"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxCH%","pfxvFA","pfxvFS","pfxvCH","pfxFA-X","pfxFS-X","pfxCH-X","pfxFA-Z","pfxFS-Z","pfxCH-Z","pfxwFA","pfxwFS","pfxwCH","pfxwFA/C","pfxwFS/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","piXX%","pivCH","pivFA","pivSL","pivXX","piCH-X","piFA-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSL","piwXX","piwCH/C","piwFA/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Trevor Richards",19309,"2024-08-26","ATL",8,2024,"MIN","H",31,0,0,4.5,1,0,0,0,0,0,0,0,2,8,2,1,1,0,1,0,0,1,0,2,9,4.5,9,2,0,0,0,3,2,1,0,0,0,0.25,0.125,0.125,4.93385408401489,0,0.285714285714286,1.5,0.4,0.66666667,2.6664797782898,1.8335202217102,4.9344923876226,112.408735739225,64.6377802253531,120.912708772717,0,0.4,0,0.6,0.333333333,0,1,4.5,12,21,33,-0.00683199986815453,-0.0170319993048906,0.0101999994367361,-0.0319999381899834,-0.00335429748520255,0.0723111107945442,0.0572000034153461,0.0844000056385994,0.027199998497963,1,1,-0.0148217519745231,-0.0796588858290659,0,0,0.78787879,91.80769231,0.03030303,83,0.18181818,78.83333333,-0.0710069090127945,0,-0.176690727472305,-0.273103496203056,0,-2.94484545787175,0.17647059,0.8125,0.48484848,1,0.76923077,0.8125,0.48484848,0.75,0.09090909,0,2,3,1,3,1,5,0,0.4,0.6,0.2,0.6,0.2,4.12051394077242,NA,24.64723,75.01025,20,45.66682,44.50913,57.64012,NA,NA,NA,34.79374,47.01823,41.34347,1.07012,5.68227,127.48,55,59.18,89.6,98.9,89.5,97.6351515151515,89.5878787878788,83.0684848484849,0.78787879,NA,0.21212121,91.7884615384615,NA,79.5571463448661,-4.32706128633939,NA,-6.39508274623326,11.9724954458383,NA,1.02987848009382,-0.0933501087129116,NA,-0.18001252040267,-0.359038879665045,NA,-2.57160743432386,0.07692308,0.75,0.48484848,1,0.8,0.8125,0.60606061,18.36,0.18181818,0.78787879,0.03030303,NA,79.0382486979167,91.8494121844952,83.0329971313477,NA,-7.57990837097168,-4.05817237267127,2.2298800945282,NA,-1.23447569211324,10.7559544489934,2.33851003646851,NA,-0.18001252040267,-0.0933501087129116,0,NA,-3.00020867337783,-0.359038879665045,0,NA,0.07692308,0.75,0.48484848,1,0.8,0.8125,0.60606061,5,92.1677490234375,38.0756591796875,0,0,105.892,2,0.4,"2024-08-26",0
"Trevor Richards",19309,"2024-08-23","STL",8,2024,"MIN","H",31,0,0,9,1,0,0,0,0,0,0,0,2,11,3,2,2,0,3,0,0,2,0,1,4.5,13.5,13.5,0.33333333,0,0,3,3,1,0,0,0,0,0.09090909,0.27272727,-0.18181818,8.83780346172851,0,0.375,3,0.428571428571429,0.66666667,6.6664797782898,2.3335202217102,8.93449238762259,224.817471478451,164.37598453229,220.42298713812,1,0.142857142,0.428571428,0.428571428,0,0,0,0,21,23,44,-0.0278360061347485,-0.107448004186153,0.0796119943261147,-1.03200006484985,-0.108176112174988,0.391169250011444,0.291000008583069,0.335999995470047,0.0199999995529652,1,1,-0.0755146443843842,0.00435361591925279,0,0,0.63636364,92.89285714,NA,NA,0.36363636,80.75,-0.996885597705841,NA,-0.353495746850967,-3.56030570609229,NA,-2.20934841781855,0.16666667,0.65,0.38636364,0.5,0.92307692,0.82352941,0.45454545,0.63636364,0.06818182,3,3,1,2,4,1,7,0.42857143,0.42857143,0.14285714,0.28571429,0.57142857,0.14285714,6.07151666018386,NA,41.56552,79.04628,20,41.81286,53.74756,46.44823,NA,NA,NA,34.81232,63.99921,27.92633,1.06897,5.68055,122.24,59.98,71.34,84.64,73.64,69.06,98.3127272727273,68.6727272727273,69.8890909090909,0.63636364,NA,0.36363636,92.8178536551339,NA,80.6500015258789,-3.0252445765904,NA,-6.46023988723755,11.0519485473633,NA,0.273596942424774,-1.01690557599068,NA,-0.361276242882013,-3.63180562853813,NA,-2.25797651801258,0.16666667,0.65,0.38636364,0.25,1,0.82352941,0.45454545,18.875,0.31818182,0.61363636,0.06818182,NA,80.0392368861607,93.0386827256944,84.8350321451823,NA,-7.68655667986189,-2.89170639603226,2.02653805414836,NA,-1.25820990971157,10.396556712963,1.09387763341268,NA,-0.512408636510372,-0.95353189855814,0.0877587161958218,NA,-3.6600616893598,-3.53159962428941,2.92529053986073,NA,0.17391304,0.61904762,0.38636364,0.25,1,0.82352941,0.47727273,7,82.3651646205357,6.77978188650949,0,0,107.648,1,0.14285714,"2024-08-23",0
"Trevor Richards",19309,"2024-08-19","@SDP",8,2024,"MIN","A",31,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,2,0,0,1,4.5,0,0,1,0,0,2,2,1,0,0,0,0,0.125,0,0.125,4.23788533401489,0,0,0,0,1,5.1664797782898,-5.1664797782898,6.67848818451166,0,126.974157917189,164.299085576848,1,0.2,0.4,0.4,0,0,0,0,9,18,27,0.025131992995739,-0.0122399851679802,0.0373719781637192,0.914000034332275,0.0997272282838821,0.236577779054642,0.227699995040894,0.268799990415573,0.0944000035524368,1,1,0.0830393135547638,0.0231921046966279,0,0,0.59259259,92.375,NA,NA,0.40740741,80.18181818,1.30633437633514,NA,-0.406477868556976,8.16458985209465,NA,-3.69525335051797,0.52631579,0.5,0.51851852,0.9,1,0.92857143,0.2962963,0.75,0.03703704,2,1,2,1,3,1,5,0.4,0.2,0.4,0.2,0.6,0.2,6.0094928777523,NA,24.59518,80,20,66.43841,52.06581,68.91271,NA,NA,NA,43.04655,67.00345,32.86072,0.5574,4.91319,125.66,50.88,61.26,97.02,132.24,126.7,108.688148148148,99.0933333333333,100.039259259259,0.59259259,NA,0.40740741,92.21875,NA,80.109092018821,-4.38986110687256,NA,-9.18564952503551,12.1609182357788,NA,1.73001705516468,1.32006393000484,NA,-0.41647782176733,8.25039956253022,NA,-3.78616201606664,0.47058824,0.6,0.51851852,0.875,1,0.92857143,0.37037037,19.55555556,0.40740741,0.59259259,NA,NA,80.2559980912642,92.3901672363281,NA,NA,-8.1218559958718,-3.27317237854004,NA,NA,0.187484047629616,10.9754657745361,NA,NA,-0.41647782176733,1.32006393000484,NA,NA,-3.78616201606664,8.25039956253022,NA,NA,0.47058824,0.6,0.51851852,0.875,1,0.92857143,0.37037037,5,86.8039672851562,16.0435317993164,0,0,99.1073,3,0.6,"2024-08-19",0
"Trevor Richards",19309,"2024-08-18","@TEX",8,2024,"MIN","A",31,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,39.7032202313264,96.0351437366616,0,0.333333333,0,0.666666666,0,0,1,6.75000160932579,4,9,13,0.0399559959769249,0,0.0399559959769249,0.592000007629395,0.0614745579659939,0.395299971103668,0.47586664557457,0.383599996566772,2.25040006637573,1,1,0.101114809513092,-3.7149766827213e-05,0,0,0.46153846,91.83333333,NA,NA,0.53846154,78.71428571,0.60645854473114,NA,0.409323751926422,10.1076424121857,NA,5.84748217037746,0.375,0.8,0.53846154,0.66666667,0.5,0.57142857,0.38461538,0.5,0.23076923,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,2.74138857878717,NA,72.23458,73.76801,63.3119,55.57069,53.62824,57.5286,NA,NA,NA,65.98261,66.99972,62.78551,-0.86753,2.7758,121.5,104.16,112.34,94.92,97.24,93.1,109.232307692308,100.966153846154,103.46,0.46153846,NA,0.53846154,91.7833353678385,NA,78.5857107979911,-4.73028246561686,NA,-8.57797731672015,12.3742472330729,NA,-0.689802987234933,0.655880559235811,NA,0.456055484712124,10.9313426539302,NA,6.51507835303034,0.5,0.6,0.53846154,0.5,0.66666667,0.57142857,0.38461538,15.44444444,0.53846154,0.46153846,NA,NA,78.87548828125,92.1093546549479,NA,NA,-7.69272994995117,-3.74964332580566,NA,NA,-2.27328709193638,11.0311495463053,NA,NA,0.456055484712124,0.655880559235811,NA,NA,6.51507835303034,10.9313426539302,NA,NA,0.375,0.8,0.53846154,0.66666667,0.5,0.57142857,0.38461538,3,90.7883605957031,30.5466715494792,0,0,96.7381,1,0.33333333,"2024-08-18",0
"Trevor Richards",19309,"2024-08-14","KCR",8,2024,"MIN","H",31,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,2,0,0,1,0,2,18,18,9,1,0,0,2,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0.25,3,0.5,1,5.1664797782898,-5.1664797782898,5.1664797782898,0,126.974157917189,126.683991228356,2,0,1,0,0,0,0,0,17,16,33,0.0141320023685694,-0.0156440008431673,0.0297760032117367,0.483999997377396,0.0507337525486946,0.369942873716354,0.245999991893768,0.245999991893768,0.124399997293949,1,1,0.0138378795236349,0.0243626194523361,0,0,0.63636364,92.33333333,NA,NA,0.36363636,79.66666667,-0.68010413646698,NA,0.333009421825409,-3.23859112603324,NA,2.77507851521174,0.14285714,0.75,0.36363636,0,1,0.75,0.36363636,0.33333333,0.09090909,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,3.88595910644213,NA,20,80,20,20,43.18652,20,NA,NA,NA,20,57.50732,20,4.41276,10.69623,105.28,3.44,14.74,80.4,55.54,43.8,89.4472727272727,36.5945454545455,33.2327272727273,0.63636364,NA,0.36363636,92.2761928013393,NA,79.6666666666667,-3.30110386439732,NA,-7.98547045389811,11.5785108293806,NA,0.591934561729431,-0.697821084409952,NA,0.335799466818571,-3.3229575448093,NA,2.79832889015476,0.15,0.69230769,0.36363636,0,1,0.75,0.39393939,18.7037037,0.36363636,0.63636364,NA,NA,79.5800476074219,92.2100074404762,NA,NA,-7.56808598836263,-2.80722572689965,NA,NA,-0.960599581400553,10.6801154727028,NA,NA,0.335799466818571,-0.697821084409952,NA,NA,2.79832889015476,-3.3229575448093,NA,NA,0.14285714,0.75,0.36363636,0,1,0.75,0.36363636,2,97.4637603759766,-5.3675422668457,0,0,102.272,1,0.5,"2024-08-14",0
"Trevor Richards",19309,"2024-08-12","KCR",8,2024,"MIN","H",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,2,0,1,0,0,0,0,0,5,20,25,0.0111280390992761,-0.0120519809424877,0.0231800209730864,0.484000027179718,0.0507337525486946,0.301699995994568,0.256000012159348,0.256000012159348,0.151600003242493,1,1,0.0302549991756678,0.00662945308490312,0,0,0.48,93.08333333,NA,NA,0.52,80,0.374689996242523,NA,-0.0939325243234634,3.12241663535436,NA,-0.722557879411257,0.57142857,0.81818182,0.68,1,0.66666667,0.82352941,0.44,1,0.12,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.928849150431359,NA,80,80,80,64.96185,36.1255,71.12612,NA,NA,NA,80,64.39463,80,-2.1791,0.80844,140.78,121.96,136.94,90.78,143.54,113.68,116.78,132.3184,125.7752,0.48,NA,0.52,92.9749959309896,NA,79.8538442758413,-4.46158631642659,NA,-7.64569737361028,11.1599833170573,NA,0.199393767576951,0.378767486661673,NA,-0.0967985577881336,3.1563957221806,NA,-0.744604290677951,0.63636364,0.71428571,0.68,1,0.7,0.82352941,0.56,18.57142857,0.52,0.48,NA,NA,79.5878248948317,92.7281392415365,NA,NA,-7.18905404897836,-3.84862009684245,NA,NA,-0.980266644404485,10.4194100697835,NA,NA,-0.0967985577881336,0.378767486661673,NA,NA,-0.744604290677951,3.1563957221806,NA,NA,0.6,0.73333333,0.68,1,0.72727273,0.82352941,0.6,2,70.7246932983398,10.5698165893555,0,0,71.911,0,0,"2024-08-12",0
"Trevor Richards",19309,"2024-08-09","CLE",8,2024,"MIN","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.2359536102518,64.7888072114456,1,0,0.5,0.5,0,0,0,0,1,8,9,0.0316279977560043,0,0.0316279977560043,0.483999997377396,0.0507337525486946,0.416000008583069,0.72759997844696,0.72759997844696,NA,0,1,0.076270692050457,-0.000241852859486871,0,0,0.33333333,92.33333333,NA,NA,0.66666667,79.33333333,0.28234189748764,NA,0.44587916135788,9.41139658292134,NA,7.43131935596466,0.33333333,1,0.77777778,0,0.83333333,0.71428571,0.66666667,0.66666667,0.22222222,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,-0.369202623681093,NA,58.12819,66.17699,45.96009,80,54.19887,80,NA,NA,NA,71.68056,67.58309,64.14131,-1.22152,2.24481,105.92,78.92,81.3,101.86,139.1,132.22,104.566666666667,98.98,98.2733333333333,0.33333333,NA,0.66666667,92.2999979654948,NA,79.3500010172526,-5.4049015045166,NA,-8.50572141011556,11.8978398640951,NA,-0.0159808397293091,0.285662695765495,NA,0.45106104388833,9.52208985884984,NA,7.51768406480551,0.5,0.85714286,0.77777778,0,0.83333333,0.71428571,0.77777778,17.33333333,0.66666667,0.33333333,NA,NA,79.304697672526,92.2967325846354,NA,NA,-7.73296356201172,-4.67350006103516,NA,NA,-1.3664132754008,10.9936663309733,NA,NA,0.45106104388833,0.285662695765495,NA,NA,7.51768406480551,9.52208985884984,NA,NA,0.5,0.85714286,0.77777778,0,0.83333333,0.71428571,0.77777778,2,97.7949295043945,12.138671875,1,0.5,98.6737,2,1,"2024-08-09",2
"Trevor Richards",19309,"2024-08-07","@CHC",8,2024,"MIN","A",31,0,1,40.5000422448361,1,0,0,0,0,0,0,0,0.2,8,1,3,3,0,5,0,0,2,0,0,0,67.5000704080601,13.500014081612,0,0,0,2,1,0,0,0,0,0,0,0.625,-0.625,21.3026353340149,0,0.333333333333333,9.00000938774135,0.333333333333333,0.5,25.6665032476432,14.8335389971929,27.9345182226999,1011.67967691716,638.13304018803,693.097452087715,2,0,0.666666666,0.333333333,0,0,0,0,24,17,41,-0.362268000841141,-0.392852008342743,0.0305839888751507,-3.26900005340576,-0.350375145673752,1.86066663265228,1.08560001850128,1.08560001850128,1.91639995574951,1,1,-0.203581809997559,0.00888384826502259,0,1,0.63414634,92.96153846,NA,NA,0.36585366,79.73333333,-1.76309490203857,NA,0.0286539830267429,-6.7811342386099,NA,0.19102655351162,0.15151515,0.875,0.29268293,1,0.85714286,0.91666667,0.19512195,0.375,0.02439024,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,18.212710532455,NA,70.23242,77.28989,56.05558,30.92467,44.64124,41.54083,80,45.22425,80,43.94506,55.56175,48.68584,0.50158,4.82946,127.12,112.36,123.82,76.78,75.7,59.96,94.399,88.531,82.311,0.6,0.06666667,0.33333333,92.8814832899306,85.9000040690104,79.5200032552083,-3.60159132215712,-7.7754446665446,-6.55273590087891,11.1048776132089,1.18605391184489,0.956533177693685,-1.80410104990005,0.0730913765728474,0.0326708517968655,-6.68185574037057,2.43637921909491,0.21780567864577,0.17857143,0.58823529,0.33333333,1,0.7,0.8,0.37777778,18.55555556,0.33333333,0.57777778,NA,0.08888889,79.7638834635417,93.1254601111779,NA,87.9265747070312,-6.26179606119792,-3.01652556199294,NA,0,-0.458516120910645,10.3113121619591,NA,0,0.0326708517968655,-1.80410104990005,NA,0.0730913765728474,0.21780567864577,-6.93885019192329,NA,1.82728441432118,0.14814815,0.57142857,0.29268293,1,0.875,0.91666667,0.34146341,3,87.0603434244792,12.4066569010417,0,0,100.655,1,0.33333333,"2024-08-07",0
"Trevor Richards",19309,"2024-08-04","CHW",8,2024,"MIN","H",31,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2,18,0,0,2,1,0,1,1,0,0,1,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.6331485432166,15.0336680287444,1,0,0.5,0.5,0,0,0,0,8,13,21,0.00233200308866799,-0.00134400126989931,0.00367600424215198,0.484000027179718,0.0507337525486946,0.0372000001370907,0.0671999976038933,0.0671999976038933,NA,0,1,0.0299135912209749,0.0327746636197244,0,0,0.57142857,92.75,NA,NA,0.42857143,79.33333333,0.905142843723297,NA,-0.570678472518921,7.54285703102748,NA,-6.3408719168769,0.33333333,0.44444444,0.38095238,0.5,0.75,0.625,0.42857143,1,0.14285714,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-1.02847088453958,NA,31.64436,77.17212,21.45675,71.11601,40.95559,80,NA,NA,NA,49.74295,57.21062,54.06608,0.14138,4.28916,124.44,56.82,70.62,93.94,144.88,123.12,107.011428571429,107.14,100.62,0.57142857,NA,0.42857143,92.7000020345052,NA,79.1111111111111,-4.50049750010173,NA,-8.00199551052517,11.7694664001465,NA,0.129602061377631,0.916842717677355,NA,-0.581632707268,7.64035598064462,NA,-6.46258563631111,0.3,0.45454545,0.38095238,0.33333333,0.8,0.625,0.52380952,17.875,0.42857143,0.57142857,NA,NA,79.0372992621528,92.670888264974,NA,NA,-7.15282355414497,-3.62954839070638,NA,NA,-1.3983760409885,10.7984135945638,NA,NA,-0.581632707268,0.916842717677355,NA,NA,-6.46258563631111,7.64035598064462,NA,NA,0.3,0.45454545,0.38095238,0.33333333,0.8,0.625,0.52380952,2,81.7999267578125,7.49870014190674,0,0,97.154,1,0.5,"2024-08-04",0
"Trevor Richards",19309,"2024-08-02","CHW",8,2024,"MIN","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.2359536102518,102.403901559937,0,0,0,1,0,0,0,0,2,7,9,0.000372002134099603,0,0.000372002134099603,0.483999997377396,0.0507337525486946,0.00333333318121731,0.00999999977648258,0.00999999977648258,NA,0,1,0.0271985549479723,0.0844020903747823,0,0,0.22222222,92.5,NA,NA,0.77777778,80.71428571,0.284230977296829,NA,0.481728106737137,14.2115488648415,NA,6.88183009624481,0.6,0.5,0.55555556,0.33333333,1,0.6,0.44444444,0.66666667,0.22222222,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-0.514959172681885,NA,65.17816,68.68377,55.95247,38.77489,56.21002,28.91173,NA,NA,NA,57.97787,73.93494,45.99849,-0.37022,3.52176,113.02,100.08,114.06,89.86,103.16,100.94,107.873333333333,100.764444444444,111.144444444444,0.22222222,NA,0.77777778,92.5,NA,80.6142839704241,-3.64297842979431,NA,-7.87183107648577,11.7951335906982,NA,1.64744458879743,0.287813171744347,NA,0.486935313791037,14.3906585872173,NA,6.95621876844338,0.6,0.5,0.55555556,0.33333333,1,0.6,0.44444444,16,0.77777778,0.22222222,NA,NA,80.7764718191964,92.6641006469727,NA,NA,-7.27669852120536,-2.8456699848175,NA,NA,0.497544867651803,11.0004997253418,NA,NA,0.486935313791037,0.287813171744347,NA,NA,6.95621876844338,14.3906585872173,NA,NA,0.6,0.5,0.55555556,0.33333333,1,0.6,0.44444444,2,96.0507583618164,38.0899887084961,1,0.5,97.6208,1,0.5,"2024-08-02",0
