"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","piXX%","pivFA","pivSI","pivSL","pivXX","piFA-X","piSI-X","piSL-X","piXX-X","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwFA","piwSI","piwSL","piwXX","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Michael Tonkin",10315,"2024-09-27","BAL",8,2024,"MIN","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.6331485432166,15.0336680287444,0,0,0,1,1,0,2,18,6,12,18,0.000243999966187403,0,0.000243999966187403,0.483999997377396,0.0507337525486946,0.00239999988116324,0.00719999987632036,0.00719999987632036,NA,0,1,0.00999999418854713,0.0916666634235941,0,0,0.5,92.88888889,0.5,84,NA,0.36252236366272,0.419926047325134,4.02802626291911,4.66584497027927,0.33333333,0.66666667,0.44444444,0.5,0.75,0.625,0.33333333,0.66666667,0.16666667,1,0,0,1,0,0,1,1,0,0,1,0,0,-2.61415399029006,45.3124,42.33016,40.43897,NA,NA,NA,43.59154,51.83648,35.39432,43.90499,46.98547,35.99615,0.50407,4.8332,86,108.04,85.24,NA,NA,NA,110.84,115.08,110.6,98.42,111.56,97.92,0.5,NA,0.5,92.8666653103299,NA,84,-8.98828464084201,NA,-0.342714389165242,5.60823271009657,NA,-0.742593023512099,0.366553861647844,NA,0.424649737775326,4.07282068497605,NA,4.71833041972584,0.36363636,0.57142857,0.44444444,0.5,0.75,0.625,0.38888889,17,0.5,NA,0.5,NA,92.7773912217882,NA,83.895989312066,NA,-8.19063568115234,NA,0.694329049852159,NA,4.97353871663411,NA,-1.72807110680474,NA,0.366553861647844,NA,0.424649737775326,NA,4.07282068497605,NA,4.71833041972584,NA,0.36363636,0.57142857,0.44444444,0.5,0.75,0.625,0.38888889,1,89.6392669677734,67.1419677734375,0,0,89.6393,0,0,"2024-09-27",0
"Michael Tonkin",10315,"2024-09-26","MIA",8,2024,"MIN","H",34,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,2.30138469893262,30.5074529652481,1,0,0.5,0.5,0,0,1,6.75000160932579,6,12,18,0.0374400019645691,0,0.0374400019645691,1.24199998378754,0.130188673734665,0.373199999332428,0.475199997425079,0.933600008487701,0.335999995470047,1,1,0.101001754403114,-0.000680205551182506,0,0,0.55555556,92.6,0.44444444,83.75,NA,0.337298929691315,0.657234668731689,3.37298929691315,8.21543335914612,0.4,0.75,0.55555556,0.5,1,0.8,0.44444444,1,0.11111111,1,1,0,2,0,0,2,0.5,0.5,0,1,0,0,-1.02847088453958,59.93651,42.55943,59.42719,78.24176,59.65282,38.74073,79.82808,37.59877,80,78.13428,41.63912,74.89191,-1.62247,1.64339,83.9,119.9,97.14,81.24,129.64,121.04,117.94,134.24,132.22,97.4470588235294,127.523529411765,115.802352941176,0.38888889,0.16666667,0.44444444,92.5571463448661,92.0666707356771,83.6500015258789,-7.22572435651507,-10.8777961730957,-0.12890537083149,6.05757195608957,1.18275586764018,-0.391439020633698,0.345660373568535,-0.0049712099134922,0.665254130959511,4.93800533669336,-0.165706997116407,8.31567663699389,0.4,0.75,0.55555556,0.5,1,0.8,0.44444444,16.64285714,0.38888889,0.16666667,0.44444444,NA,92.5499703543527,92.0719401041667,83.6335220336914,NA,-6.48944854736328,-10.2083702087402,0.814315378665924,NA,5.50507409232003,0.11135200659434,-1.38055968284607,NA,0.345660373568535,-0.0049712099134922,0.665254130959511,NA,4.93800533669336,-0.165706997116407,8.31567663699389,NA,0.4,0.75,0.55555556,0.5,1,0.8,0.44444444,2,80.3352508544922,10.2185459136963,0,0,87.1646,0,0,"2024-09-26",0
"Michael Tonkin",10315,"2024-09-24","MIA",8,2024,"MIN","H",34,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,0,1,0,0,0,0,0.2,0.2,0,4.94568908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,102.039606840454,101.806421637006,2,0.333333333,0.666666666,0,0,0,0,0,10,15,25,0.0141320014372468,-0.00867999903857708,0.0228119995445013,0.483999997377396,0.0507337525486946,0.255120009183884,0.245999991893768,0.245999991893768,0.124399997293949,1,1,0.0277678929269314,0.0276256510073699,0,0,0.4,93.8,0.6,83.8,NA,-0.0542474761605263,-0.0444661676883698,-0.542474761605263,-0.296441117922465,0.23529412,0.75,0.4,0.75,0.83333333,0.8,0.32,0.6,0.08,3,0,0,0,3,0,3,1,0,0,0,1,0,6.13808169504515,41.48317,44.19713,32.84459,80,67.00485,47.63881,38.83339,53.57818,36.46306,43.71493,53.97429,33.81057,0.51588,4.85091,116.66,44.08,41.92,114.6,112.1,132.4,104.289333333333,83.9853333333333,93.0586666666667,109.0728,73.4648,79.8416,0.32,0.08,0.6,93.9625015258789,92.9499969482422,83.7533365885417,-8.82326507568359,-11.9644222259521,0.0188683787981669,6.37986087799072,2.20577192306519,-1.01919447580973,-0.167442373931408,0.108140081167221,-0.0465605556964874,-2.0930296741426,5.40700405836105,-0.31040370464325,0.26666667,0.6,0.4,0.75,0.83333333,0.8,0.4,18.83333333,0.32,0.08,0.6,NA,93.9028778076172,92.9067535400391,83.6822102864583,NA,-8.12318134307861,-11.5281000137329,0.878591918945313,NA,5.72844219207764,1.15046548843384,-1.98703397115072,NA,-0.167442373931408,0.108140081167221,-0.0465605556964874,NA,-2.0930296741426,5.40700405836105,-0.31040370464325,NA,0.14285714,0.72727273,0.4,0.5,0.875,0.8,0.44,3,90.3351033528646,-2.33298015594482,1,0.33333333,111.312,1,0.33333333,"2024-09-24",0
"Michael Tonkin",10315,"2024-09-22","@BOS",8,2024,"MIN","A",34,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,8,4,1,1,0,0,0,0,0,0,1,6.75000160932579,0,27.0000064373032,1,0,0,3,1,3,0,0,0,0,0.125,0,0.125,3.51697908401489,0,0.5,3.00000071525591,0.571428571428571,0.75,1.66647942066184,5.08352218866395,2.80048599569648,168.613143809344,39.7032202313264,67.8238162491883,3,0.428571428,0.428571428,0.142857142,0,0,1,6.75000160932579,14,23,37,-0.019216027110815,-0.0216040257364511,0.00238799815997481,-1.07000005245209,-0.103082850575447,0.0495111085474491,0.0750666633248329,0.185199990868568,0.00999999977648258,1,1,-0.0980934649705887,-0.290022003952902,0,0,0.43243243,92.125,0.56756757,84.0952381,NA,-0.117425754666328,-0.718725800514221,-0.733910966664553,-3.42250381197248,0.48275862,0.625,0.51351351,0.78571429,0.8,0.78947368,0.21621622,0.75,0.10810811,2,4,1,1,4,2,7,0.28571429,0.57142857,0.14285714,0.14285714,0.57142857,0.28571429,5.89805545450062,33.91653,37.16868,28.75245,34.83787,57.77714,26.83452,59.13195,57.42408,63.37287,49.08858,53.30297,49.02315,0.18203,4.35014,103.66,95.48,78.58,90.22,93.28,90.64,89.42,131.6,124.2,94.1248648648649,115.742702702703,105.776216216216,0.2972973,0.13513514,0.56756757,92.4909113103693,91.4200012207031,84.0333310081845,-8.71278936212713,-11.6222106933594,-0.646887870061965,5.83057334206321,1.71503200531006,-0.545964422680083,-0.183163866400719,0.0609376057982445,-0.730913423001766,-1.66512605818835,1.21875211596489,-3.48054010953222,0.43478261,0.64285714,0.51351351,0.7,0.88888889,0.78947368,0.37837838,17.79310345,0.2972973,0.13513514,0.56756757,NA,92.7869984019886,91.7125793457031,84.3002697172619,NA,-7.68902449174361,-10.6691078186035,0.42925466809954,NA,5.00742374766957,0.347689008712769,-1.81115050542922,NA,-0.183163866400719,0.0609376057982445,-0.730913423001766,NA,-1.66512605818835,1.21875211596489,-3.48054010953222,NA,0.43478261,0.64285714,0.51351351,0.7,0.88888889,0.78947368,0.37837838,7,82.7433733258929,16.8829084123884,1,0.14285714,105.953,1,0.14285714,"2024-09-22",2
"Michael Tonkin",10315,"2024-09-20","@BOS",8,2024,"MIN","A",34,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,0,0,0,1,27.000028163224,27.000028163224,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,10.1952290840149,0,0,3.00000312924711,0,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,151.908787020295,151.56163866777,0,0,0,0,0,0,1,27.000028163224,6,8,14,0.0240639969706535,-0.0185880027711391,0.0426519997417927,0.246999993920326,0.0237957593053579,1.21640002727509,0.415999978780746,0.831999957561493,1.51839995384216,1,1,0.00687336456030607,0.0129095986352476,0,0,0.57142857,93.5,0.42857143,85.33333333,NA,-0.212414592504501,0.153483375906944,-2.65518240630627,2.55805626511574,0.3,0.5,0.35714286,0.66666667,1,0.8,0.28571429,0.5,0.07142857,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5.89241938736026,35.24085,39.12696,20,20,70.39102,20,20,80,20,20,63.64133,20,3.44552,9.24537,122.18,57.56,57.5,90.56,-64.62,-70.26,112.56,50.46,54.12,113.54,37.0628571428571,37.8,0.42857143,0.14285714,0.42857143,93.7000020345052,92.3499984741211,85.4333292643229,-8.24959882100423,-11.6328496932983,-1.5024897257487,6.15294647216797,1.45971262454987,-0.486063996950785,-0.15907233953476,-0.0592916384339333,0.154231607913971,-2.65120565891266,-2.96458192169666,2.57052679856618,0.25,0.5,0.35714286,0.5,1,0.8,0.42857143,19.91666667,0.42857143,0.14285714,0.42857143,NA,93.8993835449219,92.5675506591797,85.6422220865885,NA,-7.43980662027995,-11.2723503112793,-0.0847152471542358,NA,5.34901491800944,0.534509539604187,-1.72885831197103,NA,-0.15907233953476,-0.0592916384339333,0.154231607913971,NA,-2.65120565891266,-2.96458192169666,2.57052679856618,NA,0.25,0.5,0.35714286,0.5,1,0.8,0.42857143,0,NA,NA,0,NA,NA,0,NA,"2024-09-20",0
"Michael Tonkin",10315,"2024-09-18","@CLE",8,2024,"MIN","A",34,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1050557637202,76.9288520456552,1,0,1,0,0,0,0,0,0,2,2,-0.178279995918274,-0.178279995918274,0,-0.728000044822693,-0.0767932534217834,5.32000017166138,2.66000008583069,5.32000017166138,NA,0,1,-0.0335112772881985,9.41265745901809e-10,0,1,NA,NA,1,85,NA,NA,-0.463952898979187,NA,-23.1976449489594,NA,1,1,NA,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1.37254027396224,NA,NA,NA,NA,NA,NA,65.964,35.31004,59.27906,71.38976,41.45853,61.97291,-1.20346,2.2719,NA,NA,NA,NA,NA,NA,79.76,103.28,85.96,79.76,103.28,85.96,NA,NA,1,NA,NA,85.1499938964844,NA,NA,-0.321941345930099,NA,NA,-0.987025439739227,NA,NA,-0.471209853887558,NA,NA,-23.5604926943779,NA,1,1,NA,1,1,1,24,NA,NA,1,NA,NA,NA,84.8991012573242,NA,NA,NA,0.673606991767883,NA,NA,NA,-1.82077503204346,NA,NA,NA,-0.471209853887558,NA,NA,NA,-23.5604926943779,NA,NA,1,1,NA,1,1,1,1,90.0545120239258,-23.4806480407715,0,0,90.0545,0,0,"2024-09-18",0
"Michael Tonkin",10315,"2024-09-13","CIN",8,2024,"MIN","H",34,0,0,4.5,1,0,0,0,0,0,0,0,2,7,2,1,1,0,0,0,0,0,0,1,4.5,0,9,1,0,0,2,2,2,0,0,0,0,0.14285714,0,0.14285714,4.00452501344355,0,0.285714285714286,1,0.333333333333333,0.5,2.1664797782898,2.3335202217102,3.67848818451166,112.408735739225,52.170504686986,89.6663768027962,1,0.333333333,0.333333333,0.333333333,0,0,0,0,10,18,28,-0.0229480005800724,-0.0382120013237,0.015263999812305,-0.0319999903440475,-0.00335429981350899,0.134228572249413,0.151600003242493,0.245999991893768,NA,0,1,0.0185871813446283,-0.189549296157504,0,0,0.53571429,93,0.46428571,84.15384615,NA,0.300459057092667,-0.253051996231079,2.00306038061778,-1.94655381716215,0.33333333,0.61538462,0.46428571,0.8,0.875,0.84615385,0.46428571,0.71428571,0.07142857,4,2,0,2,1,3,6,0.66666667,0.33333333,0,0.33333333,0.16666667,0.5,4.10464391042529,79.30739,41.75139,78.50189,77.80459,62.36128,75.29269,39.04453,51.66612,42.14089,65.53994,49.89357,66.67113,-0.84003,2.81705,110.88,139.38,137.74,94.34,120.06,123.7,111.004615384615,94.6230769230769,100.550769230769,107.984285714286,115.15,117.966428571429,0.35714286,0.17857143,0.46428571,93.45,92.0200012207031,84.1846172626202,-8.37076568603516,-11.4313087463379,0.0929255760633028,6.03487548828125,2.13456058502197,-0.727341211759127,-0.198283549398184,0.505020562559366,-0.301227573305368,-1.98283549398184,10.1004112511873,-2.31713517927207,0.30769231,0.6,0.46428571,0.75,0.88888889,0.84615385,0.53571429,17.23809524,0.35714286,0.17857143,0.46428571,NA,93.3323791503906,91.919677734375,84.053945688101,NA,-7.61124420166016,-10.7420799255371,1.03132203909067,NA,5.56276588439941,1.35962772369385,-1.50423211317796,NA,-0.198283549398184,0.505020562559366,-0.301227573305368,NA,-1.98283549398184,10.1004112511873,-2.31713517927207,NA,0.30769231,0.6,0.46428571,0.75,0.88888889,0.84615385,0.53571429,6,85.4046630859375,14.2111473083496,0,0,106.016,2,0.33333333,"2024-09-13",0
"Michael Tonkin",10315,"2024-09-09","LAA",8,2024,"MIN","H",34,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,3,13.5,4.5,4.5,3,1,0,1,1,1,0,1,0,0,0.42857143,0.14285714,0.28571429,2.56811683171514,0,0.166666666666667,1,0.333333333333333,1,1.6664797782898,-1.6664797782898,2.42248398140073,0,39.7032291486189,58.4200448328751,1,0.333333333,0.333333333,0.333333333,0,0,0,0,13,18,31,0.0181119982153177,-0.0047480002976954,0.0228599980473518,0.967999994754791,0.101467505097389,0.148342862725258,0.160199999809265,0.195999994874001,0.0571999996900558,1,1,0.113139286637306,0.00895622832428994,0,0,0.64516129,92.5,0.35483871,83.45454545,NA,1.29119527339935,-0.728874444961548,6.45597636699677,-6.62613131783225,0.375,0.57142857,0.41935484,0.66666667,0.5,0.61538462,0.22580645,0.42857143,0.16129032,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,2.38827429404482,44.96547,37.16504,46.00764,38.95468,66.71592,25.18565,20,45.0769,20,25.96346,45.00297,20,1.61871,6.50516,110.08,107.96,90.58,108.96,59.92,79.96,106.736363636364,32.4527272727273,36.3254545454545,108.604516129032,68.7696774193548,68.5877419354839,0.38709677,0.25806452,0.35483871,92.8916625976562,91.7249984741211,83.4545454545455,-8.61719703674316,-11.0568084716797,0.301655964417891,5.39676284790039,0.754366278648376,-1.68932117115368,0.98072424903512,0.366719398647547,-0.743038136512041,8.17270207529267,4.58399248309433,-6.75489215010947,0.26315789,0.66666667,0.41935484,0.8,0.5,0.61538462,0.38709677,17.16666667,0.38709677,0.25806452,0.35483871,NA,92.8131103515625,91.6567535400391,83.3656172318892,NA,-7.62810770670573,-10.2610034942627,1.5092417977073,NA,4.76731332143148,-0.372953116893768,-2.63113281943581,NA,0.98072424903512,0.366719398647547,-0.743038136512041,NA,8.17270207529267,4.58399248309433,-6.75489215010947,NA,0.26315789,0.66666667,0.41935484,0.8,0.5,0.61538462,0.38709677,3,79.8933614095052,8.21975835164388,0,0,85.4336,0,0,"2024-09-09",0
"Michael Tonkin",10315,"2024-09-04","@TBR",8,2024,"MIN","A",34,0,0,4.5,1,0,0,0,0,0,0,0,2,7,2,1,1,0,0,0,0,0,0,1,4.5,0,9,1,0,0,3,1,2,0,0,0,0,0.14285714,0,0.14285714,3.15672909693732,0,0.285714285714286,1,0.333333333333333,0.5,2.1664797782898,2.3335202217102,2.92248398140073,112.408735739225,52.170504686986,70.8588296285504,3,0.333333333,0.5,0.166666666,0,0,0,0,5,12,17,0.000198016176000237,-0.00594000704586506,0.00613802298903465,-0.0959999784827232,-0.0105436528101563,0.0528285726904869,0.067100003361702,0.0928000062704086,NA,0,1,-0.00386130227707326,0.00760958026217762,0,0,0.47058824,92.75,0.52941176,83.66666667,NA,0.158153742551804,0.126645371317863,1.97692178189754,1.40717079242071,0.33333333,0.5,0.41176471,1,1,1,0.47058824,0.71428571,0,3,2,1,1,4,1,6,0.5,0.33333333,0.16666667,0.16666667,0.66666667,0.16666667,4.24038072495798,47.18212,48.32477,43.91108,39.01006,69.15298,20,52.44223,42.75852,55.85493,50.17216,48.32078,47.76527,0.11472,4.24917,107.34,107.6,100.26,93.48,93.08,90.12,82.94,101.1,94.64,92.7917647058824,102.450588235294,96.0917647058824,0.35294118,0.11764706,0.52941176,92.9166666666667,92.0500030517578,83.5777791341146,-9.56276384989421,-12.2024488449097,-0.0962881909476386,6.30268987019857,1.8966052532196,-1.06194284227159,0.178646221756935,-0.00618630647659302,0.126820921897888,2.97743702928225,-0.309315323829651,1.40912135442098,0.33333333,0.5,0.41176471,1,1,1,0.47058824,16.1,0.35294118,0.11764706,0.52941176,NA,92.8460693359375,91.9810028076172,83.4875895182292,NA,-8.19517008463542,-11.1211500167847,1.30587726169162,NA,5.0161018371582,0.293728530406952,-2.70395660400391,NA,0.178646221756935,-0.00618630647659302,0.126820921897888,NA,2.97743702928225,-0.309315323829651,1.40912135442098,NA,0.375,0.44444444,0.41176471,1,1,1,0.52941176,6,83.5628153483073,3.77725696563721,0,0,101.581,1,0.16666667,"2024-09-04",0
"Michael Tonkin",10315,"2024-09-03","@TBR",8,2024,"MIN","A",34,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,0,0,1,0,0,2,13.5000032186516,0,0,2,0,0,0,1,1,1,0,0,0,0.4,0,0.4,1.53488908401489,0,0,0,0,1,2.41647959947582,-2.41647959947582,3.55048617451045,0,58.4041379975233,86.4819978911584,0,0.5,0,0.5,1,0,0,0,8,13,21,0.05910799279809,-0.045879952609539,0.104987949132919,0.66100001335144,0.072597473859787,0.871685683727264,0.717466652393341,0.755599975585938,0.486999988555908,1,1,0.0387166030704975,0.0290922343367529,0,0,0.71428571,93.26666667,0.28571429,83.83333333,NA,0.63240921497345,0.0564091503620148,4.21606143315633,0.940152506033579,0.27272727,0.6,0.42857143,0.66666667,1,0.88888889,0.47619048,0.6,0.04761905,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,3.27496545053315,77.97041,52.12461,76.87995,80,75.6828,80,56.73319,60.82384,54.63715,80,56.13201,80,-2.02982,1.03236,119.62,108.12,111.62,111.26,155.68,183.16,118.456666666667,117.203333333333,115.636666666667,118.093333333333,117.509523809524,122.987619047619,0.57142857,0.14285714,0.28571429,93.4749959309896,92.6666666666667,83.5833333333333,-9.9219118754069,-13.2496579488118,0.611041744550069,7.08005205790202,2.52230103810628,-0.741004308064779,0.596123944967985,0.0833352096378803,0.0555211007595062,4.96769954139988,2.77784032126268,0.925351679325104,0.22222222,0.58333333,0.42857143,0.5,1,0.88888889,0.57142857,17.5625,0.57142857,0.14285714,0.28571429,NA,93.6211140950521,92.8040364583333,83.7008005777995,NA,-8.65633900960287,-12.057933807373,2.20311784744263,NA,5.81276003519694,1.10296034812927,-2.38785219192505,NA,0.596123944967985,0.0833352096378803,0.0555211007595062,NA,4.96769954139988,2.77784032126268,0.925351679325104,NA,0.22222222,0.58333333,0.42857143,0.5,0.85714286,0.77777778,0.57142857,2,96.9051361083984,42.4325675964355,0,0,106.455,1,0.5,"2024-09-03",0
