"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Trevor Williams",16977,"2024-09-27","PHI",24,2024,"WSN","H",32,1,0,0,1,1,0,0,0,0,0,0,5,18,3,0,0,0,2,0,0,0,0,5,9,3.6,5.4,2.5,0.142857142,0,7,3,1,0,1,0,0,0.27777778,0.11111111,0.16666667,3.62203155971965,0,0.1875,1,0.272727272727273,1,2.3664797782898,-2.3664797782898,3.27368482202291,0,58.655666546092,80.9004458394007,2.333333333,0.09090909,0.636363636,0.272727272,0,0,7,12.6,28,49,77,0.124827988445759,-0.114016026258469,0.238844007253647,2.45510005950928,0.254942893981934,0.626779973506927,0.480560004711151,0.870000004768372,0.145199999213219,1,1,0.173426285386086,0.0257313037553282,0,0,0.58441558,87.26666667,0.32467532,77.6,0.09090909,83.14285714,1.13222146034241,0.16160674393177,-0.0809281691908836,2.51604768964979,0.646426975727081,-1.15611670272691,0.3125,0.62068966,0.42857143,0.6,1,0.81818182,0.37662338,0.66666667,0.07792208,6,5,0,1,10,0,11,0.54545455,0.45454545,0,0.09090909,0.90909091,0,1.69157845545436,65,22.6026,40.38589,27.58963,62.09515,56.39274,61.14544,72.16022,53.60809,63.54964,42.03056,47.4016,55.73431,52.01444,51.1052,57.48965,0.00026,4.07748,85.66,77.7,63.44,89.42,111.76,108.2,87.88,93.84,85.62,97.0152,84.052,85.5984,91.2264935064935,96.2228571428571,92.4044155844156,0.45454545,0.1038961,0.32467532,0.11688312,87.5399972098214,86.375,77.58,83.5888875325521,-2.74093976702009,-7.84718608856201,5.69206909179688,-8.51346164279514,5.3735848563058,2.47970485687256,2.48381866455078,2.51969718933105,1.23818619549274,-0.201948419213295,0.155788004398346,0.0208562761545181,3.53767484426498,-2.52435524016619,0.623152017593384,0.231736401716868,0.30952381,0.57142857,0.42857143,0.61538462,0.95,0.81818182,0.45454545,17.22413793,0.09090909,0.41558442,0.16883117,0.32467532,83.8069022042411,88.2219848632812,86.8416278545673,78.184052734375,-9.35752759660993,-2.09652733802795,-7.07652928278996,5.975849609375,0.941157000405448,4.83577823638916,2.08858357943021,1.40352020263672,-0.084087822586298,0.993004158139229,0.148177716881037,0.155788004398346,-1.20125460837569,3.10313799418509,1.13982859139259,0.623152017593384,0.28571429,0.6,0.42857143,0.58333333,0.95238095,0.81818182,0.45454545,11,84.0009488192472,2.85901936617765,0,0,98.8479,2,0.18181818,"2024-09-27",0
"Trevor Williams",16977,"2024-09-20","@CHC",24,2024,"WSN","A",32,0,1,1.8,1,1,0,0,0,0,0,0,5,18,3,1,1,1,0,0,0,0,0,7,12.6,0,5.4,7,0,0,2,8,1,0,0,0,0,0.38888889,0,0.38888889,2.39456859799466,1.8,0.166666666666667,0.6,0.2,1,2.96647977828979,-1.16647977828979,2.78569322824478,43.9378481443274,73.0760573165932,69.1077758671173,0.25,0.09090909,0.181818181,0.727272727,0,0.125,0,0,20,46,66,0.111744083464146,-0.160963997244835,0.272708088159561,1.34500002861023,0.144158616662025,0.723600029945374,0.809679985046387,0.870000004768372,0.801999986171722,1,1,0.122802220284939,0.0316257493664465,0,0,0.56060606,88.02702703,0.37878788,77.72,0.06060606,82.5,2.02536058425903,0.608980536460876,-1.1476172208786,5.47394752502441,2.43592214584351,-28.690430521965,0.44444444,0.8,0.60606061,0.6875,0.70833333,0.7,0.45454545,0.83333333,0.18181818,3,5,3,0,7,4,11,0.27272727,0.45454545,0.27272727,0,0.63636364,0.36363636,2.12337581037982,62,46.42857,38.40877,47.82776,62.13744,48.60799,72.1311,20,67.41898,20,51.33269,45.3628,62.59138,54.40857,47.51085,63.5255,-0.14848,3.85437,78.32,79.74,57.14,83.46,113.16,96.08,85.08,61.68,46.28,110.0375,106.184166666667,99.6841666666667,93.1064615384615,103.775692307692,90.4175384615385,0.46969697,0.09090909,0.37878788,0.06060606,88.2903225806452,86.2833353678385,77.647998046875,82.5250015258789,-3.64405379756804,-9.92254130045573,4.34087341308594,-8.56139945983887,6.29083694950227,2.1806845664978,3.63483093261719,2.14237451553345,1.66453892365098,0.425817105919123,0.611811757087708,-1.14541643857956,5.36948039887413,7.09695176531871,2.44724702835083,-28.635410964489,0.42857143,0.80645161,0.60606061,0.6,0.76,0.7,0.46969697,18.9375,0.06060606,0.46969697,0.09090909,0.37878788,82.7528991699219,88.5201691658266,86.5067850748698,77.8555859375,-8.14725017547607,-3.07470309349798,-9.55292193094889,5.05046142578125,0.738561153411865,5.48312181042087,0.866770505905151,2.2532568359375,-1.14541643857956,1.66453892365098,0.425817105919123,0.611811757087708,-28.635410964489,5.36948039887413,7.09695176531871,2.44724702835083,0.44444444,0.8,0.60606061,0.5625,0.79166667,0.7,0.45454545,11,95.2370383522727,28.2280939275568,2,0.18181818,105.379,6,0.54545455,"2024-09-20",0
"Trevor Williams",16977,"2024-05-30","@ATL",24,2024,"WSN","A",32,1,0,1.58823547231287,1,1,0,0,0,0,0,0,5.2,23,4,1,1,0,2,0,0,0,0,4,6.35294188925147,3.17647094462574,6.35294188925147,2,0,0,7,7,3,2,0,0,0,0.17391304,0.08695652,0.08695652,4.86163078228442,0,0.19047619047619,1.05882364820858,0.235294117647059,0.83333333,2.81353856222027,-1.2253030899074,4.68131386181779,38.7686938888427,69.4002704821961,114.91682014041,1,0.176470588,0.411764705,0.411764705,0.285714285,0,3,4.7647064169386,39,56,95,0.232260018587112,-0.207839995622635,0.440100014209747,1.81000006198883,0.183943092823029,0.989008665084839,1.07826662063599,0.870000004768372,1.22240006923676,1,1,0.155342534184456,0.079498703093469,0,0,0.41052632,88.8974359,0.41052632,78.53846154,0.17894737,82.52941176,-0.00349189713597298,0.898341238498688,-0.326098382472992,-0.00895358239993071,2.30343907307356,-1.91822577925289,0.3,0.82857143,0.49473684,0.66666667,0.82758621,0.76595745,0.36842105,0.56521739,0.11578947,5,6,6,3,9,5,17,0.29411765,0.35294118,0.35294118,0.17647059,0.52941176,0.29411765,2.49928526094886,63,42.52492,47.13683,43.1578,63.97829,46.15929,70.40949,32.70221,63.41292,20,39.82645,47.9515,45.94887,46.46307,50.11165,48.56,0.34515,4.59482,80.16,86.08,66.4,90.5,104.38,96.38,85.1,81.68,73.44,90.2723076923077,97.7876923076923,94.9553846153846,88.0446315789474,96.2484210526316,88.2570526315789,0.31578947,0.09473684,0.41052632,0.17894737,89.0899983723958,87.977776421441,78.5615359575321,82.4588264016544,-3.26277287801107,-8.53749423556858,5.35219476161859,-8.84075658461627,6.24535013834635,1.7160668902927,2.91219075520833,0.952687543981216,-0.263913605362177,0.272673975676298,0.971559271216393,-0.335612054914236,-0.879712017873923,3.02971084084776,2.49117761850357,-1.97418855831904,0.31034483,0.78378378,0.49473684,0.61111111,0.82758621,0.74468085,0.38947368,16.625,0.17894737,0.31578947,0.09473684,0.41052632,82.4511646943934,89.0732340494792,87.9819878472222,78.5455979567308,-8.78113331514246,-2.79364573160807,-8.33595106336806,6.0396482027494,-0.39005708694458,5.42327219645182,0.486276573605008,1.58602817241962,-0.335612054914236,-0.263913605362177,0.272673975676298,0.971559271216393,-1.97418855831904,-0.879712017873923,3.02971084084776,2.49117761850357,0.31034483,0.78378378,0.49473684,0.61111111,0.82758621,0.74468085,0.38947368,17,87.6882396024816,16.6550490435432,2,0.11764706,111.609,5,0.29411765,"2024-05-30",0
"Trevor Williams",16977,"2024-05-25","SEA",24,2024,"WSN","H",32,0,0,1.8,1,1,0,0,0,0,0,0,5,20,5,1,1,1,0,0,0,0,0,8,14.4,0,9,8,0,0,6,4,2,0,0,0,0,0.4,0,0.4,1.58508908401489,1.8,0.25,1,0.363636363636364,1,2.5664797782898,-0.766479778289795,1.17608650326729,43.9378481443274,63.4624634695924,30.2104646534786,1.5,0.166666666,0.5,0.333333333,0,0.25,1,1.8,29,56,85,0.0457039698958397,-0.352611988782883,0.398315966129303,0.837100028991699,0.0869262740015984,1.13880002498627,1.09746670722961,0.870000004768372,1.78600001335144,1,1,0.0542738884687424,-0.0141404419521858,0,0,0.58823529,88.14,0.30588235,78.88461538,0.10588235,82.33333333,0.622645735740662,-0.35942554473877,-0.0952970460057259,1.24529147148132,-1.38240594130296,-1.05885606673029,0.36,0.74285714,0.51764706,0.66666667,0.80769231,0.75,0.41176471,0.6,0.12941176,4,6,2,1,8,3,12,0.33333333,0.5,0.16666667,0.08333333,0.66666667,0.25,2.51566203588319,59,31.74109,43.63239,40.8181,80,56.12426,80,78.10897,58.83052,76.97465,42.63127,45.33696,53.58269,72.87351,51.35558,80,-1.29564,2.13363,81.54,83.36,64.72,92.34,125.22,109.42,87.08,125.48,112.94,94.436,101.456,93.728,90.93,113.705714285714,100.547142857143,0.42352941,0.16470588,0.30588235,0.10588235,88.4833306206597,86.9857177734375,78.8692345252404,82.2222222222222,-2.36172103881836,-7.84402847290039,4.51836806077224,-8.14637247721354,5.0667478773329,1.36835929325649,2.5687989455003,1.05911869472928,2.68770100921392,-2.04549138993025,-0.364136125892401,-0.0978960953652859,7.46583613670535,-14.6106527852161,-1.40052356112462,-1.08773439294762,0.2972973,0.6875,0.51764706,0.63636364,0.78787879,0.75,0.56470588,17.24615385,0.10588235,0.42352941,0.16470588,0.30588235,82.0251871744792,88.2881673177083,86.8058820452009,78.6744572566106,-7.61375851101345,-1.59847439659966,-7.38953290666853,5.60398395244892,-0.100308504369524,4.39373567369249,0.321986198425293,1.395355958205,-0.0978960953652859,2.68770100921392,-2.04549138993025,-0.364136125892401,-1.08773439294762,7.46583613670535,-14.6106527852161,-1.40052356112462,0.31578947,0.68085106,0.51764706,0.66666667,0.78125,0.75,0.55294118,12,93.1735728870739,12.3313002152876,1,0.08333333,106.95,3,0.25,"2024-05-25",0
"Trevor Williams",16977,"2024-05-19","@PHI",24,2024,"WSN","A",32,0,0,6.23076968785577,1,1,0,0,0,0,0,0,4.1,19,5,3,3,0,1,0,0,0,0,3,6.23076968785577,2.07692322928526,10.3846161464263,3,0,0,4,8,3,1,0,0,0,0.15789474,0.05263158,0.10526316,5.15128033045987,0,0.277777777777778,1.38461548619017,0.333333333333333,0.5,2.47417203519471,3.75659765266106,5.26557237453406,152.092562426269,61.2439405919687,129.035849867166,0.5,0.2,0.266666666,0.533333333,0.125,0,3,6.23076968785577,37,60,97,-0.0209180042147636,-0.299733996391296,0.278816014528275,-0.0189999788999557,-0.00194571958854795,0.974200010299683,1.00400006771088,0.870000004768372,1.80919992923737,1,1,-0.00200275774113834,-0.0194692233650093,0,0,0.36082474,88.37142857,0.46391753,79.02222222,0.17525773,82.64705882,0.87125152349472,0.0188002251088619,-0.669052720069885,2.48929006712777,0.0417782780196932,-3.93560423570521,0.3,0.7027027,0.45360825,0.72222222,0.84615385,0.79545455,0.3814433,0.47368421,0.09278351,7,3,5,2,8,5,15,0.46666667,0.2,0.33333333,0.13333333,0.53333333,0.33333333,2.56817614056907,48,58.71801,47.90332,68.6521,66.87958,45.74283,71.86878,47.76512,55.39869,31.43925,61.08813,45.3659,73.48299,63.79369,49.00968,73.51628,-0.73154,2.97978,77.04,118.76,99.8,85.42,121.04,104.36,76.74,108.46,98.94,86.7686363636364,121.751818181818,113.395454545455,83.65,119.652083333333,107.129166666667,0.25773196,0.10309278,0.46391753,0.17525773,88.76400390625,87.2900024414062,78.9444444444444,82.4588264016544,-2.58228454589844,-8.68159103393555,4.77272203233507,-9.05673038258272,5.992119140625,1.99937324523926,3.51070454915365,1.03744394638959,1.61683445423841,-0.705688033252954,0.0167026072740555,-0.683408368378878,6.46733781695366,-7.05688033252954,0.0371169050534566,-4.0200492257581,0.2745098,0.65217391,0.45360825,0.64285714,0.86666667,0.79545455,0.4742268,17.58974359,0.17525773,0.25773196,0.10309278,0.46391753,82.5314151539522,88.8458984375,87.375927734375,79.0220594618056,-8.80855605181526,-2.12301803588867,-8.35419616699219,5.35003458658854,-0.455363554113051,5.0268408203125,0.593220281600952,2.15978020562066,-0.683408368378878,1.61683445423841,-0.705688033252954,0.0167026072740555,-4.0200492257581,6.46733781695366,-7.05688033252954,0.0371169050534566,0.2745098,0.65217391,0.45360825,0.64285714,0.86666667,0.79545455,0.4742268,15,88.4462158203125,24.7240539550781,1,0.06666667,108.588,6,0.4,"2024-05-19",0
"Trevor Williams",16977,"2024-05-14","@CHW",24,2024,"WSN","A",32,0,0,1.8,1,1,0,0,0,0,0,0,5,20,4,3,1,1,1,0,0,0,0,2,3.6,1.8,7.2,2,0.125,0,8,7,2,0,1,0,0,0.1,0.05,0.05,5.32672908401489,1.8,0.210526315789474,1,0.1875,0.55555556,5.56647977828979,-3.76647977828979,5.08329154700041,43.9378481443274,135.564417322099,124.630901772186,1.142857142,0.117647058,0.470588235,0.411764705,0,0.142857142,3,5.4,33,48,81,-0.141820013523102,-0.455416023731232,0.31359601020813,-0.514999985694885,-0.0530654266476631,0.989799976348877,0.933040022850037,0.870000004768372,1.31940007209778,1,1,-0.0247236751019955,-0.118557812988396,0,0,0.37037037,88.46666667,0.41975309,79.17647059,0.20987654,83,-0.150917559862137,0.679300785064697,-0.422680884599686,-0.503058532873789,1.9979434854844,-2.48635814470403,0.20833333,0.72727273,0.41975309,0.8,0.83333333,0.82352941,0.40740741,0.55,0.07407407,6,5,6,1,10,6,17,0.35294118,0.29411765,0.35294118,0.05882353,0.58823529,0.35294118,4.90215700541042,47,44.5944,55.81486,43.64119,67.37855,40.44745,80,64.39628,72.32401,51.88232,40.0013,38.95624,55.37514,50.71779,45.51611,64.18231,0.08082,4.19832,83,89.48,80.38,89.7,136.38,140.6,83.2,113.3,102.96,88.9588235294118,95.9482352941176,92.2494117647059,87.741975308642,108.710617283951,106.271851851852,0.33333333,0.03703704,0.41975309,0.20987654,88.6444408275463,86.2000020345052,79.1500028722427,82.9705882352941,-4.18479919433594,-10.4803269704183,3.64330314187443,-9.80702568502987,6.76238165961372,0.832829793294271,3.34182761697208,1.14348534976735,-0.310987655073404,0.219055358320475,0.731882553547621,-0.43417227268219,-1.1518061299015,7.30184527734915,2.1525957457283,-2.55395454518935,0.26666667,0.61111111,0.41975309,0.83333333,0.81818182,0.82352941,0.44444444,16.86666667,0.20987654,0.33333333,0.03703704,0.41975309,83.4184354894302,89.0838306568287,86.6353658040365,79.5797909007353,-9.52761033002068,-3.8239833690502,-10.0764795939128,4.23908368278952,-0.051758257781758,5.87766746238426,-0.511563658714294,2.08889837826,-0.43417227268219,-0.310987655073404,0.219055358320475,0.731882553547621,-2.55395454518935,-1.1518061299015,7.30184527734915,2.1525957457283,0.24390244,0.6,0.41975309,0.9,0.79166667,0.82352941,0.49382716,17,93.7229219324448,8.921630859375,2,0.11764706,105.746,7,0.41176471,"2024-05-14",1
"Trevor Williams",16977,"2024-05-07","BAL",24,2024,"WSN","H",32,1,0,0,1,1,0,0,0,0,0,0,5,18,2,0,0,0,0,0,0,0,0,8,14.4,0,3.6,8,0.2,0,5,2,3,0,1,0,0,0.44444444,0,0.44444444,1.17364266826153,0,0.111111111111111,0.4,0.2,1,-0.0335202217102051,0.0335202217102051,0.571283140778542,0,0.974103464086959,15.5949537658058,2.5,0.3,0.5,0.2,0,0,1,1.8,24,53,77,0.285196006298065,-0.0828959345817566,0.368091940879822,2.45510005950928,0.254942893981934,0.900589466094971,1.04895997047424,0.870000004768372,1.45160007476807,1,1,0.262859702110291,0.0538173378008005,0,0,0.55844156,89.37209302,0.28571429,78.59090909,0.15584416,82,2.97244715690613,0.070103794336319,-0.671149253845215,6.91266780675844,0.318653610619632,-5.59291044871012,0.36956522,0.70967742,0.50649351,0.70588235,0.90909091,0.82051282,0.4025974,0.61111111,0.09090909,5,5,0,1,7,2,10,0.5,0.5,0,0.1,0.7,0.2,0.925065308179361,74,65.64098,53.29221,73.56703,63.1821,40.57155,65.6853,80,60.42457,80,44.55797,50.41838,53.48607,64.44288,46.27701,72.33647,-0.77187,2.91929,88.1,120.14,105.94,80.24,123.56,101.88,80.1,136.42,125.66,98.1090909090909,101.890909090909,99.9436363636364,86.554025974026,118.338961038961,104.738961038961,0.44155844,0.11688312,0.28571429,0.15584416,89.6764705882353,87.6666666666667,78.4454567649148,82.0750020345052,-3.83202003030216,-8.71263800726997,4.68235327980735,-8.64346822102865,6.06036017922794,1.89557541741265,3.19751115278764,0.0378993103901545,2.13484175130725,0.876205589622259,0.0658915378153324,-0.684845220297575,6.27894632737426,9.73561766246955,0.299506990069693,-5.70704350247979,0.19354839,0.7173913,0.50649351,0.16666667,0.93939394,0.82051282,0.5974026,17.96491228,0.15584416,0.45454545,0.1038961,0.28571429,82.3005574544271,89.8297154017857,87.8755493164062,78.6725130948153,-8.51580365498861,-3.53627450125558,-8.83880519866943,5.11902618408203,-1.18427085876465,5.18446350097656,0.660480618476868,1.94408416748047,-0.684845220297575,2.31021707877517,0.700830262154341,0.0658915378153324,-5.70704350247979,6.60062022507191,8.76037827692926,0.299506990069693,0.26666667,0.65957447,0.50649351,0.375,0.93548387,0.82051282,0.61038961,10,89.8267639160156,10.4781982421875,0,0,103.177,5,0.5,"2024-05-07",0
"Trevor Williams",16977,"2024-05-01","@TEX",24,2024,"WSN","A",32,1,0,0,1,1,0,0,0,0,0,0,5,23,5,0,0,0,4,0,0,0,0,3,5.4,7.2,9,0.75,0.1,0,10,4,2,0,1,0,0,0.13043478,0.17391304,-0.04347826,6.15741528407921,0,0.263157894736842,1.8,0.3125,1,4.3664797782898,-4.3664797782898,5.57608650326729,0,106.723635781096,136.539648474703,2.5,0.125,0.625,0.25,0,0,1,1.8,34,45,79,0.300096064805984,-0.522311985492706,0.822408020496368,2.45499992370605,0.25493249297142,1.88594782352448,1.09896004199982,0.870000004768372,1.57160007953644,1,1,0.0564312897622585,0.102690856175566,0,0,0.58227848,88.76086957,0.30379747,79.125,0.11392405,83.77777778,1.73913288116455,0.176217406988144,-1.24804198741913,3.78072365470554,0.734239195783933,-13.8671331935459,0.23529412,0.67857143,0.39240506,0.5,1,0.80645161,0.35443038,0.56521739,0.07594937,8,6,2,3,7,6,16,0.5,0.375,0.125,0.1875,0.4375,0.375,3.9225973863578,55,45.25835,60.34387,52.00004,48.91617,50.28889,60.28741,41.58141,65.74855,22.23155,46.85096,45.73557,61.4299,45.66482,53.42764,51.0789,0.39474,4.6692,79.28,107.24,91.46,92.22,78.52,64.3,76.18,68.88,49.82,91.5533333333333,92.6233333333333,83.7366666666667,86.8032911392405,85.2146835443038,71.3977215189873,0.34177215,0.20253165,0.30379747,0.15189873,89.4037000868056,88.21875,79.0583343505859,83.9666646321615,-3.32972971598307,-10.0435352325439,4.54120699564616,-10.5600471496582,5.70063781738281,0.946132183074951,2.99609915415446,1.00328850746155,0.301065254956484,-0.0235144942998886,0.172338224947453,0.246595542877913,1.11505649983883,-0.146965589374304,0.718075937281052,2.05496285731594,0.17391304,0.6969697,0.39240506,0.375,0.95652174,0.80645161,0.41772152,18.26785714,0.15189873,0.34177215,0.20253165,0.30379747,84.0926411946615,89.5325520833333,88.3635787963867,79.1726633707682,-10.1012852986654,-2.84808688693576,-9.59177017211914,5.23552989959717,-0.295210619767507,4.87159050835503,-0.407376885414124,1.67159954706828,0.246595542877913,0.301065254956484,-0.0235144942998886,0.172338224947453,2.05496285731594,1.11505649983883,-0.146965589374304,0.718075937281052,0.17777778,0.67647059,0.39240506,0.375,0.95652174,0.80645161,0.43037975,16,85.3611831665039,-0.485350549221039,0,0,104.405,7,0.4375,"2024-05-01",0
"Trevor Williams",16977,"2024-04-26","@MIA",24,2024,"WSN","A",32,0,0,1.8,1,1,0,0,0,0,0,0,5,20,5,1,1,0,2,0,0,0,1,1,1.8,3.6,9,0.5,0,0,6,6,5,1,0,0,0,0.05,0.1,-0.05,6.74603408401489,0,0.277777777777778,1.4,0.294117647058824,0.85714286,3.96647977828979,-2.1664797782898,5.78088986575604,43.9378481443274,97.1100419340953,141.488869924082,1,0.294117647,0.352941176,0.352941176,0.166666666,0,1,1.8,34,46,80,0.132080018520355,-0.270639985799789,0.402720004320145,1.61000001430511,0.160199016332626,1.04161906242371,0.893999993801117,0.870000004768372,1.32000005245209,1,1,0.120483100414276,0.00631951225395114,0,0,0.3875,88.87096774,0.2625,79.9047619,0.35,82.92857143,-0.482241570949554,-0.62231582403183,1.5798751115799,-1.55561797080501,-2.96340868586586,5.64241111278534,0.27777778,0.73076923,0.425,0.8,0.84210526,0.82352941,0.325,0.65,0.075,7,2,8,3,8,6,17,0.41176471,0.11764706,0.47058824,0.17647059,0.47058824,0.35294118,5.61169225626194,54,45.96475,61.34455,46.90674,51.77774,50.37182,55.96742,20,80,20,26.26445,40.52841,44.77744,36.41249,55.59529,42.67878,0.96955,5.53142,76.86,114.42,88.62,86.76,85.46,78.42,92.94,39.24,24,95.1961904761905,76.2476190476191,70.6219047619048,85.921282051282,90.6341025641026,77.0605128205128,0.3375,0.05,0.2625,0.35,89.0444426359954,87.3249969482422,79.8476213727679,82.9892839704241,-4.19199003996672,-10.6587495803833,3.91866956438337,-11.5234821864537,6.90654274269387,2.26029109954834,3.80236126127697,2.08074842180525,-0.252311799675226,-0.261470559984446,-0.654756437987089,1.68170266598463,-0.934488146945282,-6.53676399961114,-3.11788779993852,6.00608094994511,0.26923077,0.71428571,0.425,0.71428571,0.9,0.82352941,0.35,18.05084746,0.35,0.35,0.0375,0.2625,83.4675990513393,89.4400809151786,87.9873352050781,80.3195452008929,-10.4736208234515,-3.30374417986189,-11.2679672241211,5.12455022902716,0.370121649333409,5.42470714024135,0.0192493398984273,2.07373065040225,1.68170266598463,-0.342107731848955,-0.171674627810717,-0.654756437987089,6.00608094994511,-1.22181332803198,-5.72248759369055,-3.11788779993852,0.26,0.73333333,0.4375,0.76923077,0.86363636,0.82857143,0.375,17,88.1284610523897,15.6229607077206,0,0,108.613,7,0.41176471,"2024-04-26",0
"Trevor Williams",16977,"2024-04-20","HOU",24,2024,"WSN","H",32,0,0,1.5,1,1,1,0,0,0,0,0,6,19,3,1,1,0,0,0,0,0,0,4,6,0,4.5,4,0.111111111,0,9,5,1,0,1,0,0,0.21052632,0,0.21052632,3.06677064620835,0,0.157894736842105,0.5,0.2,0.66666667,1.83314644495646,-0.333146444956462,3.09315345014135,36.6148734536061,45.8375414167575,76.5377746061524,1.8,0.066666666,0.6,0.333333333,0,0,2,3,25,52,77,0.256812065839767,-0.151152014732361,0.407964080572128,1.94609999656677,0.202087223529816,0.960231602191925,1.0988667011261,0.870000004768372,1.73000001907349,1,1,0.285521417856216,-0.0180733717249066,0,0,0.53246753,88.80487805,0.36363636,78.71428571,0.1038961,82.875,1.80322992801666,0.756309509277344,0.179413393139839,4.3981217756504,2.70110539027623,2.24266741424799,0.30434783,0.67741935,0.45454545,0.92857143,0.9047619,0.91428571,0.4025974,0.52631579,0.03896104,5,6,4,1,9,5,15,0.33333333,0.4,0.26666667,0.06666667,0.6,0.33333333,0.74758123109915,71,61.64285,53.62859,73.31129,57.42532,46.79369,60.82959,38.17183,47.98794,36.00715,27.91462,40.87871,35.74963,42.46867,45.08401,48.25345,0.5933,4.96704,89.78,106.48,99,98.44,111.58,107.78,90.22,81.78,66.8,95.8437037037037,69.8814814814815,68.7607407407407,94.7673684210526,89.5634210526316,83.8271052631579,0.31168831,0.22077922,0.36363636,0.1038961,89.2791646321615,88.0588235294118,78.7357177734375,82.8375015258789,-3.06548436482747,-8.67298619887408,4.21372032165527,-9.48442268371582,6.09395535786947,2.19804943309111,2.82634653363909,1.16917705535889,0.787311520427465,0.721099849790335,0.764221582561731,0.180721174925566,3.28046466844777,4.24176382229609,2.72936279486333,2.25901468656957,0.28888889,0.6875,0.45454545,0.92307692,0.90909091,0.91428571,0.41558442,17.84210526,0.1038961,0.31168831,0.22077922,0.36363636,83.4311141967773,89.8663533528646,88.6570542279412,79.3117065429688,-8.61068534851074,-2.25657399495443,-7.94343656652114,5.23068673270089,0.0303059816360474,5.25176461537679,1.13552564733169,1.59493064880371,0.180721174925566,0.787311520427465,0.721099849790335,0.764221582561731,2.25901468656957,3.28046466844777,4.24176382229609,2.72936279486333,0.27906977,0.67647059,0.45454545,0.91666667,0.91304348,0.91428571,0.44155844,15,91.4030110677083,10.219932047526,0,0,102.321,6,0.4,"2024-04-20",0
