"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Mike Soroka",18383,"2024-06-09","BOS",4,2024,"CHW","H",26,0,1,0,1,0,0,0,0,0,0,0,1,6,2,2,0,0,0,0,0,0,0,2,18,0,18,2,1,0,2,1,1,0,2,0,0,0.33333333,0,0.33333333,1.64500686612628,0,0.333333333333333,2,0.5,0,-0.833520221710205,0.833520221710205,0.678488184511662,0,-21.8357081571767,15.0336680287444,2,0.25,0.5,0.25,0,0,0,0,6,18,24,-0.302928000688553,-0.324066489934921,0.0211385078728199,-0.883999943733215,-0.0910870656371117,1.42765712738037,2.64420008659363,2.64420008659363,NA,0,1,-0.158120781183243,-0.0540646202544258,0,1,0.41666667,93.7,0.58333333,82.28571429,NA,NA,NA,NA,NA,0.10465981066227,-0.904975056648254,NA,NA,1.0465981066227,-6.46410754748753,NA,NA,0.38461538,0.72727273,0.54166667,0.4,0.875,0.69230769,0.45833333,1,0.16666667,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,1.48574198144824,NA,NA,NA,NA,51.59907,51.37594,42.84522,41.8802,36.24826,50.57269,80,36.59775,80,74.88715,41.165,80,-1.42074,1.94598,NA,NA,NA,118.58,89.62,89.88,90.9,54.18,26.12,102.46,133.38,123.84,104.563333333333,109.24,99.0633333333333,0.25,0.16666667,0.58333333,NA,94.1833292643229,92.8000030517578,82.1214250837054,NA,-6.32900683085124,-8.6966552734375,2.20411614009312,NA,9.69496663411458,5.96801376342773,-2.23262596130371,NA,0.0412413068115711,0.0710172615945339,-0.922262497246265,NA,0.687355113526185,1.77543153986335,-6.58758926604475,NA,0.33333333,0.66666667,0.54166667,0.66666667,0.7,0.69230769,0.625,20.83333333,NA,0.25,0.16666667,0.58333333,NA,94.4275512695312,93.0282745361328,82.342538016183,NA,-5.44683329264323,-8.09555244445801,3.05047798156738,NA,8.79405975341797,4.79314756393433,-3.55169132777623,NA,0.0412413068115711,0.0710172615945339,-0.922262497246265,NA,0.687355113526185,1.77543153986335,-6.58758926604475,0.33333333,0.66666667,0.54166667,0.66666667,0.7,0.69230769,0.625,4,88.5810852050781,6.75401926040649,0,0,102.812,2,0.5,"2024-06-09",0
"Mike Soroka",18383,"2024-06-05","@CHC",4,2024,"CHW","A",26,0,0,20.2500048279774,1,0,0,0,0,0,1,0,1.1,7,0,3,3,0,2,0,1,1,1,2,13.5000032186516,13.5000032186516,0,1,0,0,1,1,0,0,0,0,0,0.28571429,0.28571429,0,6.5520351989702,0,0,1.50000035762795,0,0,6.91648067235968,13.3335241556177,8.05048724739432,500.009422734448,164.598504757578,198.431087742979,1,0,0.5,0.5,0,0,0,0,16,22,38,-0.22315602004528,-0.41729998588562,0.19414396584034,-1.20600008964539,-0.129260450601578,2.41195559501648,1.42919993400574,1.35759997367859,4.17360019683838,1,1,-0.0333555340766907,-0.0591652488541227,0,1,0.60526316,93.60869565,0.31578947,82.91666667,NA,NA,0.07894737,83.33333333,NA,-0.114819496870041,0.361315548419952,NA,-0.245903253555298,-0.499215203782786,3.0109629034996,NA,-8.19677511850993,0.30769231,0.58333333,0.39473684,0.625,1,0.8,0.31578947,0.57142857,0.07894737,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,6.12212395705348,NA,20,68.61774,20,57.58397,51.61202,63.38323,20,61.4759,20,36.04803,33.24263,43.79763,34.45516,45.84778,36.75591,1.09115,5.71382,71.92,-107.96,-104.16,93.42,127.7,120.52,83.38,-382.74,-399.12,103.56,93.4,84.66,94.6605263157895,84.8310526315789,77.7831578947368,0.57894737,0.02631579,0.31578947,0.07894737,93.6181862571023,91.5,82.8666687011719,83.4000040690104,-4.70168304443359,-9.73232269287109,1.55667638778687,-10.6670125325521,9.55581387606534,5.80781698226929,-1.31849010785421,6.89952659606934,0.226707451045513,-0.351199358701706,0.364622984081507,-0.252090986818075,1.03048841384324,-35.1199358701706,3.03852486734589,-8.40303289393584,0.19047619,0.64705882,0.39473684,0.75,0.81818182,0.8,0.44736842,19.61290323,0.07894737,0.57894737,0.02631579,0.31578947,83.8106994628906,94.0029185901989,91.8712005615234,83.2255655924479,-9.98504002888997,-4.17072816328569,-9.96804046630859,2.11177539825439,4.95587348937988,8.59240583939986,4.85734987258911,-2.82305081685384,-0.252090986818075,0.226707451045513,-0.351199358701706,0.364622984081507,-8.40303289393584,1.03048841384324,-35.1199358701706,3.03852486734589,0.18181818,0.6875,0.39473684,0.5,0.90909091,0.8,0.42105263,2,93.2752075195312,-3.95389270782471,1,0.5,98.7384,1,0.5,"2024-06-05",0
"Mike Soroka",18383,"2024-05-31","@MIL",4,2024,"CHW","A",26,0,1,27,1,0,0,0,0,0,0,1,1,7,3,3,3,0,1,0,0,0,0,2,18,9,27,2,0.5,0,2,1,1,0,1,0,0,0.28571429,0.14285714,0.14285714,3.80856581413144,0,0.5,4,0.75,0.25,2.1664797782898,24.8335202217102,3.67848818451166,666.679071363883,50.3323659358507,89.6663768027962,2,0.25,0.5,0.25,0,0,0,0,12,26,38,-0.140376001596451,-0.468297988176346,0.327921986579895,-0.500999987125397,-0.0514637976884842,3.37494993209839,2.36853337287903,3.28559994697571,3.29500007629395,1,1,-0.0830522477626801,0.0414587413638543,0,1,0.42105263,93.6875,0.39473684,83,NA,NA,0.18421053,82.71428571,NA,-0.33643251657486,-0.631814181804657,NA,0.0449102781713009,-2.10270322859287,-4.21209454536438,NA,0.641575402447155,0.40909091,0.75,0.55263158,0.66666667,0.91666667,0.80952381,0.42105263,0.57142857,0.10526316,4,0,0,1,3,0,4,1,0,0,0.25,0.75,0,3.3382774024246,NA,73.30843,60.21459,77.15575,70.6837,58.2867,69.34982,20,31.12185,32.32052,23.20605,38.90012,26.36467,46.43486,49.4452,49.83322,0.3469,4.59744,76.92,131.84,123.98,85.64,127.9,118.38,92.5,101.6,94.76,94.62,51.7,49.02,88.4810526315789,95.0863157894737,88.9247368421053,0.28947368,0.13157895,0.39473684,0.18421053,93.6727294921875,93.7199951171875,82.8266682942708,82.7285679408482,-6.44320401278409,-10.4198165893555,1.24796206156413,-11.1522075108119,9.52326063676314,6.38050193786621,-1.13228925069173,5.55859865461077,-0.470555227249861,0.125452164560556,-0.655335694551468,0.0446608401834965,-4.27777479318055,2.50904329121113,-4.36890463034312,0.638012002621378,0.36842105,0.73684211,0.55263158,0.71428571,0.85714286,0.80952381,0.5,22.09677419,0.18421053,0.28947368,0.13157895,0.39473684,82.5079171316964,93.463944868608,93.4983032226562,82.5913167317708,-10.4294488089425,-5.56866351040927,-9.60747375488281,2.19693934122721,3.76350430079869,8.27322734485973,4.9061939239502,-2.79228210449219,0.0446608401834965,-0.470555227249861,0.125452164560556,-0.655335694551468,0.638012002621378,-4.27777479318055,2.50904329121113,-4.36890463034312,0.33333333,0.75,0.55263158,0.66666667,0.86666667,0.80952381,0.52631579,4,87.2644348144531,9.78270053863525,0,0,94.5668,0,0,"2024-05-31",0
"Mike Soroka",18383,"2024-05-26","BAL",4,2024,"CHW","H",26,0,0,3,1,0,0,0,0,0,0,0,3,14,3,2,1,1,2,0,0,0,0,5,15,6,9,2.5,0,0,1,5,1,0,0,0,0,0.35714286,0.14285714,0.21428572,3.55106580716166,3,0.25,1.66666666666667,0.333333333333333,0.83333333,6.1664797782898,-3.1664797782898,4.35316045532624,74.0754523737648,146.556464726554,106.45058317134,0.2,0.142857142,0.142857142,0.714285714,0,0.2,1,3,28,40,68,-0.0482320003211498,-0.137679994106293,0.0894479900598526,-0.50900000333786,-0.0524471923708916,0.423687487840652,0.456400007009506,0.595800042152405,NA,0,1,-0.139758169651031,0.0259195463606271,0,0,0.49253731,92.36363636,0.44776119,81.56666667,NA,NA,0.05970149,81.75,0.01470588,-2.06382727622986,0.943391561508179,NA,-0.103888355195522,-6.25402204918139,3.1446385383606,NA,-2.59720887988806,0.20588235,0.66666667,0.43283582,0.57142857,0.81818182,0.75862069,0.49253731,0.57142857,0.10294118,3,0,4,0,4,3,7,0.42857143,0,0.57142857,0,0.57142857,0.42857143,5.47336423941775,NA,43.74468,63.52128,50.20605,27.68125,44.21352,21.08258,40.02453,43.67462,58.24407,51.08573,34.5287,67.29497,39.74909,40.49688,52.34377,0.76226,5.22048,85.42,102.28,96.86,86.96,76.44,70.56,89.5,96.74,90.02,99.32,106.24,100.54,92.8573134328358,94.9617910447761,89.0394029850746,0.31343284,0.17910448,0.44776119,0.05970149,92.5857166108631,91.8333333333333,81.4399983723958,81.6750030517578,-6.26532636369978,-10.6228307088216,1.97135149637858,-11.8235282897949,9.74149576822917,6.01368395487467,-1.98907890319824,5.94547367095947,-1.17618694901466,-0.85212504118681,0.950190085917711,-0.106452967971563,-5.60089023340316,-7.10104200989008,3.16730028639237,-2.66132419928908,0.15625,0.68571429,0.43283582,0.6,0.79166667,0.75862069,0.52238806,18.96296296,0.05970149,0.31343284,0.17910448,0.44776119,82.0483779907227,92.9540259951637,92.1944783528646,81.7879964192708,-10.3557605743408,-5.15982491629464,-9.56739171346029,3.3154416402181,4.08995246887207,8.7373773484003,4.68467839558919,-3.2702153523763,-0.106452967971563,-1.17618694901466,-0.862930811941624,0.950190085917711,-2.66132419928908,-5.60089023340316,-7.19109009951353,3.16730028639237,0.12903226,0.69444444,0.43283582,0.5,0.8,0.75862069,0.53731343,7,93.3943917410714,26.2050258091518,2,0.28571429,104.467,3,0.42857143,"2024-05-26",0
"Mike Soroka",18383,"2024-05-22","@TOR",4,2024,"CHW","A",26,0,0,0,1,0,0,0,0,0,0,0,2.1,12,2,0,0,0,2,0,1,0,0,3,11.5714301479108,7.71428676527388,7.71428676527388,1.5,1,0,1,3,2,0,1,0,0,0.25,0.16666667,0.08333333,4.88061796143917,0,0.222222222222222,1.71428594783864,0.333333333333333,1,4.45219423916877,-4.45219423916877,6.39620531201881,0,105.31756945859,157.276573771961,0.333333333,0.333333333,0.166666666,0.5,0,0,2,7.71428676527388,22,32,54,0.000461980089312419,-0.000386004452593625,0.000847984571009874,1.057000041008,0.111674591898918,0.00166666659060866,0,0,NA,0,1,0.016198992729187,0.260989073507688,0,0,0.66666667,94,0.2962963,82.5,NA,NA,0.03703704,83.5,NA,0.458670794963837,-0.550268948078156,NA,-0.0207000374794006,1.27408554156621,-3.43918092548847,NA,-1.03500187397003,0.1875,0.63636364,0.37037037,0.66666667,0.92857143,0.85,0.40740741,0.5,0.05555556,1,1,4,1,3,2,6,0.16666667,0.16666667,0.66666667,0.16666667,0.5,0.33333333,5.83769368098726,NA,55.57772,65.6515,48.03802,46.06882,53.46614,41.19191,20,57.04786,20,32.73977,42.55663,40.2847,30.18094,49.89545,32.4893,1.3567,6.11214,112.26,92.48,73.72,96.3,65.16,63,107.26,32.32,51.84,102.52,94.38,82.86,101.372592592593,66.9237037037037,66.5948148148148,0.42592593,0.24074074,0.2962963,0.03703704,94.1739130434783,93.3769249549279,82.4499969482422,83.5500030517578,-6.31460040548573,-11.2339841402494,1.30105352401733,-10.7617673873901,10.0791466754416,6.63666006234976,-0.847449660301208,7.47255802154541,0.584041472524405,-0.0453969277441502,-0.563424240797758,-0.0210469514131546,2.53931075010611,-0.349207136493463,-3.52140150498599,-1.05234757065773,0.16666667,0.625,0.37037037,0.6,0.93333333,0.85,0.44444444,17.78571429,0.03703704,0.42592593,0.24074074,0.2962963,83.5075988769531,94.1960767663043,93.3858454777644,82.4418258666992,-10.5066757202148,-5.73726687224015,-10.7261153001052,1.9656525850296,5.99924468994141,9.01524883767833,5.43166644756611,-2.25155377388,-0.0210469514131546,0.584041472524405,-0.0453969277441502,-0.563424240797758,-1.05234757065773,2.53931075010611,-0.349207136493463,-3.52140150498599,0.17241379,0.6,0.37037037,0.6,0.93333333,0.85,0.46296296,6,86.6789347330729,15.4688237508138,0,0,101.466,3,0.5,"2024-05-22",0
"Mike Soroka",18383,"2024-05-18","@NYY",4,2024,"CHW","A",26,0,0,0,1,0,0,0,0,0,0,0,4,18,2,0,0,0,4,0,0,0,0,7,15.75,9,4.5,1.75,0,0,1,5,1,0,0,0,0,0.38888889,0.22222222,0.16666667,4.28777229900646,0,0.142857142857143,1.5,0.285714285714286,1,2.6664797782898,-2.6664797782898,4.55649028606713,0,62.3603782846886,111.508935185594,0.2,0.142857142,0.142857142,0.714285714,0,0,0,0,35,47,82,0.0211001001298428,-0.016904029995203,0.0380041301250458,2.34200000762939,0.243198335170746,0.113200001418591,0.0804266631603241,0.195199996232986,NA,0,1,0.125075504183769,0.061321137736922,0,0,0.6097561,94.3,0.32926829,83.44444444,NA,NA,0.06097561,85,NA,-0.188958033919334,0.732184648513794,NA,0.0474717617034912,-0.377916067838669,2.71179499449553,NA,0.949435234069824,0.25490196,0.61290323,0.3902439,0.61538462,0.73684211,0.6875,0.37804878,0.66666667,0.12195122,2,1,4,0,5,2,7,0.28571429,0.14285714,0.57142857,0,0.71428571,0.28571429,2.41326799794957,NA,40.14857,68.05089,42.48975,47.12339,60.35521,37.75006,31.48142,64.0709,20.33589,36.61493,45.97978,37.06639,39.49653,56.62086,32.39042,0.77795,5.24402,87.44,25.1,20.22,110.48,61.78,73.8,119.44,101.8,116.56,103.66,91.82,86.3,108.031463414634,74.8031707317073,80.3848780487805,0.47560976,0.13414634,0.32926829,0.06097561,94.3076923076923,93.8272705078125,83.4074074074074,84.8400024414063,-6.27142412234575,-11.1080891002308,2.328837218108,-12.0921714782715,9.70156938601763,5.61132326993075,-2.25015725029839,5.92273101806641,0.530975729227066,-0.70051983743906,0.810162391513586,0.0447263494133949,1.36147622878735,-6.36836215853691,3.00060145005032,0.894526988267899,0.19148936,0.65714286,0.3902439,0.66666667,0.69565217,0.6875,0.42682927,19.953125,0.06097561,0.47560976,0.13414634,0.32926829,84.785302734375,94.2674404046474,93.7802956321023,83.3528284143518,-11.7909400939941,-5.79270465557392,-10.9152388139205,2.91045973036024,4.19361000061035,8.6131599621895,4.15291526100852,-3.84375621654369,0.0447263494133949,0.530975729227066,-0.70051983743906,0.810162391513586,0.894526988267899,1.36147622878735,-6.36836215853691,3.00060145005032,0.20833333,0.64705882,0.3902439,0.6,0.72727273,0.6875,0.41463415,7,95.4703020368304,33.5920824323382,1,0.14285714,112.775,2,0.28571429,"2024-05-18",0
"Mike Soroka",18383,"2024-05-12","CLE",4,2024,"CHW","H",26,0,1,6.75000040233138,1,1,0,0,0,0,0,0,5.1,21,4,5,4,2,1,0,0,0,0,4,6.75000040233138,1.68750010058284,6.75000040233138,4,0,0,6,8,2,0,0,0,0,0.19047619,0.04761905,0.14285714,4.35960663450648,3.37500020116569,0.2,0.937500055879358,0.142857142857143,0,7.1039800129831,-0.353979610651722,4.49699246692733,166.669777775264,169.108993526413,110.02877404941,0.75,0.125,0.375,0.5,0,0.25,0,0,21,50,71,-0.18691597878933,-0.373540014028549,0.18662403523922,-1.53729999065399,-0.158402875065804,0.581352353096008,0.708700001239777,0.870000004768372,0.346399992704391,1,1,-0.0909296646714211,-0.230589596055577,0,0,0.6056338,93.13953488,0.26760563,81.36842105,NA,NA,0.12676056,83,NA,0.437974154949188,-0.558833599090576,NA,-1.14663350582123,1.01854454639346,-2.94122946889777,NA,-12.7403722869025,0.34146341,0.73333333,0.50704225,0.71428571,0.95454545,0.86111111,0.42253521,0.85714286,0.07042254,9,4,3,1,9,6,16,0.5625,0.25,0.1875,0.0625,0.5625,0.375,6.71838080048883,38,32.57555,51.22608,21.66768,58.43785,52.64088,62.54919,47.95188,36.70086,60.08767,58.77184,35.69511,69.93897,53.14216,42.56876,61.84997,-0.0698,3.97239,82.1,73.22,54.54,85.2,108.34,95.12,74.04,103.02,74.86,106.72,120.64,108.16,87.8171428571429,106.296857142857,88.812,0.35211268,0.25352113,0.26760563,0.12676056,93.292001953125,92.7833319769965,81.3526290090461,83.0777791341146,-4.69381805419922,-8.30872175428602,3.72483143053557,-8.85635036892361,8.38025207519531,4.31989203559028,-2.60383987426758,4.13174268934462,0.265103857964277,0.17273985221982,-0.508645407855511,-1.14555818960071,1.06041543185711,0.959665845665667,-2.67708109397637,-12.7284243288967,0.21428571,0.69767442,0.50704225,0.33333333,0.96666667,0.86111111,0.6056338,15.54166667,0.12676056,0.35211268,0.25352113,0.26760563,83.3808797200521,93.59541015625,93.1001654730903,81.634322317023,-8.12350548638238,-4.03898010253906,-7.62962680392795,4.38515191329153,2.62925826178657,7.41632019042969,3.20835283067491,-3.86344508120888,-1.14555818960071,0.265103857964277,0.17273985221982,-0.508645407855511,-12.7284243288967,1.06041543185711,0.959665845665667,-2.67708109397637,0.23333333,0.70731707,0.50704225,0.42857143,0.93103448,0.83333333,0.57746479,16,91.0340423583984,18.6423778533936,4,0.25,103.104,6,0.375,"2024-05-12",0
"Mike Soroka",18383,"2024-05-07","@TBR",4,2024,"CHW","A",26,0,1,5.4,1,1,0,0,0,0,0,0,5,21,3,4,3,1,4,0,0,0,0,4,7.2,7.2,5.4,1,0,0,6,4,2,0,0,1,0,0.19047619,0.19047619,0,6.10795130388743,1.8,0.176470588235294,1.4,0.166666666666667,0.53571429,6.56647977828979,-1.16647977828979,5.17608650326729,133.335814272777,156.178874605624,126.922983197529,1.5,0.166666666,0.5,0.333333333,0,0.25,0,0,43,59,102,-0.225064009428024,-0.414273977279663,0.1892099827528,-1.74000000953674,-0.191103786230087,0.695572733879089,0.557080030441284,0.870000004768372,0.134199991822243,1,1,-0.0615596771240234,-0.262006786116824,0,0,0.50980392,93,0.42156863,82.29268293,NA,NA,0.06862745,82.14285714,NA,0.816723108291626,-1.06799590587616,NA,-0.174425676465034,1.57062136209928,-2.48371140901432,NA,-2.49179537807192,0.31818182,0.66666667,0.44117647,0.52380952,0.91666667,0.73333333,0.35294118,0.57142857,0.11764706,6,4,3,2,6,5,13,0.46153846,0.30769231,0.23076923,0.15384615,0.46153846,0.38461538,7.29735008902572,41,25.4372,70.97097,20,33.88564,54.44911,24.52957,33.04858,60.81181,34.26505,41.14974,37.53758,44.20281,33.46436,50.60725,30.44676,1.15271,5.80616,94.78,74.16,66.34,114.22,75.34,78.66,103.6,63,80.44,99.8,89.16,85.24,104.203921568627,78.0605882352941,81.0247058823529,0.26470588,0.24509804,0.42156863,0.06862745,93.2185149016204,92.73599609375,82.3023255813954,82.2714320591518,-4.99681995533131,-11.0957702636719,2.24719380223474,-12.0037645612444,9.59036820023148,5.44918151855469,-1.74639111895894,4.03832026890346,0.831826739013195,0.0228107646107674,-1.06975340470672,-0.177711203694344,3.08083977412294,0.0912430584430695,-2.48779861559702,-2.53873148134777,0.25454545,0.65957447,0.44117647,0.35714286,0.90322581,0.73333333,0.46078431,17.3375,0.07070707,0.27272727,0.24242424,0.41414141,82.4325038364955,93.3723777488426,92.8726298014323,82.3854087271341,-11.6024573189872,-4.07587602403429,-10.3434982299805,3.10852534596513,2.35137939453125,8.3525548864294,3.89740594228109,-3.39291121320027,-0.177711203694344,0.831826739013195,-0.0165536031126976,-1.10045079514384,-2.53873148134777,3.08083977412294,-0.0689733463029067,-2.68402632961913,0.26415094,0.63043478,0.43434343,0.42857143,0.89655172,0.74418605,0.46464646,13,88.6743876139323,7.78864415486654,1,0.07692308,106.137,5,0.38461538,"2024-05-07",0
"Mike Soroka",18383,"2024-04-30","MIN",4,2024,"CHW","H",26,0,0,4.15384645857051,1,1,0,0,0,0,0,0,4.1,18,3,2,2,0,2,0,0,0,0,3,6.23076968785577,4.15384645857051,6.23076968785577,1.5,0,0,7,4,2,0,0,0,0,0.16666667,0.11111111,0.05555556,4.97531242550878,0,0.1875,1.15384623849181,0.230769230769231,0.6,3.1664797782898,0.987366680280719,4.56217994795947,102.566018503257,74.3883906335265,111.650480145272,1.75,0.153846153,0.538461538,0.307692307,0,0,2,4.15384645857051,23,44,67,-0.0664159953594208,-0.366321980953217,0.299905985593796,-0.190300017595291,-0.0196084473282099,1.06929993629456,1.01188004016876,0.870000004768372,1.66359996795654,1,1,0.0562990233302116,-0.11841068452564,0,0,0.41791045,92.07142857,0.35820896,81.5,NA,NA,0.2238806,81.2,NA,-0.251424640417099,0.713581681251526,NA,-0.304944783449173,-0.897945144346782,2.97325700521469,NA,-2.03296522299449,0.41666667,0.51612903,0.46268657,0.6,1,0.80645161,0.46268657,0.55555556,0.08955224,4,5,4,4,5,4,13,0.30769231,0.38461538,0.30769231,0.30769231,0.38461538,0.30769231,3.10439556490802,52,57.5853,59.3698,45.5947,49.62987,52.03584,58.52326,20,39.74807,20,56.91143,38.3198,69.62797,37.72738,46.6077,41.22359,0.88786,5.40888,85.08,90.18,73.02,96.78,79.5,63.78,90.12,59.22,57.16,95.78,102.9,95.8,91.5161194029851,83.3113432835821,75.0459701492537,0.07462687,0.34328358,0.35820896,0.2238806,92.5400024414062,91.895656419837,81.4375,81.1600016276042,-6.28600540161133,-9.83201665463655,2.45352919896444,-10.7182454427083,8.73237228393555,4.91529846191406,-2.09039831161499,4.2950937906901,0.196319993585348,-0.414330758154392,0.719597727060318,-0.301981285214424,3.92639987170696,-1.80143807893214,2.99832386275132,-2.01320856809616,0.35483871,0.55555556,0.46268657,0.54545455,0.95,0.80645161,0.53731343,18.24489796,0.2238806,0.08955224,0.32835821,0.35820896,81.373681640625,92.8281656901042,92.0548595081676,81.6313273111979,-10.9251007080078,-6.44916343688965,-9.88953607732599,2.54757849375407,3.21022542317708,7.68358484903971,3.87033878673207,-3.12992413838704,-0.301981285214424,0.411059688776731,-0.629070453345776,0.719597727060318,-2.01320856809616,6.85099481294553,-2.85941115157171,2.99832386275132,0.34375,0.57142857,0.46268657,0.54545455,0.95,0.80645161,0.52238806,13,83.5316162109375,-0.499459780179537,0,0,110.681,5,0.38461538,"2024-04-30",0
"Mike Soroka",18383,"2024-04-25","@MIN",4,2024,"CHW","A",26,0,0,3.6,1,1,0,0,0,0,0,0,5,21,4,2,2,2,2,0,0,0,0,1,1.8,3.6,7.2,0.5,0,0,5,8,5,2,0,0,0,0.04761905,0.0952381,-0.04761905,7.04983112899433,3.6,0.210526315789474,1.2,0.125,1,9.16647977828979,-5.56647977828979,6.38569322824478,88.8905428485177,218.724538819581,157.015058676322,0.625,0.277777777,0.277777777,0.444444444,0.25,0.25,2,3.6,29,39,68,-0.0401559844613075,-0.43165197968483,0.391496002674103,0.42100003361702,0.0441299825906754,1.02784764766693,1.11386668682098,0.870000004768372,1.31720006465912,1,1,0.0178668983280659,-0.0569349300081071,0,0,0.58823529,91.2,0.30882353,81.0952381,NA,NA,0.10294118,80.85714286,NA,0.0570755787193775,-0.620343923568726,NA,-0.14871309697628,0.142688946798444,-2.9540186836606,NA,-2.12447281394686,0.14285714,0.57575758,0.35294118,1,1,1,0.48529412,0.57142857,0,9,5,4,5,8,5,18,0.5,0.27777778,0.22222222,0.27777778,0.44444444,0.27777778,11.6149788315833,40,20,62.05934,20,46.07234,50.16984,44.88493,55.88846,43.13706,66.17127,40.27829,37.18637,45.98753,40.21105,44.86877,45.83789,0.73356,5.17743,88.14,55.92,47.4,92.3,97.38,96.94,79.92,105.4,109.98,90.38,88.52,85.18,88.5479411764706,92.145,91.085,0.36764706,0.22058824,0.30882353,0.10294118,91.22,90.9200032552083,81.0428583054316,80.6571393694196,-4.21430786132813,-9.69342956542969,1.84450966971261,-10.8666490827288,10.3588830566406,6.31260782877604,-1.42313094366164,6.72406986781529,-1.11163689941168,1.2004911005497,-0.613740883767605,-0.151783999055624,-4.44654759764671,8.00327400366465,-2.92257563698859,-2.16834284365177,0.09677419,0.56756757,0.35294118,1,1,1,0.54411765,15.9787234,0.10294118,0.36764706,0.22058824,0.30882353,80.6104561941964,91.182275390625,90.8893961588542,80.9846656436012,-9.50086430140904,-3.04119598388672,-8.58733418782552,3.13000052315848,4.34660012381417,8.76561645507812,4.52589721679688,-3.33765665690104,-0.151783999055624,-1.11163689941168,1.2004911005497,-0.613740883767605,-2.16834284365177,-4.44654759764671,8.00327400366465,-2.92257563698859,0.1,0.55263158,0.35294118,1,1,1,0.55882353,18,89.2589111328125,18.8249274359809,3,0.16666667,115.392,7,0.38888889,"2024-04-25",0
