"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jordan Hicks",19618,"2024-07-11","TOR",30,2024,"SFG","H",27,0,1,10.3846161464263,1,1,0,0,0,0,0,0,4.1,22,8,5,5,2,1,0,1,0,0,1,2.07692322928526,2.07692322928526,16.6153858342821,1,0,0,10,6,3,1,0,0,0,0.04545455,0.04545455,0,5.65193983186529,4.15384645857051,0.4,2.07692322928526,0.352941176470588,0.69444444,10.0895572092407,0.295058937185633,6.18310702358776,257.75466602863,255.356723063018,151.208738585705,1.666666666,0.157894736,0.526315789,0.315789473,0.166666666,0.333333333,2,4.15384645857051,33,55,88,-0.315267980098724,-0.539475977420807,0.224208012223244,-3.12660002708435,-0.332440197467804,0.81151819229126,0.818960011005402,0.870000004768372,0.597800016403198,1,1,-0.496603548526764,0.108111974223803,0,0,0.55681818,92.20408163,0.38636364,79.94117647,0.05681818,83.4,NA,-2.51367211341858,-0.567028284072876,-0.065205492079258,-5.12994308860934,-1.66773024727316,-1.30410984158516,0.23636364,0.75757576,0.43181818,0.76923077,0.92,0.86842105,0.375,0.59090909,0.05681818,7,7,5,2,10,7,19,0.36842105,0.36842105,0.26315789,0.10526316,0.52631579,0.36842105,8.96437663690254,22,28.27571,20,68.44943,42.67783,47.57967,46.66302,34.98609,50.49848,35.91061,28.29498,48.56613,24.25903,39.41825,48.96742,41.2472,0.78282,5.25132,88.84,149.14,86.86,102.32,77.16,82.84,108.76,90.84,88.96,111.88,68.1,55.72,105.045,83.5665909090909,83.755,0.02272727,0.05681818,0.53409091,0.38636364,91.8000030517578,83.4400024414062,92.2106362200798,79.9558823529412,-7.31384754180908,-5.71105766296387,-9.89722978307846,5.19876816693474,5.81413650512695,1.5149266242981,2.42253664706616,1.89711020974552,-0.0591252744197845,-0.0663368366658688,-2.42991546913981,-0.561568465083838,-2.95626372098923,-1.32673673331738,-5.17003291306343,-1.65167195612893,0.24444444,0.62790698,0.43181818,0.72727273,0.92592593,0.86842105,0.48863636,18.33333333,0.01136364,0.05681818,0.54545455,0.38636364,91.8571014404297,83.7570190429688,92.5321858723958,80.2634349149816,-5.54316997528076,-5.02122192382812,-9.4003365834554,6.10428080839269,5.43325996398926,0.0601345896720886,1.4574556350708,0.649604965658749,-0.0210469514131546,-0.0663368366658688,-2.46799379214644,-0.561568465083838,-2.10469514131546,-1.32673673331738,-5.14165373363843,-1.65167195612893,0.29787234,0.58536585,0.43181818,0.78571429,0.91666667,0.86842105,0.46590909,19,91.2374524568257,11.1764245284231,2,0.10526316,106.666,11,0.57894737,"2024-07-11",0
"Jordan Hicks",19618,"2024-07-03","@ATL",30,2024,"SFG","A",27,0,1,5.4,1,1,0,0,0,0,0,0,5,24,8,3,3,0,2,0,0,0,0,6,10.8,3.6,14.4,3,0,0,5,6,5,0,0,0,0,0.25,0.08333333,0.16666667,3.9407464405452,0,0.363636363636364,2,0.5,0.7,1.9664797782898,3.43352022171021,3.78088986575604,134.032416502328,51.2675355847256,93.1574227326168,0.833333333,0.3125,0.3125,0.375,0,0,1,1.8,30,59,89,-0.0763399973511696,-0.50163209438324,0.425292074680328,-0.465000003576279,-0.0472560934722424,0.954639971256256,0.853680014610291,0.870000004768372,0.505999982357025,1,1,0.00677861180156469,-0.086745928957487,0,0,0.53932584,94.60416667,0.35955056,81.0625,0.1011236,85.33333333,NA,-0.90009343624115,-0.563413500785828,-0.0301175452768803,-1.87519465883573,-1.76066718995571,-0.334639391965336,0.34693878,0.7,0.50561798,0.47058824,0.71428571,0.62222222,0.4494382,0.66666667,0.19101124,6,5,5,1,8,7,16,0.375,0.3125,0.3125,0.0625,0.5,0.4375,3.45056309774784,47,20,26.33468,30.93212,59.06656,44.28103,58.86733,48.29092,50.28508,48.20479,59.44085,50.72994,46.37781,53.33059,45.81297,54.06359,-0.08151,3.95483,82.46,79.9,36.3,100.68,103.3,106.1,108.56,100.48,108.14,140.96,75.14,95.32,105.539325842697,96.8092134831461,97.9006741573034,0.13483146,0.1011236,0.40449438,0.35955056,95.3499959309896,85.2111070421007,94.3638916015625,81.0218734741211,-7.6682866414388,-4.81344646877713,-9.33923000759549,5.46938228607178,6.55075200398763,-0.28770997789171,3.12377336290148,1.6569277048111,-0.679579019546509,0.00866653397679329,-0.201091591268778,-0.571911986917257,-5.66315849622091,0.0962948219643699,-0.558587753524383,-1.78722495911643,0.31818182,0.68888889,0.50561798,0.35714286,0.74193548,0.62222222,0.50561798,19.0625,0.11235955,0.1011236,0.42696629,0.35955056,95.6603576660156,85.6830647786458,94.9453703227796,81.4954833984375,-6.77772369384766,-4.25248463948568,-8.7458102577611,6.27926969528198,5.94672508239746,-1.33111466301812,2.35269245348479,0.62660413980484,-0.540064111351967,0.00866653397679329,-0.34060649946332,-0.571911986917257,-5.40064111351967,0.0962948219643699,-0.896332893324526,-1.78722495911643,0.31818182,0.68888889,0.50561798,0.35714286,0.74193548,0.62222222,0.50561798,16,91.7928466796875,7.7082314491272,2,0.125,110.915,8,0.5,"2024-07-03",0
"Jordan Hicks",19618,"2024-06-27","CHC",30,2024,"SFG","H",27,0,0,5.4,1,1,0,0,0,0,0,0,5,22,5,3,3,1,2,0,1,0,0,7,12.6,3.6,9,3.5,0.166666666,0,6,5,1,0,1,0,0,0.31818182,0.09090909,0.22727273,3.24714023208205,1.8,0.263157894736842,1.4,0.363636363636364,0.75757576,4.7664797782898,0.633520221710205,3.67848818451166,134.032416502328,121.616455658029,90.682812007927,1.2,0.083333333,0.5,0.416666666,0,0.2,0,0,39,55,94,-0.130309998989105,-0.404576003551483,0.274266004562378,-0.629599988460541,-0.0669431239366531,0.792550027370453,0.742799997329712,0.870000004768372,0.402400016784668,1,1,-0.065299466252327,-0.0991191754597323,0,0,0.5212766,93.14285714,0.23404255,80.40909091,0.24468085,83.13043478,NA,-1.23009634017944,1.01400911808014,-1.20814168453217,-2.51040069424376,4.60913235490972,-5.25278993274855,0.27586207,0.66666667,0.42553191,0.5625,0.83333333,0.725,0.38297872,0.63636364,0.11702128,3,3,6,0,7,5,12,0.25,0.25,0.5,0,0.58333333,0.41666667,3.78740963486529,48,20,23.74232,20,56.75073,43.58465,61.93527,68.86762,55.2288,71.67815,40.2571,43.87097,30.29862,49.45381,45.10725,49.69684,0.15934,4.3161,90.36,82.22,42,94.86,107.16,106.72,107.84,117.94,123.04,107.86,79.82,85.06,100.743617021277,101.136170212766,100.420212765957,0.07446809,0.24468085,0.44680851,0.23404255,93.3571428571429,83.0478250254755,93.1119035993304,80.218184037642,-6.30761282784598,-2.29890093596085,-9.62173679896763,5.55521219426935,7.32500457763672,0.0801235852034196,2.4651623680478,2.1333328593861,-0.601832918822765,-1.22447167336941,-0.64681888744235,1.02465997636318,-8.59761312603951,-5.32378988421482,-1.54004497010083,4.65754534710537,0.21276596,0.63829787,0.42553191,0.5,0.8,0.725,0.5,18.08333333,0.07446809,0.24468085,0.44680851,0.23404255,93.7110682896205,83.3616731063179,93.4510381789434,80.5412708629261,-5.59568405151367,-1.63861780581267,-9.09649004255022,6.37633445046165,6.60770852225167,-1.41865788335386,1.28686314537412,0.963181062178178,-0.601832918822765,-1.22447167336941,-0.64681888744235,1.02465997636318,-8.59761312603951,-5.32378988421482,-1.54004497010083,4.65754534710537,0.2173913,0.625,0.42553191,0.6,0.76666667,0.725,0.5106383,12,88.2160847981771,11.8926022847493,2,0.16666667,103.719,4,0.33333333,"2024-06-27",0
"Jordan Hicks",19618,"2024-06-22","@STL",30,2024,"SFG","A",27,0,1,11.25,1,1,0,0,0,0,0,0,4,21,6,5,5,2,3,0,1,1,0,1,2.25,6.75,13.5,0.33333333,0,0,4,6,6,0,0,0,0,0.04761905,0.14285714,-0.0952381,7.5854977876029,4.5,0.352941176470588,2.25,0.285714285714286,0.69444444,12.1664797782898,-0.916479778289794,7.9344923876226,279.234201046516,307.538601566046,193.532233202582,0.666666666,0.375,0.25,0.375,0,0.333333333,4,9,39,49,88,-0.37365996837616,-0.768440008163452,0.394780039787292,-3.08000016212463,-0.324894487857819,1.19513332843781,0.99729996919632,0.822799980640411,0.82559996843338,1,1,-0.277754127979279,-0.0348971549236775,0,0,0.59090909,93.55769231,0.30681818,80.59259259,0.10227273,84.33333333,NA,-2.42196297645569,0.385539650917053,-1.03333449363708,-4.65762110856863,1.42792463302612,-11.4814943737454,0.17647059,0.64864865,0.375,0.77777778,0.95833333,0.90909091,0.42045455,0.47619048,0.03409091,6,7,3,4,6,6,16,0.375,0.4375,0.1875,0.25,0.375,0.375,17.2686325511312,20,20,41.55398,20,51.58716,40.89603,57.74434,42.48753,51.89948,41.95633,56.55902,44.6682,56.10827,39.16577,44.46092,39.22934,0.7985,5.27484,82.22,0.600000000000009,-29.74,89.16,107.3,106.7,121.6,78.32,94.82,124.32,139.4,147.86,102.226666666667,91.8154022988506,94.7248275862069,0.09090909,0.10227273,0.5,0.30681818,95.0625,84.3555569118924,93.25,80.5074055989583,-4.70199203491211,-3.19888220893012,-8.37093491987749,6.78963442201968,7.07704782485962,0.117378261354234,2.58369237726385,1.4842968693486,-0.607900723814964,-1.04485545679927,-1.738335467875,0.426778297871351,-7.59875904768705,-11.6095050755474,-3.95076242698864,1.58066036248649,0.14285714,0.58695652,0.375,0.83333333,0.92592593,0.90909091,0.52272727,19.39393939,0.09090909,0.10227273,0.5,0.30681818,95.3588256835938,84.7305094401042,93.6531427556818,80.8818721064815,-4.7099723815918,-3.16774092780219,-8.30990808660334,6.86232220685041,6.9352126121521,-0.84765010409885,1.86662899364125,0.773686514960395,-0.593898970633745,-1.04485545679927,-1.75233722105622,0.426778297871351,-7.42373713292181,-11.6095050755474,-3.9825845933096,1.58066036248649,0.14285714,0.58695652,0.375,0.83333333,0.92592593,0.90909091,0.52272727,16,90.3660507202148,12.9886064529419,4,0.25,107.141,8,0.5,"2024-06-22",0
"Jordan Hicks",19618,"2024-06-17","@CHC",30,2024,"SFG","A",27,0,0,0,1,1,0,0,0,0,0,0,5,21,4,0,0,0,4,0,0,0,0,4,7.2,7.2,7.2,1,0,0,6,4,3,0,0,0,0,0.19047619,0.19047619,0,6.10795130388743,0,0.235294117647059,1.6,0.307692307692308,1,3.96647977828979,-3.96647977828979,5.17608650326729,0,101.516764208514,126.873359036409,1.5,0.23076923,0.461538461,0.307692307,0,0,1,1.8,39,48,87,0.287312030792236,-0.299264043569565,0.586576044559479,2.34500002861023,0.251339763402939,1.27055239677429,1.06712007522583,0.870000004768372,1.57560002803802,1,1,0.106827631592751,0.119303956149456,0,0,0.55172414,93.125,0.14942529,79.69230769,0.29885057,83.03846154,NA,-0.289794743061066,-0.27292013168335,0.719100713729858,-0.603739048043887,-2.09938562833346,2.76577197588407,0.27272727,0.76190476,0.3908046,0.72222222,0.8125,0.76470588,0.24137931,0.42857143,0.09195402,6,6,1,1,8,4,13,0.46153846,0.46153846,0.07692308,0.07692308,0.61538462,0.30769231,4.61054749963988,58,20,31.90687,20,20,41.69688,21.22674,71.97446,44.82116,78.47838,22.37111,42.0612,20,20.13195,41.17869,20,1.981,7.04859,81.44,58.64,30.76,92.94,70.76,73.24,120.78,117.6,125.78,98.94,54.54,54.64,98.4965517241379,72.4937931034483,74.0673563218391,0.02298851,0.29885057,0.52873563,0.14942529,93.8499984741211,83.030771108774,93.1152131453804,79.7461500901442,-5.75381898880005,-3.92639805720403,-8.95172583538553,6.66997997577374,7.02188873291016,-0.0221246618490953,3.48461117951766,0.910095141484187,-0.0693691074848175,0.707922197878361,-0.192114908248186,-0.281963709741831,-3.46845537424088,2.72277768414754,-0.417641104887361,-2.1689516133987,0.25490196,0.58333333,0.3908046,0.61538462,0.85714286,0.76470588,0.4137931,18.96969697,0.02298851,0.29885057,0.52873563,0.14942529,94.3359527587891,83.499032827524,93.607177734375,80.2121018629808,-5.52033996582031,-3.46811353243314,-8.58223956564198,7.05995354285607,6.79878997802734,-1.10033798217773,2.61429529604704,0.061550837296706,-0.0693691074848175,0.707922197878361,-0.192114908248186,-0.281963709741831,-3.46845537424088,2.72277768414754,-0.417641104887361,-2.1689516133987,0.24528302,0.61764706,0.3908046,0.61538462,0.85714286,0.76470588,0.3908046,13,88.8479567307692,15.4224360539363,0,0,109.564,6,0.46153846,"2024-06-17",0
"Jordan Hicks",19618,"2024-06-11","HOU",30,2024,"SFG","H",27,0,1,5.78571507395541,1,1,0,0,0,0,0,0,4.2,20,5,3,3,0,1,0,0,0,0,5,9.64285845659235,1.92857169131847,9.64285845659235,5,0.142857142,0,7,5,1,0,1,1,0,0.25,0.05,0.2,3.41158908401489,0,0.263157894736842,1.28571446087898,0.357142857142857,0.5,1.66647957393099,4.11923550002442,3.28648880130601,143.606180102998,43.7301461567211,81.2098632636816,1.4,0.076923076,0.538461538,0.384615384,0,0,1,1.92857169131847,24,49,73,-0.159794002771378,-0.553824007511139,0.394029974937439,-0.847600042819977,-0.0901222750544548,1.15611004829407,1.01200008392334,0.870000004768372,0.632400035858154,1,1,-0.00193767424207181,-0.136279274055511,0,0,0.5,93.11111111,0.31944444,81.2173913,0.18055556,83.84615385,0.01369863,-1.18883430957794,0.891088843345642,0.526507675647736,-3.30231752660539,3.8742993188941,4.05005904344412,0.37777778,0.85185185,0.55555556,0.35294118,0.86956522,0.65,0.375,0.65,0.19178082,7,7,0,3,8,3,14,0.5,0.5,0,0.21428571,0.57142857,0.21428571,1.05264617874293,52,46.901,20.75279,72.83548,37.5995,42.38549,31.40074,46.4418,53.75235,41.68783,48.65962,47.84305,23.27046,42.7321,47.66723,28.29684,0.57694,4.9425,96.26,81.7,42.74,90.1,89.1,85.76,110.34,94.82,102.24,121.5,101.56,101.64,102.491666666667,92.8686111111111,92.0991666666667,0.02777778,0.18055556,0.47222222,0.31944444,93.1499938964844,83.6846172626202,92.9911750344669,81.1739130434783,-7.09619617462158,-3.70910292405349,-9.44846927418428,6.15107992421026,7.45183277130127,-0.500349228198712,3.37210868386661,1.20822773809018,-0.696976453065872,0.530302371829748,-0.461712121963501,0.887757889926434,-34.8488226532936,4.07924901407499,-1.35797682930441,3.85981691272362,0.38636364,0.82142857,0.55555556,0.35294118,0.86956522,0.65,0.38888889,19.94339623,0.04166667,0.18055556,0.45833333,0.31944444,94.016103108724,84.4505145733173,93.7510727391098,81.9377016813859,-7.3861567179362,-3.41237317598783,-9.22926284327652,6.50035426927649,5.9010264078776,-1.77462049630972,2.23075057521011,0.0622737977815711,-0.417121887207031,0.520058538764715,-0.741566687822342,0.887757889926434,-13.904062906901,4.00045029819012,-2.24717178127982,3.85981691272362,0.38095238,0.8,0.55555556,0.375,0.875,0.675,0.41666667,14,89.4801682692308,4.85261741051307,2,0.14285714,109.106,5,0.35714286,"2024-06-11",0
"Jordan Hicks",19618,"2024-06-05","@ARI",30,2024,"SFG","A",27,0,0,4.9090917603045,1,1,0,0,0,0,0,0,3.2,21,6,2,2,0,4,0,1,0,1,7,17.1818211610657,9.81818352060899,14.7272752809135,1.75,0.166666666,0,6,0,2,0,1,1,0,0.33333333,0.19047619,0.14285714,4.23331638163097,0,0.375,2.72727320016916,0.666666666666667,0.81818182,3.43920709830671,1.46988466199778,3.43920709830671,121.84767249357,88.2692414867401,84.9004114170115,6,0.25,0.75,0,0,0,6,14.7272752809135,41,51,92,-0.058999989181757,-0.410139977931976,0.35113999247551,-0.735999941825867,-0.0743434354662895,1.05681812763214,0.69650000333786,0.870000004768372,2.5939998626709,1,1,-0.161286041140556,0.10545809152547,0,0,0.57608696,96.35849057,0.27173913,82.08,0.15217391,86.21428571,NA,-1.08793413639069,0.861998975276947,-1.0422979593277,-2.05270591771828,3.44799590110779,-7.44498542376927,0.21818182,0.62162162,0.38043478,0.41666667,0.91304348,0.74285714,0.40217391,0.52380952,0.09782609,4,3,2,0,6,3,9,0.44444444,0.33333333,0.22222222,0,0.66666667,0.33333333,3.9786537092233,43,30.84509,45.05767,32.11354,40.45984,49.01104,43.34824,58.15004,54.76647,52.52549,71.25874,53.30902,64.34999,50.7918,51.49336,48.93355,0.07622,4.19142,98.32,128.68,102.18,91.62,104.36,101.42,120.14,108,123.5,122.98,91.58,114.66,104.721538461538,104.997362637363,109.572967032967,0.07608696,0.15217391,0.5,0.27173913,96.8857160295759,86.1000017438616,96.1739130434783,82.052001953125,-6.37306104387556,-3.00799179077148,-9.61072706139606,6.46140869140625,7.75354058401925,-0.339340652738299,3.61108232581097,0.932728424072266,0.439867608249187,-1.06235703825951,-1.51293338090181,0.854545418173075,6.28382297498839,-7.58826455899647,-3.28898561065612,3.4181816726923,0.2,0.57446809,0.39130435,0.33333333,0.88888889,0.75,0.51086957,19.72857143,0.07608696,0.15217391,0.5,0.27173913,96.9777134486607,86.1655535016741,96.2441618546196,82.103408203125,-5.91272136143276,-2.60292516435896,-9.11483698305876,7.20288513183594,7.05887167794364,-1.54983506883894,2.50929509038511,-0.248636436462402,0.439867608249187,-1.06235703825951,-1.51293338090181,0.854545418173075,6.28382297498839,-7.58826455899647,-3.28898561065612,3.4181816726923,0.20454545,0.5625,0.39130435,0.33333333,0.88888889,0.75,0.52173913,9,93.5937881469727,-5.18833303451538,0,0,105.594,6,0.66666667,"2024-06-05",0
"Jordan Hicks",19618,"2024-05-31","NYY",30,2024,"SFG","H",27,0,1,6.75000040233138,1,1,0,0,0,0,0,0,5.1,23,7,5,4,2,0,0,0,1,0,4,6.75000040233138,0,11.8125007040799,4,0,0,10,6,3,0,0,0,0,0.17391304,0,0.17391304,3.58702965808279,3.37500020116569,0.304347826086957,1.3125000782311,0.294117647058824,0.47619048,6.54147997945548,0.208520422875893,3.36748924727049,167.540530614103,166.212651115852,83.1672976519903,1.666666666,0.157894736,0.526315789,0.315789473,0,0.333333333,1,1.68750010058284,33,68,101,-0.21663798391819,-0.515181958675385,0.298543989658356,-1.65260016918182,-0.175715044140816,0.778958320617676,0.800166666507721,0.870000004768372,0.527800023555756,1,1,-0.115500919520855,-0.162611500854097,0,0,0.6039604,93.52459016,0.15841584,80.6875,0.23762376,84.33333333,NA,0.720685541629791,-0.0401531495153904,-2.36209511756897,1.18145170758982,-0.25095718447119,-9.84206298987071,0.3,0.70731707,0.46534653,0.66666667,0.96551724,0.85106383,0.40594059,0.69565217,0.06930693,9,5,5,3,8,8,19,0.47368421,0.26315789,0.26315789,0.15789474,0.42105263,0.42105263,6.03045392530379,35,59.37113,20,80,59.56634,39.36673,52.45018,67.67663,54.0578,68.28333,70.19701,56.30693,42.26083,67.91024,45.2484,54.91164,-0.98729,2.59616,69.3,207.14,153.4,89.88,120.92,111.8,129.6,120.56,130.86,116.26,126.4,141.34,101.829504950495,124.726138613861,123.074455445545,0.02970297,0.23762376,0.57425743,0.15841584,95.2000020345052,84.25,93.4620655980603,80.625,-7.77333068847656,-3.09587637583415,-9.23693637190194,6.46714925765991,7.62187067667643,-1.25166932741801,3.20869945657664,1.41233849525452,0,-2.3800292648375,0.74875995516777,-0.0431116409599781,0,-9.9167886034896,1.29096543994443,-0.269447755999863,0.29787234,0.61111111,0.46534653,0.64285714,0.93939394,0.85106383,0.53465347,20.07692308,0.02970297,0.23762376,0.57425743,0.15841584,96.1277058919271,85.1447601318359,94.3823410560345,81.5334930419922,-7.15266036987305,-2.79634030659994,-8.93257193729795,6.91536617279053,6.64057286580404,-2.39899301528931,2.17403030395508,0.297462224960327,0,-2.3800292648375,0.74875995516777,-0.0431116409599781,0,-9.9167886034896,1.29096543994443,-0.269447755999863,0.30434783,0.6,0.46534653,0.57142857,0.96969697,0.85106383,0.54455446,19,94.1718493009868,7.97828353078742,2,0.10526316,112.306,11,0.57894737,"2024-05-31",0
"Jordan Hicks",19618,"2024-05-25","@NYM",30,2024,"SFG","A",27,0,0,1.8,1,1,0,0,0,0,0,0,5,20,2,1,1,1,2,0,1,0,0,8,14.4,3.6,3.6,4,0,0,3,3,3,0,0,0,0,0.4,0.1,0.3,2.61396908401489,1.8,0.117647058823529,0.8,0.125,1,4.3664797782898,-2.5664797782898,2.67368482202292,44.6774721674425,111.566609933272,66.4010116819611,1,0.333333333,0.333333333,0.333333333,0,0.333333333,1,1.8,34,53,87,0.105852037668228,-0.240226000547409,0.346078038215637,1.29499995708466,0.140837401151657,0.857710003852844,0.838680028915405,0.870000004768372,1.31260001659393,1,1,0.0256037153303623,0.0978086701994082,0,0,0.49425287,95.04651163,0.1954023,80.82352941,0.31034483,83.92592593,NA,0.648177862167358,-1.09275007247925,1.08976686000824,1.50739037713339,-6.42794160281911,4.03617355558607,0.30769231,0.68571429,0.45977011,0.25,0.70833333,0.525,0.40229885,0.65,0.2183908,6,3,0,3,3,3,9,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,5.43199222162399,61,37.70344,27.70931,34.41682,42.2921,48.90742,47.42522,52.40794,53.21579,49.73542,48.94718,55.9745,23.13382,45.52026,52.95221,34.09556,0.40372,4.68267,117.84,122.96,94.36,99.18,100.44,97.18,113.88,102.26,113.94,107.5,66.46,80.44,105.492413793103,91.2855172413793,95.1301149425287,0.04597701,0.31034483,0.44827586,0.1954023,95.2250061035156,83.8074092158565,94.994873046875,80.7647058823529,-7.45377254486084,-2.89895149513527,-10.2716784354968,6.13331020579619,8.30397510528564,-0.707624294139721,3.75897334172176,1.15605309430291,0.302460432052612,1.09613235294819,0.391464382410049,-1.09170545265079,7.56151080131531,4.05974945536366,1.00375482669243,-6.42179678029874,0.25531915,0.7,0.45977011,0.16666667,0.67857143,0.525,0.45977011,19.80597015,0.04597701,0.31034483,0.44827586,0.1954023,95.6089248657227,84.147533275463,95.3351424779647,81.0923426011029,-7.05188512802124,-2.63588149459274,-9.85859562800481,6.56073401955997,7.43288993835449,-2.06705291182907,2.59461896847456,-0.136034390505622,0.302460432052612,1.09613235294819,0.391464382410049,-1.09170545265079,7.56151080131531,4.05974945536366,1.00375482669243,-6.42179678029874,0.26086957,0.68292683,0.45977011,0.16666667,0.67857143,0.525,0.47126437,9,81.3379448784722,14.7605641682943,1,0.11111111,102.715,3,0.33333333,"2024-05-25",0
"Jordan Hicks",19618,"2024-05-19","COL",30,2024,"SFG","H",27,1,0,1.8,1,1,0,0,0,0,0,0,5,19,3,1,1,1,1,0,0,0,0,1,1.8,1.8,5.4,1,0,0,7,9,1,1,0,0,0,0.05263158,0.05263158,0,6.36697562333103,1.8,0.166666666666667,0.8,0.125,1,5.96647977828979,-4.1664797782898,6.08809490948915,44.6774721674425,151.765992832302,148.912702098152,0.777777777,0.058823529,0.411764705,0.529411764,0.111111111,0.111111111,3,5.4,23,49,72,0.130554035305977,-0.233357980847359,0.363912016153336,1.37039995193481,0.145709723234177,0.914726316928864,0.870800018310547,0.870000004768372,1.21160006523132,1,1,0.0153160328045487,0.127408662975828,0,0,0.56944444,91.56097561,0.15277778,78.09090909,0.27777778,80.6,NA,-0.142049103975296,0.349962830543518,0.380404442548752,-0.346461229208039,3.18148027766835,1.90202221274376,0.42105263,0.70588235,0.55555556,0.6875,0.91666667,0.825,0.47222222,0.63157895,0.09722222,7,5,5,3,10,4,17,0.41176471,0.29411765,0.29411765,0.17647059,0.58823529,0.23529412,4.24585664036757,54,51.26865,35.3664,61.93642,50.75452,34.05689,51.50529,58.96448,40.98896,64.98919,72.48944,49.39399,72.88304,60.81024,39.17338,64.05696,-0.54619,3.25781,66.1,136.92,110.02,87.84,104.46,99.66,92,127,126.8,98.94,112,108.96,89.7472222222222,112.703055555556,107.253055555556,0.06944444,0.27777778,0.5,0.15277778,92.2599975585938,80.5650024414062,91.3916693793403,78.0909090909091,-6.75861282348633,-2.69747791290283,-9.39401414659288,6.47207017378374,7.31597900390625,-0.939221477508545,2.85641479492188,-0.0195541910149834,0.295577321201563,0.37044245377183,-0.405852619558573,0.353386297821999,5.91154642403126,1.85221226885915,-1.1273683876627,3.21260270747271,0.40625,0.675,0.55555556,0.61538462,0.92592593,0.825,0.55555556,18.13207547,0.08333333,0.27777778,0.48611111,0.15277778,92.8595479329427,81.2380737304688,92.0691755022321,78.7633999911222,-6.78011957804362,-2.56366176605225,-9.30775495256696,6.56018413196911,5.92566680908203,-2.08566055297852,1.66848515101842,-1.04974633997137,0.3503512814641,0.37044245377183,-0.46062657982111,0.353386297821999,5.83918802440166,1.85221226885915,-1.31607594234603,3.21260270747271,0.46428571,0.61363636,0.55555556,0.61538462,0.92592593,0.825,0.61111111,17,89.7251838235294,17.8963712804458,2,0.11764706,109.545,6,0.35294118,"2024-05-19",0
