"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxvFA","pfxvFC","pfxvFS","pfxFA-X","pfxFC-X","pfxFS-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxwFA","pfxwFC","pfxwFS","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","pivFA","pivFC","pivFS","piFA-X","piFC-X","piFS-X","piFA-Z","piFC-Z","piFS-Z","piwFA","piwFC","piwFS","piwFA/C","piwFC/C","piwFS/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Emilio Pagan",14771,"2024-08-28","OAK",18,2024,"CIN","H",33,0,1,36,1,0,0,0,0,0,0,1,1,7,5,4,4,1,0,0,0,0,0,1,9,0,45,1,0,0,1,4,1,0,0,0,0,0.14285714,0,0.14285714,5.57744337938203,9,0.714285714285714,5,0.8,0.27777778,14.1664797782898,21.8335202217102,7.21451340317726,820.799717707759,323.647631806117,176.13342006974,0.25,0.166666666,0.166666666,0.666666666,0,0.25,0,0,4,14,18,-0.634890019893646,-0.649700045585632,0.0148100079968572,-3.43900012969971,-0.325200945138931,1.63642859458923,2.1710000038147,2.1710000038147,0.162000000476837,1,1,-0.26664611697197,-0.121326827275569,0,1,0.5,95.11111111,0.33333333,87.33333333,0.16666667,83.33333333,NA,-2.28136491775513,0.0779627412557602,-1.02101016044617,-25.3484990861681,1.29937902092934,-34.0336720148722,0.28571429,0.72727273,0.55555556,1,1,1,0.61111111,0.85714286,0,1,4,1,0,5,1,6,0.16666667,0.66666667,0.16666667,0,0.83333333,0.16666667,10.1505656470945,NA,80,53.38561,80,51.69169,65.83212,54.90301,80,53.13722,80,80,56.31074,80,-1.76857,1.42424,106,128.36,128.08,97.42,106.48,100.72,108.54,97.7,99.38,103.563333333333,115.956666666667,114.176666666667,0.5,0.33333333,0.16666667,94.9666680230035,87.0333353678385,83.4333343505859,-4.4489623175727,1.53201723098755,-6.12690035502116,10.3666254679362,3.46236356099447,1.99210675557454,-2.33142337948084,-3.56510281562805e-05,-1.03655806183815,-25.9047042164538,-0.000594183802604675,-34.551935394605,0.2,0.69230769,0.55555556,1,1,1,0.72222222,21.72727273,0.5,0.33333333,0.16666667,95.136711968316,87.1593017578125,83.5293986002604,-3.88426208496094,2.20121415456136,-5.68019358317057,9.46783023410373,2.20031356811523,0.902331670125326,-2.33142337948084,0.0849833637475967,-1.03655806183815,-25.9047042164538,1.41638939579328,-34.551935394605,0.2,0.69230769,0.55555556,1,1,1,0.72222222,6,89.3474324544271,19.3472544352214,1,0.16666667,103.877,2,0.33333333,"2024-08-28",0
"Emilio Pagan",14771,"2024-08-25","@PIT",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,73.6482366464374,151.387312822842,1,0,0.5,0.5,0,0,0,0,4,11,15,0.144706010818481,-0.0972299799323082,0.24193599820137,0.521000027656555,0.0519182831048965,3.30489993095398,2.49140000343323,2.49140000343323,3.51939988136292,1,1,0.0282232295721769,0.015562063127052,1,0,0.66666667,95.3,0.26666667,87.75,0.06666667,84,NA,0.494131028652191,-0.4195217192173,0.173169538378716,4.94131028652191,-10.4880429804325,17.3169538378716,0.44444444,0.66666667,0.53333333,1,0.75,0.875,0.4,0.5,0.06666667,3,1,0,1,2,1,4,0.75,0.25,0,0.25,0.5,0.25,1.14387502379111,NA,67.66894,58.33047,66.432,80,80,80,33.60589,41.49722,44.51179,73.90826,61.19987,80,-1.35992,2.03721,107.82,99.78,105.2,78.36,162.16,148.04,94.24,114.16,106.74,99.0586666666667,117.373333333333,116.726666666667,0.66666667,0.26666667,0.06666667,95.3200012207031,87.9250030517578,84,-3.9822998046875,1.23168587684631,-6.86738634109497,9.99137573242188,3.20398092269897,3.83793520927429,0.499068222939968,-0.425384774804115,0.175375327467918,4.99068222939968,-10.6346193701029,17.5375327467918,0.375,0.71428571,0.53333333,1,0.8,0.875,0.46666667,20.09090909,0.66666667,0.26666667,0.06666667,95.1835998535156,87.7604522705078,83.7869033813477,-3.46837425231934,1.90904247760773,-6.81533002853394,9.15178680419922,1.99927246570587,3.00012993812561,0.499068222939968,-0.425384774804115,0.175375327467918,4.99068222939968,-10.6346193701029,17.5375327467918,0.375,0.71428571,0.53333333,1,0.8,0.875,0.46666667,4,84.512451171875,1.14433801174164,0,0,101.654,3,0.75,"2024-08-25",0
"Emilio Pagan",14771,"2024-08-21","@TOR",18,2024,"CIN","A",33,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,1,1,6.75000160932579,0,0,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,39.5574019058654,69.4652537965709,2,0,0.666666666,0.333333333,0,0,1,6.75000160932579,3,11,14,0.0421160012483597,-0.0114060007035732,0.0535220019519329,0.898999989032745,0.0949815139174461,0.599680006504059,0.578800022602081,1.12199997901917,0.184799998998642,1,1,0.0946413055062294,-0.0244105144316989,0,0,0.92857143,95.84615385,0.07142857,88,NA,NA,NA,0.964111685752869,-0.0238054171204567,NA,7.41624373656053,-2.38054171204567,NA,0.42857143,0.71428571,0.57142857,0.66666667,0.8,0.75,0.5,1,0.14285714,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,0.0377053532241812,NA,74.42683,62.96059,73.74776,20,49.93,31.78619,NA,NA,NA,76.80018,57.79544,78.02998,-1.53958,1.76772,134.44,109.3,130.66,93.14,78.02,69.36,NA,NA,NA,131.49,107.065714285714,126.281428571429,0.92857143,0.07142857,NA,95.8230731670673,88.4000015258789,NA,-4.41744202833909,1.2786123752594,NA,11.843995314378,6.09899950027466,NA,0.975706346333027,-0.0242429338395596,NA,7.50543343333098,-2.42429338395596,NA,0.4,0.66666667,0.57142857,0.5,0.83333333,0.75,0.64285714,18.8,0.92857143,0.07142857,NA,96.1012526292067,88.6039962768555,NA,-3.66306539682242,2.29357004165649,NA,10.1487614558293,4.37936019897461,NA,0.975706346333027,-0.0242429338395596,NA,7.50543343333098,-2.42429338395596,NA,0.4,0.66666667,0.57142857,0.5,0.83333333,0.75,0.64285714,3,90.5161844889323,-0.119677225748698,0,0,95.1038,1,0.33333333,"2024-08-21",0
"Emilio Pagan",14771,"2024-08-17","KCR",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,96.3754543882264,139.014259199392,1,0,0.5,0.5,0,0,0,0,5,13,18,0.000510000041685998,-9.99998337647412e-06,0.000520000059623271,0.560999989509583,0.0530496463179588,0.0102500002831221,0.00999999977648258,0.00999999977648258,0.00999999977648258,1,1,0.0500000081956387,-0.000243907942082684,0,0,0.5,93.66666667,0.38888889,85.85714286,0.11111111,82,NA,0.478706121444702,0.284528225660324,-0.348939418792725,5.31895690494113,4.06468893800463,-17.4469709396362,0.14285714,0.72727273,0.5,1,0.625,0.66666667,0.61111111,1,0.16666667,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,3.0759207871289,NA,79.40429,45.09469,80,80,67.49988,80,20,48.33106,20,77.33403,51.41543,80,-1.57275,1.71797,100.22,126.28,114.56,111.14,107.62,94.68,104.34,-96.2,-77.34,104.924444444444,94.3033333333333,85.5066666666667,0.5,0.38888889,0.11111111,93.6999986436632,85.9428536551339,81.8000030517578,-4.17430962456597,2.3185967036656,-5.08695030212402,9.66493903266059,2.94986125401088,2.72216796875,0.484199792146683,0.287536982446909,-0.35700835287571,5.3799976905187,4.10767117781298,-17.8504176437855,0,0.69230769,0.5,NA,0.66666667,0.66666667,0.72222222,20.07142857,0.5,0.38888889,0.11111111,93.7073228624132,85.9358694893973,81.7491455078125,-3.77246559990777,2.86159433637347,-4.69102478027344,8.80702802870009,1.78293854849679,1.13872504234314,0.484199792146683,0.287536982446909,-0.35700835287571,5.3799976905187,4.10767117781298,-17.8504176437855,0,0.69230769,0.5,NA,0.66666667,0.66666667,0.72222222,2,95.4016571044922,7.27031135559082,0,0,97.9729,1,0.5,"2024-08-17",0
"Emilio Pagan",14771,"2024-08-14","STL",18,2024,"CIN","H",33,0,0,0,1,1,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,1,4.5,0,9,1,0,0,2,3,0,1,0,0,0,0.16666667,0,0.16666667,4.44592353529245,0,0.333333333333333,1,0.4,1,2.1664797782898,-2.1664797782898,4.4344923876226,0,50.9210189046483,108.952200617518,0.666666666,0,0.4,0.6,0.333333333,0,0,0,5,17,22,0.103730030357838,-0.060379970818758,0.164110004901886,1.1220999956131,0.106108747422695,0.914499998092651,0.899999976158142,0.870000004768372,0.990000009536743,1,1,0.0729862302541733,0.0404419059669144,0,0,0.54545455,94.91666667,0.27272727,88,0.18181818,84.5,NA,-0.554461300373077,1.02818667888641,0.701553106307983,-4.62051083644231,17.1364446481069,17.5388276576996,0.6,0.66666667,0.63636364,0.83333333,0.875,0.85714286,0.54545455,0.66666667,0.09090909,2,1,2,2,3,0,5,0.4,0.2,0.4,0.4,0.6,0,-0.271581585252458,49,64.59168,58.65916,68.23137,43.32915,71.19907,58.56794,55.9447,53.20439,50.99798,58.89242,59.97742,65.9321,-0.42704,3.43653,109.32,90.2,98.64,111.94,82.08,79.48,105.08,103,96.04,109.263636363636,90.3127272727273,92.9418181818182,0.54545455,0.27272727,0.18181818,94.8416646321615,87.8166707356771,84.5999984741211,-5.31168715159098,2.59396584828695,-6.18821907043457,10.8307571411133,4.29543018341064,3.2365574836731,-0.582243461161852,1.04500976577401,0.71422091126442,-4.85202884301543,17.4168294295669,17.8555227816105,0.54545455,0.72727273,0.63636364,0.83333333,0.875,0.85714286,0.5,22.1875,0.54545455,0.27272727,0.18181818,94.9738464355469,87.9228312174479,84.699951171875,-4.86443074544271,3.2582950592041,-5.78906488418579,9.62134679158529,2.89960352579753,1.58091974258423,-0.582243461161852,1.04500976577401,0.71422091126442,-4.85202884301543,17.4168294295669,17.8555227816105,0.54545455,0.72727273,0.63636364,0.83333333,0.875,0.85714286,0.5,5,77.3949584960938,18.2606246948242,0,0,88.504,0,0,"2024-08-14",0
"Emilio Pagan",14771,"2024-08-11","@MIL",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,141.829889871805,187.345706390858,1,0,0.5,0.5,0,0,0,0,7,9,16,0.14121001958847,-0.0698760077357292,0.211086019873619,0.499000012874603,0.051258347928524,2.55579996109009,2.4792001247406,2.4792001247406,3.46679997444153,1,1,0.0319787636399269,0.0232720469627316,1,0,0.625,95.9,0.3125,88.4,0.0625,86,NA,-0.157280206680298,0.82374906539917,0.054188709706068,-1.57280206680298,16.4749813079834,5.4188709706068,0.125,0.5,0.3125,1,1,1,0.5,0.66666667,0,2,0,0,0,2,0,2,1,0,0,0,1,0,6.64329299979977,NA,31.42743,53.09442,35.34789,66.36489,80,69.85678,66.47956,48.06246,80,41.41038,58.05905,54.03784,0.65905,5.06567,107.48,39.54,36.54,102.02,113.88,103.08,85.56,117.94,105.26,104.40375,67.67125,61.62875,0.625,0.3125,0.0625,95.9700012207031,88.1,86.4000015258789,-4.3210376739502,2.4910831451416,-5.86326503753662,10.2496444702148,3.69441795349121,6.30885076522827,-0.162662044167519,0.837368674576283,0.054773960262537,-1.62662044167519,16.7473734915257,5.4773960262537,0.125,0.5,0.3125,1,1,1,0.5,21.23076923,0.625,0.3125,0.0625,95.7306091308594,87.8484619140625,86.1335983276367,-4.17416496276855,2.90678596496582,-5.84966993331909,9.26671371459961,2.47918796539307,4.90888023376465,-0.162662044167519,0.837368674576283,0.054773960262537,-1.62662044167519,16.7473734915257,5.4773960262537,0.14285714,0.44444444,0.3125,1,1,1,0.5625,2,82.6471176147461,25.8424777984619,0,0,83.2693,0,0,"2024-08-11",0
"Emilio Pagan",14771,"2024-06-08","CHC",18,2024,"CIN","H",33,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,2.67848818451166,205.19992942694,28.1938011628592,66.5170884121943,2,0.25,0.5,0.25,0,0,0,0,3,10,13,-0.0143399946391582,-0.144329994916916,0.129990011453629,-0.439000010490417,-0.0415130071341991,1.39879989624023,0.974000036716461,0.974000036716461,1.38300001621246,1,1,-0.041692815721035,0.0314411745265353,0,0,0.61538462,93.75,0.38461538,86.6,NA,NA,NA,-0.968433201313019,0.492105484008789,NA,-12.1054150164127,9.84210968017578,NA,0.42857143,1,0.69230769,0.66666667,1,0.88888889,0.46153846,0.6,0.07692308,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,2.76764720624976,NA,55.16816,53.94808,54.95912,55.28101,61.44834,63.91195,NA,NA,NA,56.90406,53.7258,64.68299,-0.30351,3.62183,94.4,98.28,95,103.84,116,106.36,NA,NA,NA,98.0307692307692,105.095384615385,99.3692307692308,0.61538462,0.38461538,NA,93.6500015258789,86.5200012207031,NA,-4.03532981872559,1.91114196777344,NA,10.3017892837524,3.04879970550537,NA,-0.997980568557978,0.49796100333333,NA,-12.4747571069747,9.9592200666666,NA,0.5,1,0.69230769,0.75,1,0.88888889,0.38461538,22.5,0.61538462,0.38461538,NA,93.7364883422852,86.5755004882812,NA,-3.79957747459412,2.11464195251465,NA,9.31464576721191,1.83892307281494,NA,-0.997980568557978,0.49796100333333,NA,-12.4747571069747,9.9592200666666,NA,0.42857143,1,0.69230769,0.66666667,1,0.88888889,0.46153846,4,91.4977951049805,9.27147674560547,0,0,105.51,3,0.75,"2024-06-08",0
"Emilio Pagan",14771,"2024-05-19","@LAD",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,73.6482366464374,151.387312822842,0,0,0,1,0.5,0,0,0,6,5,11,0.148120000958443,0,0.148120000958443,0.598999977111816,0.0633862465620041,1.92400002479553,2.08400011062622,1.77999997138977,1.34399998188019,1,1,0.0771205127239227,-0.00013506623247389,1,0,0.81818182,95.88888889,0.09090909,87,0.09090909,84,NA,0.430564820766449,0.0389156937599182,-0.0344077162444592,4.78405356407166,3.89156937599182,-3.44077162444592,0.14285714,1,0.45454545,1,1,1,0.36363636,0.5,0,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,-0.858243292557316,NA,21.44309,55.99914,20,80,61.66901,80,80,44.35918,80,32.2058,51.60003,24.68239,1.2309,5.92344,95.34,71.96,77.84,89,100.98,98.52,92.56,163.52,163.5,94.5109090909091,82.9218181818182,87.5072727272727,0.75,0.125,0.125,95.6166687011719,86.5999984741211,83.9000015258789,-4.50532213846842,1.35642981529236,-6.87280750274658,9.39334551493327,3.20635604858398,1.87345957756042,0.46801258251071,0.039364367723465,-0.0350487045943737,7.80020970851183,3.9364367723465,-3.50487045943737,0,1,0.5,NA,1,1,0.5,19.2,0.75,0.125,0.125,95.6953531901042,86.6560974121094,83.9990997314453,-3.74497509002686,2.11693000793457,-6.4283299446106,8.39821815490723,2.12527990341187,0.682326018810272,0.46801258251071,0.039364367723465,-0.0350487045943737,7.80020970851183,3.9364367723465,-3.50487045943737,0,1,0.5,NA,1,1,0.5,2,97.6136322021484,56.1480941772461,0,0,104.359,1,0.5,"2024-05-19",0
"Emilio Pagan",14771,"2024-05-16","@LAD",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,1,2,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,0,0.666666666,0,0.333333333,0,0,0,0,7,13,20,0.0498800054192543,-0.0224200002849102,0.0723000019788742,0.477999985218048,0.0505820102989674,0.79559999704361,0.91266667842865,0.805999994277954,0.860000014305115,1,1,0.0346707813441753,0.0280240472186762,0,0,0.6,94.08333333,0.2,87.25,0.2,83.5,NA,0.198121517896652,-0.0246024318039417,0.170102804899216,1.65101264913877,-0.615060795098543,4.25257012248039,0.42857143,1,0.6,0.66666667,0.83333333,0.75,0.3,1,0.15,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,7.58074857707093,NA,80,47.34956,80,25.366,62.6701,32.21605,34.09191,51.97774,20,63.56338,48.98163,63.33708,-0.71723,3.00125,107.94,123.42,118.36,103.48,103.06,86.76,87.74,87.32,83.9,103.008,112.128,105.148,0.6,0.2,0.2,94.0416666666667,87.0250015258789,83.4250030517578,-4.67103958129883,1.43972492218018,-6.59284639358521,10.4881890614827,3.96645069122314,2.84249925613403,0.199263177812099,-0.0253982655704021,0.171885255724192,1.6605264817675,-0.634956639260054,4.29713139310479,0.3,0.9,0.6,0.33333333,0.88888889,0.75,0.5,21.125,0.6,0.2,0.2,94.1617126464844,87.1410751342773,83.5091018676758,-4.06634426116943,2.41146492958069,-6.12500476837158,9.62733904520671,2.54427742958069,1.78858125209808,0.199263177812099,-0.0253982655704021,0.171885255724192,1.6605264817675,-0.634956639260054,4.29713139310479,0.3,0.9,0.6,0.33333333,0.88888889,0.75,0.5,3,90.6693725585938,27.775883992513,0,0,107.378,1,0.33333333,"2024-05-16",0
"Emilio Pagan",14771,"2024-05-13","@ARI",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-62.7150698042971,-66.6845831899186,0,0,0,0,0,0,1,9,6,11,17,0.0485400334000587,0,0.0485400334000587,0.510999977588654,0.0516161620616913,0.635999977588654,0.845999956130981,0.845999956130981,1.32000005245209,1,1,0.0764006078243256,-7.97979021386758e-05,0,0,0.64705882,94.72727273,0.17647059,87,0.17647059,84.33333333,NA,0.251600325107574,0.339128196239471,0.196891561150551,2.28727568279613,11.3042732079824,6.5630520383517,0.33333333,0.625,0.47058824,0.66666667,0.6,0.625,0.47058824,0.33333333,0.17647059,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.9750559738636,NA,52.88295,58.44374,39.79108,80,80,80,20,56.89641,20,51.04961,63.14348,44.8698,0.0602,4.16739,114.2,91.84,98.56,70.26,186.04,194.68,107.88,54.46,54.54,105.330588235294,101.867058823529,107.754117647059,0.64705882,0.17647059,0.17647059,94.6999955610795,86.7999979654948,84.4333343505859,-3.46278069236062,3.42158285776774,-6.61862309773763,10.5070453990589,3.13879458109538,4.5340035756429,0.253250204026699,0.343894064426422,0.199157793074846,2.3022745820609,11.4631354808807,6.63859310249488,0.33333333,0.625,0.47058824,0.66666667,0.6,0.625,0.47058824,20.28571429,0.64705882,0.17647059,0.17647059,94.5913751775568,86.6884053548177,84.3492329915365,-2.75499465248802,4.05803680419922,-6.5364735921224,9.26864901455966,1.68091424306234,3.01976013183594,0.253250204026699,0.343894064426422,0.199157793074846,2.3022745820609,11.4631354808807,6.63859310249488,0.33333333,0.625,0.47058824,0.66666667,0.6,0.625,0.47058824,0,NA,NA,0,NA,NA,0,NA,"2024-05-13",0
"Emilio Pagan",14771,"2024-05-12","@SFG",18,2024,"CIN","A",33,0,1,0,1,0,0,0,0,0,0,0,0.2,3,0,1,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,0,4.66648134291335,-4.66648134291335,6.93449631797012,0,107.739098818661,169.366604586542,0,0,0,1,0,0,0,0,5,7,12,0.197566017508507,-0.00372401718050241,0.201290041208267,0.659999966621399,0.0701754316687584,3.19793343544006,2.62139987945557,2.62139987945557,4.32859992980957,1,1,0.0698823779821396,-0.00810310036521196,1,0,0.91666667,95.45454545,0.08333333,88,NA,NA,NA,-0.0589312128722668,0.249823242425919,NA,-0.535738298838789,24.9823242425919,NA,0.22222222,1,0.41666667,1,0.66666667,0.8,0.25,0.66666667,0.08333333,0,0,1,0,0,1,1,0,0,1,0,0,1,3.7708531276844,NA,24.98271,52.5095,20,67.75543,57.97103,73.16635,NA,NA,NA,20.8098,46.75269,20,1.93889,6.98543,106.98,68.48,69.62,90.8,74.56,74.62,NA,NA,NA,105.509090909091,69.0327272727273,70.0745454545455,0.91666667,0.08333333,NA,95.4000022194602,87.5,NA,-4.03163840553977,1.4101779460907,NA,9.73111586137251,3.78426122665405,NA,-0.0641323551535606,0.252764463424683,NA,-0.583021410486915,25.2764463424683,NA,0.16666667,0.66666667,0.41666667,1,0.75,0.8,0.5,26.75,0.91666667,0.08333333,NA,95.9062056107955,88.0113983154297,NA,-3.56464247270064,1.82114994525909,NA,8.80380249023438,2.6558198928833,NA,-0.0641323551535606,0.252764463424683,NA,-0.583021410486915,25.2764463424683,NA,0.16666667,0.66666667,0.41666667,1,0.75,0.8,0.5,1,98.8208618164062,23.4965991973877,0,0,98.8209,1,1,"2024-05-12",0
"Emilio Pagan",14771,"2024-05-10","@SFG",18,2024,"CIN","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,0,0.5,0,0.5,0,0,0,0,3,8,11,0.0860519930720329,0,0.0860519930720329,0.474000006914139,0.0503987222909927,1.15206670761108,1.57460010051727,1.57460010051727,1.9099999666214,1,1,0.0748002007603645,-0.000106615307774172,1,0,0.72727273,94.875,0.18181818,87,0.09090909,85,NA,0.760780572891235,0.0931044071912766,-0.0879258811473846,9.50975716114044,4.65522035956383,-8.79258811473846,0.33333333,0.6,0.45454545,0.5,0.66666667,0.6,0.45454545,1,0.18181818,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,3.75604049207022,NA,79.65209,57.25661,79.82377,80,54.9091,80,20,62.15167,20,79.77237,54.69775,80,-1.72424,1.49073,123.7,113.66,125.02,92.2,140.08,134.72,117.7,37.22,34.5,117.427272727273,111.514545454545,118.554545454545,0.72727273,0.18181818,0.09090909,94.7375030517578,86.5500030517578,84.6999969482422,-4.64920663833618,2.075279712677,-8.50103759765625,10.9763593673706,4.52472019195557,3.92838144302368,0.812617644667625,0.094138327986002,-0.0897959321737289,10.1577205583453,4.7069163993001,-8.97959321737289,0.25,0.57142857,0.45454545,0,0.75,0.6,0.63636364,18.5,0.72727273,0.18181818,0.09090909,95.3025360107422,87.0859985351562,85.2726974487305,-4.3990626335144,2.21009492874146,-8.89589023590088,9.83543395996094,3.19565486907959,2.29658007621765,0.812617644667625,0.094138327986002,-0.0897959321737289,10.1577205583453,4.7069163993001,-8.97959321737289,0.25,0.57142857,0.45454545,0,0.75,0.6,0.63636364,2,100.84407043457,28.3009567260742,0,0,101.871,2,1,"2024-05-10",0
"Emilio Pagan",14771,"2024-05-07","ARI",18,2024,"CIN","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.46658342107012,5.81258759727958,0,0,0,0,0,0,1,9,5,11,16,0.00204999977722764,-0.00122000032570213,0.00327000021934509,0.560999989509583,0.0530496463179588,0.0384999997913837,0.0309999994933605,0.0309999994933605,NA,0,1,0.041883796453476,0.0113629512955053,0,0,0.6875,94.81818182,0.1875,86.33333333,0.125,85.5,NA,0.308185189962387,0.0724043697118759,0.0931044071912766,2.80168354511261,2.41347899039586,4.65522035956383,0.4,0.66666667,0.5,0.25,0.5,0.375,0.375,0.75,0.3125,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.139670710728086,NA,47.5312,48.84786,41.39756,80,60.21812,77.25065,80,41.21534,80,63.96537,45.81934,65.68481,-0.74221,2.96378,99.6,60.58,53.84,87.92,139.24,137.14,86.94,168.58,160.82,95.8275,88.82875,82.83125,0.6875,0.1875,0.125,94.6454523259943,86.2333374023438,85.6500015258789,-4.29310434514826,1.57829697926839,-7.69070386886597,9.77732849121094,3.21381823221842,4.41568326950073,0.307077035307884,0.0730913765728474,0.094138327986002,2.79160941188986,2.43637921909491,4.7069163993001,0.33333333,0.71428571,0.5,0,0.6,0.375,0.4375,21.33333333,0.6875,0.1875,0.125,95.1219149502841,86.6717325846354,86.059700012207,-3.77732086181641,2.01018667221069,-7.27602005004883,8.80012997713956,1.97321001688639,3.07107019424438,0.307077035307884,0.0730913765728474,0.094138327986002,2.79160941188986,2.43637921909491,4.7069163993001,0.45454545,0.6,0.5,0,1,0.375,0.3125,0,NA,NA,0,NA,NA,0,NA,"2024-05-07",0
