"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","piXX%","pivCH","pivFA","pivSL","pivXX","piCH-X","piFA-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSL","piwXX","piwCH/C","piwFA/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tyler Kinley",18297,"2024-08-18","SDP",19,2024,"COL","H",33,0,0,9,1,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,5.70250499695539,192.866143977311,328.384554970571,139.594642850558,0,0,0,1,0,0.333333333,0,0,4,14,18,0.0140999909490347,-0.120395988225937,0.134495973587036,-0.370999991893768,-0.032288946211338,1.63129997253418,1.58280003070831,1.58280003070831,3.01920008659363,1,1,0.00572739075869322,0.00291601706723272,0,0,0.38888889,96.71428571,0.61111111,89.72727273,NA,NA,NA,0.191435068845749,-0.835882246494293,NA,2.73478669779641,-7.59892951358448,NA,0.6,0.875,0.72222222,0.83333333,0.85714286,0.84615385,0.44444444,0.5,0.11111111,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,13.7502404887036,NA,NA,NA,62.07882,60.75465,24.24076,NA,NA,NA,54.11842,49.30979,57.94642,60.33288,56.90127,44.81802,-0.51653,3.3023,NA,NA,NA,68.9,125.98,100.98,NA,NA,NA,117.02,135.86,159.68,98.3066666666667,132.017777777778,136.852222222222,0.38888889,NA,0.61111111,NA,96.5857107979911,NA,90.0090942382812,NA,-1.46065998077393,NA,0.449597662145441,NA,7.464722769601,NA,2.69758952747692,NA,0.193320620805025,NA,-0.830240376293659,NA,2.7617231543575,NA,-7.54763978448781,NA,0.6,0.875,0.72222222,0.83333333,0.85714286,0.84615385,0.44444444,22.15384615,NA,0.38888889,0.61111111,NA,NA,96.5664760044643,89.9578358043324,NA,NA,-1.34583977290562,0.576839273626154,NA,NA,6.84569440569196,2.09972728382457,NA,NA,0.193320620805025,-0.830240376293659,NA,NA,2.7617231543575,-7.54763978448781,NA,0.6,0.875,0.72222222,0.83333333,0.85714286,0.84615385,0.44444444,3,90.9807739257812,45.1182047526042,0,0,97.5042,2,0.66666667,"2024-08-18",0
"Tyler Kinley",18297,"2024-08-16","SDP",19,2024,"COL","H",33,0,0,0,1,0,0,0,0,0,1,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,1,1,1,0,0,0,0,0.4,0,0.4,1.29088908401489,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,5.54657611975663,33.2166597606336,1,0.333333333,0.333333333,0.333333333,0,0,0,0,7,11,18,0.0631840080022812,-0.0173159949481487,0.0805000066757202,1.12999999523163,0.0983463898301125,0.644720017910004,0.780400037765503,1.10280001163483,0.442800015211105,1,1,0.0682677179574966,0.029734525259808,1,0,0.44444444,96.375,0.55555556,90,NA,NA,NA,0.111629225313663,0.407633870840073,NA,1.39536531642079,4.07633870840073,NA,0.36363636,0.42857143,0.38888889,0.5,1,0.71428571,0.38888889,0.4,0.11111111,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,1.6852378908707,NA,NA,NA,20,51.49442,20,NA,NA,NA,48.02827,41.05006,60.18919,30.57714,46.41692,36.73354,1.33208,6.07521,NA,NA,NA,50.9,101.2,71.74,NA,NA,NA,86.76,79.86,83.38,70.8222222222222,89.3444444444444,78.2066666666666,0.44444444,NA,0.55555556,NA,96.1875,NA,89.9200012207031,NA,-2.13285112380981,NA,-0.674529266357422,NA,8.3307991027832,NA,3.80143661499023,NA,0.111398980021477,NA,0.400621216744184,NA,1.39248725026846,NA,4.00621216744184,NA,0.27272727,0.57142857,0.38888889,0.33333333,1,0.71428571,0.38888889,22.84615385,NA,0.44444444,0.55555556,NA,NA,96.3379135131836,90.0441162109375,NA,NA,-2.20142602920532,-0.538946914672852,NA,NA,7.53017377853394,2.86259307861328,NA,NA,0.111398980021477,0.400621216744184,NA,NA,1.39248725026846,4.00621216744184,NA,0.27272727,0.57142857,0.38888889,0.33333333,1,0.71428571,0.38888889,3,79.8263448079427,12.9698206583659,0,0,83.7746,0,0,"2024-08-16",0
"Tyler Kinley",18297,"2024-08-13","@ARI",19,2024,"COL","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.6064470675336,29.9783111930123,1,0.5,0.5,0,0,0,0,0,4,7,11,0.143140003085136,0,0.143140003085136,0.510999977588654,0.0516161620616913,1.87000000476837,2.48600006103516,2.48600006103516,3.49600005149841,1,1,0.0766268223524094,-8.13663523349106e-05,1,0,0.27272727,97.33333333,0.63636364,89.85714286,0.09090909,89,NA,0.465810865163803,0.296817898750305,-0.0344077162444592,15.5270288387934,4.24025569643293,-3.44077162444592,0.42857143,1,0.63636364,0.33333333,0.75,0.57142857,0.36363636,0.66666667,0.27272727,1,0,1,0,0,2,2,0.5,0,0.5,0,0,1,4.33560404226673,20,53.12003,20,60.57007,62.29176,72.64367,NA,NA,NA,50.04457,56.41308,56.42699,46.83277,63.29338,53.97474,0.32218,4.56036,78.72,40.1,28.64,90.78,119.98,110.08,NA,NA,NA,130.84,111.48,137.9,115.176363636364,107.309090909091,120.38,0.27272727,NA,0.63636364,0.09090909,97.2999979654948,NA,89.8999982561384,88.5999984741211,-1.39303477605184,NA,2.73018101283482,-3.60158705711365,9.84113693237305,NA,3.82604598999023,9.36032676696777,0.514066994190216,NA,0.288560319691896,-0.0350487045943737,17.1355664730072,NA,4.12229028131281,-3.50487045943737,0.42857143,1,0.63636364,0.33333333,0.75,0.57142857,0.36363636,20.25,0.09090909,0.27272727,0.63636364,NA,88.4567031860352,97.1806030273438,89.7446550641741,NA,-3.61772990226746,-1.29308867454529,2.99261583600725,NA,7.20870018005371,8.33115641276042,2.0866368157523,NA,-0.0350487045943737,0.514066994190216,0.288560319691896,NA,-3.50487045943737,17.1355664730072,4.12229028131281,NA,0.42857143,1,0.63636364,0.33333333,0.75,0.57142857,0.36363636,2,104.466293334961,-0.32814884185791,1,0.5,107.714,2,1,"2024-08-13",0
"Tyler Kinley",18297,"2024-08-12","@ARI",19,2024,"COL","A",33,0,0,0,1,0,0,0,0,0,0,1,1.1,4,0,0,0,0,0,0,0,2,0,1,6.75000160932579,0,0,1,0,0,3,0,0,0,0,0,0,0.25,0,0.25,-0.797583415985107,0,0,0,0,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,40.1363660477249,42.0611643485404,3,0,1,0,0,0,0,0,8,11,19,-0.349639981985092,-0.391739964485168,0.0420999862253666,-0.981999933719635,-0.0991919189691544,1.37033331394196,1.66666662693024,3.92000007629395,NA,0,1,-0.0195172056555748,-0.23563238344644,0,1,0.36842105,96.57142857,0.57894737,89.81818182,0.05263158,86,NA,0.78459495306015,0.0684553310275078,0.0495179928839207,11.2084993294307,0.622321191159162,4.95179928839207,0.33333333,0.71428571,0.47368421,1,0.6,0.77777778,0.36842105,0.5,0.10526316,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.179497936416767,80,49.67734,80,39.96698,59.83987,35.68854,NA,NA,NA,63.00976,63.51023,58.62548,57.96117,66.12581,53.06996,-0.36919,3.52331,93.78,176.36,182.66,54.58,111.12,82.58,NA,NA,NA,117.48,137.52,161.32,93.058947368421,129.837894736842,133.433684210526,0.36842105,NA,0.57894737,0.05263158,96.5,NA,89.7000011097301,86.3000030517578,-2.11294773646763,NA,0.765873562205922,-7.13748264312744,10.1375165666853,NA,2.99560616233132,6.77996492385864,0.794982347637415,NA,0.0682861730456352,0.0501701384782791,11.3568906805345,NA,0.620783391323957,5.01701384782791,0.33333333,0.71428571,0.47368421,1,0.6,0.77777778,0.36842105,24.71428571,0.05263158,0.36842105,0.57894737,NA,86.2387008666992,96.4365670340402,89.601151899858,NA,-7.47423982620239,-2.09015832628523,0.783199483698065,NA,5.33468008041382,8.55300576346261,1.28507700833407,NA,0.0501701384782791,0.794982347637415,0.0682861730456352,NA,5.01701384782791,11.3568906805345,0.620783391323957,NA,0.33333333,0.71428571,0.47368421,1,0.6,0.77777778,0.36842105,3,87.2090250651042,-2.38932498296102,0,0,94.3041,0,0,"2024-08-12",0
"Tyler Kinley",18297,"2024-08-09","ATL",19,2024,"COL","H",33,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0.333333333,0,3,0,0,0,1,0,0,0.25,0,0.25,-0.797583415985107,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.6064470675336,29.9783111930123,3,0,1,0,0,0,0,0,6,9,15,0.134495973587036,-0.0538439713418484,0.188339948654175,0.629000008106232,0.0547432526946068,1.92490005493164,2.1800000667572,2.1800000667572,3.01920008659363,1,1,0.0356722511351109,0.0341994147950003,1,0,0.06666667,97,0.86666667,89.69230769,0.06666667,88,NA,0.196974962949753,-0.217218101024628,-0.04739710688591,19.6974962949753,-1.67090846942021,-4.739710688591,0.3,0.8,0.46666667,0.33333333,0.75,0.57142857,0.33333333,0.5,0.2,3,0,0,1,1,1,3,1,0,0,0.33333333,0.33333333,0.33333333,0.179497936416767,20,46.56798,20,80,55.38895,80,NA,NA,NA,63.59806,48.83984,62.39499,60.50783,56.4607,58.44729,-0.5274,3.28599,84.1,6.78,1.47999999999999,82.36,110.74,105.82,NA,NA,NA,110.9,98.9,118,107.210666666667,93.548,109.42,0.06666667,NA,0.86666667,0.06666667,96.6999969482422,NA,89.7615403395433,88.4000015258789,-1.46623826026917,NA,0.142546131060674,-4.89052963256836,9.36843872070312,NA,2.69888452383188,6.34979438781738,0.199618250131607,NA,-0.218130547553301,-0.0483221560716629,19.9618250131607,NA,-1.67792728887155,-4.83221560716629,0.36363636,0.75,0.46666667,0.5,0.66666667,0.57142857,0.26666667,19.72727273,0.06666667,0.06666667,0.86666667,NA,88.4783020019531,96.7626037597656,89.8399470402644,NA,-5.63894987106323,-1.53987002372742,0.101096254128676,NA,5.76212978363037,8.62963008880615,2.02099066514235,NA,-0.0483221560716629,0.199618250131607,-0.218130547553301,NA,-4.83221560716629,19.9618250131607,-1.67792728887155,NA,0.3,0.8,0.46666667,0.33333333,0.75,0.57142857,0.33333333,3,79.8821055094401,-14.0158449808757,0,0,95.5539,1,0.33333333,"2024-08-09",0
"Tyler Kinley",18297,"2024-08-07","NYM",19,2024,"COL","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,1,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,97.7860104297729,139.014259199392,1,0,0.5,0.5,1,0,0,0,8,13,21,0.121387988328934,-0.0267279855906963,0.14811597764492,0.629000008106232,0.0547432526946068,1.58459997177124,1.896399974823,1.896399974823,2.45920014381409,1,1,0.0590777955949306,0.0175270198104667,1,0,0.19047619,95.75,0.66666667,90.07142857,0.14285714,89,NA,-0.0864012539386749,0.51460462808609,-0.0139084346592426,-2.16003134846687,3.67574734347207,-0.463614488641421,0.42857143,0.71428571,0.52380952,0.5,0.8,0.63636364,0.33333333,1,0.19047619,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,1.99186584874332,20,35.5943,20,34.62701,36.57358,49.68345,NA,NA,NA,60.93976,54.25126,68.45698,46.51531,53.00666,57.32153,0.3419,4.58994,82.8,87.68,63.48,49.74,126.5,65.38,NA,NA,NA,112.9,100.26,120.64,96.5695238095238,103.460952380952,101.948571428571,0.19047619,NA,0.66666667,0.14285714,95.9499969482422,NA,90.0357142857143,88.8333333333333,-2.6990065574646,NA,0.140788214547294,-5.89275614420573,8.62252998352051,NA,3.88541303362165,5.99534797668457,-0.0885098874568939,NA,0.517833434045315,-0.0145951472222805,-2.21274718642235,NA,3.69881024318082,-0.48650490740935,0.46666667,0.66666667,0.52380952,0.42857143,1,0.63636364,0.28571429,20.17647059,0.14285714,0.19047619,0.66666667,NA,88.6988321940104,95.8092041015625,89.891357421875,NA,-6.31778971354167,-2.93618249893188,0.0862365109579904,NA,5.01103655497233,7.98166513442993,3.13944298880441,NA,-0.0145951472222805,-0.0885098874568939,0.517833434045315,NA,-0.48650490740935,-2.21274718642235,3.69881024318082,NA,0.42857143,0.71428571,0.52380952,0.5,0.8,0.63636364,0.33333333,2,85.939811706543,33.370922088623,0,0,90.6649,0,0,"2024-08-07",0
"Tyler Kinley",18297,"2024-08-06","NYM",19,2024,"COL","H",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.513261840626,-18.3531359984531,1,0,1,0,0,0,1,9,0,7,7,0.0902160257101059,0,0.0902160257101059,0.629000008106232,0.0547432526946068,1.10160005092621,1.58280003070831,1.58280003070831,0.909200012683868,1,1,0.0822789669036865,-0.000383522514179058,1,0,0.28571429,94.5,0.71428571,88.6,NA,NA,NA,0.251000940799713,0.493709474802017,NA,12.5500470399857,9.87418949604034,NA,0.66666667,0.5,0.57142857,0,1,0.5,0.57142857,1,0.28571429,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.80361779674144,NA,NA,NA,80,42.50619,80,NA,NA,NA,55.50058,41.78586,61.99214,69.71489,44.56468,80,-1.0994,2.42799,NA,NA,NA,68.96,105.12,91.58,NA,NA,NA,120.54,105.5,113.18,105.802857142857,105.391428571429,107.008571428571,0.28571429,NA,0.71428571,NA,94.6999969482422,NA,88.6,NA,-2.342129945755,NA,0.155877530574799,NA,7.23015308380127,NA,2.26178722381592,NA,0.254104062914848,NA,0.49907473474741,NA,12.7052031457424,NA,9.9814946949482,NA,1,0.5,0.57142857,0,0.66666667,0.5,0.85714286,19.25,NA,0.28571429,0.71428571,NA,NA,94.4279022216797,88.3130187988281,NA,NA,-2.48224020004272,0.14026221036911,NA,NA,6.83522510528564,1.62730369567871,NA,NA,0.254104062914848,0.49907473474741,NA,NA,12.7052031457424,9.9814946949482,NA,0.5,0.6,0.57142857,0,0.66666667,0.5,0.71428571,1,76.2013473510742,-11.297815322876,0,0,76.2013,0,0,"2024-08-06",0
"Tyler Kinley",18297,"2024-08-02","@SDP",19,2024,"COL","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,74.7261559756931,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,4,6,10,0.0450940020382404,0,0.0450940020382404,0.457000017166138,0.0498636141419411,0.607599973678589,0.964199960231781,0.964199960231781,0.824200034141541,1,1,0.074625052511692,-0.000408456080279965,0,0,0.6,96.66666667,0.3,89.66666667,0.1,89,NA,0.465013861656189,0.192529171705246,0.054188709706068,7.75023102760315,6.41763905684153,5.4188709706068,0.2,0.6,0.4,1,1,1,0.5,0.66666667,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,1.10977149312721,80,42.21697,80,33.73221,53.49107,26.72658,NA,NA,NA,46.94794,49.06714,42.98587,43.92827,49.9848,41.22739,0.50263,4.83104,81.76,174.22,159.02,75.6,74.2,56.02,NA,NA,NA,129.22,74.06,96.72,91.988,87.08,81.312,0.6,NA,0.3,0.1,96.5333353678385,NA,89.7666625976562,89.3000030517578,-3.89312012990316,NA,-0.631779432296753,-7.11094427108765,10.0749575297038,NA,3.35543632507324,8.26500511169434,0.470700155943632,NA,0.194794539362192,0.054773960262537,7.84500259906054,NA,6.49315131207307,5.4773960262537,0.33333333,0.5,0.4,1,1,1,0.4,16.42857143,0.1,0.6,0.3,NA,89.1425018310547,96.3635965983073,89.5382995605469,NA,-6.77574014663696,-3.42614014943441,-0.121556649605433,NA,6.40172004699707,8.62524159749349,1.57020076115926,NA,0.054773960262537,0.470700155943632,0.194794539362192,NA,5.4773960262537,7.84500259906054,6.49315131207307,NA,0.33333333,0.5,0.4,1,1,1,0.4,3,92.8124084472656,19.3656145731608,1,0.33333333,104.966,1,0.33333333,"2024-08-02",0
"Tyler Kinley",18297,"2024-08-01","@LAA",19,2024,"COL","A",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.6064470675336,29.9783111930123,2,0,1,0,0,0,0,0,4,11,15,0.44651797413826,-0.131518006324768,0.578035950660706,1.12999999523163,0.114662609994411,5.2610502243042,4.34299993515015,4.34299993515015,NA,0,1,0.0812400281429291,0.00363237472361344,1,0,0.26666667,96.75,0.73333333,90.45454545,NA,NA,NA,0.0334886722266674,0.6569944024086,NA,0.837216805666685,5.97267638553273,NA,0.55555556,1,0.73333333,0.8,1,0.90909091,0.4,0.33333333,0.06666667,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.245702288781666,NA,NA,NA,52.10229,60.32581,48.9475,NA,NA,NA,33.71845,46.26342,32.66398,38.15958,54.44832,34.02435,0.86101,5.36861,NA,NA,NA,94.4,130.18,116.2,NA,NA,NA,110.3,89.7,95.6,106.06,100.494666666667,101.093333333333,0.26666667,NA,0.73333333,NA,97,NA,90.3636363636364,NA,-3.30140423774719,NA,-0.699672352183949,NA,10.0828399658203,NA,4.45490022139116,NA,0.0337270088493824,NA,0.664971925318241,NA,0.84317522123456,NA,6.04519932107492,NA,0.42857143,1,0.73333333,1,0.875,0.90909091,0.53333333,23.75,NA,0.26666667,0.73333333,NA,NA,97.1554489135742,90.4968372691761,NA,NA,-3.09000992774963,-0.482554218985818,NA,NA,8.89115047454834,2.98018646240234,NA,NA,0.0337270088493824,0.664971925318241,NA,NA,0.84317522123456,6.04519932107492,NA,0.42857143,1,0.73333333,1,0.875,0.90909091,0.53333333,2,88.0708312988281,1.71415853500366,0,0,100.369,1,0.5,"2024-08-01",0
"Tyler Kinley",18297,"2024-07-31","@LAA",19,2024,"COL","A",33,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,0,0,0,0,1,0,0.5,0.25,0.25,3.79922908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,51.6663015216133,54.144034788745,0,0,0,0,0,0,0,0,8,12,20,0.142618000507355,-0.097589984536171,0.240207999944687,0.508000016212463,0.0515474379062653,3.34940004348755,2.48420000076294,2.48420000076294,3.48819994926453,1,1,0.0281376354396343,0.0144425277703877,1,0,0.2,96.75,0.75,89.4,0.05,88,NA,0.00517852231860161,0.421003103256226,-0.0973145663738251,0.12946305796504,2.8066873550415,-9.73145663738251,0.33333333,0.625,0.45,0.75,0.6,0.66666667,0.4,0.75,0.15,0,0,1,0,1,0,1,0,0,1,0,1,0,1.52430710497963,20,57.6695,20,70.70448,56.99119,71.49849,NA,NA,NA,37.87668,56.58269,37.28143,40.08659,63.30657,36.24174,0.74129,5.18903,61.52,-78.86,-100.72,86.94,129.74,113.14,NA,NA,NA,128.74,76.84,105.6,115.716666666667,79.9455555555556,95.8133333333333,0.2,NA,0.75,0.05,96.7249984741211,NA,89.2466634114583,87.5999984741211,-3.45295977592468,NA,1.04428577423096,-9.0856409072876,10.0481014251709,NA,3.33468627929688,7.30235719680786,0.00434239581227303,NA,0.447559989988804,-0.0998305231332779,0.108559895306826,NA,2.98373326659203,-9.98305231332779,0.27272727,0.66666667,0.45,0.66666667,0.66666667,0.66666667,0.45,22.25,0.05,0.2,0.75,NA,87.7540969848633,96.8806991577148,89.3595703125,NA,-9.12121963500977,-3.27875232696533,1.16737022399902,NA,5.31789016723633,8.93459510803223,2.0281130472819,NA,-0.0998305231332779,0.00434239581227303,0.447559989988804,NA,-9.98305231332779,0.108559895306826,2.98373326659203,NA,0.3,0.6,0.45,0.66666667,0.66666667,0.66666667,0.5,1,NA,NA,0,0,NA,0,0,"2024-07-31",0
"Tyler Kinley",18297,"2024-07-28","@SFG",19,2024,"COL","A",33,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,0,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0,0.750000178813977,0,1,3.91647995710377,-3.91647995710377,5.05048653213841,0,92.0210509396773,123.838144850477,2,0,0.666666666,0.333333333,0,0,1,6.75000160932579,8,12,20,0.035193994641304,-0.0052320291288197,0.0404260233044624,0.892000019550323,0.0948431715369225,0.354079991579056,0.429066687822342,0.533200025558472,0.21620000898838,1,1,0.0779044628143311,0.0214911412251765,0,0,0.2,96.5,0.8,87.875,NA,NA,NA,-0.353403449058533,0.979783654212952,NA,-8.83508622646332,6.12364783883095,NA,0.27272727,0.66666667,0.45,0,0.66666667,0.44444444,0.45,0.4,0.25,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,2.87521919898262,NA,NA,NA,20,52.23523,20,NA,NA,NA,71.75833,60.76737,66.97982,50.55026,66.05632,44.73807,0.09123,4.21394,NA,NA,NA,36.02,-39.18,-77.34,NA,NA,NA,120.02,120.18,143.68,103.22,88.308,99.476,0.2,NA,0.8,NA,96.1500015258789,NA,87.7312469482422,NA,-4.04507684707642,NA,-0.0653128251433372,NA,10.3834609985352,NA,3.08288359642029,NA,-0.362006295472383,NA,0.991474397480488,NA,-9.05015738680959,NA,6.19671498425305,NA,0.375,0.5,0.45,0,0.66666667,0.44444444,0.6,19.6,NA,0.2,0.8,NA,NA,96.5216522216797,88.0790863037109,NA,NA,-4.20529985427856,-0.0177923161536455,NA,NA,8.97157287597656,1.75625383853912,NA,NA,-0.362006295472383,0.991474397480488,NA,NA,-9.05015738680959,6.19671498425305,NA,0.375,0.5,0.45,0,0.66666667,0.44444444,0.6,3,72.1566416422526,0.827807426452637,0,0,83.3176,0,0,"2024-07-28",0
"Tyler Kinley",18297,"2024-07-26","@SFG",19,2024,"COL","A",33,0,0,18,1,0,0,0,0,0,0,0,1,5,1,2,2,1,1,0,0,0,0,1,9,9,9,1,0,0,1,2,0,0,0,0,0,0.2,0.2,0,6.14436908401489,9,0.25,2,0,0,17.1664797782898,0.833520221710206,7.19049659073353,385.732287954622,397.56411833281,175.553036418574,0.5,0,0.333333333,0.666666666,0,0.5,0,0,8,14,22,-0.0158959962427616,-0.0186280012130737,0.0027320038061589,-1.52600002288818,-0.162254109978676,0.0555600002408028,0.0808000043034554,0.0808000043034554,0.0153999999165535,1,1,-0.107058897614479,-0.179046145111704,0,0,0.31818182,95.85714286,0.68181818,88.8,NA,NA,NA,0.464538484811783,-1.46064984798431,NA,6.63626406873975,-9.73766565322876,NA,0.25,0.9,0.54545455,0.66666667,0.55555556,0.58333333,0.45454545,0.2,0.22727273,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,17.8054706246203,NA,NA,NA,62.07685,56.88957,64.19652,NA,NA,NA,31.89382,50.71191,37.01273,41.82907,56.71271,45.11329,0.63304,5.02665,NA,NA,NA,75.18,114.54,99.64,NA,NA,NA,113.86,103.52,113.94,101.552727272727,107.026363636364,109.39,0.31818182,NA,0.68181818,NA,95.7428588867188,NA,88.7399983723958,NA,-2.54311616080148,NA,0.337029266357422,NA,10.3401075090681,NA,3.5819216410319,NA,0.470056910067797,NA,-1.46699680387974,NA,6.71509871525424,NA,-9.77997869253159,NA,0.16666667,1,0.54545455,0.5,0.6,0.58333333,0.45454545,16.8125,NA,0.31818182,0.68181818,NA,NA,96.1872122628348,89.1689778645833,NA,NA,-2.18978813716343,0.880708440144857,NA,NA,9.26795959472656,2.40180028279622,NA,NA,0.470056910067797,-1.46699680387974,NA,NA,6.71509871525424,-9.77997869253159,NA,0.18181818,0.90909091,0.54545455,0.5,0.6,0.58333333,0.5,3,95.6348470052083,31.2734705607096,1,0.33333333,101.548,1,0.33333333,"2024-07-26",0
