"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Slade Cecconi",27500,"2024-06-18","@WSN",15,2024,"ARI","A",25,1,0,0,1,1,1,0,0,0,0,0,6,20,3,0,0,0,0,0,0,0,0,6,9,0,4.5,6,0,0,7,3,4,0,0,0,0,0.3,0,0.3,2.22236908401489,0,0.15,0.5,0.214285714285714,1,1.1664797782898,-1.1664797782898,1.92248398140073,0,30.967621390532,48.2476998026033,2.333333333,0.285714285,0.5,0.214285714,0,0,5,7.5,18,52,70,0.278332024812698,-0.0803159847855568,0.358648002147675,2.94599986076355,0.305918991565704,0.700628578662872,0.880466639995575,0.910000026226044,0.40039998292923,1,1,0.336022555828094,0.0612378947003243,0,0,0.57142857,93.725,0.21428571,85.8,0.01428571,74,0.2,83.35714286,NA,0.563034415245056,0.932894647121429,0.0389156937599182,0.826938211917877,1.40758603811264,6.2192976474762,3.89156937599182,5.90670151369912,0.33333333,0.525,0.44285714,0.6,0.95238095,0.83870968,0.57142857,0.8,0.07142857,8,6,0,1,9,4,14,0.57142857,0.42857143,0,0.07142857,0.64285714,0.28571429,2.0959325284366,76,61.07933,51.64295,66.57203,80,50.51604,80,80,43.69079,80,47.87684,44.2106,56.25566,NA,NA,NA,76.11525,43.49128,80,-1.49703,1.83155,99.06,122.38,110.36,93.32,153.74,155.84,94.04,133.16,119.3,99.62,102.26,95.92,96.2294285714286,124.676571428571,113.024,0.57142857,NA,0.21428571,0.01428571,0.2,93.7650024414063,NA,85.5533365885417,73.8000030517578,83.3857160295759,-8.61947708129883,NA,1.49425773620605,7.42772436141968,-9.30206952776228,8.58439254760742,NA,1.07772178649902,-7.22626495361328,4.1786082131522,0.609215926378965,NA,0.986739587038755,0.039364367723465,0.836633261293173,1.52303981594741,NA,6.5782639135917,3.9364367723465,5.97595186637981,0.33333333,0.48979592,0.44285714,0.57142857,0.91666667,0.83870968,0.7,18.96,0.2,0.01428571,0.57142857,0.21428571,83.5866176060268,74.0083999633789,93.9750854492188,85.7361490885417,-9.09055273873465,8.27871036529541,-8.02078552246094,2.33658447265625,2.86826624189104,-8.89622020721436,7.49845275878906,-0.159107112884521,0.836633261293173,0.039364367723465,0.609215926378965,0.986739587038755,5.97595186637981,3.9364367723465,1.52303981594741,6.5782639135917,0.36363636,0.47916667,0.44285714,0.625,0.91304348,0.83870968,0.68571429,14,86.0046822684152,2.39858000619071,1,0.07142857,105.556,4,0.28571429,"2024-06-18",0
"Slade Cecconi",27500,"2024-06-12","LAA",15,2024,"ARI","H",25,0,1,21,1,1,0,0,0,0,0,0,3,18,10,7,7,2,0,0,0,0,0,4,12,0,30,4,0,0,5,6,3,0,0,0,0,0.22222222,0,0.22222222,3.48414883876614,6,0.555555555555556,3.33333333333333,0.666666666666667,0.41666667,9.1664797782898,11.8335202217102,3.52382992406686,502.243779533151,230.673328392554,86.9453832342211,0.833333333,0.214285714,0.357142857,0.428571428,0,0.333333333,0,0,26,49,75,-0.308499991893768,-0.56003999710083,0.251540005207062,-5.09290027618408,-0.514434337615967,0.818947374820709,0.724500000476837,0.870000004768372,0.193999990820885,1,1,-0.420245051383972,0.0435419793931648,0,0,0.46666667,95.25714286,0.12,85.55555556,0.16,74.83333333,0.25333333,83.78947368,NA,-2.32288384437561,-3.31997656822205,0.0973231643438339,0.291435092687607,-6.63681098393031,-36.8886285358005,0.811026369531949,1.53386890888214,0.325,0.74285714,0.52,0.61538462,0.92307692,0.82051282,0.46666667,0.77777778,0.09333333,10,2,2,1,9,4,14,0.71428571,0.14285714,0.14285714,0.07142857,0.64285714,0.28571429,7.85102797880415,9,48.04089,51.85959,49.40031,66.81703,48.1254,65.88492,55.31012,48.87296,54.46376,44.82434,51.22385,55.06698,NA,NA,NA,51.74653,48.03115,54.44837,0.01691,4.10246,95.02,107.6,101.1,96.64,115.58,112.54,87.1,114.02,98.98,106.4,108.7,113.84,92.9488,112.0048,103.469866666667,0.46666667,NA,0.12,0.16,0.25333333,95.18857421875,NA,85.4222208658854,74.875,83.7473658511513,-7.19556753976004,NA,1.45627721150716,5.91065851847331,-8.67584870990954,8.46487862723214,NA,0.0784285664558411,-7.29380226135254,4.18197551526521,-2.35589155182242,NA,-3.34114472195506,0.0970372334122658,0.292061798274517,-6.73111871949264,NA,-37.1238302439451,0.808643611768881,1.53716735933956,0.32352941,0.68292683,0.52,0.72727273,0.85714286,0.82051282,0.54666667,19.59649123,0.25333333,0.16,0.46666667,0.12,83.7520302220395,74.8680419921875,95.2097098214286,85.4291314019097,-8.5001076146176,6.43753496805827,-6.82311750139509,2.01039632161458,2.97676568282278,-8.94369570414225,7.58561662946429,-1.22308158874512,0.292061798274517,0.0970372334122658,-2.35589155182242,-3.34114472195506,1.53716735933956,0.808643611768881,-6.73111871949264,-37.1238302439451,0.32352941,0.68292683,0.52,0.72727273,0.82142857,0.79487179,0.54666667,14,94.2533046177455,17.064952305385,2,0.14285714,108.379,6,0.42857143,"2024-06-12",0
"Slade Cecconi",27500,"2024-06-06","@SDP",15,2024,"ARI","A",25,0,0,6.23076968785577,1,1,0,0,0,0,0,0,4.1,21,7,3,3,1,1,0,1,0,0,3,6.23076968785577,2.07692322928526,14.5384626049968,3,0.5,0,2,7,6,1,1,1,0,0.14285714,0.04761905,0.0952381,5.41235720803906,2.07692322928526,0.368421052631579,1.8461539815869,0.4,0.78947368,6.1664799983685,0.0642896894872713,5.60895507521173,149.017396068061,155.783693760668,137.333941299298,0.285714285,0.4,0.133333333,0.466666666,0.142857142,0.142857142,3,6.23076968785577,27,54,81,-0.0388079844415188,-0.497467964887619,0.45865997672081,-0.0620000213384628,-0.00676487106829882,1.36080002784729,0.917720019817352,0.927799999713898,2.4235999584198,1,1,-0.138193503022194,0.10967499652061,0,0,0.64197531,94.38461538,0.08641975,85.71428571,0.08641975,73.42857143,0.18518519,81.66666667,NA,-2.26712155342102,-0.827907800674438,0.0209721401333809,0.521249055862427,-4.35984914119427,-11.8272542953491,0.299602001905441,3.47499370574951,0.11111111,0.75555556,0.4691358,1,0.94117647,0.94736842,0.55555556,0.61904762,0.02469136,3,4,9,4,7,5,16,0.1875,0.25,0.5625,0.25,0.4375,0.3125,9.30289189222812,38,65.96893,61.61708,62.00162,20,44.63376,20,68.78609,53.13387,73.27357,57.59231,49.27517,65.10942,NA,NA,NA,64.33545,51.08826,68.93524,-0.7652,2.92929,110.1,115.74,115,90.28,42.3,42.02,101.04,108.88,104.9,109.06,121.28,124.7,102.288101265823,105.208101265823,102.744810126582,0.64197531,NA,0.08641975,0.08641975,0.18518519,94.421151968149,NA,85.5857107979911,73.3999982561384,81.6533365885417,-8.98806351881761,NA,1.42709623064314,5.69780077253069,-10.3986104329427,9.22995171180138,NA,0.0603269679205758,-6.78561455862863,4.48341115315755,-2.18010408431292,NA,-0.836476664990187,0.0192292332649231,0.527881409972906,-4.19250785444792,NA,-11.949666642717,0.274703332356044,3.51920939981937,0.09375,0.71428571,0.4691358,1,0.94285714,0.94736842,0.60493827,19.75862069,0.18518519,0.08641975,0.64197531,0.08641975,81.5919108072917,73.337411063058,94.365732046274,85.4970179966518,-9.45313517252604,6.73041152954102,-8.11892582820012,2.55720846993583,2.70073064168294,-8.81599862234933,7.79214008037861,-1.70967102050781,0.527881409972906,0.0192292332649231,-2.18010408431292,-0.836476664990187,3.51920939981937,0.274703332356044,-4.19250785444792,-11.949666642717,0.09090909,0.72916667,0.4691358,1,0.94285714,0.94736842,0.59259259,16,91.240673828125,25.817637125651,2,0.125,109.548,6,0.375,"2024-06-06",0
"Slade Cecconi",27500,"2024-06-01","@NYM",15,2024,"ARI","A",25,0,0,1.92857169131847,1,1,0,0,0,0,0,0,4.2,18,5,1,1,1,0,0,0,0,0,4,7.71428676527388,0,9.64285845659235,4,0.166666666,0,6,6,2,0,1,0,0,0.22222222,0,0.22222222,3.40493896310324,1.92857169131847,0.277777777777778,1.07142871739915,0.307692307692308,1,4.23790849568895,-2.30933680437048,3.39620490330119,46.1244350165919,107.640351829846,83.8612322584982,1,0.142857142,0.428571428,0.428571428,0,0.166666666,4,7.71428676527388,25,46,71,0.119484007358551,-0.165644019842148,0.285128027200699,0.990000009536743,0.107667200267315,0.794733345508575,0.785359978675842,0.870000004768372,1.09300005435944,1,1,0.0812798067927361,0.0690649698972232,0,0,0.47887324,94.58823529,0.38028169,85.40740741,0.11267606,75.75,0.02816901,81.5,NA,0.270439237356186,-0.197642877697945,-0.298560619354248,-0.526460289955139,0.795409521635841,-0.732010658140536,-3.7320077419281,-26.323014497757,0.25,0.64102564,0.46478873,0.625,0.92,0.84848485,0.54929577,0.72222222,0.07042254,6,4,4,3,7,4,14,0.42857143,0.28571429,0.28571429,0.21428571,0.5,0.28571429,3.91430957874142,53,59.1303,57.59007,39.79064,73.85267,42.73514,80,51.80692,43.81532,50.36337,65.18616,47.56471,76.628,NA,NA,NA,61.18861,43.62103,67.92129,-0.5697,3.22254,95.3,97.38,97.88,96.12,140.1,132.16,97.7,112.28,103.44,102.68,123.28,129,99.3481690140845,119.178028169014,116.239436619718,0.47887324,NA,0.38028169,0.11267606,0.02816901,94.5999971277573,NA,85.3222204137732,75.6500015258789,81.1499938964844,-8.74796699075138,NA,0.537477881820114,4.63636589050293,-11.2494630813599,8.35935974121094,NA,0.915208463315611,-6.33943176269531,3.93613266944885,0.274582494050264,NA,-0.186505276709795,-0.299657311290503,-0.534653469920158,0.807595570736072,NA,-0.690760284110352,-3.74571639113128,-26.7326734960079,0.17241379,0.66666667,0.46478873,0.4,0.92857143,0.84848485,0.5915493,19.58490566,0.02816901,0.11267606,0.47887324,0.38028169,81.1988525390625,75.6614761352539,94.6298110064338,85.3380081741898,-10.50830078125,5.77268505096436,-7.9970074821921,1.62314040572555,2.50958013534546,-8.01300621032715,7.50127321131089,-0.386866887410482,-0.534653469920158,-0.299657311290503,0.274582494050264,-0.186505276709795,-26.7326734960079,-3.74571639113128,0.807595570736072,-0.690760284110352,0.25,0.68571429,0.46478873,0.77777778,0.875,0.84848485,0.49295775,14,84.0244140625,7.83538545880999,4,0.28571429,111.489,5,0.35714286,"2024-06-01",0
"Slade Cecconi",27500,"2024-05-20","@LAD",15,2024,"ARI","A",25,0,1,10.8,1,0,0,0,0,0,0,0,5,22,6,6,6,3,1,0,0,0,0,2,3.6,1.8,10.8,2,0,0,7,10,2,1,0,0,0,0.09090909,0.04545455,0.04545455,5.44098529015869,5.4,0.285714285714286,1.4,0.1875,0.35714286,10.7664797782898,0.0335202217102051,5.99049659073353,258.296800902763,270.614469792959,146.554168103695,0.7,0.105263157,0.368421052,0.526315789,0.1,0.3,2,3.6,30,50,80,-0.429659962654114,-0.535820066928864,0.106160089373589,-3.60999989509583,-0.382010579109192,0.598545432090759,0.470400005578995,0.920000016689301,0.101999998092651,1,1,-0.0918670892715454,-0.62597309397617,0,1,0.5625,94.11111111,0.3375,84.81481481,0.0625,74.6,0.0375,79.33333333,NA,-2.6851532459259,1.78172922134399,-1.36803996562958,-0.0322868302464485,-5.96700721316867,6.59899711608887,-27.3607993125916,-1.07622767488162,0.25,0.80555556,0.5,0.63636364,0.93103448,0.85,0.45,0.59090909,0.075,4,6,9,3,8,8,19,0.21052632,0.31578947,0.47368421,0.15789474,0.42105263,0.42105263,9.59112581324838,NA,20,51.01611,20,50.04563,45.61424,50.3213,47.08498,41.57156,53.40167,27.41808,41.75477,29.64752,NA,NA,NA,35.93594,39.2121,41.09246,0.99916,5.57583,90.2,63.34,60.12,86.82,117.64,110.74,88.8,105.48,94.7,100.56,77.2,79.42,92.69775,95.11525,89.24875,0.5625,NA,0.3375,0.0625,0.0375,94.0222222222222,NA,84.7666648582176,74.6199951171875,79.3333333333333,-9.14930487738715,NA,0.854569964938694,5.50370140075684,-8.73911666870117,7.56962009006076,NA,0.389284840336552,-7.31727752685547,1.74970849355062,-2.6940944083035,NA,1.80298068746924,-1.3698505051434,-0.0332007221877575,-5.98687646289666,NA,6.67770624988609,-27.3970101028681,-1.10669073959192,0.2,0.73333333,0.5,0.57142857,0.90909091,0.85,0.5625,18.23214286,0.0375,0.0625,0.5625,0.3375,79.3345642089844,74.6718811035156,94.0916883680556,84.8036838107639,-8.38121032714844,6.32394180297852,-8.33706393771701,1.81248544763636,0.959511677424113,-8.92517395019531,6.49663560655382,-0.724032719930013,-0.0332007221877575,-1.3698505051434,-2.6940944083035,1.80298068746924,-1.10669073959192,-27.3970101028681,-5.98687646289666,6.67770624988609,0.22857143,0.71111111,0.5,0.5,0.9375,0.85,0.5625,19,87.8380962171053,19.6289849532278,3,0.15789474,109.534,8,0.42105263,"2024-05-20",0
"Slade Cecconi",27500,"2024-05-14","CIN",15,2024,"ARI","H",25,0,1,9.52941283387721,1,1,0,0,0,0,0,0,5.2,25,7,6,6,1,1,0,0,0,0,3,4.7647064169386,1.58823547231287,11.1176483061901,3,0,0,5,13,3,0,0,0,0,0.12,0.04,0.08,6.02128108401489,1.58823547231287,0.291666666666667,1.4117648642781,0.3,0.3030303,4.93118585863743,4.59822697523978,6.1057935105809,227.908967543724,124.946782569362,149.340401600166,0.384615384,0.142857142,0.238095238,0.619047619,0,0.076923076,2,3.17647094462574,32,58,90,-0.221499994397163,-0.637120008468628,0.415620028972626,-1.37689995765686,-0.139080792665482,1.06464004516602,0.94866669178009,0.870000004768372,1.26600003242493,1,1,-0.0818309634923935,-0.126220570359711,0,0,0.53932584,93.85416667,0.07865169,85,0.17977528,76.4375,0.20224719,81.83333333,0.01111111,-0.423905670642853,-0.831857919692993,0.319593995809555,0.161322802305222,-0.883136813839277,-11.8836845670428,1.99746247380972,0.896237790584564,0.26086957,0.72093023,0.48314607,0.66666667,0.83870968,0.79069767,0.48314607,0.76,0.1,5,13,3,2,12,7,21,0.23809524,0.61904762,0.14285714,0.0952381,0.57142857,0.33333333,4.32221534739949,37,57.67746,52.16588,51.74488,39.74548,47.23222,43.77306,71.35367,49.57001,79.81487,42.5571,41.00989,50.96872,NA,NA,NA,61.46941,45.66311,67.59593,-0.58714,3.19638,94.1,106.16,94.64,98.44,102.52,93.86,92.34,117.4,110.52,92.46,100.78,97.34,93.8020224719101,111.144494382022,103.276629213483,0.53932584,NA,0.07865169,0.17977528,0.20224719,93.78125,NA,84.8571428571429,76.2874984741211,81.7444458007812,-9.07977422078451,NA,0.96784462247576,6.09363698959351,-8.86874474419488,8.53531328837077,NA,-0.396927663258144,-6.63505697250366,3.8434689839681,-0.412497844547033,NA,-0.841529581695795,0.351461082696915,0.159569673240185,-0.859370509472986,NA,-12.0218511670828,2.19663176685572,0.886498184667693,0.28947368,0.62745098,0.48314607,0.63636364,0.84375,0.79069767,0.57303371,18.734375,0.20224719,0.17977528,0.53932584,0.07865169,81.7500474717882,76.2897338867188,93.8111572265625,84.8467407226562,-8.40096791585287,6.68527555465698,-8.58024915059408,1.66114016941616,2.23619016011556,-8.64070987701416,7.31713485717773,-1.97596440996443,0.17660104483366,0.351461082696915,-0.412497844547033,-0.841529581695795,0.981116915742556,2.19663176685572,-0.859370509472986,-12.0218511670828,0.28947368,0.62745098,0.48314607,0.63636364,0.84375,0.79069767,0.57303371,21,90.2803780691964,18.513192313058,1,0.04761905,106.998,9,0.42857143,"2024-05-14",0
"Slade Cecconi",27500,"2024-05-09","@CIN",15,2024,"ARI","A",25,0,0,1.68750010058284,1,1,0,0,0,0,0,0,5.1,21,3,1,1,1,3,0,1,0,0,2,3.37500020116569,5.06250030174853,5.06250030174853,0.66666667,0,0,3,12,0,3,0,0,0,0.0952381,0.14285714,-0.04761905,8.10284925469057,1.68750010058284,0.176470588235294,1.12500006705523,0.142857142857143,1,7.1039800129831,-5.41647991240025,8.06849898447211,40.3588775466333,179.186706664795,196.770599582053,0.25,0,0.2,0.8,0.25,0.083333333,3,5.06250030174853,34,44,78,0.163259983062744,-0.384290009737015,0.547550022602081,1.78999996185303,0.169267147779465,1.10895836353302,1.15149998664856,0.920000016689301,1.87100005149841,1,1,0.00542158121243119,0.141797636777517,0,0,0.61538462,93.77083333,0.15384615,84.33333333,0.11538462,75.22222222,0.11538462,80.44444444,NA,-1.1858788728714,0.603627502918243,-0.0636943876743317,0.224524319171906,-2.47058098514875,5.03022919098536,-0.707715418603685,2.49471465746562,0.25,0.6969697,0.44155844,0.90909091,0.86956522,0.88235294,0.42857143,0.61904762,0.05128205,5,2,8,3,7,5,15,0.33333333,0.13333333,0.53333333,0.2,0.46666667,0.33333333,4.70890678320185,53,80,20,20,78.69147,20,20,77.15954,27.23231,20,80,20,20,NA,NA,NA,80,20,20,-2.37746,0.5109,91.06,110.82,97.68,104.7,104.3,89.82,83.68,109.52,96.98,105.48,107.74,110.1,90.0620512820513,107.792051282051,97.2220512820513,0.61538462,NA,0.15384615,0.11538462,0.11538462,93.7249959309896,NA,84.375,75.2222222222222,80.477776421441,-9.23366419474284,NA,0.706151485443115,6.70031695895725,-8.30857933892144,7.78173319498698,NA,0.466050505638123,-7.10870997111003,2.79107602437337,-1.24945178627968,NA,0.597609113901854,-0.0665508024394512,0.2256467230618,-2.60302455474933,NA,4.98007594918211,-0.739453360438347,2.50718581179778,0.11764706,0.68181818,0.43589744,0.75,0.9,0.88235294,0.56410256,18.35714286,0.11538462,0.11538462,0.61538462,0.15384615,80.8170098198785,75.5641140407986,94.0946146647135,84.7313995361328,-7.99556308322483,7.11319647894965,-8.74026362101237,1.34440135955811,1.561448097229,-8.64047325981988,6.62473678588867,-1.02788464228312,0.2256467230618,-0.0665508024394512,-1.24945178627968,0.597609113901854,2.50718581179778,-0.739453360438347,-2.60302455474933,4.98007594918211,0.16666667,0.66666667,0.43589744,0.83333333,0.89285714,0.88235294,0.53846154,15,87.2580647786458,35.7841064453125,2,0.13333333,105.115,4,0.26666667,"2024-05-09",0
"Slade Cecconi",27500,"2024-05-03","SDP",15,2024,"ARI","H",25,0,1,12.4615393757115,1,1,0,0,0,0,0,0,4.1,20,5,6,6,2,2,0,0,1,0,4,8.30769291714103,4.15384645857051,10.3846161464263,2,0,1,6,7,0,1,0,1,1,0.2,0.1,0.1,4.75368908401489,4.15384645857051,0.277777777777778,1.61538473388853,0.25,0.23809524,8.70494172305048,3.75659765266106,5.14741657981501,298.034792136121,219.151855438816,126.180529590751,0.857142857,0,0.461538461,0.538461538,0.142857142,0.285714285,0,0,30,55,85,-0.242200002074242,-0.437340021133423,0.19514000415802,-2.97889995574951,-0.300898998975754,0.68409526348114,0.837599992752075,0.870000004768372,0.26800000667572,1,1,-0.183268457651138,-0.170775803438705,0,0,0.68235294,94.44827586,0.18823529,84.875,0.04705882,73.25,0.08235294,80.57142857,NA,-0.974787056446075,0.188394591212273,-0.0285282172262669,-1.13953840732574,-1.68066733870013,1.1774661950767,-0.713205430656672,-16.2791201046535,0.19512195,0.81818182,0.51764706,0.875,0.72222222,0.75,0.51764706,0.65,0.12941176,8,5,1,3,5,6,14,0.57142857,0.35714286,0.07142857,0.21428571,0.35714286,0.42857143,6.42615829963164,26,33.7593,54.98872,31.52229,26.97328,48.81597,23.63399,64.80258,42.81353,72.09707,48.08167,52.10372,49.73439,NA,NA,NA,58.38071,41.73217,65.43052,-0.39525,3.48422,94.84,90.36,86.32,88.34,94,83.6,88.06,123.58,109.78,99.74,107.36,115.72,90.8301176470588,116.399058823529,107.734117647059,0.68235294,NA,0.18823529,0.04705882,0.08235294,94.4051724137931,NA,84.96875,73.3000030517578,80.5428553989955,-8.90799897292565,NA,0.89118617773056,6.18242263793945,-9.22235761369978,7.80517735974542,NA,0.790538370609283,-5.72984600067139,3.75804628644671,-0.995663713663816,NA,0.187723785638809,-0.0301818735897541,-1.13749911636114,-1.71666157528244,NA,1.17327366024256,-0.754546839743853,-16.2499873765877,0.21052632,0.76595745,0.51764706,0.75,0.75,0.75,0.55294118,19.8,0.08235294,0.04705882,0.68235294,0.18823529,80.4715140206473,73.2570266723633,94.3630960398707,84.9148483276367,-8.70868137904576,6.57614994049072,-8.49172868399785,1.54881513118744,2.32554190499442,-7.45827484130859,6.90425846494477,-0.467075735330582,-1.13749911636114,-0.0301818735897541,-0.995663713663816,0.187723785638809,-16.2499873765877,-0.754546839743853,-1.71666157528244,1.17327366024256,0.18421053,0.78723404,0.51764706,0.85714286,0.72972973,0.75,0.55294118,14,93.0898625300481,19.3046745887169,1,0.07142857,107.736,6,0.42857143,"2024-05-03",0
"Slade Cecconi",27500,"2024-04-27","@SEA",15,2024,"ARI","A",25,0,1,1.5,1,1,1,0,0,0,0,0,6,22,3,1,1,0,1,0,0,0,0,8,12,1.5,4.5,8,0,1,4,5,3,1,0,1,1,0.36363636,0.04545455,0.31818182,2.36682412672926,0,0.142857142857143,0.666666666666667,0.230769230769231,0.75,0.999813111623129,0.500186888376871,2.25982011680802,35.8745556809394,26.8070858279898,56.3996716097085,0.8,0.25,0.333333333,0.416666666,0.2,0,0,0,30,54,84,0.123931966722012,-0.24555204808712,0.369484007358551,1.58000004291534,0.179443493485451,0.858478248119354,0.964066684246063,0.870000004768372,0.671800017356873,1,1,0.21229150891304,-0.0679291246668393,0,0,0.53571429,94.13333333,0.29761905,84.56,NA,NA,0.16666667,81.07142857,NA,1.61132848262787,0.534811079502106,NA,0.339348912239075,3.58072996139526,2.13924431800842,NA,2.42392080170768,0.28571429,0.62857143,0.42857143,0.64285714,0.77272727,0.72222222,0.41666667,0.63636364,0.11904762,3,3,7,3,7,3,13,0.23076923,0.23076923,0.53846154,0.23076923,0.53846154,0.23076923,1.37206729636931,73,71.74439,53.57344,66.56678,NA,NA,NA,69.18841,47.31147,73.59272,35.29082,41.68332,35.41279,NA,NA,NA,62.7371,45.82777,64.75405,-0.6659,3.07824,93.1,124.22,114.46,NA,NA,NA,98.58,118.72,110.96,103.52,77.5,83.1,99.1369047619048,107.36880952381,103.251666666667,0.53571429,NA,0.29761905,NA,0.16666667,94.09111328125,NA,84.54400390625,NA,81.0357142857143,-9.45155504014757,NA,0.822113265991211,NA,-8.7459215436663,8.60877888997396,NA,0.700662078857422,NA,2.79331071036203,1.63152647018433,NA,0.534173335880041,NA,0.341795559972525,3.62561437818739,NA,2.13669334352016,NA,2.4413968569466,0.28571429,0.57142857,0.42857143,0.66666667,0.75,0.72222222,0.5,19.0483871,0.16666667,NA,0.53571429,0.29761905,81.6311645507812,NA,94.7116861979167,85.130546875,-8.05794198172433,NA,-8.75240614149306,1.84228820800781,1.40935284750802,NA,7.4164306640625,-0.787914199829102,0.341795559972525,NA,1.63152647018433,0.534173335880041,2.4413968569466,NA,3.62561437818739,2.13669334352016,0.29268293,0.55813953,0.42857143,0.66666667,0.75,0.72222222,0.51190476,13,87.7861938476562,19.1251703898112,0,0,100.803,4,0.30769231,"2024-04-27",0
"Slade Cecconi",27500,"2024-04-21","@SFG",15,2024,"ARI","A",25,1,0,3,1,1,1,0,0,0,0,0,6,21,2,2,2,1,0,0,1,0,0,3,4.5,0,3,3,0.142857142,0,7,9,1,2,1,0,0,0.14285714,0,0.14285714,4.56487195204494,1.5,0.1,0.333333333333333,0.0625,0.625,4.83314644495646,-1.83314644495646,4.9344923876226,71.7491113618787,122.499403766459,121.035062415384,0.777777777,0.058823529,0.411764705,0.529411764,0.222222222,0.111111111,3,4.5,17,47,64,0.0451420657336712,-0.381279945373535,0.426422029733658,0.843999981880188,0.0897395089268684,0.970142900943756,1.17973339557648,0.870000004768372,1.9099999666214,1,1,0.128609135746956,-0.0820777786759956,0,0,0.4375,94.67857143,0.28125,86.11111111,0.0625,75,0.21875,82,NA,1.45251369476318,0.110601052641869,0.272709608078003,0.29651951789856,5.18754890986851,0.614450292454826,6.81774020195007,2.11799655641828,0.31034483,0.57142857,0.453125,0.88888889,0.95,0.93103448,0.546875,0.57142857,0.03125,9,4,4,6,6,5,17,0.52941176,0.23529412,0.23529412,0.35294118,0.35294118,0.29411765,3.30082512350681,63,56.86919,53.13664,51.83997,64.07415,48.76647,60.86529,80,49.74277,80,53.70676,45.45493,54.81712,NA,NA,NA,72.09195,49.42703,76.46939,-1.24708,2.20647,88.62,113.98,108.98,91.58,115.88,112.88,94.14,131.4,125.16,98.98,102.06,102.86,94.67375,119.9196875,115.94875,0.4375,NA,0.28125,0.0625,0.21875,94.6714303152902,NA,86.1166653103299,74.8000030517578,82,-9.44944436209542,NA,0.335451629426744,5.82165050506592,-9.56591251918248,8.117125919887,NA,1.12326463063558,-6.47269582748413,3.83793694632394,1.46832346171141,NA,0.106361638754606,0.275685716420412,0.31738368049264,5.24401236325502,NA,0.590897993081146,6.8921429105103,2.26702628923314,0.22727273,0.57142857,0.453125,0.8,0.95833333,0.93103448,0.65625,19.18604651,0.21875,0.0625,0.4375,0.28125,82.8561750139509,75.6624755859375,95.5487932477679,86.9700385199653,-9.03688594273159,6.15145778656006,-8.96343885149274,0.915424029032389,2.47297041756766,-8.00711441040039,6.86676570347377,-0.239086839887831,0.31738368049264,0.275685716420412,1.46832346171141,0.106361638754606,2.26702628923314,6.8921429105103,5.24401236325502,0.590897993081146,0.22727273,0.57142857,0.453125,0.8,0.95833333,0.93103448,0.65625,17,83.6608814912684,10.7495512120864,1,0.05882353,109.031,5,0.29411765,"2024-04-21",0
