"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxCH%","pfxvFA","pfxvFC","pfxvCH","pfxFA-X","pfxFC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","pivCH","pivFA","pivFC","piCH-X","piFA-X","piFC-X","piCH-Z","piFA-Z","piFC-Z","piwCH","piwFA","piwFC","piwCH/C","piwFA/C","piwFC/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"A.J. Minter",18655,"2024-08-11","@COL",16,2024,"ATL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,1,1,2,0,0,0,0,0.2,0,0.2,3.29696908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.617345380642,66.5170884121943,1,0.5,0.25,0.25,0,0,1,9,5,21,26,0.0298400018364191,-0.0656159967184067,0.0954560041427612,0.629000008106232,0.0547432601451874,1.05104005336761,0.559200048446655,0.559200048446655,0.242800012230873,1,1,-0.00695888558402658,0.0353498129714362,0,0,0.34615385,92.88888889,0.65384615,87.64705882,NA,NA,NA,0.0938320159912109,-0.293516784906387,NA,1.0425779554579,-1.72656932297875,NA,0.46153846,0.92307692,0.69230769,0.83333333,0.91666667,0.88888889,0.5,0.6,0.07692308,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,5.7368871124962,NA,NA,NA,59.91819,47.98797,73.05066,80,65.30449,70.14242,80,57.94816,80,-2.04981,1.00238,NA,NA,NA,104.94,127.96,118.3,123.4,119.86,117.42,117.01,122.663846153846,117.724615384615,0.34615385,0.65384615,NA,92.9333360460069,87.5882352941177,NA,2.38721572028266,-1.74346374062931,NA,7.91594017876519,1.47628537346335,NA,0.0942690409719944,-0.299965091049671,NA,1.04743378857772,-1.7645005355863,NA,0.3,0.9375,0.69230769,1,0.86666667,0.88888889,0.61538462,21.80952381,NA,0.34615385,0.65384615,NA,92.92236328125,87.5884004480698,NA,1.40439563327365,-2.90638418758617,NA,7.64687686496311,1.02094122942756,NA,0.0942690409719944,-0.299965091049671,NA,1.04743378857772,-1.7645005355863,0.22222222,0.94117647,0.69230769,1,0.875,0.88888889,0.65384615,4,85.1808013916016,19.27809715271,0,0,100.016,2,0.5,"2024-08-11",0
"A.J. Minter",18655,"2024-08-09","@COL",16,2024,"ATL","A",30,0,1,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,1,0,0,0,0,0,0,9,18,0,0,0,2,1,1,0,0,0,0,0,0.2,-0.2,8.30064908401489,0,0.5,3,0.5,0.66666667,6.1664797782898,2.8335202217102,7.67848818451166,216.213834824856,154.021612709107,187.345706390858,2,0.25,0.5,0.25,0,0,0,0,11,12,23,-0.119772017002106,-0.248720020055771,0.128948017954826,-0.370999962091446,-0.032288946211338,1.38463997840881,1.52320003509521,1.52320003509521,0.646000027656555,1,1,-0.0691833719611168,-0.0173171038808014,0,1,0.47826087,92.90909091,0.34782609,87.375,0.17391304,86.75,NA,0.598227977752686,-1.14724886417389,-0.284305989742279,5.43843616138805,-14.3406108021736,-7.10764974355698,0.2,0.875,0.43478261,1,1,1,0.34782609,0.4,0,1,3,0,1,2,1,4,0.25,0.75,0,0.25,0.5,0.25,7.75717288629119,20,21.87,20,72.35709,65.10965,70.14208,34.19202,62.85656,40.63478,33.45324,55.53111,28.03108,1.1534,5.80719,75.08,1.34,-26.86,88,143.34,145.12,113.18,81.32,93,94.5113043478261,97.0721739130435,97.0817391304348,0.47826087,0.34782609,0.17391304,93.0090886896307,87.5124969482422,86.5,2.0757552060214,-2.04579854011536,6.46325635910034,7.66960144042969,1.50115728378296,4.48478031158447,0.606714565306902,-1.1559679582715,-0.29035747051239,5.51558695733547,-14.4495994783938,-7.25893676280975,0.23076923,0.7,0.43478261,1,1,1,0.43478261,19,0.17391304,0.47826087,0.34782609,86.5527267456055,93.0768931995739,87.5747528076172,5.31324005126953,1.02366152676669,-3.28028988838196,3.97217845916748,7.61870366876776,0.87124228477478,-0.29035747051239,0.606714565306902,-1.1559679582715,-7.25893676280975,5.51558695733547,-14.4495994783938,0.23076923,0.7,0.43478261,1,1,1,0.43478261,4,84.7342224121094,-5.89377307891846,0,0,97.3128,1,0.25,"2024-08-09",0
"A.J. Minter",18655,"2024-08-07","MIL",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,2,0,0,0,0,1,9,18,9,0.5,0,0,2,0,1,0,0,0,0,0.16666667,0.33333333,-0.16666667,8.64772908436739,0,0.25,3,0.333333333333333,1,7.1664797782898,-7.1664797782898,7.1664797782898,0,178.7024661748,174.972652767409,2,0.333333333,0.666666666,0,0,0,0,0,8,15,23,-0.113144032657146,-0.30620002746582,0.193055987358093,-0.497999966144562,-0.0506097637116909,2.61586666107178,1.29719996452332,2.59439992904663,0.607200026512146,1,1,-0.0065545211546123,-0.0366984604827579,0,1,0.26086957,94.33333333,0.47826087,89.45454545,0.26086957,86.5,NA,0.070823609828949,-0.0661909580230713,-0.172930359840393,1.18039349714915,-0.601735982027921,-2.88217266400655,0.33333333,0.625,0.43478261,0.6,1,0.8,0.34782609,0.83333333,0.08695652,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,9.19334215495779,21.389,39.83321,26.05434,52.79212,61.67218,30.1434,55.40414,58.11846,29.7431,41.23834,55.69226,20,0.66974,5.0817,59.74,40.4,25.54,106.78,104.24,110.12,115.62,97.28,106.36,98.7365217391305,84.2573913043478,86.2573913043478,0.26086957,0.47826087,0.26086957,94.2999979654948,89.2909102006392,86.3666687011719,2.77259699503581,-2.18461504849521,8.43471209208171,9.69405619303385,2.86879262057218,5.05326684315999,0.0711814388632774,-0.0703138373792171,-0.181094065308571,1.18635731438796,-0.639216703447429,-3.01823442180951,0.25,0.63636364,0.43478261,0.33333333,1,0.8,0.47826087,20.94117647,0.26086957,0.26086957,0.47826087,86.3156941731771,94.2857971191406,89.244551225142,7.96150843302409,2.05691162745158,-2.87815631519664,3.91204325358073,9.05371475219727,1.67835235595703,-0.181094065308571,0.0711814388632774,-0.0703138373792171,-3.01823442180951,1.18635731438796,-0.639216703447429,0.25,0.63636364,0.43478261,0.33333333,1,0.8,0.47826087,3,91.5184733072917,-18.6414833068848,0,0,104.129,1,0.33333333,"2024-08-07",0
"A.J. Minter",18655,"2024-08-04","MIA",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7443615507439,18.1856412207288,0,0,0,1,0,0,0,0,3,10,13,0.000299999956041574,0,0.000299999956041574,0.507000029087067,0.0515243895351887,0.00333333318121731,0.00999999977648258,0.00999999977648258,NA,0,1,0.00999999511986971,0.0799999957997348,0,0,0.38461538,93.6,0.46153846,88.66666667,0.15384615,86,NA,0.0875146389007568,0.732324838638306,-0.0373910665512085,1.75029277801514,12.2054139773051,-1.86955332756042,0.42857143,1,0.69230769,0.66666667,0.66666667,0.66666667,0.46153846,1,0.23076923,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.72435107053693,58.30829,48.71411,78.00523,55.86202,61.19464,53.37688,80,59.21239,80,79.56977,58.83143,80,-1.71165,1.50962,92.88,122.66,96.5,102.78,112.96,113.54,117.16,136.92,131.88,107.893846153846,125.510769230769,119.383076923077,0.38461538,0.46153846,0.15384615,93.4400024414062,88.5499979654948,85.6999969482422,2.81070804595947,-2.83977476755778,8.6092529296875,9.79955596923828,2.40247503916423,2.02667903900146,0.0882128104567528,0.741069097071886,-0.0380783230066299,1.76425620913506,12.3511516178648,-1.9039161503315,0.5,0.85714286,0.69230769,0.66666667,0.66666667,0.66666667,0.53846154,17,0.15384615,0.38461538,0.46153846,85.8662490844727,93.5947814941406,88.6897786458333,8.11738014221191,1.89344902038574,-3.71103000640869,0.782330513000488,8.98669586181641,1.27765981356303,-0.0380783230066299,0.0882128104567528,0.741069097071886,-1.9039161503315,1.76425620913506,12.3511516178648,0.6,0.75,0.69230769,0.66666667,0.66666667,0.66666667,0.61538462,1,89.2421417236328,46.9596481323242,0,0,89.2421,0,0,"2024-08-04",0
"A.J. Minter",18655,"2024-08-01","MIA",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7443615507439,18.1856412207288,0,0,0,1,0,0,0,0,6,9,15,0.0751639977097511,0,0.0751639977097511,0.507000029087067,0.0515243895351887,0.983466684818268,1.457200050354,1.457200050354,1.51199996471405,1,1,0.076926052570343,-0.000498453272822857,1,0,0.33333333,94.8,0.53333333,89.375,0.13333333,86.5,NA,-0.155816331505775,0.639665365219116,0.298599421977997,-3.11632663011551,7.99581706523895,14.9299710988998,0.3,0.6,0.4,0,0.66666667,0.33333333,0.33333333,0.33333333,0.26666667,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.72435107053693,74.69173,47.2437,80,20,68.84723,20,80,65.8186,69.79555,57.98013,65.09611,51.44981,-0.37036,3.52155,82.92,218.96,212.96,98.14,17.36,25.86,109.66,133.94,160.26,102.254666666667,106.416,122.486666666667,0.33333333,0.53333333,0.13333333,94.7,89.4000015258789,86.5500030517578,2.98201103210449,-3.1290762424469,9.29882621765137,9.88440551757813,3.02192616462708,3.15905618667603,-0.159559160470963,0.648342486470938,0.302420273423195,-3.19118320941925,8.10428108088672,15.1210136711597,0.33333333,0.5,0.4,0,0.66666667,0.33333333,0.4,16.25,0.13333333,0.33333333,0.53333333,86.6618499755859,94.8233581542969,89.4964218139648,8.65192413330078,1.93261489868164,-4.10698986053467,1.86366057395935,8.98083572387695,1.9212338924408,0.302420273423195,-0.159559160470963,0.648342486470938,15.1210136711597,-3.19118320941925,8.10428108088672,0.33333333,0.5,0.4,0,0.66666667,0.33333333,0.4,1,94.15966796875,31.4884300231934,0,0,94.1597,0,0,"2024-08-01",0
"A.J. Minter",18655,"2024-07-30","@MIL",16,2024,"ATL","A",30,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.9790523120279,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,2,6,8,0.0235299989581108,-0.0463119968771935,0.0698419958353043,-0.0879999995231628,-0.00903955101966858,1.32766664028168,0.538800001144409,1.07760000228882,0.598200023174286,1,1,0.00579631282016635,0.0119265087407631,0,0,0.5,94.25,0.375,90.33333333,0.125,87,NA,0.361656963825226,0.273489683866501,-0.479063183069229,9.04142409563065,9.11632279555003,-47.9063183069229,0.5,0.75,0.625,1,0.66666667,0.8,0.5,0.66666667,0.125,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,6.33253499696317,80,53.58468,80,80,59.58421,80,68.09469,49.11639,75.32507,80,54.89443,80,-3.5603,-1.26336,90.84,172.7,171.12,106.1,155.04,158.44,102.3,125.3,120.24,102.7675,146.095,145.7,0.5,0.375,0.125,94.3499984741211,90.4000040690104,86.6999969482422,3.98458027839661,-1.2230281829834,10.4830837249756,10.0000429153442,4.88954448699951,2.87642908096313,0.366193104535341,0.276781562715769,-0.486331313848495,9.15482761338353,9.22605209052563,-48.6331313848495,0.33333333,0.8,0.625,1,0.75,0.8,0.625,18.6,0.125,0.5,0.375,86.4216003417969,94.0816040039062,90.1133015950521,9.84867000579834,3.19888758659363,-2.06663831075033,1.52664005756378,9.13111782073975,3.6654364267985,-0.486331313848495,0.366193104535341,0.276781562715769,-48.6331313848495,9.15482761338353,9.22605209052563,0.33333333,0.8,0.625,1,0.75,0.8,0.625,3,79.8571065266927,5.19243621826172,0,0,90.6299,0,0,"2024-07-30",0
"A.J. Minter",18655,"2024-07-28","@NYM",16,2024,"ATL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,1,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,104.659905777721,139.014259199392,1,0,0.5,0.5,1,0,2,18,5,13,18,0.00481600034981966,-0.00117800012230873,0.00599400047212839,0.458999991416931,0.0499184317886829,0.063900001347065,0.107799999415874,0.107799999415874,0.00999999977648258,1,1,0.0253145582973957,0.0500532077166009,0,0,0.38888889,93.57142857,0.5,90.66666667,0.11111111,86,NA,-0.0187896341085434,0.414975315332413,0.006791602820158,-0.268423344407763,4.61083683702681,0.3395801410079,0.33333333,0.88888889,0.61111111,0.66666667,0.875,0.81818182,0.5,1,0.11111111,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,1.77677569004041,25.12162,46.34917,20,43.40277,70.7736,37.50823,26.6546,39.01413,21.36245,29.90242,54.75725,20,1.374,6.13809,92.4,84.46,82.22,113.66,63.88,74.86,105.74,28.76,31.2,107.337777777778,48.6066666666667,53.8477777777778,0.38888889,0.5,0.11111111,93.5857107979911,90.4333360460069,85.9499969482422,5.19034794398716,-1.13517496320936,9.31839179992676,10.4143197195871,4.74358325534397,3.72832489013672,-0.0201886966824532,0.417108673602343,0.0064518041908741,-0.288409952606474,4.63454081780381,0.322590209543705,0.375,0.8,0.61111111,0.66666667,0.875,0.81818182,0.55555556,22.57142857,0.11111111,0.38888889,0.5,85.9286956787109,93.5924682617188,90.4161783854167,8.80008506774902,4.49415288652693,-2.13800175984701,2.93018507957458,9.44534301757812,3.8027835422092,0.0064518041908741,-0.0201886966824532,0.417108673602343,0.322590209543705,-0.288409952606474,4.63454081780381,0.375,0.8,0.61111111,0.66666667,0.875,0.81818182,0.55555556,2,85.5223999023438,27.5212841033936,0,0,101.071,1,0.5,"2024-07-28",0
"A.J. Minter",18655,"2024-07-26","@NYM",16,2024,"ATL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,154.021612709107,187.345706390858,1,0,0.5,0.5,0,0,0,0,5,8,13,0.00250802747905254,-0.00167798041366041,0.00418600812554359,0.458999961614609,0.0499184355139732,0.0467999987304211,0.0425999984145164,0.0425999984145164,0.0199999995529652,1,1,0.033361129462719,0.0202292027400524,0,0,0.46153846,94.33333333,0.07692308,91,0.46153846,87.5,NA,0.369716435670853,-0.436557650566101,0.757971704006195,6.16194059451421,-43.6557650566101,12.6328617334366,0.16666667,0.71428571,0.46153846,1,0.8,0.83333333,0.53846154,0.66666667,0.07692308,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,6.30488449467471,46.77162,51.77581,57.19674,78.468,67.96488,80,20,31.71232,20,38.3605,60.04051,43.49356,0.84853,5.34989,90.88,100.2,82.82,107.52,114.52,123.18,118.78,-130.74,-152.44,100.706153846154,89.0446153846154,83.3507692307692,0.46153846,0.07692308,0.46153846,94.2333374023438,90.6999969482422,87.3499959309896,4.72186024983724,-1.14165151119232,10.1857528686523,10.3685773213704,4.61367082595825,3.82685311635335,0.374175347387791,-0.445337682962418,0.771438900381327,6.23625578979651,-44.5337682962418,12.8573150063554,0.16666667,0.71428571,0.46153846,1,0.8,0.83333333,0.53846154,19.4,0.46153846,0.46153846,0.07692308,87.4566650390625,94.3378295898438,90.7978973388672,9.41551462809245,3.87865002950033,-2.55076003074646,2.76535320281982,9.49448521931966,3.20869994163513,0.771438900381327,0.374175347387791,-0.445337682962418,12.8573150063554,6.23625578979651,-44.5337682962418,0.16666667,0.71428571,0.46153846,1,0.8,0.83333333,0.53846154,2,96.3777770996094,23.6179065704346,0,0,100.544,1,0.5,"2024-07-26",0
"A.J. Minter",18655,"2024-07-21","STL",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7443615507439,18.1856412207288,0,0,0,1,1,0,0,0,1,9,10,0.0350480005145073,0,0.0350480005145073,0.507000029087067,0.0515243895351887,0.459733337163925,0.607200026512146,0.607200026512146,0.497200012207031,1,1,0.0762307643890381,4.73493480228349e-06,0,0,0.8,93.625,0.1,90,0.1,86,NA,0.43285945057869,0.161890506744385,0.193908214569092,5.41074313223362,16.1890506744385,19.3908214569092,0.66666667,0.42857143,0.5,0.5,0.66666667,0.6,0.7,1,0.2,1,0,0,1,0,0,1,1,0,0,1,0,0,-2.64039924611699,56.06764,59.7692,46.92159,80,64.83135,80,20,34.05076,27.21274,80,59.3157,80,-2.4546,0.39519,109.18,113.22,91.16,109.66,133.84,136.06,114.7,-19.4,-43.54,110.166666666667,114.522222222222,111.115555555556,0.8,0.1,0.1,93.6624984741211,90.1999969482422,86.3000030517578,4.1191520690918,-1.20799553394318,10.3537063598633,9.76966857910156,4.91528844833374,5.40052700042725,0.419994182884693,0.163724601268768,0.196128189563751,5.24992728605866,16.3724601268768,19.6128189563751,0.5,0.5,0.5,0,0.75,0.6,0.8,21.42857143,0.1,0.8,0.1,86.502799987793,93.9212265014648,90.4365997314453,9.96164989471436,3.46961617469788,-2.08107995986938,4.348060131073,9.23506736755371,4.21147012710571,0.196128189563751,0.419994182884693,0.163724601268768,19.6128189563751,5.24992728605866,16.3724601268768,0.5,0.5,0.5,0,0.75,0.6,0.8,1,93.4704132080078,73.9040145874023,0,0,93.4704,0,0,"2024-07-21",0
"A.J. Minter",18655,"2024-07-14","@SDP",16,2024,"ATL","A",30,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,6,3,2,2,1,1,0,0,0,0,0,0,13.500014081612,40.5000422448361,0,0,0,3,2,0,0,0,0,0,0,0.16666667,-0.16666667,7.78467351869311,13.500014081612,0.6,6.00000625849423,0.5,0.76923077,27.1665048122667,-0.166476649042679,12.202514422274,648.642181061087,672.320153348575,296.672073992465,1.5,0,0.6,0.4,0,0.5,0,0,11,13,24,-0.135332003235817,-0.178629994392395,0.0432979986071587,-1.95300006866455,-0.213093280792236,0.856500029563904,0.627600014209747,0.627600014209747,2.85879993438721,1,1,-0.234173193573952,0.0761673575382861,0,1,0.375,94.66666667,0.45833333,89.54545455,0.16666667,87.25,NA,-2.15375113487244,0.484668374061584,-0.52124696969986,-23.9305681652493,4.40607612783259,-13.0311742424965,0.3125,0.625,0.41666667,0.4,0.8,0.6,0.33333333,0.66666667,0.16666667,2,2,1,0,3,2,5,0.4,0.4,0.2,0,0.6,0.4,14.4404835448077,48.1322,44.86177,52.34547,51.41223,67.758,34.08574,55.4516,52.30036,20,52.45105,58.30153,20,-0.02686,4.0368,90.84,108.06,91.08,104.64,62.66,73.92,115.18,111.6,119.72,107.170833333333,92.6575,97.7716666666667,0.375,0.45833333,0.16666667,94.6111111111111,89.4727283824574,87.3249969482422,3.57668982611762,-2.59940320795233,9.22723388671875,10.2412838406033,1.93863920731978,3.34704613685608,-2.16869620978832,0.489296801388264,-0.52917979285121,-24.0966245532036,4.44815273989331,-13.2294948212802,0.3125,0.625,0.41666667,0.4,0.8,0.6,0.33333333,18.44444444,0.16666667,0.375,0.45833333,86.9832763671875,94.2382134331597,89.1028553355824,9.40329742431641,3.47103775872125,-3.02513087879528,1.59950256347656,9.19063568115234,0.396379080685702,-0.52917979285121,-2.16869620978832,0.489296801388264,-13.2294948212802,-24.0966245532036,4.44815273989331,0.35294118,0.57142857,0.41666667,0.33333333,1,0.6,0.29166667,5,89.4943359375,14.6661666870117,1,0.2,104.256,3,0.6,"2024-07-14",0
