"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","piXX%","pivCH","pivFA","pivSI","pivSL","pivXX","piCH-X","piFA-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSI","piwSL","piwXX","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tanner Banks",16990,"2024-08-30","ATL",26,2024,"PHI","H",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.9405169074213,-18.3531359984531,1,0,1,0,0,0,0,0,2,7,9,0.00151000020559877,0,0.00151000020559877,0.500999987125397,0.0513056851923466,0.0201333332806826,0.0201999992132187,0.0201999992132187,NA,0,1,0.0749514997005463,4.85107074461172e-05,0,0,0.66666667,94,0.33333333,89,NA,NA,NA,NA,NA,0.609584927558899,0.13512547314167,NA,NA,10.1597487926483,4.50418243805567,NA,NA,0.25,0.6,0.44444444,1,0.33333333,0.5,0.55555556,1,0.22222222,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.59899042301956,NA,NA,NA,NA,NA,NA,NA,47.6703,56.20278,33.05673,33.94799,66.24681,22.0791,54.05596,39.56993,60.02146,47.3091,51.16919,38.52122,0.29259,4.51598,NA,NA,NA,NA,NA,NA,124.4,74.9,69.44,85.92,101.38,89.74,95.88,120.42,126.5,106.342222222222,95.9577777777778,92.9711111111111,0.44444444,0.22222222,0.33333333,NA,NA,94.75,92.0500030517578,89.0666707356771,NA,NA,3.36294031143188,8.70641422271729,-0.70302144686381,NA,NA,10.4883489608765,5.44501972198486,3.26979192097982,NA,NA,0.346966464072466,0.26951365545392,0.136698678135872,NA,NA,8.67416160181165,13.475682772696,4.55662260452906,NA,NA,0.2,0.75,0.44444444,1,0.33333333,0.5,0.44444444,15.33333333,NA,0.44444444,0.22222222,0.33333333,NA,NA,94.7780227661133,92.0670471191406,89.0712687174479,NA,NA,2.42362761497498,8.04120063781738,-1.74273665746053,NA,NA,9.31402969360352,3.82309007644653,2.21352990468343,NA,NA,0.346966464072466,0.26951365545392,0.136698678135872,NA,NA,8.67416160181165,13.475682772696,4.55662260452906,NA,0.2,0.75,0.44444444,1,0.33333333,0.5,0.44444444,1,54.8430442810059,-69.3173065185547,0,0,54.843,0,0,"2024-08-30",0
"Tanner Banks",16990,"2024-08-27","HOU",26,2024,"PHI","H",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.5491818091038,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,1,8,9,0.00612399959936738,0,0.00612399959936738,0.500999987125397,0.0513056851923466,0.0835333317518234,0.160400003194809,0.160400003194809,NA,0,1,0.0694556012749672,0.00385644639435974,0,0,0.22222222,94,0.44444444,88.75,0.22222222,81,0.11111111,86,NA,0.292150378227234,0.126593083143234,0.216334581375122,0.0389156937599182,14.6075189113617,3.16482707858086,10.8167290687561,3.89156937599182,0.5,0.57142857,0.55555556,1,0.75,0.8,0.77777778,1,0.11111111,0,2,1,0,3,0,3,0,0.66666667,0.33333333,0,1,0,1.17625130432056,NA,80,43.27097,80,80,57.56309,80,77.28679,42.70776,78.48019,NA,NA,NA,70.02863,39.46384,79.12372,80,45.52812,80,-2.47995,0.35717,94.54,145.9,142.22,126.4,174.14,177.48,86.84,113.54,81.78,NA,NA,NA,100.48,139.06,132.38,102.548888888889,141.944444444444,132.251111111111,0.22222222,NA,0.44444444,0.22222222,0.11111111,93.9499969482422,NA,88.4250030517578,80.9000015258789,86.3000030517578,3.20245051383972,NA,-1.35040867328644,-7.60885190963745,7.66033267974854,7.96018934249878,NA,2.57469511032104,2.23499703407288,2.1870596408844,0.295976690948009,NA,0.127865336835384,0.261249005794525,0.039364367723465,14.7988345474005,NA,3.19663342088461,13.0624502897263,3.9364367723465,0,0.625,0.55555556,NA,0.8,0.8,0.88888889,11.16666667,0.11111111,0.22222222,NA,0.66666667,NA,86.3038024902344,93.9990539550781,NA,85.940185546875,NA,7.06863021850586,2.2848949432373,NA,-4.37699508666992,NA,0.736658990383148,6.73824977874756,NA,1.21709887186686,NA,0.039364367723465,0.295976690948009,NA,0.38911434262991,NA,3.9364367723465,14.7988345474005,NA,6.48523904383183,NA,0.5,0.57142857,0.55555556,1,0.75,0.8,0.77777778,3,83.1874237060547,-7.66958808898926,0,0,97.8491,1,0.33333333,"2024-08-27",0
"Tanner Banks",16990,"2024-08-23","@KCR",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.5491818091038,78.3097583844777,3,0,1,0,0,0,0,0,4,8,12,0.00732999574393034,0,0.00732999574393034,0.533999979496002,0.0522760637104511,0.0936666652560234,0.122399993240833,0.122399993240833,NA,0,1,0.0784021988511086,-0.000146015353009996,0,0,0.58333333,93.42857143,0.33333333,88.25,0.08333333,84,NA,NA,NA,0.289160192012787,0.207414612174034,0.139680862426758,NA,4.13085988589695,5.18536530435085,13.9680862426758,NA,0.33333333,0.66666667,0.5,1,1,1,0.5,0.66666667,0,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,1.37781961339301,NA,NA,NA,NA,80,60.55366,80,58.03779,45.54154,43.27235,66.95362,58.6958,80,80,42.81069,80,80,47.25377,80,-2.51308,0.30747,NA,NA,NA,155.88,132.14,153.36,98.96,116.7,100.06,96.68,116.34,120.4,96.76,165.94,183.22,102.4,134.31,137.306666666667,0.33333333,0.25,0.33333333,0.08333333,NA,93.9499969482422,92.9333292643229,88.25,83.5999984741211,NA,2.26499557495117,8.25414021809896,-1.74747157096863,-5.97076940536499,NA,8.69332218170166,5.71294339497884,2.89516258239746,1.10244834423065,NA,0.033191803842783,0.258914403617382,0.210464563220739,0.141648322343826,NA,0.829795096069574,8.6304801205794,5.26161408051848,14.1648322343826,NA,0.4,0.57142857,0.5,1,1,1,0.58333333,14.77777778,NA,0.33333333,0.25,0.41666667,NA,NA,94.036750793457,93.037831624349,87.4330017089844,NA,NA,1.34727227687836,7.62448374430339,-3.6831958770752,NA,NA,7.71365737915039,4.45842997233073,1.39338035583496,NA,NA,0.033191803842783,0.258914403617382,0.352112885564566,NA,NA,0.829795096069574,8.6304801205794,7.04225771129131,NA,0.33333333,0.66666667,0.5,1,1,1,0.5,3,85.9295552571615,-16.1701113382975,0,0,90.5221,0,0,"2024-08-23",0
"Tanner Banks",16990,"2024-08-22","@ATL",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0.5,0,2,1,0,0,1,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,2,0,0.666666666,0.333333333,0,0,0,0,8,15,23,0.0436360314488411,-0.0283439736813307,0.0719800069928169,0.506999969482422,0.051524393260479,0.91100001335144,0.755999982357025,0.755999982357025,0.535999953746796,1,1,0.0383220724761486,0.00957697341772608,0,0,0.39130435,94.11111111,0.30434783,89.14285714,0.2173913,82.6,0.08695652,87,NA,-0.396103143692017,0.646164417266846,0.0740917325019836,-0.0712025240063667,-4.40114604102241,9.23092024666922,1.48183465003967,-3.56012620031834,0.2,0.84615385,0.56521739,1,0.45454545,0.53846154,0.56521739,0.75,0.26086957,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,0.0355652260786217,NA,20,33.8628,20,80,62.76982,80,54.9497,50.71068,59.84013,74.94037,37.13518,79.01297,68.81974,28.41804,80,72.43709,40.57459,76.79083,-1.26852,2.17431,92.98,65.42,62.36,152.8,127.86,164.86,98.02,144.26,122.3,100.74,157.58,148.78,100.6,145.56,154.08,110.985217391304,137.709565217391,142.92,0.13043478,0.26086957,0.30434783,0.2173913,0.08695652,94.7999979654948,93.5166625976562,89.2285679408482,82.7200012207031,87,2.24896065394084,7.04930623372396,-1.65150765010289,-8.15009918212891,8.16541004180908,8.70870971679688,5.71290524800618,3.09091377258301,1.61526832580566,4.2091236114502,-0.124844636768103,-0.278043404221535,0.654944811016321,0.074665579944849,-0.0725650899112225,-4.16148789227009,-4.63405673702558,9.3563544430903,1.49331159889698,-3.62825449556112,0.22222222,0.78571429,0.56521739,1,0.45454545,0.53846154,0.60869565,17.84210526,0.08695652,0.13043478,0.26086957,0.52173913,NA,86.8159027099609,94.6375020345052,93.3330790201823,86.3340047200521,NA,7.82404041290283,1.5892539024353,6.53720347086589,-5.44929313659668,NA,2.59319996833801,7.8349666595459,4.31833648681641,1.22071894009908,NA,-0.0725650899112225,-0.124844636768103,-0.278043404221535,0.72961039096117,NA,-3.62825449556112,-4.16148789227009,-4.63405673702558,6.08008659134308,NA,0.11111111,0.85714286,0.56521739,1,0.5,0.53846154,0.60869565,3,84.2577209472656,-12.4047559102376,1,0.33333333,97.6883,1,0.33333333,"2024-08-22",0
"Tanner Banks",16990,"2024-08-18","WSN",26,2024,"PHI","H",32,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,7,2,1,1,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,13.5000032186516,2,0,0,1,1,2,0,0,0,0,0.28571429,0.14285714,0.14285714,3.93407601794024,0,0.333333333333333,2.25000053644193,0.5,0.66666667,2.41647959947582,4.33352200984997,3.55048617451045,163.160870569047,58.8323590757357,87.5895508145396,1,0.5,0.25,0.25,0,0,2,13.5000032186516,11,14,25,-0.0707119926810265,-0.15616200864315,0.0854500159621239,-0.394999980926514,-0.0404505915939808,0.789257168769836,0.804000020027161,0.470400005578995,1.54019999504089,1,1,-0.0615203715860844,-0.0280727236419775,0,1,0.48,92.75,0.4,87.7,0.08,83.5,0.04,86,NA,-1.38690686225891,0.700816333293915,0.281834095716476,-0.0207000374794006,-11.5575571854909,7.00816333293915,14.0917047858238,-2.07000374794006,0.13333333,0.8,0.4,0.5,0.875,0.8,0.4,0.42857143,0.08,2,2,0,2,1,1,4,0.5,0.5,0,0.5,0.25,0.25,5.75274605297822,NA,61.9068,34.73508,75.92556,80,67.92397,80,28.82122,60.54139,20.0102,20,68.98938,20,49.71619,35.22347,56.29576,39.99371,51.37135,39.66541,0.74706,5.19768,112.26,137.32,122.62,132.22,154.1,204.36,100.5,38.84,37.48,91.78,54.72,50.02,96.26,105.22,114.24,100.4168,81.0928,86.9464,0.32,0.16,0.4,0.08,0.04,93.2874984741211,91.2750015258789,87.6,83.1500015258789,85.5,2.75909376144409,8.39767074584961,-2.09898071289062,-4.97736835479736,6.30627250671387,9.51560211181641,6.98829460144043,2.81603469848633,3.33002662658691,4.19308280944824,-0.857563357800245,-0.551026660948992,0.709055166691542,0.28592412173748,-0.0210469514131546,-10.7195419725031,-13.7756665237248,7.09055166691542,14.296206086874,-2.10469514131546,0.15384615,0.66666667,0.4,0.5,0.875,0.8,0.48,14.22222222,0.04,0.32,0.16,0.48,NA,85.5282974243164,93.30712890625,91.2938232421875,86.8743286132812,NA,6.0785698890686,2.02967143058777,7.99583768844604,-3.38047409057617,NA,2.76238989830017,8.07206916809082,5.66535472869873,1.56051731109619,NA,-0.0210469514131546,-0.857563357800245,-0.551026660948992,0.994979288429022,NA,-2.10469514131546,-10.7195419725031,-13.7756665237248,8.29149407024185,NA,0.23076923,0.58333333,0.4,0.66666667,0.85714286,0.8,0.48,4,83.2939453125,22.1922988891602,0,0,100.44,1,0.25,"2024-08-18",0
"Tanner Banks",16990,"2024-08-15","WSN",26,2024,"PHI","H",32,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,2,2,0,0,0,0,0,0,0,6.69112908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.5491818091038,151.387312822842,0.5,0.4,0.2,0.4,0,0,2,18,3,7,10,0.00130997772794217,-0.00080395583063364,0.00211393367499113,0.500999987125397,0.0513056851923466,0.0201199986040592,0.0301999989897013,0.0301999989897013,0,1,1,-0.00242954958230257,0.0675377910748184,0,0,0.4,91.25,0.4,86.5,0.1,82,0.1,85,NA,-0.448842614889145,0.617336392402649,-0.502868592739105,0.234712973237038,-11.2210653722286,15.4334098100662,-50.2868592739105,23.4712973237038,0.5,1,0.6,1,1,1,0.2,0.4,0,1,2,2,1,4,0,5,0.2,0.4,0.4,0.2,0.8,0,7.07155626836719,NA,76.63945,20.95396,80,80,53.12168,80,50.54941,51.72918,54.57445,20,77.12206,20,51.85804,28.82876,58.97894,48.45531,40.93383,54.84886,0.22138,4.40916,79.3,152.22,135.38,121.28,125.54,150.78,83.58,114.92,113.3,89.18,-116.06,-122.46,95.78,104.16,112.7,92.362,92.31,95.44,0.3,0.1,0.4,0.1,0.1,91.1333312988281,92.1999969482422,86.3000030517578,81.5999984741211,84.9000015258789,1.52380911509196,8.650710105896,-3.10175943374634,-8.10517883300781,5.2068452835083,7.73231633504232,7.15344715118408,2.46198701858521,2.13616132736206,6.09214353561401,-0.42103972658515,-0.0350487045943737,0.625006068497896,-0.510574221611023,0.237643033266068,-14.0346575528383,-3.50487045943737,15.6251517124474,-51.0574221611023,23.7643033266068,0.4,0.8,0.6,1,1,1,0.5,14.4,0.1,0.3,0.1,0.5,NA,84.6164016723633,90.9072977701823,92.0165023803711,85.1118041992188,NA,4.97977018356323,0.821141322453817,8.92253017425537,-4.88060989379883,NA,4.69204998016357,6.53994623819987,5.91633987426758,0.992792224884033,NA,0.237643033266068,-0.42103972658515,-0.0350487045943737,0.114431846886873,NA,23.7643033266068,-14.0346575528383,-3.50487045943737,2.28863693773746,NA,0.4,0.8,0.6,1,1,1,0.5,5,82.8609313964844,24.7188018798828,0,0,98.1172,1,0.2,"2024-08-15",0
"Tanner Banks",16990,"2024-08-13","MIA",26,2024,"PHI","H",32,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,1,0,0,0,0,2,18,9,18,2,0,0,2,0,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.31006240967923,0,0.4,3,0.666666666666667,0.66666667,2.1664797782898,6.8335202217102,2.1664797782898,217.547775557952,52.9267571299725,54.144034788745,2,0.333333333,0.666666666,0,0,0,0,0,11,17,28,-0.0347100049257278,-0.0717300027608871,0.0370199978351593,-0.499000012874603,-0.0511008724570274,0.3872250020504,0.350999981164932,0.350999981164932,0.130599990487099,1,1,-0.107985757291317,0.0183479375691026,0,0,0.46428571,92.76923077,0.28571429,85.875,0.10714286,80.66666667,0.14285714,86.5,NA,0.115001991391182,-0.324377179145813,0.0586966872215271,-0.241248518228531,0.884630703009092,-4.05471473932266,1.95655624071757,-6.03121295571327,0.3,0.5,0.35714286,0.83333333,0.75,0.8,0.28571429,0.83333333,0.07142857,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,3.87041155227333,NA,63.91692,43.02433,67.00016,55.13817,58.20167,47.54865,43.56927,52.91151,39.6339,68.69155,69.27833,76.22793,35.99326,40.58165,38.79405,47.40035,49.67865,48.54049,0.28692,4.50747,91.94,116.78,94.18,101.12,104.56,112.86,95.14,74.86,64.42,96.06,101.72,108.72,114.36,98.78,112.48,100.913571428571,93.7428571428571,92.3392857142857,0.35714286,0.10714286,0.28571429,0.10714286,0.14285714,92.8400024414063,91.6666666666667,85.7249984741211,80.8666687011719,86.4250030517578,1.8631628036499,7.94106928507487,-2.87278199195862,-7.17503865559896,7.53044176101685,9.07990798950195,5.5584348042806,4.32452344894409,2.80704593658447,4.57407665252686,0.0823876149952412,0.030406579375267,-0.33118811622262,0.0590896233916283,-0.245151057839394,0.823876149952412,1.01355264584223,-4.13985145278275,1.96965411305428,-6.12877644598484,0.3125,0.41666667,0.35714286,0.8,0.8,0.8,0.42857143,15.95454545,0.14285714,0.35714286,0.10714286,0.39285714,NA,86.3555755615234,92.798779296875,91.6053975423177,84.3229814009233,NA,7.20892763137817,1.20494194030762,7.44970639546712,-4.91351457075639,NA,3.09575748443604,7.95163192749023,4.1212199529012,2.57572104714134,NA,-0.245151057839394,0.0823876149952412,0.030406579375267,-0.272098492830992,NA,-6.12877644598484,0.823876149952412,1.01355264584223,-2.47362266209992,NA,0.35294118,0.36363636,0.35714286,0.83333333,0.75,0.8,0.39285714,3,85.3910115559896,6.08125114440918,0,0,98.9994,1,0.33333333,"2024-08-13",0
"Tanner Banks",16990,"2024-08-11","@ARI",26,2024,"PHI","A",32,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,1,1,1,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0.5,6.00000625849423,0.5,0.5,12.1664891660311,14.8335389971929,12.1664891660311,652.644007434606,289.151225682498,295.801497607635,2,0,1,0,0,0,0,0,5,7,12,-0.0918000116944313,-0.0953800305724144,0.00358002190478146,-2.55700016021729,-0.258282840251923,0.697499990463257,0.351000010967255,0.702000021934509,0.0520000010728836,1,1,-0.0603879950940609,-0.0712249266974659,0,1,0.41666667,94.2,0.16666667,87.5,0.33333333,82,0.08333333,86,NA,-0.333829134702682,-0.0712025240063667,-0.816393136978149,0.0673001259565353,-6.67658269405365,-3.56012620031834,-20.4098284244537,6.73001259565353,0.28571429,0.4,0.33333333,1,1,1,0.41666667,1,0,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,6.74601329483034,NA,80,39.27726,80,80,56.0192,80,20,48.37357,20,80,80,80,20,39.78022,20,23.98753,48.69067,20,1.74147,6.6893,78.72,185.12,195.02,112.46,121.34,137.84,73,-43.66,-67.48,91.58,137.42,132.58,99.08,38.5,40.52,92.525,59.1883333333333,57.5066666666667,0.33333333,0.08333333,0.16666667,0.33333333,0.08333333,94.5749969482422,91.5,87.1999969482422,82.0250015258789,85.5999984741211,3.148841381073,7.60670328140259,-1.16400527954102,-7.0423412322998,6.88658809661865,9.66256809234619,4.59226179122925,2.72692012786865,1.97875118255615,3.33590078353882,-0.381251286715269,0.039364367723465,-0.0725650899112225,-0.818687468767166,0.0682137757539749,-9.53128216788173,3.9364367723465,-3.62825449556112,-20.4671867191792,6.82137757539749,0.2,0.42857143,0.33333333,1,1,1,0.58333333,13.33333333,0.08333333,0.33333333,0.08333333,0.5,NA,85.5353012084961,94.4848022460938,91.375,83.6458994547526,NA,5.9096999168396,2.32856488227844,6.79589986801147,-6.53204854329427,NA,1.82413995265961,8.4979772567749,3.15385007858276,0.92273998260498,NA,0.0682137757539749,-0.381251286715269,0.039364367723465,-0.891252558678389,NA,6.82137757539749,-9.53128216788173,3.9364367723465,-14.8542093113065,NA,0.2,0.42857143,0.33333333,1,1,1,0.58333333,2,80.4814834594727,5.05819940567017,0,0,86.4971,0,0,"2024-08-11",0
"Tanner Banks",16990,"2024-08-09","@ARI",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.5491818091038,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,1,9,4,5,9,0.0440600290894508,0,0.0440600290894508,0.510999977588654,0.0516161620616913,0.576666653156281,0.759999990463257,0.759999990463257,1.81199991703033,1,1,0.0765717849135399,-0.000167108401908353,0,0,0.55555556,91.8,NA,NA,0.22222222,80,0.22222222,86.5,NA,0.1658975481987,NA,0.285408645868301,0.260425537824631,3.317950963974,NA,14.2704322934151,13.0212768912315,0.2,0.75,0.44444444,1,1,1,0.44444444,0.33333333,0,0,3,0,0,1,2,3,0,1,0,0,0.33333333,0.66666667,0.983863650301356,NA,39.01487,23.98324,49.16565,80,58.7784,80,43.63729,47.93043,25.69747,20,31.34499,20,NA,NA,NA,20,35.24205,20,2.48652,7.80687,87.82,76.84,70.52,114.8,142.06,165.52,73.4,154.5,160.18,73.1,-11.8,-22,NA,NA,NA,85.7044444444444,79.0444444444444,80.7155555555556,0.22222222,0.33333333,NA,0.22222222,0.22222222,92.8000030517578,90.7000020345052,NA,79.9000015258789,86.25,2.10653400421143,7.30730183919271,NA,-7.85202407836914,7.40164422988892,9.27687644958496,6.52953720092773,NA,3.51337051391602,4.17335033416748,0.336752578616142,-0.169206947088242,NA,0.289152771234512,0.263570249080658,16.8376289308071,-5.64023156960805,NA,14.4576385617256,13.1785124540329,0,0.8,0.44444444,NA,1,1,0.55555556,14.16666667,0.22222222,0.22222222,0.33333333,0.22222222,NA,86.4346008300781,93.0287017822266,90.8860371907552,80.1240005493164,NA,6.44929027557373,0.907243013381958,6.73352305094401,-9.5338191986084,NA,2.75808000564575,7.92549991607666,5.42167663574219,1.9093850851059,NA,0.263570249080658,0.336752578616142,-0.169206947088242,0.289152771234512,NA,13.1785124540329,16.8376289308071,-5.64023156960805,14.4576385617256,NA,0,0.8,0.44444444,NA,1,1,0.55555556,3,100.089731852214,15.9585049947103,1,0.33333333,105.015,2,0.66666667,"2024-08-09",0
"Tanner Banks",16990,"2024-08-05","@LAD",26,2024,"PHI","A",32,0,0,4.5,1,0,0,0,0,0,0,0,2,7,1,1,1,1,0,0,0,0,0,1,4.5,0,4.5,1,0,0,2,3,1,0,0,0,0,0.14285714,0,0.14285714,4.32801480744975,4.5,0.142857142857143,0.5,0,1,8.66647977828979,-4.16647977828979,4.4344923876226,108.773887778976,206.472517544326,108.952200617518,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0,0,6,12,18,-0.0169599801301956,-0.0708800107240677,0.0539200305938721,-0.0440000295639038,-0.00465608574450016,0.378857135772705,0.618000030517578,0.726000010967255,NA,0,1,0.0137870814651251,-0.0585532440335153,0,0,0.38888889,93.14285714,0.33333333,88,0.11111111,82,0.16666667,86.33333333,NA,-0.00776691734790802,0.838026702404022,0.44373145699501,-1.20282912254333,-0.110955962112972,13.9671117067337,22.1865728497505,-40.0943040847778,0.125,0.8,0.5,1,0.875,0.88888889,0.55555556,0.85714286,0.05555556,2,3,1,0,5,1,6,0.33333333,0.5,0.16666667,0,0.83333333,0.16666667,9.78465656689549,NA,51.38372,43.52624,62.08986,80,50.81035,80,37.90127,61.4006,36.46626,20,68.37765,20,57.21571,33.69073,74.18677,53.75021,48.94094,63.39738,-0.10758,3.91572,90.52,117.68,113.5,123.66,192.64,202.94,82.96,69.24,64.56,92.9,94.92,90.28,100.14,133.24,141.48,95.5733333333333,115.211111111111,116.59,0.27777778,0.11111111,0.33333333,0.11111111,0.16666667,93.3599975585937,91.75,87.9333292643229,82,86.4666646321615,1.89874114990234,8.13249015808105,-1.35018793741862,-6.05832195281982,7.46068000793457,8.67568740844727,6.01897621154785,2.91145102183024,2.77409791946411,4.22632567087809,-0.0293385908007622,0.0197252556681633,0.84950054064393,0.448892652988434,-1.20124426111579,-0.586771816015244,0.986262783408165,14.1583423440655,22.4446326494217,-40.0414753705263,0.14285714,0.72727273,0.5,1,0.875,0.88888889,0.61111111,13.72727273,0.16666667,0.27777778,0.11111111,0.44444444,NA,86.5663655598958,93.4883422851562,91.8636016845703,86.5903091430664,NA,6.81855010986328,1.32359085083008,7.79563999176025,-3.52733254432678,NA,3.24628003438314,7.92814025878906,4.63156509399414,1.93980967998505,NA,-1.20124426111579,-0.0293385908007622,0.0197252556681633,1.29839319363236,NA,-40.0414753705263,-0.586771816015244,0.986262783408165,16.2299149204046,NA,0.14285714,0.72727273,0.5,1,0.875,0.88888889,0.61111111,6,88.0383707682292,21.477409362793,1,0.16666667,107.433,1,0.16666667,"2024-08-05",0
