"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Adrian Morejon",20039,"2024-09-27","@ARI",29,2024,"SDP","A",25,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,9.97052470346011,0,78.8033710472314,242.734427379091,0,0,0,1,0,0,0,0,7,9,16,0.0320399925112724,-0.0343199968338013,0.0663599893450737,0.184000015258789,0.0185858588665724,1.08333325386047,1.54999995231628,1.54999995231628,1.76800000667572,1,1,-0.00412709731608629,0.0337024771884362,0,0,0.5625,97.55555556,0.4375,87.57142857,NA,NA,NA,-0.0233375281095505,-0.23513925075531,NA,-0.259305867883894,-3.35913215364729,NA,0.2,0.66666667,0.375,0.5,1,0.83333333,0.375,0.33333333,0.0625,0,2,1,0,1,2,3,0,0.66666667,0.33333333,0,0.33333333,0.66666667,0.765142307487695,NA,NA,NA,44.31142,64.79699,28.76694,20,68.45233,20,NA,NA,NA,22.96911,68.51203,20,1.80474,6.7842,NA,NA,NA,106.68,105.96,116.16,139.56,46.1,84.12,NA,NA,NA,118.778666666667,65.088,86.8066666666667,NA,NA,0.5625,0.4375,NA,NA,97.5111083984375,87.4857177734375,NA,NA,9.35799831814236,-1.58084528786795,NA,NA,7.16140577528212,0.181778635297503,NA,NA,-0.0191224291920662,-0.240882012993097,NA,NA,-0.212471435467402,-3.4411716141871,0.2,0.66666667,0.375,0.5,1,0.83333333,0.375,16.46153846,NA,0.0625,0.5625,0.375,NA,84.7433013916016,97.2068413628472,87.589599609375,NA,2.98115992546082,8.94122229682075,-3.35285345713298,NA,2.22611999511719,5.8517935011122,-1.71809975306193,NA,-0.0998305231332779,-0.0191224291920662,-0.141051489859819,NA,-9.98305231332779,-0.212471435467402,-2.35085816433032,0.2,0.66666667,0.375,0.5,1,0.83333333,0.375,3,100.838826497396,32.3090057373047,2,0.66666667,104.281,2,0.66666667,"2024-09-27",0
"Adrian Morejon",20039,"2024-09-25","@LAD",29,2024,"SDP","A",25,0,0,0,1,0,0,0,0,0,0,0,0.1,3,2,0,0,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.666666666666667,6.00000625849423,0.666666666666667,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,78.8033710472314,187.926204380887,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,9,15,-0.190239995718002,-0.24315994977951,0.0529199615120888,-1.18499994277954,-0.125396817922592,1.69099998474121,1.32599997520447,2.52600002288818,0.917999982833862,1,1,-0.120103038847446,0.00760156194937511,0,1,0.46666667,95.57142857,0.33333333,85.6,0.2,84.66666667,NA,-1.08065557479858,0.139002159237862,-0.0305994637310505,-15.4379367828369,2.78004318475723,-1.01998212436835,0.2,0.6,0.33333333,1,1,1,0.33333333,0.66666667,0,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,5.63407189834822,80,61.71505,80,80,64.28009,80,48.22892,58.28282,45.33811,38.48469,63.61643,20,76.56054,65.48456,69.47084,-1.5247,1.79004,92.24,154.78,157.34,128.06,136.06,157.14,136.42,96.88,102.54,134.12,67.92,94.64,129.57,112.21,128.37125,0.06666667,0.2,0.4,0.33333333,96.3000030517578,84.6666666666667,95.4666646321615,85.5,7.71971035003662,5.52912521362305,9.51941172281901,-2.21943073272705,9.36430835723877,-0.0761516988277435,7.07973798116048,-0.721234893798828,0.039364367723465,-0.0316265188157558,-1.13232540711761,0.140608806163073,3.9364367723465,-1.05421729385853,-18.8720901186268,2.81217612326145,0.22222222,0.5,0.33333333,1,1,1,0.4,18.91666667,NA,0.2,0.46666667,0.33333333,NA,84.6019999186198,95.5528826032366,85.4348999023437,NA,5.04057661692301,8.78204999651228,-2.8575740814209,NA,-1.73629633585612,6.27623421805246,-2.25210208892822,NA,-0.0316265188157558,-1.09296103939414,0.140608806163073,NA,-1.05421729385853,-15.613729134202,2.81217612326145,0.22222222,0.5,0.33333333,1,1,1,0.4,3,97.1378580729167,26.425298055013,0,0,108.561,2,0.66666667,"2024-09-25",0
"Adrian Morejon",20039,"2024-09-24","@LAD",29,2024,"SDP","A",25,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,13.500014081612,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0.333333333333333,3.00000312924711,0.5,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,115.280481476565,169.366604586542,1,0,0.5,0.5,0,0,0,0,5,9,14,0.00389999523758888,-0.0385400056838989,0.0424400009214878,0.0580000057816505,0.00613756664097309,0.726999998092651,1.02199995517731,1.02199995517731,1.8860000371933,1,1,-0.0167303774505854,0.0220948826057722,0,0,0.78571429,97.63636364,0.07142857,88,0.14285714,87,NA,-0.464207947254181,0.0389156937599182,0.125811070203781,-4.22007224776528,3.89156937599182,6.29055351018906,0.375,0.66666667,0.5,0.33333333,1,0.71428571,0.42857143,0.75,0.14285714,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,2.77476607391861,NA,NA,NA,62.15575,69.24899,66.02151,20,55.7863,20,80,55.73283,43.89041,67.12799,64.28303,63.65813,-0.93869,2.66906,NA,NA,NA,121.36,65.3,88.4,107.14,46.32,61.7,141.24,128.68,155.18,123.184285714286,72.9985714285714,96.0328571428572,NA,0.14285714,0.78571429,0.07142857,NA,86.9499969482422,97.5727317116477,87.8000030517578,NA,6.06184005737305,9.17652407559481,-2.45692133903503,NA,1.63552975654602,6.37105837735263,-2.72421073913574,NA,0.126759067177773,-0.475369364023209,0.039364367723465,NA,6.33795335888863,-4.32153967293826,3.9364367723465,0.33333333,0.625,0.5,0,1,0.71428571,0.57142857,18.6,NA,0.14285714,0.78571429,0.07142857,NA,86.8067474365234,97.4554776278409,87.6856994628906,NA,5.70942497253418,8.88393471457741,-3.34527993202209,NA,0.0566700100898743,5.31204535744407,-4.04844999313354,NA,0.126759067177773,-0.475369364023209,0.039364367723465,NA,6.33795335888863,-4.32153967293826,3.9364367723465,0.33333333,0.625,0.5,0,1,0.71428571,0.57142857,2,70.2179412841797,1.49319648742676,0,0,72.3476,0,0,"2024-09-24",0
"Adrian Morejon",20039,"2024-09-22","CHW",29,2024,"SDP","H",25,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,2,27.000028163224,0,13.500014081612,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0.333333333333333,1.50000156462356,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-67.1050706701027,-66.6847344309602,0,1,0,0,0,0,0,0,4,9,13,0.0277360174804926,-0.0378399863839149,0.0655760020017624,0.239000007510185,0.0260774679481983,1.02929997444153,0.336600005626678,0.673200011253357,0.837599992752075,1,1,-0.000928694615140557,0.0278751807408606,0,0,0.76923077,97,0.23076923,86.66666667,NA,NA,NA,0.66491436958313,-0.60755980014801,NA,6.6491436958313,-20.251993338267,NA,0.5,0.4,0.46153846,0.5,0.5,0.5,0.38461538,0.66666667,0.23076923,0,1,0,0,1,0,1,0,1,0,0,1,0,1.72195723105344,NA,NA,NA,78.83037,63.82176,70.76875,20,58.23651,20,NA,NA,NA,71.55757,60.65807,67.44017,-1.21388,2.25627,NA,NA,NA,114.64,111.76,132.06,134,51.72,74.64,NA,NA,NA,119.107692307692,97.9046153846154,118.809230769231,NA,NA,0.76923077,0.23076923,NA,NA,96.8700012207031,86.6666666666667,NA,NA,9.53474731445312,-3.53220272064209,NA,NA,5.88206787109375,-1.84972508748372,NA,NA,0.672738961875439,-0.616866361349821,NA,NA,6.72738961875439,-20.562212044994,0.5,0.44444444,0.46153846,0.5,0.5,0.5,0.69230769,18.9,NA,NA,0.76923077,0.23076923,NA,NA,96.7734008789062,86.5594685872396,NA,NA,9.29640121459961,-3.7990566889445,NA,NA,4.70931091308594,-2.9543301264445,NA,NA,0.672738961875439,-0.616866361349821,NA,NA,6.72738961875439,-20.562212044994,0.5,0.44444444,0.46153846,0.5,0.5,0.5,0.69230769,1,90.4803314208984,14.0805721282959,0,0,90.4803,0,0,"2024-09-22",0
"Adrian Morejon",20039,"2024-09-20","CHW",29,2024,"SDP","H",25,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1672745395749,29.9783111930123,2,0,1,0,0,0,1,9,4,9,13,0.303323984146118,-0.00478760385885835,0.308111608028412,1.06200003623962,0.115875616669655,3.17493343353271,2.69460010528564,2.69460010528564,NA,0,1,0.0821022167801857,0.0134348993503446,1,0,0.69230769,97,0.23076923,88.33333333,0.07692308,85,NA,0.632262468338013,0.212123870849609,-0.0373910665512085,7.02513853708903,7.07079569498698,-3.73910665512085,0.4,0.375,0.38461538,0,1,0.6,0.61538462,0.66666667,0.15384615,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-0.208323959525662,80,58.47907,80,80,64.54337,77.81697,51.11594,63.27945,56.54975,20,80,20,79.35317,67.30907,76.29339,-1.69819,1.52981,NA,NA,NA,132.86,128,150.82,142.58,80.56,100.86,171.56,97.6,137.48,139.029090909091,112.298181818182,135.981818181818,0.07692308,0.07692308,0.61538462,0.23076923,95.3000030517578,84.5,97.3375015258789,88.4000040690104,4.66776990890503,4.23217391967773,9.7052640914917,-1.51977491378784,10.5616636276245,-3.51408195495605,7.08813524246216,0.0964301228523254,0.0501701384782791,-0.0380783230066299,0.590299066156149,0.214445605874062,5.01701384782791,-3.80783230066299,7.37873832695186,7.14818686246872,0.4,0.375,0.38461538,0,1,0.6,0.61538462,23.8,0.07692308,0.07692308,0.61538462,0.23076923,95.2048034667969,84.4225997924805,97.2470092773438,88.2766723632812,4.17372989654541,3.60334992408752,9.27876377105713,-2.21790663401286,9.82201957702637,-5.45063018798828,5.97804355621338,-0.847892999649048,0.0501701384782791,-0.0380783230066299,0.590299066156149,0.214445605874062,5.01701384782791,-3.80783230066299,7.37873832695186,7.14818686246872,0.4,0.375,0.38461538,0,1,0.6,0.61538462,2,96.6591339111328,-15.8574151992798,0,0,102.784,1,0.5,"2024-09-20",0
"Adrian Morejon",20039,"2024-09-17","HOU",29,2024,"SDP","H",25,0,1,0,1,0,0,0,0,0,0,0,0.1,3,2,1,0,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.666666666666667,6.00000625849423,0.666666666666667,0.5,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.8033710472314,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,2,7,9,-0.191868603229523,-0.191868603229523,0,-0.797999978065491,-0.0870703756809235,2.69086670875549,2.69460010528564,2.69460010528564,1.2441999912262,1,1,-0.0841673463582993,0.0128637018465796,0,1,0.66666667,97,0.22222222,88,0.11111111,86,NA,-0.194573581218719,0.0151102766394615,-0.536357283592224,-3.24289302031199,0.755513831973076,-53.6357283592224,0.33333333,0.83333333,0.66666667,1,1,1,0.66666667,1,0,1,1,1,2,0,1,3,0.33333333,0.33333333,0.33333333,0.66666667,0,0.33333333,6.01914908092023,80,48.39716,80,80,80,80,59.34505,53.07887,72.96855,34.64386,80,20,80,73.31721,80,-2.30467,0.62009,102.54,178.86,186.56,140.6,113.48,149.92,99.04,100.46,104.8,172.44,-47.62,-6.06,130.673333333333,99.9511111111111,126.633333333333,0.11111111,0.11111111,0.55555556,0.22222222,96,86.4000015258789,97.2200012207031,87.8000030517578,2.82686185836792,6.49457931518555,10.2218650817871,-2.07629489898682,9.29829216003418,-1.08396089076996,6.64488983154297,-0.134986862540245,0.057969942688942,-0.544301271438599,-0.256470184773207,0.0151214338839054,5.7969942688942,-54.4301271438599,-5.12940369546413,0.756071694195271,0.5,0.71428571,0.66666667,1,1,1,0.77777778,21.5,0.11111111,0.11111111,0.55555556,0.22222222,95.9684982299805,86.39990234375,97.1676391601563,87.7664947509766,2.32230997085571,6.30171012878418,9.83563995361328,-2.76899003982544,8.39778995513916,-2.40255999565125,5.59038009643555,-1.06899297237396,0.057969942688942,-0.544301271438599,-0.256470184773207,0.0151214338839054,5.7969942688942,-54.4301271438599,-5.12940369546413,0.756071694195271,0.5,0.71428571,0.66666667,1,1,1,0.77777778,3,78.6393788655599,-5.42289606730143,0,0,105.047,1,0.33333333,"2024-09-17",0
"Adrian Morejon",20039,"2024-09-15","@SFG",29,2024,"SDP","A",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.8033710472314,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,5,10,15,0.189551994204521,0,0.189551994204521,0.0779999569058418,0.00829345546662807,2.50333333015442,3.11260008811951,3.11260008811951,NA,0,1,0.0759587660431862,-0.000238928049087095,1,0,0.6,97,0.13333333,87,0.26666667,85.25,NA,0.472527652978897,-0.0294549204409122,0.0240471735596657,5.25030725532108,-1.47274602204561,0.601179338991642,0.44444444,1,0.66666667,1,1,1,0.4,0.66666667,0,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,1.12493851645648,NA,NA,NA,80,55.66735,80,74.68662,80,67.40449,32.28173,69.4816,20,80,65.33605,72.06293,-1.97719,1.11131,NA,NA,NA,117.9,149.64,165.32,177.26,113.06,151.46,154.44,52.86,96.26,135.558666666667,118.954666666667,145.056,NA,0.26666667,0.6,0.13333333,NA,85.25,96.8999972873264,87.3500061035156,NA,5.6584587097168,8.81791856553819,-1.91537070274353,NA,-0.645972013473511,6.7648188273112,0.312411487102509,NA,0.023258138448,0.479312632232904,-0.023121066391468,NA,0.581453461199999,5.32569591369894,-1.1560533195734,0.375,1,0.66666667,1,1,1,0.46666667,22.16666667,NA,0.26666667,0.6,0.13333333,NA,85.3130950927734,96.9823811848958,87.4401550292969,NA,4.60271739959717,8.26269870334201,-2.92820501327515,NA,-2.20175075531006,5.81042098999023,-0.694220542907715,NA,0.023258138448,0.479312632232904,-0.023121066391468,NA,0.581453461199999,5.32569591369894,-1.1560533195734,0.28571429,1,0.66666667,1,1,1,0.53333333,3,94.77978515625,4.78444321950277,1,0.33333333,105.816,2,0.66666667,"2024-09-15",0
"Adrian Morejon",20039,"2024-09-14","@SFG",29,2024,"SDP","A",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1672745395749,29.9783111930123,2,0,1,0,0,0,3,27,1,8,9,0.0180600006133318,0,0.0180600006133318,0.474000006914139,0.0503987222909927,0.236733332276344,0.382400006055832,0.382400006055832,0.0353999994695187,1,1,0.076751783490181,-0.000463411085360771,0,0,0.44444444,97.25,0.22222222,87.5,0.33333333,85.33333333,NA,0.108214676380157,0.235890656709671,0.346377730369568,2.70536690950394,11.7945328354836,11.5459243456523,0.75,0.8,0.77777778,0,1,0.57142857,0.55555556,1,0.33333333,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-0.208323959525662,NA,NA,NA,66.56435,70.60945,62.50695,44.63842,56.23889,39.80683,80,59.11065,61.24767,68.13972,66.70784,57.24992,-1.00154,2.57478,NA,NA,NA,114.32,103.02,117.58,106.3,113.26,133.16,144.84,101.84,116.8,122.711111111111,104.902222222222,120.782222222222,NA,0.22222222,0.44444444,0.33333333,NA,85.5999984741211,97.2750015258789,86.9333292643229,NA,5.09707641601562,9.93564224243164,-0.557047764460246,NA,2.87513780593872,6.15731143951416,0.732622464497884,NA,0.229855183511972,0.109259761869907,0.359583981335163,NA,11.4927591755986,2.73149404674768,11.9861327111721,0.75,0.8,0.77777778,0,1,0.57142857,0.55555556,15.66666667,NA,0.33333333,0.44444444,0.22222222,NA,85.5313313802083,97.2947235107422,87.7399978637695,NA,3.57756328582764,9.24992561340332,-3.46489000320435,NA,1.36726172765096,4.96450996398926,-1.44322001934052,NA,0.350456546992064,0.109259761869907,0.238982617855072,NA,11.6818848997355,2.73149404674768,11.9491308927536,0.75,0.8,0.77777778,0,1,0.57142857,0.55555556,2,93.320556640625,0.788022994995117,0,0,97.1317,1,0.5,"2024-09-14",0
"Adrian Morejon",20039,"2024-09-11","@SEA",29,2024,"SDP","A",25,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,1,2,2,0,2,0,0,1,0,0,0,27.000028163224,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0.4,-0.4,13.5374490840149,0,0.333333333333333,4.50000469387067,0.333333333333333,0.33333333,12.1664891660311,14.8335389971929,14.4345041410879,682.413619741727,297.666033623233,350.609720605839,1,0.333333333,0.333333333,0.333333333,0,0,0,0,14,13,27,-0.0538699924945831,-0.0693499743938446,0.0154799800366163,-1.89800000190735,-0.215559348464012,0.340466678142548,0.249599993228912,0.249599993228912,0.124799996614456,1,1,-0.113144606351852,-0.0450793725364095,0,0,0.74074074,96.35,0.14814815,85,0.11111111,86,NA,-0.716020405292511,0.00603260472416878,-0.19655179977417,-3.58010202646255,0.150815118104219,-6.551726659139,0.1875,0.63636364,0.37037037,1,0.85714286,0.9,0.40740741,0.4,0.03703704,3,0,0,2,0,1,3,1,0,0,0.66666667,0,0.33333333,14.0257110014891,61.59753,64.35022,56.06073,57.08322,69.56552,57.30256,41.99565,45.18992,45.6372,20,80,20,48.26501,64.63301,42.11636,0.2332,4.42689,111.18,119.7,133.54,114.54,56.52,81.8,117.44,76.66,89.72,175.72,-32.14,33.26,120.274074074074,77.7325925925926,100.575555555556,0.44444444,0.11111111,0.2962963,0.14814815,95.8083292643229,85.8333333333333,96.8874969482422,84.6750030517578,3.40009180704753,5.72226969401042,9.23926162719727,-2.8520200252533,9.9407164255778,-0.597663243611654,7.58245706558228,-2.48127055168152,-0.569681871682405,-0.200638815760612,-0.177300848066807,0.00560170784592628,-4.74734893068671,-6.68796052535375,-2.21626060083508,0.140042696148157,0.15384615,0.57142857,0.37037037,1,0.875,0.9,0.51851852,21.42857143,0.44444444,0.11111111,0.2962963,0.14814815,95.9654947916667,85.9702657063802,97.0416870117188,84.81884765625,2.7540766398112,5.06113656361898,8.74697399139404,-3.52917242050171,8.91985193888346,-2.91532325744629,6.31393098831177,-3.6498601436615,-0.569681871682405,-0.200638815760612,-0.177300848066807,0.00560170784592628,-4.74734893068671,-6.68796052535375,-2.21626060083508,0.140042696148157,0.16666667,0.53333333,0.37037037,1,0.875,0.9,0.55555556,3,72.1658376057943,26.3103307088216,0,0,104.446,1,0.33333333,"2024-09-11",0
"Adrian Morejon",20039,"2024-09-06","SFG",29,2024,"SDP","H",25,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,78.8033710472314,133.117981382682,1,0,0.5,0.5,0,0,1,13.500014081612,6,7,13,0.0176819674670696,0,0.0176819674670696,0.238999992609024,0.0260774679481983,0.356000006198883,0.24269999563694,0.48539999127388,0.308800011873245,1,1,0.0499379448592663,-0.000269497782915913,0,0,0.69230769,98.33333333,0.15384615,85.5,0.15384615,87,NA,0.581104397773743,-0.0344077162444592,-0.0847881734371185,6.45671553081936,-1.72038581222296,-4.23940867185593,0.33333333,0.75,0.46153846,0.66666667,0.66666667,0.66666667,0.30769231,NA,0.15384615,0,2,0,0,2,0,2,0,1,0,0,1,0,1.03188145224671,71.69144,71.89339,50.00764,80,80,80,51.01426,53.86185,47.33313,20,79.61647,20,59.34438,74.82974,52.2924,-0.45512,3.39441,142.92,95.32,137.62,148.44,126.3,193.02,167.96,97.28,142.84,145.42,-20.04,12.88,148.855384615385,87.4061538461538,136.278461538462,0.38461538,0.15384615,0.30769231,0.15384615,97.9599975585938,86.8500061035156,98.7249984741211,85.4000015258789,4.49134063720703,5.5765495300293,10.567310333252,-4.22566080093384,10.077067565918,-1.41615974903107,6.72429895401001,-5.06704998016357,0.161120567470789,-0.0864004790782928,0.427832797169685,-0.0350487045943737,3.22241134941578,-4.32002395391464,10.6958199292421,-1.75243522971869,0.25,0.8,0.46153846,1,0.5,0.66666667,0.38461538,15.27272727,0.38461538,0.15384615,0.30769231,0.15384615,97.8876220703125,86.7828063964844,98.7097244262695,85.3314056396484,4.274658203125,5.75333976745605,10.2240552902222,-4.67201995849609,9.32805404663086,-2.46687507629395,5.50097274780273,-6.2060399055481,0.161120567470789,-0.0864004790782928,0.427832797169685,-0.0350487045943737,3.22241134941578,-4.32002395391464,10.6958199292421,-1.75243522971869,0.25,0.8,0.46153846,1,0.5,0.66666667,0.38461538,2,80.8103866577148,15.3276615142822,0,0,90.4705,0,0,"2024-09-06",0
