"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","XX%","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSL%","pivCU","pivFA","pivFS","pivSL","piCU-X","piFA-X","piFS-X","piSL-X","piCU-Z","piFA-Z","piFS-Z","piSL-Z","piwCU","piwFA","piwFS","piwSL","piwCU/C","piwFA/C","piwFS/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hunter Harvey",15507,"2024-07-02","NYM",24,2024,"WSN","H",29,0,0,9,1,0,0,0,0,0,0,1,1,5,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,1,3,1,0,0,0,0,0,0,0,7.74112908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,7.70250499695539,219.689240721637,77.8828542400936,187.926090042024,0.333333333,0.2,0.2,0.6,0,0,0,0,6,15,21,-0.144999980926514,-0.349356025457382,0.204356029629707,-0.50900000333786,-0.0528556630015373,2.42386674880981,2.15520000457764,2.15520000457764,2.30719995498657,1,1,-0.0686210468411446,0.00879928436277702,0,1,0.66666667,98.28571429,NA,NA,0.28571429,82.16666667,0.04761905,90,NA,0.222737595438957,NA,-0.685718894004822,0.0495179928839207,1.59098282456398,NA,-11.4286482334137,4.95179928839207,0.4,0.72727273,0.57142857,0.5,0.75,0.66666667,0.52380952,0.4,0.19047619,0,1,4,2,1,2,5,0,0.2,0.8,0.4,0.2,0.4,3.46149967016218,76.385,35.20302,78.73192,67.00579,62.25794,64.9978,NA,NA,NA,77.61574,55.24791,72.28799,72.97602,47.83619,73.80398,-1.302,2.12409,96.76,133.54,131.46,124.52,114.62,133.06,NA,NA,NA,88.1,153.16,152.28,114.854285714286,121.860952380952,133.518095238095,0.66666667,0.04761905,NA,0.28571429,98.2000034877232,89.8000030517578,NA,82.0333353678385,-3.83699607849121,-7.67759227752686,NA,3.3593692779541,10.4576960972377,3.08462262153625,NA,-6.69306564331055,0.206033553928137,0.0501701384782791,NA,-0.69244197756052,1.47166824234383,5.01701384782791,NA,-11.5406996260087,0.4,0.72727273,0.57142857,0.5,0.75,0.66666667,0.52380952,17.9375,0.28571429,0.66666667,0.04761905,NA,82.1164347330729,98.296395438058,89.8464965820312,NA,4.01959832509359,-3.3267822265625,-7.3227801322937,NA,-8.50345166524251,9.47803170340402,1.94308996200562,NA,-0.69244197756052,0.206033553928137,0.0501701384782791,NA,-11.5406996260087,1.47166824234383,5.01701384782791,NA,0.4,0.72727273,0.57142857,0.5,0.75,0.66666667,0.52380952,5,87.2549011230469,28.0935363769531,1,0.2,103.69,2,0.4,"2024-07-02",0
"Hunter Harvey",15507,"2024-07-01","NYM",24,2024,"WSN","H",29,0,1,54.0000563264481,1,0,0,0,0,0,0,0,0.2,6,3,5,4,1,0,0,1,0,0,0,0,0,40.5000422448361,0,0,0,1,4,0,0,0,0,0,0,0,0,8.41372908401489,13.500014081612,0.6,4.50000469387067,0.5,-0.38461538,27.1665048122667,26.8335515141814,16.7385443723876,1318.13681925367,654.69908672636,406.288519988874,0.25,0,0.2,0.8,0,0.25,0,0,10,14,24,-0.457578629255295,-0.472708135843277,0.0151295056566596,-3.2480001449585,-0.337279349565506,1.14740002155304,2.65120005607605,2.65120005607605,0.106799997389317,1,1,-0.402270615100861,0.00347453643602957,0,1,0.625,97.8,0.04166667,85,0.20833333,82,0.125,89,NA,-1.56774520874023,-0.04739710688591,0.024197269231081,-1.51141321659088,-10.4516347249349,-4.739710688591,0.48394538462162,-50.3804405530294,0.14285714,0.8,0.41666667,1,1,1,0.41666667,0.66666667,0,1,2,2,0,1,4,5,0.2,0.4,0.4,0,0.2,0.8,13.4914689051005,46.55037,33.20765,39.76341,35.05333,60.91325,22.2591,20,56.56359,20,60.82858,61.1018,57.67339,33.95221,50.91096,22.77695,1.1224,5.76069,84.64,107.9,103,105.1,82.38,93.16,109.76,50.04,71.28,109.14,94.54,98.26,101.536666666667,87.8691666666667,94.9358333333333,0.625,0.125,0.04166667,0.20833333,97.7733317057292,89.1333312988281,84.9000015258789,81.8799987792969,-4.81054178873698,-7.9796625773112,1.80402719974518,3.99019012451172,10.4418233235677,3.10903612772624,2.58937001228333,-6.45760116577148,-1.57988207414746,-1.51440628245473,-0.0483221560716629,0.0240435712039471,-10.5325471609831,-50.4802094151576,-4.83221560716629,0.480871424078941,0.07692308,0.81818182,0.41666667,1,1,1,0.45833333,17,0.20833333,0.625,0.125,0.04166667,82.0395202636719,97.9537272135417,89.2672729492188,85.0807037353516,5.00641784667969,-4.08486531575521,-7.47063000996908,2.916100025177,-8.51323623657226,9.25129699707031,1.69139003753662,0.770898997783661,0.0240435712039471,-1.57988207414746,-1.51440628245473,-0.0483221560716629,0.480871424078941,-10.5325471609831,-50.4802094151576,-4.83221560716629,0.08333333,0.75,0.41666667,1,1,1,0.5,5,103.056091308594,20.6406921386719,3,0.6,107.622,5,1,"2024-07-01",0
"Hunter Harvey",15507,"2024-06-29","@TBR",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,1,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,0,0.5,0,0.5,1,0,0,0,4,9,13,0.00264000007882714,0,0.00264000007882714,0.451999992132187,0.0496430546045303,0.0351999998092651,0.0627999976277351,0.0627999976277351,0.021399999037385,1,1,0.0715923607349396,0.00340764191086321,0,0,0.61538462,97.75,NA,NA,0.07692308,84,0.30769231,89.75,NA,0.638268947601318,NA,-0.0207000374794006,0.190005823969841,7.97836184501648,NA,-2.07000374794006,4.75014559924603,0.55555556,0.75,0.61538462,0.6,0.66666667,0.625,0.30769231,0.66666667,0.23076923,0,0,2,1,0,1,2,0,0,1,0.5,0,0.5,2.07916646573192,20,34.73152,20,66.17621,65.75537,53.43522,NA,NA,NA,80,80,80,76.86572,74.92225,61.02332,-1.54366,1.7616,128.22,74.84,73.5,110.2,88.24,96.84,NA,NA,NA,151.9,158.32,196,124.416923076923,108.772307692308,125.555384615385,0.61538462,0.30769231,NA,0.07692308,97.5,89.75,NA,83.9000015258789,-5.97434997558594,-9.41246032714844,NA,1.34652233123779,10.8871812820435,1.1576771736145,NA,-6.53152513504028,0.646230131387711,0.191776860505342,NA,-0.0210469514131546,8.07787664234638,4.79442151263356,NA,-2.10469514131546,0.5,0.8,0.61538462,0.5,0.75,0.625,0.38461538,18.8,0.07692308,0.61538462,0.30769231,NA,83.926399230957,97.5297470092773,89.7872772216797,NA,2.69025993347168,-5.23318862915039,-8.68961238861084,NA,-8.94223022460938,9.69648742675781,-0.662088513374329,NA,-0.0210469514131546,0.646230131387711,0.191776860505342,NA,-2.10469514131546,8.07787664234638,4.79442151263356,NA,0.5,0.8,0.61538462,0.5,0.75,0.625,0.38461538,2,96.1418304443359,38.6398887634277,0,0,109.05,1,0.5,"2024-06-29",0
"Hunter Harvey",15507,"2024-06-24","@SDP",24,2024,"WSN","A",29,0,1,40.5000422448361,1,0,0,0,0,0,0,1,0.2,7,3,4,3,0,2,1,0,0,0,0,0,27.000028163224,40.5000422448361,0,0,0,0,3,1,1,0,1,0,0,0.28571429,-0.28571429,11.9004841679744,0,0.6,7.50000782311779,0.6,0.2,12.1664891660311,28.3335530788049,18.9705340912015,988.60261444025,294.188941422443,460.226166602248,0,0.25,0,0.75,0.333333333,0,0,0,8,16,24,-0.914492011070251,-1.21096003055573,0.296468019485474,-3.40599989891052,-0.37163120508194,5.9216570854187,1.67299997806549,1.67299997806549,NA,0,1,-0.165444269776344,0.011012495379602,0,1,0.83333333,97.8,NA,NA,0.125,82,0.04166667,90,0.16666667,0.204517811536789,NA,-1.29448056221008,-0.498966187238693,1.02258905768394,NA,-43.1493520736694,-49.8966187238693,0.25,0.83333333,0.54166667,1,0.7,0.76923077,0.5,0.57142857,0.125,1,2,2,1,2,2,5,0.2,0.4,0.4,0.2,0.4,0.4,7.57077341114468,20,26.44173,20,56.98845,60.22827,56.84321,NA,NA,NA,80,80,80,55.04513,51.69771,55.90089,-0.18802,3.79506,98.72,58.58,55.12,112.78,77.46,86.28,NA,NA,NA,127.92,184.02,211.06,111.604347826087,79.6304347826087,87.6408695652174,0.83333333,0.04166667,NA,0.125,97.775,89.6999969482422,NA,81.8999989827474,-5.47430038452148,-7.72826242446899,NA,2.82624912261963,10.3132965087891,1.82092249393463,NA,-5.2953135172526,0.185858242213726,-0.506222903728485,NA,-1.30983464047313,0.92929121106863,-50.6222903728485,NA,-43.6611546824376,0,0.76470588,0.54166667,NA,0.76923077,0.76923077,0.70833333,21.38888889,0.125,0.83333333,0.04166667,NA,81.8282012939453,97.715771484375,89.6138000488281,NA,4.30063660939534,-4.34914855957031,-6.9165301322937,NA,-7.30022303263346,8.9648551940918,0.393274009227753,NA,-1.30983464047313,0.185858242213726,-0.506222903728485,NA,-43.6611546824376,0.92929121106863,-50.6222903728485,NA,0,0.76470588,0.54166667,NA,0.76923077,0.76923077,0.70833333,5,87.8674087524414,29.2200679779053,0,0,100.597,3,0.6,"2024-06-24",0
"Hunter Harvey",15507,"2024-06-22","@COL",24,2024,"WSN","A",29,0,0,9,1,0,0,0,0,0,1,0,1,5,1,1,1,1,2,0,0,0,0,2,18,18,9,1,0,0,0,1,0,0,0,0,0,0.4,0.4,0,8.02816908401489,9,0.333333333333333,3,0,1,18.1664797782898,-9.16647977828979,6.67848818451166,219.689240721637,438.392623502625,163.179982795125,0,0,0,1,0,1,0,0,11,10,21,0.0130240060389042,-0.256072014570236,0.26909601688385,-0.370999991893768,-0.032288946211338,2.27833342552185,1.90559995174408,1.90559995174408,3.76839995384216,1,1,-0.0459798835217953,0.0516963453412153,0,0,0.61904762,97.23076923,NA,NA,0.0952381,82.5,0.28571429,88.66666667,NA,-1.47312450408936,NA,0.111117005348206,-0.154943630099297,-11.3317269545335,NA,5.55585026741028,-2.58239383498828,0.15384615,0.375,0.23809524,0.5,1,0.8,0.38095238,0.4,0.04761905,0,0,1,0,0,1,1,0,0,1,0,0,1,22.7303319693776,24.8178,34.70438,31.20484,52.39705,50.40263,61.41645,NA,NA,NA,80,49.14643,80,58.33409,44.99402,67.75112,-0.39235,3.48857,113.16,75.92,70.28,77.28,127.88,123.34,NA,NA,NA,94.42,147.02,157.82,85.5942857142857,128.4,128.138095238095,0.61904762,0.28571429,NA,0.0952381,97.1769268329327,88.8666687011719,NA,82.3000030517578,-4.13786932138296,-5.4416389465332,NA,2.05787825584412,7.62820845383864,2.63851006825765,NA,-5.5589017868042,-1.47902074083686,-0.161263212561607,NA,0.100350923836231,-11.377082621822,-2.68772020936012,NA,5.01754619181156,0.1,0.36363636,0.23809524,0,1,0.8,0.52380952,19.6875,0.0952381,0.61904762,0.28571429,NA,82.3117523193359,97.2201397235577,88.8810017903646,NA,2.53993988037109,-4.00274775578426,-5.20899677276611,NA,-6.63154983520508,7.51259495661809,2.22488657633464,NA,0.100350923836231,-1.47902074083686,-0.161263212561607,NA,5.01754619181156,-11.377082621822,-2.68772020936012,NA,0.18181818,0.3,0.23809524,0.5,1,0.8,0.47619048,1,97.9580917358398,40.5982208251953,0,0,97.9581,1,1,"2024-06-22",0
"Hunter Harvey",15507,"2024-06-19","ARI",24,2024,"WSN","H",29,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,3,0,0,0,0,0,0,0.25,0,0.25,-0.797583415985107,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.8148850050895,29.9783111930123,3,0,1,0,0,0,0,0,3,10,13,0.0731159895658493,-0.080084003508091,0.153200000524521,0.490999966859818,0.0509864985942841,1.51499998569489,1.43720006942749,1.43720006942749,1.48239994049072,1,1,0.00454213377088308,0.043719245936202,1,0,0.61538462,97.875,NA,NA,0.23076923,83,0.15384615,89,NA,0.141540616750717,NA,0.44817727804184,-0.657358109951019,1.76925770938396,NA,14.9392426013947,-32.867905497551,0.625,0.8,0.69230769,0.6,1,0.77777778,0.38461538,0.5,0.15384615,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,0.157582022382477,35.4165,32.01007,53.56372,54.37977,64.70879,52.10637,NA,NA,NA,80,60.32753,56.16815,54.24165,52.45683,51.83471,-0.13811,3.86993,103.12,111.08,110.06,107.48,91.72,103.32,NA,NA,NA,118.68,118.44,124.68,108.196923076923,100.298461538462,108.161538461538,0.61538462,0.15384615,NA,0.23076923,97.9000015258789,88.8000030517578,NA,82.7333374023438,-5.97646474838257,-6.78738403320312,NA,1.79649289449056,10.0535869598389,2.37354755401611,NA,-6.04209582010905,0.142698612064123,-0.66324944794178,NA,0.4537163823843,1.78373265080154,-33.162472397089,NA,15.12387941281,0.625,0.8,0.69230769,0.6,1,0.77777778,0.38461538,18.77777778,0.23076923,0.61538462,0.15384615,NA,82.9102325439453,98.0643997192383,88.9251480102539,NA,2.79776668548584,-5.1259913444519,-6.1501350402832,NA,-7.78139305114746,8.93567848205566,0.896278202533722,NA,0.4537163823843,0.142698612064123,-0.66324944794178,NA,15.12387941281,1.78373265080154,-33.162472397089,NA,0.57142857,0.83333333,0.69230769,0.5,1,0.77777778,0.46153846,3,103.425872802734,-10.0648657480876,0,0,106.012,3,1,"2024-06-19",0
"Hunter Harvey",15507,"2024-06-15","MIA",24,2024,"WSN","H",29,0,0,0,1,0,0,0,0,0,1,0,1,6,2,0,0,0,1,0,0,1,0,3,27,9,18,3,0,1,0,0,1,0,0,1,1,0.5,0.16666667,0.33333333,2.36922907397889,0,0.4,3,1,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.78090038758738,5.81258759727958,0,1,0,0,0,0,2,18,11,20,31,0.0731159895658493,-0.196431994438171,0.269547969102859,0.49099999666214,0.0509864985942841,2.97782850265503,1.43720006942749,1.43720006942749,0.333600014448166,1,1,-0.0312286764383316,0.0557821352760918,1,0,0.64516129,98.35,NA,NA,0.06451613,82,0.29032258,88.55555556,NA,-0.0337565056979656,NA,-0.0688154324889183,-0.340322226285934,-0.168782528489828,NA,-3.44077162444592,-3.78135806984372,0.35294118,0.5,0.41935484,0.66666667,0.57142857,0.61538462,0.4516129,0.66666667,0.16129032,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,5.50069665998305,20,41.52928,20,62.70804,67.70825,56.18354,NA,NA,NA,33.16043,63.23306,22.37379,44.9245,65.39535,32.97273,0.44073,4.73819,89.06,41.22,39.74,134.32,84.02,110.92,89.82,17.68,19.86,102.84,94.32,106.24,122.285161290323,83.4896774193548,104.327741935484,0.64516129,0.29032258,0.03225806,0.03225806,98.2700012207031,88.6222195095486,82.8000030517578,81.3000030517578,-6.33283004760742,-7.55196974012587,-0.368110060691833,2.80996084213257,10.5273231506348,2.87942801581489,-2.98195338249207,-5.64680290222168,-0.0393463559448719,-0.347312603145838,-0.0350487045943737,-0.0350487045943737,-0.19673177972436,-3.85902892384264,-3.50487045943737,-3.50487045943737,0.35294118,0.5,0.41935484,0.5,0.71428571,0.61538462,0.4516129,20.92,0.06451613,0.64516129,0.29032258,NA,81.9823989868164,98.2251342773438,88.5548434787326,NA,2.30341291427612,-5.8429386138916,-6.93402014838325,NA,-6.0734601020813,9.54679489135742,1.34549236297607,NA,-0.0700974091887474,-0.0393463559448719,-0.347312603145838,NA,-3.50487045943737,-0.19673177972436,-3.85902892384264,NA,0.38888889,0.46153846,0.41935484,0.57142857,0.66666667,0.61538462,0.41935484,2,73.0663909912109,21.385139465332,0,0,73.0664,0,0,"2024-06-15",0
"Hunter Harvey",15507,"2024-06-12","@DET",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,0,0.5,0,0.5,0,0,2,18,7,9,16,0.312491983175278,0,0.312491983175278,1.08299994468689,0.114240497350693,3.43159985542297,1.63660001754761,3.27320003509521,0.870400011539459,1,1,0.0914309024810791,-0.000367842584557326,1,0,0.4375,97.57142857,NA,NA,0.125,81.5,0.4375,88.71428571,NA,0.51932281255722,NA,-0.0688154324889183,0.304133981466293,7.41889732224601,NA,-3.44077162444592,4.34477116380419,0.125,0.75,0.4375,0,0.66666667,0.57142857,0.5,NA,0.1875,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,3.50831584362442,20,30.09781,20,57.34808,37.24249,67.65483,NA,NA,NA,59.33689,62.67788,55.60027,43.53454,46.91153,43.51897,0.52709,4.86773,86.92,44.64,40.2,98.4,136.62,121.38,NA,NA,NA,113.32,102.24,119.82,103.4925,110.08125,110.55,0.4375,0.4375,NA,0.125,97.5571463448661,88.8571428571429,NA,81.3000030517578,-5.49415152413504,-6.45637948172433,NA,2.72311925888062,8.91903032575335,1.68274933951242,NA,-6.20105457305908,0.567996043711901,0.30770480632782,NA,-0.0700974091887474,8.1142291958843,4.39578294754028,NA,-3.50487045943737,0.125,0.75,0.4375,0,0.66666667,0.57142857,0.5,17.76923077,0.125,0.4375,0.4375,NA,81.6690063476562,97.9716099330357,89.2574811662946,NA,3.04980993270874,-5.16067123413086,-5.89023862566267,NA,-7.60225963592529,7.92448588779994,0.346140554973057,NA,-0.0700974091887474,0.567996043711901,0.30770480632782,NA,-3.50487045943737,8.1142291958843,4.39578294754028,NA,0.14285714,0.66666667,0.4375,0,0.66666667,0.57142857,0.5625,2,83.4161071777344,36.1307525634766,0,0,96.9067,1,0.5,"2024-06-12",0
"Hunter Harvey",15507,"2024-06-11","@DET",24,2024,"WSN","A",29,0,0,0,1,0,0,0,0,0,0,0,1.2,7,1,0,0,0,1,0,0,0,0,3,16.2000061798119,5.40000205993731,5.40000205993731,3,0,0,1,0,2,0,0,0,0,0.42857143,0.14285714,0.28571429,2.54781070901297,0,0.166666666666667,1.20000045776385,0.333333333333333,1,1.36647909164403,-1.36647909164403,1.36647909164403,0,34.621665425756,34.811439318867,1,0.666666666,0.333333333,0,0,0,0,0,15,17,32,0.128116011619568,-0.0754279941320419,0.20354400575161,0.540000021457672,0.0569620281457901,1.9493499994278,2.0188000202179,1.79919993877411,4.33760023117065,1,1,0.0831834971904755,-0.0174610709164998,1,0,0.59375,97.63157895,0.0625,86,0.125,81.5,0.21875,89,NA,0.855928003787994,-0.108625918626785,-0.150620251893997,-0.113714590668678,4.50488423046313,-5.43129593133926,-3.76550629734993,-1.62449415240969,0.2,0.66666667,0.375,0.25,0.625,0.5,0.375,0.28571429,0.1875,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,4.73450999373337,20,36.15422,20,48.2468,46.22656,52.00425,20,71.8157,20,57.25734,64.93528,46.58,35.67363,48.01538,33.94222,1.01546,5.60028,83.92,59.98,47.78,94.24,117.84,106.2,149.4,21.94,35.52,102.9,118.88,128.52,98.291875,104.84125,99.3625,0.59375,0.21875,0.0625,0.125,97.6421026932566,88.8999982561384,85.75,81.5500030517578,-4.76662204140111,-7.51998628888811,0.608186900615692,3.04388999938965,9.32209215666118,0.799689974103655,-0.0369532704353333,-6.90030956268311,0.905251819640398,-0.116771448403597,-0.110842883586884,-0.153468269854784,4.76448326126525,-1.66816354862281,-5.54214417934418,-3.8367067463696,0.21052632,0.61538462,0.375,0.25,0.625,0.5,0.40625,17.28,0.125,0.59375,0.21875,0.0625,81.9143218994141,98.0121749074836,89.2811976841518,86.0792007446289,3.62046718597412,-4.28474586888364,-7.02065985543387,1.59891998767853,-8.34702777862549,8.46583637438322,-0.655783176422119,-1.48491752147675,-0.153468269854784,0.905251819640398,-0.116771448403597,-0.110842883586884,-3.8367067463696,4.76448326126525,-1.66816354862281,-5.54214417934418,0.21052632,0.61538462,0.375,0.25,0.625,0.5,0.40625,3,81.7071990966797,-0.821708679199219,0,0,95.272,1,0.33333333,"2024-06-11",0
"Hunter Harvey",15507,"2024-06-07","ATL",24,2024,"WSN","H",29,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,2,2,1,1,0,0,0,0,0,0,6.03472908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,6.19049659073353,219.689240721637,77.8828542400936,151.387312822842,1,0.2,0.4,0.4,0.5,0,0,0,3,11,14,0.00168399326503277,-0.115740038454533,0.117424033582211,-0.50900000333786,-0.0528556555509567,1.28504002094269,1.43720006942749,1.43720006942749,2.85559988021851,1,1,-0.0380552932620049,0.0393657530434811,0,0,0.78571429,98.90909091,NA,NA,0.14285714,83.5,0.07142857,90,NA,-0.61271071434021,NA,0.0151102766394615,0.0495179928839207,-5.57009740309282,NA,0.755513831973076,4.95179928839207,0.2,0.88888889,0.64285714,1,0.875,0.88888889,0.64285714,0.6,0.07142857,2,3,0,1,1,3,5,0.4,0.6,0,0.2,0.2,0.6,2.76928997606564,80,37.47112,80,76.45986,61.19343,72.67476,NA,NA,NA,80,58.47227,80,80,52.67038,80,-2.02892,1.03371,89.88,123.08,129.08,114.4,123.06,131.72,NA,NA,NA,97.42,168.12,175.3,109.684285714286,126.281428571429,134.455714285714,0.78571429,0.07142857,NA,0.14285714,98.8181818181818,89.5,NA,83.5999984741211,-5.42776281183416,-5.00110530853271,NA,3.83334159851074,9.88178253173828,0.88712465763092,NA,-5.88301277160645,-0.619790963828564,0.0501701384782791,NA,0.0151214338839054,-5.6344633075324,5.01701384782791,NA,0.756071694195271,0.33333333,0.72727273,0.64285714,1,0.875,0.88888889,0.78571429,17.33333333,0.14285714,0.78571429,0.07142857,NA,83.6919021606445,98.9321178089489,89.5721969604492,NA,4.3360652923584,-5.12751561945135,-4.81402015686035,NA,-6.99574995040894,9.07146800648082,-0.166852995753288,NA,0.0151214338839054,-0.619790963828564,0.0501701384782791,NA,0.756071694195271,-5.6344633075324,5.01701384782791,NA,0.33333333,0.72727273,0.64285714,1,0.875,0.88888889,0.78571429,5,102.618627929688,18.8764114379883,1,0.2,112.421,3,0.6,"2024-06-07",0
"Hunter Harvey",15507,"2024-06-06","ATL",24,2024,"WSN","H",29,0,1,27,1,0,0,0,0,0,0,0,1,7,4,3,3,1,0,0,0,0,0,0,0,0,36,0,0,0,4,1,2,0,0,0,0,0,0,0,4.14619847549293,9,0.571428571428571,4,0.5,0.38461538,16.1664797782898,10.8335202217102,4.67848818451166,659.06772216491,390.324654267621,114.84853560366,4,0.285714285,0.571428571,0.142857142,0,1,0,0,6,18,24,-0.417915999889374,-0.505491971969604,0.0875759944319725,-2.5090000629425,-0.260539978742599,1.17120003700256,1.8452000617981,1.8452000617981,0.126800000667572,1,1,-0.320342898368835,-0.0364842760555614,0,1,0.45833333,98,0.20833333,85.4,0.125,82.66666667,0.20833333,88.6,NA,-0.903284013271332,-1.88445687294006,0.177677512168884,0.26639598608017,-8.2116728479212,-37.6891374588013,5.92258373896281,5.32791972160339,0.5,0.8,0.625,1,0.875,0.93333333,0.41666667,0.71428571,0.04166667,4,3,0,0,5,2,7,0.57142857,0.42857143,0,0,0.71428571,0.28571429,15.296145634336,59.79276,37.02145,78.44433,76.27886,50.28027,80,42.14909,39.35528,46.52731,80,69.00824,79.65044,74.88009,49.9881,79.79271,-1.4203,1.94664,112.54,120.6,127.16,96.54,129.08,120.22,112.88,100.76,113.96,123.24,150.38,171.7,107.506666666667,126.5575,130.508333333333,0.45833333,0.20833333,0.20833333,0.125,97.9818226207386,88.7400024414062,85.2200012207031,82.3666687011719,-4.11585929177024,-6.76682052612305,0.669681215286255,3.16627502441406,9.16655731201172,1.17713146209717,-2.13198890686035,-5.66013971964518,-0.913516480475664,0.269680008292198,-1.89311936125159,0.17969099059701,-8.30469527705149,5.39360016584396,-37.8623872250319,5.98969968656699,0.4,0.78571429,0.625,1,0.90909091,0.93333333,0.58333333,20.35294118,0.125,0.45833333,0.20833333,0.20833333,82.6531982421875,98.251708984375,88.9803833007813,85.4684387207031,3.79399681091309,-3.67205186323686,-6.59543991088867,1.25761976242065,-6.97111638387044,8.40239923650568,-0.0867907345294952,-3.25553588867187,0.17969099059701,-0.913516480475664,0.269680008292198,-1.89311936125159,5.98969968656699,-8.30469527705149,5.39360016584396,-37.8623872250319,0.4,0.78571429,0.625,1,0.90909091,0.93333333,0.58333333,7,88.5379028320312,2.41835103716169,1,0.14285714,104.82,2,0.28571429,"2024-06-06",0
