"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Joe Mantiply",14857,"2024-09-06","@HOU",15,2024,"ARI","A",33,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,80.8940481410376,78.3097583844777,1,0,1,0,0,0,0,0,0,4,4,0.00553804030641913,0,0.00553804030641913,0.219999998807907,0.0233174357563257,0.203199997544289,0.101599998772144,0.203199997544289,0.147399991750717,1,1,0.0272541362792253,-5.83617942168102e-10,0,0,0.25,88,0.75,79,NA,NA,NA,0.118980832397938,0.0931044071912766,NA,11.8980832397938,3.10348023970922,NA,1,1,1,1,0.33333333,0.5,0.75,1,0.5,1,0,0,0,0,1,1,1,0,0,0,0,1,1.39254496826667,NA,NA,NA,NA,74.77234,45.04074,80,NA,NA,NA,80,57.65404,80,80,40.61654,80,-2.19575,0.78347,NA,NA,NA,105.84,121.9,125.58,NA,NA,NA,126.98,132.6,111.48,111.125,124.575,122.055,NA,0.25,0.75,NA,NA,87.9000015258789,78.8999989827474,NA,NA,11.7057495117188,-4.34331639607747,NA,NA,3.15811467170715,-3.0391108194987,NA,NA,0.120601363480091,0.094138327986002,NA,NA,12.0601363480091,3.13794426620007,NA,1,1,1,1,0.33333333,0.5,0.75,18.66666667,NA,NA,0.25,0.75,NA,NA,88.1321029663086,79.1134643554688,NA,NA,11.2076997756958,-5.09759330749512,NA,NA,1.87651002407074,-4.32191022237142,NA,NA,0.120601363480091,0.094138327986002,NA,NA,12.0601363480091,3.13794426620007,1,1,1,1,0.33333333,0.5,0.75,1,95.3739776611328,-5.58234405517578,0,0,95.374,1,1,"2024-09-06",0
"Joe Mantiply",14857,"2024-09-05","@SFG",15,2024,"ARI","A",33,0,0,0,1,0,0,0,0,0,0,0,0.1,3,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0.5,0,2,0,1,0,1,0,0,0,0,0,2.31606242325356,0,0.333333333333333,3.00000312924711,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,80.8940481410376,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,4,7,11,-0.0642199963331223,-0.109061971306801,0.0448419749736786,-0.400999963283539,-0.0426368936896324,1.90719997882843,1.79619991779327,1.79619991779327,3.6275999546051,1,1,-0.0488889180123806,0.0152165202323786,0,1,0.36363636,88.5,0.27272727,79,0.36363636,80.5,NA,-0.181251406669617,0.00989698246121407,-0.0460862070322037,-4.53128516674042,0.329899415373802,-1.15215517580509,0.42857143,0.75,0.54545455,0.66666667,1,0.83333333,0.36363636,0.66666667,0.09090909,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,6.36096926204572,NA,69.66745,42.17819,76.61749,63.06384,49.4044,60.37076,77.65865,20,80,80,54.57671,80,80,39.35836,80,-1.84879,1.30391,104.82,133.66,134.68,103.28,132.06,109.44,95.9,164.78,98.5,95.64,144.8,153.98,101.085454545455,139.090909090909,129.770909090909,0.09090909,0.27272727,0.27272727,0.36363636,88.5999984741211,88.2000020345052,79.1999969482422,80.5,8.71083927154541,11.214360555013,-4.1746203104655,8.25701427459717,5.05764055252075,0.344944397608439,-2.2643149693807,-3.20359325408936,0.179726630449295,-0.360091060400009,0.00964778661727905,-0.0471998229622841,17.9726630449295,-12.003035346667,0.321592887242635,-1.1799955740571,0.33333333,0.8,0.54545455,0.5,1,0.83333333,0.45454545,17,0.36363636,0.09090909,0.27272727,0.27272727,80.5064010620117,88.578498840332,88.1932678222656,79.2209676106771,7.65572261810303,8.10041046142578,10.557866414388,-5.60696347554525,-4.60740995407104,4.29306983947754,-0.917879978815714,-4.00229326883952,-0.0471998229622841,0.179726630449295,-0.360091060400009,0.00964778661727905,-1.1799955740571,17.9726630449295,-12.003035346667,0.321592887242635,0.33333333,0.8,0.54545455,0.5,1,0.83333333,0.45454545,3,92.5678202311198,-20.3775482177734,0,0,102.537,2,0.66666667,"2024-09-05",0
"Joe Mantiply",14857,"2024-09-01","LAD",15,2024,"ARI","H",33,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-68.8853883426062,-66.6847344309602,0,0,0,0,0,0,1,27.000028163224,3,3,6,0.00519999256357551,0,0.00519999256357551,0.233999997377396,0.0236363634467125,0.165999993681908,0.0829999968409538,0.165999993681908,0.114000000059605,1,1,0.0313252583146095,-7.15263882844486e-10,0,0,0.33333333,89,0.66666667,78.75,NA,NA,NA,0.219981610774994,0.0350132994353771,NA,10.9990805387497,0.875332485884428,NA,0.25,0.5,0.33333333,0,0,0,0.33333333,1,0.33333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.8361850727272,NA,NA,NA,NA,77.51807,53.87757,72.8904,NA,NA,NA,63.04797,42.50266,69.58954,74.88351,45.01681,76.50818,-1.42051,1.94633,NA,NA,NA,110.48,131.06,125.7,NA,NA,NA,158.06,129.18,173.02,126.34,130.433333333333,141.473333333333,NA,0.33333333,0.66666667,NA,NA,88.8000030517578,78.5500030517578,NA,NA,11.7105083465576,-4.87297391891479,NA,NA,0.683213949203491,-2.42987298965454,NA,NA,0.222849890589714,0.0350130535662174,NA,NA,11.1424945294857,0.875326339155436,NA,0.25,0.5,0.33333333,0,0,0,0.33333333,17.8,NA,NA,0.33333333,0.66666667,NA,NA,88.9990997314453,78.720573425293,NA,NA,10.4462003707886,-6.46093988418579,NA,NA,-0.522974491119385,-3.92848014831543,NA,NA,0.222849890589714,0.0350130535662174,NA,NA,11.1424945294857,0.875326339155436,0.25,0.5,0.33333333,0,0,0,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-09-01",0
"Joe Mantiply",14857,"2024-08-31","LAD",15,2024,"ARI","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.967621390532,66.5170884121943,1,0,0.5,0.5,0,0,0,0,4,8,12,0.055979996919632,0,0.055979996919632,0.510999977588654,0.0516161620616913,0.735333323478699,0.902666687965393,0.728000044822693,0.73199999332428,1,1,0.0763153284788132,-0.000186591847100334,0,0,0.5,87.83333333,0.33333333,77.75,0.16666667,80,NA,0.524121642112732,0.00720781460404396,0.196891561150551,8.73536070187886,0.180195365101099,9.84457805752754,0.55555556,0.66666667,0.58333333,0.8,0.5,0.71428571,0.25,0.33333333,0.16666667,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-0.374583730351145,NA,78.63081,46.37138,65.20936,20,50.18246,20.78033,51.36567,23.16645,79.55818,65.4256,57.44534,60.27746,50.28832,45.89266,49.19544,0.1075,4.23834,116.54,148.52,165.98,95,69.7,73.86,63.98,110.96,96.12,110.72,110.92,127.18,102.555,103.45,113.285,0.08333333,0.41666667,0.33333333,0.16666667,88.4000015258789,87.7799987792969,77.75,80.25,8.96275615692139,11.1297973632813,-5.1632022857666,8.87603187561035,5.642737865448,1.28113470077515,-1.16342341899872,-3.49146223068237,0.0682137757539749,0.462830439209938,0.00652171671390533,0.199157793074846,6.82137757539749,9.25660878419876,0.163042917847633,9.95788965374231,0.5,0.75,0.58333333,0.75,0.66666667,0.71428571,0.33333333,16.77777778,0.16666667,0.08333333,0.41666667,0.33333333,80.3214492797852,88.5053024291992,87.8492370605469,77.7821502685547,8.12517547607422,8.2471399307251,10.4149200439453,-6.22079467773438,-4.9447603225708,4.93252992630005,0.2202956199646,-2.37496113777161,0.199157793074846,0.0682137757539749,0.462830439209938,0.00652171671390533,9.95788965374231,6.82137757539749,9.25660878419876,0.163042917847633,0.5,0.75,0.58333333,0.75,0.66666667,0.71428571,0.33333333,2,104.257247924805,10.603874206543,1,0.5,107.686,2,1,"2024-08-31",0
"Joe Mantiply",14857,"2024-08-30","LAD",15,2024,"ARI","H",33,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,0,2,2,0,2,1,0,1,0,1,13.500014081612,27.000028163224,0,0.5,0,0,1,0,0,0,0,0,0,0.25,0.5,-0.25,12.8727915840149,0,0,3.00000312924711,0,0,9.16648603678403,17.83354212644,9.16648603678403,645.742675819008,230.673484624681,223.304251199916,1,0,1,0,0,0,0,0,6,7,13,-0.159400016069412,-0.218840032815933,0.0594400092959404,-1.04499995708466,-0.105555564165115,1.29500007629395,1.37533342838287,2.14600014686584,2.05999994277954,1,1,-0.0691881626844406,-0.053900645561491,0,1,0.61538462,89.25,0.23076923,79,0.15384615,82,0.30769231,0.00976826995611191,0.254185646772385,-0.0994822382926941,0.122103374451399,8.47285489241282,-4.9741119146347,0.375,0.4,0.38461538,0.66666667,1,0.8,0.38461538,0.25,0.07692308,0,0,1,1,0,0,1,0,0,1,1,0,0,8.74276590950415,NA,20,52.04084,20,20,58.37015,45.15393,NA,NA,NA,80,50.07237,69.25715,47.87974,49.34742,44.73871,0.25714,4.4628,119.16,-14.5,-6.12,108.28,65.38,70.88,NA,NA,NA,103.22,146.94,159.28,106.84,103.281538461538,113.433846153846,NA,0.61538462,0.23076923,0.15384615,NA,89.2125015258789,79,81.8499984741211,NA,11.270115852356,-5.33327992757161,9.17019844055176,NA,2.17291951179504,-1.42250633239746,-0.974481284618378,NA,0.00628820434212685,0.245771113783121,-0.101452000439167,NA,0.0786025542765856,8.19237045943737,-5.07260002195835,0.28571429,0.5,0.38461538,0.5,1,0.8,0.46153846,19,0.15384615,NA,0.61538462,0.23076923,81.9396514892578,NA,89.3084259033203,79.0740000406901,8.19573974609375,NA,10.4306640625,-6.53680038452148,-2.39306998252869,NA,1.11552929878235,-2.93120670318604,-0.101452000439167,NA,0.00628820434212685,0.245771113783121,-5.07260002195835,NA,0.0786025542765856,8.19237045943737,0.28571429,0.5,0.38461538,0.5,1,0.8,0.46153846,1,48.8080368041992,6.7871036529541,0,0,48.808,0,0,"2024-08-30",0
"Joe Mantiply",14857,"2024-08-25","@BOS",15,2024,"ARI","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.967621390532,29.9783111930123,2,0,1,0,0,0,0,0,1,9,10,0.0872800052165985,-0.0676840022206306,0.154963999986649,0.546999990940094,0.0526974946260452,2.11240005493164,1.58200001716614,1.58200001716614,1.78559994697571,1,1,0.0246759410947561,0.0166419925101182,1,0,0.3,90,0.4,79,0.3,81.33333333,NA,0.780089735984802,0.147293120622635,-0.340262711048126,26.0029911994934,3.68232801556587,-11.3420903682709,0.75,0.5,0.6,0.33333333,1,0.66666667,0.6,0.66666667,0.2,0,2,0,0,0,2,2,0,1,0,0,0,1,-0.220154424699479,NA,74.54559,46.36758,80,38.91538,53.55884,37.58329,80,23.36423,80,80,53.96464,80,66.02978,45.96518,75.70184,-0.87046,2.7714,111.38,128.62,137.6,99.34,79.06,71.34,78.42,131.72,120.4,126.44,109.84,109.68,106.28,105.35,103.792,0.1,0.2,0.4,0.3,90.3000030517578,89.5500030517578,78.75,81.2000020345052,9.53965187072754,11.2142534255981,-5.56876945495605,8.56733767191569,6.06694889068604,1.29946994781494,-3.27438640594482,-3.53229681650798,0.0501701384782791,0.743937462568283,0.148912288248539,-0.346298795193434,5.01701384782791,37.1968731284142,3.72280720621347,-11.5432931731145,0.75,0.5,0.6,0.33333333,1,0.66666667,0.6,20.28571429,0.3,0.1,0.2,0.4,81.2641296386719,90.4315032958984,89.6597518920898,78.8090515136719,7.87966028849284,8.70829010009766,10.4051494598389,-6.64060974121094,-4.64594014485677,4.90435981750488,0.190060347318649,-4.66818523406982,-0.346298795193434,0.0501701384782791,0.743937462568283,0.148912288248539,-11.5432931731145,5.01701384782791,37.1968731284142,3.72280720621347,0.75,0.5,0.6,0.33333333,1,0.66666667,0.6,2,104.574981689453,-4.84423351287842,0,0,109.261,2,1,"2024-08-25",0
"Joe Mantiply",14857,"2024-08-23","@BOS",15,2024,"ARI","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.967621390532,66.5170884121943,2,0,0.666666666,0.333333333,0,0,3,27,7,16,23,0.00442400015890598,-0.000967999920248985,0.00539200007915497,0.546999990940094,0.0526974946260452,0.0533999986946583,0.0967999994754791,0.0967999994754791,0,1,1,0.0352363660931587,0.0476100808553227,0,0,0.60869565,88.5,0.30434783,78.71428571,0.08695652,81.5,NA,0.470190465450287,-0.49041685461998,-0.0207000374794006,3.35850332464491,-7.00595506599971,-1.03500187397003,0.5,0.72727273,0.60869565,0.66666667,1,0.85714286,0.47826087,0.5,0.08695652,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,0.0359453270512591,NA,80,57.15869,80,20,55.30991,20,80,23.0099,80,80,64.32167,80,70.79918,55.01396,80,-1.16676,2.32695,120.48,173.36,170.34,116.5,59.24,51.3,89.82,109.42,76.32,141.4,118.14,160.68,127.517391304348,104.257391304348,120.894782608696,0.04347826,0.56521739,0.30434783,0.08695652,89.4000015258789,88.3307729867788,78.6714303152902,81.6000061035156,9.75936222076416,11.2824401855469,-5.49858747209821,9.45362281799316,5.10252046585083,-0.1012943983078,-1.9773507799421,-3.20767092704773,0.054773960262537,0.421266511082649,-0.53318453207612,-0.0210469514131546,5.4773960262537,3.24051162371269,-7.61692188680172,-1.05234757065773,0.5,0.69230769,0.60869565,0.6,1,0.85714286,0.56521739,19.05263158,0.08695652,0.08695652,0.52173913,0.30434783,81.5287475585938,89.0259017944336,88.2021789550781,78.5802961077009,8.95327949523926,9.44483470916748,10.6352526346842,-6.57516152518136,-4.7657151222229,3.41390490531921,-1.57801659901937,-3.36350005013602,-0.0210469514131546,0.054773960262537,0.421266511082649,-0.53318453207612,-1.05234757065773,2.73869801312685,3.51055425902208,-7.61692188680172,0.5,0.69230769,0.60869565,0.6,1,0.85714286,0.56521739,3,69.5841522216797,13.7562357584635,1,0.33333333,105.591,1,0.33333333,"2024-08-23",0
"Joe Mantiply",14857,"2024-08-21","@MIA",15,2024,"ARI","A",33,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,3,2,1,1,0,0,0,0,0,0,0,0,0,54.0000563264481,0,1,0,1,1,1,0,1,0,0,0,0,0,6.03472908401489,0,0.666666666666667,6.00000625849423,0.666666666666667,0.5,3.1664797782898,23.8335483849342,7.70250972840334,645.742675819008,80.8940481410376,187.926204380887,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,8,12,-0.196740001440048,-0.241740003228188,0.0450000017881393,-1.17700004577637,-0.117114432156086,1.77066659927368,1.74600005149841,1.74600005149841,3.48200011253357,1,1,-0.0986403599381447,-0.0124703378751816,0,1,0.66666667,88.5,NA,NA,0.33333333,80.75,NA,-0.323367327451706,NA,-0.648885607719421,-4.04209159314632,NA,-16.2221401929855,0.4,0.42857143,0.41666667,1,1,1,0.58333333,0.66666667,0,3,0,0,1,0,2,3,1,0,0,0.33333333,0,0.66666667,5.95402401298716,NA,20,52.67965,20,NA,NA,NA,75.40199,20.72901,80,80,35.56181,80,67.0294,34.39269,72.67037,-0.93256,2.67825,117.08,58.72,58.68,NA,NA,NA,93.58,133.24,98.46,78.86,77.6,67.78,95.28,85.2166666666667,72.4166666666667,0.25,0.41666667,NA,0.33333333,89.5333353678385,87.9799987792969,NA,80.7249984741211,9.80327987670898,11.6037384033203,NA,9.32933807373047,7.24237696329753,0.914298820495606,NA,-2.79780411720276,0.054773960262537,-0.379257272928953,NA,-0.659495428204536,1.8257986754179,-7.58514545857906,NA,-16.4873857051134,0,0.55555556,0.41666667,NA,1,1,0.75,20.22222222,0.33333333,0.25,0.41666667,NA,80.80419921875,89.6470031738281,88.0656616210938,NA,8.96571254730225,8.66261355082194,10.6839996337891,NA,-4.2924976348877,6.01523653666178,-0.313305592536926,NA,-0.659495428204536,0.054773960262537,-0.379257272928953,NA,-16.4873857051134,1.8257986754179,-7.58514545857906,NA,0.25,0.5,0.41666667,1,1,1,0.66666667,3,87.224365234375,-4.11746883392334,0,0,103.93,1,0.33333333,"2024-08-21",0
"Joe Mantiply",14857,"2024-08-18","@TBR",15,2024,"ARI","A",33,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,2,2,0,1,0,2,18,18,0,1,0,0,0,0,1,0,0,0,0,0.4,0.4,0,8.14784908401489,0,0,2,0,1,5.1664797782898,-5.1664797782898,5.1664797782898,0,130.820474891543,126.641205575943,0,1,0,0,0,0,1,9,3,11,14,-0.00134400080423802,-0.0116079254075885,0.0102639244869351,0.414000034332275,0.0454695299267769,0.123599998652935,0.0714000016450882,0.142800003290176,0.0414000004529953,1,1,0.0394360460340977,-0.0503098390671537,0,0,0.42857143,88.33333333,0.5,77.57142857,0.07142857,80,0.57142857,0.429904133081436,0.163807719945908,0.177418887615204,7.1650688846906,2.34011028494154,17.7418887615204,0.33333333,0.625,0.5,0,0.8,0.57142857,0.57142857,0.4,0.21428571,1,0,0,0,1,0,1,1,0,0,0,1,0,9.51635257339857,NA,20,58.16879,25.52298,55.82025,57.36356,54.10625,24.93612,20,53.41884,80,75.02927,80,73.80222,56.71663,77.04842,-1.35333,2.0471,130.3,-16.38,-26.02,105.34,108.76,99.32,95.6,-36.34,-79.5,125.82,154.34,183.84,113.741428571429,105.735714285714,107.78,0.07142857,0.35714286,0.5,0.07142857,88.9000015258789,88.0200012207031,77.5714285714286,80.3000030517578,10.8481855392456,11.8479164123535,-6.00597109113421,10.9905834197998,5.1028151512146,0.548361587524414,-2.293121610369,-2.90532207489014,0,0.435372117906809,0.164801739156246,0.22188463807106,0,8.70744235813618,2.35431055937495,22.188463807106,0.25,0.6,0.5,0,0.66666667,0.57142857,0.71428571,18.36363636,0.07142857,NA,0.42857143,0.5,80.5695037841797,NA,88.4069213867188,77.8032749720982,10.1958999633789,NA,10.8741213480632,-6.87084579467773,-4.43919992446899,NA,-0.04012298087279,-3.91404124668666,0.22188463807106,NA,0.435372117906809,0.164801739156246,22.188463807106,NA,7.25620196511348,2.35431055937495,0.25,0.6,0.5,0,0.66666667,0.57142857,0.71428571,1,91.8635940551758,18.4095115661621,0,0,91.8636,0,0,"2024-08-18",0
"Joe Mantiply",14857,"2024-08-17","@TBR",15,2024,"ARI","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.5,0,2,2,0,0,1,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,80.8940481410376,151.387312822842,1,0,0.5,0.5,0,0,0,0,3,8,11,0.00241202581673861,-0.00122801656834781,0.00364004261791706,0.451999992132187,0.0496430546045303,0.0442500002682209,0.0414000004529953,0.0414000004529953,0.0199999995529652,1,1,0.0376534126698971,0.0168556450050891,0,0,0.45454545,88.6,0.27272727,78.66666667,0.27272727,79.66666667,NA,0.436812102794647,0.156718850135803,-0.229239910840988,8.73624205589294,5.22396167119344,-7.64133036136627,0.57142857,0.75,0.63636364,0.75,1,0.85714286,0.36363636,0.5,0.09090909,2,2,0,1,2,1,4,0.5,0.5,0,0.25,0.5,0.25,1.09048074928441,NA,29.21338,48.23705,24.72907,50.79264,61.46978,57.15454,20,26.35296,20,78.45134,69.34481,70.74895,41.33777,55.79333,38.85366,0.66356,5.07243,96.74,69.48,75.02,132.52,78.02,74.7,76.94,24.72,22.3,96.54,120.48,126.32,104.625454545455,86.2854545454546,88.7945454545455,0.09090909,0.36363636,0.27272727,0.27272727,89.6999969482422,88.25,78.3999989827474,79.6000010172526,9.6983003616333,12.6142349243164,-6.70214970906575,10.7601610819499,4.62930107116699,2.19703507423401,-2.55597019195557,-1.89981079101562,-0.0350487045943737,0.477185685187578,0.200837686657906,-0.233566831797361,-3.50487045943737,11.9296421296895,6.69458955526352,-7.78556105991205,0.5,0.8,0.63636364,0.66666667,1,0.85714286,0.45454545,16.85714286,0.27272727,0.09090909,0.36363636,0.27272727,79.8059997558594,89.9035034179688,88.4632720947266,78.5879313151042,9.92486953735352,8.63204956054688,11.8517751693726,-7.47538630167643,-3.50699679056803,3.77953004837036,0.863211989402771,-4.17631340026855,-0.233566831797361,-0.0350487045943737,0.477185685187578,0.200837686657906,-7.78556105991205,-3.50487045943737,11.9296421296895,6.69458955526352,0.5,0.8,0.63636364,0.66666667,1,0.85714286,0.45454545,4,79.7214508056641,-7.33687114715576,0,0,98.4339,1,0.25,"2024-08-17",0
"Joe Mantiply",14857,"2024-08-13","COL",15,2024,"ARI","H",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.967621390532,103.055865631376,0,0,0,1,0,0,2,18,5,6,11,0.0390800014138222,0,0.0390800014138222,0.510999977588654,0.0516161620616913,0.516000032424927,0.674000024795532,0.674000024795532,NA,0,1,0.0759529918432236,-0.000216559753933046,0,0,0.45454545,88.6,0.09090909,79,0.45454545,80.2,NA,0.385751456022263,-0.0344077162444592,0.43214276432991,7.71502912044525,-3.44077162444592,8.64285528659821,0.16666667,1,0.54545455,0,1,0.83333333,0.45454545,0.33333333,0.09090909,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.522464672538019,NA,36.2886,48.9192,29.34275,20,47.47343,20,80,36.55748,80,44.03841,57.26209,31.30874,32.68755,50.23565,20.52386,1.20097,5.87855,105.1,87.48,88.92,89.3,8,17.82,94.26,166.08,156.68,92.26,104.7,121.24,98.0090909090909,93.6618181818182,100.369090909091,0.09090909,0.36363636,0.09090909,0.45454545,89.3000030517578,88.25,78.5,80.2400024414062,10.724723815918,12.5646982192993,-3.77721738815308,9.97024841308594,6.49762010574341,0.956463873386383,-2.16799736022949,-2.86488418579102,0.054773960262537,0.317986149340868,-0.0350487045943737,0.437037132680416,5.4773960262537,7.9496537335217,-3.50487045943737,8.74074265360832,0.16666667,1,0.54545455,0,1,0.83333333,0.45454545,18.25,0.45454545,0.09090909,0.36363636,0.09090909,80.0955200195312,89.1598968505859,88.0950469970703,78.3768997192383,8.82474060058594,9.32192993164062,11.686900138855,-4.76137018203735,-4.35075798034668,5.76094007492065,-0.0432782433927059,-3.2185800075531,0.437037132680416,0.054773960262537,0.317986149340868,-0.0350487045943737,8.74074265360832,5.4773960262537,7.9496537335217,-3.50487045943737,0.16666667,1,0.54545455,0,1,0.83333333,0.45454545,2,92.1808776855469,54.8643608093262,0,0,99.4108,1,0.5,"2024-08-13",0
"Joe Mantiply",14857,"2024-08-11","PHI",15,2024,"ARI","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,105.85726151629,102.47548198021,1,0,1,0,0,0,1,9,6,5,11,0.0128400083631277,-0.0120999934151769,0.024940000846982,0.510999977588654,0.051616158336401,0.280666679143906,0.26800000667572,0.26800000667572,0.114000000059605,1,1,0.0289094597101212,0.0168387865807906,0,0,0.72727273,87.25,0.27272727,77.66666667,NA,NA,NA,0.602346539497375,0.134800389409065,NA,7.52933174371719,4.49334631363551,NA,0.14285714,0.25,0.18181818,0,1,0.5,0.36363636,0.33333333,0.09090909,0,1,0,0,0,1,1,0,1,0,0,0,1,3.94259673338729,NA,NA,NA,NA,20,53.24496,20,NA,NA,NA,49.34146,70.86984,50.30422,35.1505,60.77161,32.11548,1.04796,5.64903,NA,NA,NA,93.14,41.4,27.16,NA,NA,NA,137.66,93.34,141.8,125.518181818182,79.1745454545455,110.534545454545,NA,0.72727273,0.27272727,NA,NA,87.1624984741211,77.6666666666667,NA,NA,10.3253774642944,-5.20810317993164,NA,NA,-0.290998131036758,-2.70737870534261,NA,NA,0.610151547938585,0.135784115642309,NA,NA,7.62689434923232,4.52613718807697,NA,0.14285714,0.25,0.18181818,0,1,0.5,0.36363636,17.75,NA,NA,0.72727273,0.27272727,NA,NA,87.0822982788086,77.5903676350911,NA,NA,9.36194896697998,-6.48471705118815,NA,NA,-1.35900855064392,-4.12745666503906,NA,NA,0.610151547938585,0.135784115642309,NA,NA,7.62689434923232,4.52613718807697,0.14285714,0.25,0.18181818,0,1,0.5,0.36363636,1,106.948425292969,-21.8613662719727,0,0,106.948,1,1,"2024-08-11",0
