"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCH%","pfxvFA","pfxvSL","pfxvCH","pfxFA-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","pivCH","pivFA","pivSL","piCH-X","piFA-X","piSL-X","piCH-Z","piFA-Z","piSL-Z","piwCH","piwFA","piwSL","piwCH/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Eli Morgan",20203,"2024-09-27","HOU",5,2024,"CLE","H",28,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,2,2,2,2,1,0,0,0,0,0,0,13.500014081612,27.000028163224,0,0,0,1,3,0,0,0,0,0,0,0.2,-0.2,10.1179290840149,27.000028163224,0.5,4.50000469387067,0,1,46.666525152373,-19.6664969891489,14.4705293973308,678.232621034743,1174.05105042207,358.146133107427,0.333333333,0,0.25,0.75,0,0.666666666,0,0,9,13,22,-0.0842240005731583,-0.108463995158672,0.0242399945855141,-1.80199992656708,-0.190084382891655,0.318159997463226,0.455333322286606,0.461999982595444,0.241999998688698,1,1,-0.363551020622253,0.0988288643339127,0,1,0.36363636,92.875,0.31818182,88,0.31818182,78,NA,0.270331859588623,-1.5862580537796,-1.35690402984619,3.37914824485779,-22.6608293397086,-19.384343283517,0.2,0.75,0.5,0.5,1,0.90909091,0.54545455,0.8,0.04545455,2,2,0,0,1,3,4,0.5,0.5,0,0,0.25,0.75,46.2061302591915,80,63.00205,67.09691,57.05645,49.02017,50.46847,56.50415,58.13545,45.17986,70.04356,60.12082,55.46228,-1.11982,2.39736,125.54,80.52,112.6,82.42,107.36,93.8,110.86,94.6,107.98,105.189090909091,94.76,104.293636363636,0.36363636,0.31818182,0.31818182,92.875,87.9571446010045,78.2000034877232,-5.78368997573853,1.47115325927734,-9.149658203125,10.3038921356201,1.22601727076939,2.70004681178502,0.272620432078838,-1.59126017615199,-1.35918801650405,3.40775540098548,-22.7322882307427,-19.4169716643436,0.18181818,0.81818182,0.5,0.5,1,0.90909091,0.5,17.35294118,0.31818182,0.36363636,0.31818182,78.1569126674107,92.8786010742188,87.9219447544643,-9.09029170445034,-5.69182014465332,1.74588475908552,1.50931630815778,9.5975227355957,-0.000349419457571847,-1.35918801650405,0.272620432078838,-1.59126017615199,-19.4169716643436,3.40775540098548,-22.7322882307427,0.18181818,0.81818182,0.5,0.5,1,0.90909091,0.5,4,99.8968505859375,33.211856842041,1,0.25,108.595,4,1,"2024-09-27",0
"Eli Morgan",20203,"2024-09-25","CIN",5,2024,"CLE","H",28,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,2,2,0,2,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5241212415541,64.7888072114456,1,0,0.5,0.5,1,0,0,0,7,17,24,0.122296027839184,0,0.122296027839184,0.959999978542328,0.101265825331211,0.815866649150848,1.16919994354248,1.12279999256134,1.32200002670288,1,1,0.150328904390335,-0.000431825049649753,1,0,0.45833333,93.54545455,0.25,88.33333333,0.29166667,80.57142857,NA,0.82508385181427,0.129535719752312,0.490504890680313,7.50076228922064,2.15892866253853,7.00721272400447,0.4,0.77777778,0.54166667,0.66666667,0.71428571,0.69230769,0.375,0.66666667,0.16666667,1,2,1,2,2,0,4,0.25,0.5,0.25,0.5,0.5,0,-1.37920521442363,80,58.69564,80,31.19133,38.14459,33.73034,31.26507,47.37401,31.11501,52.20022,46.66562,58.99697,-0.01128,4.06017,132.04,149.22,152.62,85.74,96.38,68,107.5,87.88,88.02,104.684166666667,109.666666666667,97.6858333333333,0.45833333,0.25,0.29166667,93.345458984375,88.1500040690104,80.5428553989955,-6.55115717107599,0.984951734542847,-8.48506600516183,9.56693198464134,0.858090798060099,2.37689535958426,0.83465638756752,0.130773160606623,0.496661309152842,7.58778534152291,2.17955267677705,7.09516155932631,0.46666667,0.66666667,0.54166667,0.57142857,0.83333333,0.69230769,0.375,18.11111111,0.29166667,0.45833333,0.25,80.4482160295759,93.2380814985795,88.0410766601562,-8.41683578491211,-6.37154180353338,1.51013898849487,1.19090393611363,8.8617470481179,-0.311698834101359,0.496661309152842,0.83465638756752,0.130773160606623,7.09516155932631,7.58778534152291,2.17955267677705,0.38461538,0.72727273,0.54166667,0.6,0.75,0.69230769,0.45833333,4,72.8683776855469,8.82434368133545,0,0,91.9359,0,0,"2024-09-25",0
"Eli Morgan",20203,"2024-09-21","@STL",5,2024,"CLE","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,2,0,0,0,0,0,0,0,3.65572908401489,0,0.5,2,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,2,0.5,0.5,0,0,0,0,0,7,13,20,-0.0119879664853215,-0.0696879848837852,0.0577000193297863,-0.122999928891659,-0.012974675744772,0.689599990844727,0.81879997253418,0.82559996843338,1.04999995231628,1,1,-0.0223981216549873,0.00501417930510876,0,0,0.35,93.14285714,0.35,85.28571429,0.3,77.83333333,NA,-0.0616076178848743,-0.255970567464828,-0.370185136795044,-0.880108826926776,-3.65672239235469,-6.1697522799174,0.2,0.6,0.4,1,1,1,0.5,0.75,0,2,0,2,0,2,2,4,0.5,0,0.5,0,0.5,0.5,9.8687639883653,80,52.91826,80,28.80532,35.094,27.13161,48.55907,39.13946,60.22383,53.96768,42.89682,58.34012,-0.12109,3.89546,115.24,125.74,130.04,69.92,84.86,56.3,108.58,119.38,119.42,97.047,109.206,100.514,0.35,0.35,0.3,93.028573172433,85.1857125418527,77.7833353678385,-5.4942250932966,0.697371619088309,-8.10807673136393,8.69451522827148,0.278464044843401,1.55328718821208,-0.0635756924748421,-0.260446980595589,-0.329913478344679,-0.908224178212029,-3.72067115136555,-5.49855797241131,0,0.61538462,0.4,NA,1,1,0.65,17.93333333,0.3,0.35,0.35,78.0510660807292,93.3321969168527,85.4734584263393,-8.32299677530924,-5.5207770211356,0.734522887638637,0.712461471557617,8.12254115513393,-0.556384018489293,-0.329913478344679,-0.0635756924748421,-0.260446980595589,-5.49855797241131,-0.908224178212029,-3.72067115136555,0,0.61538462,0.4,NA,1,1,0.65,4,98.7137756347656,-0.842669010162354,0,0,101.953,4,1,"2024-09-21",0
"Eli Morgan",20203,"2024-09-19","MIN",5,2024,"CLE","H",28,1,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,1,1,1,0,1,0,0,0.2,-0.2,9.24976908401489,0,0,1,0,1,9.16647977828979,-9.16647977828979,10.6784881845117,0,229.111072595863,263.80936394225,0,0.5,0,0.5,1,0,1,9,7,8,15,0.307188004255295,-0.151447683572769,0.458635687828064,1.08299994468689,0.114240497350693,4.61679983139038,2.66519999504089,2.66519999504089,NA,0,1,0.0491919219493866,0.0173450767237361,1,0,0.13333333,93,0.73333333,88.27272727,0.13333333,79.5,NA,-0.293935269117355,-0.0538709908723831,0.351276397705078,-14.6967634558678,-0.489736280658028,17.5638198852539,0.3,0.8,0.46666667,0.66666667,1,0.85714286,0.33333333,0.2,0.06666667,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,15.0548953214481,64.91953,57.1119,58.19517,20,41.33199,20,39.60307,58.58114,47.51352,29.61354,63.48946,28.98324,1.39195,6.16502,105.14,95.24,117.74,65.02,-38.38,-55.24,90.52,45.18,57.74,88.9657142857143,40.3942857142857,50.1714285714286,0.13333333,0.73333333,0.13333333,92.8499984741211,88.1363636363636,79.3000030517578,-7.24753475189209,0.871253793889826,-9.53030204772949,8.15329647064209,1.04280255057595,1.94346690177917,-0.301029220223427,-0.0154236145317554,0.337983325123787,-15.0514610111713,-0.140214677561413,16.8991662561893,0.3,0.8,0.46666667,0.66666667,1,0.85714286,0.33333333,21.8,0.13333333,0.13333333,0.73333333,79.0883483886719,92.655647277832,87.9237282492898,-9.44110488891602,-6.87445497512817,1.20375121723522,0.713678479194641,7.86544990539551,-0.0238012292168357,0.337983325123787,-0.301029220223427,-0.0154236145317554,16.8991662561893,-15.0514610111713,-0.140214677561413,0.22222222,0.83333333,0.46666667,0.5,1,0.85714286,0.4,3,79.063850402832,49.3231391906738,0,0,82.6987,0,0,"2024-09-19",0
"Eli Morgan",20203,"2024-09-17","MIN",5,2024,"CLE","H",28,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,6.75000160932579,1,0,0,2,1,1,0,0,0,0,0.16666667,0.16666667,0,5.48347908231289,0,0.2,1.50000035762795,0.25,1,3.91647995710377,-3.91647995710377,5.05048653213841,0,96.8196402754183,123.798361175099,2,0.25,0.5,0.25,0,0,0,0,4,10,14,0.0510400049388409,-0.0717560052871704,0.122796013951302,0.458000034093857,0.0483122393488884,1.03771424293518,0.953400015830994,0.952000021934509,1.26119995117188,1,1,0.0156917683780193,0.0334932604353792,0,0,0.21428571,93,0.5,88.14285714,0.28571429,79.75,NA,0.315791934728622,0.145900100469589,-0.299264788627625,10.5263978242874,2.08428714956556,-7.48161971569061,0.28571429,0.71428571,0.5,0.5,0.8,0.71428571,0.5,0.83333333,0.14285714,2,2,0,1,2,1,4,0.5,0.5,0,0.25,0.5,0.25,4.88363468266222,73.55342,53.59837,68.62946,80,50.94893,80,36.56033,51.16432,32.84846,65.03911,56.99952,63.98981,-0.80891,2.86373,105.72,100.76,112.26,78.76,123.1,112.12,86.58,80.8,79.44,90.3728571428571,95.5671428571429,95.82,0.21428571,0.5,0.28571429,93.2666625976562,87.8428606305804,79.9499969482422,-5.99264272054036,1.69613402230399,-8.61557674407959,9.93566004435221,1.00796733583723,1.67218160629272,0.319683793932199,0.143366780132055,-0.304792314767838,10.6561264644067,2.04809685902936,-7.61980786919594,0.16666667,0.75,0.5,0,0.83333333,0.71428571,0.57142857,13.5,0.28571429,0.21428571,0.5,79.8403244018555,93.1673380533854,87.7234148297991,-8.74716281890869,-6.11836687723796,1.95878859928676,0.7314612865448,9.32862345377604,-0.00714786297508648,-0.304792314767838,0.319683793932199,0.143366780132055,-7.61980786919594,10.6561264644067,2.04809685902936,0.33333333,0.625,0.5,0.5,0.8,0.71428571,0.57142857,4,91.2514419555664,7.24258661270142,1,0.25,98.5917,1,0.25,"2024-09-17",0
"Eli Morgan",20203,"2024-09-16","MIN",5,2024,"CLE","H",28,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,1,0,1,3,0,0,1,0,0,0.2,0,0.2,4.59096908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,5.06849914576575,0,40.1232966895573,124.246471224135,0.333333333,0,0.25,0.75,0,0,1,6.75000160932579,4,12,16,0.0635679960250854,-0.0192239936441183,0.0827919915318489,0.899999976158142,0.0949367061257362,0.905920028686523,0.789066672325134,1.2175999879837,0.87119996547699,1,1,0.0842925235629082,-0.0141229787773143,1,0,0.4375,92.57142857,0.375,86.66666667,0.1875,79.33333333,NA,0.658431589603424,-0.286696761846542,0.168776884675026,9.4061655657632,-4.77827936410904,5.6258961558342,0.63636364,0.8,0.6875,0.42857143,1,0.63636364,0.3125,0.8,0.25,0,1,3,1,3,0,4,0,0.25,0.75,0.25,0.75,0,0.089082938094269,51.89903,54.52688,34.47207,25.66144,32.34937,26.96434,49.70017,48.06485,45.51889,35.33768,42.18275,30.24955,1.03633,5.63159,106.94,82.78,92.72,78.46,91.76,53.02,102.76,103.26,101,92.9125,94.38875,78.45625,0.4375,0.375,0.1875,92.5142822265625,86.8333333333333,79.3333333333333,-6.49240548270089,1.61667935053507,-9.43673578898112,9.4977046421596,0.811871687571208,2.04591751098633,0.66605756431818,-0.249613400548697,0.170713845640421,9.51510806168829,-4.16022334247828,5.69046152134736,0.55555556,0.85714286,0.6875,0.4,0.83333333,0.63636364,0.4375,16.45454545,0.1875,0.4375,0.375,79.3622639973958,92.5844552176339,86.8925170898438,-9.48070653279622,-6.56419699532645,1.91301870346069,1.00204666455587,9.04356275285993,0.00322534143924713,0.170713845640421,0.66605756431818,-0.249613400548697,5.69046152134736,9.51510806168829,-4.16022334247828,0.55555556,0.85714286,0.6875,0.4,0.83333333,0.63636364,0.4375,4,76.7590408325195,29.5239944458008,0,0,91.0138,0,0,"2024-09-16",0
"Eli Morgan",20203,"2024-09-13","TBR",5,2024,"CLE","H",28,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,4.5,0,0,1,0,0,2,3,0,1,0,0,0,0.16666667,0,0.16666667,4.07892353529245,0,0,0,0,1,2.1664797782898,-2.1664797782898,4.4344923876226,0,52.7224901608427,108.473923977042,0.666666666,0,0.4,0.6,0.333333333,0,1,4.5,3,17,20,0.0300239995121956,0,0.0300239995121956,0.959999978542328,0.101265825331211,0.198466658592224,0.258799999952316,0.241999998688698,NA,0,1,0.151240214705467,3.96008825195027e-05,0,0,0.3,91.5,0.35,87.57142857,0.35,79.85714286,NA,0.325279057025909,0.435541093349457,0.696660101413727,5.42131761709849,6.22201561927795,9.95228716305324,0.7,0.9,0.8,0.71428571,0.88888889,0.8125,0.5,1,0.15,2,1,2,2,2,1,5,0.4,0.2,0.4,0.4,0.4,0.2,-0.253763237026092,61.63704,54.40846,58.92934,71.66469,34.35357,80,73.30354,37.73595,80,72.08895,44.53615,80,-1.24689,2.20676,116.28,86.5,90,81.4,91.52,67.68,108.4,128.38,131.32,103.058,102.664,97.766,0.3,0.35,0.35,91.5166625976562,87.4857177734375,79.6857125418527,-6.3144645690918,1.59950610569545,-8.8088002886091,9.46763865152995,0.928600788116455,2.17604391915458,0.311601582914591,0.440537668764591,0.704853102564812,5.19335971524318,6.29339526806559,10.0693300366402,0.66666667,0.90909091,0.8,0.66666667,0.9,0.8125,0.55,16.57142857,0.35,0.3,0.35,79.7461722237723,91.5776163736979,87.5193394252232,-9.00005994524274,-6.36756833394368,1.9236546925136,1.08291285378592,8.77561314900716,-0.149679558617728,0.704853102564812,0.311601582914591,0.440537668764591,10.0693300366402,5.19335971524318,6.29339526806559,0.66666667,0.90909091,0.8,0.66666667,0.9,0.8125,0.55,5,81.1388977050781,18.4911102294922,0,0,105.076,1,0.2,"2024-09-13",0
"Eli Morgan",20203,"2024-09-10","@CHW",5,2024,"CLE","A",28,0,0,0,1,0,0,0,0,0,0,0,1.2,7,1,0,0,0,1,0,0,0,0,1,5.40000205993731,5.40000205993731,5.40000205993731,1,0,0,1,3,1,0,0,0,0,0.14285714,0.14285714,0,6.33558622503618,0,0.166666666666667,1.20000045776385,0.2,1,3.76648000717172,-3.76648000717172,6.48809617658525,0,93.0398861991556,159.562595150022,0.333333333,0.2,0.2,0.6,0,0,3,16.2000061798119,12,24,36,0.0909340083599091,-0.0522220060229301,0.14315602183342,0.674000024795532,0.0694487392902374,0.978799998760223,1.04760003089905,1.36000001430511,0.715800046920776,1,1,0.0314235091209412,0.0614800549116382,1,0,0.33333333,91.41666667,0.47222222,86.70588235,0.19444444,80,NA,0.336649775505066,-0.40323805809021,0.222406446933746,2.80541479587555,-2.37198857700124,3.17723495619638,0.4,0.72727273,0.5,0.8,1,0.88888889,0.30555556,0.71428571,0.05555556,1,3,1,1,4,0,5,0.2,0.6,0.2,0.2,0.8,0,3.97976800860064,80,59.69282,80,42.3697,41.83264,43.84613,52.2514,59.76908,54.5184,56.53055,57.46784,60.39863,-0.28031,3.65663,135.36,158.06,158.12,74.04,102.88,81.8,94.74,108.8,112.08,95.7383333333333,116.405,110.938888888889,0.33333333,0.47222222,0.19444444,91.3833312988281,86.6352969898897,79.7999965122768,-6.40005811055501,1.46015245774213,-8.58832713535854,9.67423820495605,1.65841080160702,1.87319959912981,0.339202050119638,-0.40873846039176,0.266471926122904,2.82668375099699,-2.40434388465741,3.80674180175577,0.47826087,0.53846154,0.5,0.81818182,1,0.88888889,0.36111111,18.79310345,0.19444444,0.33333333,0.47222222,79.8621128627232,91.4494934082031,86.6850657743566,-8.66273880004883,-6.18442535400391,1.74991383272059,0.322675364358085,8.80734825134277,0.475837370928596,0.266471926122904,0.339202050119638,-0.40873846039176,3.80674180175577,2.82668375099699,-2.40434388465741,0.43478261,0.61538462,0.5,0.8,1,0.88888889,0.36111111,5,88.3238647460937,18.3592010498047,0,0,109.247,1,0.2,"2024-09-10",0
"Eli Morgan",20203,"2024-09-07","@LAD",5,2024,"CLE","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,1,0.5,0.5,0,0,0,0,0,1,6,7,0.00108000042382628,0,0.00108000042382628,0.477999985218048,0.0505820102989674,0.0153333330526948,0.0199999995529652,0.0199999995529652,NA,0,1,0.0729994475841522,-0.00256463604547834,0,0,0.28571429,92.5,0.42857143,86,0.28571429,79.5,NA,0.340956926345825,0.0618020668625832,0.367077767848969,17.0478463172913,2.06006889541944,18.3538883924484,0.5,0.8,0.71428571,0,1,0.8,0.71428571,0.66666667,0.14285714,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,3.80764797039427,77.64694,52.47532,80,80,41.91231,80,38.9606,56.93019,44.90729,74.9193,55.196,80,-1.42273,1.943,121.32,111.4,111.62,70.02,145.28,134.18,82.68,93.34,83.34,90.1028571428571,113.34,105.945714285714,0.28571429,0.42857143,0.28571429,92.6000061035156,86.1333312988281,79.4000015258789,-5.77268505096436,3.14300918579102,-8.03898429870605,9.58302307128906,2.08317089080811,3.14078664779663,0.345146134495735,0.0622856058180332,0.37150351703167,17.2573067247868,2.07618686060111,18.5751758515835,0,0.83333333,0.71428571,NA,0.8,0.8,0.85714286,14.25,0.28571429,0.28571429,0.42857143,79.3114013671875,92.5930023193359,86.0734354654948,-8.04405975341797,-5.72213983535767,3.56824334462484,2.05657482147217,8.54796028137207,0.827704985936483,0.37150351703167,0.345146134495735,0.0622856058180332,18.5751758515835,17.2573067247868,2.07618686060111,0,0.83333333,0.71428571,NA,0.8,0.8,0.85714286,2,73.0767822265625,10.6726131439209,0,0,91.3679,0,0,"2024-09-07",0
"Eli Morgan",20203,"2024-09-04","@KCR",5,2024,"CLE","A",28,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,4,18,0,4.5,4,0,0,2,0,1,0,0,0,0,0.57142857,0,0.57142857,-0.0628219333080866,0,0.142857142857143,0.5,0.333333333333333,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.8726165970231,-22.5814263197472,2,0.333333333,0.666666666,0,0,0,0,0,6,19,25,0.0419539660215378,-0.00543399341404438,0.047387957572937,1.067999958992,0.104552127420902,0.284999996423721,0.354800015687943,0.384800016880035,0.22859999537468,1,1,0.130160972476006,0.0170459276923828,0,0,0.44,92.72727273,0.24,88.33333333,0.32,79.625,NA,0.679716885089874,0.599940299987793,-0.254189312458038,6.17924440990795,9.99900499979655,-3.17736640572548,0.625,0.66666667,0.64,0.7,0.83333333,0.75,0.36,0.85714286,0.16,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,0.120960677604814,72.66973,57.81519,74.11764,52.91466,43.10538,52.07644,34.25118,58.21708,35.79638,55.7886,52.85641,57.84249,-0.23421,3.72578,115.86,115.88,123.48,76.56,98.64,73.48,118.8,92.68,94.74,99.2736,102.7264,94.5824,0.44,0.24,0.32,92.6545465642756,88.4000040690104,79.4749984741211,-6.4026801369407,1.62901258468628,-9.47139549255371,9.50163407759233,2.49928458531698,1.04690062999725,0.687357351183891,0.606701970100403,-0.258911564946175,6.24870319258083,10.1116995016734,-3.23639456182718,0.53846154,0.75,0.64,0.57142857,0.88888889,0.75,0.48,16.72222222,0.32,0.44,0.24,79.1916275024414,92.3808149857955,88.0979817708333,-9.65147972106934,-6.50195451216264,2.08303165435791,-0.329210370779037,8.70358623157848,1.04080184300741,-0.258911564946175,0.687357351183891,0.606701970100403,-3.23639456182718,6.24870319258083,10.1116995016734,0.5,0.76923077,0.64,0.5,0.9,0.75,0.52,3,86.3551025390625,6.73794873555501,0,0,107.019,1,0.33333333,"2024-09-04",0
