"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","piXX%","pivCH","pivFA","pivSI","pivSL","pivXX","piCH-X","piFA-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSI","piwSL","piwXX","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Anthony Banda",14706,"2024-08-20","SEA",22,2024,"LAD","H",30,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,5.72464827047142,60.6207349749633,0,0,0,1,0,0,1,13.500014081612,3,7,10,0.0548600107431412,0,0.0548600107431412,0.501999974250793,0.0531216897070408,1.08000004291534,0.629000008106232,1.25800001621246,1.83800005912781,1,1,0.0514899343252182,-0.000693630100032747,0,0,0.6,96.83333333,0.3,86.66666667,0.1,91,NA,0.347137838602066,0.266312569379807,-0.0973145663738251,5.78563064336777,8.87708564599355,-9.73145663738251,0.33333333,0.75,0.5,0.5,0.66666667,0.6,0.4,0.5,0.2,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.10290564811298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.64,-97.18,-90.78,81.56,140.72,134.7,92.64,-34.28,-30.16,120.64,167.58,177.42,94.1,107.488,108.482,0.5,NA,0.1,0.3,NA,0.1,96.9,NA,97.1999969482422,86.8000081380208,NA,91.3000030517578,5.07909774780273,NA,8.75421047210693,-5.45851771036784,NA,8.65472412109375,8.12595367431641,NA,4.21585130691528,-2.23629776636759,NA,3.36158156394958,0.415968682616949,NA,-0.0633736774325371,0.269219551235437,NA,-0.0998305231332779,8.31937365233898,NA,-6.33736774325371,8.97398504118125,NA,-9.98305231332779,0.57142857,0.33333333,0.5,0.5,1,0.6,0.3,19.5,0.1,0.5,0.1,0.3,NA,91.2333984375,96.8029174804688,97.0786972045898,86.7271931966146,NA,8.31809043884277,4.29269409179688,8.34646987915039,-6.78680038452148,NA,2.44945001602173,7.58702011108398,3.7908399105072,-3.65006319681803,NA,-0.0998305231332779,0.415968682616949,-0.0633736774325371,0.269219551235437,NA,-9.98305231332779,8.31937365233898,-6.33736774325371,8.97398504118125,NA,0.57142857,0.33333333,0.5,0.5,1,0.6,0.3,1,88.3915405273438,53.2982482910156,0,0,88.3915,0,0,"2024-08-20",0
"Anthony Banda",14706,"2024-08-16","@STL",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,1,0,0.2,4,2,0,0,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.5,3.00000312924711,0.666666666666667,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,5.72464827047142,60.6207349749633,1,0.333333333,0.333333333,0.333333333,0,0,0,0,8,8,16,-0.0957200080156326,-0.256063997745514,0.16034397482872,-1.11999988555908,-0.11814346909523,2.88649988174438,1.2610000371933,2.5220000743866,1.9099999666214,1,1,-0.0503823682665825,0.0172210961594842,0,1,0.4375,97.28571429,0.1875,85.66666667,0.375,91.66666667,NA,-0.384049713611603,-0.0145046934485435,-0.0132155306637287,-5.48642448016575,-0.483489781618118,-0.220258844395479,0.33333333,0.75,0.4375,0,1,0.42857143,0.25,0.25,0.25,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,2.87981567139832,NA,43.14931,38.09862,54.93164,NA,NA,NA,20,53.89187,20,38.51619,47.07611,37.95631,20,64.87086,20,NA,NA,NA,20,48.69807,20,2.93645,8.48177,76.92,142.74,130.62,146.08,-73,-63.06,121.98,89.74,115.74,114.16,47.32,58.1,106.62875,81.31875,88.1625,0.125,NA,0.3125,0.1875,NA,0.375,98,NA,97,85.7333374023438,NA,91.7333374023438,5.86710929870605,NA,9.65099792480469,-6.25764846801758,NA,9.71403312683105,8.19277095794678,NA,4.17518119812012,-2.74173291524251,NA,4.9667075475057,-0.179591864347458,NA,-0.211914766579866,-0.0151570849120617,NA,-0.01377197727561,-8.97959321737289,NA,-4.23829533159733,-0.50523616373539,NA,-0.2295329545935,0.33333333,0.75,0.4375,0,1,0.42857143,0.25,20.58333333,0.3125,0.125,0.375,0.1875,NA,91.5589965820313,97.9405975341797,96.203847249349,85.7037963867188,NA,9.20655212402344,4.87985992431641,8.87354024251302,-7.74876340230306,NA,3.51075210571289,7.85181999206543,3.78226661682129,-4.30397987365723,NA,0.0212767273187637,-0.179591864347458,-0.24696347117424,-0.0151570849120617,NA,0.425534546375275,-8.97959321737289,-4.116057852904,-0.50523616373539,NA,0.33333333,0.75,0.4375,0,1,0.42857143,0.25,3,99.0978190104167,13.5863126118978,1,0.33333333,101.913,3,1,"2024-08-16",0
"Anthony Banda",14706,"2024-08-15","@MIL",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1260041595167,78.3097583844777,0,0,0,0,0,0,0,0,0,1,1,0.0117639908567071,0,0.0117639908567071,0.361999988555908,0.0371854119002819,0.418999999761581,0.209499999880791,0.418999999761581,NA,0,1,0.0280763506889343,-1.79624017049296e-10,0,0,1,95,NA,NA,NA,NA,NA,0.212085232138634,NA,NA,21.2085232138634,NA,NA,NA,1,1,NA,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.781326884916853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,55.97774,80,NA,NA,NA,NA,NA,NA,80,50.43472,80,-4.6044,-2.82951,NA,NA,NA,NA,NA,NA,109.92,164.92,179.86,NA,NA,NA,109.92,164.92,179.86,NA,NA,1,NA,NA,NA,NA,NA,94.8000030517578,NA,NA,NA,NA,NA,9.28549480438232,NA,NA,NA,NA,NA,5.69767236709595,NA,NA,NA,NA,NA,0.214739695191383,NA,NA,NA,NA,NA,21.4739695191383,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,94.6099014282227,NA,NA,NA,NA,8.67222023010254,NA,NA,NA,NA,4.70815992355347,NA,NA,NA,NA,0.214739695191383,NA,NA,NA,NA,21.4739695191383,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,0,0,NA,0,0,"2024-08-15",0
"Anthony Banda",14706,"2024-08-14","@MIL",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,1,0.5,0.5,0,0,0,0,0,3,10,13,0.0699020475149155,0,0.0699020475149155,0.758999943733215,0.0779661014676094,0.91266667842865,0.929266631603241,1.10940003395081,0.629199981689453,1,1,0.0772733762860298,-0.000682382917819274,1,0,0.69230769,97,0.30769231,85.75,NA,NA,NA,0.561605215072632,0.245390012860298,NA,6.24005794525146,6.13475032150745,NA,0.375,0.8,0.53846154,0.66666667,0.5,0.57142857,0.38461538,0.66666667,0.23076923,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,3.75379182244071,NA,NA,NA,NA,NA,NA,NA,54.67163,56.93218,62.09176,71.17049,78.52103,76.34259,24.51222,76.00436,20,NA,NA,NA,56.87867,72.93364,55.19362,-0.30194,3.62418,NA,NA,NA,105.48,103.76,101.9,144.56,80.58,124.68,127.72,53.6,66.48,129.176666666667,77.3816666666667,99.585,0.23076923,NA,0.46153846,0.30769231,NA,NA,96.7999979654948,NA,97.1333312988281,85.8000030517578,NA,NA,6.4691276550293,NA,10.4473845163981,-3.3867084980011,NA,NA,9.08589172363281,NA,4.7755651473999,-0.868639707565308,NA,NA,0.156769756227732,NA,0.411680035293102,0.248386681079865,NA,NA,5.22565854092439,NA,6.8613339215517,6.20966702699661,NA,NA,0.4,0.625,0.53846154,0.5,0.6,0.57142857,0.61538462,21.7,NA,0.23076923,0.46153846,0.30769231,NA,NA,96.6677652994792,96.9568176269531,85.6140975952148,NA,NA,5.67042350769043,9.57172838846842,-4.91754484176636,NA,NA,8.22652308146159,3.699920018514,-2.55397582054138,NA,NA,0.156769756227732,0.411680035293102,0.248386681079865,NA,NA,5.22565854092439,6.8613339215517,6.20966702699661,NA,0.4,0.625,0.53846154,0.5,0.6,0.57142857,0.61538462,2,95.4344940185547,6.28818416595459,0,0,100.74,1,0.5,"2024-08-14",0
"Anthony Banda",14706,"2024-08-11","PIT",22,2024,"LAD","H",30,0,0,27.000028163224,1,0,0,0,0,0,0,1,0.2,5,3,2,2,1,0,0,0,0,0,0,0,0,40.5000422448361,0,0,0,3,1,1,0,0,0,0,0,0,0,4.32832908401489,13.500014081612,0.6,4.50000469387067,0.5,0.625,22.666500118396,4.33352804482799,5.43449475334657,668.277953504415,541.234817438311,133.117981382682,3,0.2,0.6,0.2,0,1,0,0,5,11,16,-0.316939979791641,-0.396439969539642,0.0794999971985817,-1.74199998378754,-0.184338614344597,1.63839995861053,1.41799998283386,1.41799998283386,1.78399991989136,1,1,-0.140385434031487,-0.0530593827398873,0,1,0.1875,96.66666667,0.5625,86.11111111,0.25,91.25,NA,-1.30402779579163,0.277957171201706,-0.888071060180664,-43.4675931930542,3.08841301335229,-22.2017765045166,0.45454545,0.8,0.5625,0.8,0.75,0.77777778,0.3125,0.8,0.125,2,2,1,0,3,2,5,0.4,0.4,0.2,0,0.6,0.4,17.2216284872687,NA,80,39.0592,80,NA,NA,NA,77.43021,67.56768,80,65.81279,66.4809,42.71564,55.49381,54.57124,52.16994,NA,NA,NA,74.44132,58.64037,80,-1.39304,1.98753,89.58,175.14,165.1,88.2,118.16,111.28,139.32,42.34,109.18,110.98,103.2,111.5,104.55375,119.25125,124.7275,0.125,NA,0.0625,0.5625,NA,0.25,96.4499969482422,NA,96.5,85.9333360460069,NA,90.9250030517578,4.64077568054199,NA,9.54305267333984,-3.23026021321615,NA,8.54963111877441,7.83584213256836,NA,4.58706760406494,-0.74145778020223,NA,3.09671592712402,-1.37201580032706,NA,0.0682137757539749,0.280927013605833,NA,-0.901733696460724,-68.6007900163531,NA,6.82137757539749,3.12141126228703,NA,-22.5433424115181,0.44444444,0.71428571,0.5625,0.75,0.8,0.77777778,0.4375,18.54545455,0.25,0.125,0.0625,0.5625,NA,90.9327697753906,96.4673461914062,96.4925994873047,85.9086642795139,NA,7.97186756134033,3.89071488380432,9.08137989044189,-4.44280539618598,NA,2.22148203849792,7.24380493164062,3.68254995346069,-1.92055744594998,NA,-0.901733696460724,-1.37201580032706,0.0682137757539749,0.280927013605833,NA,-22.5433424115181,-68.6007900163531,6.82137757539749,3.12141126228703,NA,0.44444444,0.71428571,0.5625,0.75,0.8,0.77777778,0.4375,5,93.091357421875,8.56556701660156,1,0.2,105.035,2,0.4,"2024-08-11",0
"Anthony Banda",14706,"2024-08-09","PIT",22,2024,"LAD","H",30,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,3,20.2500048279774,0,6.75000160932579,3,0,0,0,1,1,0,0,0,0,0.6,0,0.6,0.0542890840148928,0,0.2,0.750000178813977,0.5,1,-1.33352129459407,1.33352129459407,-0.19951471955943,0,-29.9759434930185,-3.0319342753038,0,0.5,0,0.5,0,0,0,0,6,15,21,0.0323000326752663,-0.0126600144430995,0.044960044324398,0.898000001907349,0.0950264483690262,0.376800000667572,0.438666671514511,0.656000018119812,0.25,1,1,0.0417835749685764,0.0439383799625294,0,0,0.42857143,96.11111111,0.42857143,85.11111111,0.14285714,89.66666667,NA,-0.618418216705322,0.647847592830658,0.249890670180321,-6.87131351894802,7.19830658700731,8.32968900601069,0.57142857,0.42857143,0.52380952,0.375,1,0.54545455,0.33333333,1,0.23809524,0,0,2,1,0,1,2,0,0,1,0.5,0,0.5,0.468094985921449,NA,80,44.42608,80,NA,NA,NA,74.05876,61.2381,69.95036,20,33.24753,20,80,57.71513,80,NA,NA,NA,80,58.82209,80,-1.92795,1.18517,73.32,171.42,160.28,102.88,124.4,119.34,83.98,34.86,23.5,115.2,148,157.18,103.037142857143,136.967619047619,136.841904761905,0.38095238,NA,0.04761905,0.42857143,NA,0.14285714,96.2624969482422,NA,95,85.1444430881076,NA,89.3666687011719,5.6312050819397,NA,7.72988510131836,-4.96630181206597,NA,7.59256426493327,8.29596710205078,NA,4.42337989807129,-0.30667159292433,NA,3.08742237091064,-0.576376207172871,NA,-0.0483221560716629,0.655246160924435,NA,0.252985343337059,-7.20470258966088,NA,-4.83221560716629,7.28051289916039,NA,8.43284477790197,0.58333333,0.44444444,0.52380952,0.42857143,0.75,0.54545455,0.42857143,19.75,0.14285714,0.38095238,0.04761905,0.42857143,NA,89.2913309733073,96.1931838989258,94.9422988891602,85.0686848958333,NA,6.73274993896484,4.73171615600586,7.1088399887085,-6.26738654242622,NA,1.90997330347697,7.70472526550293,3.96273994445801,-1.30347930060493,NA,0.252985343337059,-0.576376207172871,-0.0483221560716629,0.655246160924435,NA,8.43284477790197,-7.20470258966088,-4.83221560716629,7.28051289916039,NA,0.58333333,0.44444444,0.52380952,0.42857143,0.75,0.54545455,0.42857143,2,82.1580810546875,31.1787147521973,0,0,105.477,1,0.5,"2024-08-09",0
"Anthony Banda",14706,"2024-08-05","PHI",22,2024,"LAD","H",30,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,53.3255770223076,54.144034788745,1,0.5,0.5,0,0,0,1,9,10,11,21,0.117660015821457,-0.134999975562096,0.252659976482391,0.477999985218048,0.0505820065736771,2.94840002059937,2.14800000190735,2.14800000190735,1.4559999704361,1,1,0.0074635511264205,0.0324428438672746,1,0,0.33333333,96.42857143,0.52380952,86.72727273,0.14285714,90,NA,0.258990079164505,0.194421947002411,-0.448842614889145,3.69985827377864,1.76747224547646,-14.9614204963048,0.35294118,0.5,0.38095238,0.16666667,0.5,0.25,0.19047619,0.6,0.28571429,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,4.41617652730674,NA,29.18065,47.8698,24.99136,NA,NA,NA,20,76.37993,20,35.76295,56.82598,41.60794,20,70.90014,20,NA,NA,NA,20,70.64059,20,2.40037,7.67765,90.76,103.42,100.46,138.16,9.52,31.02,142.48,27.86,64.3,112.48,49.86,66.2,118.965714285714,48.4314285714286,67.2914285714286,0.0952381,NA,0.23809524,0.52380952,NA,0.14285714,96.4000015258789,NA,96.6200012207031,86.609092018821,NA,90.0999959309896,4.72945308685303,NA,10.1587814331055,-2.86334540627219,NA,10.404229482015,9.77505302429199,NA,5.27593078613281,-0.729930010708896,NA,2.6871379216512,-0.0623212568461895,NA,0.363740392029285,0.194879248738289,NA,-0.456088449805975,-3.11606284230947,NA,7.27480784058571,1.77162953398444,NA,-15.2029483268658,0.35294118,0.5,0.38095238,0.16666667,0.5,0.25,0.19047619,18.53333333,0.14285714,0.0952381,0.23809524,0.52380952,NA,90.2053629557292,96.5453033447266,96.76318359375,86.7474975585938,NA,9.89707056681315,3.54884004592896,9.35599594116211,-4.3182900168679,NA,1.55641730626424,9.20123481750488,4.54361000061035,-2.13727881691673,NA,-0.456088449805975,-0.0623212568461895,0.363740392029285,0.194879248738289,NA,-15.2029483268658,-3.11606284230947,7.27480784058571,1.77162953398444,NA,0.35294118,0.5,0.38095238,0.16666667,0.5,0.25,0.19047619,2,84.8170013427734,10.610426902771,0,0,95.5641,1,0.5,"2024-08-05",0
"Anthony Banda",14706,"2024-08-04","@OAK",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,2,0,1,0,0,0,0,0,3,9,12,0.184039995074272,0,0.184039995074272,0.453000009059906,0.0496710501611233,2.49666666984558,3.33559989929199,3.33559989929199,NA,0,1,0.0738027170300484,-8.84333825420525e-05,1,0,0.58333333,96,0.16666667,85.5,0.25,89.33333333,NA,0.458578169345856,0.0182156562805176,0.213689208030701,6.5511167049408,0.910782814025879,7.12297360102336,0.57142857,1,0.75,0.25,0.8,0.55555556,0.41666667,0.66666667,0.33333333,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.212730506151429,NA,67.8245,52.82604,64.26064,NA,NA,NA,61.35087,61.19633,60.3258,NA,NA,NA,20,75.08229,20,NA,NA,NA,56.26719,62.49548,51.9693,-0.26395,3.68117,99.9,121,110.78,101.5,77.54,65.86,NA,NA,NA,96.46,77.4,66.28,100.26,88.3816666666667,77.16,0.58333333,NA,NA,0.16666667,NA,0.25,95.9857177734375,NA,NA,85.75,NA,89.2666625976562,4.82154791695731,NA,NA,-4.56346893310547,NA,9.8057975769043,8.7966194152832,NA,NA,0.654229283332825,NA,3.26081689198812,0.464528102427721,NA,NA,0.0183174163103104,NA,0.215853445231915,6.63611574896744,NA,NA,0.915870815515518,NA,7.19511484106382,0.57142857,1,0.75,0.25,0.8,0.55555556,0.41666667,17.11111111,0.25,0.58333333,NA,0.16666667,NA,89.5874328613281,96.3145403180804,NA,86.0487976074219,NA,10.1400934855143,4.74035862513951,NA,-4.87472009658813,NA,1.51113335291545,7.50358418055943,NA,-1.41782605648041,NA,0.215853445231915,0.464528102427721,NA,0.0183174163103104,NA,7.19511484106382,6.63611574896744,NA,0.915870815515518,NA,0.57142857,1,0.75,0.25,0.8,0.55555556,0.41666667,2,79.9193267822266,-14.9502983093262,0,0,80.8769,0,0,"2024-08-04",0
"Anthony Banda",14706,"2024-08-02","@OAK",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0.333333333,0,3,0,0,0,1,0,0,0.25,0,0.25,-0.797583415985107,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,3,0,1,0,0,0,3,27,4,13,17,0.00229600444436073,-0.00104798551183194,0.00334398983977735,0.453000009059906,0.0496710538864136,0.0419999994337559,0.0416000001132488,0.0416000001132488,NA,0,1,0.0405949428677559,0.0140718303540411,0,0,0.64705882,96.09090909,0.17647059,86.33333333,0.17647059,90.66666667,NA,-0.0397437885403633,0.34929746389389,0.0334886722266674,-0.361307168548757,11.643248796463,1.11628907422225,0.375,0.77777778,0.58823529,0.66666667,0.85714286,0.8,0.52941176,1,0.11764706,3,0,0,1,1,1,3,1,0,0,0.33333333,0.33333333,0.33333333,0.155410383258607,NA,24.94148,35.58171,28.67657,NA,NA,NA,63.27276,63.87702,65.35021,49.44367,41.41421,48.66522,73.08486,62.80517,76.20137,NA,NA,NA,57.0297,51.08216,60.23825,-0.31132,3.61011,83.24,93.48,63.68,113.46,122.06,119.06,82.8,84.64,75.74,112.88,98.04,106.66,99.0070588235294,101.771764705882,94.3576470588235,0.35294118,NA,0.29411765,0.17647059,NA,0.17647059,95.7666625976562,NA,96,86.2666625976562,NA,90.4666646321615,6.1775754292806,NA,9.6089714050293,-2.72225602467855,NA,9.49464416503906,8.92981211344401,NA,5.10642738342285,-0.674574295679728,NA,5.3609561920166,-0.291777327656746,NA,0.249752748757601,0.353924188762903,NA,0.0337270088493824,-4.86295546094576,NA,4.99505497515202,11.7974729587634,NA,1.12423362831275,0.25,0.88888889,0.58823529,0.5,0.875,0.8,0.52941176,19.15384615,0.17647059,0.35294118,0.29411765,0.17647059,NA,90.9102376302083,96.2074686686198,96.4505981445313,86.6848653157552,NA,9.44233004252116,5.92650477091471,9.54752807617188,-2.97909990946452,NA,3.7969233194987,7.84380213419596,3.89422798156738,-2.20934232076009,NA,0.0337270088493824,-0.291777327656746,0.249752748757601,0.353924188762903,NA,1.12423362831275,-4.86295546094576,4.99505497515202,11.7974729587634,NA,0.25,0.88888889,0.58823529,0.5,0.875,0.8,0.52941176,3,94.073232014974,-28.9804280598958,0,0,103.574,1,0.33333333,"2024-08-02",0
"Anthony Banda",14706,"2024-07-30","@SDP",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,2,0,1,0,0,0,0,0,4,12,16,0.0808780044317245,0,0.0808780044317245,0.457000017166138,0.0498636141419411,1.09313333034515,1.62419998645782,1.62419998645782,1.70519995689392,1,1,0.0742965936660767,-0.000309274656978706,1,0,0.625,96.3,0.375,85.66666667,NA,NA,NA,0.571718394756317,0.118764653801918,NA,5.71718394756317,1.97941089669863,NA,0.16666667,0.8,0.5625,1,0.75,0.77777778,0.625,1,0.125,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.212730506151429,NA,NA,NA,NA,NA,NA,NA,59.90458,76.45591,52.89649,80,58.88078,80,40.6845,60.74431,31.26317,NA,NA,NA,80,66.63336,80,-1.79478,1.38492,NA,NA,NA,164.08,92.78,125.78,112.84,179.32,188.42,115.54,73,85.86,129.865,112.40625,130.385,0.3125,NA,0.3125,0.375,NA,NA,96.4199951171875,NA,95.9599975585938,85.4000040690104,NA,NA,6.33810348510742,NA,10.3755310058594,-3.59789975484212,NA,NA,9.15228042602539,NA,5.73180999755859,-0.312251845995585,NA,NA,0.39288617670536,NA,0.18630687892437,0.119505874812603,NA,NA,7.85772353410721,NA,3.7261375784874,1.99176458021005,NA,NA,0.16666667,0.8,0.5625,1,0.75,0.77777778,0.625,18,NA,0.3125,0.3125,0.375,NA,NA,96.2642456054687,95.8346801757812,85.2336832682292,NA,NA,6.020751953125,10.0902877807617,-4.2679131825765,NA,NA,8.02325973510742,4.52795181274414,-1.98126935958862,NA,NA,0.39288617670536,0.18630687892437,0.119505874812603,NA,NA,7.85772353410721,3.7261375784874,1.99176458021005,NA,0.2,0.72727273,0.5625,1,0.75,0.77777778,0.6875,2,86.6328048706055,-14.3790502548218,0,0,98.7025,1,0.5,"2024-07-30",0
"Anthony Banda",14706,"2024-07-27","@HOU",22,2024,"LAD","A",30,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,0,0,2,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.72470572449325,5.81257031260301,0,1,0,0,0,0,1,6.75000160932579,2,11,13,0.182038009166718,0,0.182038009166718,0.896999955177307,0.0950715392827988,1.81210005283356,2.27926659584045,3.01780009269714,1.66380000114441,1,1,0.100291043519974,0.000165887035304957,1,0,0.38461538,97,0.53846154,86.71428571,0.07692308,91,NA,0.227542459964752,0.573429942131042,0.2312992811203,4.55084919929504,8.19185631615775,23.12992811203,0.5,0.57142857,0.53846154,0.33333333,0.75,0.57142857,0.53846154,1,0.23076923,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,5.28480353044108,NA,NA,NA,NA,NA,NA,NA,48.58706,62.4287,40.96828,53.29671,64.48576,49.50758,76.94429,60.42707,75.63012,NA,NA,NA,69.90732,65.04408,67.10681,-1.11136,2.41005,83.88,59.62,12.86,115.16,92.92,87.62,109.88,89.72,100.96,119.8,99.98,114.96,114.44,93.6676923076923,98.6430769230769,0.23076923,NA,0.15384615,0.53846154,NA,0.07692308,96.9333292643229,NA,96.8000030517578,86.5,NA,91.4000015258789,6.99571927388509,NA,10.990647315979,-2.85818563188825,NA,10.4980564117432,8.64025052388509,NA,5.30887317657471,-0.195174387523106,NA,5.78432130813599,0.256897673010826,NA,0.0151214338839054,0.622165493667126,NA,0.23420649766922,8.56325576702754,NA,0.756071694195271,8.88807848095894,NA,23.420649766922,0.5,0.57142857,0.53846154,0.33333333,0.75,0.57142857,0.53846154,15.88888889,0.07692308,0.23076923,0.15384615,0.53846154,NA,91.2286987304688,96.7439371744792,96.5948028564453,86.2881992885045,NA,9.83600997924805,6.43046696980794,10.3716945648193,-3.94917842320033,NA,4.1775598526001,7.53850682576497,3.94496989250183,-1.90260737282889,NA,0.23420649766922,0.256897673010826,0.0151214338839054,0.622165493667126,NA,23.420649766922,8.56325576702754,0.756071694195271,8.88807848095894,NA,0.5,0.57142857,0.53846154,0.33333333,0.75,0.57142857,0.53846154,2,92.5156707763672,19.6090812683105,0,0,97.5428,1,0.5,"2024-07-27",0
