"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","SF%","SFv","XX%","wFB","wSL","wCT","wSF","wFB/C","wSL/C","wCT/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tanner Houck",19879,"2024-09-23","@TOR",3,2024,"BOS","A",28,1,0,0,1,1,0,0,0,0,0,0,5,17,1,0,0,0,1,0,0,0,0,0,0,1.8,1.8,0,0,0,10,5,1,0,0,0,0,0,0.05882353,-0.05882353,5.97504395786157,0,0.0625,0.4,0.0625,1,3.7664797782898,-3.7664797782898,5.27848818451166,0,91.2897496177973,129.470488148957,2,0.0625,0.625,0.3125,0,0,3,5.4,21,36,57,0.25601202249527,-0.0369299948215485,0.292942017316818,2.39499998092651,0.253037512302399,0.760247051715851,0.972399950027466,0.870000004768372,1.02339994907379,1,1,0.311382412910461,0.0253660452617336,0,0,0.42105263,93.75,0.31578947,83.27777778,NA,NA,0.26315789,88.53333333,NA,0.661044478416443,0.590026140213013,NA,1.34101891517639,2.75435199340185,3.2779230011834,NA,8.94012610117594,0.25714286,0.54545455,0.36842105,0.88888889,1,0.95238095,0.38596491,0.64705882,0.01754386,10,2,4,1,11,4,16,0.625,0.125,0.25,0.0625,0.6875,0.25,2.75736240251644,65,59.46332,46.27235,56.60276,22.72653,41.34364,24.1508,NA,NA,NA,45.45596,38.31645,53.82202,44.11,43.55011,44.21484,0.49133,4.81409,103.64,117.82,123.82,106.3,55.72,59.46,NA,NA,NA,78.22,84.84,75.26,97.7905263157895,89.5305263157895,90.7168421052632,NA,0.26315789,0.42105263,0.31578947,NA,88.4600016276042,93.6583353678385,83.1611124674479,NA,-8.16765543619792,-9.67714627583822,8.11249372694227,NA,-1.03404534657796,0.304888149102529,-0.944686889648438,NA,1.35505378618836,0.669074323028326,0.59388604387641,NA,9.03369190792243,2.78780967928469,3.2993669104245,0.17857143,0.55172414,0.36842105,0.8,1,0.95238095,0.50877193,15.575,0.26315789,NA,NA,0.42105263,0.31578947,88.0052164713542,NA,NA,93.2202962239583,82.6981811523438,-7.90886077880859,NA,NA,-9.12189229329427,9.03774685329861,-2.42573649088542,NA,NA,-1.17704606056213,-2.45836702982585,1.35505378618836,NA,NA,0.669074323028326,0.59388604387641,9.03369190792243,NA,NA,2.78780967928469,3.2993669104245,0.18518519,0.53333333,0.36842105,0.8,1,0.95238095,0.52631579,16,84.0400772094727,-0.0222146473824978,0,0,105.978,4,0.25,"2024-09-23",0
"Tanner Houck",19879,"2024-09-18","@TBR",3,2024,"BOS","A",28,0,0,2.25,1,1,0,0,0,0,0,0,4,16,4,1,1,0,0,0,1,0,0,4,9,0,9,4,0.142857142,0,7,1,3,1,1,0,0,0.25,0,0.25,2.02351033401489,0,0.266666666666667,1,0.363636363636364,0.8,1.9164797782898,0.333520221710205,2.29448187984526,52.8454960822689,45.549657942287,55.2356636435898,7,0.272727272,0.636363636,0.09090909,1,0,0,0,18,42,60,0.0588260293006897,-0.232066005468369,0.290892034769058,0.808000028133392,0.0887424498796463,1.00401246547699,0.844249963760376,0.870000004768372,0.805599987506866,1,1,0.0723834186792374,-0.013792483483286,0,0,0.33333333,93.85,0.35,84.04761905,NA,NA,0.31666667,88.89473684,NA,0.117985978722572,-0.733664512634277,NA,1.28250348567963,0.589929893612862,-3.4936405363537,NA,6.75001834568224,0.48717949,0.71428571,0.56666667,0.78947368,0.73333333,0.76470588,0.35,0.6875,0.13333333,4,3,4,4,6,1,11,0.36363636,0.27272727,0.36363636,0.36363636,0.54545455,0.09090909,2.98312664332518,56,50.11423,51.68909,40.34713,73.50418,50.77113,72.02254,NA,NA,NA,75.57963,44.45083,80,70.24151,52.26313,71.12544,-1.13212,2.37891,102.96,113.98,112.78,118.38,108.06,116.54,NA,NA,NA,87.66,136.72,126.36,103.512,119.109,118.396333333333,NA,0.31666667,0.33333333,0.35,NA,88.7368421052632,93.8599975585937,83.8571428571429,NA,-9.38379709344161,-10.8300628662109,8.5048581077939,NA,-0.79474213248805,0.740546846389771,-0.44486867813837,NA,1.29939848184586,0.115095734596252,-0.742803886532784,NA,6.83893937813608,0.575478672981262,-3.53716136444183,0.46153846,0.64705882,0.56666667,0.75,0.77272727,0.76470588,0.56666667,18.36363636,0.31666667,NA,NA,0.33333333,0.35,88.4936780427632,NA,NA,93.6388977050781,83.6030157180059,-8.64996177271793,NA,NA,-10.1334487915039,9.81032598586309,-2.54166994596782,NA,NA,-0.984330749511719,-2.27454576038179,1.29939848184586,NA,NA,0.115095734596252,-0.742803886532784,6.83893937813608,NA,NA,0.575478672981262,-3.53716136444183,0.5,0.61764706,0.56666667,0.76923077,0.76190476,0.76470588,0.56666667,11,77.0143821022727,-0.673964760520241,0,0,101.669,2,0.18181818,"2024-09-18",0
"Tanner Houck",19879,"2024-09-04","@NYM",3,2024,"BOS","A",28,0,1,7.2,1,1,0,0,0,0,0,0,5,21,5,4,4,1,1,0,0,0,0,7,12.6,1.8,9,7,0.142857142,0,7,3,3,1,1,0,0,0.33333333,0.04761905,0.28571429,2.40265425147868,1.8,0.25,1.2,0.333333333333333,0.43478261,3.5664797782898,3.63352022171021,1.87368482202291,169.105587463261,86.3448748420664,44.7672555537788,2.333333333,0.23076923,0.538461538,0.23076923,0.333333333,0.333333333,3,5.4,31,53,84,-0.164645999670029,-0.423519998788834,0.258873999118805,-1.70500004291534,-0.185426875948906,0.869628608226776,0.714760005474091,0.870000004768372,0.792999982833862,1,1,0.107247963547707,-0.29657706117911,0,0,0.46428571,94.12820513,0.38095238,84.375,NA,NA,0.1547619,89.46153846,NA,0.455466270446777,1.24873507022858,NA,-1.84528863430023,1.16786223191481,3.9022970944643,NA,-14.1945279561556,0.42857143,0.53571429,0.46428571,0.58333333,0.93333333,0.71794872,0.33333333,0.57142857,0.13095238,2,8,3,3,5,5,13,0.15384615,0.61538462,0.23076923,0.23076923,0.38461538,0.38461538,4.1081155555223,46,65.9142,54.86684,57.93963,37.26471,45.84318,29.82863,NA,NA,NA,28.1987,42.81205,30.28308,51.13084,50.88414,41.93672,0.05516,4.15983,104.1,125.78,133.84,122.34,79.42,94.62,NA,NA,NA,75.24,110.72,95.44,105.895,105.429761904762,112.041904761905,NA,0.1547619,0.46428571,0.38095238,NA,89.4153864933894,94.1358986879006,84.3125,NA,-8.8142588688777,-10.1035993527143,8.68242168426514,NA,-1.32391885610727,-0.217279898814666,-1.36100244522095,NA,-1.85562579333782,0.448108196258545,1.28428621962667,NA,-14.2740445641371,1.14899537502191,4.01339443633333,0.3,0.61363636,0.46428571,0.41666667,0.85185185,0.71794872,0.52380952,17.61904762,0.20238095,NA,NA,0.41666667,0.38095238,89.9974221622243,NA,NA,94.6105608258929,84.4427795410156,-8.36987394445083,NA,NA,-9.53205392020089,9.56922912597656,-2.75230766745175,NA,NA,-1.21646990094866,-2.4524142742157,-2.33009549975395,NA,NA,0.922577902674675,1.28428621962667,-13.7064441161997,NA,NA,2.63593686478479,4.01339443633333,0.3255814,0.6097561,0.46428571,0.42857143,0.88,0.71794872,0.48809524,13,91.6128774789663,6.33575380765475,2,0.15384615,106.214,9,0.69230769,"2024-09-04",0
"Tanner Houck",19879,"2024-08-30","@DET",3,2024,"BOS","A",28,0,0,0,1,1,1,0,0,0,0,0,6,24,3,0,0,0,2,0,2,0,0,6,9,3,4.5,3,0,0,7,4,3,0,0,0,0,0.25,0.08333333,0.16666667,3.75026032987514,0,0.15,0.833333333333333,0.214285714285714,1,3.1664797782898,-3.1664797782898,4.17448538243771,0,76.4551252906048,102.005581611316,1.75,0.214285714,0.5,0.285714285,0,0,4,6,36,59,95,0.294312000274658,-0.178272008895874,0.472584009170532,2.88000011444092,0.303797483444214,0.9941166639328,0.938133358955383,0.923600018024445,0.661199986934662,1,1,0.206215336918831,0.0898384472621301,0,0,0.35789474,94.29411765,0.31578947,83.33333333,NA,NA,0.32631579,88.41935484,NA,2.15095925331116,-1.34561634063721,NA,0.43366950750351,6.32635074503282,-4.48538780212402,NA,1.39893389517261,0.23728814,0.5,0.33684211,0.78571429,0.88888889,0.84375,0.37894737,0.66666667,0.05263158,5,7,2,0,11,3,14,0.35714286,0.5,0.14285714,0,0.78571429,0.21428571,3.84035999639709,71,76.4526,36.00503,80,20,39.08714,20,NA,NA,NA,23.90661,42.2346,34.56629,33.41176,40.86008,35.45765,1.15598,5.81106,83.72,141.96,125.92,94.36,55.88,50.4,NA,NA,NA,68.62,91.56,71.84,82.1526315789474,98.3305263157895,84.4244210526316,NA,0.32631579,0.35789474,0.31578947,NA,88.3290306829637,94.2352941176471,83.186669921875,NA,-7.8031744187878,-8.73454015395221,7.3783442179362,NA,-1.47836389849263,1.03713652666877,-1.29773012797038,NA,0.473712582141161,2.26163407042623,-1.37338412925601,NA,1.52810510368116,6.65186491301831,-4.57794709752003,0.12820513,0.48214286,0.33684211,0.6,0.88888889,0.84375,0.58947368,17.28169014,0.32631579,NA,NA,0.35789474,0.31578947,88.5509072580645,NA,NA,94.4698342715993,83.3980387369792,-7.49948956889491,NA,NA,-8.21486170151654,8.15130716959635,-2.59631889097152,NA,NA,0.0361188404700335,-2.47999750773112,0.473712582141161,NA,NA,2.26163407042623,-1.37338412925601,1.52810510368116,NA,NA,6.65186491301831,-4.57794709752003,0.12195122,0.5,0.33684211,0.6,0.88888889,0.84375,0.56842105,14,89.4855521065848,10.5342439923968,2,0.14285714,104.202,7,0.5,"2024-08-30",0
"Tanner Houck",19879,"2024-08-25","ARI",3,2024,"BOS","H",28,0,1,9,1,1,0,0,0,0,0,0,6,27,7,6,6,1,4,0,1,0,0,2,3,6,10.5,0.5,0,0,11,3,6,0,0,0,0,0.07407407,0.14814815,-0.07407407,6.29386077092424,1.5,0.318181818181818,1.83333333333333,0.315789473684211,0.56603774,7.1664797782898,1.8335202217102,5.75581731473406,211.381984329076,175.352620805222,141.345276804044,3.666666666,0.3,0.55,0.15,0,0.333333333,4,6,35,56,91,-0.340479999780655,-0.873803913593292,0.53332394361496,-2.71830010414124,-0.261878609657288,1.27849996089935,1.02279996871948,0.870000004768372,0.650400042533875,1,1,-0.12641416490078,-0.13989792754633,0,0,0.27472527,94.04,0.40659341,83.7027027,NA,NA,0.31868132,88.68965517,NA,-2.25075674057007,-1.039311170578,NA,1.88405668735504,-9.00302696228027,-2.80894910967028,NA,6.49674719777601,0.30909091,0.55555556,0.40659341,0.64705882,0.95,0.81081081,0.3956044,0.74074074,0.07692308,11,5,4,0,17,3,20,0.55,0.25,0.2,0,0.85,0.15,10.6899526541736,31,38.94933,35.369,32.42933,54.38511,41.24909,59.42189,NA,NA,NA,56.30162,45.44436,61.88233,50.97757,44.40372,51.00442,0.06468,4.17411,71.94,95.54,74.36,112.9,91.68,95.94,NA,NA,NA,86.3,107.26,98.68,93.7147252747253,97.6701098901099,91.3059340659341,NA,0.31868132,0.27472527,0.40659341,NA,88.579312028556,93.96,83.6216216216216,NA,-8.7862312053812,-9.72123779296875,7.6994249498522,NA,-1.74503457957301,1.05964363098145,-2.19850653571052,NA,1.88898700103164,-2.2922089882195,-0.996727589517832,NA,6.51374827941944,-9.168835952878,-2.69385835004819,0.23809524,0.55102041,0.40659341,0.5,0.92592593,0.81081081,0.53846154,17.125,0.31868132,NA,NA,0.27472527,0.40659341,88.6884092133621,NA,NA,94.06876953125,83.7153122360642,-8.36717224121094,NA,NA,-9.32257446289062,8.58215909390836,-3.08940098203462,NA,NA,-0.170141315460205,-3.57813077359586,1.88898700103164,NA,NA,-2.2922089882195,-0.996727589517832,6.51374827941944,NA,NA,-9.168835952878,-2.69385835004819,0.24444444,0.56521739,0.40659341,0.45454545,0.96153846,0.81081081,0.50549451,20,87.4787536621094,6.30463943481445,1,0.05,107.421,5,0.25,"2024-08-25",0
"Tanner Houck",19879,"2024-08-19","@HOU",3,2024,"BOS","A",28,0,0,3,1,1,1,0,0,0,0,0,6,26,8,3,2,0,0,0,1,0,0,8,12,0,12,8,0.09090909,0,11,3,3,0,1,0,0,0.30769231,0,0.30769231,1.80802495034057,0,0.32,1.33333333333333,0.470588235294118,0.66666667,0.999813111623129,2.00018688837687,1.75581731473406,70.4606614430252,22.8856485535207,41.8349984386413,3.666666666,0.176470588,0.647058823,0.176470588,0,0,4,6,29,61,90,-0.0356960371136665,-0.736419975757599,0.700723946094513,-0.138000175356865,-0.0146263800561428,1.43500769138336,1.09676671028137,0.910000026226044,1.9099999666214,1,1,0.0094778286293149,-0.0343529824894696,0,0,0.45555556,94.87804878,0.44444444,84.25,NA,NA,0.1,88.88888889,NA,0.380476862192154,0.866815984249115,NA,-0.924006164073944,0.927992346810132,2.16703996062279,NA,-10.2667351563772,0.43137255,0.61538462,0.51111111,0.36363636,0.875,0.63043478,0.43333333,0.65384615,0.18888889,7,6,4,4,6,7,17,0.41176471,0.35294118,0.23529412,0.23529412,0.35294118,0.41176471,1.55365753220936,58,68.5331,51.07536,61.83145,50.2444,41.95604,43.14892,NA,NA,NA,77.65848,42.8614,80,66.55619,47.45617,61.05295,-0.90316,2.72235,108.96,119.24,129.08,143.14,98.42,117.78,NA,NA,NA,101.3,134.58,131.12,123.228,112.226666666667,124.953111111111,NA,0.1,0.45555556,0.44444444,NA,88.6888902452257,94.782929211128,84.2650024414063,NA,-9.04776340060764,-10.1453522472847,8.18810958862305,NA,-0.930559370252821,1.17470987831674,-1.71169261932373,NA,-0.928673688322306,0.42431715130806,0.869194224476814,NA,-10.3185965369145,1.03491988123917,2.17298556119204,0.41304348,0.61363636,0.51111111,0.26315789,0.92592593,0.65217391,0.48888889,19.140625,0.1,NA,NA,0.45555556,0.44444444,88.6078016493056,NA,NA,94.7172137004573,84.1908752441406,-8.60792117648655,NA,NA,-9.65383166801639,9.22974395751953,-2.60433345370822,NA,NA,-0.355974964979218,-3.34507217407227,-0.928673688322306,NA,NA,0.42431715130806,0.869194224476814,-10.3185965369145,NA,NA,1.03491988123917,2.17298556119204,0.42857143,0.58333333,0.51111111,0.27777778,0.89285714,0.65217391,0.53333333,17,93.0864329618566,0.696293494280647,0,0,113.398,10,0.58823529,"2024-08-19",0
"Tanner Houck",19879,"2024-08-14","TEX",3,2024,"BOS","H",28,0,0,2.70000025749209,1,1,1,0,0,0,0,0,6.2,29,6,2,2,1,2,0,2,0,0,3,4.05000038623813,2.70000025749209,8.10000077247627,1.5,0,0,12,5,5,0,0,0,0,0.10344828,0.06896552,0.03448276,4.94516428934999,1.35000012874605,0.24,1.20000011444093,0.238095238095238,0.93023256,6.016480050087,-3.31647979259491,5.20048627693417,63.4146013464104,146.919597564785,127.52999026494,2.4,0.227272727,0.545454545,0.227272727,0,0.2,4,5.40000051498418,44,64,108,0.126783967018127,-0.496927976608276,0.623711943626404,1.36769998073578,0.131762996315956,1.24608278274536,1.1483428478241,0.870000004768372,2.48160004615784,1,1,0.0157858543097973,0.0859601683250696,0,0,0.35185185,94.07894737,0.31481481,83.52941176,NA,NA,0.33333333,89.22222222,NA,0.260443091392517,-2.82703256607056,NA,2.02964878082275,0.685376556296098,-8.3148016649134,NA,5.6379132800632,0.32835821,0.68292683,0.46296296,0.5,0.92857143,0.74,0.37962963,0.72413793,0.12037037,13,5,4,4,12,6,22,0.59090909,0.22727273,0.18181818,0.18181818,0.54545455,0.27272727,7.59023166073328,54,27.65596,50.68675,20,64.20555,47.39823,56.87838,NA,NA,NA,61.77741,45.22386,69.44248,50.38498,50.55647,38.73906,0.10149,4.22933,102.48,75.42,80.54,110.66,114.76,129.22,NA,NA,NA,85.32,127.92,119.52,99.3351851851852,105.304814814815,108.858518518519,NA,0.33333333,0.35185185,0.31481481,NA,89.1138916015625,94.0447355571546,83.5499985638787,NA,-8.93704393174913,-9.60355818899054,9.50283185173483,NA,-1.49045287238227,0.759011419195878,-2.08107510735007,NA,2.06073246523738,0.295294992625713,-2.84736200422049,NA,5.72425684788161,0.77709208585714,-8.37459413006025,0.27272727,0.78571429,0.47222222,0.5,0.87878788,0.74509804,0.38888889,17.46835443,0.33333333,NA,NA,0.35185185,0.31481481,89.0099012586806,NA,NA,93.946044921875,83.4442497702206,-8.47512647840712,NA,NA,-9.28683230751439,10.8030655804802,-2.95657136705187,NA,NA,-0.523898074501439,-3.60292793722714,2.06073246523738,NA,NA,0.295294992625713,-2.84736200422049,5.72425684788161,NA,NA,0.77709208585714,-8.37459413006025,0.3015873,0.71111111,0.47222222,0.47368421,0.90625,0.74509804,0.41666667,22,85.0184048739347,-1.06970535625111,2,0.09090909,110.377,6,0.27272727,"2024-08-14",0
"Tanner Houck",19879,"2024-08-09","HOU",3,2024,"BOS","H",28,0,0,1.5,1,1,1,0,0,0,0,0,6,25,4,1,1,0,3,1,1,0,0,1,1.5,4.5,6,0.33333333,0.083333333,0,12,4,4,0,1,0,0,0.04,0.12,-0.08,6.17932908401489,0,0.19047619047619,1.16666666666667,0.2,0.875,4.83314644495646,-3.33314644495646,5.84115204910437,35.2303307215126,117.662415088362,143.4681975969,3,0.2,0.6,0.2,0,0,3,4.5,31,51,82,0.255763947963715,-0.369419991970062,0.625183939933777,2.28169989585876,0.219816952943802,1.29545605182648,1.04086661338806,0.870000004768372,1.37360000610352,1,1,0.121839866042137,0.0755917238625226,0,0,0.47560976,93.48717949,0.41463415,83.20588235,NA,NA,0.1097561,88.44444444,0.04878049,1.55733156204224,-0.478958636522293,NA,0.894206285476685,3.99315785139035,-1.40870187212439,NA,9.93562539418538,0.35416667,0.52941176,0.42682927,0.94117647,0.94444444,0.94285714,0.41463415,0.52,0.02439024,7,11,2,3,15,2,20,0.35,0.55,0.1,0.15,0.75,0.1,6.02822974715676,59,48.69305,51.35515,36.27809,44.01316,42.06428,39.04446,NA,NA,NA,61.11591,39.49091,72.51534,50.31478,47.05249,39.87805,0.10585,4.23587,109.82,85.74,97.44,111.76,85.08,93.76,NA,NA,NA,89.76,119.98,121.5,108.38775,89.3115,98.58275,NA,0.1097561,0.47560976,0.41463415,NA,88.4555528428819,93.3769218249199,83.211763269761,NA,-7.69931030273438,-9.40688695663061,7.96910903033088,NA,-1.43546750810411,0.380601980747321,-1.60321751762839,NA,0.908531956374645,1.61494060605764,-0.496351543813944,NA,10.0947995152738,4.14087334886575,-1.45985748180572,0.21052632,0.61363636,0.42682927,0.875,0.96296296,0.94285714,0.53658537,17.5,0.1097561,NA,NA,0.47560976,0.41463415,88.4627414279514,NA,NA,93.3797137920673,83.1969927619485,-7.37401241726345,NA,NA,-9.2570073054387,8.75271696202895,-2.56159845987956,NA,NA,-0.660031929994241,-2.63384067311006,0.908531956374645,NA,NA,1.61494060605764,-0.496351543813944,10.0947995152738,NA,NA,4.14087334886575,-1.45985748180572,0.225,0.61904762,0.42682927,0.88888889,0.96153846,0.94285714,0.51219512,20,86.2565185546875,-0.306784725189209,0,0,103.086,4,0.2,"2024-08-09",0
"Tanner Houck",19879,"2024-08-03","@TEX",3,2024,"BOS","A",28,0,1,10.8,1,1,0,0,0,0,0,0,5,25,8,6,6,2,2,0,0,0,0,7,12.6,3.6,14.4,3.5,0.125,0,8,5,3,1,1,0,0,0.28,0.08,0.2,3.40715148401489,3.6,0.347826086956522,2,0.428571428571429,0.55555556,6.7664797782898,4.03352022171021,3.07848818451166,253.658381194891,165.46287125376,74.7398350479858,1.6,0.1875,0.5,0.3125,0.2,0.4,3,5.4,25,64,89,-0.377855896949768,-0.741147935390472,0.363292068243027,-3.52999997138977,-0.366562813520432,0.962912023067474,0.935666680335999,0.921600043773651,0.905200004577637,1,1,-0.395008563995361,0.00259898981010842,0,0,0.29213483,92.61538462,0.50561798,82.44444444,NA,NA,0.20224719,87.5,NA,-0.631154537200928,-1.93345069885254,NA,-0.141053140163422,-2.4275174507728,-4.2965571085612,NA,-0.783628556463454,0.43396226,0.72222222,0.5505618,0.56521739,1,0.79591837,0.40449438,0.68,0.11235955,9,5,2,1,10,5,16,0.5625,0.3125,0.125,0.0625,0.625,0.3125,6.52472970195397,26,48.28363,49.85,47.40496,64.78196,35.14709,65.03912,NA,NA,NA,63.93464,44.3734,78.22627,63.00484,44.01588,66.22079,-0.68253,3.0533,97.6,105.3,94.34,110.64,108.84,111.54,NA,NA,NA,91.08,100.36,88.24,102.801348314607,106.035280898876,101.734382022472,NA,0.20224719,0.29213483,0.50561798,NA,87.4333360460069,92.546151968149,82.3777777777778,NA,-9.65807681613498,-10.4938600980319,8.61236436631944,NA,-1.24690882364909,0.724548926720252,-2.32690955268012,NA,-0.126913070678711,-0.649418737739325,-1.94705697521567,NA,-0.705072614881727,-2.49776437592048,-4.32679327825705,0.38461538,0.68,0.5505618,0.46666667,0.94117647,0.79591837,0.56179775,18.703125,0.20224719,NA,NA,0.29213483,0.50561798,87.7319471571181,NA,NA,92.8502478966346,82.6669759114583,-9.02168273925781,NA,NA,-9.94729379507211,9.55215250651042,-2.64421399434408,NA,NA,-0.549822843991793,-3.737744140625,-0.126913070678711,NA,NA,-0.649418737739325,-1.94705697521567,-0.705072614881727,NA,NA,-2.49776437592048,-4.32679327825705,0.35897436,0.7,0.5505618,0.42857143,0.94285714,0.79591837,0.56179775,16,93.859504699707,7.27464485168457,1,0.0625,108.394,7,0.4375,"2024-08-03",0
"Tanner Houck",19879,"2024-07-28","NYY",3,2024,"BOS","H",28,0,1,4.5,1,1,1,0,0,0,0,0,6,26,5,4,3,0,4,0,0,0,0,2,3,6,7.5,0.5,0,0,10,5,5,1,0,0,0,0.07692308,0.15384615,-0.07692308,6.72988588801001,0,0.227272727272727,1.5,0.25,0.55555556,4.49981311162313,0.000186888376870975,5.75982011680802,105.690992164538,109.42095712881,141.444856791199,2,0.25,0.5,0.25,0.2,0,2,3,46,51,97,-0.113403998315334,-0.463568031787872,0.350164026021957,-0.718299984931946,-0.0692003890872002,0.843030750751495,0.65939998626709,0.870000004768372,0.650400042533875,1,1,-0.0288844406604767,-0.105634968286639,0,0,0.32989691,93.0625,0.46391753,82.62222222,NA,NA,0.20618557,87.55,NA,0.525198578834534,0.352597385644913,NA,-1.19076251983643,1.64124555885792,0.783549745877584,NA,-5.95381259918213,0.21666667,0.67567568,0.39175258,0.76923077,0.92,0.86842105,0.3814433,0.53846154,0.05154639,8,5,7,7,3,10,20,0.4,0.25,0.35,0.35,0.15,0.5,5.95716536264314,47,57.54539,43.30504,42.14328,47.39842,42.30302,44.69151,NA,NA,NA,44.16301,40.83676,54.58356,51.37096,44.87443,43.84103,0.04024,4.13745,97.48,118.6,118.42,111.44,85.98,96.28,NA,NA,NA,82.1,81.82,65.2,100.785154639175,95.8835051546392,97.1756701030928,NA,0.20618557,0.32989691,0.46391753,NA,87.475,93,82.5333333333333,NA,-8.96117706298828,-9.90971374511719,9.54459771050347,NA,-1.28855495452881,0.344683140516281,-1.76692182752821,NA,-1.21134622395039,0.530821237713099,0.355184365063906,NA,-6.05673111975193,1.65881636785343,0.789298589030902,0.16,0.63829787,0.39175258,0.75,0.9,0.86842105,0.48453608,17.78873239,0.20618557,NA,NA,0.32989691,0.46391753,87.4954528808594,NA,NA,93.0160446166992,82.5411783854167,-8.42117919921875,NA,NA,-9.56802463531494,10.5537963867187,-2.73080654144287,NA,NA,-1.0172780752182,-3.1371103922526,-1.21134622395039,NA,NA,0.530821237713099,0.355184365063906,-6.05673111975193,NA,NA,1.65881636785343,0.789298589030902,0.16,0.63829787,0.39175258,0.75,0.9,0.86842105,0.48453608,20,84.5028137207031,4.04682464599609,2,0.1,105.975,7,0.35,"2024-07-28",0
