"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","SF%","SFv","XX%","wFB","wCB","wSF","wFB/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxCU%","pfxvFA","pfxvFS","pfxvCU","pfxFA-X","pfxFS-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","pivCU","pivFA","pivFS","piCU-X","piFA-X","piFS-X","piCU-Z","piFA-Z","piFS-Z","piwCU","piwFA","piwFS","piwCU/C","piwFA/C","piwFS/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"David Bednar",19569,"2024-09-03","@CHC",27,2024,"PIT","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.9346008508647,103.055865631376,0,0,0,1,0,0,0,0,2,7,9,0.00670399982482195,0,0.00670399982482195,0.468999981880188,0.0502679497003555,0.0887999981641769,0.177599996328354,0.177599996328354,NA,0,1,0.0810767188668251,-0.00558122378328546,0,0,0.55555556,96.8,NA,NA,0.44444444,91.75,NA,0.717360138893127,NA,0.0485989488661289,14.3472027778626,NA,1.21497372165322,0,0.57142857,0.44444444,NA,0.5,0.5,0.77777778,1,0.22222222,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,-0.52749683732677,NA,NA,NA,80,62.72119,80,79.0189,51.62679,80,80,58.98057,80,-2.83426,-0.1743,NA,NA,NA,119.44,129.36,140.8,101.6,133.06,131.76,111.511111111111,131.004444444444,136.782222222222,0.55555556,0.44444444,NA,96.6599975585937,91.5999984741211,NA,-4.29689483642578,-5.50048446655273,NA,10.9154571533203,2.56076598167419,NA,0.725900068879128,0.0488484427332878,NA,14.5180013775826,1.2212110683322,NA,0,0.8,0.44444444,NA,0.5,0.5,0.55555556,17.66666667,NA,0.55555556,0.44444444,NA,97.1315795898438,92.03955078125,NA,-4.0463020324707,-5.28190994262695,NA,9.73985595703125,1.12533795833588,NA,0.725900068879128,0.0488484427332878,NA,14.5180013775826,1.2212110683322,0,0.66666667,0.44444444,NA,0.5,0.5,0.66666667,2,87.8887329101562,41.2723922729492,0,0,98.2115,1,0.5,"2024-09-03",0
"David Bednar",19569,"2024-09-01","@CLE",27,2024,"PIT","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,2,0,1,0,0,0,0,0.25,-0.25,10.3741040840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,150.58704278682,223.88448361004,0.5,0,0.333333333,0.666666666,0.5,0,0,0,6,7,13,0.00109200237784535,-0.000563995854463428,0.00165599817410111,0.480000019073486,0.0506329126656055,0.0207000002264977,0.0199999995529652,0.0199999995529652,NA,0,1,0.0415738672018051,0.0111798702811296,0,0,0.69230769,96.88888889,0.15384615,76.5,0.15384615,90.5,NA,0.182390064001083,-0.0688154324889183,0.284230977296829,2.0265562666787,-3.44077162444592,14.2115488648415,0.375,0.6,0.46153846,1,0.66666667,0.83333333,0.38461538,0.25,0.07692308,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,3.22973464629413,49.4408,46.03713,57.15749,38.72444,61.35171,22.41048,20,48.88826,20,29.9923,53.44496,20,1.36842,6.12972,86.4,97.74,92.72,101.08,49.62,58.8,95.3,79.14,85.84,97.9323076923077,61.5646153846154,68.1784615384615,0.69230769,0.15384615,0.15384615,96.7555541992188,90.6999969482422,76.3499984741211,-4.13650936550564,-3.22529458999634,4.31624364852905,9.72366841634115,2.55466794967651,-6.00187873840332,0.180557560175657,0.287813171744347,-0.0700974091887474,2.00619511306286,14.3906585872173,-3.50487045943737,0.375,0.6,0.46153846,1,0.66666667,0.83333333,0.38461538,16.44444444,0.15384615,0.69230769,0.15384615,76.54150390625,96.9751925998264,90.8744049072266,4.71837520599365,-3.87591679890951,-2.6856050491333,-7.04650974273682,9.02244228786892,1.53124046325684,-0.0700974091887474,0.180557560175657,0.287813171744347,-3.50487045943737,2.00619511306286,14.3906585872173,0.33333333,0.75,0.46153846,1,0.66666667,0.83333333,0.30769231,3,84.2500457763672,43.4977060953776,0,0,90.712,0,0,"2024-09-01",0
"David Bednar",19569,"2024-08-28","CHC",27,2024,"PIT","H",29,0,1,67.5000704080601,1,0,0,0,0,0,0,1,0.2,7,3,5,5,0,2,1,0,0,0,0,0,27.000028163224,40.5000422448361,0,0,0,5,0,0,0,0,0,0,0,0.28571429,-0.28571429,7.34472906749689,0,0.6,7.50000782311779,0.6,0,12.1664891660311,55.3335812420289,12.1664891660311,1598.95620121323,295.370199640749,295.801497607635,5,0,1,0,0,0,0,0,13,15,28,-0.749698042869568,-0.930649936199188,0.180951952934265,-2.92799997329712,-0.291778773069382,4.84009981155396,1.53799998760223,1.53799998760223,1.29560005664825,1,1,-0.15012863278389,-0.00476446282540738,0,1,0.60714286,98.23529412,0.25,77.71428571,0.14285714,93,0.07142857,-1.06440567970276,-0.239458233118057,0.158775120973587,-6.26120988060446,-3.42083190168653,3.96937802433968,0.3,0.75,0.42857143,1,0.66666667,0.83333333,0.28571429,0.28571429,0.07142857,3,1,1,0,3,2,5,0.6,0.2,0.2,0,0.6,0.4,5.79679273881455,20,52.25341,23.80389,71.29175,61.76516,71.67178,20,47.93868,20,44.15587,53.99913,45.20702,0.48849,4.80983,110.3,80.62,82.46,107.58,98.86,107.68,100.92,37.68,41.56,107.308571428571,85.56,91.9292857142857,0.60714286,0.14285714,0.25,98.2941176470588,92.875,77.9142892020089,-5.45987252628102,-5.61819076538086,4.1465402330671,9.54017369887408,3.48897004127502,-3.91124153137207,-1.08348540589213,0.160041764378548,-0.244849175214767,-6.37344356407138,4.00104410946369,-3.49784536021096,0.22222222,0.8,0.42857143,1,0.75,0.83333333,0.35714286,21.66666667,0.25,0.60714286,0.14285714,77.8148280552455,98.2143985523897,92.7509994506836,5.20183999197824,-4.82783418543199,-4.87075996398926,-5.35715430123465,8.60108857996324,2.37532496452332,-0.244849175214767,-1.08348540589213,0.160041764378548,-3.49784536021096,-6.37344356407138,4.00104410946369,0.13333333,0.76923077,0.42857143,1,0.8,0.83333333,0.46428571,5,91.2822937011719,3.26662101745605,0,0,105.871,3,0.6,"2024-08-28",0
"David Bednar",19569,"2024-08-27","CHC",27,2024,"PIT","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.1955776252467,114.84853560366,2,0,0.666666666,0.333333333,1,0,2,18,2,9,11,0.00067600014153868,0,0.00067600014153868,0.521000027656555,0.0519182868301868,0.00999999977648258,0.00999999977648258,0.00999999977648258,NA,0,1,0.0676000118255615,3.83928452918347e-09,0,0,0.27272727,97.33333333,0.36363636,77.75,0.36363636,92.5,NA,0.233862012624741,0.0724043697118759,0.385254770517349,7.79540042082469,1.8101092427969,9.63136926293373,0.5,0.71428571,0.63636364,1,0.6,0.71428571,0.63636364,1,0.18181818,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,0.0195409041376103,69.14742,48.31296,75.45568,61.88069,58.26737,55.40844,52.06103,50.59431,55.70527,58.5532,50.80882,60.17759,-0.40597,3.46814,110.48,138,136.46,131.78,96.22,110.96,98.2,103.58,103,111.823636363636,114.089090909091,117.338181818182,0.27272727,0.36363636,0.36363636,97.1333312988281,92.4000015258789,77.7249984741211,-4.71058654785156,-3.73638153076172,4.35424423217773,10.5148429870605,2.49021744728088,-4.58280086517334,0.219037458300591,0.390115022659302,0.0730913765728474,7.30124861001968,9.75287556648254,1.82728441432118,0.5,0.71428571,0.63636364,1,0.6,0.71428571,0.63636364,18.375,0.36363636,0.27272727,0.36363636,77.6583480834961,97.090098063151,92.345573425293,5.42934513092041,-4.09119987487793,-3.13438987731934,-6.11063003540039,9.86708641052246,1.39654779434204,0.0730913765728474,0.219037458300591,0.390115022659302,1.82728441432118,7.30124861001968,9.75287556648254,0.5,0.71428571,0.63636364,1,0.6,0.71428571,0.63636364,3,76.2442118326823,22.0376764933268,0,0,90.6594,0,0,"2024-08-27",0
"David Bednar",19569,"2024-08-23","CIN",27,2024,"PIT","H",29,0,0,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,0,2,1,0,0,0,0,0.2,0.2,0,6.80632908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,102.326066012438,175.553036418574,0,0.333333333,0,0.666666666,0,0,0,0,7,17,24,0.166873976588249,-0.234130010008812,0.401003986597061,0.521000027656555,0.0519182868301868,4.242760181427,2.89660000801086,2.89660000801086,NA,0,1,0.012515576556325,0.0268158891528972,1,0,0.58333333,98.07142857,0.16666667,79.25,0.25,93,NA,-0.278982013463974,0.0457072965800762,-0.0728156045079231,-1.99272866759981,1.14268241450191,-1.21359340846539,0.27272727,0.76923077,0.54166667,0.66666667,0.9,0.84615385,0.54166667,0.8,0.08333333,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,5.76223624603192,32.61844,40.21705,30.0687,44.33205,65.88848,22.48985,58.80382,65.61305,51.67444,41.59082,60.85627,23.06257,0.64784,5.04885,108.56,62.12,61.2,131.22,51.06,73.62,117.16,96.54,104.46,123.611304347826,64.8478260869565,79.5052173913044,0.58333333,0.25,0.16666667,98.0071411132812,93,79.1999969482422,-5.85654721941267,-4.84671560923258,4.09704160690308,10.7522266932896,3.04135767618815,-6.17439270019531,-0.199498780071735,-0.0746744982898235,0.0458161719143391,-1.42499128622668,-1.24457497149706,1.14540429785848,0.22222222,0.73333333,0.54166667,0.5,0.90909091,0.84615385,0.625,24.73684211,0.16666667,0.58333333,0.25,78.9966735839844,97.836661202567,92.7918497721354,4.71416234970093,-5.44227709089007,-4.40006669362386,-7.48511505126953,10.0411834716797,1.9432791074117,0.0458161719143391,-0.199498780071735,-0.0746744982898235,1.14540429785848,-1.42499128622668,-1.24457497149706,0.22222222,0.73333333,0.54166667,0.5,0.90909091,0.84615385,0.625,3,97.0074259440104,22.6085535685221,1,0.33333333,109.672,1,0.33333333,"2024-08-23",0
"David Bednar",19569,"2024-08-21","@TEX",27,2024,"PIT","A",29,0,1,13.500014081612,1,0,0,0,0,0,0,0,0.2,5,3,1,1,0,0,0,0,0,0,1,13.500014081612,0,40.5000422448361,1,0,0,1,0,3,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.6,4.50000469387067,0.75,0.66666667,0.166476649042681,13.3335374325693,0.166476649042681,319.791240242646,5.80403695341251,5.81251197675874,1,0.75,0.25,0,0,0,0,0,5,10,15,-0.364507973194122,-0.573280036449432,0.208772033452988,-1.00099992752075,-0.103946000337601,3.79173350334167,2.25040006637573,2.25040006637573,NA,0,1,-0.100719645619392,0.00458736921524124,0,1,0.46666667,96.85714286,0.4,77.33333333,0.13333333,91.5,NA,0.244280144572258,-0.593329012393951,-0.526674032211304,3.48971635103226,-9.88881687323252,-26.3337016105652,0.28571429,0.625,0.46666667,0,1,0.71428571,0.53333333,0.8,0.13333333,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,10.6130618007527,79.21407,40.319,80,20,58.73593,20,39.88758,46.52201,61.72014,33.0347,43.91831,31.39492,1.1794,5.84619,79.66,152.22,145.7,104.04,5.88,17.24,100.42,85.64,88.32,93.8053333333333,75.0506666666667,78.1013333333333,0.46666667,0.13333333,0.4,96.6571393694196,91.6000061035156,77.2999979654948,-5.91661017281668,-5.05227088928223,4.19983800252279,10.9543892996652,3.8199200630188,-6.80112330118815,0.246341697871685,-0.534817155450583,-0.560958582907915,3.51916711245264,-26.7408577725291,-9.34930971513192,0.375,0.57142857,0.46666667,0.33333333,1,0.71428571,0.46666667,21.6,0.4,0.46666667,0.13333333,77.7779184977214,97.1387329101562,92.0929489135742,4.95407835642497,-5.24240275791713,-4.25638008117676,-8.53767204284668,9.85934666224888,2.25851011276245,-0.560958582907915,0.246341697871685,-0.534817155450583,-9.34930971513192,3.51916711245264,-26.7408577725291,0.375,0.57142857,0.46666667,0.33333333,1,0.71428571,0.46666667,4,90.5726623535156,9.55616474151611,0,0,102.072,1,0.25,"2024-08-21",0
"David Bednar",19569,"2024-08-20","@TEX",27,2024,"PIT","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.9346008508647,29.9783111930123,2,0,1,0,0,0,0,0,2,8,10,0.0174559988081455,0,0.0174559988081455,0.49099999666214,0.0509864985942841,0.230266660451889,0.428799986839294,0.428799986839294,NA,0,1,0.0756610929965973,0.000146662993300808,0,0,0.4,96,NA,NA,0.6,91.33333333,NA,0.0724043697118759,NA,0.618078708648682,1.8101092427969,NA,10.3013118108114,0.6,0.6,0.6,0.66666667,0.33333333,0.5,0.5,1,0.3,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.22227486154869,NA,NA,NA,80,50.8913,80,80,61.54028,80,80,61.85938,80,-2.55056,0.25125,NA,NA,NA,112.42,132.78,130.88,112.4,131.1,137.54,112.408,131.772,134.876,0.4,0.6,NA,96.0999984741211,91.3833312988281,NA,-5.23326349258423,-5.16713428497314,NA,10.4688768386841,2.38587284088135,NA,0.0730913765728474,0.625607561320066,NA,1.82728441432118,10.4267926886678,NA,0.6,0.6,0.6,0.66666667,0.33333333,0.5,0.5,17.85714286,NA,0.4,0.6,NA,96.5248718261719,91.7638142903646,NA,-4.61544990539551,-4.39485994974772,NA,9.25185489654541,0.921456972757975,NA,0.0730913765728474,0.625607561320066,NA,1.82728441432118,10.4267926886678,0.6,0.6,0.6,0.66666667,0.33333333,0.5,0.5,2,92.7416610717773,-16.2530117034912,0,0,107.178,1,0.5,"2024-08-20",0
"David Bednar",19569,"2024-08-17","SEA",27,2024,"PIT","H",29,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.3263759235173,18.1856412207288,0,0,0,1,0,0,0,0,2,7,9,0.0729100033640862,0,0.0729100033640862,2.36899995803833,0.236073732376099,1.07346665859222,0.856900036334991,1.71380007266998,NA,0,1,0.0724814832210541,-0.0045613454314906,1,0,0.11111111,98,0.44444444,78.5,0.44444444,92.5,NA,0.0572940893471241,0.424556046724319,0.30059826374054,5.72940893471241,10.613901168108,7.51495659351349,0.5,0.8,0.66666667,0,0.75,0.5,0.55555556,1,0.33333333,0,0,1,1,0,0,1,0,0,1,1,0,0,-1.74877654319022,65.61486,42.38227,77.84265,80,59.71745,80,65.92822,60.19618,67.99676,70.29905,52.83184,80,-1.13569,2.37356,114.86,147.14,145.7,107.64,161,177.88,103.22,139.8,146.58,108.884444444444,145.417777777778,149.666666666667,0.11111111,0.44444444,0.44444444,98.4000015258789,92.625,78.1999969482422,-4.10789918899536,-3.29714155197144,4.86598348617554,9.88867664337158,2.57487106323242,-5.16291475296021,0.057969942688942,0.304101891815662,0.429131731390953,5.7969942688942,7.60254729539156,10.7282932847738,0.5,0.8,0.66666667,0,0.75,0.5,0.55555556,23.16666667,0.44444444,0.11111111,0.44444444,78.0814971923828,98.3370971679688,92.4980239868164,5.57741737365723,-3.57367992401123,-2.71417737007141,-6.51790523529053,8.93612957000732,1.4354202747345,0.429131731390953,0.057969942688942,0.304101891815662,10.7282932847738,5.7969942688942,7.60254729539156,0.5,0.8,0.66666667,0,0.75,0.5,0.55555556,1,66.9537353515625,45.4048728942871,0,0,66.9537,0,0,"2024-08-17",0
"David Bednar",19569,"2024-08-16","SEA",27,2024,"PIT","H",29,0,0,9,1,0,0,0,0,1,0,0,1,5,2,1,1,1,0,0,0,0,0,3,27,0,18,3,0,0,0,1,1,0,0,0,0,0.6,0,0.6,0.0542890840148928,9,0.4,2,1,1,10.1664797782898,-1.16647977828979,-1.32151181548834,213.193937782926,247.108996335584,-30.1458059707366,0,0.5,0,0.5,0,1,0,0,11,15,26,0.0348239988088608,-0.11821798235178,0.153041988611221,-0.47900003194809,-0.0477329380810261,1.71687996387482,0.776600003242493,0.776600003242493,NA,0,1,-0.0278356019407511,0.0481189062727946,0,0,0.34615385,97.44444444,0.30769231,78,0.34615385,91.11111111,NA,-0.958909332752228,-0.666478216648102,0.538648426532745,-10.6545481416914,-8.33097770810127,5.9849825170305,0.3125,0.7,0.46153846,0.4,0.57142857,0.5,0.38461538,0.4,0.23076923,2,0,0,0,0,2,2,1,0,0,0,0,1,11.2470595566632,20,44.62675,20,54.55934,58.46115,48.26178,41.66382,44.40982,40.56509,27.78219,46.86889,22.17744,1.50572,6.33567,107.7,68.74,66.36,89.78,104.84,106.42,101.04,114.44,123.16,99.1915384615385,97.0553846153846,99.8884615384615,0.34615385,0.34615385,0.30769231,97.477776421441,91.1222195095486,77.8874969482422,-4.60997094048394,-1.68973551856147,3.75307679176331,9.68303934733073,2.69602987501356,-4.84345531463623,-0.953898545354605,0.544638399034739,-0.677315939217806,-10.5988727261623,6.05153776705265,-8.46644924022257,0.3125,0.7,0.46153846,0.4,0.57142857,0.5,0.38461538,22.85714286,0.30769231,0.34615385,0.34615385,77.8511505126953,97.4358791775174,91.0716891818576,4.67400360107422,-4.05214564005534,-1.15268442365858,-6.39453506469727,8.95582834879557,1.94006114535862,-0.677315939217806,-0.953898545354605,0.544638399034739,-8.46644924022257,-10.5988727261623,6.05153776705265,0.3125,0.7,0.46153846,0.2,0.57142857,0.41666667,0.38461538,2,101.004043579102,18.5175266265869,1,0.5,103.199,2,1,"2024-08-16",0
"David Bednar",19569,"2024-08-11","@LAD",27,2024,"PIT","A",29,0,1,5.40000205993731,1,0,0,0,0,0,0,0,1.2,9,3,2,1,0,1,0,0,0,0,1,5.40000205993731,5.40000205993731,16.2000061798119,1,0,0,2,3,2,1,0,0,0,0.11111111,0.11111111,0,5.84279081228583,0,0.375,2.40000091552769,0.428571428571429,0.5,3.76648000717172,1.63352205276559,6.48809617658525,127.916411465994,92.6738761805939,158.579022156739,0.666666666,0.285714285,0.285714285,0.428571428,0.333333333,0,1,5.40000205993731,11,27,38,-0.43147999048233,-0.795080006122589,0.363600015640259,-0.859000027179718,-0.0908994674682617,2.94755554199219,3.30099987983704,2.23600006103516,NA,0,1,-0.0664880350232124,-0.0798976680908678,0,1,0.62162162,97.26086957,0.10810811,77.25,0.27027027,91.8,0.02631579,-0.0151577480137348,0.262628257274628,-0.723489761352539,-0.0659032522336296,6.56570643186569,-7.23489761352539,0.36842105,0.88888889,0.62162162,0.85714286,0.8125,0.82608696,0.48648649,0.66666667,0.10526316,2,2,3,2,2,3,7,0.28571429,0.28571429,0.42857143,0.28571429,0.28571429,0.42857143,4.64769148056626,59.27447,41.97603,53.42249,43.02692,52.15339,29.99044,76.34506,47.72692,80,51.3701,46.39456,47.63951,0.04029,4.13753,99.24,140.44,136.2,102.94,87.44,81.38,88.9,157.88,157.38,98.7454054054054,112.207567567568,107.847027027027,0.62162162,0.27027027,0.10810811,97.2695630944293,91.7700012207031,77.1500015258789,-5.37947049348251,-4.6300121307373,3.21474409103394,9.40027253524117,3.25,-5.36247873306274,-0.0558155067265034,-0.730333339422941,0.265665512531996,-0.242676116202189,-7.30333339422941,6.64163781329989,0.41176471,0.8,0.62162162,0.85714286,0.8125,0.82608696,0.54054054,25.10344828,0.10810811,0.62162162,0.27027027,77.1293029785156,97.2866104789402,91.7557189941406,3.89630508422852,-5.05458533245584,-4.22611389160156,-6.55680274963379,8.9619837221892,2.3739128112793,0.265665512531996,-0.0558155067265034,-0.730333339422941,6.64163781329989,-0.242676116202189,-7.30333339422941,0.41176471,0.8,0.62162162,0.85714286,0.8125,0.82608696,0.54054054,7,94.9921264648438,25.1552952357701,0,0,104.815,4,0.57142857,"2024-08-11",0
"David Bednar",19569,"2024-08-08","SDP",27,2024,"PIT","H",29,0,1,40.5000422448361,1,0,0,0,0,0,0,1,0.2,6,2,3,3,0,2,0,0,0,0,1,13.500014081612,27.000028163224,27.000028163224,0.5,0.5,0,2,1,0,0,1,0,0,0.16666667,0.33333333,-0.16666667,9.04497908516723,0,0.5,6.00000625849423,0.666666666666667,0.25,9.16648603678403,31.333556208052,11.4345010118408,959.373720727938,222.978658968915,278.11247419812,2,0,0.666666666,0.333333333,0,0,0,0,13,12,25,-0.751026034355164,-0.911302030086517,0.160276010632515,-2.81100010871887,-0.280119568109512,4.01794290542603,2.89660000801086,2.89660000801086,0.472799986600876,1,1,-0.230709537863731,0.0437914924776356,0,1,0.48,98.33333333,0.2,77.4,0.32,91.625,NA,-0.590144395828247,-0.106593385338783,-0.55828058719635,-4.91786996523539,-2.13186770677567,-6.97850733995438,0.22222222,0.42857143,0.28,1,0.66666667,0.85714286,0.28,0.5,0.04,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,5.14255473846173,20,46.56795,20,25.60279,66.09992,20,20,52.64692,20,20,57.2746,20,3.53602,9.38112,106.32,6.28,12.28,108.32,27.44,41.58,103.78,29.22,38.26,106.4672,23.7776,34.6576,0.48,0.32,0.2,98.3499959309896,91.5999984741211,77.2,-5.69742520650228,-2.86854696273804,4.52671585083008,10.0757013956706,2.99599933624268,-5.37705421447754,-0.599665734916925,-0.569481790065765,-0.10948957875371,-4.99721445764104,-7.11852237582207,-2.1897915750742,0.1875,0.44444444,0.28,1,0.75,0.85714286,0.36,20.22222222,0.2,0.48,0.32,77.1447814941406,98.3042195638021,91.5253524780273,5.26741790771484,-5.0319356918335,-2.21505260467529,-6.34579010009766,9.06784756978353,2.13151240348816,-0.10948957875371,-0.599665734916925,-0.569481790065765,-2.1897915750742,-4.99721445764104,-7.11852237582207,0.1875,0.44444444,0.28,1,0.75,0.85714286,0.36,3,79.0531311035156,-15.2392272949219,0,0,90.1337,0,0,"2024-08-08",0
"David Bednar",19569,"2024-08-07","SDP",27,2024,"PIT","H",29,0,0,9,1,0,0,0,0,0,0,1,1,6,1,1,1,1,1,0,1,0,0,1,9,9,9,1,0,0,1,1,1,0,0,0,0,0.16666667,0.16666667,0,5.73367352628778,9,0.25,2,0,1,20.1664797782898,-11.1664797782898,8.67848818451166,213.193937782926,488.413880207494,211.511429986591,1,0.333333333,0.333333333,0.333333333,0,1,0,0,6,11,17,-0.19164602458477,-0.488190025091171,0.29654398560524,-0.479000002145767,-0.0477329343557358,3.17636656761169,2.89660000801086,2.89660000801086,2.61339998245239,1,1,-0.14550007879734,0.0851650952539049,0,1,0.35294118,98,0.23529412,78.5,0.41176471,91.57142857,NA,-1.8439747095108,0.115624979138374,0.430400818586349,-30.7329118251801,2.89062447845936,6.14858312266214,0.36363636,0.66666667,0.47058824,0.75,0.75,0.75,0.35294118,0.66666667,0.11764706,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,28.9866318782409,33.09316,45.13908,51.90993,38.42962,80,31.1222,70.23123,52.44345,76.77996,45.63491,62.36833,51.95872,0.3966,4.67199,101.96,93.28,91.54,121.14,4.92000000000002,37.7,85.16,155.22,157.28,101.811764705882,87.5988235294118,99.6070588235294,0.35294118,0.41176471,0.23529412,97.9000040690104,91.5714285714286,78.1500015258789,-5.62707392374675,-4.7038334437779,4.11559391021729,10.8059730529785,2.64591707502093,-5.90008783340454,-1.85816839709878,0.436217460781336,0.11602320894599,-30.9694732849797,6.23167801116194,2.90058022364974,0.16666667,0.63636364,0.47058824,0,0.85714286,0.75,0.64705882,19.54545455,0.23529412,0.35294118,0.41176471,78.0691757202148,97.8558146158854,91.5087193080357,5.08140516281128,-4.88606993357341,-4.16274588448661,-7.51284503936768,9.86708323160807,1.72088432312012,0.11602320894599,-1.85816839709878,0.436217460781336,2.90058022364974,-30.9694732849797,6.23167801116194,0.16666667,0.63636364,0.47058824,0,0.85714286,0.75,0.64705882,3,91.9539388020833,14.2867609659831,1,0.33333333,106.182,2,0.66666667,"2024-08-07",0
