"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSL%","pivCU","pivFA","pivFC","pivSL","piCU-X","piFA-X","piFC-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCU","piwFA","piwFC","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Luke Jackson",11752,"2024-08-16","@LAA",16,2024,"ATL","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.7443615507439,-18.3531359984531,1,0,1,0,0,0,0,0,6,7,13,0.0314439833164215,0,0.0314439833164215,0.508000016212463,0.0515474379062653,0.412733346223831,0.537000000476837,0.537000000476837,NA,0,1,0.0762075483798981,-2.28068170756018e-05,0,0,0.38461538,94.4,0.46153846,87.83333333,NA,NA,0.15384615,85.5,NA,0.310168117284775,0.229316398501396,NA,0.193908214569092,6.2033623456955,3.82193997502327,NA,9.69541072845459,0,0.66666667,0.30769231,NA,0.75,0.75,0.46153846,0.33333333,0.07692308,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.60885546453656,73.83441,80,77.51376,59.85047,47.89236,60.04502,45.43165,52.30958,43.23679,NA,NA,NA,56.74762,57.37305,56.23977,-0.29379,3.63641,101.64,177,179,72.3,120.36,111.86,89.74,106.8,107.72,NA,NA,NA,84.8630769230769,122.815384615385,120.278461538462,0.38461538,NA,0.46153846,0.15384615,94.5200012207031,NA,87.9166666666667,85.3999938964844,-3.83495445251465,NA,-0.231935838858287,2.58735466003418,10.4015625,NA,-2.52872165044149,-6.43597412109375,0.313984904438257,NA,0.231709115207195,0.19612817466259,6.27969808876514,NA,3.86181858678659,9.8064087331295,0,0.57142857,0.30769231,NA,0.75,0.75,0.53846154,15.9,0.15384615,0.38461538,NA,0.46153846,85.395751953125,94.51162109375,NA,87.874766031901,3.09375524520874,-3.40803985595703,NA,0.266389667987823,-8.22537517547607,9.29367218017578,NA,-3.93011347452799,0.19612817466259,0.313984904438257,NA,0.231709115207195,9.8064087331295,6.27969808876514,NA,3.86181858678659,0,0.66666667,0.30769231,NA,0.75,0.75,0.46153846,1,89.6232604980469,-38.8707733154297,0,0,89.6233,0,0,"2024-08-16",0
"Luke Jackson",11752,"2024-08-14","@SFG",16,2024,"ATL","A",32,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,1,9,0,9,1,0,0,0,2,1,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0.25,1,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,104.659905777721,175.553036418574,0,0.333333333,0,0.666666666,0,0,2,18,5,10,15,0.000708000035956502,-0.00130799994803965,0.00201599998399615,0.474000006914139,0.050398726016283,0.016160000115633,0.00999999977648258,0.00999999977648258,0,1,1,-0.0496687889099121,0.0934806720095657,0,0,0.46666667,94.85714286,0.06666667,87,NA,NA,0.46666667,85.14285714,NA,0.364606142044067,-0.0344077162444592,NA,-0.371645510196686,5.20865917205811,-3.44077162444592,NA,-5.30922157423837,0.33333333,0.83333333,0.53333333,0.66666667,0.8,0.75,0.4,0.6,0.13333333,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,5.68175406870783,68.09066,61.74729,75.87974,20,58.91271,20,20,46.83647,20,NA,NA,NA,26.18142,56.5174,20,1.60517,6.48485,117.78,108.02,136.48,101.14,16.58,15.52,87.84,20.98,16.86,NA,NA,NA,108.018666666667,59.5453333333333,72.0573333333333,0.46666667,NA,0.06666667,0.46666667,94.7000034877232,NA,87.4000015258789,84.9285714285714,-2.54964365277972,NA,2.03699326515198,2.20227037157331,11.1694717407227,NA,-3.73018932342529,-7.82272774832589,0.365614850074053,NA,-0.0350487045943737,-0.378226887434721,5.22306928677218,NA,-3.50487045943737,-5.40324124906744,0.375,0.71428571,0.53333333,0.66666667,0.8,0.75,0.46666667,15.7,0.46666667,0.46666667,NA,0.06666667,85.0006713867188,94.7701416015625,NA,87.4197998046875,2.96013423374721,-1.87480681283133,NA,2.33139991760254,-9.55124991280692,10.1360669817243,NA,-4.78930997848511,-0.378226887434721,0.365614850074053,NA,-0.0350487045943737,-5.40324124906744,5.22306928677218,NA,-3.50487045943737,0.28571429,0.75,0.53333333,1,0.66666667,0.75,0.53333333,3,94.1706848144531,30.7477289835612,0,0,96.8185,1,0.33333333,"2024-08-14",0
"Luke Jackson",11752,"2024-08-11","@COL",16,2024,"ATL","A",32,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.2,6,4,4,4,1,0,0,0,0,0,2,27.000028163224,0,54.0000563264481,2,0,0,0,1,3,0,0,0,0,0.33333333,0,0.33333333,2.11156241929506,13.500014081612,0.666666666666667,6.00000625849423,1,0,16.6664938599018,37.3335624665463,-0.565511505147663,1297.28436212217,413.170921645085,-11.8765114327557,0,0.75,0,0.25,0,1,0,0,9,20,29,-0.0484800040721893,-0.0680720061063766,0.0195920020341873,-2.04999995231628,-0.178416028618813,0.306133329868317,0.242800012230873,0.242800012230873,1.31879997253418,1,1,-0.17771378159523,0.0193513971627901,0,0,0.20689655,95,0.34482759,87.7,NA,NA,0.44827586,84.92307692,NA,0.274007588624954,-2.49409127235413,NA,-0.355044186115265,4.56679314374924,-24.9409127235413,NA,-2.73110912396358,0.36842105,0.7,0.48275862,0.42857143,1,0.71428571,0.34482759,0.5,0.13793103,0,3,1,0,2,2,4,0,0.75,0.25,0,0.5,0.5,20.7042140960881,51.555,59.28703,55.46118,55.18273,37.52969,59.52615,57.60941,68.11799,54.60137,NA,NA,NA,53.16831,58.61377,54.66264,-0.07142,3.96996,101.58,121.6,126.46,77.7,133.28,96.4,118.82,123.86,133.16,NA,NA,NA,102.584137931034,124.795862068966,122.551034482759,0.20689655,NA,0.34482759,0.44827586,94.9166666666667,NA,87.7900024414062,84.969228891226,-2.65807946523031,NA,-0.690398979187012,1.13431042891282,8.81370544433594,NA,-1.6076078414917,-5.35268108661358,0.277335677295923,NA,-2.50871221721172,-0.361162390559912,4.62226128826539,NA,-25.0871221721172,-2.77817223507624,0.28571429,0.66666667,0.48275862,0.25,0.9,0.71428571,0.51724138,17.54545455,0.44827586,0.20689655,NA,0.34482759,84.9669565054087,94.9436340332031,NA,87.80361328125,1.42215508681077,-2.18628168106079,NA,-0.44043550491333,-6.25373781644381,8.33919525146484,NA,-2.47515602111816,-0.361162390559912,0.277335677295923,NA,-2.50871221721172,-2.77817223507624,4.62226128826539,NA,-25.0871221721172,0.28571429,0.66666667,0.48275862,0.25,0.9,0.71428571,0.51724138,4,98.3969573974609,19.9558086395264,1,0.25,103.626,3,0.75,"2024-08-11",0
"Luke Jackson",11752,"2024-08-08","MIL",16,2024,"ATL","H",32,0,0,9,1,0,0,0,0,0,0,0,1,9,3,1,1,0,3,0,0,0,0,1,9,27,27,0.33333333,0.25,0,4,0,1,0,1,0,0,0.11111111,0.33333333,-0.22222222,8.89946981916326,0,0.5,6,0.6,0.83333333,10.1664797782898,-1.16647977828979,10.1664797782898,216.213834824856,252.745026571879,247.469823554607,4,0.2,0.8,0,0,0,0,0,21,25,46,-8.79998260643333e-05,-0.000811999780125916,0.000723999983165413,-2.33400011062622,-0.237195134162903,0.0123555548489094,0.00999999977648258,0.00999999977648258,0.00999999977648258,1,1,-0.036199975758791,0.0290776872707025,0,0,0.36956522,94.35294118,0.32608696,87.8,0.06521739,90.33333333,0.23913043,85,NA,-0.874996840953827,-0.432826966047287,-0.164803758263588,-0.132788389921188,-5.14704024090486,-2.88551310698191,-5.49345860878626,-1.20716718110171,0.24137931,0.64705882,0.39130435,0.85714286,0.72727273,0.77777778,0.36956522,1,0.08695652,0,5,0,1,2,2,5,0,1,0,0.2,0.4,0.4,8.33063579855391,53.24035,57.71726,35.13072,49.25772,46.21888,46.81344,25.15496,74.18781,20,20,34.70474,76.43249,37.44004,58.81458,28.44533,0.90572,5.43567,115.1,69.9,81.02,77.76,81.54,59.8,117.62,57.12,66.62,58.04,41.68,27.04,98.4008695652174,68.1939130434783,64.9617391304348,0.36956522,0.06521739,0.34782609,0.2173913,94.2941176470588,90.2666625976562,87.5250015258789,84.7700012207031,-2.84260918112362,0.549149394035339,-0.449149042367935,1.05540733337402,10.1621210434858,5.50863901774089,-2.19057989120483,-5.17813491821289,-0.895297281444073,-0.169878110289574,-0.478577371686697,-0.0569274351000786,-5.26645459672984,-5.66260367631912,-2.99110857304186,-0.569274351000786,0.28,0.52380952,0.39130435,0.85714286,0.72727273,0.77777778,0.45652174,21.18918919,0.2173913,0.36956522,0.06521739,0.34782609,84.6996459960938,94.2317181755515,90.1949666341146,87.463737487793,1.89341297149658,-2.50302707447725,1.200408299764,-0.528069198131561,-7.00611190795898,9.19349849925322,4.15358670552572,-3.50668811798096,-0.0950057581067085,-0.895297281444073,-0.169878110289574,-0.440499048680067,-0.950057581067085,-5.26645459672984,-5.66260367631912,-2.75311905425042,0.26923077,0.55,0.39130435,0.85714286,0.72727273,0.77777778,0.43478261,5,89.4943359375,-8.62696228027344,0,0,98.2325,1,0.2,"2024-08-08",0
"Luke Jackson",11752,"2024-08-04","MIA",16,2024,"ATL","H",32,0,0,2.45454588015225,1,0,0,0,0,0,0,0,3.2,14,2,1,1,1,1,0,0,0,0,5,12.2727294007612,2.45454588015225,4.9090917603045,5,0,0,4,4,0,0,0,0,0,0.35714286,0.07142857,0.28571429,2.3028617337651,2.45454588015225,0.153846153846154,0.818181960050749,0.142857142857143,1,4.80284369839129,-2.34829781823905,2.90685254005914,58.9674197223633,120.3659104406,72.0356783074722,1,0,0.5,0.5,0,0.25,0,0,15,30,45,-0.0911080092191696,-0.140652000904083,0.0495439954102039,-0.560999989509583,-0.0570122078061104,0.232714295387268,0.286693334579468,1.07720005512238,0.031199999153614,1,1,0.068935252726078,-0.460436810752643,0,1,0.31818182,94.78571429,0.5,87,0.02272727,91,0.15909091,84.57142857,0.02222222,0.279861778020859,-0.244912341237068,-0.0238054171204567,0.756237149238586,1.99901270014899,-1.11323791471395,-2.38054171204567,10.8033878462655,0.28571429,0.52173913,0.40909091,0.5,1,0.83333333,0.52272727,0.71428571,0.06666667,4,2,2,0,4,4,8,0.5,0.25,0.25,0,0.5,0.5,3.35876257949676,80,53.77346,80,59.85965,49.83586,65.10975,62.92305,52.24265,58.1599,20,33.35028,20,66.45262,52.79272,66.75117,-0.89673,2.732,112.46,139.34,148.82,79.14,124.98,108.6,102.34,118.66,130.42,76.64,60.78,34.86,97.3640909090909,125.465454545455,126.741818181818,0.31818182,0.02272727,0.5,0.15909091,94.7999965122768,90.8000030517578,86.9636341441761,84.5571463448661,-4.03413009643555,-2.26176452636719,-0.613605412569913,0.652414866856166,10.4481266566685,6.80461072921753,-2.59970959750089,-6.43734850202288,0.281191855669022,-0.0242429338395596,-0.245628084987402,0.765558529645205,2.00851325477873,-2.42429338395596,-1.11649129539728,10.9365504235029,0.3,0.5,0.40909091,0.5,1,0.83333333,0.54545455,18.4516129,0.31818182,0.31818182,0.02272727,0.34090909,85.3418840680804,94.9552873883929,90.9234008789062,87.6333089192708,1.04132304872785,-3.44399642944336,-1.28320002555847,-0.543929672241211,-7.36776624407087,9.12502288818359,4.99953985214233,-3.16797943115234,-0.0378081873059273,0.281191855669022,-0.0242429338395596,0.55773863196373,-0.270058480756623,2.00851325477873,-2.42429338395596,3.71825754642487,0.31578947,0.48,0.40909091,0.5,1,0.83333333,0.56818182,8,91.6814117431641,16.9049320220947,1,0.125,103.542,4,0.5,"2024-08-04",0
"Luke Jackson",11752,"2024-08-01","MIA",16,2024,"ATL","H",32,0,0,0,1,0,0,0,0,0,1,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.9790523120279,78.3097583844777,1,0.5,0.5,0,0,0,0,0,3,4,7,-0.0110519900918007,-0.0755040273070335,0.0644520372152328,-0.560000002384186,-0.0569105707108974,2.07179999351501,0.827399969100952,1.6547999382019,1.457200050354,1,1,-0.0197304524481297,0.0143959654675356,0,0,0.14285714,96,0.28571429,88,NA,NA,0.57142857,84.5,NA,0.0389156937599182,-0.463952869176865,NA,0.173169538378716,3.89156937599182,-23.1976434588432,NA,4.32923845946789,0.4,1,0.57142857,0.5,1,0.75,0.28571429,0.5,0.14285714,0,2,0,0,2,0,2,0,1,0,0,1,0,10.0237010086282,53.09059,72.5061,51.80987,80,48.64312,80,20,47.50033,20,NA,NA,NA,45.98439,64.67127,47.21133,0.37489,4.63943,134.12,88.46,130.84,80.84,164.88,161.56,105.42,78.8,97,NA,NA,NA,118.308571428571,96.6171428571429,125.56,0.14285714,NA,0.28571429,0.57142857,96,NA,88,84.5749969482422,-4.10917615890503,NA,-2.33243012428284,-0.100614085793495,9.99858093261719,NA,-1.49440574645996,-6.58877849578857,0.039364367723465,NA,-0.471209865063429,0.175375316292048,3.9364367723465,NA,-23.5604932531714,4.38438290730119,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,24.4,0.57142857,0.14285714,NA,0.28571429,84.6646270751953,96.0762023925781,NA,88.1032562255859,0.34909600019455,-3.63882994651794,NA,-1.75088500976562,-8.383957862854,8.98836994171143,NA,-3.11899495124817,0.175375316292048,0.039364367723465,NA,-0.471209865063429,4.38438290730119,3.9364367723465,NA,-23.5604932531714,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,2,97.7350540161133,0.466293334960938,0,0,108.986,1,0.5,"2024-08-01",0
"Luke Jackson",11752,"2024-07-26","COL",30,2024,"SFG","H",32,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,81.4170727589986,78.3097583844777,1,0,1,0,0,0,0,0,0,2,2,0.00156998995225877,0,0.00156998995225877,0.217999994754791,0.0231791585683823,0.0507999993860722,0.0253999996930361,0.0507999993860722,0.0553999990224838,1,1,0.0309053137898445,6.04494041628323e-10,0,0,0.5,94,0.5,86,NA,NA,NA,NA,NA,0.0389156937599182,0.173169538378716,NA,NA,3.89156937599182,17.3169538378716,NA,NA,NA,0.5,0.5,NA,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1.34180193046909,NA,NA,NA,80,35.34299,80,80,48.01273,80,NA,NA,NA,80,40.52737,80,-2.66486,0.0798,NA,NA,NA,63.08,137.68,122.46,108.18,97.68,108.82,NA,NA,NA,85.63,117.68,115.64,0.5,NA,0.5,NA,94,NA,86.3000030517578,NA,-3.69213151931763,NA,-1.30878520011902,NA,9.8062858581543,NA,-3.22001123428345,NA,0.039364367723465,NA,0.175375327467918,NA,3.9364367723465,NA,17.5375327467918,NA,NA,0.5,0.5,NA,1,1,1,17,NA,0.5,NA,0.5,NA,94.4035034179688,NA,86.7384033203125,NA,-3.07036995887756,NA,-0.870024025440216,NA,8.81886959075928,NA,-3.9258599281311,NA,0.039364367723465,NA,0.175375327467918,NA,3.9364367723465,NA,17.5375327467918,NA,0.5,0.5,NA,1,1,1,1,71.8763198852539,7.22999286651611,0,0,71.8763,0,0,"2024-07-26",0
"Luke Jackson",11752,"2024-07-25","@LAD",30,2024,"SFG","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-69.3306131123661,-66.6845831899186,0,0,0,0,0,0,2,18,7,11,18,0.0218799952417612,0,0.0218799952417612,0.477999985218048,0.0505820102989674,0.292666673660278,0.379999995231628,0.379999995231628,1.79799997806549,1,1,0.0745463222265244,0.000214479774317988,0,0,0.38888889,94.85714286,0.38888889,88,NA,NA,0.22222222,84.75,NA,0.215916484594345,0.566525101661682,NA,0.00517852231860161,3.08452120849064,8.09321573802403,NA,0.12946305796504,0.26666667,1,0.38888889,0.5,0.33333333,0.42857143,0.16666667,1,0.22222222,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.73283713809967,48.69297,69.57746,37.32857,67.94949,46.01982,75.0954,80,76.67387,63.57271,NA,NA,NA,72.39814,65.38007,64.44856,-1.2661,2.17794,108.3,103.48,105.74,103.48,127.86,112.4,122.08,132.52,149.24,NA,NA,NA,111.784444444444,124.254444444444,125.246666666667,0.38888889,NA,0.38888889,0.22222222,94.8571428571429,NA,88.028573172433,84.5,-4.11540494646345,NA,-1.28570665631975,0.518180012702942,10.5834448678153,NA,-2.46031297956194,-5.60802793502808,0.218210402876139,NA,0.562392625957727,0.00434239581227303,3.11729146965912,NA,8.03418037082468,0.108559895306826,0.36363636,0.42857143,0.38888889,0.5,0.33333333,0.42857143,0.38888889,18.4,0.22222222,0.38888889,NA,0.38888889,84.5346221923828,94.893057686942,NA,88.0684552873884,1.30783021450043,-3.55429567609514,NA,-0.51167859349932,-7.19330024719238,9.60510471888951,NA,-3.90726007734026,0.00434239581227303,0.218210402876139,NA,0.562392625957727,0.108559895306826,3.11729146965912,NA,8.03418037082468,0.33333333,0.5,0.38888889,0.5,0.33333333,0.42857143,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-07-25",0
"Luke Jackson",11752,"2024-07-23","@LAD",30,2024,"SFG","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-19.0813844885779,-18.3531359984531,1,0,1,0,0,0,0,0,6,10,16,0.0114000085741282,0,0.0114000085741282,0.477999985218048,0.0505820102989674,0.149333328008652,0.197999998927116,0.197999998927116,0.101999998092651,1,1,0.0764306932687759,-9.13474164710715e-05,0,0,0.375,96.33333333,0.4375,88.71428571,NA,NA,0.1875,84.66666667,NA,0.150235757231712,0.241760805249214,NA,0.352713823318481,2.50392928719521,3.45372578927449,NA,11.7571274439494,0.36363636,0.8,0.5,0,1,0.5,0.3125,0.66666667,0.25,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.55719109784311,80,80,47.67576,80,66.00475,80,36.52618,79.96389,33.91463,NA,NA,NA,70.86708,80,61.53427,-1.17098,2.32062,97.96,163.44,193.6,101.88,137.42,142.04,146.18,92.64,119.18,NA,NA,NA,120.52625,122.7075,141.70625,0.375,NA,0.4375,0.1875,96.1333312988281,NA,88.7571411132812,84.6999969482422,-3.51721032460531,NA,-1.11579486301967,-0.279101630051931,10.7653656005859,NA,-1.82679121834891,-7.43349774678548,0.151820112019777,NA,0.24362925067544,0.357729453593493,2.53033520032962,NA,3.480417866792,11.9243151197831,0.36363636,0.8,0.5,0,1,0.5,0.3125,18.84615385,0.1875,0.375,NA,0.4375,84.7924296061198,96.2577514648438,NA,88.8203125,0.56328296661377,-2.66247844696045,NA,-0.0976802962166922,-9.29196993509928,9.54116439819336,NA,-3.42157581874302,0.357729453593493,0.151820112019777,NA,0.24362925067544,11.9243151197831,2.53033520032962,NA,3.480417866792,0.4,0.66666667,0.5,0,1,0.5,0.375,1,79.7789993286133,-21.0935440063477,0,0,79.779,0,0,"2024-07-23",0
"Luke Jackson",11752,"2024-07-19","@COL",30,2024,"SFG","A",32,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,1,1,1,1,1,0,0,0,0,2,27.000028163224,13.500014081612,13.500014081612,2,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,3.75272908401489,13.500014081612,0.333333333333333,3.00000312924711,0,1,21.1664985537725,-7.66648447216047,3.93449318872301,335.081390772946,533.660602099854,96.8693581788228,0,0,0,1,0,1,0,0,8,12,20,-0.0179199948906898,-0.0234399791806936,0.00551998382434249,-0.659999966621399,-0.0574412494897842,0.0824000015854836,0.061599999666214,0.123199999332428,NA,0,1,-0.209071069955826,-0.00840459200880728,0,0,0.4,95,0.45,87.44444444,NA,NA,0.15,83.33333333,NA,0.263044476509094,-1.46303558349609,NA,0.00828390195965767,3.28805595636368,-16.2559509277344,NA,0.276130065321922,0.30769231,0.85714286,0.5,0.25,0.83333333,0.6,0.35,1,0.2,1,0,0,0,0,1,1,1,0,0,0,0,1,18.3049243885326,58.58399,52.51919,76.23625,55.24671,45.30046,63.4724,64.22295,62.64555,38.53336,NA,NA,NA,61.70674,54.84741,55.19451,-0.60189,3.17426,112.88,119.6,121.36,87.16,138.18,111.36,113.86,106.82,118.64,NA,NA,NA,102.815,117.425,112.547,0.4,NA,0.45,0.15,94.7874984741211,NA,87.3222249348958,82.8666687011719,-2.27324056625366,NA,-0.596253871917725,1.475257396698,8.48776912689209,NA,-2.06877496507433,-6.37672932942708,0.265735410153866,NA,-1.46849828213453,0.00753837823867798,3.32169262692332,NA,-16.3166475792726,0.251279274622599,0.30769231,0.85714286,0.5,0,1,0.6,0.35,16.75,0.15,0.4,NA,0.45,83.0084686279297,94.9322891235352,NA,87.4804890950521,1.73196665445964,-2.13147258758545,NA,-0.375664234161377,-7.05657704671224,8.52140617370605,NA,-2.82094997829861,0.00753837823867798,0.265735410153866,NA,-1.46849828213453,0.251279274622599,3.32169262692332,NA,-16.3166475792726,0.33333333,0.75,0.5,0,1,0.6,0.4,1,109.467094421387,21.9458122253418,1,1,109.467,1,1,"2024-07-19",0
"Luke Jackson",11752,"2024-07-10","TOR",30,2024,"SFG","H",32,0,0,3,1,0,0,0,0,0,0,0,3,12,3,1,1,0,0,0,0,0,0,3,9,0,9,3,0,0,5,4,0,0,0,0,0,0.25,0,0.25,2.60858325129131,0,0.25,1,0.333333333333333,0.66666667,1.1664797782898,1.8335202217102,3.18249098658562,74.4624536124042,31.1678441352104,78.6966808185883,1.25,0,0.555555555,0.444444444,0,0,2,6,7,25,32,-0.000467998499516398,-0.0136200003325939,0.0131520023569465,0.422000050544739,0.0448697507381439,0.0606000013649464,0.0520666688680649,0.0908000022172928,NA,0,1,0.0243317782878876,-0.0320545256307137,0,0,0.375,94.5,0.34375,86.81818182,0.09375,90.66666667,0.1875,83.33333333,NA,-0.250883996486664,0.972281515598297,-0.0322868302464485,-0.0739644318819046,-2.0906999707222,8.83892286907543,-1.07622767488162,-1.23274053136508,0.46153846,0.57894737,0.53125,0.33333333,0.81818182,0.64705882,0.59375,0.66666667,0.1875,3,4,2,0,5,4,9,0.33333333,0.44444444,0.22222222,0,0.55555556,0.44444444,-0.00459261192680273,78.52373,51.3078,79.40531,64.12438,55.23587,60.17867,49.18804,47.87771,53.34863,NA,NA,NA,62.2565,51.48915,63.00309,-0.63604,3.12303,95.34,137.14,133.6,78.94,113.98,102.08,102.9,126.84,134.28,83.26,84.56,75.32,90.65625,119.985,116.55,0.375,0.09375,0.34375,0.1875,94.5416666666667,90.6333312988281,86.8454534357244,83.2333323160807,-4.21159172058105,1.1315852801005,-1.18543858961626,2.10827906926473,10.9348627726237,5.34122467041016,-2.25563274730336,-6.150390625,-0.252664908766747,-0.0332007221877575,0.982737086713314,-0.0878724828362465,-2.10554090638955,-1.10669073959192,8.93397351557558,-1.46454138060411,0.38461538,0.63157895,0.53125,0.4,0.75,0.64705882,0.59375,16.25,0.1875,0.375,0.09375,0.34375,83.4441986083984,94.7721150716146,90.8428344726562,87.0779363458807,2.62382666269938,-3.7954641977946,1.8622366587321,-0.625086914409291,-7.97703806559245,9.70479583740234,3.74117660522461,-3.85103260387074,-0.0878724828362465,-0.252664908766747,-0.0332007221877575,0.982737086713314,-1.46454138060411,-2.10554090638955,-1.10669073959192,8.93397351557558,0.46153846,0.57894737,0.53125,0.33333333,0.81818182,0.64705882,0.59375,9,91.9160291883681,9.75479549831814,1,0.11111111,103.696,4,0.44444444,"2024-07-10",0
