"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","CH%","CHv","wFB","wCB","wCH","wFB/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","pivCH","pivCU","pivFA","pivSI","piCH-X","piCU-X","piFA-X","piSI-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piwCH","piwCU","piwFA","piwSI","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kyle Hendricks",12049,"2024-07-26","@KCR",17,2024,"CHC","A",34,0,1,10.8,1,1,0,0,0,0,0,0,5,23,8,6,6,1,0,0,0,0,0,4,7.2,0,14.4,4,0.166666666,0,6,6,7,1,1,0,0,0.17391304,0,0.17391304,3.9795740804633,1.8,0.347826086956522,1.6,0.388888888888889,0.3030303,4.1664797782898,6.63352022171021,3.38088986575604,269.703121334341,104.77896576799,83.4911332943237,1,0.368421052,0.315789473,0.315789473,0.166666666,0.166666666,0,0,32,58,90,-0.183802008628845,-0.482266008853912,0.298464000225067,-3.32999992370605,-0.325991213321686,0.891791641712189,1.00399994850159,0.870000004768372,0.0561999976634979,1,1,-0.0208734255284071,-0.185230780915999,0,0,0.51111111,88.17391304,0.12222222,75,0.36666667,81.33333333,0.467692106962204,-0.637568831443787,-0.704876601696014,1.01672197165697,-5.79608028585261,-2.13598970210913,0.38333333,0.63333333,0.46666667,0.86956522,0.94736842,0.9047619,0.33333333,0.65217391,0.04444444,6,7,6,5,5,9,19,0.31578947,0.36842105,0.31578947,0.26315789,0.26315789,0.47368421,6.28153651218965,34,52.36847,31.09067,58.58518,56.6511,43.49394,61.06318,58.52559,43.72693,71.53101,28.24286,30.76792,49.58382,41.08429,30.43494,58.80506,0.67931,5.09606,85.44,116.74,95.18,83.94,112.72,78.68,75.66,105.66,82.74,85.38,99.32,86.2,83.822,108.260888888889,88.0737777777778,0.14444444,0.36666667,0.12222222,0.36666667,87.8846153846154,88.2303059895833,74.8818192915483,81.3181818181818,-3.65971169104943,-7.60644300056226,7.66587274724787,-5.62409464518229,7.69666172907903,4.32861420602509,-5.94517586447976,5.22075167569247,0.556661318987608,-0.0259373523294926,-0.649345230311155,-0.721668485552073,4.28201014605852,-0.0785980373620987,-5.90313845737414,-2.18687419864264,0.32653061,0.63414634,0.46666667,0.9375,0.88461538,0.9047619,0.45555556,17.07575758,0.36666667,0.12222222,0.14444444,0.36666667,81.2873165246212,74.8692072088068,87.8656569260817,88.2038204308712,-4.84628342137192,8.90338204123757,-2.98086166381836,-6.92335972641454,3.80216240160393,-7.73845533891158,6.86224247859074,3.30220933393999,-0.721668485552073,-0.649345230311155,0.556661318987608,-0.0259373523294926,-2.18687419864264,-5.90313845737414,4.28201014605852,-0.0785980373620987,0.36,0.6,0.46666667,0.88888889,0.91666667,0.9047619,0.44444444,19,87.6701403166118,16.419732344778,3,0.15789474,110.941,9,0.47368421,"2024-07-26",0
"Kyle Hendricks",12049,"2024-07-20","ARI",17,2024,"CHC","H",34,0,1,5.4,1,1,0,0,0,0,0,0,5,22,3,3,3,2,3,0,1,0,0,2,3.6,5.4,5.4,0.66666667,0,0,8,7,1,0,0,0,0,0.09090909,0.13636364,-0.04545455,6.60062165404151,3.6,0.166666666666667,1.2,0.0714285714285714,0.95238095,9.96647977828979,-4.56647977828979,6.88329154700041,134.851560667171,248.090760584751,168.129204244505,1.142857142,0.0625,0.5,0.4375,0,0.285714285,0,0,33,51,84,-0.11665602773428,-0.421304017305374,0.304647982120514,-0.655100047588348,-0.0702143758535385,0.76383638381958,1.01200008392334,0.870000004768372,0.39640000462532,1,1,-0.106279380619526,-0.0464444620847698,0,0,0.47619048,87.95,0.22619048,74.94736842,0.29761905,80.64,-1.5414901971817,0.618707478046417,-0.131053149700165,-3.85372549295425,3.25635514761272,-0.524212598800659,0.22916667,0.61111111,0.39285714,0.72727273,0.90909091,0.84848485,0.42857143,0.72727273,0.05952381,7,4,5,1,10,5,16,0.4375,0.25,0.3125,0.0625,0.625,0.3125,8.92442082584229,39,56.56346,38.81108,57.12202,71.76075,38.05876,79.58878,20,39.09484,20,61.40419,45.63616,64.00964,46.68016,35.29977,51.50079,0.33166,4.57458,84.42,100.3,82.9,84.94,145.26,116.4,72.98,47.5,21.64,89.04,106.74,102.04,82.722619047619,98.7261904761905,79.4916666666667,0.25,0.22619048,0.22619048,0.29761905,88.038091750372,87.5315776624178,74.8263132195724,80.64,-3.53324236188616,-8.23068478232936,7.69845982601768,-6.54648620605469,7.50022379557292,4.07243628250925,-6.30555805407072,4.31354339599609,-0.113192085176706,-1.36175121739507,0.624514982104301,-0.0764650292694569,-0.539009929412887,-7.16711167050035,3.28692095844369,-0.305860117077827,0.21052632,0.54347826,0.39285714,0.75,0.88,0.84848485,0.54761905,17.82258065,0.29761905,0.22619048,0.25,0.22619048,80.9901220703125,75.1981072676809,88.4032040550595,87.8928479646382,-5.93121765136719,8.74400570518092,-2.75537418183826,-7.75261246530633,2.87950042724609,-8.04916381835938,6.59481956845238,2.9883599532278,-0.0764650292694569,0.624514982104301,-0.113192085176706,-1.36175121739507,-0.305860117077827,3.28692095844369,-0.539009929412887,-7.16711167050035,0.20930233,0.58536585,0.39285714,0.77777778,0.875,0.84848485,0.48809524,16,88.5049591064453,8.93496704101562,2,0.125,108.595,7,0.4375,"2024-07-20",0
"Kyle Hendricks",12049,"2024-07-12","@STL",17,2024,"CHC","A",34,1,0,0,1,1,1,0,0,0,0,0,7,24,5,0,0,0,1,0,0,0,0,3,3.85714285714286,1.28571428571429,6.42857142857143,3,0,0,7,9,4,3,0,0,0,0.125,0.04166667,0.08333333,5.14425685445082,0,0.217391304347826,0.857142857142857,0.25,1,2.73790834971837,-2.73790834971837,4.68191915771791,0,69.4804941382454,114.931447553826,0.777777777,0.2,0.35,0.45,0.333333333,0,5,6.42857142857143,32,58,90,0.404292017221451,-0.177003979682922,0.581296026706696,3.35999989509583,0.354430377483368,1.02233600616455,1.09177148342133,0.870000004768372,0.308400005102158,1,1,0.330544888973236,0.0649141526565446,0,0,0.48888889,87.97727273,0.13333333,75.25,0.37777778,81.32352941,3.17068886756897,-0.084597036242485,-0.706630647182465,7.20611106265675,-0.704975302020709,-2.0783254328896,0.33333333,0.63333333,0.43333333,0.9,0.89473684,0.8974359,0.33333333,0.70833333,0.04444444,4,8,8,6,8,6,20,0.2,0.4,0.4,0.3,0.4,0.3,2.41236250044704,73,41.13979,33.44211,46.47193,66.62319,43.51629,73.59444,21.02687,49.14046,20.95821,61.34314,36.27491,73.45876,49.43932,33.8766,63.58241,0.16024,4.31745,84.18,98.2,80.16,79.94,121.12,99.7,72.38,93.94,69.46,87.74,119.08,112.36,84.5017777777778,110.067333333333,96.1242222222222,0.05555556,0.43333333,0.13333333,0.37777778,87.8599975585937,87.969232021234,75.1416676839193,81.2823558134191,-3.04289264678955,-7.5999521108774,7.70203908284505,-5.95281533633961,8.4244499206543,4.16119619516226,-6.2702522277832,5.05789723115809,-0.054975975304842,2.91017805412412,-0.0460008308291435,-0.745208282023668,-1.09951950609684,7.46199501057466,-0.383340256909529,-2.19178906477549,0.29166667,0.5952381,0.43333333,0.85714286,0.92,0.8974359,0.46666667,17.75757576,0.37777778,0.13333333,0.05555556,0.43333333,81.194091796875,75.0504760742188,87.7531799316406,87.8814540765224,-5.87333454805262,8.09215291341146,-2.74719791412353,-7.61485251402244,3.82207937801585,-7.65771865844727,7.58024444580078,3.26975993621044,-0.745208282023668,-0.0460008308291435,-0.054975975304842,2.91017805412412,-2.19178906477549,-0.383340256909529,-1.09951950609684,7.46199501057466,0.32,0.575,0.43333333,0.8125,0.95652174,0.8974359,0.44444444,20,83.4920837402344,24.3188049316406,0,0,107.489,9,0.45,"2024-07-12",0
"Kyle Hendricks",12049,"2024-07-06","LAA",17,2024,"CHC","H",34,0,1,9,1,1,0,0,0,0,0,0,2,11,4,2,2,0,2,0,1,0,0,1,4.5,9,18,0.5,0,0,0,2,5,1,0,0,0,0.09090909,0.18181818,-0.09090909,7.75265470206191,0,0.5,3,0.571428571428571,0.71428571,6.6664797782898,2.3335202217102,8.17848818451166,224.752601111951,166.551291120042,199.428568188724,0,0.714285714,0,0.285714285,0.5,0,0,0,20,23,43,-0.123543992638588,-0.391504019498825,0.267960011959076,-1.06210005283356,-0.113837093114853,1.40613329410553,0.842200040817261,0.870000004768372,0.667599976062775,1,1,-0.110499918460846,0.0226391209415206,0,0,0.51162791,87.13636364,0.25581395,73.72727273,0.23255814,79.9,-1.39986443519592,0.370989352464676,-0.82916259765625,-6.36302015998147,3.3726304769516,-8.2916259765625,0.20833333,0.47368421,0.3255814,1,0.88888889,0.92857143,0.44186047,0.54545455,0.02325581,2,0,5,3,4,0,7,0.28571429,0,0.71428571,0.42857143,0.57142857,0,16.0363661911885,35,50.46875,38.27604,54.41338,20,38.38986,20,38.68153,32.4201,24.75952,63.23764,44.95238,77.87863,45.95795,36.16649,57.79623,0.37653,4.64189,68.58,87.54,77.76,83.66,95,70.26,78.64,185.72,130.44,95,113.58,125.24,85.1939534883721,106.126511627907,100.375348837209,0.04651163,0.46511628,0.25581395,0.23255814,87.3000030517578,87.0400024414062,73.6545465642756,79.8200012207031,-3.66172742843628,-8.4500373840332,7.60099445689808,-6.3503734588623,8.01215362548828,3.76034317016602,-6.08744881369851,4.54981422424316,-0.305290743708611,-1.14032376557589,0.373297680169344,-0.846339106559753,-15.2645371854305,-5.70161882787943,3.39361527426676,-8.46339106559753,0.14285714,0.5,0.3255814,1,0.90909091,0.92857143,0.51162791,16.74193548,0.23255814,0.25581395,0.04651163,0.46511628,80.2461608886719,74.0997480912642,87.7472534179688,87.4760864257812,-5.7130729675293,8.36754192005504,-2.91930484771729,-7.9662467956543,3.33964080810547,-7.330754366788,7.62280988693237,2.84474754333496,-0.846339106559753,0.373297680169344,-0.305290743708611,-1.14032376557589,-8.46339106559753,3.39361527426676,-15.2645371854305,-5.70161882787943,0.16666667,0.44,0.3255814,1,0.90909091,0.92857143,0.58139535,7,83.2684762137277,31.3659471784319,0,0,94.2667,0,0,"2024-07-06",0
"Kyle Hendricks",12049,"2024-06-30","@MIL",17,2024,"CHC","A",34,0,1,17.1818211610657,1,1,0,0,0,0,0,0,3.2,19,7,7,7,2,1,0,0,0,0,3,7.36363764045674,2.45454588015225,17.1818211610657,3,0.2,0,5,7,3,2,1,0,0,0.15789474,0.05263158,0.10526316,4.85670415284192,4.9090917603045,0.388888888888889,2.18181856013533,0.384615384615385,0.19230769,9.43920813867887,7.74261302238686,5.23485982154262,429.073221976654,235.062442476369,128.293658800655,0.714285714,0.2,0.333333333,0.466666666,0.285714285,0.285714285,1,2.45454588015225,23,45,68,-0.376847982406616,-0.63825798034668,0.261409997940063,-5.10799980163574,-0.52470463514328,1.07986319065094,1.04519999027252,0.920199990272522,0.0498000010848045,1,1,-0.137473583221436,-0.211503940662356,0,0,0.47058824,87.71875,0.19117647,74.15384615,0.33823529,80.86956522,-0.872025012969971,-1.05764961242676,-0.851836681365967,-2.72507816553116,-8.1357662494366,-3.70363774506942,0.32352941,0.52941176,0.42647059,0.72727273,0.83333333,0.79310345,0.5,0.84210526,0.08823529,9,5,1,5,5,5,15,0.6,0.33333333,0.06666667,0.33333333,0.33333333,0.33333333,7.97333728104719,16,64.14978,35.93076,64.31816,48.05612,40.51497,51.37914,20,39.38227,25.11332,56.12959,40.06446,58.45602,56.13002,35.13544,60.59787,-0.25542,3.69396,80.92,106.46,93.1,75.38,125.3,96.68,88.98,68.32,47.92,87.56,108.34,91.78,83.0482352941177,109.180882352941,91.2282352941176,0.04411765,0.42647059,0.19117647,0.33823529,87.2999979654948,87.6482775457974,74.046151968149,80.7521707286005,-4.72042751312256,-8.95100560681573,7.55936314509465,-6.76995186183764,9.34451421101888,4.62264646332839,-6.0099111703726,5.24462393055791,-0.0229568891227245,-0.804884664714336,-1.06655003875494,-0.871791243553162,-0.765229637424151,-2.77546436108392,-8.20423106734569,-3.7903967111007,0.28125,0.55555556,0.42647059,0.66666667,0.85,0.79310345,0.52941176,17.87755102,0.33823529,0.19117647,0.04411765,0.42647059,80.8450980808424,74.150146484375,87.4088338216146,87.7457738415948,-6.43772490128227,8.35593649057242,-4.12552007039388,-8.69621013772899,4.09509443200153,-7.68868020864633,8.47032356262207,3.5996172674771,-0.871791243553162,-1.06655003875494,-0.0229568891227245,-0.804884664714336,-3.7903967111007,-8.20423106734569,-0.765229637424151,-2.77546436108392,0.27272727,0.57142857,0.42647059,0.66666667,0.85,0.79310345,0.51470588,15,86.0134521484375,19.2715942382812,2,0.13333333,107.757,6,0.4,"2024-06-30",0
"Kyle Hendricks",12049,"2024-06-25","@SFG",17,2024,"CHC","A",34,0,1,2.57142857142857,1,1,1,0,0,0,0,0,7,26,5,2,2,0,1,0,0,0,0,4,5.14285714285714,1.28571428571429,6.42857142857143,4,0,0,10,7,4,2,0,0,0,0.15384615,0.03846154,0.11538462,4.35796281830713,0,0.2,0.857142857142857,0.238095238095238,0.66666667,2.45219406400408,0.119234507424491,3.96420247022595,64.2150288891289,62.4207998122966,97.5873044638506,1.428571428,0.19047619,0.476190476,0.333333333,0.285714285,0,1,1.28571428571429,28,72,100,0.0944320559501648,-0.29203799366951,0.386470049619675,1.317999958992,0.140138223767281,0.796599984169006,0.821142852306366,0.870000004768372,0.506999969482422,1,1,0.286063760519028,-0.167519876729381,0,0,0.38,87.63157895,0.26,74.34615385,0.36,80.61111111,0.254094481468201,0.854934275150299,0.875083386898041,0.668669688074212,3.28820875057807,2.43078718582789,0.42372881,0.73170732,0.55,0.72,0.86666667,0.8,0.41,0.84615385,0.11,11,8,2,3,12,6,21,0.52380952,0.38095238,0.0952381,0.14285714,0.57142857,0.28571429,2.31650870663599,68,70.29001,38.08824,76.07715,58.47255,45.41828,60.36258,56.95639,34.35929,80,54.38507,34.70061,62.8536,62.93492,35.8356,73.47456,-0.67819,3.05981,90.6,131.12,121.02,83.8,120.84,87.82,66.62,86.26,78.42,92.66,99.68,90.94,89.3544,116.3658,100.8324,0.01,0.37,0.26,0.36,87,87.637840477196,74.2769211989183,80.6194458007812,-5.41551780700684,-7.89263998495566,7.73218829815204,-5.11778767903646,9.08468818664551,3.98172450709987,-6.67430877685547,4.79075325859918,0.252764463424683,0.0871070101857185,0.863441582769156,0.881875693798065,25.2764463424683,0.235424351853293,3.32092916449675,2.44965470499463,0.38,0.72,0.55,0.68421053,0.86111111,0.8,0.5,19.28378378,0.36,0.26,0.01,0.37,80.9715304904514,74.6528602013221,87.3679962158203,87.9978291279561,-4.48548168606228,8.62084256685697,-4.80624008178711,-7.49637088260135,3.4021053314209,-8.37808520977314,7.83826017379761,2.79716883478938,0.881875693798065,0.863441582769156,0.252764463424683,0.0871070101857185,2.44965470499463,3.32092916449675,25.2764463424683,0.235424351853293,0.39130435,0.68518519,0.55,0.66666667,0.86486486,0.8,0.54,21,88.8444242931548,16.7447887602307,1,0.04761905,106.377,7,0.33333333,"2024-06-25",0
"Kyle Hendricks",12049,"2024-06-19","SFG",17,2024,"CHC","H",34,1,0,1.58823547231287,1,1,0,0,0,0,0,0,5.2,20,2,1,1,0,1,0,0,0,0,8,12.7058837785029,1.58823547231287,3.17647094462574,8,0,1,5,3,2,0,0,1,1,0.4,0.05,0.35,2.02267908401489,0,0.105263157894737,0.529411824104289,0.181818181818182,0.66666667,0.872361873837875,0.715873598474993,1.67283700223681,39.6622281756206,23.3848365912596,42.2147999076184,1.666666666,0.2,0.5,0.3,0,0,3,4.7647064169386,23,52,75,0.203107938170433,-0.134323984384537,0.337431937456131,1.59789991378784,0.171264722943306,0.869099974632263,0.939000010490417,0.870000004768372,1.04879999160767,1,1,0.266324698925018,-0.0326255341581883,0,0,0.53333333,87.45,0.17333333,74.15384615,0.29333333,80.81818182,1.39558637142181,0.331803619861603,1.03202199935913,3.48896592855453,2.55233553739694,4.69100908799605,0.3902439,0.61764706,0.49333333,0.5,0.9047619,0.72972973,0.45333333,0.7,0.13333333,4,5,2,0,6,5,11,0.36363636,0.45454545,0.18181818,0,0.54545455,0.45454545,0.981135981690799,73,55.22894,33.54346,59.42837,59.58871,43.8473,62.86233,30.09779,43.329,37.27088,61.69254,42.24218,71.22486,52.94195,35.89811,64.77132,-0.05736,3.99105,90.36,111.56,94.36,75.04,98.7,65.32,83.7,86.12,63.66,89.36,114.2,108.36,86.1901333333333,105.871733333333,89.0450666666667,0.17333333,0.36,0.17333333,0.29333333,87.2769211989183,87.4703685619213,74.2153836763822,80.7454556551847,-3.62148666381836,-8.04586396393953,8.17079632098858,-6.35277418656783,8.04154909574068,3.78056731047454,-6.80084698016827,5.02199138294567,-0.499525118619204,1.95413817837834,0.331909015774727,1.04224460944533,-3.84250091245541,7.23754880880868,2.55314627519021,4.73747549747879,0.3,0.62222222,0.49333333,0.33333333,0.85714286,0.72972973,0.6,18.96296296,0.29333333,0.17333333,0.16,0.37333333,81.2406283291903,74.7484694260817,87.8833618164062,87.9449637276786,-5.92802706631747,8.74761434701773,-3.12139320373535,-7.55635615757534,3.84203789450906,-8.11793752817007,7.53792953491211,2.85770770481655,1.04224460944533,0.331909015774727,-0.714264813810587,2.16887787356973,4.73747549747879,2.55314627519021,-5.95220678175489,7.74599240560617,0.25925926,0.625,0.49333333,0.28571429,0.83333333,0.72972973,0.64,11,88.6218078613281,11.2627235412598,1,0.09090909,104.421,3,0.27272727,"2024-06-19",0
"Kyle Hendricks",12049,"2024-06-14","STL",17,2024,"CHC","H",34,0,0,0,1,0,0,0,0,0,0,0,4.1,15,2,0,0,0,0,0,0,0,0,1,2.07692322928526,0,4.15384645857051,1,0,0,8,5,1,0,0,0,0,0.06666667,0,0.06666667,4.4531779817488,0,0.133333333333333,0.461538495396724,0.142857142857143,1,2.70494128289307,-2.70494128289307,4.44956649498017,0,68.6659131871114,109.316477329373,1.6,0.071428571,0.571428571,0.357142857,0,0,0,0,18,40,58,0.272875934839249,-0.0889360010623932,0.361811935901642,2.09200000762939,0.224222928285599,1.1671199798584,1.09926676750183,0.845600008964539,1.53439998626709,1,1,0.256068199872971,-0.0222653864961012,1,0,0.53448276,88.48387097,0.20689655,75.16666667,0.25862069,81.13333333,0.485073894262314,0.584219455718994,1.11933851242065,1.56475449762037,4.86849546432495,7.46225674947103,0.4,0.65217391,0.5,0.78571429,0.86666667,0.82758621,0.39655172,0.8,0.0862069,5,6,3,4,10,0,14,0.35714286,0.42857143,0.21428571,0.28571429,0.71428571,0,1.54427598747904,NA,61.33879,34.18996,63.91878,53.34243,41.32696,56.95249,20,29.30227,20,54.69133,40.06594,60.14477,46.52175,32.20751,55.00051,0.3415,4.58934,84.24,112.12,95.38,86.58,114.88,85.24,77.26,99.16,52.48,90.52,107.96,103.82,86.251724137931,109.253793103448,90.711724137931,0.13793103,0.39655172,0.20689655,0.25862069,88.4250030517578,88.4521749745245,75.1416676839193,81.2399983723958,-4.55584287643433,-8.10539245605469,6.62571970621745,-4.88335622151693,8.51025867462158,3.8876893416695,-6.49379348754883,5.71786193847656,0.0491050742566586,0.440419565886259,0.579062599688768,1.2164167650044,0.613813428208232,1.91486767776634,4.82552166407307,8.10944510002931,0.39285714,0.6,0.5,0.72727273,0.88888889,0.82758621,0.51724138,17.34883721,0.25862069,0.20689655,0.13793103,0.39655172,81.5641927083333,75.4715423583984,88.748176574707,88.7974375849185,-4.48367869059245,7.30308850606283,-4.27453374862671,-7.84742007048234,4.32225341796875,-8.34561856587728,7.57529497146606,2.66470917411473,1.2164167650044,0.579062599688768,0.0491050742566586,0.440419565886259,8.10944510002931,4.82552166407307,0.613813428208232,1.91486767776634,0.4,0.60714286,0.5,0.75,0.88235294,0.82758621,0.48275862,14,77.4137922014509,16.1178087506975,0,0,101.595,1,0.07142857,"2024-06-14",0
"Kyle Hendricks",12049,"2024-06-06","@CIN",17,2024,"CHC","A",34,0,0,0,1,0,0,0,0,0,0,0,1.1,4,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0,0,0,3,1,0,0,0,0,0,0,0,10.5257290840149,0,0.25,0.750000178813977,0.25,1,3.1664797782898,-3.1664797782898,6.5684995033937,0,80.0700356271687,160.522026728569,0,0.25,0,0.75,0,0,0,0,8,9,17,-0.0677999556064606,-0.0802300125360489,0.0124300541356206,-0.623000025749207,-0.05891253054142,0.341499984264374,0.493666648864746,1.35899996757507,NA,0,1,0.0478301644325256,-0.246365914741588,0,1,0.35294118,88,0.29411765,74.4,0.35294118,81.5,0.248325228691101,-0.060688678175211,0.0449676923453808,4.13875381151835,-1.21377356350422,0.74946153908968,0.1,0.85714286,0.41176471,1,0.83333333,0.85714286,0.41176471,0.5,0.05882353,1,1,2,0,4,0,4,0.25,0.25,0.5,0,1,0,3.9601719528356,NA,69.97923,37.09428,80,59.13657,47.73793,72.33664,20,27.23794,20,20,43.23477,20,35.95352,36.96943,48.15656,0.99807,5.5742,83.28,93.28,84.94,82.76,116.06,80.26,83.94,-32.62,-63.3,93.8,77.86,85.12,85.68,81.54,66.1658823529412,0.11764706,0.23529412,0.29411765,0.35294118,88.0500030517578,88,74.4799987792969,81.5833333333333,-4.92902278900146,-8.59965896606445,7.22974624633789,-8.33098856608073,7.91669082641602,3.92696690559387,-7.24448394775391,4.36038621266683,-0.0560956560075283,0.307180378586054,-0.0625826828181744,0.0437986217439175,-2.80478280037642,7.67950946465135,-1.25165365636349,0.729977029065291,0,0.7,0.41176471,NA,0.85714286,0.85714286,0.58823529,18.66666667,0.35294118,0.29411765,0.11764706,0.23529412,81.7483825683594,74.6183227539063,88.1853942871094,88.1202697753906,-8.31738471984863,7.38338394165039,-4.7026948928833,-8.31968975067139,3.23256174723307,-8.80884628295899,7.18957996368408,2.64535999298096,0.0437986217439175,-0.0625826828181744,-0.0560956560075283,0.307180378586054,0.729977029065291,-1.25165365636349,-2.80478280037642,7.67950946465135,0,0.7,0.41176471,NA,0.85714286,0.85714286,0.58823529,4,88.4589767456055,31.7132968902588,0,0,94.3809,0,0,"2024-06-06",0
"Kyle Hendricks",12049,"2024-06-02","CIN",17,2024,"CHC","H",34,0,0,0,1,0,0,0,0,0,0,0,3,13,3,0,0,0,2,0,0,0,0,3,9,6,9,1.5,0.2,0,5,1,2,0,1,0,0,0.23076923,0.15384615,0.07692308,4.13439771910202,0,0.272727272727273,1.66666666666667,0.375,1,3.1664797782898,-3.1664797782898,3.67048258036375,0,80.0700356271687,90.4893507908717,5,0.25,0.625,0.125,0,0,0,0,16,29,45,0.0383719950914383,-0.0424040034413338,0.0807759985327721,1.40700006484985,0.150803864002228,0.282184600830078,0.224266663193703,0.321999996900558,NA,0,1,0.0261884219944477,0.109793467090083,0,0,0.6,87.92592593,0.11111111,74,0.28888889,81.23076923,0.302768498659134,0.202208802103996,0.00180730596184731,1.12136480984864,4.04417604207993,0.0139023535526716,0.30434783,0.5,0.4,0.71428571,0.90909091,0.83333333,0.48888889,0.53846154,0.06666667,3,4,1,3,5,0,8,0.375,0.5,0.125,0.375,0.625,0,3.97232684659796,NA,54.79098,37.96064,65.0706,71.92528,42.02583,73.41437,23.28313,39.98946,28.75381,35.79345,42.15065,46.51427,40.08077,36.55088,53.59913,0.74166,5.18958,83.44,94.9,85.68,85.16,120.92,106.64,66.1,108.58,81.52,78.78,87.96,86.62,78.3447619047619,97.6290476190476,87.7857142857143,0.17777778,0.42222222,0.11111111,0.28888889,87.9499969482422,87.6578947368421,74.0599975585938,81.2692307692308,-4.68994188308716,-8.94219408537212,7.51089248657227,-9.1077628502479,8.32200527191162,4.41465438039679,-6.39841156005859,4.20833969116211,0.150911044329405,0.151150450110435,0.204208664596081,-0.00301365926861763,1.88638805411756,0.795528684791766,4.08417329192162,-0.0231819943739818,0.21052632,0.53846154,0.4,0.5,0.92857143,0.83333333,0.57777778,17.84375,0.28888889,0.11111111,0.17777778,0.42222222,81.6182391826923,74.402197265625,88.3113021850586,88.0152266652961,-8.93450223482572,7.93568420410156,-4.50282764434814,-8.65763292814556,2.84168977003831,-8.00441055297852,7.38044738769531,3.28724208631014,-0.00301365926861763,0.204208664596081,0.150911044329405,0.151150450110435,-0.0231819943739818,4.08417329192162,1.88638805411756,0.795528684791766,0.33333333,0.45833333,0.4,0.71428571,0.90909091,0.83333333,0.53333333,8,76.6150436401367,-2.23445105552673,0,0,96.4873,1,0.125,"2024-06-02",0
