"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nick Lodolo",26378,"2024-08-22","@PIT",18,2024,"CIN","A",26,0,1,9.64285845659235,1,1,0,0,0,0,0,0,4.2,21,2,5,5,0,3,0,2,0,0,9,17.3571452218662,5.78571507395541,3.85714338263694,3,0,0,2,4,1,1,0,0,0,0.42857143,0.14285714,0.28571429,2.92634132207308,0,0.125,1.07142871739915,0.285714285714286,0.28571429,2.52362254785031,7.11923590874204,3.81962992975033,219.857097196302,59.0378803933556,94.0936044111839,0.5,0.142857142,0.285714285,0.571428571,0.25,0,0,0,39,52,91,-0.0388700366020203,-0.373107999563217,0.334237962961197,-0.18299999833107,-0.0182361677289009,1.18892729282379,1.00399994850159,0.870000004768372,1.80040001869202,1,1,0.137065529823303,-0.16975889706,0,0,0.54945055,94.48,0.27472527,82.04,0.17582418,89.0625,NA,1.4255166053772,0.678208470344543,-1.29439079761505,2.85103321075439,2.71283388137817,-8.08994248509407,0.32307692,0.57692308,0.3956044,0.42857143,0.66666667,0.52777778,0.28571429,0.42857143,0.18681319,3,2,2,1,4,2,7,0.42857143,0.28571429,0.28571429,0.14285714,0.57142857,0.28571429,2.23366835631184,52,50.41024,56.99686,52.91124,25.25136,57.62317,20,33.85618,50.10017,31.50269,57.82441,41.67921,60.13665,34.47359,48.4719,30.96779,1.09001,5.71211,92.02,69.16,73.4,113.62,60.2,66.58,104.32,86,80.18,100,86.36,97.22,103.762857142857,76.0303296703297,78.9967032967033,0.36263736,0.18681319,0.27472527,0.17582418,94.4212091619318,94.4235265395221,82,89.0749969482422,10.6851094563802,11.1721541460823,-4.88466918945312,10.361499786377,5.54246058608546,2.55582697251264,-0.426422538757324,-0.103293463587761,0.206266634166241,1.22813734039664,0.720576461404562,-1.37233801558614,0.625050406564366,7.22433729645084,2.88230584561825,-8.57711259741336,0.29824561,0.55882353,0.3956044,0.41176471,0.63157895,0.52777778,0.37362637,18.65714286,0.17582418,0.32967033,0.21978022,0.27472527,89.0354614257812,94.51611328125,94.2034790039063,81.932890625,9.51084518432617,9.16766459147135,10.2705810546875,-6.37218017578125,-1.114497423172,4.89853922526042,2.06257991790771,-1.4682389831543,-1.37233801558614,0.308434367179871,1.12596960738301,0.720576461404562,-8.57711259741336,1.02811455726624,5.62984803691506,2.88230584561825,0.2962963,0.54054054,0.3956044,0.4375,0.6,0.52777778,0.40659341,7,89.6230119977679,22.9360940115792,0,0,102.08,3,0.42857143,"2024-08-22",0
"Nick Lodolo",26378,"2024-08-17","KCR",18,2024,"CIN","H",26,0,1,30.8571470610955,1,1,0,0,0,0,0,0,2.1,17,8,8,8,1,2,0,0,0,0,2,7.71428676527388,7.71428676527388,30.8571470610955,1,0,0,1,6,6,0,0,0,0,0.11764706,0.11764706,0,6.77981905129473,3.85714338263694,0.533333333333333,4.2857148695966,0.583333333333333,0.23255814,9.5950520826847,21.2620949784108,7.91164489790918,703.542711028167,219.751799177255,192.980107081312,0.166666666,0.461538461,0.076923076,0.461538461,0,0.166666666,0,0,21,38,59,-0.322050034999847,-0.521110057830811,0.199059993028641,-4.95989990234375,-0.469021290540695,0.955823540687561,0.754666686058044,0.870000004768372,0.754000008106232,1,1,-0.336203426122665,-0.000731187109589082,0,0,0.52542373,94.06451613,0.3559322,81.71428571,0.11864407,89,NA,-2.22514247894287,-0.719193637371063,-1.39280390739441,-7.17787896433184,-3.42473160652887,-19.897198677063,0.36111111,0.7826087,0.52542373,0.76923077,0.83333333,0.80645161,0.38983051,0.82352941,0.10169492,5,6,2,0,10,3,13,0.38461538,0.46153846,0.15384615,0,0.76923077,0.23076923,13.1470729857456,6,20,42.1076,20,51.45548,53.8075,44.55731,44.17087,38.915,56.17783,20,45.35543,20,32.52091,39.56975,35.17485,1.21132,5.89407,82.26,37.1,26.86,121.36,103.42,102.38,95.18,79.96,63.02,85.02,58.52,53.22,101.071186440678,79.2277966101695,70.9122033898305,0.40677966,0.11864407,0.3559322,0.11864407,94.1416625976562,93.1285749162946,81.7476167224702,88.8142874581473,10.1881586710612,11.1978258405413,-4.24308885846819,10.543582371303,5.09145641326904,3.11399759565081,0.356193156469436,2.17177104949951,-2.35803175717592,0.0987854488193989,-0.725954756140709,-1.39613145962358,-9.82513232156634,1.41122069741998,-3.45692741019385,-19.9447351374796,0.375,0.7037037,0.52542373,0.75,0.84210526,0.80645161,0.45762712,19.04761905,0.10169492,0.3220339,0.22033898,0.3559322,88.7687377929688,94.280960886102,92.9570688100962,81.7217726934524,9.53647486368815,9.00144878186678,10.1334040715144,-5.55287424723307,0.306364814440409,4.56250722784745,2.7045531639686,-0.955393927437919,-1.63377449288964,0.434584550559521,-2.45618782564998,-0.725954756140709,-27.229574881494,2.287287108208,-18.8937525049998,-3.45692741019385,0.33333333,0.72413793,0.52542373,0.7,0.85714286,0.80645161,0.49152542,13,88.0462740384615,23.5941326434796,1,0.07692308,104.48,3,0.23076923,"2024-08-17",0
"Nick Lodolo",26378,"2024-08-11","@MIL",18,2024,"CIN","A",26,0,0,5.06250030174853,1,1,0,0,0,0,0,0,5.1,22,3,3,3,1,3,0,0,0,0,4,6.75000040233138,5.06250030174853,5.06250030174853,1.33333333,0,0,4,4,6,0,0,1,0,0.18181818,0.13636364,0.04545455,5.43176214690765,1.68750010058284,0.157894736842105,1.12500006705523,0.142857142857143,0.65217391,5.791479934752,-0.728979633003465,4.48798616172411,115.424967182518,133.307186774584,110.244916376548,1,0.428571428,0.285714285,0.285714285,0,0.25,3,5.06250030174853,26,53,79,-0.103167951107025,-0.510016024112701,0.406848073005676,-0.410999953746796,-0.0422188080847263,1.04277276992798,1.06656670570374,0.870000004768372,2.67400002479553,1,1,-0.0104498192667961,-0.0884863575132618,0,0,0.58227848,93.86956522,0.24050633,81.52631579,0.17721519,88.35714286,NA,0.957733869552612,-1.26043450832367,-0.0194521769881248,2.08203015120133,-6.63386583328247,-0.138944121343749,0.25581395,0.58333333,0.40506329,0.81818182,0.9047619,0.875,0.4556962,0.81818182,0.05063291,6,5,4,0,9,6,15,0.4,0.33333333,0.26666667,0,0.6,0.4,10.6964688403239,49,57.02706,43.02818,65.26731,64.56269,58.43414,53.92546,61.88789,48.00952,78.01206,69.1963,51.73995,75.88401,65.31567,46.85058,75.83146,-0.8261,2.83794,84.32,94.74,86.14,126.52,121.94,121.96,94.16,107.44,97.92,103.74,73.32,86.58,102.978461538462,99.0689743589744,98.4630769230769,0.3164557,0.26582278,0.24050633,0.17721519,94,93.5142880394345,81.5263157894737,88.1499982561384,10.6408447265625,11.7760838099888,-5.03483099686472,10.6298773629325,5.61818908691406,2.48082823980422,0.708221937480726,2.37929616655622,-0.12623269110918,1.13130398094654,-1.46083378791809,0.101302422583103,-0.504930764436722,5.38716181403115,-7.68859888377943,0.723588732736451,0.22222222,0.55813953,0.40506329,0.75,0.91666667,0.875,0.5443038,17.64912281,0.16455696,0.27848101,0.3164557,0.24050633,87.8639948918269,93.743241743608,93.157099609375,81.2754163240132,9.8458744929387,9.27443209561435,10.67087890625,-6.49431489643298,0.86879143348107,4.9251594543457,1.77572311401367,-0.618877912822523,0.0465284623205662,0.0622509941458702,0.997594255954027,-1.46083378791809,0.35791124861974,0.28295906429941,3.99037702381611,-7.68859888377943,0.23529412,0.53333333,0.40506329,0.75,0.91666667,0.875,0.56962025,15,96.0985892159598,15.305543082101,2,0.13333333,114.271,7,0.46666667,"2024-08-11",0
"Nick Lodolo",26378,"2024-08-06","@MIA",18,2024,"CIN","A",26,1,0,3,1,1,1,0,0,0,0,0,6,23,2,2,2,0,3,0,1,0,0,7,10.5,4.5,3,2.33333333,0,0,7,3,2,0,0,0,0,0.30434783,0.13043478,0.17391304,3.7512867326757,0,0.105263157894737,0.833333333333333,0.166666666666667,0.66666667,2.83314644495646,0.166853555043538,3.5891506480674,68.3999764756466,66.0724973991743,88.5239057954911,2.333333333,0.166666666,0.583333333,0.25,0,0,7,10.5,42,57,99,0.1701799929142,-0.182259991765022,0.352439999580383,1.13199996948242,0.11263681948185,0.681583344936371,0.731333315372467,0.870000004768372,0.437999993562698,1,1,0.226268783211708,0.0234145375127544,0,0,0.58585859,93.93103448,0.26262626,81.07692308,0.15151515,88.06666667,NA,0.928123831748962,-0.0590747408568859,1.0614093542099,1.60021350301545,-0.227210541757253,7.07606236139933,0.28813559,0.65,0.43434343,0.76470588,0.80769231,0.79069767,0.4040404,0.69565217,0.09090909,6,4,2,1,7,4,12,0.5,0.33333333,0.16666667,0.08333333,0.58333333,0.33333333,2.99699574642472,67,57.71321,47.64546,64.72618,27.41604,57.89226,25.83253,46.55018,58.60905,48.62577,73.44527,56.52592,65.01714,47.51788,53.10063,48.65632,0.27962,4.49652,91.66,95.3,88.92,126.14,62.1,71.02,106.32,60.04,62.22,117.06,103.58,124.86,112.124646464646,77.3581818181818,85.0274747474747,0.35353535,0.23232323,0.26262626,0.15151515,93.9457170758929,93.8869522758152,81.0653827373798,88.2266682942708,10.8526750837054,12.5005519701087,-4.98396477332482,10.9243428548177,5.9591055733817,3.27422564962636,0.239705122434176,1.42610715230306,0.189195457845926,0.740466084331274,-0.0763970911502838,1.07163492590189,0.540558450988361,3.21941775796206,-0.29383496596263,7.14423283934593,0.2745098,0.60416667,0.43434343,0.71428571,0.82758621,0.79069767,0.48484848,19.13333333,0.15151515,0.32323232,0.26262626,0.26262626,88.2724772135417,93.9649124145508,93.987069936899,81.1109900841346,10.0665893554688,9.47822284698486,11.4432619535006,-5.99646289532001,-0.0639204065004984,4.87550735473633,2.26511133634127,-1.30330936725323,1.07163492590189,0.808844208717346,0.120817333459854,-0.0763970911502838,7.14423283934593,2.52763815224171,0.46468205176867,-0.29383496596263,0.32692308,0.55319149,0.43434343,0.76470588,0.80769231,0.79069767,0.47474747,12,88.6674397786458,3.0001335144043,1,0.08333333,103.961,3,0.25,"2024-08-06",0
"Nick Lodolo",26378,"2024-07-31","CHC",18,2024,"CIN","H",26,0,1,12.7058837785029,1,1,0,0,0,0,0,0,5.2,28,11,8,8,1,0,0,1,0,0,6,9.52941283387721,0,17.4705901954415,6,0.125,0,8,8,5,3,1,0,0,0.21428571,0,0.21428571,3.49641276079808,1.58823547231287,0.407407407407407,1.94117668838239,0.5,0.37735849,3.87236221042885,8.8335215680741,3.71284464837409,289.6940505173,89.6909803817653,91.5130608173533,1,0.238095238,0.38095238,0.38095238,0.375,0.125,3,4.7647064169386,33,70,103,-0.378680020570755,-0.563380002975464,0.18469999730587,-4.75190019607544,-0.449352234601974,0.577620685100555,0.554000020027161,0.870000004768372,0.101999998092651,1,1,-0.291122376918793,-0.364463599031553,0,0,0.58252427,94.43333333,0.2815534,82.34482759,0.13592233,88.78571429,NA,-0.459854662418365,-2.45322132110596,-1.02243399620056,-0.766424437363943,-8.45938386588261,-7.30309997286115,0.28571429,0.72222222,0.51456311,0.64285714,0.87179487,0.81132075,0.52427184,0.60714286,0.09708738,8,9,4,5,10,6,21,0.38095238,0.42857143,0.19047619,0.23809524,0.47619048,0.28571429,4.2157675439982,28,56.20669,52.52215,59.38437,65.60839,56.13341,60.35534,61.85432,51.75668,60.04386,66.21884,44.92883,65.46333,64.07527,47.89265,63.93102,-0.74903,2.95355,95.28,82.56,79.1,118.04,112.8,117.9,95.44,122.8,106.38,90.24,117.3,116.3,100.266796116505,112.913009708738,108.804854368932,0.39805825,0.18446602,0.2815534,0.13592233,94.6048792397104,94.1421026932566,82.2724104256466,88.6785714285714,10.954829518388,11.2508159436678,-4.04205848430765,10.7870123726981,5.27964782714844,3.31764562506425,0.126775906003755,0.911336490086147,-0.594954025000334,0.121141716837883,-2.48517845198512,-1.03079996630549,-1.45110737804959,0.637587983357279,-8.56958086891421,-7.3628569021821,0.30232558,0.66666667,0.51456311,0.69230769,0.85,0.81132075,0.58252427,18.09333333,0.13592233,0.29126214,0.29126214,0.2815534,88.7069963727679,94.5601969401042,94.4259521484375,82.2931034482759,9.76010567801339,9.48085327148437,10.277305094401,-5.68953362826643,-0.179824778011867,4.58507130940755,2.98279240926107,-1.10765891239561,-1.03079996630549,-0.54767033085227,0.0738580226898193,-2.48517845198512,-7.3628569021821,-1.82556776950757,0.246193408966064,-8.56958086891421,0.27272727,0.69491525,0.51456311,0.66666667,0.85365854,0.81132075,0.57281553,21,88.2628638857887,16.9968843005952,3,0.14285714,107.578,7,0.33333333,"2024-07-31",0
"Nick Lodolo",26378,"2024-07-26","@TBR",18,2024,"CIN","A",26,0,0,2.70000025749209,1,1,1,0,0,0,0,0,6.2,27,5,2,2,0,1,0,2,0,0,5,6.75000064373022,1.35000012874605,6.75000064373022,5,0,1,11,4,3,1,0,1,1,0.18518519,0.03703704,0.14814815,3.53362620594348,0,0.208333333333333,0.900000085830697,0.263157894736842,0.75,3.01647976398468,-0.316479506492589,3.92368489423562,61.5599846988996,70.2391536600535,96.6081679216993,2.75,0.166666666,0.611111111,0.222222222,0.25,0,2,2.70000025749209,31,62,93,0.178539976477623,-0.46369805932045,0.642238020896912,1.07200002670288,0.117737509310246,1.23608887195587,1.13059997558594,0.910000026226044,0.784199953079224,1,1,0.121927805244923,0.0225116283009178,0,0,0.61290323,93.87719298,0.20430108,82.15789474,0.1827957,88.23529412,NA,1.2111302614212,-0.814938426017761,0.685300707817078,2.1247899323179,-4.2891496106198,4.0311806342181,0.36065574,0.65625,0.46236559,0.81818182,0.71428571,0.76744186,0.34408602,0.81481481,0.10752688,9,7,3,2,12,5,19,0.47368421,0.36842105,0.15789474,0.10526316,0.63157895,0.26315789,3.10767067858233,67,46.0282,52.69072,43.46518,55.50611,63.9615,52.71764,55.07108,53.85838,63.61347,55.56027,48.50446,37.2117,51.25982,52.60883,56.02038,0.04714,4.1478,87.42,73.22,71,116.72,84.04,84.02,106.08,99.08,93.18,87.5,105.42,102.56,99.4773626373626,93.1810989010989,89.9021978021978,0.55913978,0.05376344,0.20430108,0.1827957,93.9288423978365,93.2200012207031,82,88.1117661420037,11.2146395169772,12.0200057983398,-5.98725328947368,11.2847505457261,5.70121354323167,2.18394508361816,0.894323248612253,0.733984049628763,1.0302499756217,0.23417679220438,-0.834005415439606,0.697154268622398,1.98124995311865,4.6835358440876,-4.38950218652424,4.1009074624847,0.31372549,0.64285714,0.46236559,0.8125,0.74074074,0.76744186,0.4516129,17.59090909,0.1827957,0.2688172,0.34408602,0.20430108,88.1148035386029,94.08125,93.73291015625,81.980423776727,10.6852201573989,9.56991455078125,11.2305250167847,-6.76726893374794,-1.00441461450913,5.39569030761719,3.04341387748718,-0.874194195396022,0.697154268622398,1.27293783053756,-0.00851106271147728,-0.834005415439606,4.1009074624847,5.09175132215023,-0.0265970709733665,-4.38950218652424,0.32653061,0.61363636,0.46236559,0.8125,0.74074074,0.76744186,0.47311828,19,87.7792765299479,0.198219882117377,1,0.05263158,103.344,10,0.52631579,"2024-07-26",0
"Nick Lodolo",26378,"2024-07-20","@WSN",18,2024,"CIN","A",26,0,0,5.68421081162557,1,1,0,0,0,0,0,0,6.1,28,6,4,4,1,1,0,1,0,0,8,11.3684216232511,1.42105270290639,8.52631621743836,8,0.083333333,0,12,4,2,1,1,0,0,0.28571429,0.03571429,0.25,2.42353520777698,1.42105270290639,0.230769230769231,1.10526321337164,0.294117647058824,0.60606061,3.64016401259193,2.04404679903364,2.54248505616215,129.599961932602,84.4137613802745,63.2304744043449,3,0.111111111,0.666666666,0.222222222,0.25,0.25,4,5.68421081162557,34,70,104,0.0569440238177776,-0.613856017589569,0.670800030231476,-0.0769999995827675,-0.00799586158245802,1.44888269901276,1.27428567409515,0.910000026226044,2.58319997787476,1,1,0.0344810150563717,0.00482100977736973,0,0,0.56730769,94.94827586,0.25,82.69230769,0.18269231,89.10526316,NA,-0.52311497926712,0.487785935401917,-0.0503223948180676,-0.886635558079865,1.87609975154583,-0.264854709568777,0.41269841,0.6097561,0.49038462,0.69230769,0.96,0.82352941,0.39423077,0.75,0.08653846,7,8,3,2,11,5,18,0.38888889,0.44444444,0.16666667,0.11111111,0.61111111,0.27777778,3.13425699387855,54,56.33814,49.33689,55.91073,60.88273,62.57318,47.2736,73.28366,52.19212,77.69569,68.22088,54.43156,61.76896,68.23082,52.01606,65.40187,-1.0072,2.56629,89.84,109.98,107.74,125.02,114.36,124.66,100.58,115.56,109.38,102.76,131.1,143,105.503461538462,119.769230769231,124.861346153846,0.34615385,0.22115385,0.25,0.18269231,94.9166666666667,95.0130456012228,82.6923076923077,89.073685495477,10.8143225775825,11.6232896887738,-5.02641061636118,10.9689547890111,5.3301870557997,3.30417931598166,0.337942563570463,0.889693109612716,-0.733701933175325,0.211329393088818,0.487854551523924,-0.0567598789930344,-2.03806092548702,0.91882344821225,1.8763636597074,-0.298736205226497,0.35185185,0.64,0.49038462,0.57894737,0.90625,0.78431373,0.48076923,18.12328767,0.16346154,0.20192308,0.38461538,0.25,88.9178969439338,94.8888985770089,94.536328125,82.5579833984375,10.2698624554802,9.34241303943452,10.6281219482422,-6.52880448561448,-0.788031409768497,4.88503047398159,2.92660942077637,-0.849377045264611,-0.0718813128769398,-0.78929040953517,0.282039303332567,0.487854551523924,-0.422831252217293,-3.75852575969128,0.705098258331418,1.8763636597074,0.35087719,0.65957447,0.49038462,0.55,0.90322581,0.76470588,0.45192308,18,89.4817369249132,1.75025367736816,2,0.11111111,112.19,8,0.44444444,"2024-07-20",0
"Nick Lodolo",26378,"2024-07-14","MIA",18,2024,"CIN","H",26,0,0,3.85714338263694,1,1,0,0,0,0,0,0,4.2,19,3,2,2,0,4,0,0,0,0,4,7.71428676527388,7.71428676527388,5.78571507395541,1,0,0,3,6,2,0,0,0,0,0.21052632,0.21052632,0,6.46501439758444,0,0.2,1.50000020435881,0.272727272727273,0.71428571,4.02362275220912,-0.166479369572175,5.96763382505915,87.9428388785209,93.1287116505464,146.001672827774,0.5,0.181818181,0.272727272,0.545454545,0,0,0,0,26,46,72,-0.0305399838835001,-0.362629979848862,0.332089990377426,-0.0109000504016876,-0.00103073101490736,0.931100010871887,1.01200008392334,0.870000004768372,2.24600005149841,1,1,0.08948715031147,-0.122287046699509,0,0,0.56944444,94.80487805,0.34722222,82.72,0.08333333,88.5,NA,-0.276598185300827,0.942824602127075,-0.0469244085252285,-0.67462972024592,3.7712984085083,-0.782073475420475,0.39534884,0.55172414,0.45833333,0.64705882,0.875,0.75757576,0.40277778,0.78947368,0.11111111,5,4,2,1,7,3,11,0.45454545,0.36363636,0.18181818,0.09090909,0.63636364,0.27272727,4.40747579063054,52,77.59423,51.70075,77.76533,57.75122,56.07835,52.34338,78.93934,55.42244,80,20.99736,41.8878,20,64.61472,48.99311,62.12892,-0.78255,2.90327,94.58,144.9,138.38,125.28,86.4,90.36,99.44,114.92,105.26,105.02,79.28,93.4,109.621126760563,97.8738028169014,99.6385915492958,0.41666667,0.15277778,0.34722222,0.08333333,94.6433349609375,94.9181795987216,82.712001953125,88.2833353678385,10.6308166503906,10.9463341452859,-3.73201904296875,10.5518379211426,5.80276438395182,3.13449859619141,0.260452194213867,1.31872288386027,-0.0156298391520977,-0.151324119418859,0.954330898821354,-0.0497604832053185,-0.0520994638403257,-1.37567381289872,3.81732359528542,-0.829341386755308,0.34285714,0.56756757,0.45833333,0.58333333,0.85714286,0.75757576,0.51388889,18.75471698,0.08333333,0.29166667,0.27777778,0.34722222,88.0217692057292,94.5478515625,94.3554870605469,82.428330078125,9.87044525146484,9.19311741420201,10.2638069152832,-5.25339294433594,0.0131149167815844,5.2318838210333,2.8417947769165,-1.16045478820801,-0.0497604832053185,-0.197869792580605,0.0309158340096474,0.954330898821354,-0.829341386755308,-0.942237107526688,0.154579170048237,3.81732359528542,0.34285714,0.56756757,0.45833333,0.58333333,0.85714286,0.75757576,0.51388889,11,90.9143177379261,14.4086026278409,0,0,99.91,4,0.36363636,"2024-07-14",0
"Nick Lodolo",26378,"2024-07-09","COL",18,2024,"CIN","H",26,0,0,9.81818352060899,1,1,0,0,0,0,0,0,3.2,17,5,4,4,2,1,0,1,0,0,4,9.81818352060899,2.45454588015225,12.2727294007612,4,0,0,5,5,1,0,0,0,0,0.23529412,0.05882353,0.17647059,3.79707856799933,4.9090917603045,0.333333333333333,1.6363639201015,0.333333333333333,0.71428571,9.71193545869579,0.106248061913201,4.68285514061566,223.854507281079,222.408233114255,114.954066257824,1,0.09090909,0.454545454,0.454545454,0,0.4,5,12.2727294007612,33,36,69,-0.0270399916917086,-0.229439988732338,0.202399984002113,-1.00989997386932,-0.0954988226294518,0.583705902099609,0.721750020980835,0.870000004768372,0.91100001335144,1,1,-0.265442848205566,0.219118163814943,0,0,0.68115942,94.65957447,0.20289855,82.35714286,0.11594203,88.5,NA,-1.70128643512726,-0.75451272726059,-0.0279969200491905,-3.61975837261119,-5.38937662328993,-0.349961500614882,0.17948718,0.6,0.36231884,0.28571429,0.77777778,0.64,0.43478261,0.35294118,0.13043478,4,2,5,0,6,5,11,0.36363636,0.18181818,0.45454545,0,0.54545455,0.45454545,9.03559002379443,30,30.07398,47.7782,26.07035,26.74878,60.06067,20,23.4546,50.17646,24.69934,80,48.39399,80,39.72993,47.09964,38.64969,0.76345,5.22227,89.18,75.94,76.52,125.64,52.5,64.62,98.8,62.72,56.42,98.94,125.98,134.52,103.195362318841,91.5171014492754,96.6344927536232,0.39130435,0.28985507,0.20289855,0.11594203,94.5444426359954,94.625,82.2857142857143,88.5124969482422,10.7280861183449,11.7842002868652,-5.33330590384347,10.844352722168,5.1538402416088,3.53205604553223,0.123025391783033,0.867083370685577,-0.50944098085165,-1.13181886449456,-0.771673049777746,-0.029682319611311,-1.8868184475987,-5.65909432247281,-5.51195035555533,-0.371028995141387,0.21621622,0.53125,0.36231884,0.25,0.82352941,0.64,0.46376812,16.84615385,0.11594203,0.2173913,0.46376812,0.20289855,88.5502243041992,94.6833414713542,94.6260375976562,82.3260498046875,9.77778434753418,9.14400431315104,10.4338817596436,-6.88084302629743,-0.671911656856537,4.71213175455729,2.83333802223206,-1.27062034606934,-0.029682319611311,-0.183157484978437,-1.45810236036777,-0.771673049777746,-0.371028995141387,-1.22104989985625,-4.5565698761493,-5.51195035555533,0.23684211,0.51612903,0.36231884,0.22222222,0.875,0.64,0.44927536,11,91.1247614080256,15.4878387451172,3,0.27272727,113.157,5,0.45454545,"2024-07-09",0
"Nick Lodolo",26378,"2024-06-23","BOS",18,2024,"CIN","H",26,0,1,5.78571507395541,1,1,0,0,0,0,0,0,4.2,23,5,4,3,1,4,0,0,1,0,3,5.78571507395541,7.71428676527388,9.64285845659235,0.75,0,0,10,5,1,0,0,0,0,0.13043478,0.17391304,-0.04347826,6.29602587061644,1.92857169131847,0.263157894736842,1.92857169131847,0.266666666666667,0.65789474,7.23790890440656,-1.45219383045116,6.0722034665438,131.914258317781,166.180492915955,148.528673880397,2,0.0625,0.625,0.3125,0,0.2,1,1.92857169131847,31,46,77,-0.170219987630844,-0.506479978561401,0.33626002073288,-1.54290008544922,-0.145900711417198,0.958720028400421,0.87880003452301,0.870000004768372,0.725000023841858,1,1,-0.161790028214455,-0.0157591859339637,0,0,0.5974026,93.69565217,0.27272727,81.0952381,0.12987013,88,NA,-1.53278720378876,0.407389968633652,-0.322783410549164,-3.33214609519295,1.93995223158882,-3.22783410549164,0.27906977,0.52941176,0.38961039,0.75,0.77777778,0.76666667,0.44155844,0.86956522,0.09090909,9,4,3,3,9,4,16,0.5625,0.25,0.1875,0.1875,0.5625,0.25,6.0661855680466,35,61.9354,44.94873,65.27427,45.78619,57.19149,31.94679,71.47142,51.94815,78.8393,48.68916,53.48307,51.19955,57.54599,48.89909,57.72815,-0.34339,3.56201,85.52,106.56,100.06,120.84,81.3,89.48,108.96,52.22,51.1,109.66,120.46,133.48,109.425526315789,93.4442105263158,99.5815789473684,0.31168831,0.28571429,0.27272727,0.12987013,93.7333374023438,93.5454545454545,81.1285691034226,87.9799987792969,11.141305287679,11.5747958096591,-4.82987939743769,10.9809211730957,5.45779991149902,3.20437344637784,0.670682543799991,1.45900831222534,-1.18851763755083,-0.36041172221303,0.408111266791821,-0.325279574841261,-4.95215682312846,-1.63823510096832,1.94338698472296,-3.25279574841261,0.23684211,0.53846154,0.38961039,0.66666667,0.80952381,0.76666667,0.50649351,18.7037037,0.12987013,0.20779221,0.38961039,0.27272727,88.162109375,93.9424057006836,93.775634765625,81.2942185174851,9.67712326049805,9.38481616973877,10.4513448079427,-6.65904744466146,0.26350884437561,4.84161138534546,2.88467407226562,-0.423612322126116,-0.325279574841261,-0.166420541703701,-1.38250881806016,0.408111266791821,-3.25279574841261,-1.04012838564813,-4.6083627268672,1.94338698472296,0.23684211,0.53846154,0.38961039,0.66666667,0.80952381,0.76666667,0.50649351,16,89.0764007568359,1.18094182014465,3,0.1875,107.711,6,0.375,"2024-06-23",0
