"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","piXX%","pivCH","pivCU","pivFA","pivSL","pivXX","piCH-X","piCU-X","piFA-X","piSL-X","piXX-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piXX-Z","piwCH","piwCU","piwFA","piwSL","piwXX","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jake Latz",21306,"2024-07-03","SDP",13,2024,"TEX","H",28,0,0,0,1,0,0,0,0,0,0,1,0.1,3,2,0,0,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.666666666666667,6.00000625849423,0.666666666666667,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,75.742397450355,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,4,7,11,-0.135084003210068,-0.189071983098984,0.0539879836142063,-0.822000026702881,-0.0853582620620728,2.2290666103363,1.021399974823,2.042799949646,2.73959994316101,1,1,-0.0776550397276878,0.0170538882934167,0,1,0.27272727,96,0.54545455,83.66666667,NA,NA,0.18181818,87.5,NA,-0.438656568527222,0.318411320447922,NA,-0.479063183069229,-14.6218856175741,5.3068553407987,NA,-23.9531591534615,0.33333333,0.8,0.54545455,1,0.75,0.83333333,0.45454545,0.33333333,0.09090909,0,2,1,0,0,3,3,0,0.66666667,0.33333333,0,0,1,6.31014120272044,56.40671,47.54096,32.35504,NA,NA,NA,80,70.33981,80,20,42.7074,20,46.98827,55.44399,43.63457,0.31252,4.54587,84.66,129.8,131.16,NA,NA,NA,111.64,157.6,162.24,94.94,61.24,70.62,97.6254545454546,99.9854545454545,106.614545454545,0.27272727,0.54545455,NA,0.18181818,95.9666646321615,83.6000010172526,NA,87.6000061035156,2.64480940500895,-3.14052073160807,NA,8.3037748336792,10.6657002766927,-2.01318883895874,NA,5.52606105804443,-0.445352587848902,0.322141379117966,NA,-0.486331298947334,-14.8450862616301,5.36902298529943,NA,-24.3165649473667,0,1,0.54545455,NA,0.83333333,0.83333333,0.54545455,23.5,0.18181818,NA,0.27272727,0.54545455,NA,87.7097473144531,NA,96.0851643880208,83.6952819824219,NA,8.28433036804199,NA,2.2281379699707,-3.56762663523356,NA,4.1327953338623,NA,9.64275614420573,-3.07752990722656,NA,-0.486331298947334,NA,-0.445352587848902,0.322141379117966,NA,-24.3165649473667,NA,-14.8450862616301,5.36902298529943,NA,0,1,0.54545455,NA,0.83333333,0.83333333,0.54545455,3,100.258076985677,6.47083981831868,0,0,109.101,2,0.66666667,"2024-07-03",0
"Jake Latz",21306,"2024-06-28","@BAL",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,112.483269287393,170.667945732913,0,0,0,1,0,0,1,13.500014081612,8,7,15,0.0147000085562468,-0.00651999702677131,0.0212200060486794,0.24600000679493,0.026451613754034,0.347333341836929,0.173000007867813,0.346000015735626,0.71399998664856,1,1,0.0246345363557339,0.0176879440560324,0,0,0.4,95.83333333,0.33333333,83.8,0.06666667,79,0.2,85.66666667,NA,0.57312273979187,-0.128785714507103,0.0572940893471241,-0.299421429634094,9.55204566319783,-2.57571429014206,5.72940893471241,-9.98071432113647,0.3,0.6,0.4,0.33333333,0,0.16666667,0.33333333,NA,0.33333333,0,1,0,0,0,1,1,0,1,0,0,0,1,3.56611072621925,20,74.58251,20,80,59.91013,76.11766,74.28585,74.19633,60.42906,20,43.69366,20,32.39476,67.22354,29.89993,1.21916,5.90583,104.2,-74.3,-40.34,82.26,168.54,157.28,122.26,123.12,145.04,99.58,64.68,74.68,108.421333333333,67.184,85.3266666666667,0.4,0.33333333,0.06666667,0.2,95.7333374023438,83.8,78.6999969482422,85.7333374023438,5.3669007619222,-2.62607040405273,-1.0870087146759,10.1079165140788,11.6211318969727,-0.599861288070679,-10.9628534317017,8.20120620727539,0.580480109900236,-0.131623104214668,0.057969942688942,-0.30683821439743,9.67466849833727,-2.63246208429337,5.7969942688942,-10.2279404799143,0.3,0.6,0.4,0.33333333,0,0.16666667,0.33333333,17.25,0.2,0.06666667,0.4,0.33333333,NA,85.4289957682292,78.4186019897461,95.4640299479167,83.5121826171875,NA,9.51896031697591,-2.268630027771,4.61544672648112,-3.93699188232422,NA,6.58928998311361,-13.111499786377,10.6886838277181,-1.99046802520752,NA,-0.30683821439743,0.057969942688942,0.580480109900236,-0.131623104214668,NA,-10.2279404799143,5.7969942688942,9.67466849833727,-2.63246208429337,NA,0.3,0.6,0.4,0.33333333,0,0.16666667,0.33333333,1,99.1598281860352,40.6033248901367,0,0,99.1598,1,1,"2024-06-28",0
"Jake Latz",21306,"2024-06-26","@MIL",13,2024,"TEX","A",28,0,1,0,1,0,0,0,0,0,0,0,0.2,4,1,1,0,0,1,1,0,1,0,0,0,13.500014081612,13.500014081612,0,0,0,0,1,1,1,0,1,0,0,0.25,-0.25,10.3741040840149,0,0.333333333333333,3.00000312924711,0.333333333333333,0.5,7.66648447216047,-7.66648447216047,9.93449944721724,0,185.965012961469,245.300732355027,0,0.5,0,0.5,1,0,0,0,1,4,5,-0.189683988690376,-0.400394022464752,0.210710048675537,-0.375999987125397,-0.0386235192418098,4.00133323669434,2.58179998397827,2.58179998397827,NA,0,1,-0.0214637778699398,-0.0259414187157567,0,1,0.4,95.5,0.6,83.33333333,NA,NA,NA,NA,0.8,0.316868662834167,-0.263647645711899,NA,NA,15.8434331417084,-8.78825485706329,NA,NA,0,0.75,0.6,NA,1,1,0.8,0.5,0,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,10.6819140538234,NA,NA,NA,NA,NA,NA,80,75.37912,80,24.6555,48.10792,25.07265,58.1434,63.09012,51.31708,-0.38051,3.50633,NA,NA,NA,NA,NA,NA,102.54,126.94,139.06,90.7,71.16,72.24,95.436,93.472,98.968,0.4,0.6,NA,NA,95.1999969482422,83.5333302815755,NA,NA,3.40400791168213,-2.40655358632406,NA,NA,11.3796787261963,-0.223398645718892,NA,NA,0.302934601902962,-0.268615555018187,NA,NA,15.1467300951481,-8.95385183393955,NA,NA,0,0.75,0.6,NA,1,1,0.8,14,NA,NA,0.4,0.6,NA,NA,NA,95.1817016601562,83.4749348958333,NA,NA,NA,2.53611993789673,-3.48904991149902,NA,NA,NA,10.2252998352051,-1.7134116490682,NA,NA,NA,0.302934601902962,-0.268615555018187,NA,NA,NA,15.1467300951481,-8.95385183393955,NA,0,0.75,0.6,NA,1,1,0.8,3,87.3930511474609,47.2150802612305,0,0,104.466,1,0.33333333,"2024-06-26",0
"Jake Latz",21306,"2024-06-24","@MIL",13,2024,"TEX","A",28,0,1,27,1,0,0,0,0,0,0,1,0,4,2,3,3,1,2,0,0,0,0,0,0,18,18,0,0,0,1,1,0,0,0,0,0,0,0.5,-0.5,NA,9,1,4,1,0.38461538,22.1664797782898,4.83352022171021,10.6784881845117,670.118181599615,541.126288619103,263.80936394225,1,0,0.5,0.5,0,1,0,0,10,11,21,-0.522922039031982,-0.522922039031982,0,-3.76099991798401,-0.386337965726852,2.40720009803772,1.02030003070831,2.04060006141663,0.788800001144409,1,1,-0.189597755670547,-0.0276347209558258,0,1,0.47619048,96.1,0.38095238,82.625,NA,NA,0.14285714,86.66666667,NA,-2.25758409500122,0.0501235760748386,NA,-0.294750720262527,-22.5758409500122,0.626544700935483,NA,-9.82502400875092,0.23076923,0.625,0.38095238,0.66666667,1,0.875,0.38095238,1,0.04761905,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,62.7190680326181,20,67.38325,20,NA,NA,NA,33.98503,73.16498,27.58773,64.77002,59.70436,74.54852,22.45874,71.50164,20,1.83645,6.83177,106.84,-137.46,-108.32,NA,NA,NA,108.7,58.76,70.96,107.5,154.2,160.52,107.977142857143,67.0866666666667,79.4666666666667,0.47619048,0.38095238,NA,0.14285714,96.1100036621094,82.4875030517578,NA,86.2333374023438,3.85171165466309,-3.49853873252869,NA,8.82734171549479,10.6507659912109,-0.904358685016632,NA,6.12564977010091,-2.27476884424686,0.0501344874501228,NA,-0.302234392613173,-22.7476884424686,0.626681093126535,NA,-10.0744797537724,0.16666667,0.66666667,0.38095238,0.5,1,0.875,0.42857143,23,0.14285714,NA,0.47619048,0.38095238,NA,86.0092976888021,NA,95.9032470703125,82.2686614990234,NA,8.47321001688639,NA,3.08401203155518,-4.4824800491333,NA,4.33647664388021,NA,9.58712463378906,-2.23897218704224,NA,-0.302234392613173,NA,-2.27476884424686,0.0501344874501228,NA,-10.0744797537724,NA,-22.7476884424686,0.626681093126535,NA,0.16666667,0.66666667,0.38095238,0.5,1,0.875,0.42857143,2,96.9963531494141,4.32211112976074,1,0.5,105.378,1,0.5,"2024-06-24",0
"Jake Latz",21306,"2024-06-22","KCR",13,2024,"TEX","H",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.2331585851709,15.0336680287444,0,0,0,1,0,0,0,0,6,11,17,0.0948960036039352,0,0.0948960036039352,0.49099999666214,0.0509864985942841,1.25786662101746,1.73000001907349,1.73000001907349,2.15520000457764,1,1,0.0756077393889427,-0.000165715554033816,1,0,0.1875,95.33333333,0.6875,83.36363636,0.0625,77,0.0625,86,0.05882353,0.234712973237038,0.622819006443024,0.0389156937599182,-0.0879258811473846,7.82376577456792,5.66199096766385,3.89156937599182,-8.79258811473846,0.375,0.5,0.4375,0.33333333,0.75,0.57142857,0.5,1,0.17647059,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.71825323403159,20,64.16098,20,80,51.66246,80,80,62.4841,80,53.45752,58.32413,54.69118,58.4446,65.39268,54.55008,-0.39922,3.47826,126.72,-111.52,-98.14,82.46,174.6,165.38,139.5,119.48,140.9,103.4,118.68,113.6,110.3175,107.9375,108.72125,0.1875,0.6875,0.0625,0.0625,95.2666625976562,83.3636363636364,76.5999984741211,86.4000015258789,4.44179503122966,-3.28956673362038,-3.26731634140015,9.21473026275635,11.0677477518717,-0.426016244021329,-9.85981750488281,5.60297727584839,0.237643048167229,0.630713816732168,0.039364367723465,-0.0897959321737289,7.92143493890762,5.73376197029244,3.9364367723465,-8.97959321737289,0.375,0.5,0.4375,0.33333333,0.75,0.57142857,0.5,19.57142857,0.0625,0.0625,0.1875,0.6875,NA,86.620002746582,76.8125991821289,95.5256652832031,83.574784712358,NA,9.38895988464355,-3.61029005050659,4.04235998789469,-3.95133070512251,NA,3.72853994369507,-10.9256000518799,10.2369270324707,-1.62217660383745,NA,-0.0897959321737289,0.039364367723465,0.237643048167229,0.592635508626699,NA,-8.97959321737289,3.9364367723465,7.92143493890762,5.38759553297,NA,0.375,0.5,0.4375,0.33333333,0.75,0.57142857,0.5,1,98.8806991577148,63.0330963134766,0,0,98.8807,1,1,"2024-06-22",0
"Jake Latz",21306,"2024-06-18","NYM",13,2024,"TEX","H",28,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,1,0,0,0,0,0,27.000028163224,0,0,0,0,1,0,0,0,0,0,0,0,0.5,-0.5,15.4342290840149,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,296.187628472583,300.827211911999,1,0,1,0,0,0,0,0,1,2,3,0.077179990708828,-0.0125920316204429,0.0897720232605934,0.317999988794327,0.033021803945303,3.13660001754761,1.37660002708435,2.7532000541687,2.30719995498657,1,1,0.0209298171103001,0.00367644134696162,1,0,0.66666667,94,NA,NA,NA,NA,0.33333333,84,1.33333333,0.0151102766394615,NA,NA,0.196974962949753,0.755513831973076,NA,NA,19.6974962949753,0.33333333,NA,0.33333333,1,NA,1,NA,0.5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,12.0417214575488,53.91669,46.88384,54.84716,NA,NA,NA,20.67764,72.00413,20,NA,NA,NA,22.8371,63.74096,20.69062,1.81294,6.7965,94.66,113.48,114.94,NA,NA,NA,101.38,64.5,73.86,NA,NA,NA,99.14,80.8266666666667,87.5533333333333,0.66666667,NA,NA,0.33333333,93.9499969482422,NA,NA,83.8000030517578,4.7200403213501,NA,NA,8.2445240020752,11.8510303497314,NA,NA,7.17689323425293,0.0151214338839054,NA,NA,0.199618250131607,0.756071694195271,NA,NA,19.9618250131607,0.5,0,0.33333333,1,NA,1,0.33333333,20.5,0.33333333,NA,0.66666667,NA,NA,84.0458984375,NA,94.1970520019531,NA,NA,8.11861038208008,NA,3.78937482833862,NA,NA,5.73599004745483,NA,10.4260005950928,NA,NA,0.199618250131607,NA,0.0151214338839054,NA,NA,19.9618250131607,NA,0.756071694195271,NA,NA,0.5,0,0.33333333,1,NA,1,0.33333333,1,50.5854263305664,-65.7810516357422,0,0,50.5854,0,0,"2024-06-18",0
"Jake Latz",21306,"2024-06-16","@SEA",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166479063033887,-0.166479063033887,2.43449221310316,0,2.26071290431176,58.7187804527214,0,0,0,1,0,0,0,0,6,12,18,0.0365360081195831,0,0.0365360081195831,0.63100004196167,0.0716638267040253,0.361999988555908,0.452800005674362,0.484400004148483,0.337000012397766,1,1,0.100691050291061,0.00023715212500143,0,0,0.5,93.88888889,0.33333333,82.66666667,0.11111111,76.5,0.05555556,86,NA,0.991059720516205,-0.160111546516418,0.0167976431548595,0.173208177089691,11.0117746724023,-2.66852577527364,0.839882157742977,17.3208177089691,0.22222222,0.66666667,0.44444444,0.5,0.5,0.5,0.5,0.75,0.22222222,0,2,0,0,0,2,2,0,1,0,0,0,1,-1.1322746558739,66.53526,44.62268,65.89267,20,46.90135,20,80,66.41196,80,47.96698,50.84242,53.81357,58.63718,58.17181,57.73738,-0.41118,3.46032,117.02,74.96,63.02,98.24,-145.44,-160.84,99.78,167.34,174.6,86.98,115.16,110.5,96.3,110.061111111111,109.763333333333,0.5,0.33333333,0.11111111,0.05555556,94,82.6166687011719,76.0500030517578,86,2.89323467678494,-4.5482079188029,-4.46233177185059,8.39830589294434,10.7798775566949,-0.341473380724589,-9.07435035705566,6.65070629119873,1.00507138669491,-0.164236806333065,0.0166956372559071,0.175081223249435,11.1674598521656,-2.73728010555108,0.834781862795353,17.5081223249435,0.25,0.6,0.44444444,0.5,0.5,0.5,0.55555556,18.35714286,0.05555556,0.11111111,0.5,0.33333333,NA,86.1705017089844,76.2249526977539,94.2179565429688,82.7994791666667,NA,8.29716014862061,-4.41521501541138,2.5157896677653,-5.01330343882243,NA,5.30625009536743,-10.4783248901367,9.71018897162543,-1.52426830927531,NA,0.175081223249435,0.0166956372559071,1.00507138669491,-0.164236806333065,NA,17.5081223249435,0.834781862795353,11.1674598521656,-2.73728010555108,NA,0.25,0.6,0.44444444,0.5,0.5,0.5,0.55555556,2,102.350563049316,30.273609161377,2,1,103.803,2,1,"2024-06-16",0
"Jake Latz",21306,"2024-06-12","@LAD",13,2024,"TEX","A",28,1,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,1,4.5,4.5,4.5,1,0,0,2,2,1,0,0,0,0,0.14285714,0.14285714,0,5.67334132736093,0,0.166666666666667,1,0.2,1,3.6664797782898,-3.6664797782898,5.17848818451166,0,87.9893419547957,126.982731189822,1,0.2,0.4,0.4,0,0,3,13.5,13,26,39,0.0510600209236145,-0.112300008535385,0.163360029459,0.585999965667725,0.0620105862617493,1.01057136058807,1.13999998569489,0.818000018596649,2.37599992752075,1,1,0.0632164627313614,-0.0126905692468067,0,0,0.51282051,95.4,0.38461538,83.4,NA,NA,0.1025641,87,NA,0.0165442861616611,0.648847997188568,NA,0.319533467292786,0.0827214308083057,4.32565331459045,NA,7.98833668231964,0.39130435,0.75,0.53846154,0.55555556,0.83333333,0.71428571,0.41025641,0.71428571,0.15384615,2,2,1,1,3,1,5,0.4,0.4,0.2,0.2,0.6,0.2,4.16920476065218,80,51.76167,80,NA,NA,NA,49.9092,67.24673,34.06372,56.9714,44.58993,67.62149,60.50447,58.64728,59.31341,-0.52719,3.28631,76.52,216.1,226.38,NA,NA,NA,124.3,85.98,105,103.9,112.56,113.06,111.553333333333,109.548717948718,120.549230769231,0.51282051,0.38461538,NA,0.1025641,95.2299987792969,83.3200032552083,NA,86.9000015258789,3.67577476501465,-3.4555409749349,NA,6.83874607086182,10.7864753723145,-0.880280049641927,NA,6.30761480331421,0.0108241215348244,0.659927368164062,NA,0.366454530507326,0.0541206076741219,4.39951578776042,NA,9.16136326268315,0.36842105,0.7,0.53846154,0.71428571,0.71428571,0.71428571,0.51282051,21.3125,0.1025641,NA,0.51282051,0.38461538,NA,87.1233520507812,NA,95.4528259277344,83.5256591796875,NA,6.78355979919434,NA,3.29602203369141,-3.99767125447591,NA,4.82934761047363,NA,9.81127243041992,-2.08459587097168,NA,0.366454530507326,NA,0.0108241215348244,0.659927368164062,NA,9.16136326268315,NA,0.0541206076741219,4.39951578776042,NA,0.4,0.68421053,0.53846154,0.625,0.76923077,0.71428571,0.48717949,5,89.8451416015625,7.4088249206543,0,0,104.45,2,0.4,"2024-06-12",0
"Jake Latz",21306,"2024-06-08","SFG",13,2024,"TEX","H",28,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-71.2210898977969,-72.3367211985741,0,0,0,0,0,0,0,0,3,5,8,0.0142000019550323,0,0.0142000019550323,0.430999994277954,0.044755969196558,0.557200014591217,0.278600007295609,0.557200014591217,NA,0,1,0.0254845693707466,-8.43859537802416e-10,0,0,0.75,95.83333333,0.25,84,NA,NA,NA,NA,NA,0.328403770923615,-0.0620911717414856,NA,NA,5.47339618206024,-3.10455858707428,NA,NA,0.5,0.5,0.5,0.66666667,1,0.75,0.25,NA,0.125,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81352220843792,NA,NA,NA,NA,NA,NA,36.80361,64.95153,24.57198,49.6996,66.14686,66.97837,36.82593,64.73789,33.69779,0.94387,5.4929,NA,NA,NA,NA,NA,NA,90.82,65.2,67.92,98.38,37.54,60.08,92.71,58.285,65.96,0.75,0.25,NA,NA,95.7000020345052,84,NA,NA,4.26883888244629,-2.82782936096191,NA,NA,10.2707583109538,-1.91518068313599,NA,NA,0.332593243569136,-0.0633736774325371,NA,NA,5.54322072615226,-3.16868387162685,NA,NA,0.4,0.66666667,0.5,0.5,1,0.75,0.375,25.14285714,NA,NA,0.75,0.25,NA,NA,NA,95.7840677897135,84.0282440185547,NA,NA,NA,3.70677661895752,-3.51234006881714,NA,NA,NA,9.08131472269694,-3.40452480316162,NA,NA,NA,0.332593243569136,-0.0633736774325371,NA,NA,NA,5.54322072615226,-3.16868387162685,NA,0.4,0.66666667,0.5,0.5,1,0.75,0.375,0,NA,NA,0,NA,NA,0,NA,"2024-06-08",0
"Jake Latz",21306,"2024-06-04","DET",13,2024,"TEX","H",28,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-71.2210898977969,-72.3367211985741,0,0,0,0,0,0,0,0,3,4,7,0.0169359967112541,0,0.0169359967112541,0.430999994277954,0.044755969196558,0.665600001811981,0.332800000905991,0.665600001811981,0.252000004053116,1,1,0.0254447069019079,-3.73739667686168e-10,0,0,0.57142857,95.5,0.42857143,83.66666667,NA,NA,NA,NA,NA,0.170102804899216,0.096209779381752,NA,NA,4.25257012248039,3.2069926460584,NA,NA,0.4,0.5,0.42857143,0.5,1,0.66666667,0.28571429,1,0.14285714,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81352220843792,NA,NA,NA,NA,NA,NA,20,67.89182,20,70.59261,59.42476,80,25.4589,66.45211,20,1.65006,6.55218,NA,NA,NA,NA,NA,NA,124.86,-1.19999999999999,14.68,97.44,136.22,148.94,113.108571428571,57.6942857142857,72.22,0.57142857,0.42857143,NA,NA,95.5,83.5666656494141,NA,NA,3.37737655639648,-2.77265357971191,NA,NA,10.937388420105,-0.962218681971232,NA,NA,0.171885255724192,0.0973343104124069,NA,NA,4.29713139310479,3.2444770137469,NA,NA,0.25,0.66666667,0.42857143,0,1,0.66666667,0.42857143,23.66666667,NA,NA,0.57142857,0.42857143,NA,NA,NA,95.402099609375,83.4606018066406,NA,NA,NA,2.40089011192322,-3.58839988708496,NA,NA,NA,9.81636047363281,-2.38485670089722,NA,NA,NA,0.171885255724192,0.0973343104124069,NA,NA,NA,4.29713139310479,3.2444770137469,NA,0.25,0.66666667,0.42857143,0,1,0.66666667,0.42857143,0,NA,NA,0,NA,NA,0,NA,"2024-06-04",0
"Jake Latz",21306,"2024-06-02","@MIA",13,2024,"TEX","A",28,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0.5,0,2,1,1,0,1,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.7546194325921,64.7888072114456,2,0.25,0.5,0.25,0,0,0,0,4,12,16,0.0361799970269203,-0.067500002682209,0.103679999709129,0.522000014781952,0.0519403032958508,1.19200003147125,0.722000002861023,0.722000002861023,0.632000029087067,1,1,-0.0101794945076108,0.0405318402053406,0,0,0.3125,95.4,0.1875,82.33333333,NA,NA,0.5,86.375,NA,-0.506842017173767,0.304011940956116,NA,0.00314532220363617,-10.1368403434753,10.1337313652039,NA,0.0393165275454521,0.63636364,0.8,0.6875,0.85714286,1,0.90909091,0.3125,0.6,0.0625,3,1,0,1,1,2,4,0.75,0.25,0,0.25,0.25,0.5,2.61737491607338,74.68941,49.6572,80,NA,NA,NA,49.11884,67.858,35.91496,58.36708,45.76468,58.16488,66.31538,58.45533,70.88225,-0.8882,2.74479,105.66,138.66,134.9,NA,NA,NA,113.72,86.8,100.4,100.58,119.62,124.88,107.22625,118.88375,122.24,0.3125,0.1875,NA,0.5,95.3400024414063,82.1666666666667,NA,86.2125015258789,4.60865859985352,-3.81530475616455,NA,8.51305389404297,11.0379936218262,0.826739629109701,NA,6.71955680847168,-0.515216376632452,0.307538442313671,NA,0.00198188796639442,-10.304327532649,10.2512814104557,NA,0.0247735995799303,0.55555556,0.85714286,0.6875,0.8,1,0.90909091,0.4375,23.54545455,0.5,NA,0.3125,0.1875,NA,86.6455001831055,NA,95.8010803222656,82.5885314941406,NA,7.90105867385864,NA,4.09431610107422,-4.6435432434082,NA,5.02994871139526,NA,9.60219573974609,-0.831020037333171,NA,0.00198188796639442,NA,-0.515216376632452,0.307538442313671,NA,0.0247735995799303,NA,-10.304327532649,10.2512814104557,NA,0.5,0.875,0.6875,0.5,1,0.81818182,0.5,4,80.4865264892578,0.855016112327576,0,0,100.037,1,0.25,"2024-06-02",0
