"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFC%","piSI%","piSL%","pivFC","pivSI","pivSL","piFC-X","piSI-X","piSL-X","piFC-Z","piSI-Z","piSL-Z","piwFC","piwSI","piwSL","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Emmanuel Clase",21032,"2024-09-02","@KCR",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.9208590801313,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,3,7,10,0.0985639989376068,0,0.0985639989376068,0.533999979496002,0.0522760637104511,1.2635999917984,1.92299997806549,1.92299997806549,NA,0,1,0.0785019770264626,-0.000499444913964683,1,0,0.5,100.2,0.5,92.2,NA,0.311121225357056,0.362872511148453,6.22242450714111,7.25745022296906,0.2,0.8,0.5,1,1,1,0.5,0.33333333,0,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,1.16521467191866,NA,NA,NA,39.62077,64.99866,31.82803,80,74.66089,72.83551,79.58222,75.79694,57.48336,-1.71242,1.50846,NA,NA,NA,NA,NA,NA,136.26,84.78,115.6,124.68,143.98,178.3,130.47,114.38,146.95,NA,0.5,NA,0.5,NA,100.159997558594,NA,92.2200012207031,NA,2.46019153594971,NA,3.55574111938477,NA,6.65641708374023,NA,0.229964184761047,NA,0.315079960972071,NA,0.367163889110088,NA,6.30159921944141,NA,7.34327778220177,0.4,0.6,0.5,1,1,1,0.5,17,0.5,NA,0.5,100.076416015625,NA,92.15732421875,2.782785987854,NA,4.04641799926758,5.33061370849609,NA,-1.29458599090576,0.315079960972071,NA,0.367163889110088,6.30159921944141,NA,7.34327778220177,0.25,0.66666667,0.5,1,1,1,0.6,3,91.9026285807292,0.0976098378499349,1,0.33333333,108.34,2,0.66666667,"2024-09-02",0
"Emmanuel Clase",21032,"2024-08-30","PIT",5,2024,"CLE","H",26,0,0,9,1,0,0,0,0,1,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,2.67848818451166,226.077304527663,355.102917192306,64.7888072114456,1,0.333333333,0.333333333,0.333333333,0,1,0,0,4,9,13,0.0312359984964132,-0.0392319895327091,0.0704679861664772,-0.519999980926514,-0.0548523217439651,0.879400014877319,0.721199989318848,0.721199989318848,NA,0,1,0.0217145774513483,0.0138050927419377,0,0,0.69230769,100.22222222,0.30769231,91.5,NA,-0.927582144737244,0.287012606859207,-10.3064682748583,7.17531517148018,0.42857143,0.83333333,0.61538462,0.66666667,1,0.875,0.46153846,0.75,0.07692308,1,0,2,0,1,2,3,0.33333333,0,0.66666667,0,0.33333333,0.66666667,20.2621296979807,NA,NA,NA,50.56949,74.1667,53.40376,66.59907,70.83326,47.40941,65.29639,76.6969,49.56598,-0.8249,2.83974,NA,NA,NA,NA,NA,NA,146.82,94.82,120.94,114.66,116.28,127,124.555384615385,109.676923076923,125.135384615385,NA,0.69230769,NA,0.30769231,NA,100.288886176215,NA,91.5500030517578,NA,2.24882888793945,NA,3.05803799629211,NA,6.4793938530816,NA,2.28156900405884,NA,-0.922999531030655,NA,0.290266517549753,NA,-10.2555503447851,NA,7.25666293874383,0.4,0.75,0.61538462,0.5,1,0.875,0.61538462,17.55555556,0.69230769,NA,0.30769231,100.446133083767,NA,91.6885223388672,2.31133927239312,NA,3.36720490455627,5.38549677530925,NA,1.154132604599,-0.922999531030655,NA,0.290266517549753,-10.2555503447851,NA,7.25666293874383,0.4,0.75,0.61538462,0.5,1,0.875,0.61538462,3,89.0988260904948,5.29423967997233,1,0.33333333,103.135,1,0.33333333,"2024-08-30",0
"Emmanuel Clase",21032,"2024-08-28","KCR",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5241212415541,64.7888072114456,2,0,0.666666666,0.333333333,0,0,0,0,4,12,16,0.0704679861664772,-0.0483120232820511,0.118780009448528,0.480000019073486,0.0506329089403152,1.42219996452332,1.46039998531342,1.46039998531342,NA,0,1,0.0231791771948338,0.0263694010109717,1,0,0.875,99.64285714,0.125,93,NA,-0.144450008869171,0.397400498390198,-1.03178577763694,19.8700249195099,0.44444444,0.71428571,0.5625,1,0.8,0.88888889,0.4375,0.75,0.0625,1,0,2,0,1,2,3,0.33333333,0,0.66666667,0,0.33333333,0.66666667,0.0352315216014589,NA,NA,NA,80,80,72.24631,60.5734,61.78334,45.09459,67.34016,69.52469,48.06006,-0.95187,2.64929,NA,NA,NA,NA,NA,NA,150.54,122.84,161.24,126.14,95.84,118.48,129.19,99.215,123.825,NA,0.875,NA,0.125,NA,99.4928588867188,NA,92.5999984741211,NA,1.82544272286551,NA,2.42209529876709,NA,6.40063967023577,NA,3.04889106750488,NA,-0.148365754634142,NA,0.40252298116684,NA,-1.05975539024387,NA,20.126149058342,0.28571429,0.77777778,0.5625,1,0.85714286,0.88888889,0.5625,19.16666667,0.875,NA,0.125,99.7873971121652,NA,92.9280548095703,2.03011594499861,NA,2.50932502746582,5.36172975812639,NA,1.77059507369995,-0.148365754634142,NA,0.40252298116684,-1.05975539024387,NA,20.126149058342,0.28571429,0.77777778,0.5625,1,0.85714286,0.88888889,0.5625,3,91.1329752604167,6.00167528788249,0,0,105.194,2,0.66666667,"2024-08-28",0
"Emmanuel Clase",21032,"2024-08-26","KCR",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,1,0,3,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,1,0.75,0.25,0,0,0,0,0,4,15,19,0.00135600008070469,-0.00175599986687303,0.00311199994757771,0.479999989271164,0.0506329089403152,0.0351199992001057,0.0199999995529652,0.0199999995529652,NA,0,1,-0.00579223921522498,0.044402720752497,0,0,0.73684211,99.5,0.26315789,92,NA,-0.33885195851326,0.218520909547806,-2.42037113223757,4.37041819095612,0.44444444,0.7,0.57894737,0.5,0.85714286,0.72727273,0.52631579,0.6,0.15789474,1,3,0,1,1,2,4,0.25,0.75,0,0.25,0.25,0.5,10.3030717424357,NA,NA,NA,59.01963,65.54923,43.9827,61.22523,58.33445,40.46828,64.43959,65.62511,37.83268,-0.77167,2.91959,85.82,96.6,79.78,NA,NA,NA,128.82,106.78,127.98,124.58,93.54,115.22,118.875238095238,99.3057142857143,112.134285714286,0.10526316,0.63157895,NA,0.26315789,99.1999969482422,99.3833312988281,NA,92.1,-3.66473388671875,1.35833692550659,NA,2.97736473083496,8.36591053009033,7.41222318013509,NA,1.0342698097229,-0.288689643144608,-0.0576818324625492,NA,0.263123277574778,-14.4344821572304,-0.48068193718791,NA,5.26246555149555,0.42857143,0.66666667,0.57894737,0.33333333,0.875,0.72727273,0.63157895,16.92857143,0.57894737,0.15789474,0.26315789,99.9064497514205,99.5738321940104,92.5943603515625,1.74563824046742,-2.82482592264811,3.10256595611572,6.34508167613636,6.50109990437825,-0.365596008300781,-0.112455792725086,-0.233915682882071,0.263123277574778,-1.02232538840987,-7.79718942940235,5.26246555149555,0.5,0.63636364,0.57894737,0.5,0.85714286,0.72727273,0.57894737,4,91.6357803344727,11.9309930801392,0,0,104.171,2,0.5,"2024-08-26",2
"Emmanuel Clase",21032,"2024-08-25","TEX",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-73.2693544356003,-72.3365655024484,0,0,0,0,0,0,0,0,3,9,12,0.0704679861664772,0,0.0704679861664772,0.479999989271164,0.0506329126656055,0.932133316993713,1.46039998531342,1.46039998531342,NA,0,1,0.0761127918958664,-0.000514178605496837,1,0,0.83333333,100.2,0.16666667,93,NA,0.754131376743317,0.0334886722266674,7.54131376743317,1.67443361133337,0.25,0.875,0.66666667,0,0.42857143,0.375,0.66666667,0.66666667,0.41666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77986386138678,NA,NA,NA,80,72.25013,80,73.38432,53.68516,55.1091,80,63.71977,66.62381,-1.81429,1.35566,NA,NA,NA,87.86,85.72,72.7,131.7,163.6,179.2,120.58,117.7,127.22,119.706666666667,122.685,131.34,NA,0.75,0.08333333,0.16666667,NA,100.011108398438,100.300003051758,92.8000030517578,NA,0.909809960259332,-5.92136240005493,2.85070776939392,NA,9.05657789442274,7.12927436828613,4.16606426239014,NA,0.707801077514887,0.054773960262537,0.0337270088493824,NA,7.86445641683208,5.4773960262537,1.68635044246912,0.25,0.875,0.66666667,0,0.42857143,0.375,0.66666667,17.11111111,0.75,0.08333333,0.16666667,100.52594672309,100.787002563477,93.2875518798828,1.01192612118191,-6.22516012191772,2.94945502281189,7.94880167643229,6.44240999221802,2.9081699848175,0.707801077514887,0.054773960262537,0.0337270088493824,7.86445641683208,5.4773960262537,1.68635044246912,0.25,0.875,0.66666667,0,0.42857143,0.375,0.66666667,0,NA,NA,0,NA,NA,0,NA,"2024-08-25",0
"Emmanuel Clase",21032,"2024-08-20","@NYY",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,1,0,0,0,0,0,4.5,0,0,0,0,3,3,0,1,0,0,0,0,0.14285714,-0.14285714,7.78591274388265,0,0,0.5,0,1,4.6664797782898,-4.6664797782898,6.9344923876226,0,115.718412459064,170.667847955418,1,0,0.5,0.5,0.333333333,0,0,0,6,14,20,0.444520026445389,-0.017348000779748,0.461868017911911,1.60000002384186,0.166147455573082,3.44740009307861,2.42239999771118,2.25040006637573,2.59439992904663,1,1,0.134212628006935,-0.00526907215513334,1,0,0.8,100.6875,0.2,93.25,0.2,1.15342962741852,0.24982325732708,7.20893517136574,6.24558143317699,0.41666667,0.625,0.5,0.8,1,0.9,0.4,0.57142857,0.05,3,1,2,1,5,0,6,0.5,0.16666667,0.33333333,0.16666667,0.83333333,0,2.18398886487574,NA,NA,NA,79.36974,69.05484,73.59215,71.77956,68.35945,49.03599,78.48781,72.23031,56.10384,-1.64443,1.61045,77.16,168.78,142.84,NA,NA,NA,156.38,96.42,140.62,142.56,109.36,150.1,127.062608695652,121.822608695652,142.790434782609,0.15,0.65,NA,0.2,100.800008138021,100.646155724159,NA,93.3249969482422,-3.11682764689128,0.76029608799861,NA,4.0478630065918,7.74981689453125,6.57464893047626,NA,1.74894309043884,0.197990521788597,0.951757535338402,NA,0.252764482051134,6.5996840596199,7.3212118102954,NA,6.31911205127835,0.25,0.66666667,0.5,1,0.875,0.9,0.6,17.71428571,0.6,0.2,0.2,100.55864461263,100.433570861816,93.1562728881836,1.44528849919637,-2.50354719161987,4.49242734909058,5.26779842376709,6.40608739852905,0.561987996101379,0.896983575075865,0.252764482051134,0.252764482051134,7.47486312563221,6.31911205127835,6.31911205127835,0.14285714,0.69230769,0.5,1,0.88888889,0.9,0.65,6,84.3613433837891,13.789976755778,0,0,96.3837,1,0.16666667,"2024-08-20",0
"Emmanuel Clase",21032,"2024-08-18","@MIL",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,1,6,7,0.0139499977231026,-0.00887798704206944,0.022827984765172,0.498999983072281,0.051258347928524,0.236133337020874,0.229400008916855,0.229400008916855,NA,0,1,0.0431435219943523,0.0159332602131061,0,0,0.71428571,99,0.28571429,91.5,NA,0.857164859771729,-0.324272036552429,17.1432971954346,-16.2136018276215,0.66666667,1,0.85714286,0.5,1,0.83333333,0.57142857,0.66666667,0.14285714,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,6.23465257785516,NA,NA,NA,65.28473,64.92288,66.8381,57.20869,64.1337,46.32718,63.42512,69.24682,53.10908,-0.70864,3.01413,NA,NA,NA,NA,NA,NA,143.16,116.88,150.76,120.76,101.12,127.68,127.16,105.622857142857,134.274285714286,NA,0.71428571,NA,0.28571429,NA,99.0799987792969,NA,91.5,NA,2.08273296356201,NA,4.33785724639893,NA,6.99894943237305,NA,-0.199594289064407,NA,0.8718028254807,NA,-0.329561576247215,NA,17.436056509614,NA,-16.4780788123608,0.5,1,0.85714286,0,1,0.83333333,0.71428571,15.75,0.71428571,NA,0.28571429,98.9352783203125,NA,91.3450469970703,2.34163398742676,NA,4.59781503677368,6.09030799865723,NA,-1.45443999767303,0.8718028254807,NA,-0.329561576247215,17.436056509614,NA,-16.4780788123608,0.66666667,1,0.85714286,0.5,1,0.83333333,0.57142857,3,89.2175089518229,-17.6670684814453,0,0,93.0055,0,0,"2024-08-18",0
"Emmanuel Clase",21032,"2024-08-13","CHC",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.333333333,0,3,0,1,0,1,0,0,0,0,0,1.54372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,3,0.25,0.75,0,0,0,0,0,3,7,10,0.157519996166229,-0.0750239789485931,0.232543975114822,0.479999989271164,0.0506329089403152,2.59631991386414,2.83759999275208,2.83759999275208,NA,0,1,0.0355238318443298,0.0251466561510383,1,0,0.9,99.77777778,0.1,90,NA,0.430259883403778,-0.0620911717414856,4.78066537115309,-6.20911717414856,0.57142857,0.33333333,0.5,0.75,1,0.8,0.3,0.75,0.1,2,1,1,3,1,0,4,0.5,0.25,0.25,0.75,0.25,0,4.77664654095629,NA,NA,NA,20,60.87558,20,66.86619,66.1427,57.15029,55.50298,68.49526,44.04744,-0.21647,3.75239,NA,NA,NA,NA,NA,NA,148.16,-68.68,-29.88,121.76,113.84,139.4,124.4,95.588,122.472,NA,0.9,NA,0.1,NA,99.6000027126736,NA,89.6999969482422,NA,1.68904368082682,NA,7.76428508758545,NA,6.17262988620334,NA,0.928953766822815,NA,0.434756748378277,NA,-0.0633736774325371,NA,4.83063053753641,NA,-6.33736774325371,0.5,0.5,0.5,0.66666667,1,0.8,0.4,17.16666667,0.9,NA,0.1,99.7161661783854,NA,89.8173980712891,1.88852479722765,NA,8.14764022827148,5.09053209092882,NA,0.500786006450653,0.434756748378277,NA,-0.0633736774325371,4.83063053753641,NA,-6.33736774325371,0.5,0.5,0.5,0.66666667,1,0.8,0.4,4,71.0399017333984,-17.1321487426758,0,0,83.7092,0,0,"2024-08-13",0
"Emmanuel Clase",21032,"2024-08-12","CHC",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.8726165970231,-22.5814263197472,1,0,1,0,0,0,0,0,2,8,10,0.157519996166229,0,0.157519996166229,0.479999989271164,0.0506329126656055,2.0973334312439,2.83759999275208,2.83759999275208,NA,0,1,0.0752061009407043,-0.000101211169884,1,0,0.9,99.33333333,0.1,91,NA,0.768515825271606,-0.0238054171204567,8.53906472524007,-2.38054171204567,0.25,1,0.7,0,0.66666667,0.57142857,0.6,1,0.3,0,1,0,1,0,0,1,0,1,0,1,0,0,-1.58398727747727,NA,NA,NA,20,58.42319,20,80,61.77394,73.95149,80,64.89864,75.51505,-2.53043,0.28145,90.24,114.68,108.86,NA,NA,NA,132.7,9.76000000000001,43.74,131.68,137.66,161.02,124.509090909091,121.009090909091,140.24,0.1,0.8,NA,0.1,98.9000015258789,99.1500015258789,NA,90.6999969482422,-2.50317120552063,2.30397272109985,NA,6.49981546401978,8.33929824829102,6.49044799804688,NA,2.06365537643433,0.054773960262537,0.722647774964571,NA,-0.0242429338395596,5.4773960262537,9.03309718705714,NA,-2.42429338395596,0.33333333,0.85714286,0.7,0,0.66666667,0.57142857,0.7,17.28571429,0.8,0.1,0.1,99.3014755249023,99.0947036743164,90.8350982666016,2.50255250930786,-2.43202996253967,6.60751008987427,5.41273880004883,7.39203977584839,1.409019947052,0.722647774964571,0.054773960262537,-0.0242429338395596,9.03309718705714,5.4773960262537,-2.42429338395596,0.33333333,0.85714286,0.7,0,0.66666667,0.57142857,0.7,1,61.8585319519043,1.88637125492096,0,0,61.8585,0,0,"2024-08-12",0
"Emmanuel Clase",21032,"2024-08-11","@MIN",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,5,2,0,0,0,1,0,0,0,0,1,9,9,18,1,0,0,1,1,1,0,0,0,0,0.2,0.2,0,5.87600908401489,0,0.5,3,0.666666666666667,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.11922799942,139.421515985497,1,0.333333333,0.333333333,0.333333333,0,0,0,0,8,12,20,0.087583988904953,-0.409879982471466,0.497463971376419,0.483999997377396,0.0507337525486946,4.91007995605469,1.78519999980927,1.78519999980927,NA,0,1,-0.0566573403775692,0.074494929518445,1,0,0.75,100.4,0.25,92.2,NA,-0.727974474430084,0.53721559047699,-4.85316316286723,10.7443118095398,0.42857143,0.83333333,0.55,0.83333333,1,0.90909091,0.3,0.8,0.05,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,5.84392302603591,NA,NA,NA,54.098,73.01267,36.38136,73.10788,63.94828,52.06726,72.62422,71.15421,49.30606,-1.28015,2.15687,NA,NA,NA,NA,NA,NA,128.46,89.64,114.82,122.4,95.8,128.32,123.915,94.26,124.945,NA,0.75,NA,0.25,NA,100.233333333333,NA,92.0599975585938,NA,1.51405817667643,NA,3.95741577148438,NA,6.26225077311198,NA,1.29927062988281,NA,-0.742682747542858,NA,0.546198677271605,NA,-4.95121831695239,NA,10.9239735454321,0.3,0.8,0.55,0.66666667,1,0.90909091,0.5,20.13333333,0.75,NA,0.25,100.004663085937,NA,91.7996215820312,1.68968556722005,NA,4.3638858795166,5.40331217447917,NA,0.323677396774292,-0.742682747542858,NA,0.546198677271605,-4.95121831695239,NA,10.9239735454321,0.3,0.8,0.55,0.66666667,1,0.90909091,0.5,3,86.5811767578125,17.6818758646647,0,0,97.4868,1,0.33333333,"2024-08-11",0
"Emmanuel Clase",21032,"2024-08-10","@MIN",5,2024,"CLE","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,2,0,1,0,0,0,0,0,5,8,13,0.194680005311966,0,0.194680005311966,0.483999997377396,0.0507337525486946,2.59000015258789,3.42519998550415,3.42519998550415,NA,0,1,0.0752585530281067,-9.25322394806777e-05,1,0,0.84615385,100.72727273,0.15384615,93,NA,0.517313480377197,0.173169553279877,4.70284982161088,8.65847766399384,0.28571429,0.66666667,0.46153846,0.5,0.75,0.66666667,0.46153846,0.66666667,0.15384615,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.215782578870283,NA,NA,NA,80,57.55187,80,76.63463,72.73733,42.62098,80,72.76743,49.7631,-2.03871,1.01903,NA,NA,NA,92.94,265.14,232.02,137.18,128.26,171.2,136.24,101.8,134.34,133.053846153846,118.435384615385,147.524615384615,NA,0.76923077,0.07692308,0.15384615,NA,100.490002441406,101.699996948242,92.9000015258789,NA,1.42590703964233,-5.8122706413269,3.45881915092468,NA,6.96739349365234,8.27981472015381,0.836293876171112,NA,0.561401925981045,-0.0380783230066299,0.175375316292048,NA,5.61401925981045,-3.80783230066299,8.76876581460238,0.28571429,0.66666667,0.46153846,0.5,0.75,0.66666667,0.46153846,16.3,0.76923077,0.07692308,0.15384615,100.310150146484,101.549003601074,92.7048034667969,1.8322868347168,-6.02533006668091,3.92306518554688,5.92929191589355,6.97042989730835,-0.0516949892044067,0.561401925981045,-0.0380783230066299,0.175375316292048,5.61401925981045,-3.80783230066299,8.76876581460238,0.28571429,0.66666667,0.46153846,0.5,0.75,0.66666667,0.46153846,2,78.4501647949219,-2.75278925895691,0,0,86.5309,0,0,"2024-08-10",0
"Emmanuel Clase",21032,"2024-08-05","ARI",5,2024,"CLE","H",26,0,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,1,0.5,0.5,0,0,0,0,0,2,6,8,-0.0634440034627914,-0.0953702330589294,0.031926229596138,0.0829999372363091,0.00875526946038008,2.50186657905579,2.66519999504089,2.66519999504089,NA,0,1,0.0746433138847351,-0.100001981686571,0,1,1,100.5,NA,NA,NA,0.398710250854492,NA,4.98387813568115,NA,0.5,1,0.75,0,1,0.66666667,0.5,0.66666667,0.25,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,9.8687639883653,NA,NA,NA,NA,NA,NA,70.99101,63.427,43.23077,75.43877,65.88442,40.68868,-1.45501,1.89458,105.86,160.08,185.96,NA,NA,NA,NA,NA,NA,121.84,77.92,104.24,117.74,95.4,122.5375,0.125,0.875,NA,NA,99.9000015258789,100.385716029576,NA,NA,-2.65517711639404,1.27082988194057,NA,NA,7.60847425460815,7.44379534040179,NA,NA,0.0831710323691368,0.328523624688387,NA,NA,8.31710323691368,4.69319463840553,NA,NA,0.33333333,1,0.75,0,0.8,0.66666667,0.625,19.2,0.875,0.125,NA,100.500540597098,99.9730987548828,NA,1.58727087293352,-2.59713006019592,NA,6.41477312360491,6.61872005462646,NA,0.328523624688387,0.0831710323691368,NA,4.69319463840553,8.31710323691368,NA,0.66666667,0.8,0.75,0,1,0.66666667,0.625,3,86.6313018798828,-6.16159915924072,0,0,86.7872,0,0,"2024-08-05",0
"Emmanuel Clase",21032,"2024-08-02","BAL",5,2024,"CLE","H",26,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.8726165970231,-22.5814263197472,2,0,1,0,0,0,0,0,6,10,16,0.0135000050067902,-0.0027920079883188,0.0162920132279396,0.479999989271164,0.0506329126656055,0.160999998450279,0.325599998235703,0.325599998235703,NA,0,1,0.00591253070160747,0.0779384328806021,0,0,0.75,100.66666667,0.25,90.25,NA,0.0295551903545856,0.251202285289764,0.24629325295488,6.28005713224411,0.36363636,0.8,0.5,0.25,0.75,0.5,0.3125,0.25,0.25,0,2,0,1,0,1,2,0,1,0,0.5,0,0.5,-0.92367306758708,NA,NA,NA,60.42468,80,52.66742,79.77959,67.04631,34.78647,79.9003,78.32046,33.69052,-1.73218,1.47882,NA,NA,NA,NA,NA,NA,132.38,119.86,196.46,127.72,113.02,143.1,128.885,114.73,156.44,NA,0.75,NA,0.25,NA,100.575002034505,NA,90.2750015258789,NA,1.07624793052673,NA,2.64444804191589,NA,8.29809188842773,NA,2.20078301429749,NA,0.0278708040714264,NA,0.254098132252693,NA,0.23225670059522,NA,6.35245330631733,0.25,0.75,0.5,0,0.66666667,0.5,0.5,17.75,0.75,NA,0.25,100.715596516927,NA,90.4081268310547,1.34904352823893,NA,2.72791504859924,7.11806996663411,NA,1.08053600788116,0.0278708040714264,NA,0.254098132252693,0.23225670059522,NA,6.35245330631733,0.33333333,0.71428571,0.5,0,0.8,0.5,0.4375,2,85.5263748168945,-3.65033793449402,0,0,100.057,1,0.5,"2024-08-02",0
