"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxCH%","pfxvSI","pfxvSL","pfxvCH","pfxSI-X","pfxSL-X","pfxCH-X","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwSI","pfxwSL","pfxwCH","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piSI%","piSL%","pivSI","pivSL","piSI-X","piSL-X","piSI-Z","piSL-Z","piwSI","piwSL","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Justin Lawrence",17639,"2024-08-25","@NYY",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.54652045347075,5.81251197675874,1,0,1,0,0,0,0,0,3,4,7,0.000100016593933105,0,0.000100016593933105,0.257999986410141,0.0267912745475769,0,0,0,NA,0,1,0,NA,0,0,0.71428571,94.6,0.28571429,81,NA,0.24709852039814,0.2312992811203,4.9419704079628,11.564964056015,0,0.75,0.42857143,NA,0.66666667,0.66666667,0.57142857,0.5,0.14285714,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.05174656814421,51.71553,54.25234,55.07999,54.27729,80,20,57.00275,63.43051,45.48296,-0.30964,3.61263,77.42,116.12,101.32,130.92,120.38,127.88,92.7057142857143,117.337142857143,108.908571428571,0.71428571,0.28571429,NA,94.4400024414062,80.75,NA,-10.0627975463867,9.46225261688232,NA,-1.37845315933228,1.56691038608551,NA,0.249752748757601,0.234206512570381,NA,4.99505497515202,11.7103256285191,NA,0,0.6,0.42857143,NA,0.66666667,0.66666667,0.71428571,18.8,0.71428571,0.28571429,94.0626403808594,80.3618011474609,-9.01526031494141,10.7017498016357,-2.33564071655273,0.475725054740906,0.249752748757601,0.234206512570381,4.99505497515202,11.7103256285191,0,1,0.42857143,NA,0.66666667,0.66666667,0.42857143,1,80.4135513305664,3.95941257476807,0,0,80.4136,0,0,"2024-08-25",0
"Justin Lawrence",17639,"2024-08-22","@WSN",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.6064470675336,29.9783111930123,2,0,1,0,0,0,0,0,4,7,11,0.0244119931012392,-0.00894002243876457,0.0333520174026489,1.47599995136261,0.153271019458771,0.286500006914139,0.146800011396408,0.293600022792816,0.106799997389317,1,1,0.0906327366828918,-0.00542508393559109,0,0,0.63636364,93.42857143,0.36363636,80,NA,0.510483264923096,0.179999783635139,7.29261807032994,4.49999459087849,0.42857143,0.5,0.45454545,0.33333333,1,0.6,0.36363636,0.66666667,0.18181818,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-0.245702288781666,80,62.59487,80,27.81641,67.02431,20,70.53412,64.93989,66.07511,-1.1503,2.35164,114.36,112.24,130.74,120.02,67.24,81.64,116.418181818182,95.8763636363636,112.885454545455,0.63636364,0.36363636,NA,93.4571446010045,79.9499969482422,NA,-10.5679266793387,8.90333938598633,NA,-2.12185301099505,1.7543066740036,NA,0.517165910452604,0.181533042341471,NA,7.3880844350372,4.53832605853677,NA,0.4,0.5,0.45454545,0,1,0.6,0.54545455,16.625,0.63636364,0.36363636,93.7929425920759,80.2691268920898,-9.68716975620815,10.392219543457,-2.90398842947824,0.824946284294128,0.517165910452604,0.181533042341471,7.3880844350372,4.53832605853677,0.5,0.4,0.45454545,0.33333333,1,0.6,0.45454545,2,101.39680480957,-18.2263164520264,0,0,105.389,2,1,"2024-08-22",0
"Justin Lawrence",17639,"2024-08-17","SDP",19,2024,"COL","H",29,0,0,0,1,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,1,4.5,0,9,1,0,0,3,2,1,0,0,0,0,0.14285714,0,0.14285714,3.68103521943734,0,0.285714285714286,1,0.333333333333333,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,51.6663015216133,90.682812007927,1.5,0.166666666,0.5,0.333333333,0,0,0,0,4,13,17,0.0130959991365671,-0.00235999934375286,0.01545599848032,1.66300010681152,0.144734561443329,0.0764999985694885,0.0776000022888184,0.14640000462532,NA,0,1,0.116152949631214,0.0550365847668997,0,0,0.47058824,93.875,0.52941176,81.33333333,NA,0.251081913709641,0.127654045820236,3.13852392137051,1.41837828689151,0.33333333,0.72727273,0.58823529,1,0.875,0.9,0.64705882,0.71428571,0.05882353,4,2,0,0,5,1,6,0.66666667,0.33333333,0,0,0.83333333,0.16666667,2.41175729860777,47.61193,44.9765,42.89737,80,60.41,80,77.21895,56.02836,71.3635,-1.5656,1.72869,96.4,111.48,98.64,98.56,138.46,139.08,97.5435294117647,125.763529411765,120.049411764706,0.47058824,0.52941176,NA,93.8000030517578,81.3888888888889,NA,-8.42698955535889,7.33466169569227,NA,-0.0504177659749985,1.5119653277927,NA,0.294801615178585,0.127355612814426,NA,3.68502018973231,1.41506236460474,NA,0.2,0.75,0.58823529,1,0.88888889,0.9,0.70588235,18.33333333,0.47058824,0.52941176,93.8195343017578,81.3987698025174,-7.80077505111694,8.32156795925564,-0.272861003875732,1.57764413621691,0.294801615178585,0.127355612814426,3.68502018973231,1.41506236460474,0.2,0.75,0.58823529,1,0.88888889,0.9,0.70588235,6,86.9357401529948,8.99868583679199,1,0.16666667,105.593,1,0.16666667,"2024-08-17",0
"Justin Lawrence",17639,"2024-08-14","@ARI",19,2024,"COL","A",29,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,1,1,1,0,1,0,1,0,0,2,13.5000032186516,6.75000160932579,6.75000160932579,2,0,0,2,0,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.31006240967923,0,0.25,1.50000035762795,0.5,0.66666667,4.66648013591775,2.08352147340804,4.66648013591775,144.649642470146,109.315945903661,114.558352420415,2,0,1,0,0,0,1,6.75000160932579,10,9,19,-0.00060002802638337,-0.00188000197522342,0.00127997400704771,-0.255000025033951,-0.0257575772702694,0.0186666660010815,0.020666666328907,0.0219999998807907,0,1,1,-0.0183655451983213,-0.0137788145040812,0,0,0.57894737,94.72727273,0.42105263,82.25,NA,0.0494814850389957,0.14657187461853,0.449831682172689,1.83214843273163,0.25,0.57142857,0.36842105,0.66666667,0.75,0.71428571,0.36842105,0.16666667,0.10526316,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,4.40011614058648,20.93767,55.18252,20,64.53173,63.83205,62.31681,40.26105,60.2656,30.52125,0.73046,5.17278,84.9,57.1,49.1,111.64,97.08,101,96.1589473684211,73.9336842105263,70.9526315789474,0.57894737,0.42105263,NA,94.7545498934659,82.1999969482422,NA,-10.6416015625,8.53110408782959,NA,-0.887443282387473,1.73890852928162,NA,0.0484246872365475,0.144321352243423,NA,0.440224429423159,1.80401690304279,NA,0.27272727,0.5,0.36842105,0.66666667,0.75,0.71428571,0.42105263,18.84615385,0.57894737,0.42105263,94.6000310724432,82.0212783813477,-10.413576299494,9.40514469146729,-1.92753392999822,0.792385637760162,0.0484246872365475,0.144321352243423,0.440224429423159,1.80401690304279,0.25,0.57142857,0.36842105,0.66666667,0.75,0.71428571,0.36842105,2,97.9494476318359,-19.3073577880859,0,0,103.394,1,0.5,"2024-08-14",0
"Justin Lawrence",17639,"2024-08-11","ATL",19,2024,"COL","H",29,0,0,108.000112652896,1,0,0,0,0,0,0,0,0.1,5,3,4,4,1,1,0,0,0,0,0,0,27.000028163224,81.0000844896721,0,0,0,1,2,1,0,0,0,0,0,0.2,-0.2,9.24976908401489,27.000028163224,0.75,12.0000125169885,0.666666666666667,0,51.1665298462436,56.8335828066525,21.2385490662582,2314.39614183103,1181.60032433125,515.034389600453,0.5,0.25,0.25,0.5,0,0.5,0,0,11,18,29,-0.260843992233276,-0.274123996496201,0.0132800033316016,-3.15000009536743,-0.27415144443512,1.01960003376007,1.09600007534027,1.09600007534027,0.372800022363663,1,1,-0.182629629969597,-0.0732000910940034,0,1,0.51724138,94.46666667,0.48275862,81.78571429,NA,-2.67015981674194,-0.0264254547655582,-17.8010654449463,-0.188753248325416,0.3125,0.76923077,0.51724138,0.8,1,0.93333333,0.44827586,0.6,0.03448276,3,0,1,0,2,2,4,0.75,0,0.25,0,0.5,0.5,31.3936604421304,52.84698,27.79109,44.15881,59.04206,64.0432,48.58004,60.59803,47.63465,48.04195,-0.53301,3.27758,91.58,96.82,94.34,124.9,114.36,124.94,107.665517241379,105.287586206897,109.112413793103,0.51724138,0.48275862,NA,94.4600016276042,81.7714320591518,NA,-8.20867411295573,7.75984191894531,NA,0.743002382914225,0.0847058977399554,NA,-2.68867482244968,-0.0289675295352936,NA,-17.9244988163312,-0.206910925252097,NA,0.16666667,0.76470588,0.51724138,1,0.92307692,0.93333333,0.5862069,19.65217391,0.51724138,0.48275862,94.4888753255208,81.7743007114955,-7.99541219075521,8.56808744158064,0.520694796244303,-0.0430016900811877,-2.68867482244968,-0.0289675295352936,-17.9244988163312,-0.206910925252097,0.21428571,0.8,0.51724138,0.66666667,1,0.93333333,0.51724138,4,100.666801452637,18.2841606140137,2,0.5,111.066,2,0.5,"2024-08-11",0
"Justin Lawrence",17639,"2024-08-09","ATL",19,2024,"COL","H",29,0,0,13.5000032186516,1,0,0,0,0,0,1,0,1.1,6,2,2,2,1,0,0,0,0,0,1,6.75000160932579,0,13.5000032186516,1,0,0,0,4,1,0,0,0,0,0.16666667,0,0.16666667,6.84834020039745,6.75000160932579,0.333333333333333,1.50000035762795,0.25,0,11.4164817452435,2.08352147340804,6.20250572080039,289.299284940291,264.970000579519,151.677522140663,0,0.2,0,0.8,0,0.25,0,0,8,16,24,-0.0263600070029497,-0.140428006649017,0.114068008959293,-0.370999991893768,-0.032288946211338,1.14633333683014,1.03279995918274,1.01960003376007,1.85640001296997,1,1,-0.0130154229700565,-0.00997963977132798,0,0,0.54166667,94.15384615,0.45833333,81.63636364,NA,-1.23750281333923,0.378925979137421,-9.5192524103018,3.44478162852201,0.28571429,0.9,0.54166667,0.75,0.88888889,0.84615385,0.41666667,0.33333333,0.08333333,2,1,2,0,3,2,5,0.4,0.2,0.4,0,0.6,0.4,12.7228794539701,45.30953,45.93819,45.35053,49.15321,62.67169,45.94311,50.07192,55.5267,47.41572,0.12094,4.2585,91.54,96.12,90.2,129.82,84.64,101.08,109.085,90.8583333333333,95.1866666666667,0.54166667,0.45833333,NA,94.1076941856971,81.609092018821,NA,-7.67869861309345,8.34945193204013,NA,0.18058521930988,1.42396120591597,NA,-1.19594738632441,0.425005238503218,NA,-9.19959527941851,3.86368398639289,NA,0.27272727,0.76923077,0.54166667,0.66666667,0.9,0.84615385,0.54166667,18.55555556,0.54166667,0.45833333,94.1949744591346,81.6826449307528,-7.75261864295373,8.90289930863814,-0.0227437546620002,1.27987055345015,-1.19594738632441,0.425005238503218,-9.19959527941851,3.86368398639289,0.3,0.71428571,0.54166667,0.66666667,0.9,0.84615385,0.58333333,5,96.27314453125,30.7392822265625,2,0.4,104.914,3,0.6,"2024-08-09",0
"Justin Lawrence",17639,"2024-08-07","NYM",19,2024,"COL","H",29,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-63.6331150687516,-66.6847344309602,0,0,0,0,0,0,1,27.000028163224,3,3,6,0.0102119967341423,0,0.0102119967341423,0.500999987125397,0.0436031334102154,0.356000006198883,0.178000003099442,0.356000006198883,NA,0,1,0.0286853834986687,8.65138169436896e-11,0,0,0.5,94.66666667,0.5,80,NA,0.333406150341034,-0.067093551158905,11.1135383447011,-2.23645170529683,0.4,1,0.5,0.5,1,0.66666667,0.16666667,NA,0.16666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-3.16531073462963,20,43.31118,20,20,57.25363,20,20,52.40972,20,3.2025,8.88084,83.3,79,82.04,86.78,55.7,56.66,85.04,67.35,69.35,0.5,0.5,NA,94.6333312988281,80,NA,-8.06084187825521,7.13674672444661,NA,0.0885844131310781,0.891735235850016,NA,0.338156148791313,-0.0689365826547146,NA,11.2718716263771,-2.29788608849049,NA,0.25,1,0.5,0,1,0.66666667,0.33333333,18,0.5,0.5,94.4934692382812,79.8892008463542,-8.06538645426432,8.02280044555664,-0.00108636962249875,0.77003026008606,0.338156148791313,-0.0689365826547146,11.2718716263771,-2.29788608849049,0.25,1,0.5,0,1,0.66666667,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-08-07",0
"Justin Lawrence",17639,"2024-08-06","NYM",19,2024,"COL","H",29,1,0,0,1,0,0,0,0,0,0,0,1.1,5,2,0,0,0,0,0,0,0,0,0,0,0,13.5000032186516,0,0,0,3,1,1,0,0,0,0,0,0,0,4.32832908401489,0,0.4,1.50000035762795,0.4,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,74.7261559756931,105.713847832508,3,0.2,0.6,0.2,0,0,1,6.75000160932579,4,8,12,0.120884023606777,-0.130515933036804,0.251399964094162,1.00199997425079,0.0872062668204308,1.76903998851776,1.34773325920105,1.5103999376297,1.41960000991821,1,1,0.0321524702012539,0.0361806508086692,1,0,0.83333333,93,0.16666667,80,NA,0.415262073278427,-0.096498891711235,4.15262073278427,-4.82494458556175,0.33333333,0.83333333,0.58333333,1,1,1,0.5,0.4,0,1,3,1,0,3,2,5,0.2,0.6,0.2,0,0.6,0.4,4.33703343641679,65.07668,43.95927,64.19429,20,39.77227,20,50.09734,39.69536,46.85514,0.11936,4.25613,93.5,136.88,133.72,93.18,-1.03999999999999,4.5,93.4466666666667,113.893333333333,112.183333333333,0.83333333,0.16666667,NA,92.9299987792969,80.25,NA,-8.41368789672851,4.29568910598755,NA,0.950643920898438,0.875024259090424,NA,0.4222182482481,-0.0984223820269108,NA,4.222182482481,-4.92111910134554,NA,0.33333333,0.83333333,0.58333333,1,1,1,0.5,16.85714286,0.83333333,0.16666667,92.6498901367188,79.9535980224609,-8.63871002197266,4.55901002883911,0.761076307296753,0.627580523490906,0.4222182482481,-0.0984223820269108,4.222182482481,-4.92111910134554,0.2,0.85714286,0.58333333,1,1,1,0.58333333,5,99.6686279296875,1.74488658905029,1,0.2,115.311,3,0.6,"2024-08-06",0
"Justin Lawrence",17639,"2024-08-04","@SDP",19,2024,"COL","A",29,0,0,16.2000061798119,1,0,0,0,0,0,0,0,1.2,7,1,3,3,1,1,0,1,0,0,0,0,5.40000205993731,5.40000205993731,0,0,0,3,2,0,0,0,0,0,0,0.14285714,-0.14285714,7.44999437859701,5.40000205993731,0.2,1.20000045776385,0,0,14.5664841270463,1.63352205276559,8.58089193119036,347.159191589882,337.608597033896,209.152945904849,1.5,0,0.6,0.4,0,0.5,1,5.40000205993731,12,13,25,-0.0864619612693787,-0.12110598385334,0.0346440225839615,-2.05900001525879,-0.224659040570259,0.423571437597275,0.54173332452774,0.703199982643127,0.0944000035524368,1,1,-0.0435365699231625,-0.160589472568837,0,1,0.72,92.33333333,0.28,79.85714286,NA,-0.916962683200836,0.307931184768677,-5.09423712889353,4.39901692526681,0.07142857,0.54545455,0.28,1,0.83333333,0.85714286,0.44,0.57142857,0.04,3,1,1,0,4,1,5,0.6,0.2,0.2,0,0.8,0.2,19.0793750560494,20,49.55181,20,58.83207,56.38623,50.47244,30.27335,50.1653,20,1.35095,6.10352,96.74,39.8,41.1,120.52,121.5,124,103.3984,62.676,64.312,0.72,0.28,NA,92.1888902452257,79.6571393694196,NA,-10.6187828911675,8.11264964512416,NA,-0.119707703590393,0.625910895211356,NA,-0.915032528340816,0.311124850064516,NA,-5.08351404633787,4.44464071520737,NA,0.09090909,0.42857143,0.28,1,0.83333333,0.85714286,0.56,18.16666667,0.72,0.28,92.0790473090278,79.5435267857143,-9.86778174506293,9.64115578787667,-0.994151645236545,-0.42727061680385,-0.915032528340816,0.311124850064516,-5.08351404633787,4.44464071520737,0.09090909,0.42857143,0.28,1,0.83333333,0.85714286,0.56,5,90.5634643554688,10.6812652587891,1,0.2,103.961,2,0.4,"2024-08-04",0
"Justin Lawrence",17639,"2024-07-30","@LAA",19,2024,"COL","A",29,0,0,18,1,0,0,0,0,0,0,0,1,7,2,2,2,0,1,0,1,0,0,1,9,9,18,1,0,0,0,2,1,0,0,1,0,0.14285714,0.14285714,0,6.33558622503618,0,0.4,3,0.5,0.5,7.1664797782898,10.8335202217102,10.1904965907335,385.732287954622,166.965573792012,248.050207205773,0,0.333333333,0,0.666666666,0,0,0,0,12,9,21,-0.0988060012459755,-0.130456000566483,0.0316500067710876,-1.49199998378754,-0.151395231485367,0.542133331298828,0.537000000476837,0.537000000476837,NA,0,1,-0.15615202486515,-0.0261020361593927,0,1,0.71428571,94.13333333,0.28571429,80.66666667,NA,-1.10588979721069,0.180415987968445,-7.37259864807129,3.00693313280741,0.2,0.5,0.28571429,0.66666667,1,0.83333333,0.28571429,0.42857143,0.04761905,0,2,2,0,3,1,4,0,0.5,0.5,0,0.75,0.25,8.98963086732367,20,50.04402,20,41.73761,59.36575,32.55376,20,51.64506,20,3.49015,9.31232,74.46,30.82,17.64,111.7,91.86,94.72,85.632,49.132,40.764,0.71428571,0.28571429,NA,94.086669921875,80.8166656494141,NA,-9.94913838704427,7.57053883870443,NA,0.0753147999445597,0.394922971725464,NA,-1.12824868038297,0.181602954864502,NA,-7.52165786921978,3.02671591440837,NA,0.08333333,0.55555556,0.28571429,1,0.8,0.83333333,0.42857143,18.28571429,0.71428571,0.28571429,94.1912679036458,80.8933512369792,-9.6868418375651,8.52315012613932,-0.518888409932454,-0.277815699577332,-1.12824868038297,0.181602954864502,-7.52165786921978,3.02671591440837,0.09090909,0.5,0.28571429,1,0.8,0.83333333,0.47619048,4,91.0760803222656,28.6848551432292,1,0.25,108.424,1,0.25,"2024-07-30",0
"Justin Lawrence",17639,"2024-07-27","@SFG",19,2024,"COL","A",29,0,1,0,1,0,0,0,0,0,0,0,1,6,1,2,0,0,0,0,1,0,0,0,0,0,9,0,0,0,4,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.2,1,0.2,0,6.1664797782898,-6.1664797782898,6.1664797782898,0,143.905719337933,150.806929171676,4,0.2,0.8,0,0,0,0,0,6,13,19,-0.286864012479782,-0.386702030897141,0.099838025867939,-1.52600002288818,-0.162254124879837,1.98203337192535,1.50539994239807,1.50539994239807,0.21620000898838,1,1,-0.0945022851228714,-0.0502298957490992,0,1,0.63157895,94.08333333,0.36842105,82.28571429,NA,-0.590391993522644,-0.311595231294632,-4.91993327935537,-4.45136044706617,0.2,0.66666667,0.42105263,1,1,1,0.47368421,0.83333333,0,3,2,0,1,3,1,5,0.6,0.4,0,0.2,0.6,0.2,7.33548403454849,80,52.09455,80,30.47613,57.03483,20,68.80098,54.03161,67.36952,-1.04262,2.51316,100.94,130.72,132.14,119.48,78.8,81.88,107.770526315789,111.591578947368,113.623157894737,0.63157895,0.36842105,NA,93.9583333333333,82.1714303152902,NA,-10.5391674041748,6.37938417707171,NA,-0.208195209503174,1.63002300262451,NA,-0.598140474408865,-0.319010149687529,NA,-4.98450395340721,-4.55728785267898,NA,0,0.61538462,0.42105263,NA,1,1,0.68421053,17.69230769,0.63157895,0.36842105,94.5235799153646,82.708504813058,-9.97410202026367,7.40714427403041,-0.766877174377441,1.04663481031145,-0.598140474408865,-0.319010149687529,-4.98450395340721,-4.55728785267898,0,0.61538462,0.42105263,NA,1,1,0.68421053,5,93.1540405273438,-8.94212646484375,0,0,110.757,2,0.4,"2024-07-27",1
"Justin Lawrence",17639,"2024-07-26","@SFG",19,2024,"COL","A",29,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0.666666666,0,3,0,1,0,2,0,0,0,0.2,-0.2,6.17072908401489,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,143.905719337933,150.806929171676,3,0.25,0.75,0,0,0,0,0,6,11,17,0.00661801639944315,-0.0193279962986708,0.0259460136294365,0.474000006914139,0.050398726016283,0.196360006928444,0.116200000047684,0.116200000047684,0.0808000043034554,1,1,0.00630573183298111,0.0273977524098914,0,0,0.64705882,92.45454545,0.35294118,80,NA,-0.40428552031517,-0.0736126154661179,-3.67532291195609,-1.2268769244353,0.3,0.57142857,0.41176471,1,1,1,0.41176471,1,0,2,2,0,1,3,0,4,0.5,0.5,0,0.25,0.75,0,9.05625377628357,80,43.28159,80,61.57282,57.15284,58.33643,80,48.0053,80,-2.64839,0.10451,93.28,126.92,119.48,129.02,114.68,108.3,105.894117647059,122.6,115.534117647059,0.64705882,0.35294118,NA,92.4636341441761,79.9166666666667,NA,-10.729474847967,6.37161509195964,NA,0.429026993838224,1.14337293306986,NA,0.709189273416996,-0.0758298300206661,NA,6.44717521288178,-1.26383050034444,NA,0.3,0.57142857,0.41176471,1,1,1,0.41176471,19.08333333,0.64705882,0.35294118,92.8964566317472,80.3572336832682,-10.2376320578835,7.60787455240885,-0.0839304598894986,0.484642823537191,0.709189273416996,-0.0758298300206661,6.44717521288178,-1.26383050034444,0.27272727,0.66666667,0.41176471,1,1,1,0.35294118,4,80.9506454467773,-19.1810169219971,0,0,99.5499,1,0.25,"2024-07-26",0
"Justin Lawrence",17639,"2024-07-22","BOS",19,2024,"COL","H",29,1,0,0,1,0,0,0,0,0,0,0,2,7,1,1,0,0,0,0,1,0,0,1,4.5,0,4.5,1,0,0,3,2,0,0,0,0,0,0.14285714,0,0.14285714,3.68103521943734,0,0.166666666666667,0.5,0.2,0.5,3.6664797782898,-3.6664797782898,5.17848818451166,0,86.256083202733,126.931397401526,1.5,0,0.6,0.4,0,0,2,9,6,14,20,0.312932014465332,-0.286566913127899,0.599498927593231,1.52800011634827,0.132985204458237,2.96862864494324,2.48399996757507,2.48399996757507,NA,0,1,0.122891999781132,-0.0174790122057472,1,0,0.75,95.6,0.25,82.4,NA,1.08205735683441,-0.12665867805481,7.21371571222941,-2.53317356109619,0.22222222,0.72727273,0.5,0,0.875,0.7,0.55,0.57142857,0.15,2,2,1,0,2,3,5,0.4,0.4,0.2,0,0.4,0.6,2.3381374431371,42.24176,47.76668,44.41576,45.91633,59.1301,40.86895,45.74155,48.95064,45.76868,0.38997,4.66205,73.4,117.76,96.42,108.06,43.4,47.64,82.065,99.17,84.225,0.75,0.25,NA,95.4200032552083,82.5400024414062,NA,-8.26319681803385,5.75463256835937,NA,0.653644243876139,1.19681930541992,NA,1.09794033691287,-0.132149942219257,NA,7.3196022460858,-2.64299884438515,NA,0.25,0.66666667,0.5,0,0.875,0.7,0.6,20,0.75,0.25,95.2915608723958,82.4052001953125,-8.15373280843099,6.60640182495117,0.435468482971191,0.997527313232422,1.09794033691287,-0.132149942219257,7.3196022460858,-2.64299884438515,0.25,0.66666667,0.5,0,0.875,0.7,0.6,5,96.499853515625,9.5573616027832,0,0,107.028,3,0.6,"2024-07-22",0
"Justin Lawrence",17639,"2024-07-14","@NYM",19,2024,"COL","A",29,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.513261840626,-18.3531359984531,0,1,0,0,0,0,2,18,2,8,10,0.0640059933066368,0,0.0640059933066368,0.458999991416931,0.0499184317886829,0.863466620445251,1.16999995708466,1.16999995708466,1.3503999710083,1,1,0.0742767304182053,-0.000149958414405321,1,0,0.5,93,0.5,82.4,NA,0.441837430000305,0.382226675748825,8.8367486000061,7.6445335149765,0.5,0.5,0.5,0.5,0.66666667,0.6,0.6,1,0.2,0,1,0,0,0,1,1,0,1,0,0,0,1,2.03091777737574,80,66.74658,80,66.3831,67.44102,52.75128,80,70.21393,80,-2.72189,-0.00574,106.88,126.32,135.68,133.02,110.5,119.34,119.95,118.41,127.51,0.5,0.5,NA,93.1200012207031,82.1599975585937,NA,-10.2049591064453,7.86063919067383,NA,-0.739077186584473,1.21695470809937,NA,0.4470842666924,0.386330861598253,NA,8.941685333848,7.72661723196507,NA,0.33333333,0.57142857,0.5,0,0.75,0.6,0.7,20.42857143,0.5,0.5,93.3477600097656,82.3810791015625,-9.88529052734375,8.95434417724609,-1.5189112663269,0.359794640541077,0.4470842666924,0.386330861598253,8.941685333848,7.72661723196507,0.33333333,0.57142857,0.5,0,0.75,0.6,0.7,1,110.708435058594,7.12205028533936,0,0,110.708,1,1,"2024-07-14",0
