"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Yarbrough",16502,"2024-09-29","MIA",14,2024,"TOR","H",32,0,0,0,1,0,0,0,0,0,0,0,3.2,14,4,0,0,0,0,0,0,0,0,3,7.36363764045674,0,9.81818352060899,3,0,0,6,1,4,0,0,0,0,0.21428571,0,0.21428571,2.07566276094458,0,0.285714285714286,1.09090928006767,0.363636363636364,1,1.5301158581883,-1.5301158581883,1.94248185866024,0,36.2312380249277,46.4787586204024,6,0.363636363,0.545454545,0.09090909,0,0,0,0,14,38,52,0.130990028381348,-0.0545599833130836,0.185550019145012,1.69599997997284,0.179186478257179,0.580479979515076,0.671350002288818,0.668600022792816,0.637199997901917,1,1,0.16128745675087,0.0643706761803896,1,0,0.40384615,86.9047619,0.26923077,72.07142857,0.01923077,84,0.30769231,77.9375,NA,-0.627294063568115,0.424383610486984,0.0673001259565353,0.781741678714752,-2.9871145884196,3.03131150347846,6.73001259565353,4.8858854919672,0.36,0.62962963,0.5,0.55555556,0.94117647,0.80769231,0.51923077,0.78571429,0.09615385,3,5,3,0,8,3,11,0.27272727,0.45454545,0.27272727,0,0.72727273,0.27272727,3.80416678995661,71.55691,42.81283,80,62.7239,62.72309,49.50722,80,39.85915,80,31.30466,38.89639,36.19855,80,40.17417,80,66.79451,44.95801,76.92995,-0.91797,2.70014,79.88,144.56,121.54,133.54,108.34,142.14,95.24,153.06,154.88,91.62,92.96,74.48,94.12,163.8,190.46,105.335151515151,114.263333333333,120.560303030303,0.23076923,0.01923077,0.17307692,0.26923077,0.30769231,86.9500020345052,83.6999969482422,86.7666693793403,72.1071428571429,78.0687484741211,10.803404490153,1.53770935535431,11.0098843044705,-5.44940403529576,10.7294034957886,5.11756451924642,4.72666788101196,3.00405671861437,5.98498208182199,1.33707463741302,0.698838572949171,0.0682137757539749,-1.33862086385489,0.470388293266296,0.832455594092607,5.82365477457643,6.82137757539749,-14.8735651539432,3.35991638047355,5.2028474630788,0.33333333,0.61290323,0.5,0.42857143,0.94736842,0.80769231,0.59615385,19.72972973,0.30769231,0.11538462,0.01923077,0.28846154,0.26923077,77.951789855957,87.804433186849,83.5334014892578,86.3648030598958,71.9730878557478,9.79667282104492,9.33949343363444,0.43689700961113,10.1490071614583,-6.91655240740095,0.189200147986412,4.79490343729655,4.15096998214722,2.65156936645508,5.20601000104632,0.832455594092607,0.489596605300903,0.0682137757539749,-1.12937889620662,0.470388293266296,5.2028474630788,8.15994342168172,6.82137757539749,-7.52919264137745,3.35991638047355,0.36363636,0.6,0.5,0.375,1,0.80769231,0.57692308,11,92.7256802645597,7.19358062744141,0,0,102.147,5,0.45454545,"2024-09-29",0
"Ryan Yarbrough",16502,"2024-09-22","@TBR",14,2024,"TOR","A",32,0,0,2.25,1,0,0,0,0,0,0,0,4,15,2,1,1,0,1,0,0,0,0,5,11.25,2.25,4.5,5,0,0,4,4,1,0,0,0,0,0.33333333,0.06666667,0.26666667,2.47744908012996,0,0.142857142857143,0.75,0.222222222222222,0.66666667,1.4164797782898,0.833520221710205,2.92848818451166,56.5778295623401,33.4033788028753,71.0081996092832,1,0.111111111,0.444444444,0.444444444,0,0,1,2.25,16,38,54,0.209312006831169,-0.0955480188131332,0.304860025644302,1.56400001049042,0.171773746609688,1.00210666656494,1.17696666717529,0.652799963951111,2.12720012664795,1,1,0.195799544453621,0.0130724387541714,1,0,0.62962963,86.88235294,0.24074074,73.38461538,0.03703704,84.5,0.09259259,78,NA,1.10323321819305,0.812244832515717,0.006791602820158,-0.0614974163472652,3.24480358292075,6.24803717319782,0.3395801410079,-1.2299483269453,0.28,0.68965517,0.5,0.71428571,0.8,0.77777778,0.53703704,0.66666667,0.11111111,3,6,0,2,6,1,9,0.33333333,0.66666667,0,0.22222222,0.66666667,0.11111111,0.967655491877801,75.30274,42.66768,80,74.51947,62.20881,61.53603,58.85073,50.93973,62.90128,57.18857,45.95262,39.46078,62.89001,37.69506,65.52501,66.26909,47.57653,64.71018,-0.88533,2.7491,91.76,109.66,90.64,137.14,102.54,120.1,109.76,99.52,110.88,98.22,116.64,105.06,98.1,174.28,173.54,113.579090909091,110.038181818182,113.815151515151,0.46296296,0.03703704,0.16666667,0.24074074,0.09259259,86.632001953125,84,87.3000013563368,73.3307682917668,77.8599975585937,10.8180432128906,2.8893187046051,11.4709260728624,-5.36991823636569,11.1192123413086,5.12979797363281,5.97975540161133,2.85477998521593,5.1622314453125,0.947434997558594,1.45794757083058,0.0064518041908741,-0.344315104186535,0.860551632940769,-0.0638288408517838,5.83179028332233,0.322590209543705,-3.82572337985039,6.61962794569822,-1.27657681703568,0.22727273,0.6875,0.5,0.6,0.81818182,0.77777778,0.59259259,19.69230769,0.09259259,0.24074074,0.03703704,0.38888889,0.24074074,77.8105407714844,86.8641075721154,83.9109039306641,86.656982421875,73.2423095703125,10.6481796264648,9.96815021221454,2.01494598388672,10.7628340948196,-6.32291471041166,-0.650251770019531,4.71190995436448,5.06709003448486,2.25248463948568,3.75742486807016,-0.0638288408517838,0.872130058705807,0.0064518041908741,0.241502407938242,0.860551632940769,-1.27657681703568,6.70869275927544,0.322590209543705,1.15001146637258,6.61962794569822,0.23809524,0.66666667,0.5,0.6,0.81818182,0.77777778,0.61111111,9,80.5622219509549,9.72635481092665,0,0,98.5576,1,0.11111111,"2024-09-22",0
"Ryan Yarbrough",16502,"2024-09-18","@TEX",14,2024,"TOR","A",32,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,4,18,0,0,4,0,0,1,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.0775160185992716,0,-22.5883735991869,-3.77387914550141,1,0,0.5,0.5,0,0,0,0,9,20,29,0.0363920032978058,0,0.0363920032978058,0.98199999332428,0.101972997188568,0.237999990582466,0.308600008487701,0.391999989748001,NA,0,1,0.153858855366707,-0.00095127243469792,0,0,0.44827586,85.92307692,0.34482759,71.4,0.03448276,84,0.17241379,77.4,NA,1.12083947658539,0.458788871765137,-0.0207000374794006,-0.0544048808515072,8.62184212757991,4.58788871765137,-2.07000374794006,-1.08809761703014,0.22222222,0.81818182,0.44827586,0.75,0.66666667,0.69230769,0.37931034,0.66666667,0.13793103,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-1.63972628378018,76.2063,37.98923,76.23905,52.61654,62.79636,47.47516,65.4214,25.49623,80,55.68655,26.7233,57.77598,28.02201,34.38637,29.20344,60.18365,37.88345,63.62949,-0.50726,3.3162,87.48,130.28,100.38,126.3,107.1,118.86,99.64,115.46,79.64,95.16,123.5,100.42,112.96,46.44,13.34,111.508717948718,111.670256410256,103.482051282051,0.17241379,0.03448276,0.27586207,0.34482759,0.17241379,86.0199951171875,83.9000015258789,85.6750030517578,71.3200012207031,77.3,9.96879272460938,3.13845467567444,10.3856210708618,-5.2318675994873,10.0489631652832,5.48797264099121,5.04885149002075,2.71816730499268,5.38738632202148,0.856919288635254,0.540337100625038,-0.0210469514131546,0.594323880970478,0.463924549520016,-0.0558694526553154,10.8067420125008,-2.10469514131546,7.42904851213098,4.63924549520016,-1.11738905310631,0.25,0.69230769,0.44827586,0.75,0.66666667,0.69230769,0.44827586,17,0.17241379,0.13793103,0.03448276,0.31034483,0.34482759,77.8666809082031,86.9689025878906,84.513298034668,86.1403469509549,71.8721618652344,8.83332366943359,8.56018257141113,1.61774003505707,9.16117858886719,-6.62771911621094,-0.453816413879395,4.74267768859863,4.5243501663208,1.80731773376465,4.20680999755859,-0.0558694526553154,0.25252391397953,-0.0210469514131546,0.882137067615986,0.463924549520016,-1.11738905310631,6.31309784948826,-2.10469514131546,9.80152297351095,4.63924549520016,0.2,0.71428571,0.44827586,1,0.6,0.69230769,0.48275862,2,84.0321273803711,19.6169910430908,0,0,86.8414,0,0,"2024-09-18",0
"Ryan Yarbrough",16502,"2024-09-15","STL",14,2024,"TOR","H",32,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,6,2,1,1,1,0,0,0,0,0,1,5.40000205993731,0,10.8000041198746,1,0,0,3,1,1,0,0,0,0,0.16666667,0,0.16666667,2.67617353719961,5.40000205993731,0.333333333333333,1.20000045776385,0.25,1,9.76648229599095,-4.36648023605364,2.87368471033046,135.786842748186,241.195055926306,69.6448223664926,3,0.2,0.6,0.2,0,1,2,10.8000041198746,8,12,20,-0.0499939918518066,-0.242438063025475,0.192444071173668,0.136000007390976,0.0143687278032303,1.46270000934601,1.52297508716583,1.31620001792908,1.53619992733002,1,1,-0.0328509695827961,-0.00132828216559187,0,0,0.8,86.5625,0.2,73,NA,NA,NA,NA,NA,-0.632650971412659,0.312889039516449,NA,NA,-3.95406857132912,7.82222598791122,NA,NA,0.27272727,0.55555556,0.4,0.66666667,1,0.875,0.45,0.5,0.05,1,3,1,2,1,2,5,0.2,0.6,0.2,0.4,0.2,0.4,12.0203968307098,NA,NA,NA,65.34621,64.54552,35.17216,76.65013,47.17889,80,30.13294,55.98732,27.745,NA,NA,NA,66.30455,46.85907,70.64482,-0.88753,2.7458,NA,NA,NA,179.14,83.4,132.26,87.58,119.94,122.22,104.84,70.14,70.88,NA,NA,NA,119.605833333333,100.308333333333,117.8675,0.55,NA,0.25,0.2,NA,86.5181829279119,NA,86.5400024414062,72.8499984741211,NA,9.25094257701527,NA,10.8701843261719,-4.61672830581665,NA,6.09663876620206,NA,2.59374694824219,5.9961519241333,NA,-1.68547549843788,NA,1.06351448222995,0.316729545593262,NA,-15.3225045312535,NA,21.270289644599,7.91823863983154,NA,0.14285714,0.53846154,0.4,1,0.85714286,0.875,0.65,19.28571429,NA,0.55,NA,0.25,0.2,NA,86.5511363636364,NA,86.5759826660156,72.8562774658203,NA,7.98266809636896,NA,10.0265716552734,-6.54660224914551,NA,5.45249626853249,NA,1.80306358337402,5.34004497528076,NA,-1.68547549843788,NA,1.06351448222995,0.316729545593262,NA,-15.3225045312535,NA,21.270289644599,7.91823863983154,0.25,0.5,0.4,0.5,1,0.875,0.6,5,91.2961547851562,-1.29639043807983,1,0.2,110.062,2,0.4,"2024-09-15",0
"Ryan Yarbrough",16502,"2024-09-09","NYM",14,2024,"TOR","H",32,0,0,2.45454588015225,1,0,0,0,0,0,0,0,3.2,14,1,1,1,0,2,0,2,0,0,2,4.9090917603045,4.9090917603045,2.45454588015225,1,0,0,4,4,0,1,0,0,0,0.14285714,0.14285714,0,5.67334132736093,0,0.1,0.818181960050749,0.125,0.8,5.34829833842513,-2.89375245827288,6.99776234031288,61.7212793156435,131.247561606844,172.241850606512,1,0,0.5,0.5,0.25,0,2,4.9090917603045,25,35,60,0.0496660172939301,-0.238474011421204,0.288140028715134,0.690000057220459,0.0729001611471176,1.04584002494812,0.908933341503143,0.772399961948395,2.14860010147095,1,1,0.0735527351498604,-0.0260636200756943,0,0,0.58333333,87.2,0.23333333,70.92857143,0.05,83.66666667,0.13333333,78.25,NA,0.76819521188736,0.110647030174732,0.341651529073715,-0.168424531817436,2.19484346253531,0.790335929819516,11.3883843024572,-2.10530664771795,0.28571429,0.52,0.38333333,0.9,0.69230769,0.7826087,0.41666667,0.64285714,0.08333333,2,3,3,2,5,1,8,0.25,0.375,0.375,0.25,0.625,0.125,3.78838854985115,20,41.41231,20,20.15834,65.59835,20,44.79735,44.72658,55.3856,60.78995,40.79643,65.9361,80,20,80,38.94687,43.44073,37.86577,0.8121,5.29524,79.88,44.86,24.74,118.12,28.36,43.7,89.56,112.24,96,86.54,106.4,95.82,113.36,174.22,182.38,101.227837837838,70.1002702702703,71.0302702702703,0.1,0.05,0.48333333,0.23333333,0.13333333,87.1333312988281,83.8666687011719,87.027587890625,70.8928571428571,77.9625015258789,11.2407315572103,1.55085070927938,11.2164916992188,-6.81813757760184,11.2057085037231,6.98464330037435,5.07799593607585,3.7416579147865,6.38438742501395,2.0987377166748,-0.206836752593517,0.346911728382111,0.977914355695248,0.0883091650903225,-0.173118490725756,-3.44727920989195,11.5637242794037,3.37211846791465,0.630779750645161,-2.16398113407195,0.17241379,0.58064516,0.38333333,0.8,0.77777778,0.7826087,0.51666667,19.55555556,0.13333333,0.16666667,0.05,0.41666667,0.23333333,77.8655395507812,87.6243591308594,83.7636311848958,86.7019921875,70.7815115792411,10.7981901168823,9.82395477294922,0.291394670804342,10.7219750976562,-8.27721949986049,0.911779522895813,4.97529716491699,4.55277665456136,2.75701141357422,5.54458618164062,-0.173118490725756,-0.721516810357571,0.346911728382111,1.4925944134593,0.0883091650903225,-2.16398113407195,-7.21516810357571,11.5637242794037,5.9703776538372,0.630779750645161,0.20689655,0.5483871,0.38333333,0.83333333,0.76470588,0.7826087,0.51666667,8,80.8328094482422,23.8219814300537,0,0,106.006,1,0.125,"2024-09-09",0
"Ryan Yarbrough",16502,"2024-09-01","@MIN",14,2024,"TOR","A",32,0,0,0,1,0,0,0,0,0,0,0,2.1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,4.45219423916877,-4.45219423916877,6.39620531201881,0,108.94781100594,157.276573771961,1,0.142857142,0.428571428,0.428571428,0,0,0,0,9,17,26,0.178652063012123,-0.0491479821503162,0.227800041437149,1.19700002670288,0.125471696257591,1.40375006198883,1.37520003318787,1.19280004501343,1.1444000005722,1,1,0.12240868806839,0.00485902706817024,1,0,0.65384615,85.82352941,0.15384615,72.25,NA,NA,0.19230769,76.6,NA,1.21800649166107,-0.18742261826992,NA,0.279038935899734,7.16474406859454,-4.68556545674801,NA,5.58077871799469,0.25,0.78571429,0.53846154,0.66666667,0.90909091,0.85714286,0.53846154,0.625,0.07692308,3,2,2,2,1,4,7,0.42857143,0.28571429,0.28571429,0.28571429,0.14285714,0.57142857,4.44736038546698,41.2382,36.17264,54.45767,20,55.64192,20,43.63466,30.78048,52.40794,64.00604,34.65219,74.36811,NA,NA,NA,47.21071,32.61397,61.06566,0.2987,4.52514,82.74,75.84,42.62,140.62,-11.5,13.12,89.92,96.06,87.36,86.36,100.68,95.3,NA,NA,NA,98.18,79.6897142857143,75.7211428571429,0.19230769,NA,0.46153846,0.15384615,0.19230769,86.2200012207031,NA,85.4500020345052,72.0999984741211,76.5400024414062,9.09023056030273,NA,9.36465263366699,-6.32201766967773,8.57693786621094,4.96352462768555,NA,2.7217051188151,4.66053581237793,0.744161367416382,0.313293416053057,NA,0.961349476128817,-0.210890602320433,0.282536868005991,6.26586832106113,NA,8.01124563440681,-5.27226505801082,5.65073736011982,0.125,0.72222222,0.53846154,1,0.84615385,0.85714286,0.69230769,21,0.19230769,0.15384615,NA,0.5,0.15384615,76.4529418945312,86.3109512329102,NA,85.3766150841346,72.0100250244141,8.04388580322266,8.42164039611816,NA,8.68251683161809,-7.88921022415161,-0.289547991752625,4.36816740036011,NA,1.88815542367788,3.90243744850159,0.282536868005991,0.34834212064743,NA,0.926300771534443,-0.210890602320433,5.65073736011982,8.70855301618576,NA,7.12539055026495,-5.27226505801082,0,0.77777778,0.53846154,NA,0.85714286,0.85714286,0.69230769,7,84.285164969308,23.4394727434431,0,0,100.701,2,0.28571429,"2024-09-01",0
"Ryan Yarbrough",16502,"2024-08-22","LAA",14,2024,"TOR","H",32,1,0,0,1,0,0,0,0,0,0,0,5,17,3,0,0,0,0,0,1,0,0,4,7.2,0,5.4,4,0,0,4,4,4,1,0,0,0,0.23529412,0,0.23529412,2.88978791480042,0,0.1875,0.6,0.25,1,2.1664797782898,-2.1664797782898,3.37608650326729,0,52.0672962702293,82.1433579330978,1,0.333333333,0.333333333,0.333333333,0.25,0,5,9,19,41,60,0.176344037055969,-0.0542099848389626,0.230554029345512,2.76399993896484,0.292023241519928,0.532944440841675,0.629674971103668,1.55279994010925,0.331000000238419,1,1,0.216564625501633,0.114321717505287,1,0,0.71666667,86.76744186,0.16666667,71.5,0.01666667,81,0.1,77.66666667,NA,2.92378497123718,-0.0945616960525513,-0.0620911717414856,-0.642886579036713,6.79949993310973,-0.945616960525513,-6.20911717414856,-10.7147763172785,0.32352941,0.53846154,0.41666667,0.72727273,0.92857143,0.84,0.43333333,0.76470588,0.06666667,5,4,3,1,9,2,12,0.41666667,0.33333333,0.25,0.08333333,0.75,0.16666667,3.38101847948691,25.60194,39.28397,20,69.9466,59.91538,39.42252,56.90361,35.04006,76.99655,37.50965,42.64415,39.18239,20,41.38073,20,48.61473,34.50941,55.19778,0.21147,4.3943,84.18,80.66,61.72,131.28,78.14,102.1,99.1,104.48,89.26,98.18,88.04,79.1,98,-37.94,-27.74,106.520579710145,88.508115942029,87.4959420289855,0.53333333,0.01666667,0.18333333,0.16666667,0.1,86.8062515258789,81.1999969482422,86.7636385830966,71.4099975585937,77.7166646321615,9.81405353546143,0.971552908420563,10.0829981023615,-7.46995849609375,9.83587519327799,4.96733236312866,3.38262534141541,2.66403388977051,3.81726951599121,2.39199749628703,2.80148800462484,-0.0633736774325371,0.200693093240261,-0.0982777699828148,-0.653236746788025,8.75465001445264,-6.33736774325371,1.82448266582056,-0.982777699828148,-10.8872791131337,0.23333333,0.6,0.41666667,0.57142857,0.94444444,0.84,0.5,20.88372093,0.1,0.25,0.01666667,0.46666667,0.16666667,77.9706013997396,87.3078531901042,81.4766006469727,86.9056309291295,71.6523376464844,9.27246983846029,8.59004618326823,-0.176957994699478,9.53479548863002,-8.433642578125,0.740192413330078,4.42225087483724,2.04576992988586,2.21453993661063,2.12278919219971,-0.653236746788025,0.176042973995209,-0.0633736774325371,2.8261381238699,-0.0982777699828148,-10.8872791131337,1.17361982663472,-6.33736774325371,10.0933504423925,-0.982777699828148,0.25,0.5625,0.41666667,0.57142857,0.94444444,0.84,0.53333333,12,86.3231506347656,12.0688362121582,0,0,100.192,3,0.25,"2024-08-22",0
"Ryan Yarbrough",16502,"2024-08-17","@CHC",14,2024,"TOR","A",32,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,2,9,4.5,0,2,0.5,0,2,2,0,0,1,0,0,0.28571429,0.14285714,0.14285714,3.93407601794024,0,0,0.5,0,1,2.6664797782898,-2.6664797782898,4.17848818451166,0,64.5099079151321,102.105161598471,1,0,0.5,0.5,0,0,1,4.5,11,19,30,0.0338719934225082,-0.0397959873080254,0.0736679807305336,0.937999963760376,0.100535899400711,0.382450014352798,0.292600005865097,0.372000008821487,NA,0,1,0.0772647112607956,0.0113010938152695,0,0,0.56666667,86.70588235,0.2,70.83333333,0.06666667,84.5,0.16666667,77.4,NA,-0.158737063407898,0.298511505126953,-0.0445054545998573,0.398495405912399,-0.933747431811164,4.97519175211588,-2.22527272999287,7.96990811824799,0.44444444,0.41666667,0.43333333,0.75,0.8,0.76923077,0.4,0.71428571,0.1,1,1,2,3,1,0,4,0.25,0.25,0.5,0.75,0.25,0,1.2570046829897,80,39.1166,80,80,67.50419,47.14792,29.56578,33.66552,57.77806,56.24988,35.47905,56.42368,20,23.00563,20,52.87788,37.73287,61.53632,-0.05338,3.99702,86.86,138.48,115.72,138.22,123.8,129.68,83.98,82.42,91.02,94.58,75.6,65.54,98.48,77.4,41.54,108.732,102.36,100.582285714286,0.3,0.06666667,0.26666667,0.2,0.16666667,86.6333346896701,84.3999938964844,86.6374969482422,70.7666676839193,77.4200012207031,9.25482601589627,3.25513124465942,9.52435111999512,-7.24427541097005,9.85842895507812,5.02359093560113,4.25131940841675,2.92169260978699,2.67738119761149,1.22363481521606,-0.261321399360895,-0.0452898852527142,0.0945495925843716,0.301126796752214,0.403010420501232,-2.90357110400995,-2.26449426263571,1.18186990730464,5.01877994587024,8.06020841002464,0.4,0.46666667,0.43333333,0.83333333,0.71428571,0.76923077,0.5,19.36363636,0.16666667,0.2,0.06666667,0.36666667,0.2,77.4143981933594,86.7669881184896,84.3699035644531,86.5759832208807,70.7628682454427,9.10136566162109,7.91337331136068,2.20984506607056,8.7374135797674,-9.03291320800781,0.122918725013733,4.78709665934245,4.13212013244629,2.47449909556996,1.76603523890177,0.403010420501232,-0.0124263949692249,-0.0452898852527142,-0.154345411807299,0.301126796752214,8.06020841002464,-0.207106582820415,-2.26449426263571,-1.40314010733908,5.01877994587024,0.33333333,0.53333333,0.43333333,0.8,0.75,0.76923077,0.5,4,69.7066497802734,11.1785907745361,0,0,92.0743,0,0,"2024-08-17",0
"Ryan Yarbrough",16502,"2024-08-11","OAK",14,2024,"TOR","H",32,0,0,4.5,1,0,0,0,0,0,0,0,2,9,3,1,1,0,1,0,0,0,0,1,4.5,4.5,13.5,1,0,0,3,2,2,0,0,0,0,0.11111111,0.11111111,0,5.45017352860978,0,0.375,2,0.428571428571429,0.75,3.6664797782898,0.833520221710205,5.17848818451166,113.15565912468,89.3951312049375,126.982731189822,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,18,24,42,-0.00222800066694617,-0.018155999481678,0.0159279983490705,-0.0419999957084656,-0.0044374093413353,0.103355556726456,0.092399999499321,0.102399997413158,0.0299999993294477,1,1,-0.0421830117702484,0.0206263510786237,0,0,0.5,86.85714286,0.38095238,69.25,NA,NA,0.11904762,77.2,NA,-0.325650095939636,0.680865168571472,NA,-1.49694907665253,-1.5507147425697,4.2554073035717,NA,-29.9389815330505,0.16666667,0.77777778,0.42857143,0.5,1,0.88888889,0.42857143,0.66666667,0.04761905,2,3,2,0,6,1,7,0.28571429,0.42857143,0.28571429,0,0.85714286,0.14285714,5.20276263329725,55.18278,40.50806,66.35551,71.69191,62.11001,62.01916,23.38515,21.87498,26.60433,24.68642,51.02918,44.85719,NA,NA,NA,42.00837,42.38538,48.58588,0.6219,5.00994,84.5,111.82,100.24,98.7211764705882,137.548235294118,139.937647058824,101.68,79.28,55.52,99.84,32.4,29.52,NA,NA,NA,101.398275862069,90.5106896551724,90.4682758620689,0.23809524,NA,0.26190476,0.38095238,0.11904762,87.3799987792969,NA,86.2090897993608,69.1999969482422,77.0400024414062,10.2421340942383,NA,11.005537553267,-8.01847553253174,10.6016860961914,5.27388496398926,NA,2.51748258417303,1.17765867710114,0.778624486923218,-0.0245973505079746,NA,-0.312138918787241,0.689806908369064,-1.51113945245743,-0.245973505079746,NA,-2.83762653442946,4.31129317730665,-30.2227890491486,0.19047619,0.66666667,0.42857143,0.5,1,0.88888889,0.5,20.84848485,0.11904762,0.21428571,NA,0.28571429,0.38095238,77.0703186035156,87.566413031684,NA,86.2471822102865,69.2276916503906,9.71025390625,8.87396070692274,NA,10.2837371826172,-9.30208206176758,-0.520753955841064,4.47136773003472,NA,1.78026215235392,-0.198703214526176,-1.51113945245743,0.129286147654057,NA,-0.466022416949272,0.689806908369064,-30.2227890491486,1.43651275171174,NA,-3.88352014124393,4.31129317730665,0.22727273,0.65,0.42857143,0.6,1,0.88888889,0.47619048,7,91.2394321986607,7.88711547851562,0,0,102.369,3,0.42857143,"2024-08-11",0
