"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Cooper Criswell",24975,"2024-07-30","SEA",3,2024,"BOS","H",27,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.4551252906048,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,3,9,11,21,32,0.0161080006510019,0,0.0161080006510019,1.64100003242493,0.158092483878136,0.0676888898015022,0.0873333290219307,0.0383999980986118,NA,0,1,0.242473348975182,-0.00450223291405741,0,0,0.28125,89.22222222,0.4375,76.78571429,0.09375,87,0.1875,83.83333333,NA,0.624723076820374,0.35565310716629,0.496316194534302,0.658502757549286,6.94136752022637,2.54037933690207,16.5438731511434,10.9750459591548,0.2,0.91666667,0.46875,0.75,1,0.93333333,0.375,0.77777778,0.03125,5,2,2,0,9,0,9,0.55555556,0.22222222,0.22222222,0,1,0,1.0423888036864,NA,63.06002,59.19369,77.02452,77.57174,51.11656,72.18339,62.5728,62.74503,54.86818,24.51664,52.81948,37.56372,68.30904,63.25471,68.55515,-1.01206,2.559,122.76,82.8,88.2,127.24,91.84,102,134.56,102.38,117.72,93.06,76.7,94.48,126.398125,93.336875,105.585,0.09375,0.28125,0.4375,0.1875,87.0333353678385,89.1222195095486,76.8071463448661,83.7166646321615,-0.0430299739042918,-9.10795762803819,9.75959014892578,-8.39810053507487,3.62150001525879,-1.20710945129395,2.04145281655448,-3.47194544474284,0.502552874386311,0.633121021091938,0.358193885535002,0.66693814471364,16.7517624795437,7.03467801213264,2.55852775382144,11.1156357452273,0.14285714,0.72222222,0.46875,1,0.92307692,0.93333333,0.5625,13.2173913,0.1875,NA,0.09375,0.28125,0.4375,83.6964467366536,NA,86.9924011230469,89.0870768229167,76.7720598493304,-8.04808489481608,NA,0.608591318130493,-8.89811452229818,10.7690026419503,-4.58376185099284,NA,3.0391731262207,-2.08316633436415,1.06186655589512,0.66693814471364,NA,0.502552874386311,0.633121021091938,0.358193885535002,11.1156357452273,NA,16.7517624795437,7.03467801213264,2.55852775382144,0.07692308,0.73684211,0.46875,1,0.92857143,0.93333333,0.59375,9,84.2132364908854,22.764416164822,0,0,90.7908,0,0,"2024-07-30",0
"Cooper Criswell",24975,"2024-07-28","NYY",3,2024,"BOS","H",27,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,3,1,0,0,0,0,0,0.2,0,0.2,2.00296908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,2.67848818451166,211.381984329076,27.0063775332964,64.7888072114456,3,0,0.75,0.25,0,0,0,0,7,13,20,-0.00341999996453524,-0.0041880002245307,0.000768000027164817,-0.453000009059906,-0.0436416193842888,0.0325333327054977,0.0284000001847744,0.0284000001847744,NA,0,1,-0.0721066445112228,-0.0330163072470302,0,0,0.35,88.57142857,0.35,76.57142857,0.2,87,0.1,83.5,NA,-0.25751718878746,-0.19916495680809,0.0244110003113747,0.025712575763464,-3.67881698267801,-2.845213668687,0.610275007784367,1.2856287881732,0.27272727,0.88888889,0.55,0.66666667,1,0.90909091,0.45,0.6,0.05,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,0.305772872067182,NA,78.97014,48.01939,70.03702,50.99415,39.71532,49.51959,78.1251,57.69768,71.71848,23.91003,37.30641,33.71716,63.10031,49.85077,59.29146,-0.68846,3.0444,93.42,131.5,131.4,118.76,95.16,93.42,129.94,124.46,132.56,92.9,88.94,75.56,114.967,107.805,107.345,0.2,0.35,0.35,0.1,87,88.5571463448661,76.3285696847098,83.6500015258789,-1.66452634334564,-9.86905779157366,9.51010240827288,-8.78054237365723,4.92826890945435,-0.0234255535261972,2.27127606528146,-2.66226053237915,0.0242072828114033,-0.255348328500986,-0.203276373445988,0.0259272046387196,0.605182070285082,-3.6478332642998,-2.90394819208554,1.29636023193598,0.22222222,0.81818182,0.55,0.5,1,0.90909091,0.55,15.46666667,0.1,NA,0.2,0.35,0.35,83.6735534667969,NA,87.0076446533203,88.5857718331473,76.3462960379464,-8.32520008087158,NA,-1.2438622713089,-9.53277805873326,10.7064732142857,-4.10311508178711,NA,4.3404426574707,-1.17204352787563,0.966057096208845,0.0259272046387196,NA,0.0242072828114033,-0.255348328500986,-0.203276373445988,1.29636023193598,NA,0.605182070285082,-3.6478332642998,-2.90394819208554,0.2,0.9,0.55,0.5,1,0.90909091,0.5,4,94.5832214355469,7.28894424438477,0,0,99.4175,1,0.25,"2024-07-28",0
"Cooper Criswell",24975,"2024-07-23","@COL",3,2024,"BOS","A",27,1,0,0,1,1,1,0,0,0,0,0,7,25,6,0,0,0,1,0,0,0,0,4,5.14285714285714,1.28571428571429,7.71428571428571,4,0,0,15,3,2,0,0,0,0,0.16,0.04,0.12,2.76009068401489,0,0.25,1,0.3,1,2.45219406400408,-2.45219406400408,3.1001976666706,0,58.7948582344232,75.2799142011869,5,0.1,0.75,0.15,0,0,6,7.71428571428571,35,70,105,0.214080005884171,-0.154532000422478,0.368611991405487,4.40299987792969,0.383202791213989,0.585792005062103,0.544228553771973,0.863200008869171,0.242800012230873,1,1,0.282963335514069,0.0824906208974305,0,0,0.36190476,88.26315789,0.2952381,76.83870968,0.2,86.28571429,0.14285714,83.33333333,NA,1.8229261636734,1.19395124912262,-0.500812590122223,0.24609437584877,4.79717411493,3.85145564233103,-2.38482185772487,1.64062917232513,0.35087719,0.6875,0.5047619,0.8,0.93939394,0.88679245,0.45714286,0.56,0.05714286,9,6,5,3,11,6,20,0.45,0.3,0.25,0.15,0.55,0.3,1.96436410340331,71,59.35441,34.96218,72.86108,60.77102,36.49978,67.38771,46.97238,46.43347,41.13975,40.24726,40.4317,51.70088,54.75736,42.42113,62.92019,-0.17015,3.82187,86.98,132.14,113.04,98.64,105.84,104.7,125.7,98.4,95.96,97.76,97.62,92.18,104.787428571429,105.756571428571,100.807047619048,0.2,0.36190476,0.2952381,0.14285714,86.3380940755208,88.1710526315789,76.8000015751008,83.2466634114583,-0.192432380857922,-7.21054398386102,7.05425040952621,-6.23981119791667,3.53612481980097,0.523167509781687,0.930054756902879,-0.711874389648438,-0.511370085179806,1.85258696600795,1.23350325971842,0.247436679899693,-2.43509564371336,4.87522885791565,3.97904277328522,1.64957786599795,0.31914894,0.65517241,0.5047619,0.73333333,0.94736842,0.88679245,0.55238095,16,0.14285714,NA,0.2,0.36190476,0.2952381,83.1459798177083,NA,86.2437976655506,88.0799303556743,76.6924064390121,-6.17693074544271,NA,0.126299290429978,-7.24595963327508,7.60452910392515,-1.26948941548665,NA,3.43019321986607,0.0608279203113757,0.51911981644169,0.247436679899693,NA,-0.511370085179806,1.85258696600795,1.23350325971842,1.64957786599795,NA,-2.43509564371336,4.87522885791565,3.97904277328522,0.29166667,0.68421053,0.5047619,0.78571429,0.92307692,0.88679245,0.54285714,20,83.9784362792969,6.84097671508789,0,0,102.207,5,0.25,"2024-07-23",0
"Cooper Criswell",24975,"2024-07-12","KCR",3,2024,"BOS","H",27,0,1,7.5,1,1,0,0,0,0,0,0,6,29,9,5,5,1,2,0,1,0,0,1,1.5,3,13.5,0.5,0.166666666,0,12,9,3,2,2,1,0,0.03448276,0.06896552,-0.03448276,6.34496214840915,1.5,0.346153846153846,1.83333333333333,0.333333333333333,0.66037736,6.49981311162313,1.00018688837687,6.60115905428926,176.151653607563,158.869704886119,162.375324758302,1.333333333,0.125,0.5,0.375,0.222222222,0.111111111,1,1.5,34,70,104,-0.226295992732048,-0.479444026947021,0.253148019313812,-1.71829998493195,-0.165539503097534,0.910537958145142,0.571866691112518,0.870000004768372,0.235199987888336,1,1,-0.103269226849079,-0.145260766555079,0,0,0.16346154,88.35294118,0.33653846,76.34285714,0.19230769,86.35,0.30769231,84.1875,NA,0.92779016494751,-2.57700681686401,0.290135025978088,-1.469646692276,5.45758920557359,-7.36287661961147,1.45067512989044,-4.5926459133625,0.32692308,0.67307692,0.5,0.76470588,0.94285714,0.88461538,0.5,0.62068966,0.05769231,14,7,4,7,12,6,25,0.56,0.28,0.16,0.28,0.48,0.24,5.6551752906939,33,48.70823,51.29752,51.43274,80,42.48399,80,54.11666,54.28985,37.96058,32.95519,55.34329,33.94816,54.18549,57.14106,50.55971,-0.13462,3.87516,79.24,84.56,68.72,96.72,123.4,121.28,118.92,91.7,104.76,93.08,76.12,61.04,97.9106796116505,91.6885436893204,87.8003883495146,0.19230769,0.16346154,0.33653846,0.30769231,86.3549987792969,88.3470602596507,76.2857142857143,84.078125,-0.583349990844727,-9.06001730526195,9.29908796037946,-7.69085216522217,4.1748233795166,0.497290499070111,2.2352532523019,-1.92140352725983,0.288806792348623,0.945513654500246,-2.59368355199695,-1.45314024761319,1.44403396174312,5.56184502647204,-7.41052443427699,-4.54106327379122,0.26829268,0.65079365,0.5,0.72727273,0.92682927,0.88461538,0.60576923,15.86486486,0.30769231,NA,0.19230769,0.16346154,0.33653846,84.2757415771484,NA,86.541943359375,88.5593477136948,76.4888323102679,-7.41624736785889,NA,-0.142499768733978,-8.84947114832261,9.9470711844308,-2.96495318412781,NA,3.57059936523437,-0.45916571336634,1.17835933140346,-1.45314024761319,NA,0.288806792348623,0.945513654500246,-2.59368355199695,-4.54106327379122,NA,1.44403396174312,5.56184502647204,-7.41052443427699,0.26666667,0.6779661,0.5,0.75,0.925,0.88461538,0.56730769,25,86.9442138671875,13.7729008992513,1,0.04,110.301,7,0.28,"2024-07-12",0
"Cooper Criswell",24975,"2024-06-15","NYY",3,2024,"BOS","H",27,0,0,4.5,1,1,0,0,0,0,0,0,4,17,3,2,2,0,2,0,0,0,0,6,13.5,4.5,6.75,3,0,0,6,3,0,0,0,0,0,0.35294118,0.11764706,0.23529412,3.12040035724043,0,0.2,1.25,0.333333333333333,0.6,1.6664797782898,2.8335202217102,2.8004860829562,105.690992164538,39.3685644726235,67.823818419998,2,0,0.666666666,0.333333333,0,0,5,11.25,33,55,88,0.0289080552756786,-0.283208012580872,0.312116056680679,0.187700033187866,0.018082857131958,1.04270589351654,0.860499978065491,0.870000004768372,0.933600008487701,1,1,0.0781769379973412,-0.0504528640706217,0,0,0.14772727,90.07692308,0.45454545,77.625,0.20454545,87.44444444,0.19318182,85.29411765,NA,0.330036520957947,0.920671820640564,-0.0361787527799606,-0.205818474292755,2.53874246890728,2.30167955160141,-0.200993070999781,-1.21069690760444,0.27659574,0.53658537,0.39772727,0.76923077,0.77272727,0.77142857,0.46590909,0.58823529,0.09090909,5,3,1,0,5,4,9,0.55555556,0.33333333,0.11111111,0,0.55555556,0.44444444,0.751970064399979,53,28.3599,75.06246,30.23411,50.62355,31.90158,65.67332,80,64.73858,80,76.69463,60.3007,63.18853,73.68079,68.48382,73.00958,-1.34579,2.05841,94.14,72.82,66.02,108.36,86.52,92.02,124.1,133.86,145.22,94.04,129.56,119.68,109.838409090909,114.195227272727,116.836818181818,0.20454545,0.14772727,0.45454545,0.19318182,87.3666653103299,89.9076960637019,77.5900024414063,85.2000014361213,-0.807666513654921,-10.5202049842248,10.2533973693848,-9.09010225183824,4.65054999457465,1.10722020956186,2.52629432678223,-2.76706291647518,-0.0420184321701527,0.333842631429434,0.968955527991056,-0.212315700948238,-0.233435734278626,2.56802024176488,2.42238881997764,-1.24891588793081,0.26666667,0.53488372,0.39772727,0.75,0.7826087,0.77142857,0.48863636,17.14084507,0.19318182,NA,0.20454545,0.14772727,0.45454545,85.0422937729779,NA,87.1832750108507,89.7432297926683,77.4293823242188,-8.61431435977711,NA,-0.340791490342882,-10.3708003117488,11.0572456359863,-4.19745456471163,NA,3.9792471991645,-0.00513162062718318,1.14028291702271,-0.212315700948238,NA,-0.0420184321701527,0.333842631429434,0.968955527991056,-1.24891588793081,NA,-0.233435734278626,2.56802024176488,2.42238881997764,0.28571429,0.53846154,0.39772727,0.78571429,0.76190476,0.77142857,0.44318182,9,86.9581231011285,7.80517154269748,0,0,113.534,3,0.33333333,"2024-06-15",0
"Cooper Criswell",24975,"2024-06-07","@CHW",3,2024,"BOS","A",27,0,1,6.23076968785577,1,1,0,0,0,0,0,0,4.1,20,5,4,3,1,1,0,1,0,0,2,4.15384645857051,2.07692322928526,10.3846161464263,2,0.142857142,0,7,7,2,1,1,0,0,0.1,0.05,0.05,5.41678908401489,2.07692322928526,0.277777777777778,1.38461548619017,0.266666666666667,0.53571429,6.62801849376522,-0.397248805909452,6.07049357060845,146.341384501823,162.039502687456,149.173657258305,1,0.125,0.4375,0.4375,0.142857142,0.142857142,2,4.15384645857051,33,55,88,-0.288513958454132,-0.527874052524567,0.239360108971596,-2.03400015830994,-0.209582686424255,0.887440025806427,0.895399987697601,0.870000004768372,0.746399998664856,1,1,-0.215006917715073,-0.110101202342907,0,0,0.30681818,89.07407407,0.34090909,76.66666667,0.07954545,86,0.27272727,84.04166667,NA,0.121555782854557,0.897275388240814,-0.589473485946655,-1.10671389102936,0.450206603165026,2.99091796080271,-8.42104979923793,-4.61130787928899,0.4,0.54545455,0.45454545,0.86363636,1,0.925,0.375,0.6,0.03409091,5,6,5,4,8,4,16,0.3125,0.375,0.3125,0.25,0.5,0.25,5.88763545024481,37,51.95356,56.82412,52.29969,66.75461,29.57942,68.74819,77.80122,63.52682,65.0265,20,33.17493,20,62.14575,53.87336,57.61709,-0.62916,3.13335,84.82,107.3,98.96,110.14,115.02,115.46,121.78,115.52,132.9,89.1,49.78,20.76,105.529090909091,107.895454545455,109.3725,0.07954545,0.30681818,0.34090909,0.27272727,86.1285749162946,89.0666684751157,76.6799967447917,83.9916687011719,-0.792571544647217,-10.0005719220197,9.99034830729167,-8.57717005411784,3.66767311096191,-0.0565373058672305,2.44017715454102,-3.21826044718424,-0.602426085621119,0.164116956293583,0.988447573035955,-1.06610799953341,-8.60608693744455,0.607840578865122,3.29482524345318,-4.44211666472256,0.35416667,0.575,0.45454545,0.82352941,1,0.925,0.45454545,16.44117647,0.27272727,NA,0.07954545,0.30681818,0.34090909,84.2913970947266,NA,86.423331124442,89.3564001012732,76.9581787109375,-8.15382067362467,NA,-0.193055697849819,-9.50058322482639,10.7519877115885,-4.37227916717529,NA,3.08559281485421,-1.05688554269296,1.34316914876302,-1.06610799953341,NA,-0.602426085621119,0.164116956293583,0.988447573035955,-4.44211666472256,NA,-8.60608693744455,0.607840578865122,3.29482524345318,0.36956522,0.54761905,0.45454545,0.82352941,1,0.925,0.47727273,16,82.9867401123047,14.5766611099243,1,0.0625,111.727,3,0.1875,"2024-06-07",0
"Cooper Criswell",24975,"2024-06-01","DET",3,2024,"BOS","H",27,1,0,1.8,1,1,0,0,0,0,0,0,5,19,4,1,1,0,1,0,0,0,0,5,9,1.8,7.2,5,0,0,9,3,1,0,0,0,0,0.26315789,0.05263158,0.21052632,2.70831634001669,0,0.222222222222222,1,0.307692307692308,0.8,1.7664797782898,0.0335202217102049,2.67368482202292,42.2763968658151,41.8410018604889,64.6693112268593,3,0.076923076,0.692307692,0.23076923,0,0,3,5.4,30,53,83,0.106011889874935,-0.269768059253693,0.375779956579208,1.1046998500824,0.106425806879997,0.965939998626709,1.03419995307922,0.870000004768372,1.80799996852875,1,1,0.103153556585312,0.00659641755972176,0,0,0.38554217,90.25,0.18072289,78.46666667,0.08433735,86.71428571,0.34939759,84.72413793,NA,1.10293853282928,-1.2948089838028,-0.442829310894012,1.42187654972076,3.44668291509151,-8.63205989201863,-6.32613301277161,4.90302258524401,0.2244898,0.64705882,0.39759036,0.63636364,0.90909091,0.81818182,0.40963855,0.57894737,0.07228916,6,4,3,1,7,5,13,0.46153846,0.30769231,0.23076923,0.07692308,0.53846154,0.38461538,1.15984338168143,61,65.32097,56.8492,68.54647,55.62472,34.21124,67.08013,20,59.10711,20,29.29586,36.79887,47.25831,45.99071,50.18347,56.11993,0.37449,4.63883,78.74,105.16,95.3,105.2,101.94,112.24,109.92,4.22,16.48,97.12,88.74,73.04,96.1265060240964,84.2915662650602,85.709156626506,0.08433735,0.38554217,0.18072289,0.34939759,86.6428571428571,90.1374969482422,78.4333333333333,84.6862035290948,-0.862265791211809,-10.5518178939819,9.23734130859375,-8.43510700094289,4.15789059230259,0.625539004802704,3.12608896891276,-2.48189728835533,-0.447552729398012,1.12366443499923,-1.3142084479332,1.54877758026123,-6.3936104199716,3.51145135937259,-8.76138965288798,5.34061234572838,0.26829268,0.52380952,0.39759036,0.63636364,0.90909091,0.81818182,0.5060241,14.51612903,0.34939759,NA,0.08433735,0.38554217,0.18072289,84.8913153286638,NA,86.8169555664062,90.3590621948242,78.623095703125,-8.01308572703394,NA,-0.192014285496303,-10.1014995574951,10.138222249349,-3.64138320396686,NA,3.40999984741211,-0.400559306144714,1.80191357930501,1.54877758026123,NA,-0.447552729398012,1.12366443499923,-1.3142084479332,5.34061234572838,NA,-6.3936104199716,3.51145135937259,-8.76138965288798,0.25714286,0.5,0.39759036,0.55555556,0.91666667,0.81818182,0.57831325,13,91.2674278846154,1.6681882418119,0,0,104.923,6,0.46153846,"2024-06-01",0
"Cooper Criswell",24975,"2024-05-27","@BAL",3,2024,"BOS","A",27,0,1,15.75,1,1,0,0,0,0,0,0,4,20,7,7,7,0,1,0,0,0,0,2,4.5,2.25,15.75,2,0,0,5,10,2,0,0,0,0,0.1,0.05,0.05,6.11308908401489,0,0.368421052631579,2,0.411764705882353,0.125,2.9164797782898,12.8335202217102,6.69650079384446,369.918472575883,70.2740318209412,164.747195519046,0.5,0.117647058,0.294117647,0.588235294,0,0,0,0,29,47,76,-0.276879966259003,-0.435420036315918,0.158540055155754,-5.13199996948242,-0.551827967166901,0.764500021934509,0.787000000476837,0.870000004768372,0.0339999981224537,1,1,-0.281754076480865,-0.0804172228192692,0,0,0.22368421,90,0.28947368,77.59090909,0.13157895,86.5,0.35526316,85.55555556,NA,-1.40383172035217,0.546588182449341,-0.982263267040253,-0.825078189373016,-8.25783364913043,2.48449173840609,-9.82263267040253,-3.05584514582599,0.32608696,0.7,0.47368421,0.73333333,0.95238095,0.86111111,0.39473684,0.6,0.06578947,6,3,8,1,8,8,17,0.35294118,0.17647059,0.47058824,0.05882353,0.47058824,0.47058824,2.43278228153334,28,80,20,20,63.39909,20,20,80,20,20,80,20,20,80,20,20,-3.34821,-0.94522,82.14,113.32,99.98,97.04,77.64,75.5,111.02,85.54,99.36,87,109.9,89.94,94.4723684210526,96.8473684210526,93.0036842105263,0.13157895,0.22368421,0.28947368,0.35526316,86.4200012207031,89.8823529411765,77.6590909090909,85.4777741608796,-0.512209987640381,-10.201192519244,10.0191067782315,-8.14230403193721,4.28103103637695,1.16248377631692,3.09793333573775,-2.75137103045428,-0.987872410565615,-1.41251580789685,0.548654742538929,-0.783503364771605,-9.87872410565615,-8.30891651704031,2.49388519335877,-2.90186431396891,0.33333333,0.67741935,0.47368421,0.73333333,0.95238095,0.86111111,0.40789474,14.42592593,0.35526316,NA,0.13157895,0.22368421,0.28947368,85.3589952256944,NA,86.2879089355469,89.7726404526654,77.5331975763494,-8.01168427643953,NA,-0.0440933406352997,-10.0035328584559,10.6567875255238,-4.14901733398438,NA,3.42379302978516,-0.0213847756385803,1.67378703030673,-0.783503364771605,NA,-0.987872410565615,-1.41251580789685,0.548654742538929,-2.90186431396891,NA,-9.87872410565615,-8.30891651704031,2.49388519335877,0.36363636,0.625,0.47368421,0.75,0.95,0.86111111,0.42105263,17,93.2488367417279,22.3434843175551,4,0.23529412,107.974,8,0.47058824,"2024-05-27",0
"Cooper Criswell",24975,"2024-05-21","@TBR",3,2024,"BOS","A",27,0,0,3.37500020116569,1,1,0,0,0,0,0,0,5.1,22,6,2,2,0,1,0,0,0,0,6,10.1250006034971,1.68750010058284,10.1250006034971,6,0.1,0,10,2,3,0,1,0,0,0.27272727,0.04545455,0.22727273,2.34526627801225,0,0.285714285714286,1.3125000782311,0.4,0.71428571,1.47897967770695,1.89602052345874,2.04598286383617,79.2682488481592,34.732741883528,49.0536120794416,5,0.2,0.666666666,0.133333333,0,0,2,3.37500020116569,23,56,79,0.00025203637778759,-0.365853995084763,0.366106033325195,0.232000023126602,0.025480505079031,0.91049998998642,0.887799978256226,0.870000004768372,1.75859999656677,1,1,0.0752152130007744,-0.0749384020391495,0,0,0.29113924,90.13043478,0.35443038,78.10714286,0.11392405,86,0.24050633,84.68421053,NA,1.2447601556778,-1.19132709503174,0.373691588640213,0.429732114076614,5.41200067685998,-4.25473962511335,4.15212876266903,2.26174796882429,0.35555556,0.70588235,0.50632911,0.625,0.875,0.775,0.43037975,0.86363636,0.11392405,7,7,1,3,8,4,15,0.46666667,0.46666667,0.06666667,0.2,0.53333333,0.26666667,2.13735904871147,57,80,62.06022,80,51.26282,43.45703,53.73252,53.88517,61.92341,45.8505,20,40.1147,23.12199,59.45659,59.00687,58.55064,-0.46209,3.38396,94.46,124.44,115.22,119.46,102.26,104.96,125.96,90.36,98,100.78,93.24,71.62,113.623037974684,102.349113924051,101.16253164557,0.11392405,0.29113924,0.35443038,0.24050633,85.8777804904514,90.0695694633152,78.0892857142857,84.6368408203125,-0.311397605472141,-11.261974832286,10.1243068150112,-9.32894335295025,5.04371685451931,0.365430085555367,3.67670440673828,-3.49783365350021,0.37741044908762,1.30268767848611,-1.21029073745012,0.432246226817369,4.19344943430689,5.66385947167873,-4.32246691946472,2.27498014114405,0.41463415,0.60526316,0.50632911,0.64705882,0.86956522,0.775,0.48101266,14.68421053,0.24050633,NA,0.11392405,0.29113924,0.35443038,84.5291041324013,NA,85.782721625434,89.9756390115489,77.992928641183,-9.00879789653577,NA,0.217604888810052,-10.7586311672045,10.9622192382812,-5.04394089548211,NA,4.19445673624675,-1.03917702384617,2.13941860198975,0.432246226817369,NA,0.37741044908762,1.30268767848611,-1.21029073745012,2.27498014114405,NA,4.19344943430689,5.66385947167873,-4.32246691946472,0.36842105,0.63414634,0.50632911,0.57142857,0.88461538,0.775,0.51898734,15,91.3625081380208,-3.6761728922526,1,0.06666667,109.139,6,0.4,"2024-05-21",0
"Cooper Criswell",24975,"2024-05-16","TBR",3,2024,"BOS","H",27,0,0,7.36363764045674,1,1,0,0,0,0,0,0,3.2,19,4,5,3,1,2,0,1,1,0,3,7.36363764045674,4.9090917603045,9.81818352060899,1.5,0.25,0,8,3,2,1,2,0,0,0.15789474,0.10526316,0.05263158,4.69746038545562,2.45454588015225,0.25,1.6363639201015,0.25,0.35714286,7.53011689856046,-0.166479258103714,5.22175973975636,172.94892625778,184.34332092295,128.059222316748,2.666666666,0.153846153,0.615384615,0.23076923,0.333333333,0.333333333,1,2.45454588015225,39,61,100,-0.30443200469017,-0.510688006877899,0.206256002187729,-3.15330004692078,-0.303786128759384,1.02988004684448,0.878400027751923,0.870000004768372,0.532000005245209,1,1,-0.223239913582802,-0.0723595648447487,0,0,0.3,88.36666667,0.33,76.93939394,0.08,86,0.29,83.79310345,NA,-1.49422943592072,0.168258130550385,-1.33122158050537,0.712563514709473,-4.98076478640238,0.509873122879953,-16.6402697563171,2.4571155679637,0.3015873,0.62162162,0.42,0.68421053,0.86956522,0.78571429,0.37,0.57894737,0.09,10,2,1,4,5,4,13,0.76923077,0.15384615,0.07692308,0.30769231,0.38461538,0.30769231,7.08613083367768,31,48.88101,62.15835,45.17442,59.8656,38.20527,59.82449,48.51564,68.02312,40.62122,23.95748,36.703,28.17205,50.30977,60.59581,44.94967,0.10617,4.23635,92.34,100.22,94.16,109.8,95.9,95.12,125.12,94.82,109.36,99.22,129.3,91.34,108.5966,99.5548,99.2192,0.08,0.28,0.33,0.31,85.9124984741211,88.3892822265625,76.89697265625,83.9161258820564,-0.24228709936142,-10.5093100411551,10.2154762961648,-8.88191469254032,4.36355209350586,0.724720614297049,3.81963648940578,-2.76607857981036,-1.33204703778028,-1.81113550439477,0.207029547542334,1.00918542966247,-16.6505879722536,-6.46834108712418,0.627362265279799,3.25543686987892,0.27586207,0.61904762,0.42,0.625,0.88461538,0.78571429,0.42,15.51851852,0.3,NA,0.08,0.29,0.33,83.963330078125,NA,86.0390625,88.4693477235991,77.0217063210227,-8.73574930826823,NA,0.193131804466248,-10.3973525474811,10.6108712861032,-4.27555287679036,NA,3.72354888916016,-0.231374033566179,2.67529065681226,0.940971653908491,NA,-1.33204703778028,-1.74292172864079,0.207029547542334,3.13657217969497,NA,-16.6505879722536,-6.01007492634757,0.627362265279799,0.28301887,0.57446809,0.42,0.66666667,0.85185185,0.78571429,0.47,13,87.215810922476,1.85105925339919,1,0.07692308,108.623,6,0.46153846,"2024-05-16",0
