"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","piSL%","pivCU","pivFA","pivSI","pivSL","piCU-X","piFA-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwSI","piwSL","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Yohan Ramirez",19444,"2024-06-29","@SFG",22,2024,"LAD","A",29,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,2,1,1,0,0,0,0,0,0,1,6.75000160932579,0,13.5000032186516,1,0,0,2,2,1,2,0,0,0,0.16666667,0,0.16666667,3.70245131455,0,0.333333333333333,1.50000035762795,0.4,0.5,1.66647942066184,5.08352218866395,3.93449257073111,167.069353941485,41.425354942005,96.8693432446014,1,0.2,0.4,0.4,1,0,0,0,7,12,19,0.060298029333353,-0.0876279920339584,0.147926017642021,0.45100000500679,0.0479532182216644,1.373166680336,1.27730011940002,1.19460010528564,1.82379996776581,1,1,0.0180147178471088,0.0258969428397051,1,0,0.63157895,94.58333333,0.21052632,82.25,0.15789474,82,NA,-0.491577446460724,0.135034322738647,0.424209117889404,-4.09647872050603,3.37585806846619,14.1403039296468,0.2,0.55555556,0.36842105,1,1,1,0.47368421,0.66666667,0,1,1,3,2,3,0,5,0.2,0.2,0.6,0.4,0.6,0,0.961918467308546,80,60.17517,80,80,44.83114,80,33.37245,73.81615,22.5213,55.62603,64.78718,51.00865,55.51665,66.67627,47.35368,-0.21732,3.75111,99.5,144.14,129.68,70.8,163.7,138.26,117.5,81.28,111.22,126.62,90.02,112.4,114.12,97.3831578947368,115.806315789474,0.05263158,0.57894737,0.21052632,0.15789474,94.8000030517578,94.5181773792614,82.0749969482422,81.8333333333333,-8.06593418121338,-10.9939679232511,8.74668788909912,7.44198036193848,6.19543790817261,2.76672241904519,2.35306692123413,-6.32327397664388,0.054773960262537,-0.573121968656778,0.136231187731028,0.429185286164284,5.4773960262537,-5.21019971506162,3.40577969327569,14.3061762054761,0.125,0.54545455,0.36842105,1,1,1,0.57894737,18.15384615,0.15789474,0.05263158,0.57894737,0.21052632,82.1636352539062,95.1302032470703,94.8271595348011,82.3857727050781,8.00648307800293,-7.257080078125,-10.5700080178001,9.2897424697876,-7.99047025044759,5.08723020553589,1.62441392378374,1.31867349147797,0.429185286164284,0.054773960262537,-0.573121968656778,0.136231187731028,14.3061762054761,5.4773960262537,-5.21019971506162,3.40577969327569,0.125,0.54545455,0.36842105,1,1,1,0.57894737,5,78.8689208984375,25.7633728027344,0,0,98.3048,1,0.2,"2024-06-29",0
"Yohan Ramirez",19444,"2024-06-25","@CHW",22,2024,"LAD","A",29,0,0,0,1,0,0,0,0,0,0,0,0.2,4,2,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,3,0,1,0,0,0,0,0,0,0,1.54372908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1260041595167,78.3097583844777,3,0.25,0.75,0,0,0,0,0,4,8,12,-0.0163159891963005,-0.0937080085277557,0.0773920118808746,-0.100999996066093,-0.0104070082306862,1.35045003890991,1.36000001430511,1.36000001430511,3.08839988708496,1,1,-0.0344069376587868,0.0223250473805868,0,0,0.58333333,93.57142857,0.33333333,82.25,0.08333333,83,NA,-0.135422065854073,-0.0431028567254543,-0.502868592739105,-1.93460094077247,-1.07757141813636,-50.2868592739105,0.33333333,0.66666667,0.5,1,0.75,0.83333333,0.5,0.75,0.08333333,2,1,1,2,1,1,4,0.5,0.25,0.25,0.5,0.25,0.25,4.70908467997759,80,57.34839,80,55.70694,45.35564,70.68688,71.31032,54.6551,61.46647,20,62.46806,20,53.10419,55.51633,44.21279,-0.06744,3.97593,76.1,166.06,141.8,105.32,124.38,108.66,98.38,118.38,129.28,109.08,64.22,74.34,101.246666666667,105.3,108.573333333333,0.16666667,0.41666667,0.33333333,0.08333333,93.8000030517578,93.5400024414062,82.0500030517578,83.1999969482422,-7.25501489639282,-9.54758682250977,8.65567493438721,8.10207939147949,5.65474319458008,3.21961898803711,1.67066931724548,-4.41257524490356,0.299150228500366,-0.43353208899498,-0.0441702045500278,-0.510574221611023,14.9575114250183,-8.6706417798996,-1.1042551137507,-51.0574221611023,0.33333333,0.66666667,0.5,1,0.75,0.83333333,0.5,19.625,0.08333333,0.16666667,0.41666667,0.33333333,83.3219985961914,93.9294509887695,93.6797607421875,82.1738967895508,8.87561988830566,-6.98167514801025,-9.31032562255859,9.64580535888672,-5.92462015151978,4.90533494949341,2.37145404815674,0.588657021522522,-0.510574221611023,0.299150228500366,-0.43353208899498,-0.0441702045500278,-51.0574221611023,14.9575114250183,-8.6706417798996,-1.1042551137507,0.33333333,0.66666667,0.5,1,0.75,0.83333333,0.5,4,79.0289459228516,-14.056999206543,0,0,100.63,1,0.25,"2024-06-25",0
"Yohan Ramirez",19444,"2024-06-24","@CHW",22,2024,"LAD","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,5,8,0.0809439942240715,0,0.0809439942240715,0.496999979019165,0.0512107163667679,1.06913328170776,1.53579998016357,1.53579998016357,1.70340001583099,1,1,0.0759818479418755,-0.000271928880355973,1,0,0.5,94.75,0.375,82.66666667,0.125,83,NA,0.53523188829422,0.227396890521049,-0.0344077162444592,13.3807972073555,7.57989635070165,-3.44077162444592,0.4,0.66666667,0.5,0.5,1,0.75,0.375,0.33333333,0.125,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-0.361952237219233,20,58.40163,20,71.42168,57.5102,80,63.60574,70.0752,54.58597,76.26039,72.47681,42.35559,62.3924,69.49612,43.22627,-0.64448,3.11037,67.66,46.02,27.6,86.88,158.92,158.32,116.12,113,133.98,141.98,108.4,137,116.105,108.6425,124.8575,0.125,0.375,0.375,0.125,94.4000015258789,94.9666646321615,82.5333353678385,82.8000030517578,-6.85909557342529,-10.4759508768717,9.96171696980794,6.54242706298828,8.2454309463501,2.82202275594076,1.70510292053223,-5.73294973373413,0.287813186645508,0.254104066640139,0.229855198413134,-0.0350487045943737,28.7813186645508,8.47013555467129,7.66183994710445,-3.50487045943737,0.25,0.75,0.5,0,1,0.75,0.5,17.4,0.125,0.125,0.375,0.375,82.8327026367188,94.5211029052734,95.0679016113281,82.6094004313151,7.54164981842041,-6.21901988983154,-10.0783462524414,10.8883005777995,-7.22512006759644,7.37962007522583,1.94702434539795,0.886294682820638,-0.0350487045943737,0.287813186645508,0.254104066640139,0.229855198413134,-3.50487045943737,28.7813186645508,8.47013555467129,7.66183994710445,0.25,0.75,0.5,0,1,0.75,0.5,2,67.4775085449219,1.49281692504883,0,0,72.9174,0,0,"2024-06-24",0
"Yohan Ramirez",19444,"2024-06-21","LAA",22,2024,"LAD","H",29,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,0.75,0,0.75,-0.459145915985107,0,0,0,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.72472274788937,5.81258759727958,0,0,0,0,0,0,0,0,3,11,14,0.10394000262022,-0.0685999915003777,0.172539994120598,0.477999985218048,0.0505820102989674,2.2260000705719,1.83800005912781,1.83800005912781,2.28799986839294,1,1,0.0370275340974331,0.00966608644387989,1,0,0.28571429,94,0.71428571,81,NA,NA,NA,0.103543967008591,0.351940542459488,NA,2.58859917521477,3.51940542459488,NA,0.375,0.5,0.42857143,0.33333333,0.66666667,0.5,0.42857143,0.5,0.21428571,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.128661059650249,NA,NA,NA,NA,NA,NA,35.99141,61.08728,20,44.38863,67.78914,34.30865,43.41496,72.68803,23.91622,0.53452,4.87887,NA,NA,NA,NA,NA,NA,104.12,86.34,97.64,131.46,40,56.34,123.648571428571,53.24,68.14,NA,0.28571429,0.71428571,NA,NA,93.875,80.9599975585938,NA,NA,-9.94364547729492,8.97602462768555,NA,NA,3.01723456382751,2.0203914642334,NA,NA,0.104655940085649,0.351803388446569,NA,NA,2.61639850214124,3.51803388446569,NA,0.28571429,0.57142857,0.42857143,0.5,0.5,0.5,0.5,19.6,NA,NA,0.28571429,0.71428571,NA,NA,93.8918762207031,80.9518798828125,NA,NA,-9.45679473876953,9.9023551940918,NA,NA,1.76210498809814,0.783639001846314,NA,NA,0.104655940085649,0.351803388446569,NA,NA,2.61639850214124,3.51803388446569,0.28571429,0.57142857,0.42857143,0.5,0.5,0.5,0.5,0,NA,NA,0,NA,NA,0,NA,"2024-06-21",0
"Yohan Ramirez",19444,"2024-06-19","@COL",22,2024,"LAD","A",29,0,1,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.5,3.00000312924711,0.5,0.5,3.1664797782898,10.3335343033222,5.43449475334657,334.138976752208,77.1260041595167,133.117981382682,2,0.25,0.5,0.25,0,0,0,0,4,9,13,-0.337339997291565,-0.337339997291565,0,-0.649999976158142,-0.0565709322690964,3.30920004844666,2.37279987335205,2.37279987335205,NA,0,1,-0.0973380953073502,-0.00460194831434414,0,1,0.76923077,95.2,0.07692308,82,0.15384615,81,NA,-0.525984942913055,0.00403375178575516,-0.0344077162444592,-5.25984942913055,0.403375178575516,-1.72038581222296,0.33333333,0.71428571,0.53846154,1,0.8,0.85714286,0.53846154,0.5,0.07692308,2,1,1,1,3,0,4,0.5,0.25,0.25,0.25,0.75,0,4.46128088841705,20,50.96813,20,41.17775,42.71673,52.17576,NA,NA,NA,38.63262,40.13747,32.53251,31.15216,36.40884,43.23733,1.29636,6.02163,105.04,76.9,57.22,74.44,90.42,58.9,89.54,126.42,126.54,97.68,64.98,62,83.9933333333333,92.0466666666667,70.1516666666667,0.61538462,0.15384615,0.07692308,0.15384615,95.2624969482422,94.9000015258789,81.6999969482422,81.0999984741211,-6.50432443618774,-7.73896503448486,6.25459814071655,5.77475070953369,6.13080501556396,3.2040650844574,-0.406433314085007,-4.5045804977417,-0.103283923119307,-0.431845515966415,0.0106059424579144,-0.0350487045943737,-1.29104903899133,-21.5922757983208,1.06059424579144,-1.75243522971869,0.2,0.75,0.53846154,1,0.83333333,0.85714286,0.61538462,20.57142857,0.15384615,0.61538462,0.15384615,0.07692308,81.1005477905273,95.3076629638672,94.9537048339844,81.7288970947266,6.42259502410889,-6.21282386779785,-7.64209985733032,6.68313980102539,-5.00251007080078,5.85320615768433,2.78930497169495,-0.772319972515106,-0.0350487045943737,-0.103283923119307,-0.431845515966415,0.0106059424579144,-1.75243522971869,-1.29104903899133,-21.5922757983208,1.06059424579144,0.25,0.66666667,0.53846154,1,0.83333333,0.85714286,0.69230769,4,91.5719299316406,9.50164794921875,0,0,100.089,1,0.25,"2024-06-19",0
"Yohan Ramirez",19444,"2024-06-18","@COL",22,2024,"LAD","A",29,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,1,0,0,0,0,2,18,9,18,2,0,0,1,0,2,0,0,0,0,0.33333333,0.16666667,0.16666667,3.69039574374473,0,0.4,3,0.666666666666667,0.66666667,2.1664797782898,6.8335202217102,2.1664797782898,222.75908547873,53.3255770223076,54.144034788745,1,0.666666666,0.333333333,0,0,0,1,9,8,15,23,-0.0178999900817871,-0.0381599813699722,0.0202599912881851,-0.370999991893768,-0.0322889424860477,0.256333321332932,0.226400002837181,0.226400002837181,0.156400009989738,1,1,-0.0521387495100498,-0.0176921643512745,0,0,0.52173913,94.91666667,0.26086957,82,0.2173913,81.8,NA,-0.295231878757477,-0.454269647598267,0.290118008852005,-2.46026565631231,-7.57116079330444,5.8023601770401,0.33333333,0.63636364,0.47826087,0.5,0.85714286,0.72727273,0.47826087,1,0.13043478,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,6.86240755802322,58.05579,60.78446,57.04303,36.39853,52.66791,36.36309,55.51345,52.66037,49.73632,60.19226,63.83893,50.96675,54.41654,57.25985,49.30707,-0.14897,3.85364,102.66,134.84,116.06,88.54,59.98,34.18,100.8,79.22,88.46,125.5,96.66,102.7,104.982608695652,91.6782608695652,86.3747826086957,0.2173913,0.30434783,0.26086957,0.2173913,95.3799987792969,94.4285714285714,81.8333333333333,81.6,-5.23773193359375,-7.76715523856027,8.32432301839193,7.15586013793945,5.6750919342041,2.29658889770508,0.793175379435221,-4.98270568847656,0.244976632297039,-0.507713280618191,-0.461725778877735,0.28210586309433,4.89953264594078,-7.25304686597415,-7.69542964796225,5.6421172618866,0.3,0.61538462,0.47826087,0.33333333,0.875,0.72727273,0.56521739,21.88235294,0.2173913,0.2173913,0.30434783,0.26086957,81.6669189453125,95.4569396972656,94.4972621372768,81.9132181803385,7.70293807983398,-4.68565979003906,-7.48951012747628,9.32691510518392,-5.64555397033691,5.6736759185791,2.0592303957258,0.603905995686849,0.28210586309433,0.244976632297039,-0.507713280618191,-0.461725778877735,5.6421172618866,4.89953264594078,-7.25304686597415,-7.69542964796225,0.22222222,0.64285714,0.47826087,0,0.88888889,0.72727273,0.60869565,3,99.5394897460938,8.91855303446452,0,0,107.6,2,0.66666667,"2024-06-18",0
"Yohan Ramirez",19444,"2024-06-15","KCR",22,2024,"LAD","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,2,0,1,0,0,0,0,0,6,11,17,0.0684800297021866,0,0.0684800297021866,0.477999985218048,0.0505820102989674,0.915333330631256,1.2739999294281,1.2739999294281,1.4539999961853,1,1,0.075041763484478,-0.000227455504499166,1,0,0.70588235,94.66666667,0.29411765,81.4,NA,NA,NA,0.781595945358276,-0.102430574595928,NA,6.5132995446523,-2.04861149191856,NA,0.14285714,0.7,0.47058824,0,1,0.875,0.58823529,0.33333333,0.05882353,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-0.212730506151429,NA,NA,NA,NA,NA,NA,80,43.22935,80,35.43398,75.08328,20,80,52.41682,80,-2.2002,0.77679,NA,NA,NA,NA,NA,NA,121.68,153.74,165.48,141.92,82.42,107.92,127.632941176471,132.763529411765,148.550588235294,NA,0.70588235,0.29411765,NA,NA,94.5833333333333,81.1400024414063,NA,NA,-9.29406801859538,9.98196716308594,NA,NA,2.7437531153361,0.298568964004517,NA,NA,0.792295355349779,-0.104953017085791,NA,NA,6.60246129458149,-2.09906034171581,NA,0,0.8,0.47058824,NA,0.875,0.875,0.58823529,21.21428571,NA,NA,0.70588235,0.29411765,NA,NA,94.6419677734375,81.1620422363281,NA,NA,-8.74446614583333,11.2932205200195,NA,NA,1.77525250116984,-1.13352842330933,NA,NA,0.792295355349779,-0.104953017085791,NA,NA,6.60246129458149,-2.09906034171581,0,0.8,0.47058824,NA,0.875,0.875,0.58823529,2,89.9279937744141,-19.1216449737549,0,0,109.144,1,0.5,"2024-06-15",0
"Yohan Ramirez",19444,"2024-06-13","TEX",22,2024,"LAD","H",29,0,0,0,1,0,0,0,0,0,0,0,2,6,1,0,0,0,1,0,0,0,0,1,4.5,4.5,4.5,1,0,0,2,2,0,0,0,0,0,0.16666667,0.16666667,0,5.73367352628778,0,0.2,1,0.25,1,3.6664797782898,-3.6664797782898,5.17848818451166,0,89.0262177281212,126.931397401526,1,0,0.5,0.5,0,0,0,0,4,11,15,0.0477999933063984,-0.0285800062119961,0.0763799995183945,0.955999970436096,0.101164020597935,0.500999987125397,0.428000003099442,0.449999988079071,0.330000013113022,1,1,0.060017567127943,0.0353916036001081,0,0,0.66666667,95.1,NA,NA,0.33333333,80.4,NA,1.16968584060669,NA,0.138091951608658,11.6968584060669,NA,2.76183903217316,0.16666667,0.77777778,0.53333333,1,0.85714286,0.875,0.6,1,0.06666667,0,3,1,0,4,0,4,0,0.75,0.25,0,1,0,2.15017195958162,49.21945,60.76005,54.22613,35.69997,54.15938,25.54954,80,80,57.79349,NA,NA,NA,48.1837,57.06586,39.70737,0.23825,4.43447,102.58,113.54,100.66,88.6,47.72,34.76,109.92,120,131.02,NA,NA,NA,97.524,84.116,75.9786666666667,0.46666667,0.2,NA,0.33333333,95.1285749162946,94.4666646321615,NA,80.1799987792969,-7.52164350237165,-10.7431564331055,NA,6.25750694274902,7.7152715410505,3.57623608907064,NA,-7.05823516845703,0.0612631179392338,1.12621295452118,NA,0.138725601136684,0.875187399131911,37.5404318173726,NA,2.77451202273369,0.16666667,0.77777778,0.53333333,1,0.85714286,0.875,0.6,22.66666667,0.33333333,0.46666667,0.2,NA,80.3002014160156,95.2517438616071,94.5725708007812,NA,7.29130630493164,-6.54137856619699,-10.1052563985189,NA,-8.53214797973633,6.72667857578823,2.52133099238078,NA,0.138725601136684,0.0612631179392338,1.12621295452118,NA,2.77451202273369,0.875187399131911,37.5404318173726,NA,0.16666667,0.77777778,0.53333333,1,0.85714286,0.875,0.6,4,78.5737152099609,13.4625282287598,0,0,87.4866,0,0,"2024-06-13",0
"Yohan Ramirez",19444,"2024-06-12","TEX",22,2024,"LAD","H",29,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,2,0,0,0,0,0,0,13.2527290840149,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,9.21451340317726,0,77.1260041595167,224.464867261206,0,0,0,1,0.5,0,0,0,1,9,10,0.0355599969625473,-0.0173800028860569,0.0529399961233139,0.477999985218048,0.0505820102989674,0.583000004291534,0.636000037193298,0.636000037193298,0.572000026702881,1,1,0.022259809076786,0.0387350394665858,0,0,0.5,95,0.4,82,0.1,83,NA,-0.167625963687897,0.210907563567162,-0.0344077162444592,-3.35251927375793,5.27268908917904,-3.44077162444592,0.66666667,0.85714286,0.8,1,0.83333333,0.875,0.7,0.75,0.1,1,2,1,3,1,0,4,0.25,0.5,0.25,0.75,0.25,0,-0.790591605659656,20,67.5533,20,80,77.32191,80,80,65.98892,80,49.38607,66.83729,26.73308,77.29396,71.42402,62.29716,-1.57026,1.7217,66.06,23.46,-2.18000000000001,88.92,152.96,149,115.96,136.46,142.46,134.54,37.9,48.5,112.994,89.036,91.72,0.2,0.3,0.4,0.1,95.1500015258789,94.7999979654948,81.8000030517578,82.8000030517578,-7.56377744674683,-10.5436770121257,8.33794021606445,5.07888889312744,8.38234043121338,3.28139877319336,-0.108109660446644,-7.82930135726929,0.54057765007019,-0.726169019937515,0.213400099426508,-0.0350487045943737,27.0288825035095,-24.2056339979172,5.3350024856627,-3.50487045943737,0,0.88888889,0.8,NA,0.875,0.875,0.9,21,0.1,0.2,0.3,0.4,83.0202026367188,95.4127044677734,95.0055033365885,81.9896545410156,6.79524993896484,-6.4057149887085,-9.72429339090983,9.60013008117676,-10.0949001312256,7.40466022491455,2.2435933748881,-1.2992000579834,-0.0350487045943737,0.54057765007019,-0.726169019937515,0.213400099426508,-3.50487045943737,27.0288825035095,-24.2056339979172,5.3350024856627,0,0.88888889,0.8,NA,0.875,0.875,0.9,4,84.8954620361328,52.5222473144531,0,0,99.287,1,0.25,"2024-06-12",0
"Yohan Ramirez",19444,"2024-06-09","@NYY",22,2024,"LAD","A",29,0,0,4.5,1,0,0,0,0,0,0,0,2,7,1,1,1,1,1,0,0,0,0,2,9,4.5,4.5,2,0,0,2,2,0,0,0,0,0,0.28571429,0.14285714,0.14285714,3.93407601794024,4.5,0.166666666666667,1,0,1,9.16647977828979,-4.66647977828979,4.17848818451166,111.379542739365,219.928566982771,102.765673805793,1,0,0.5,0.5,0,0.5,1,4.5,13,15,28,-0.0350399985909462,-0.077687993645668,0.0426479950547218,-0.0179999843239784,-0.00186915975064039,0.306228548288345,0.456999957561493,0.391999989748001,NA,0,1,-0.0265838708728552,-0.0878404660702585,0,0,0.64285714,95,0.32142857,81.22222222,0.03571429,81,NA,0.695528984069824,-0.62807959318161,-0.0238054171204567,3.86404991149902,-6.97866214646233,-2.38054171204567,0.22222222,0.6,0.35714286,0.75,0.83333333,0.8,0.35714286,0.71428571,0.07142857,3,0,1,0,2,2,4,0.75,0,0.25,0,0.5,0.5,8.87904193186979,20,53.00893,20,20,71.85646,20,47.89561,55.64055,37.75303,36.61811,69.08036,20,37.11622,61.9649,20.53764,0.92583,5.46584,88.56,63.26,53.92,85.22,6.24000000000001,-1.88000000000001,116.64,81.24,98.22,124.58,65.12,94.1,114.822857142857,67.3807142857143,84.5885714285714,0.10714286,0.53571429,0.32142857,0.03571429,94.9666646321615,94.8,81.2111138237847,81.3000030517578,-6.5443598429362,-10.674311319987,9.44300503200955,6.60949039459229,7.98200480143229,3.86803588867188,1.67540232340495,-5.75487422943115,-0.222164783626795,0.922181766480207,-0.61613954603672,-0.0242429338395596,-7.40549278755983,6.14787844320138,-6.84599495596356,-2.42429338395596,0.23529412,0.54545455,0.35714286,0.75,0.83333333,0.8,0.39285714,19.1,0.03571429,0.10714286,0.53571429,0.32142857,80.7649993896484,94.4036356608073,94.2562906901042,80.6696438259549,8.12460994720459,-5.48956680297852,-10.0755299886068,10.6139314439562,-8.23822975158691,7.20641708374023,2.8407221476237,0.638478649987115,-0.0242429338395596,-0.222164783626795,0.922181766480207,-0.61613954603672,-2.42429338395596,-7.40549278755983,6.14787844320138,-6.84599495596356,0.23529412,0.54545455,0.35714286,0.75,0.83333333,0.8,0.39285714,4,91.2522430419922,14.4079151153564,1,0.25,107.639,2,0.5,"2024-06-09",0
"Yohan Ramirez",19444,"2024-06-07","@NYY",22,2024,"LAD","A",29,0,0,0,1,0,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,1,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,0,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.0757043893197,18.1856412207288,0,0.5,0,0.5,1,0,0,0,3,11,14,0.195192009210587,-0.0901000052690506,0.285291999578476,0.108999967575073,0.0113187916576862,3.4595000743866,3.16960000991821,3.16960000991821,NA,0,1,0.0411654263734818,0.0152566013801081,1,0,0.57142857,96.5,0.35714286,82.8,0.07142857,81,NA,0.789577186107635,-0.44106650352478,-0.0238054171204567,9.86971482634544,-8.82133007049561,-2.38054171204567,0.25,0.6,0.5,0,0.83333333,0.71428571,0.71428571,0.5,0.14285714,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,0.575088675396195,20,59.34506,20,80,70.88256,80,80,73.09883,66.74451,44.18201,80,20,80,77.38623,57.29148,-1.79198,1.38912,85.3,47.64,37.7,121.02,141.86,161.08,114.1,156.04,154.92,121.22,94.06,108,116.562857142857,122.11,131.55,0.28571429,0.28571429,0.35714286,0.07142857,96.3499984741211,96.3000030517578,82.7799987792969,81.0999984741211,-7.79244995117188,-10.726282119751,9.57050399780274,6.53151273727417,8.44346714019775,5.5358452796936,2.8848388671875,-9.36248207092285,0.332826867699623,0.448341816663742,-0.448288626968861,-0.0242429338395596,8.32067169249058,11.2085454165936,-8.96577253937721,-2.42429338395596,0.25,0.6,0.5,0,0.83333333,0.71428571,0.71428571,20.9,0.07142857,0.28571429,0.28571429,0.35714286,80.5521011352539,95.7724990844727,95.7370758056641,82.2247619628906,7.11184978485107,-7.12703227996826,-10.062427520752,10.7684364318848,-10.9068002700806,7.6955623626709,4.61475992202759,1.64319019317627,-0.0242429338395596,0.332826867699623,0.448341816663742,-0.448288626968861,-2.42429338395596,8.32067169249058,11.2085454165936,-8.96577253937721,0.25,0.6,0.5,0,0.83333333,0.71428571,0.71428571,2,94.1217041015625,47.6424674987793,0,0,107.223,1,0.5,"2024-06-07",0
