"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Genesis Cabrera",17490,"2024-09-07","@ATL",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,151.608189429451,151.561560819707,2,0,1,0,0,0,3,27,5,9,14,0.0148080000653863,-0.0089680003002286,0.0237760003656149,0.506999969482422,0.0515243895351887,0.302666664123535,0.336000025272369,0.336000025272369,0.0199999995529652,1,1,0.0124084604904056,0.0365166502688762,0,0,0.64285714,95.88888889,0.21428571,89.33333333,0.07142857,78,0.07142857,86,NA,0.523335695266724,0.139680862426758,0.0572940893471241,-0.0373910665512085,5.81484105851915,4.65602874755859,5.72940893471241,-3.73910665512085,0.5,0.75,0.57142857,0.8,0.66666667,0.75,0.28571429,0.33333333,0.14285714,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,6.67580605878298,57.83281,50.23855,53.64857,80,37.43826,80,26.37379,44.16637,22.72727,20,55.54757,20,80,58.4543,80,29.14782,49.25113,21.95773,1.42088,6.20841,136.06,96.16,95.06,102.22,147.24,157.32,158.18,57.06,79.3,95.2,21.5,26.82,157.92,183.22,194.86,121.057142857143,75.5485714285714,84.5214285714286,0.14285714,0.21428571,0.5,0.07142857,0.07142857,95.9000015258789,89.0666707356771,95.6428571428571,78.3000030517578,86.0999984741211,6.59631061553955,0.309101502100627,9.66310664585659,-2.490074634552,9.42597389221191,10.0439376831055,3.46634960174561,7.02861840384347,-0.282325208187103,6.81903743743896,-0.0897959321737289,0.141648322343826,0.619711808860302,0.057969942688942,-0.0380783230066299,-4.48979660868645,4.72161074479421,8.85302584086146,5.7969942688942,-3.80783230066299,0.5,0.75,0.57142857,0.8,0.66666667,0.75,0.28571429,20.54545455,0.07142857,0.07142857,0.14285714,0.5,0.21428571,86.3543014526367,78.4503021240234,96.1424026489258,95.8575613839286,89.277099609375,9.50152969360352,-2.91190004348755,6.33471012115479,9.74908011300223,-0.375434319178263,5.73607015609741,-1.80224001407623,9.09444522857666,5.83957018171038,1.74993991851807,-0.0380783230066299,0.057969942688942,-0.0897959321737289,0.619711808860302,0.141648322343826,-3.80783230066299,5.7969942688942,-4.48979660868645,8.85302584086146,4.72161074479421,0.44444444,0.8,0.57142857,0.75,0.75,0.75,0.35714286,2,73.6541748046875,-29.6813430786133,0,0,81.1996,0,0,"2024-09-07",0
"Genesis Cabrera",17490,"2024-09-03","PHI",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,1.1,7,2,0,0,0,2,0,0,0,0,0,0,13.5000032186516,13.5000032186516,0,0.333333333,0,3,0,2,0,1,0,0,0,0.28571429,-0.28571429,9.23672906911175,0,0.4,3.00000071525591,0.4,1,7.66648085117366,-7.66648085117366,7.66648085117366,0,188.936051063114,188.877941897476,3,0.4,0.6,0,0,0,0,0,10,10,20,0.0828420519828796,-0.391980022192001,0.474822074174881,-0.101000040769577,-0.0106708966195583,3.59207487106323,2.25986671447754,2.48239994049072,2.83579993247986,1,1,-0.0299131609499454,0.0529756123064671,1,0,0.5,97.6,0.4,90.875,0.05,79,0.05,88,NA,-0.318080723285675,-0.143517076969147,0.249823242425919,-0.0973145663738251,-3.18080723285675,-1.79396346211433,24.9823242425919,-9.73145663738251,0.4375,0.5,0.45,0.71428571,1,0.77777778,0.2,0.57142857,0.1,3,2,0,1,2,2,5,0.6,0.4,0,0.2,0.4,0.4,13.2538306144225,20,30.79996,20,80,38.54826,80,80,80,80,41.6493,68.54924,51.80314,20,40.82462,20,33.72207,58.29068,20,1.1367,5.78214,70.54,-126.38,-131.48,90.92,147.52,145.98,110.2,127.2,148.8,108.5,101.3,118.76,127.24,38.06,59.44,113.644,73.406,91.391,0.25,0.4,0.25,0.05,0.05,97.5799987792969,90.7125015258789,97.5,78.6999969482422,88.4000015258789,4.86765518188477,0.957745492458344,9.5751335144043,-1.9488308429718,8.16965675354004,11.271607208252,3.84554052352905,8.20703277587891,-2.92020773887634,6.58066463470459,-0.00668283551931381,-0.146602049469948,-0.319843877106905,0.294975996017456,-0.0998305231332779,-0.133656710386276,-1.83252561837435,-6.3968775421381,29.4975996017456,-9.98305231332779,0.35714286,0.66666667,0.45,0.6,1,0.77777778,0.3,21.61538462,0.05,0.05,0.25,0.25,0.4,88.5388031005859,78.793701171875,97.7107177734375,97.6286376953125,90.8261871337891,8.50407028198242,-2.25862002372742,4.76469192504883,9.58140411376953,0.385998606681824,5.50296020507812,-4.46620988845825,10.0699577331543,6.75410614013672,2.20087695121765,-0.0998305231332779,0.294975996017456,-0.00668283551931381,-0.319843877106905,-0.146602049469948,-9.98305231332779,29.4975996017456,-0.133656710386276,-6.3968775421381,-1.83252561837435,0.35714286,0.66666667,0.45,0.6,1,0.77777778,0.3,5,96.850341796875,-0.752148008346558,0,0,103.191,4,0.8,"2024-09-03",0
"Genesis Cabrera",17490,"2024-08-29","@BOS",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,2,0.333333333,0.666666666,0,0,0,0,0,3,9,12,0.0965799987316132,-0.0273439977318048,0.123924002051353,0.546999990940094,0.0526974946260452,1.31260001659393,1.78559994697571,1.78559994697571,1.9559999704361,1,1,0.0409875065088272,0.0325916474685045,1,0,0.41666667,96,0.5,90.33333333,0.08333333,78,NA,NA,NA,0.590200662612915,-0.223352909088135,-0.0238054171204567,NA,11.8040132522583,-3.72254848480225,-2.38054171204567,NA,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,0.75,0.16666667,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,3.12073723166501,NA,NA,NA,20,31.10165,20,80,73.11639,80,73.50426,66.55764,71.43425,41.4272,21.96996,20,60.40509,43.938,31.16674,-0.52102,3.29556,NA,NA,NA,93.82,47.3,35.88,95.38,152.36,156.96,105.04,114.2,117.56,115.86,95.16,99,107.1,108.645,111.323333333333,0.25,0.5,0.16666667,0.08333333,NA,95.9333292643229,90.3166707356771,96,77.5999984741211,NA,7.01434834798177,1.33273712793986,10.6062994003296,-2.661212682724,NA,9.97342046101888,3.84377225240072,7.27348232269287,-2.33794474601746,NA,0.446654677391052,-0.227917533367872,0.151132393628359,-0.0242429338395596,NA,14.8884892463684,-3.7986255561312,7.55661968141794,-2.42429338395596,NA,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,21.125,NA,0.08333333,0.25,0.16666667,0.5,NA,77.7807998657227,96.0888366699219,96.1724014282227,90.4771830240885,NA,-3.04841995239258,6.3639767964681,10.4292001724243,0.553563634554545,NA,-3.16263008117676,8.99808629353841,6.3778600692749,2.48201163609823,NA,-0.0242429338395596,0.446654677391052,0.151132393628359,-0.227917533367872,NA,-2.42429338395596,14.8884892463684,7.55661968141794,-3.7986255561312,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,3,82.0141805013021,7.18913332621257,0,0,94.057,0,0,"2024-08-29",0
"Genesis Cabrera",17490,"2024-08-23","LAA",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0.333333333333333,1,1,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5883735991869,-22.5814263197472,0,1,0,0,0,0,0,0,7,11,18,0.0490780174732208,-0.0233259946107864,0.0724040120840073,0.479000002145767,0.0506074987351894,0.780550003051758,0.869599997997284,0.869599997997284,0.629599988460541,1,1,0.0485239997506142,0.0143521994439767,0,0,0.61111111,96.09090909,0.27777778,89.6,0.05555556,79,0.05555556,88,NA,-0.189274787902832,0.301737129688263,-0.0207000374794006,-0.0344077162444592,-1.72067989002575,6.03474259376526,-2.07000374794006,-3.44077162444592,0.1,0.875,0.44444444,1,0.71428571,0.75,0.44444444,0.33333333,0.11111111,0,1,0,0,1,0,1,0,1,0,0,1,0,1.78176412512776,20,33.71417,20,21.98383,36.06047,30.75721,79.44253,61.40055,73.86864,45.85566,34.20049,28.86802,42.72808,71.94852,55.89438,54.16841,51.83977,49.68215,-0.13356,3.87675,73.62,28.22,16.82,120.16,121.82,96.78,116.6,122.6,141.6,104.78,147.6,155.92,145.46,104.72,131.94,119.8,117.902222222222,132.676666666667,0.38888889,0.27777778,0.22222222,0.05555556,0.05555556,95.9571446010045,89.4400024414062,96.375,78.8000030517578,88.3000030517578,5.51973124912807,0.54874415397644,8.67237758636475,-1.95013153553009,7.90338516235352,10.1492429460798,3.05743675231934,7.008948802948,-0.644615113735199,9.88378620147705,0.0194638296961784,0.305815741419792,-0.213311284780502,-0.0210469514131546,-0.0350487045943737,0.278054709945406,6.11631482839584,-5.33278211951256,-2.10469514131546,-3.50487045943737,0.1,0.875,0.44444444,1,0.71428571,0.75,0.44444444,21.2,0.05555556,0.05555556,0.38888889,0.22222222,0.27777778,88.6428985595703,79.0716018676758,96.2612130301339,96.6889801025391,89.7269775390625,7.2792501449585,-2.55001997947693,5.0742198399135,8.41833019256592,-0.24122109413147,7.43908977508545,-2.89175009727478,8.80022866385324,5.67676496505737,1.24406223297119,-0.0350487045943737,-0.0210469514131546,0.0194638296961784,-0.213311284780502,0.305815741419792,-3.50487045943737,-2.10469514131546,0.278054709945406,-5.33278211951256,6.11631482839584,0.1,0.875,0.44444444,1,0.71428571,0.75,0.44444444,1,85.0052108764648,22.4043254852295,0,0,85.0052,0,0,"2024-08-23",0
"Genesis Cabrera",17490,"2024-08-21","CIN",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,101.83774284984,139.421515985497,1,0,0.5,0.5,0,0,0,0,9,6,15,0.0314720012247562,-0.00819200091063976,0.0396640002727509,1.08299994468689,0.114421546459198,0.448720008134842,0.157399997115135,0.31479999423027,0.190999999642372,1,1,0.0700501427054405,8.71381249226144e-05,0,0,0.6,96.44444444,0.26666667,89.75,0.06666667,80,0.06666667,89,NA,0.667661964893341,-0.167470470070839,-0.0238054171204567,-0.0620911717414856,7.41846627659268,-4.18676175177097,-2.38054171204567,-6.20911717414856,0.09090909,0.5,0.2,0,1,0.66666667,0.26666667,0.5,0.06666667,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,2.87113904861922,20,42.28243,20,20,38.23904,20,20,70.62905,20,20,63.25338,20,20,59.32007,20,20,58.84113,20,3.7484,9.69969,81.4,14.04,11.64,98.04,36.76,34.18,94.78,6.82000000000001,6,75.06,8.94,3.68000000000001,107.22,41.5,61.62,90.8493333333333,19.252,22.3133333333333,0.26666667,0.26666667,0.33333333,0.06666667,0.06666667,96.3499984741211,89.8000030517578,96.4400024414062,79.9000015258789,88.8000030517578,4.53986024856567,1.3421425819397,10.372632598877,-2.23661828041077,10.0750064849854,10.3411731719971,2.94741535186768,7.51393585205078,-1.28658902645111,6.37923431396484,-0.154475443065166,-0.171441003680229,0.87047303467989,-0.0242429338395596,-0.0633736774325371,-3.86188607662916,-4.28602509200573,17.4094606935978,-2.42429338395596,-6.33736774325371,0.1,0.4,0.2,0,1,0.66666667,0.33333333,21.54545455,0.06666667,0.06666667,0.26666667,0.33333333,0.26666667,89.0476989746094,80.1121978759766,96.6464767456055,96.707958984375,90.0902786254883,9.30352020263672,-2.40421009063721,4.44471740722656,10.1299018859863,0.766132712364197,4.32838010787964,-2.46579003334045,9.07253742218018,5.63896217346191,0.901894927024841,-0.0633736774325371,-0.0242429338395596,-0.154475443065166,0.87047303467989,-0.171441003680229,-6.33736774325371,-2.42429338395596,-3.86188607662916,17.4094606935978,-4.28602509200573,0.1,0.4,0.2,0,1,0.66666667,0.33333333,2,99.4156188964844,8.66006469726562,0,0,99.4255,2,1,"2024-08-21",0
"Genesis Cabrera",17490,"2024-08-18","@CHC",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-72.358975922824,-72.3367211985741,0,0,0,0,0,0,0,0,1,4,5,0.0662599951028824,0,0.0662599951028824,0.216000005602837,0.0231511257588863,2.396399974823,1.1981999874115,2.396399974823,3.38039994239807,1,1,0.0276498068124056,-5.20041367607638e-10,1,0,0.2,96,0.4,90.5,NA,NA,0.4,89.5,NA,0.0389156937599182,0.193908214569092,NA,0.0334886722266674,3.89156937599182,9.69541072845459,NA,1.67443361133337,0.75,0,0.6,0.33333333,NA,0.33333333,0.2,1,0.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77698938611507,26.31677,23.00255,50.78662,NA,NA,NA,NA,NA,NA,80,42.4443,80,80,20,48.64478,75.73222,27.64104,68.70573,-1.47324,1.86723,91.18,92.5,66.14,NA,NA,NA,NA,NA,NA,79.5,159.12,150.18,153.8,194.8,200.14,113.892,146.744,136.548,NA,0.4,0.2,NA,0.4,NA,90.4499969482422,96,NA,89.1499938964844,NA,0.55639922618866,7.28114414215088,NA,6.37088918685913,NA,3.17549228668213,7.72552251815796,NA,7.96343326568604,NA,0.196128189563751,0.039364367723465,NA,0.0337270088493824,NA,9.80640947818756,3.9364367723465,NA,1.68635044246912,0.66666667,0.5,0.6,0.5,0,0.33333333,0.4,22,0.4,NA,NA,0.2,0.4,89.2698516845703,NA,NA,96.1445007324219,90.6235961914062,6.09084510803223,NA,NA,6.90827989578247,-0.214613005518913,7.04450988769531,NA,NA,7.07710981369019,2.0876100063324,0.0337270088493824,NA,NA,0.039364367723465,0.196128189563751,1.68635044246912,NA,NA,3.9364367723465,9.80640947818756,0.66666667,0.5,0.6,0.5,0,0.33333333,0.4,0,NA,NA,0,NA,NA,0,NA,"2024-08-18",0
"Genesis Cabrera",17490,"2024-08-16","@CHC",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1820729804239,102.403901559937,0,0,0,1,0.5,0,0,0,3,7,10,0.130971997976303,0,0.130971997976303,0.468999981880188,0.0502679497003555,1.76480007171631,2.22640013694763,2.22640013694763,2.63039994239807,1,1,0.0742138475179672,-3.43067613345349e-07,1,0,0.5,96.4,0.1,89,0.4,79,NA,NA,NA,0.520279288291931,0.182590544223785,0.0692989826202393,NA,10.4055857658386,18.2590544223785,1.73247456550598,NA,0.2,0.6,0.4,0,1,0.75,0.5,1,0.1,0,0,2,1,0,1,2,0,0,1,0.5,0,0.5,-1.4966940070379,NA,NA,NA,55.31154,41.18056,59.91496,20,26.97575,20,68.64166,47.38973,70.99088,80,58.03993,80,61.25446,36.85719,67.37595,-0.57379,3.21641,NA,NA,NA,102.86,93.28,80.06,98.26,113.22,75,85.74,119.62,116.96,152.02,144,138.2,100.468,110.882,100.128,0.1,0.1,0.4,0.4,NA,96.0999984741211,89.3000030517578,96.3499984741211,79.0250015258789,NA,5.76012706756592,-0.727165400981903,9.39309978485107,-2.56258344650269,NA,8.08021259307861,3.92223501205444,6.03171634674072,-3.02627730369568,NA,-0.0210469514131546,0.184771567583084,0.529771879315376,0.0698953941464424,NA,-2.10469514131546,18.4771567583084,13.2442969828844,1.74738485366106,NA,0.25,0.5,0.4,0,1,0.75,0.6,20,NA,0.4,0.1,0.4,0.1,NA,79.0668487548828,96.160400390625,96.4629745483398,89.352897644043,NA,-3.38180255889893,5.16040992736816,8.98415756225586,-1.43615996837616,NA,-4.28034496307373,7.68317985534668,5.01605749130249,2.77339005470276,NA,0.0698953941464424,-0.0210469514131546,0.529771879315376,0.184771567583084,NA,1.74738485366106,-2.10469514131546,13.2442969828844,18.4771567583084,0.25,0.5,0.4,0,1,0.75,0.6,2,79.2234802246094,55.7439804077148,0,0,92.9822,0,0,"2024-08-16",0
"Genesis Cabrera",17490,"2024-08-12","@LAA",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,1,0,1,0,0,0,0,0,3,3,6,0.0219199992716312,0,0.0219199992716312,0.23199999332428,0.0235413480550051,0.749800026416779,0.374900013208389,0.749800026416779,0.925400018692017,1,1,0.0292344596236944,8.98246057395857e-10,0,0,0.5,95,0.33333333,89.5,0.16666667,79,NA,NA,NA,0.280108094215393,-0.0206257551908493,-0.04739710688591,NA,9.33693647384644,-1.03128775954247,-4.739710688591,NA,0.25,1,0.5,1,0.5,0.66666667,0.33333333,NA,0.16666667,0,1,0,0,1,0,1,0,1,0,0,1,0,1.36348034327887,NA,NA,NA,71.80169,36.06837,80,NA,NA,NA,42.87242,37.35629,20,35.6365,41.51506,73.54913,47.04029,35.67118,48.70991,0.30929,4.54103,NA,NA,NA,89.72,119.6,112.64,NA,NA,NA,81.1,108.4,101.68,111.92,104.4,112.62,92.81,108.933333333333,107.153333333333,NA,0.33333333,0.5,0.16666667,NA,NA,89.3499984741211,94.9333292643229,78.6999969482422,NA,NA,0.713091969490051,9.91121037801107,-2.67987442016602,NA,NA,4.67665863037109,7.11748504638672,-2.19051957130432,NA,NA,-0.021582156419754,0.284644011408091,-0.0483221560716629,NA,NA,-1.0791078209877,9.48813371360302,-4.83221560716629,NA,0.25,1,0.5,1,0.5,0.66666667,0.33333333,25.2,NA,0.16666667,NA,0.5,0.33333333,NA,78.6894989013672,NA,94.895263671875,89.3212509155273,NA,-3.58851003646851,NA,9.58233006795247,-0.0593547001481056,NA,-3.99570989608765,NA,5.73422686258952,3.06845498085022,NA,-0.0483221560716629,NA,0.284644011408091,-0.021582156419754,NA,-4.83221560716629,NA,9.48813371360302,-1.0791078209877,0.25,1,0.5,1,0.5,0.66666667,0.33333333,1,68.3955383300781,3.95696926116943,0,0,68.3955,0,0,"2024-08-12",0
"Genesis Cabrera",17490,"2024-08-07","BAL",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,1,0,0,0,0,0.25,-0.25,13.4148540840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,151.608189429451,264.406843865182,0,0,0,1,0.333333333,0,0,0,9,8,17,0.078746035695076,-0.0205619782209396,0.0993080139160156,0.479000002145767,0.0506075024604797,1.12250006198883,1.45380008220673,1.45380008220673,1.73000001907349,1,1,0.0468138232827187,0.023338543172883,1,0,0.5,96.875,0.375,90.66666667,0.125,79.5,NA,NA,0.05882353,0.567778170108795,-0.285142689943314,0.204843282699585,NA,7.09722712635994,-4.75237816572189,10.2421641349792,NA,0.18181818,0.8,0.375,1,1,1,0.3125,0.25,0,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,2.91217224238803,NA,NA,NA,39.67885,34.82351,38.61633,77.19207,78.34107,70.66715,20,62.12652,20,39.39343,38.81764,24.14915,45.95882,54.31732,28.14912,0.37647,4.6418,NA,NA,NA,104.08,88.92,104.86,144.88,153.18,191.64,93.74,25.64,36.6,105.3,59.6,80.84,112.1525,78.17,100.4825,0.3125,0.375,0.1875,0.125,NA,96.4599975585938,90.7333374023438,97.2666625976562,79.3499984741211,NA,6.34829750061035,1.40881172815959,8.22023455301921,-2.31262302398682,NA,10.8305313110352,3.14149061838786,7.81796010335286,-1.16255950927734,NA,0.519998885691166,-0.292458742856979,0.0544858016073704,0.189320877194405,NA,10.3999777138233,-4.87431238094966,1.81619338691235,9.46604385972023,NA,0.125,0.625,0.375,1,1,1,0.5,24.38461538,NA,0.125,0.25,0.25,0.375,NA,79.3637542724609,96.2042999267578,97.4056243896484,90.7688395182292,NA,-3.12346982955933,5.54763746261597,8.00069046020508,0.791064341862996,NA,-2.53551506996155,9.9456148147583,7.51256990432739,1.81070995330811,NA,0.189320877194405,0.608302652835846,-0.0446237362921238,-0.292458742856979,NA,9.46604385972023,15.2075663208961,-1.11559340730309,-4.87431238094966,0.125,0.625,0.375,1,1,1,0.5,3,86.0450236002604,53.4823506673177,0,0,87.2204,0,0,"2024-08-07",0
"Genesis Cabrera",17490,"2024-08-06","BAL",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.0672962702293,52.0512824543046,1,0,1,0,0,0,0,0,7,10,17,0.154131978750229,-0.115624018013477,0.269756019115448,1.30200004577637,0.137559428811073,3.61070013046265,1.5188000202179,3.03760004043579,0.719600021839142,1,1,0.0332349687814713,0.00945259129859544,1,0,0.58823529,96.2,0.35294118,90.33333333,0.05882353,78,NA,NA,NA,0.432838052511215,0.0858720913529396,-0.0879258811473846,NA,4.32838052511215,1.43120152254899,-8.79258811473846,NA,0.46153846,0.75,0.52941176,0.66666667,0,0.44444444,0.23529412,0.25,0.29411765,1,0,0,1,0,0,1,1,0,0,1,0,0,1.5125444813825,NA,NA,NA,20,36.0014,20,67.63402,58.22423,68.51419,62.09133,62.86462,62.706,23.66686,61.34822,30.15783,42.93561,55.73233,39.78824,0.5643,4.92354,NA,NA,NA,163.42,-99.56,-86.54,112.7,116.1,127.16,96.34,115.82,119.84,115.46,51.34,74.38,113.61,85.847,99.543,0.41176471,0.35294118,0.17647059,0.05882353,NA,96.4857177734375,90.4666646321615,96.0999959309896,78.1999969482422,NA,6.60891451154436,1.2277082602183,7.70395787556966,-3.56186389923096,NA,10.0608509608677,3.72593339284261,9.88329251607259,1.88933885097504,NA,0.383182238787413,0.0833113938570023,0.0544858016073704,-0.0897959321737289,NA,5.47403198267732,1.38852323095004,1.81619338691235,-8.97959321737289,NA,0.41666667,0.8,0.52941176,0.6,0.25,0.44444444,0.29411765,22.76923077,NA,0.05882353,0.58823529,NA,0.35294118,NA,78.2130966186523,96.3851989746094,NA,90.4852498372396,NA,-3.76268005371094,6.49578399658203,NA,0.425577322642008,NA,0.907802999019623,8.88152389526367,NA,1.99331061045329,NA,-0.0897959321737289,0.437668040394783,NA,0.0833113938570023,NA,-8.97959321737289,4.37668040394783,NA,1.38852323095004,0.46153846,0.75,0.52941176,0.66666667,0,0.44444444,0.23529412,1,78.0774993896484,-44.8722381591797,0,0,78.0775,0,0,"2024-08-06",0
