"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Justin Verlander",8700,"2024-09-28","@CLE",21,2024,"HOU","A",41,1,0,4.5,1,1,1,0,0,0,0,0,6,25,7,3,3,1,0,0,0,0,0,5,7.5,0,10.5,5,0,0,5,11,4,2,0,0,0,0.2,0,0.2,4.25144108401489,1.5,0.28,1.16666666666667,0.315789473684211,0.71428571,3.6664797782898,0.833520221710204,4.27182852302988,113.376663563177,90.2055260819265,104.427242365639,0.454545454,0.2,0.25,0.55,0.181818181,0.09090909,4,6,25,70,95,0.0553360506892204,-0.45744401216507,0.512780070304871,-0.120000034570694,-0.0126582179218531,1.17196798324585,1.17726671695709,0.923600018024445,1.9099999666214,1,1,0.00416990369558334,0.0430464464780479,0,0,0.37894737,93.5,0.29473684,86.39285714,0.15789474,77.33333333,0.16842105,84.3125,0.484543889760971,0.912431359291077,-0.730689346790314,-1.18604636192322,1.34595524933603,3.25868342603956,-4.87126231193542,-7.41278976202011,0.52459016,0.73529412,0.6,0.78125,0.92,0.84210526,0.35789474,0.56,0.09473684,9,7,4,9,8,3,20,0.45,0.35,0.2,0.45,0.4,0.15,3.44814108754123,51,80,58.78832,80,44.57349,30.81463,50.47491,35.98662,40.48183,37.39729,62.02762,38.68372,78.84114,52.81315,39.27693,63.39047,-0.04936,4.00305,107.66,149.94,159.14,112.22,78,83.52,85.16,96.96,78.8,120.9,110.2,125.2,103.290833333333,106.95125,106.602708333333,0.37894737,0.29473684,0.15789474,0.16842105,93.4916653103299,86.3714250837054,77.286669921875,84.1500015258789,-5.25650872124566,2.36466353280204,3.43389460245768,-8.07832050323486,10.4372897677951,3.14825929914202,-7.54241383870443,5.00809907913208,0.47577028721571,0.97071760892868,-0.724310975521803,-1.21508569270372,1.32158413115475,3.46684860331672,-4.82873983681202,-7.59428557939827,0.52083333,0.68085106,0.6,0.72,0.9375,0.84210526,0.49473684,20.17142857,0.16842105,0.15789474,0.37894737,0.29473684,84.2590637207031,77.3794108072917,93.6196153428819,86.4763881138393,-7.76798057556152,4.04635670979818,-4.90843709309896,2.93050575256348,3.45807504653931,-9.28962097167969,9.29164208306207,1.69191592080253,-1.21508569270372,-0.724310975521803,0.47577028721571,0.97071760892868,-7.59428557939827,-4.82873983681202,1.32158413115475,3.46684860331672,0.5,0.71111111,0.6,0.72,0.9375,0.84210526,0.47368421,20,79.6896667480469,24.1745132446289,0,0,97.7584,2,0.1,"2024-09-28",0
"Justin Verlander",8700,"2024-09-20","LAA",21,2024,"HOU","H",41,0,0,11.5714301479108,1,1,0,0,0,0,0,0,4.2,24,8,6,6,0,1,0,1,0,1,4,7.71428676527388,1.92857169131847,15.4285735305478,4,0,0,8,6,4,2,0,0,0,0.16666667,0.04166667,0.125,4.30734714142542,0,0.363636363636364,1.92857169131847,0.444444444444444,0.4,2.73790829133014,8.83352185658068,4.68191936418017,291.540031738776,66.8883386672062,114.62930580513,1.333333333,0.222222222,0.444444444,0.333333333,0.333333333,0,8,15.4285735305478,26,60,86,-0.0738860070705414,-0.426413983106613,0.352527976036072,-2.19230008125305,-0.232358247041702,0.931253850460052,0.7464399933815,0.870000004768372,1.36479997634888,1,1,-0.18490169942379,0.105561348740632,0,0,0.48837209,93.47619048,0.20930233,87,0.20930233,77.27777778,0.09302326,83.125,-0.557779133319855,-0.397900372743607,0.103974014520645,-0.921914875507355,-1.32804555552346,-2.21055762635337,0.577633414003584,-11.5239359438419,0.32608696,0.625,0.46511628,0.66666667,0.88,0.8,0.46511628,0.54166667,0.09302326,8,4,6,3,11,4,18,0.44444444,0.22222222,0.33333333,0.16666667,0.61111111,0.22222222,3.04807209145603,35,80,61.99117,80,72.82973,27.24384,80,55.19275,54.57901,56.50942,27.4518,26.43899,39.57179,56.65873,39.13883,65.57907,-0.28827,3.64469,122.84,145.08,162.6,122.96,117.88,131.06,98.84,83.92,83.76,124.9,62.44,88.48,110.481348314607,88.8930337078652,97.1049438202247,0.48837209,0.20930233,0.20930233,0.09302326,93.4666689918155,86.9499986436632,77.0777791341146,82.9625015258789,-6.02061135428292,0.359772019916111,3.62698618570964,-9.14466667175293,11.564947219122,3.42242770724826,-7.80797068277995,5.31475400924683,-0.589170835912228,-0.427458737045527,0.10283300280571,-0.926582045853138,-1.40278770455292,-2.37477076136404,0.571294460031721,-11.5822755731642,0.30232558,0.62790698,0.46511628,0.61538462,0.88888889,0.8,0.5,20.01666667,0.09302326,0.20930233,0.48837209,0.20930233,82.9531478881836,77.091796875,93.4746558779762,86.9472995334201,-8.64084148406982,4.39683236016168,-5.42229752313523,1.2106516096327,3.56053876876831,-9.80533769395616,9.95046270461309,1.48008261786567,-0.926582045853138,0.10283300280571,-0.589170835912228,-0.427458737045527,-11.5822755731642,0.571294460031721,-1.40278770455292,-2.37477076136404,0.30232558,0.62790698,0.46511628,0.53846154,0.92592593,0.8,0.5,18,91.3881564670139,16.1137051052517,0,0,104.179,7,0.38888889,"2024-09-20",0
"Justin Verlander",8700,"2024-09-14","@LAA",21,2024,"HOU","A",41,1,0,3.6,1,1,0,0,0,0,0,0,5,21,4,2,2,0,2,0,0,0,0,2,3.6,3.6,7.2,1,0,0,6,7,4,0,0,0,0,0.0952381,0.0952381,0,6.09960663426244,0,0.210526315789474,1.2,0.235294117647059,0.66666667,3.5664797782898,0.0335202217102051,5.68329154700041,90.7013308505418,87.6944445182371,139.541011970084,0.857142857,0.235294117,0.352941176,0.411764705,0,0,4,7.2,31,58,89,0.0415140017867088,-0.376009970903397,0.417523980140686,0.539999961853027,0.0547945238649845,1.18791818618774,1.03027999401093,0.920000016689301,1.38419997692108,1,1,0.0941149741411209,-0.059168121513218,0,0,0.47191011,92.85714286,0.21348315,86,0.20224719,77.5,0.11235955,83.1,0.339429467916489,0.913905262947083,-0.755323648452759,0.315791934728622,0.808165399801163,4.81002769972149,-4.19624249140421,3.15791934728622,0.31914894,0.76190476,0.52808989,0.73333333,0.875,0.82978723,0.47191011,0.52380952,0.08988764,9,5,3,1,11,5,17,0.52941176,0.29411765,0.17647059,0.05882353,0.64705882,0.29411765,4.37767467095295,53,45.87648,62.89797,36.80538,46.78025,34.46236,55.82311,46.65804,46.93583,47.85601,29.58712,30.06127,41.10763,39.12553,38.51287,44.19171,0.801,5.27859,114.56,81.62,87.12,106.24,87.32,88.78,91.68,95.04,90.84,119.68,70.38,80.76,103.173033707865,86.7062921348315,87.8534831460674,0.47191011,0.21348315,0.20224719,0.11235955,92.7976190476191,85.8894749691612,77.5333319769965,83.15,-5.7740732828776,1.98839589169151,3.28760464986165,-9.05064010620117,11.5264630998884,4.40113147936369,-5.74946848551432,4.97541465759277,0.333560455590487,0.964846663177013,-0.764779597520828,0.319683782756329,0.79419156092973,5.0781403325106,-4.24877554178238,3.19683782756329,0.31111111,0.75,0.52808989,0.71428571,0.87878788,0.82978723,0.49438202,20.47761194,0.11235955,0.20224719,0.47191011,0.21348315,83.3656494140625,77.7686157226562,93.0365106491816,86.1056486430921,-8.64158935546875,4.05610275268555,-5.32057335263207,2.73622352198551,3.4139949798584,-7.5133556789822,10.0879131498791,2.82712836014597,0.319683782756329,-0.764779597520828,0.333560455590487,0.964846663177013,3.19683782756329,-4.24877554178238,0.79419156092973,5.0781403325106,0.31111111,0.75,0.52808989,0.71428571,0.87878788,0.82978723,0.49438202,17,90.5247587316177,7.00188087014591,1,0.05882353,110.129,6,0.35294118,"2024-09-14",0
"Justin Verlander",8700,"2024-09-08","ARI",21,2024,"HOU","H",41,0,1,24,1,1,0,0,0,0,0,0,3,19,8,8,8,2,1,0,1,0,0,0,0,3,24,0,0,0,4,9,4,0,0,0,0,0,0.05263158,-0.05263158,7.8093855807055,6,0.470588235294118,3,0.4,0.27777778,13.8331464449565,10.1668535550435,9.7025049969554,604.675539003612,345.498818390345,239.529274273831,0.444444444,0.235294117,0.235294117,0.529411764,0,0.222222222,0,0,29,46,75,-0.384366005659103,-0.489186018705368,0.104820013046265,-6.56930017471313,-0.69626921415329,0.713726341724396,0.766333341598511,0.870000004768372,0.0515999980270863,1,1,-0.253412812948227,-0.285121332688681,0,0,0.54666667,94.17073171,0.17333333,87.76923077,0.18666667,78,0.09333333,84.14285714,-4.30057621002197,0.524439990520477,-0.60879522562027,0.0811386853456497,-10.4892102683463,4.03415377323444,-4.34853732585907,1.15912407636642,0.24444444,0.7,0.42666667,0.90909091,0.95238095,0.9375,0.4,0.63157895,0.02666667,9,6,2,0,12,5,17,0.52941176,0.35294118,0.11764706,0,0.70588235,0.29411765,12.77857795562,3,26.99539,61.78548,24.67822,20,35.16674,20.77659,57.61706,59.82698,56.93909,36.10821,38.50298,43.15359,38.81459,48.52159,41.30746,0.82032,5.30757,118.58,44.5,53.98,126.2,39.44,61.52,104.18,93.68,100.5,112.8,41.62,72.66,111.128533333333,69.9413333333333,84.0562666666667,0.54666667,0.17333333,0.18666667,0.09333333,94.1292694836128,87.6999981219952,77.8500017438616,84.1428571428571,-5.88375631192835,0.408725701845609,3.93061937604632,-8.99587413242885,11.7160317025534,4.16587682870718,-7.67885044642857,5.90518460954939,-4.32427813857794,0.570182491093874,-0.622641019523144,0.0799012072384357,-10.5470198501901,4.38601916226057,-4.44743585373674,1.14144581769194,0.225,0.65714286,0.42666667,1,0.91304348,0.9375,0.46666667,18.80357143,0.09333333,0.18666667,0.54666667,0.17333333,84.3821149553571,78.1100551060268,94.4028082126524,87.9478196364183,-8.30841718401228,4.73816081455776,-5.36499730552115,1.23809609046349,3.92903709411621,-9.56128256661551,9.93508464534108,2.09128203758827,0.0799012072384357,-0.622641019523144,-4.32427813857794,0.570182491093874,1.14144581769194,-4.44743585373674,-10.5470198501901,4.38601916226057,0.25,0.62857143,0.42666667,1,0.90909091,0.9375,0.46666667,17,93.2797348920037,24.0219008501838,2,0.11764706,108.609,7,0.41176471,"2024-09-08",0
"Justin Verlander",8700,"2024-09-02","@CIN",21,2024,"HOU","A",41,0,1,9.64285845659235,1,1,0,0,0,0,0,0,4.2,26,8,5,5,0,4,0,0,0,0,3,5.78571507395541,7.71428676527388,15.4285735305478,0.75,0.166666666,0,6,9,4,2,1,0,0,0.11538462,0.15384615,-0.03846154,6.77125422368605,0,0.363636363636364,2.57142892175796,0.421052631578947,0.58333333,4.45219423916877,5.19066421742358,7.36821084844382,242.95002644898,109.9354570523,181.457709147552,0.666666666,0.210526315,0.315789473,0.47368421,0.222222222,0,2,3.85714338263694,49,58,107,-0.194200053811073,-0.643120050430298,0.448920011520386,-1.44900012016296,-0.137021273374557,1.25396299362183,0.948599994182587,0.870000004768372,0.593999981880188,1,1,-0.133474096655846,-0.0213949503565901,0,0,0.51401869,93.14545455,0.07476636,88,0.28037383,77.73333333,0.13084112,83.35714286,-1.40485715866089,-0.00430989637970924,-0.425319314002991,-0.16236799955368,-2.5542857430198,-0.0538737047463655,-1.41773104667664,-1.15977142538343,0.22058824,0.61538462,0.36448598,0.6,0.875,0.76923077,0.36448598,0.5,0.08411215,6,6,7,3,12,4,19,0.31578947,0.31578947,0.36842105,0.15789474,0.63157895,0.21052632,4.2195709627244,31,43.33192,59.97691,45.65757,34.42779,34.36587,44.90647,22.13971,46.18274,26.34369,20.10721,20,49.75499,20,35.47729,30.02355,2.07025,7.18247,110.68,96.56,111,100.58,74.52,83.08,84.06,59.68,56.1,125.32,82.58,86.5,95.2596261682243,70.3783177570094,73.1205607476635,0.51401869,0.07476636,0.28037383,0.13084112,93.1309126420455,87.9625015258789,77.6766682942708,83.3142874581473,-6.02681718306108,-0.42847952246666,2.34910736083984,-8.04376002720424,11.0004627574574,4.53462076187134,-6.79103800455729,5.91388375418527,-1.35350842401385,0.0427442267537117,-0.436166975647211,-0.169193651527166,-2.46092440729791,0.534302834421396,-1.45388991882404,-1.2085260823369,0.15,0.63829787,0.36448598,0.55555556,0.83333333,0.76923077,0.43925234,18.2345679,0.13084112,0.28037383,0.51401869,0.07476636,83.3003365652902,77.6553466796875,93.1233043323864,87.9501876831055,-7.72987474714007,2.96068369547526,-5.58165061257102,0.275686413049698,4.24909700666155,-8.593896484375,9.50142045454546,2.72812867164612,-0.169193651527166,-0.436166975647211,-1.35350842401385,0.0427442267537117,-1.2085260823369,-1.45388991882404,-2.46092440729791,0.534302834421396,0.15789474,0.6,0.36448598,0.55555556,0.83333333,0.76923077,0.46728972,19,88.0040668688322,24.6892860814145,1,0.05263158,104.941,6,0.31578947,"2024-09-02",0
"Justin Verlander",8700,"2024-08-27","@PHI",21,2024,"HOU","A",41,0,1,7.2,1,1,0,0,0,0,0,0,5,22,7,4,4,1,1,0,0,0,0,3,5.4,1.8,12.6,3,0,0,8,6,4,0,0,0,0,0.13636364,0.04545455,0.09090909,4.70911751556164,1.8,0.333333333333333,1.6,0.352941176470588,0.60606061,5.1664797782898,2.03352022171021,4.38088986575604,181.402661701084,127.871749537267,107.140423509035,1.333333333,0.222222222,0.444444444,0.333333333,0,0.166666666,0,0,32,58,90,-0.198277965188026,-0.528160035610199,0.329882055521011,-1.49500012397766,-0.153097808361053,0.763530433177948,0.652280032634735,0.870000004768372,0.160599991679192,1,1,-0.0766312405467033,-0.183054498976158,0,0,0.43333333,92.87179487,0.25555556,87,0.21111111,77.05263158,0.1,84.11111111,-0.404903650283813,0.883501291275024,-1.23950350284576,-0.159391313791275,-1.03821448790721,3.84130996206532,-6.52370264655665,-1.77101459768083,0.42622951,0.68965517,0.51111111,0.73076923,0.9,0.80434783,0.32222222,0.59090909,0.1,6,8,4,0,12,6,18,0.33333333,0.44444444,0.22222222,0,0.66666667,0.33333333,5.71672470684946,38,63.89937,64.21423,63.22923,39.25094,26.18528,52.65544,30.69797,49.16829,33.09157,34.82843,20,53.60233,31.81272,32.3008,43.57183,1.25532,5.96007,108.88,113.8,133.76,118.48,85.68,95.48,90.78,90.68,85.54,118.36,77.32,90.04,105.486,88.5222222222222,93.6104444444445,0.43333333,0.25555556,0.21111111,0.1,92.8153858673878,87.0173923658288,76.9894762541118,83.8555569118924,-5.48810675205329,0.821222139441449,3.75083963494552,-8.43252733018663,11.481700408153,4.25652578602666,-7.47960060521176,4.86871846516927,-0.372406043112278,0.896088715642691,-1.24061965197325,-0.163563366979361,-0.954887290031482,3.89603789409865,-6.52957711564867,-1.81737074421512,0.36734694,0.68292683,0.51111111,0.66666667,0.89285714,0.80434783,0.45555556,20.32352941,0.1,0.21111111,0.43333333,0.25555556,83.8671875,77.0109927528783,92.8463854667468,87.0220894191576,-8.14250098334418,4.33091414602179,-5.06566326434796,1.51931132440982,3.10398080613878,-9.51447336297286,9.93894762870593,2.47430519435717,-0.163563366979361,-1.24061965197325,-0.372406043112278,0.896088715642691,-1.81737074421512,-6.52957711564867,-0.954887290031482,3.89603789409865,0.34,0.725,0.51111111,0.64705882,0.89655172,0.80434783,0.44444444,18,89.9497951931424,11.524180094401,1,0.05555556,105.725,8,0.44444444,"2024-08-27",0
"Justin Verlander",8700,"2024-08-21","BOS",21,2024,"HOU","H",41,0,1,3.6,1,1,0,0,0,0,0,0,5,20,4,2,2,0,1,0,0,1,0,6,10.8,1.8,7.2,6,0,0,3,8,2,1,0,0,0,0.3,0.05,0.25,3.44305908401489,0,0.210526315789474,1,0.307692307692308,0.6,1.3664797782898,2.23352022171021,3.78569322824478,90.7013308505418,32.450650117071,92.3333777388106,0.375,0.153846153,0.23076923,0.615384615,0.125,0,1,1.8,24,52,76,0.0227460451424122,-0.328280031681061,0.351026087999344,0.384700000286102,0.0407737046480179,0.974809110164642,0.894439995288849,0.870000004768372,0.949000000953674,1,1,0.0434326902031898,-0.020098844730028,0,0,0.5,94.28947368,0.17105263,88.23076923,0.21052632,78.3125,0.11842105,84.88888889,0.315409690141678,0.395103722810745,0.304593622684479,0.120345138013363,0.830025500372836,3.0392594062365,1.90371014177799,1.33716820014848,0.26829268,0.62857143,0.43421053,0.72727273,0.72727273,0.72727273,0.46052632,0.7,0.11842105,4,4,5,2,7,4,13,0.30769231,0.30769231,0.38461538,0.15384615,0.53846154,0.30769231,1.07237003494052,59,55.26292,56.45101,60.35446,33.87038,29.86992,38.11876,56.79793,53.20294,59.86906,60.84471,26.74485,80,51.14442,39.53489,61.20301,0.05431,4.15856,123.4,100.26,119.16,114.74,59.72,75.22,91.64,107.9,107.46,123.54,114.38,130.34,105.485066666667,97.9298666666667,105.796,0.5,0.17105263,0.21052632,0.11842105,94.2026302939967,88.2615403395433,78.3937530517578,84.8000013563368,-5.50606175472862,0.672001545245831,3.70481085777283,-8.66577572292752,11.1643773129112,4.04572736299955,-7.79359722137451,5.95061026679145,0.362853150814772,0.398509837687016,0.286415155977011,0.119880571961403,0.954876712670452,3.06546028990012,1.79009472485632,1.3320063551267,0.24242424,0.58139535,0.43421053,0.75,0.72,0.72727273,0.56578947,19.98214286,0.11842105,0.21052632,0.5,0.17105263,84.7746446397569,78.3612747192383,94.1737381784539,88.2178485576923,-8.22164916992188,4.25427675247192,-4.9807646901984,1.35696381788987,3.81699795193142,-9.82641887664795,9.51940114874589,2.06526536207933,0.119880571961403,0.286415155977011,0.362853150814772,0.398509837687016,1.3320063551267,1.79009472485632,0.954876712670452,3.06546028990012,0.25,0.56818182,0.43421053,0.75,0.72,0.72727273,0.57894737,13,89.4809288611779,27.3285076434796,0,0,104.446,5,0.38461538,"2024-08-21",0
"Justin Verlander",8700,"2024-06-09","@LAA",21,2024,"HOU","A",41,0,0,7.2,1,1,0,0,0,0,0,0,5,23,7,4,4,0,0,0,2,0,0,3,5.4,0,12.6,3,0.142857142,0,7,8,2,0,1,1,0,0.13043478,0,0.13043478,4.61322436446125,0,0.333333333333333,1.4,0.388888888888889,0.55555556,3.1664797782898,4.03352022171021,5.58569322824478,181.402661701084,77.6501182634796,137.113003003242,0.875,0.117647058,0.411764705,0.470588235,0,0,7,12.6,39,62,101,-0.24243400990963,-0.583134055137634,0.340700030326843,-1.46000003814697,-0.148148134350777,1.46385598182678,1.02828001976013,0.870000004768372,1.05839991569519,1,1,-0.0892363935709,-0.0763768996214333,0,0,0.45544554,92.69565217,0.21782178,85.72727273,0.23762376,77.08333333,0.08910891,83.11111111,0.135819375514984,-0.147999435663223,0.00738722831010818,-0.563790738582611,0.295259511989096,-0.672724707560106,0.0307801179587841,-6.26434153980679,0.25454545,0.52173913,0.37623762,0.78571429,0.95833333,0.89473684,0.45544554,0.39130435,0.03960396,7,4,7,1,8,9,18,0.38888889,0.22222222,0.38888889,0.05555556,0.44444444,0.5,2.55487094337151,46,61.85344,52.37439,51.46692,25.91491,27.33756,37.15073,52.48791,52.67795,58.5587,43.90943,25.72131,44.9731,42.46004,35.60164,48.16106,0.59384,4.96785,117.1,89.92,100.5,95.86,69.5,68.34,91.76,99.64,99.66,125.4,95.26,115.9,101.977227722772,89.0681188118812,93.8889108910891,0.45544554,0.21782178,0.23762376,0.08910891,92.6478218410326,85.7409113103693,77.1000010172526,83.0333319769965,-4.94953420887823,2.28063375299627,2.9655663172404,-5.58115810818142,11.655678127123,4.41297461769798,-7.22127596537272,7.21746571858724,0.150236528366804,-0.111368898302317,0.00301282107830048,-0.531515557318926,0.326601148623487,-0.50622226501053,0.0125534211595853,-5.90572841465473,0.22916667,0.50943396,0.37623762,0.72727273,0.96296296,0.89473684,0.52475248,18.09210526,0.08910891,0.23762376,0.45544554,0.21782178,83.2572699652778,77.3170013427734,92.8838421365489,85.9684614701705,-5.39059787326389,3.50727335611979,-4.62272843070652,2.72271156311035,5.5346556769477,-9.1462942759196,10.0753273341967,2.8067495172674,-0.531515557318926,0.00301282107830048,0.150236528366804,-0.122725520282984,-5.90572841465473,0.0125534211595853,0.326601148623487,-0.557843274013563,0.21276596,0.5,0.36633663,0.7,1,0.91891892,0.53465347,18,89.2734159581802,11.7220324348001,0,0,105.934,8,0.44444444,"2024-06-09",0
"Justin Verlander",8700,"2024-06-03","STL",21,2024,"HOU","H",41,0,0,7.2,1,1,0,0,0,0,0,0,5,24,7,4,4,3,2,0,0,0,0,4,7.2,3.6,12.6,2,0.25,0,4,11,3,2,1,0,0,0.16666667,0.08333333,0.08333333,5.63727075398056,5.4,0.318181818181818,1.8,0.266666666666667,1,10.5664797782898,-3.3664797782898,6.0928982719779,181.402661701084,263.470153976493,149.731031775796,0.363636363,0.166666666,0.222222222,0.611111111,0.181818181,0.272727272,2,3.6,32,72,104,-0.208905965089798,-0.523813962936401,0.314907997846603,-1.61530005931854,-0.171202972531319,0.800808012485504,0.804239988327026,0.870000004768372,0.634800016880035,1,1,-0.482724100351334,0.22185512572481,0,0,0.50961538,93.58490566,0.18269231,87.57894737,0.20192308,78.04761905,0.10576923,83.63636364,-0.515332162380219,-0.944223403930664,-2.12889385223389,0.285698026418686,-0.972324834679658,-4.96959686279297,-10.1375897725423,2.59725478562442,0.34545455,0.73469388,0.52884615,0.84210526,0.86111111,0.85454545,0.47115385,0.58333333,0.07692308,8,8,2,7,5,6,18,0.44444444,0.44444444,0.11111111,0.38888889,0.27777778,0.33333333,9.34030940565577,25,37.30782,53.54415,22.95014,35.79553,20,59.08044,57.01289,57.86324,57.87391,37.09927,20,55.89489,44.20064,36.26183,53.09541,0.4857,4.80564,116.7,41.8,52.42,112.64,83.94,73.36,101.48,95.14,96.4,115.92,81.58,91.3,107.981346153846,84.7594230769231,86.1642307692308,0.50961538,0.18269231,0.20192308,0.10576923,93.4509415536557,87.5368395353618,78.0571405319941,83.6818181818182,-4.9997132499263,1.47791661714253,3.51083483014788,-5.88951873779297,12.10149225199,4.38552374588816,-7.38550967261905,7.45054557106712,-0.490691352635622,-0.940747294574976,-2.13930688798428,0.286655101925135,-0.925832740821928,-4.95130155039461,-10.187175657068,2.60595547204668,0.36538462,0.69230769,0.52884615,0.73684211,0.91666667,0.85454545,0.5,19.27848101,0.10576923,0.20192308,0.50961538,0.18269231,83.7988059303977,78.1939464750744,93.5795990566038,87.665726511102,-5.50163095647638,4.05214654831659,-4.59970150353774,2.01961718107525,5.64804181185636,-9.16639346168155,10.5410709021226,2.6882593255294,0.286655101925135,-2.13930688798428,-0.490691352635622,-0.940747294574976,2.60595547204668,-10.187175657068,-0.925832740821928,-4.95130155039461,0.34782609,0.67241379,0.52884615,0.8125,0.87179487,0.85454545,0.55769231,18,85.4597303602431,25.1886528862847,2,0.11111111,106.183,8,0.44444444,"2024-06-03",0
"Justin Verlander",8700,"2024-05-29","@SEA",21,2024,"HOU","A",41,0,0,1.28571428571429,1,1,1,0,0,0,0,0,7,25,3,1,1,1,1,0,0,0,0,9,11.5714285714286,1.28571428571429,3.85714285714286,9,0,0,1,12,2,1,0,0,0,0.36,0.04,0.32,3.39587788401489,1.28571428571429,0.125,0.571428571428571,0.142857142857143,1,2.88076549257551,-1.59505120686122,3.61563704609871,32.3933324466221,70.4755995100814,88.1027932330323,0.083333333,0.133333333,0.066666666,0.8,0.083333333,0.083333333,1,1.28571428571429,32,66,98,0.249691992998123,-0.272805988788605,0.522497951984406,2.00999999046326,0.228279381990433,1.02838397026062,1.165771484375,0.870000004768372,1.77219998836517,1,1,0.221825629472733,0.0209747254713887,0,0,0.5,93.10204082,0.1122449,86.72727273,0.23469388,77.17391304,0.15306122,83.93333333,1.15905165672302,0.682036280632019,0.366723358631134,0.474269330501556,2.3654115443327,6.20032982392745,1.59444938535276,3.16179553667704,0.30769231,0.76086957,0.52040816,0.5625,0.74285714,0.68627451,0.46938776,0.56,0.16326531,3,4,8,3,10,2,15,0.2,0.26666667,0.53333333,0.2,0.66666667,0.13333333,2.15955931821773,73,36.50119,60.18131,31.06214,65.77743,23.68958,79.50636,52.42687,59.03713,50.64709,42.512,29.08951,51.53283,48.97013,42.85463,53.38791,0.18939,4.36118,117.48,48.14,67.64,104.92,104.06,108.12,109.96,100.92,111.04,116.86,91.76,100.14,110.702653061224,92.5502040816327,102.488367346939,0.5,0.1122449,0.23469388,0.15306122,93.0551060267857,86.7454556551847,77.1826065726902,83.986669921875,-5.31095356843909,1.25768895582719,3.14195715862772,-7.4160634358724,12.3694183972417,4.1270321932706,-7.75929127568784,7.3247568766276,1.18532843887806,0.689707092940807,0.367919404059649,0.518584951758385,2.41903763036339,6.27006448128007,1.59964958286804,3.45723301172256,0.32608696,0.69230769,0.52040816,0.53333333,0.75,0.68627451,0.53061224,19.02739726,0.15306122,0.23469388,0.5,0.1122449,84.2642171223958,77.4563200577446,93.3595842633929,87.0192538174716,-6.61160837809245,4.30819436778193,-4.50315265266263,2.22910690307617,6.01520284016927,-9.19771078358526,11.2151028380102,2.81566446477717,0.518584951758385,0.367919404059649,1.18532843887806,0.689707092940807,3.45723301172256,1.59964958286804,2.41903763036339,6.27006448128007,0.29545455,0.68518519,0.51020408,0.53846154,0.75675676,0.7,0.55102041,15,88.4880615234375,32.0553955078125,1,0.06666667,108.786,2,0.13333333,"2024-05-29",0
