"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Will Smith",8048,"2024-07-26","CHC",7,2024,"KCR","H",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.8725122804045,152.159040742638,1,0,0.5,0.5,0,0,0,0,8,13,21,0.00676802173256874,-0.00701998127624393,0.013788003474474,0.534000039100647,0.0522760674357414,0.176449999213219,0.152400001883507,0.152400001883507,0.0762000009417534,1,1,0.0327223464846611,0.00563425177403538,0,0,0.33333333,91.28571429,0.38095238,81.125,0.14285714,76.66666667,0.14285714,85.66666667,NA,-0.0240631401538849,0.330344259738922,-0.0575831942260265,-0.000919044017791748,-0.343759145055498,4.12930324673653,-1.91943980753422,-0.0306348005930583,0.11111111,0.66666667,0.42857143,1,0.875,0.88888889,0.57142857,0.5,0.04761905,4,0,0,1,1,2,4,1,0,0,0.25,0.25,0.5,1.12912354672499,33.7617,29.97369,33.47086,37.39505,33.29125,38.27609,32.5682,44.16863,31.66737,40.71644,41.57355,42.75298,30.9521,37.85468,31.36793,1.30879,6.04028,85.12,88.1,67.68,88.9,71.92,74.5,79.9,115.08,112.72,120.14,72.82,76.88,97.2609523809524,88.9609523809524,87.1723809523809,0.33333333,0.38095238,0.14285714,0.14285714,91.3428606305804,81,76.5666656494141,85.7999979654948,4.52477591378348,-3.44249224662781,-2.77733929951986,7.50523630777995,10.2594059535435,-0.39814767241478,-5.23045539855957,6.69788996378581,-0.0238895490765572,0.333328049629927,-0.0590580143034458,-0.0013216957449913,-0.341279272522245,4.16660062037408,-1.96860047678153,-0.0440565248330434,0.125,0.61538462,0.42857143,1,0.875,0.88888889,0.61904762,19.11764706,0.14285714,0.14285714,0.33333333,0.38095238,85.8049926757812,76.532470703125,91.3418317522321,80.9642715454102,7.38180033365885,-3.17710336049398,4.208525793893,-3.81203246116638,5.11438687642415,-7.03217315673828,9.0383415222168,-1.81055998802185,-0.0013216957449913,-0.0590580143034458,-0.0238895490765572,0.333328049629927,-0.0440565248330434,-1.96860047678153,-0.341279272522245,4.16660062037408,0.125,0.61538462,0.42857143,1,0.875,0.88888889,0.61904762,4,88.1115417480469,5.08294868469238,0,0,102.148,1,0.25,"2024-07-26",0
"Will Smith",8048,"2024-07-22","ARI",7,2024,"KCR","H",34,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,101.731862486004,139.421515985497,2,0,0.666666666,0.333333333,0,0,0,0,10,12,22,0.00281001208350062,-0.00444798590615392,0.00725799798965454,0.533999979496002,0.0522760637104511,0.0817200019955635,0.0762000009417534,0.0762000009417534,NA,0,1,-0.0176096707582474,0.0519955250764249,0,0,0.27272727,90,0.59090909,80.76923077,0.04545455,78,0.09090909,86,NA,-0.661967992782593,0.73261433839798,-0.0344077162444592,-0.0858965888619423,-11.0327998797099,5.63549491075369,-3.44077162444592,-4.29482944309711,0.26666667,0.71428571,0.40909091,0.75,1,0.88888889,0.31818182,0.4,0.04545455,0,2,1,2,1,0,3,0,0.66666667,0.33333333,0.66666667,0.33333333,0,2.66755042160825,20,31.38989,25.12612,20,44.50496,20,27.85717,30.68805,39.18578,64.21919,50.83274,69.96635,43.04488,45.16027,51.92774,0.55751,4.91336,76.48,49.24,29.9,81.86,29.16,25.02,69.48,75.34,51.06,108.04,118.34,127.24,93.4645454545455,96.2772727272727,92.9681818181818,0.27272727,0.59090909,0.04545455,0.09090909,89.9000040690104,80.6230750450721,77.5,85.8000030517578,4.98536554972331,-2.1699757209191,-3.93981719017029,8.01610279083252,9.66348711649577,1.43280278719389,-3.64069437980652,7.76055192947388,-0.673971798270941,0.728799052536488,-0.0350487045943737,-0.0876166112720966,-11.2328633045157,5.60614655797298,-3.50487045943737,-4.38083056360483,0.28571429,0.625,0.40909091,0.75,1,0.88888889,0.36363636,20.17647059,0.09090909,0.04545455,0.27272727,0.59090909,85.8274993896484,77.5504989624023,89.9410603841146,80.644277719351,7.90102481842041,-4.81076002120972,4.76650333404541,-2.78065490722656,6.16213512420654,-5.83078002929688,8.57619031270345,0.0288983102028187,-0.0876166112720966,-0.0350487045943737,-0.673971798270941,0.728799052536488,-4.38083056360483,-3.50487045943737,-11.2328633045157,5.60614655797298,0.28571429,0.625,0.40909091,0.75,1,0.88888889,0.36363636,3,75.067881266276,-4.3916498819987,0,0,100.047,1,0.33333333,"2024-07-22",0
"Will Smith",8048,"2024-07-14","@BOS",7,2024,"KCR","A",34,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,0.5,2.1664797782898,6.8335202217102,2.1664797782898,214.004283478709,52.0131620748047,52.0512824543046,1,0.5,0.5,0,0,0,0,0,9,16,25,-0.0716399848461151,-0.12781198322773,0.0561719983816147,-0.453000009059906,-0.0436416193842888,0.917999982833862,0.791999995708466,0.791999995708466,0.263600021600723,1,1,-0.0554844699800014,-0.0225547306580669,0,1,0.12,93,0.68,81.82352941,0.08,78,0.12,87,NA,-0.797370791435242,0.550805330276489,0.215987622737885,-0.0139084346592426,-26.5790263811747,3.24003135456758,10.7993811368942,-0.463614488641421,0.33333333,0.5,0.4,0.6,0.8,0.7,0.4,1,0.12,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,4.73224837890044,53.62908,34.07897,80,80,30.5235,80,20,35.32172,38.31163,66.67287,41.96897,76.61028,57.97333,42.23876,80,-0.36994,3.52218,87.98,140,122.74,100.26,154.78,146.72,88.68,-0.980000000000004,-46.28,115.08,118.22,123.06,106.8816,110.9168,105.54,0.12,0.64,0.12,0.12,92.8666687011719,81.8812484741211,77.9666646321615,87.0333353678385,3.36732482910156,-3.09407901763916,-4.31120268503825,8.08968989054362,9.08377202351888,-1.29783713817596,-5.1960703531901,7.26110204060872,-0.811513647437096,0.516270458698273,0.258455365896225,-0.0145951472222805,-27.0504549145699,3.2266903668642,8.6151788632075,-0.48650490740935,0.21428571,0.63636364,0.4,0.33333333,0.85714286,0.7,0.44,19.15,0.12,0.12,0.12,0.64,87.1642354329427,78.0894012451172,92.992665608724,81.9891815185547,7.98822339375814,-4.7910099029541,3.22740650177002,-3.69717311859131,5.76778666178385,-7.03863334655762,8.06869633992513,-2.54135751724243,-0.0145951472222805,0.258455365896225,-0.811513647437096,0.516270458698273,-0.48650490740935,8.6151788632075,-27.0504549145699,3.2266903668642,0.23076923,0.58333333,0.4,0.33333333,0.85714286,0.7,0.48,2,94.4759521484375,9.17318153381348,0,0,99.9476,1,0.5,"2024-07-14",0
"Will Smith",8048,"2024-07-10","@STL",7,2024,"KCR","A",34,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.8725122804045,114.543946394147,2,0,0.666666666,0.333333333,0,0,2,18,3,8,11,0.106020011007786,0,0.106020011007786,0.479999989271164,0.0506329126656055,1.41159999370575,1.9099999666214,1.9099999666214,1.0103999376297,1,1,0.0751485973596573,-4.23268293912871e-05,1,0,0.18181818,91.5,0.63636364,79.42857143,0.09090909,75,0.09090909,84,NA,0.0646287351846695,0.397279769182205,0.0389156937599182,0.173169538378716,3.23143675923347,5.6754252740315,3.89156937599182,17.3169538378716,0.33333333,0.5,0.45454545,1,1,1,0.72727273,0.66666667,0,2,0,1,2,1,0,3,0.66666667,0,0.33333333,0.66666667,0.33333333,0,1.23095009100444,51.26585,34.50204,65.90322,80,37.13287,80,47.88625,25.03064,79.94096,58.28806,36.90495,68.86247,64.30905,35.56619,80,-0.76356,2.93175,83.28,120.12,103.78,90.22,163,164.66,89.3,164.34,147.62,107.96,107.72,128.26,100.710909090909,124.167272727273,132.863636363636,0.18181818,0.63636364,0.09090909,0.09090909,91.3000030517578,79.4571446010045,74.8000030517578,84.0999984741211,4.36236238479614,-2.89216532026018,-3.4555356502533,7.38055801391602,9.51185989379883,-2.45369747706822,-5.39741086959839,6.50477504730225,0.065942645072937,0.40156153216958,0.039364367723465,0.175375327467918,3.29713225364685,5.73659331670829,3.9364367723465,17.5375327467918,0.33333333,0.5,0.45454545,1,1,1,0.72727273,18.125,0.09090909,0.09090909,0.18181818,0.63636364,83.9954986572266,74.7610015869141,91.2376022338867,79.3586600167411,6.85045003890991,-4.24644994735718,3.68358492851257,-3.84739140101842,4.88609981536865,-6.91885995864868,8.39649963378906,-3.73453685215541,0.175375327467918,0.039364367723465,0.065942645072937,0.40156153216958,17.5375327467918,3.9364367723465,3.29713225364685,5.73659331670829,0.6,0.33333333,0.45454545,1,1,1,0.54545455,3,73.0315856933594,1.68775876363118,0,0,83.6466,0,0,"2024-07-10",1
"Will Smith",8048,"2024-07-04","TBR",7,2024,"KCR","H",34,0,0,9,1,0,0,0,0,0,0,0,1,7,3,1,1,1,1,0,0,0,0,0,0,9,27,0,0,0,2,2,2,0,0,0,0,0,0.14285714,-0.14285714,7.78591274388265,9,0.5,4,0.4,1,19.1664797782898,-10.1664797782898,9.19049659073353,214.004283478709,474.622115570001,226.79174951669,1,0.333333333,0.333333333,0.333333333,0,0.5,1,9,13,16,29,-0.120499990880489,-0.139493986964226,0.018994003534317,-2.36199998855591,-0.231228575110435,0.328849971294403,0.558466613292694,1.10579991340637,0.357199996709824,1,1,-0.33818119764328,-0.0282472694360486,0,1,0.24137931,91.14285714,0.51724138,81.4,0.10344828,77,0.13793103,85.75,NA,-0.0124811455607414,-1.52880585193634,0.0540259703993797,-0.66418445110321,-0.178302079439163,-10.1920390129089,1.80086567997932,-16.6046112775803,0.3,0.55555556,0.37931034,0.5,1,0.72727273,0.31034483,0.42857143,0.10344828,4,2,0,1,0,5,6,0.66666667,0.33333333,0,0.16666667,0,0.83333333,22.5161193892287,28.9939,30.45605,39.88539,43.86905,39.05336,55.67785,20,25.78398,20,44.3064,50.73447,39.39833,23.89918,41.40567,20.81857,1.74696,6.69753,89.92,103.6,97.2,85.42,88.12,86.36,71.82,21.92,-10.12,109.88,91.56,95.46,95.4096551724138,76.0551724137931,69.2737931034483,0.24137931,0.51724138,0.10344828,0.13793103,91.028573172433,81.3799967447917,76.9666646321615,85.4749984741211,4.96630586896624,-1.59929784138997,-3.90322081247965,7.99101829528809,9.46207972935268,0.00482803185780843,-5.22288767496745,5.4492769241333,-0.0167754702270031,-1.53259299695492,0.0544858016073704,-0.670832484960556,-0.239649574671473,-10.2172866463661,1.81619338691235,-16.7708121240139,0.26315789,0.6,0.37931034,0.4,1,0.72727273,0.34482759,18.81818182,0.13793103,0.10344828,0.24137931,0.51724138,85.6109771728516,77.1306966145833,91.1478445870536,81.5105305989583,8.00626182556152,-4.40600649515788,4.43708719526018,-2.24018351236979,4.2233099937439,-6.80695343017578,8.41037859235491,-1.41000417073568,-0.670832484960556,0.0544858016073704,-0.0167754702270031,-1.53259299695492,-16.7708121240139,1.81619338691235,-0.239649574671473,-10.2172866463661,0.26315789,0.6,0.37931034,0.4,1,0.72727273,0.34482759,6,94.5801188151042,9.02384694417318,2,0.33333333,105.246,4,0.66666667,"2024-07-04",0
"Will Smith",8048,"2024-06-30","CLE",7,2024,"KCR","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,76.8725122804045,189.77413509113,0,0,0,1,0,0,2,18,3,10,13,0.0312900021672249,0,0.0312900021672249,0.533999979496002,0.0522760637104511,0.398933321237564,0.627199947834015,0.627199947834015,0.152400001883507,1,1,0.0792440548539162,-0.00080988928921083,0,0,0.46153846,92.33333333,0.38461538,80,0.07692308,75,0.07692308,86,NA,0.360537737607956,0.460730791091919,-0.0344077162444592,-0.0373910665512085,6.00896229346593,9.21461582183838,-3.44077162444592,-3.73910665512085,0.33333333,0.85714286,0.61538462,1,1,1,0.53846154,0.33333333,0,1,2,0,0,3,0,3,0.33333333,0.66666667,0,0,1,0,0.837247528869512,80,33.38771,80,20,40.61137,20,65.32048,39.5333,80,46.44873,38.17642,48.26763,53.59389,36.11942,68.94151,-0.09786,3.9303,106,203.74,175.02,91.68,35.46,38.86,93.22,98.12,70.16,105.6,90.46,98,98.8461538461538,98.4784615384616,86.5261538461538,0.46153846,0.38461538,0.07692308,0.07692308,92.0666707356771,80.2200012207031,75.0999984741211,86.0999984741211,4.60897064208984,-3.65889587402344,-4.19333267211914,8.57762432098389,9.8052495320638,0.114981031417847,-4.94220542907715,7.04611444473267,0.365255862474442,0.508376110345125,-0.0350487045943737,-0.0380783230066299,6.08759770790736,10.1675222069025,-3.50487045943737,-3.80783230066299,0.2,0.875,0.61538462,1,1,1,0.61538462,20.7,0.07692308,0.07692308,0.46153846,0.38461538,86.1491012573242,75.1091995239258,92.0974527994792,80.2298400878906,8.50212001800537,-5.19483995437622,4.08636665344238,-4.61657791137695,5.50518989562988,-6.85124015808105,8.63686370849609,-1.26255359649658,-0.0380783230066299,-0.0350487045943737,0.365255862474442,0.508376110345125,-3.80783230066299,-3.50487045943737,6.08759770790736,10.1675222069025,0.25,0.77777778,0.61538462,1,1,1,0.69230769,3,93.2450154622396,38.1846440633138,0,0,101.336,1,0.33333333,"2024-06-30",0
"Will Smith",8048,"2024-06-29","CLE",7,2024,"KCR","H",34,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,9,9,0,0,0,1,3,0,1,0,0,0,0,0.2,-0.2,10.1179290840149,9,0.25,2,0,1,19.1664797782898,-10.1664797782898,10.7025049969554,214.004283478709,474.622115570001,264.406843865182,0.333333333,0,0.25,0.75,0.333333333,0.333333333,0,0,10,10,20,-0.020881999284029,-0.0326940007507801,0.0118120033293962,-0.466000020503998,-0.0456191822886467,0.134880006313324,0.22859999537468,0.22859999537468,0.0723999962210655,1,1,-0.133549347519875,-0.0212697383831945,0,0,0.25,91,0.55,80.45454545,0.05,76,0.15,85.33333333,NA,0.198136240243912,0.291414886713028,-0.0344077162444592,-1.45021665096283,3.96272480487823,2.64922624284571,-3.44077162444592,-48.3405550320943,0.15384615,0.85714286,0.4,0.5,0.83333333,0.75,0.35,0.2,0.1,2,0,2,1,1,2,4,0.5,0,0.5,0.25,0.25,0.5,16.9371858562976,42.66824,30.3864,58.90758,20,44.20064,20,32.55616,45.97969,23.1363,65.62315,54.9799,74.23376,47.23012,51.52093,54.50146,0.29749,4.52333,88.6,89.32,75.28,91.02,20.74,25.18,84.74,76.18,74.92,98.5,132.44,136.3,93.201,106.322,106.246,0.25,0.55,0.05,0.15,90.8200012207031,80.4363625266335,76,85.2000020345052,5.27086448669434,-2.54623014276678,-6.95607471466064,7.93747711181641,10.5219497680664,1.33173257654363,-2.46374440193176,7.30575815836589,0.181979916989803,0.333970475941896,-0.0350487045943737,-1.45208511501551,3.63959833979607,3.03609523583542,-3.50487045943737,-48.4028371671836,0.09090909,0.77777778,0.4,0,0.85714286,0.75,0.45,17.33333333,0.15,0.05,0.25,0.55,85.1510009765625,75.9289016723633,90.8119384765625,80.3781904740767,7.68172709147135,-8.20450973510742,4.95474815368652,-3.30310821533203,5.90160687764486,-4.10673999786377,9.47949829101563,0.0876828106966886,-1.45208511501551,-0.0350487045943737,0.181979916989803,0.333970475941896,-48.4028371671836,-3.50487045943737,3.63959833979607,3.03609523583542,0.09090909,0.77777778,0.4,0,0.85714286,0.75,0.45,4,92.027099609375,25.9741554260254,1,0.25,107.99,2,0.5,"2024-06-29",0
"Will Smith",8048,"2024-06-25","MIA",7,2024,"KCR","H",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.8725122804045,152.159040742638,0.5,0.25,0.25,0.5,0,0,0,0,3,10,13,-0.0999560058116913,-0.209570020437241,0.109614007174969,-0.121999964118004,-0.0119432201609015,1.77100002765656,1.59733331203461,2.90520000457764,0.500999987125397,1,1,0.00801069661974907,-0.0644511281560243,0,1,0.23076923,92.33333333,0.53846154,81.57142857,0.15384615,76.5,0.07692308,87,NA,-0.526674032211304,0.539902567863464,0.195634543895721,0.0389156937599182,-17.5558010737101,7.71289382662092,9.78172719478607,3.89156937599182,0.5,0.8,0.61538462,0.75,0.75,0.75,0.38461538,0.75,0.15384615,1,1,2,0,4,0,4,0.25,0.25,0.5,0,1,0,4.52595516298414,80,34.57462,80,80,34.72643,80,20,37.30165,20,76.98141,50.2027,80,70.73282,44.31867,76.46436,-1.16264,2.33313,86.26,170.66,165.26,112.76,136.04,125.76,80.56,62.18,28.62,107.6,127.74,138.78,100.512307692308,117.189230769231,113.392307692308,0.23076923,0.53846154,0.15384615,0.07692308,92.2666625976562,81.5571463448661,76.3499984741211,87.1999969482422,5.67052586873372,-2.54773003714425,-3.97563886642456,8.12142658233643,9.49447886149088,1.31313828059605,-5.72457599639893,6.30350637435913,-0.534817181527615,0.546521075069904,0.197990506887436,0.039364367723465,-17.8272393842538,7.80744392957006,9.8995253443718,3.9364367723465,0.5,0.71428571,0.61538462,0.66666667,0.8,0.75,0.53846154,19.66666667,0.07692308,0.15384615,0.23076923,0.53846154,87.0758972167969,76.2052001953125,92.1301676432292,81.4250139508929,8.09397983551025,-4.5946249961853,5.50383631388346,-3.26159858703613,4.90727996826172,-7.75431537628174,8.76950963338216,-0.276937144143241,0.039364367723465,0.197990506887436,-0.534817181527615,0.546521075069904,3.9364367723465,9.8995253443718,-17.8272393842538,7.80744392957006,0.5,0.71428571,0.61538462,0.66666667,0.8,0.75,0.53846154,4,86.8674621582031,20.5078430175781,0,0,95.8784,1,0.25,"2024-06-25",0
"Will Smith",8048,"2024-06-22","@TEX",7,2024,"KCR","A",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.8725122804045,152.159040742638,0.5,0.25,0.25,0.5,0,0,0,0,3,8,11,0.0463320054113865,-0.0222759786993265,0.0686079859733582,0.49099999666214,0.0509865023195744,0.82449996471405,0.821999967098236,0.821999967098236,0.740400016307831,1,1,0.040831197053194,0.0153628689192104,0,0,0.27272727,91.33333333,0.36363636,78.5,0.18181818,76.5,0.18181818,86,NA,-0.440147489309311,0.205317795276642,0.251000940799713,0.231607601046562,-14.671582976977,5.13294488191605,12.5500470399857,11.5803800523281,0.4,0.66666667,0.54545455,1,0.75,0.83333333,0.54545455,0.75,0.09090909,1,2,1,2,1,1,4,0.25,0.5,0.25,0.5,0.25,0.25,4.52595516298414,78.63503,32.84622,80,80,36.9814,80,59.73123,40.71192,72.59506,46.0884,45.63591,51.10013,70.38923,39.0944,80,-1.1413,2.36514,90.4,141.78,113.04,95,123.7,128.94,69.46,133.78,115.64,116.22,91.52,104.76,94.9145454545454,118.034545454545,113.629090909091,0.27272727,0.36363636,0.18181818,0.18181818,91,78.7750015258789,76.3500061035156,85.8999938964844,4.9192361831665,-3.73193073272705,-4.26009321212769,8.67236709594727,9.49152946472168,0.202339768409729,-6.30452537536621,6.45731639862061,-0.446966931223869,0.20747459307313,0.254104062914848,0.276658598333597,-14.8988977074623,5.18686482682824,12.7052031457424,13.8329299166799,0.4,0.66666667,0.54545455,1,0.75,0.83333333,0.54545455,18,0.18181818,0.18181818,0.27272727,0.36363636,86.1267547607422,76.5816497802734,91.211669921875,78.9946746826172,8.54022979736328,-4.57572507858276,4.54917335510254,-4.02474498748779,4.99464988708496,-7.77358484268188,8.28243001302083,-1.16119742393494,0.276658598333597,0.254104062914848,-0.446966931223869,0.20747459307313,13.8329299166799,12.7052031457424,-14.8988977074623,5.18686482682824,0.25,0.71428571,0.54545455,1,0.8,0.83333333,0.63636364,4,82.922004699707,22.6631984710693,0,0,105.815,1,0.25,"2024-06-22",0
"Will Smith",8048,"2024-06-18","@OAK",7,2024,"KCR","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.8725122804045,152.159040742638,0.5,0,0.333333333,0.666666666,0.5,0,0,0,3,5,8,0.0119000002741814,0,0.0119000002741814,0.453000009059906,0.0496710501611233,0.15706667304039,0.204800009727478,0.204800009727478,NA,0,1,0.075569324195385,0.000194681266940291,0,0,0.25,91,0.125,79,0.25,75.5,0.375,85.33333333,NA,0.265229791402817,0.173169538378716,0.00450797751545906,0.286351829767227,13.2614895701408,17.3169538378716,0.225398875772953,9.54506099224091,0.25,0.5,0.375,1,1,1,0.5,0.33333333,0,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,-0.147011853529864,47.84871,27.49201,55.95651,73.1139,39.5062,80,64.12792,42.84664,71.42391,80,44.1415,73.8742,60.74802,32.99124,70.28894,-0.54232,3.26361,82.18,98.54,90.06,89.44,112.66,112.18,65.94,160.64,144.44,100.24,89.06,87.88,82.1925,116.41,108.9125,0.25,0.125,0.25,0.375,90.6499938964844,79.0999984741211,75.4000015258789,85.2666625976562,4.62006378173828,-4.46396827697754,-6.33778476715088,7.58963267008464,10.6119337081909,0.345518112182617,-5.30985975265503,7.71800676981608,0.250916499644518,0.175375327467918,0.00431566312909126,0.331872701644897,12.5458249822259,17.5375327467918,0.215783156454563,11.0624233881632,0,0.6,0.375,NA,1,1,0.625,22,0.375,0.25,0.25,0.125,85.5458679199219,75.6573486328125,90.9342041015625,79.3766021728516,7.89154370625814,-6.10915994644165,4.52198028564453,-4.33630990982056,6.21665000915527,-7.13788032531738,9.25299453735352,-1.17750000953674,0.331872701644897,0.00431566312909126,0.250916499644518,0.175375327467918,11.0624233881632,0.215783156454563,12.5458249822259,17.5375327467918,0,0.6,0.375,NA,1,1,0.625,3,78.042226155599,25.0702489217122,0,0,86.107,0,0,"2024-06-18",0
"Will Smith",8048,"2024-06-14","@LAD",7,2024,"KCR","A",34,0,1,0,1,0,0,0,0,0,0,0,0.2,4,2,1,0,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,1,0,1,1,1,0,1,0,0,0.25,0,0.25,2.72685408401489,0,0.5,3.00000312924711,0.666666666666667,0.5,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.29438387255514,58.7187657997406,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,9,14,-0.252860009670258,-0.369220018386841,0.116359993815422,-0.742000043392181,-0.0785185173153877,2.18759989738464,1.79799997806549,1.79799997806549,0.495999991893768,1,1,-0.0974407866597176,-0.0181470820234731,0,1,0.28571429,92.75,0.64285714,82.11111111,0.07142857,77,NA,NA,NA,0.305391013622284,-0.253208070993423,-0.463952898979187,NA,7.6347753405571,-2.81342301103804,-46.3952898979187,NA,0.16666667,1,0.64285714,1,0.75,0.77777778,0.57142857,0.5,0.14285714,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,3.08592805523968,NA,NA,NA,80,38.25656,80,80,42.90597,80,38.27209,52.13776,36.19901,59.94226,50.94958,59.55462,-0.49227,3.33869,NA,NA,NA,86.2,157.46,155.68,96.4,127.22,104.54,121.94,85.48,93.02,112.09,102.547142857143,100.787142857143,0.28571429,0.64285714,0.07142857,NA,92.7249984741211,82.0333319769965,77,NA,3.6175684928894,-3.69927978515625,-5.26793050765991,NA,10.5414562225342,0.7500565316942,-6.08030033111572,NA,0.308872077614069,-0.258097924292088,-0.47120988368988,NA,7.72180194035172,-2.86775471435653,-47.120988368988,NA,0.16666667,1,0.64285714,1,0.75,0.77777778,0.57142857,21.11111111,NA,0.07142857,0.28571429,0.64285714,NA,77.0867004394531,92.8197021484375,82.1066758897569,NA,-5.32281017303467,3.44532251358032,-4.07959662543403,NA,-7.9048900604248,9.25318241119385,-0.852172586652968,NA,-0.47120988368988,0.308872077614069,-0.258097924292088,NA,-47.120988368988,7.72180194035172,-2.86775471435653,0.16666667,1,0.64285714,1,0.75,0.77777778,0.57142857,3,82.2383931477865,26.7601674397786,0,0,87.6375,0,0,"2024-06-14",0
