"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","piXX%","pivFA","pivSI","pivSL","pivXX","piFA-X","piSI-X","piSL-X","piXX-X","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwFA","piwSI","piwSL","piwXX","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tim Hill",16814,"2024-09-28","PIT",9,2024,"NYY","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.4129717639571,64.7888072114456,1,0,0.5,0.5,0,0,1,9,5,7,12,0.0145040014758706,0,0.0145040014758706,0.49099999666214,0.0509864985942841,0.190799996256828,0.252000004053116,0.252000004053116,0.283600002527237,1,1,0.0760995596647263,-8.27789497657161e-05,0,0,1,88.58333333,NA,NA,NA,0.716903388500214,NA,5.97419490416845,NA,0.375,0.25,0.33333333,0.66666667,1,0.75,0.33333333,0.33333333,0.08333333,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,-0.37167653138608,NA,NA,NA,32.38403,44.03135,23.78658,40.25917,65.96723,42.97194,NA,NA,NA,39.87603,56.30236,41.80719,0.75438,5.20866,96.72,37.36,13.98,127.7,89.24,122.14,NA,NA,NA,122.536666666667,80.5933333333333,104.113333333333,0.16666667,0.83333333,NA,NA,89.6500015258789,88.15,NA,NA,11.6439018249512,10.4065650939941,NA,NA,-0.371365249156952,-6.14793663024902,NA,NA,0.336752578616142,0.388614524155855,NA,NA,16.8376289308071,3.88614524155855,NA,NA,0.28571429,0.4,0.33333333,0.5,1,0.75,0.41666667,14.44444444,0.16666667,0.83333333,NA,NA,89.5449523925781,88.0580505371094,NA,NA,10.5443000793457,9.41668090820312,NA,NA,-0.368770480155945,-6.32962799072266,NA,NA,0.336752578616142,0.388614524155855,NA,NA,16.8376289308071,3.88614524155855,NA,NA,0.28571429,0.4,0.33333333,0.5,1,0.75,0.41666667,2,88.2014312744141,3.8023853302002,0,0,99.707,1,0.5,"2024-09-28",0
"Tim Hill",16814,"2024-09-26","BAL",9,2024,"NYY","H",34,0,0,9,1,0,0,0,0,0,0,0,1,6,3,1,1,0,0,0,0,0,0,0,0,0,27,0,0.4,0,5,1,0,0,2,0,0,0,0,0,2.31606242325356,0,0.5,3,0.5,0.66666667,3.1664797782898,5.8335202217102,4.67848818451166,223.321069021099,74.7751920086579,114.543946394147,5,0,0.833333333,0.166666666,0,0,0,0,3,13,16,8.40139400679618e-05,-0.000100016593933105,0.000184030534001067,-0.50900000333786,-0.052855659276247,0.00166666659060866,0,0,NA,0,1,0,0.0504083663411531,0,0,1,89.8125,NA,NA,NA,-0.924738764762878,NA,-5.77961727976799,NA,0.57142857,0.77777778,0.6875,1,0.85714286,0.90909091,0.5625,0.66666667,0.0625,2,3,1,3,2,1,6,0.33333333,0.5,0.16666667,0.5,0.33333333,0.16666667,1.27947495790741,NA,NA,NA,63.00017,34.23384,80,66.12459,57.43171,65.44809,NA,NA,NA,72.98848,46.55305,80,-1.30278,2.12292,102.28,119.8,96.78,128.76,115.92,134.84,NA,NA,NA,123.795,116.6475,127.70375,0.1875,0.8125,NA,NA,91.3666687011719,89.4230769230769,NA,NA,11.4719009399414,8.72398376464844,NA,NA,-0.0811296900113424,-5.4580324613131,NA,NA,0.0183174163103104,-0.952497355639935,NA,NA,0.610580543677012,-7.3269027356918,NA,NA,0.4,0.81818182,0.6875,1,0.88888889,0.90909091,0.6875,15.6,0.1875,0.8125,NA,NA,91.1188659667969,89.1926926832933,NA,NA,10.2693328857422,7.60951232910156,NA,NA,-0.145382662614187,-5.85115872896635,NA,NA,0.0183174163103104,-0.952497355639935,NA,NA,0.610580543677012,-7.3269027356918,NA,NA,0.4,0.81818182,0.6875,1,0.88888889,0.90909091,0.6875,6,86.4106038411458,-30.3985087076823,1,0.16666667,105.357,2,0.33333333,"2024-09-26",0
"Tim Hill",16814,"2024-09-22","@OAK",9,2024,"NYY","A",34,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.4129717639571,64.7888072114456,1,0,0.5,0.5,0,0,0,0,0,5,5,0.0750159993767738,0,0.0750159993767738,0.453000009059906,0.0496710501611233,1.01453328132629,1.4811999797821,1.4811999797821,1.61760008335114,1,1,0.0742984414100647,-0.00035705303224251,1,0,1,89.6,NA,NA,NA,0.72822105884552,NA,14.5644211769104,NA,1,1,1,0.66666667,1,0.8,0.4,1,0.2,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,-0.37167653138608,NA,NA,NA,NA,NA,NA,74.27138,80,61.3868,NA,NA,NA,80,76.90292,72.90083,-2.02339,1.04201,NA,NA,NA,144.1,117.94,147.82,NA,NA,NA,144.1,117.94,147.82,NA,1,NA,NA,NA,89.5400024414062,NA,NA,NA,9.6420051574707,NA,NA,NA,-5.96528396606445,NA,NA,NA,0.778935242444277,NA,NA,NA,15.5787048488855,NA,NA,1,1,1,0.5,1,0.8,0.6,18,NA,1,NA,NA,NA,89.8727172851563,NA,NA,NA,9.1302116394043,NA,NA,NA,-6.77052993774414,NA,NA,NA,0.778935242444277,NA,NA,NA,15.5787048488855,NA,NA,1,1,1,0.5,1,0.8,0.6,2,79.3427963256836,-29.1125450134277,0,0,100.35,1,0.5,"2024-09-22",0
"Tim Hill",16814,"2024-09-19","@SEA",9,2024,"NYY","A",34,0,0,0,1,0,0,0,0,0,0,0,1.2,6,0,0,0,0,2,1,0,0,0,1,5.40000205993731,10.8000041198746,0,0.5,0,0,1,1,0,0,0,1,0,0.16666667,0.33333333,-0.16666667,9.16889575161689,0,0,1.20000045776385,0,1,5.56648069381749,-5.56648069381749,6.473686083622,0,132.809878440775,159.204107059511,1,0,0.5,0.5,0,0,0,0,5,8,13,0.0792919769883156,-0.0357720255851746,0.11506399512291,0.892000019550323,0.101306080818176,1.11093330383301,0.78600001335144,1.01440000534058,0.4617999792099,1,1,0.0451995246112347,0.0261746764454244,1,0,1,87.30769231,NA,NA,0.30769231,1.14817321300507,NA,8.83210163850051,NA,0.28571429,0.66666667,0.46153846,1,0.75,0.83333333,0.46153846,0.66666667,0.07692308,0,1,2,1,2,0,3,0,0.33333333,0.66666667,0.33333333,0.66666667,0,4.95307476185959,NA,NA,NA,47.79728,53.14534,67.03251,39.97648,53.20471,37.18382,NA,NA,NA,42.62014,47.52368,40.55152,0.58389,4.95293,76.64,86.48,77.58,111.12,56.18,74.24,NA,NA,NA,108.246666666667,58.705,74.5183333333333,0.07692308,0.92307692,NA,NA,90,87.183339436849,NA,NA,10.4532461166382,9.58275413513184,NA,NA,1.30240106582642,-4.22175947825114,NA,NA,0,0.892920348793268,NA,NA,0,7.44100290661057,NA,NA,0.2,0.625,0.46153846,1,0.8,0.83333333,0.61538462,14.125,0.07692308,0.92307692,NA,NA,90.0566024780273,87.2660115559896,NA,NA,9.46652030944824,8.81412251790365,NA,NA,0.58549302816391,-4.99780909220378,NA,NA,0.252764463424683,0.892920348793268,NA,NA,25.2764463424683,7.44100290661057,NA,NA,0.16666667,0.71428571,0.46153846,1,0.8,0.83333333,0.53846154,3,95.8861694335938,13.2502489089966,0,0,106.886,1,0.33333333,"2024-09-19",0
"Tim Hill",16814,"2024-09-15","BOS",9,2024,"NYY","H",34,0,0,0,1,0,0,0,0,0,1,0,1.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,3,0,1,0,0,0,1,6.75000160932579,4,9,13,0.150612026453018,0,0.150612026453018,1.10199999809265,0.114434063434601,1.24693334102631,1.36146664619446,2.35319995880127,0.528800010681152,1,1,0.0999398231506348,0.0208461254623479,1,0,1,87.76923077,NA,NA,NA,1.20893096923828,NA,9.29946899414062,NA,0.42857143,0.66666667,0.53846154,0.66666667,1,0.85714286,0.46153846,0.66666667,0.07692308,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,1.3817372236624,NA,NA,NA,NA,NA,NA,55.85832,50.69519,51.13448,NA,NA,NA,61.89446,45.09965,58.01909,-0.61355,3.15677,NA,NA,NA,131.36,109.92,154.36,NA,NA,NA,131.36,109.92,154.36,NA,1,NA,NA,NA,87.7230788010817,NA,NA,NA,10.5963885967548,NA,NA,NA,-5.0540037888747,NA,NA,NA,1.2281908467412,NA,NA,NA,9.44762189800923,NA,NA,0.4,0.625,0.53846154,1,0.8,0.85714286,0.61538462,14.9,NA,1,NA,NA,NA,87.5808293269231,NA,NA,NA,9.36309931828425,NA,NA,NA,-5.63450211745042,NA,NA,NA,1.2281908467412,NA,NA,NA,9.44762189800923,NA,NA,0.4,0.625,0.53846154,1,0.8,0.85714286,0.61538462,3,91.7621561686198,-2.91854159037272,0,0,111.942,2,0.66666667,"2024-09-15",0
"Tim Hill",16814,"2024-09-14","BOS",9,2024,"NYY","H",34,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,98.9563021310083,101.806421637006,2,0,1,0,0,0,0,0,4,9,13,0.000568000134080648,-0.000100000062957406,0.000668000197038054,0.49099999666214,0.0509864985942841,0.00999999977648258,0.00999999977648258,0.00999999977648258,NA,0,1,0.0568000115454197,3.13222441039596e-09,0,0,1,90.33333333,NA,NA,0.07692308,0.33764123916626,NA,2.81367699305217,NA,0.6,1,0.66666667,0.66666667,0.5,0.625,0.16666667,0.75,0.23076923,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,3.13409342992769,NA,NA,NA,20,57.40595,20,35.36928,67.04054,20,NA,NA,NA,30.78779,59.89656,20,1.31899,6.05558,134.34,-34.14,-25.14,142.52,48.14,72.52,NA,NA,NA,141.156666666667,34.4266666666667,56.2433333333333,0.16666667,0.83333333,NA,NA,91.25,89.9799987792969,NA,NA,10.268349647522,9.79752578735352,NA,NA,0.906247317790985,-5.63209266662598,NA,NA,-0.123742401599884,0.46108166500926,NA,NA,-6.1871200799942,4.6108166500926,NA,NA,0.55555556,1,0.66666667,0.6,0.66666667,0.625,0.25,18,0.16666667,0.83333333,NA,NA,91.1513977050781,89.8965209960938,NA,NA,9.23431968688965,8.74007720947266,NA,NA,0.897469997406006,-6.24626617431641,NA,NA,-0.123742401599884,0.445672072470188,NA,NA,-6.1871200799942,4.45672072470188,NA,NA,0.55555556,1,0.66666667,0.6,0.66666667,0.625,0.25,2,99.2718353271484,-17.0429077148438,0,0,100.187,2,1,"2024-09-14",0
"Tim Hill",16814,"2024-09-12","BOS",9,2024,"NYY","H",34,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0,0,0,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,38.5035181772913,39.612488761715,2,0.333333333,0.666666666,0,0,0,0,0,2,10,12,0.125487998127937,0,0.125487998127937,0.592000007629395,0.0614745579659939,1.24399995803833,1.4885333776474,0.775199949741364,2.30719995498657,1,1,0.101175904273987,-0.000301304305494868,1,0,1,88.66666667,NA,NA,NA,0.902568280696869,NA,7.52140233914057,NA,0.75,0.5,0.66666667,0.83333333,1,0.875,0.33333333,1,0.08333333,0,3,0,0,2,1,3,0,1,0,0,0.66666667,0.33333333,3.16252362530668,NA,NA,NA,72.23268,49.18727,80,79.11937,73.33332,75.56758,NA,NA,NA,80,63.53914,80,-2.2686,0.67419,143.5,119.36,116.52,139.48,112.14,137.6,NA,NA,NA,140.15,113.343333333333,134.086666666667,0.16666667,0.83333333,NA,NA,91.3000030517578,87.9799987792969,NA,NA,11.0705223083496,9.73275909423828,NA,NA,0.569427132606506,-5.14514312744141,NA,NA,0.196128189563751,0.79754676669836,NA,NA,9.80640947818756,7.9754676669836,NA,NA,0.71428571,0.6,0.66666667,0.8,1,0.875,0.41666667,24.625,0.16666667,0.83333333,NA,NA,91.3007049560547,87.9877197265625,NA,NA,9.99662494659424,8.55557708740234,NA,NA,0.2449010014534,-5.58904304504395,NA,NA,0.196128189563751,0.79754676669836,NA,NA,9.80640947818756,7.9754676669836,NA,NA,0.66666667,0.66666667,0.66666667,1,0.75,0.875,0.5,3,96.3538818359375,-10.2325083414714,0,0,104.526,2,0.66666667,"2024-09-12",0
"Tim Hill",16814,"2024-09-11","KCR",9,2024,"NYY","H",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,0,0,0,1.54372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,3,0.25,0.75,0,0,0,2,18,2,9,11,0.0540520176291466,-0.0134400185197592,0.0674920380115509,0.49099999666214,0.0509864985942841,0.764900028705597,0.962000012397766,0.962000012397766,1.73000001907349,1,1,0.0497772134840488,0.0208882533752166,0,0,1,88.81818182,NA,NA,NA,0.172302782535553,NA,1.56638893214139,NA,0,0.5,0.36363636,NA,1,1,0.72727273,1,0,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,4.83560005956608,NA,NA,NA,37.33177,40.92266,20,80,55.21732,74.26799,NA,NA,NA,80,48.01011,80,-2.42159,0.44471,109.02,105.94,83.82,119.38,123.74,133.2,NA,NA,NA,118.438181818182,122.121818181818,128.710909090909,0.09090909,0.90909091,NA,NA,90.9000015258789,88.5200012207031,NA,NA,11.8436880111694,10.1961372375488,NA,NA,0.911786675453186,-4.90216331481934,NA,NA,-0.0210469514131546,0.194056130945683,NA,NA,-2.10469514131546,1.94056130945683,NA,NA,0,0.5,0.36363636,NA,1,1,0.72727273,13.28571429,0.09090909,0.90909091,NA,NA,90.9227981567383,88.5756591796875,NA,NA,10.8908996582031,8.90587005615234,NA,NA,0.875644028186798,-5.38291816711426,NA,NA,-0.0210469514131546,0.194056130945683,NA,NA,-2.10469514131546,1.94056130945683,NA,NA,0,0.44444444,0.36363636,NA,1,1,0.81818182,4,90.0853805541992,-14.3591384887695,0,0,102.052,3,0.75,"2024-09-11",0
"Tim Hill",16814,"2024-09-03","@TEX",9,2024,"NYY","A",34,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.23178597293757,58.7187657997406,0,0,0,1,0,0,0,0,1,6,7,0.208667978644371,0,0.208667978644371,0.559999942779541,0.0581516064703465,5.94200038909912,3.01140022277832,6.02280044555664,3.44440007209778,1,1,0.0354289598762989,-0.000311496904202464,1,0,1,89,NA,NA,NA,0.309262037277222,NA,4.41802910396031,NA,0.5,1,0.57142857,1,1,1,0.14285714,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.1325365713611,NA,NA,NA,74.40615,37.32092,80,45.2714,46.76736,43.89638,NA,NA,NA,53.47677,39.12749,56.6153,-0.09059,3.94121,132.58,73.88,54.36,115.96,127.26,125.94,NA,NA,NA,118.334285714286,119.634285714286,115.714285714286,0.14285714,0.85714286,NA,NA,89.5999984741211,88.8666687011719,NA,NA,10.0550413131714,9.12202072143555,NA,NA,0.668026208877563,-4.0701150894165,NA,NA,-0.0441680178046227,0.363357894122601,NA,NA,-4.41680178046227,6.05596490204334,NA,NA,0.4,1,0.57142857,1,1,1,0.28571429,18.6,0.14285714,0.85714286,NA,NA,90.0992965698242,89.3694152832031,NA,NA,9.21205043792725,8.19187037150065,NA,NA,0.120397001504898,-4.56665166219075,NA,NA,-0.0441680178046227,0.363357894122601,NA,NA,-4.41680178046227,6.05596490204334,NA,NA,0.4,1,0.57142857,1,1,1,0.28571429,1,98.8308639526367,29.38503074646,1,1,98.8309,1,1,"2024-09-03",0
"Tim Hill",16814,"2024-09-02","@TEX",9,2024,"NYY","A",34,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,5,2,1,1,0,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,0,0,3,0,0,0,0,0,0,0.4,0,0.4,-0.621910915985107,0,0.4,1.50000035762795,0.666666666666667,0.5,0.166479063033887,6.58352254629191,0.166479063033887,167.490841698753,2.23184434592478,2.29612547777477,3,0,1,0,0,0,0,0,2,13,15,0.0140720009803772,-0.0194199997931719,0.0334919989109039,0.467999994754791,0.0485981367528439,0.259600013494492,0.256999999284744,0.32039999961853,0.203599989414215,1,1,-0.0123968217521906,0.0666032942055358,0,0,1,89.4,NA,NA,NA,0.389479875564575,NA,2.59653250376383,NA,0.66666667,0.66666667,0.66666667,0.75,1,0.9,0.6,0.8,0.06666667,0,1,2,0,1,2,3,0,0.33333333,0.66666667,0,0.33333333,0.66666667,-0.511204717527351,NA,NA,NA,80,48.65365,80,80,71.86043,74.55528,NA,NA,NA,80,59.62225,80,-2.74213,-0.0361,118.28,147.72,137.76,131.56,126.22,148.38,NA,NA,NA,128.018666666667,131.953333333333,145.548,0.26666667,0.73333333,NA,NA,90.8249969482422,88.7727272727273,NA,NA,11.0892505645752,9.69869995117188,NA,NA,0.161481127142906,-5.10197622125799,NA,NA,0.193398639559746,0.201332192867994,NA,NA,4.83496598899364,1.83029266243631,NA,NA,0.33333333,0.75,0.66666667,0,1,0.9,0.8,16.6,0.26666667,0.73333333,NA,NA,91.3439712524414,89.271562056108,NA,NA,9.92233276367188,8.80081384832209,NA,NA,-0.385062485933304,-5.47794203324751,NA,NA,0.193398639559746,0.201332192867994,NA,NA,4.83496598899364,1.83029266243631,NA,NA,0.25,0.81818182,0.66666667,0,1,0.9,0.73333333,3,96.064208984375,-8.91481971740723,0,0,102.607,2,0.66666667,"2024-09-02",0
