"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","XX%","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSI%","piSL%","pivCU","pivFA","pivFS","pivSI","pivSL","piCU-X","piFA-X","piFS-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFS","piwSI","piwSL","piwCU/C","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Reed Garrett",16866,"2024-08-30","@CHW",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1620045506571,66.5170884121943,1,0,0.5,0.5,0,0,0,0,4,7,11,0.054067999124527,0,0.054067999124527,0.496999979019165,0.0512107163667679,0.712266683578491,1.06459999084473,1.06459999084473,1.04339993000031,1,1,0.0758637264370918,4.60421525107918e-05,0,0,0.63636364,97.57142857,0.18181818,86,NA,NA,0.18181818,89.5,NA,0.640053451061249,0.149364113807678,NA,-0.0611964836716652,9.14362072944641,7.46820569038391,NA,-3.05982418358326,0.33333333,1,0.63636364,1,0.8,0.85714286,0.45454545,1,0.09090909,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.355073006517256,80,65.9194,80,80,57.77384,80,48.57019,63.18072,33.08697,NA,NA,NA,20,69.57234,20,80,64.76121,80,-2.82359,-0.15829,111.9,152.1,159.08,124.98,190.62,229.52,110,98.44,110.04,NA,NA,NA,155.18,46.42,100.22,122.990909090909,133.634545454545,158.672727272727,0.36363636,NA,0.18181818,0.27272727,0.18181818,98,NA,89.3000030517578,97.0666707356771,85.8000030517578,-6.08709859848022,NA,-8.30853843688965,-9.42508443196615,9.23974609375,8.43245601654053,NA,-0.0643963217735291,4.67381477355957,-0.515005230903625,0.0469027459621429,NA,-0.0623212568461895,0.643221378326416,0.151132393628359,1.17256864905357,NA,-3.11606284230947,21.4407126108805,7.55661968141794,0,0.875,0.63636364,NA,0.71428571,0.71428571,0.72727273,20,NA,0.36363636,0.18181818,0.27272727,0.18181818,NA,98.0162048339844,89.3513946533203,97.0992329915365,85.8115539550781,NA,-5.63272762298584,-8.18622016906738,-9.32625007629395,10.1189651489258,NA,7.53954982757568,-1.61204397678375,3.56559340159098,-1.70332503318787,NA,0.0469027459621429,-0.0623212568461895,0.643221378326416,0.151132393628359,NA,1.17256864905357,-3.11606284230947,21.4407126108805,7.55661968141794,0,1,0.63636364,NA,0.71428571,0.71428571,0.63636364,2,89.2610778808594,-6.79328632354736,0,0,96.6279,1,0.5,"2024-08-30",0
"Reed Garrett",16866,"2024-08-28","@ARI",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,0.2,1,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.84812838738598,5.81251197675874,0,0,0,0,0,0,0,0,1,3,4,0.113820008933544,0,0.113820008933544,0.533999979496002,0.0539393909275532,1.75899994373322,1.28699994087219,2.57399988174438,2.48600006103516,1,1,0.0605737529695034,0.00413347419048055,1,0,0.25,98,0.25,93,NA,NA,0.5,89,NA,0.193908214569092,0.0389156937599182,NA,0.0334886722266674,19.3908214569092,3.89156937599182,NA,1.67443361133337,0.5,1,0.75,1,0,0.33333333,0.5,1,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.68845835847855,40.8363,37.17498,41.06875,NA,NA,NA,NA,NA,NA,80,41.69629,80,56.81327,31.81302,76.99701,67.45373,35.28697,80,-0.95892,2.63871,128.48,131.02,125,NA,NA,NA,NA,NA,NA,109.02,146.84,158.96,114.98,111.2,111.32,116.865,125.065,126.65,0.25,0.25,0.5,NA,NA,98,92.6999969482422,89.0999984741211,NA,NA,-4.86422872543335,2.70206761360168,-5.04780340194702,NA,NA,8.94458389282227,3.62039518356323,2.20023941993713,NA,NA,0.196128189563751,0.039364367723465,0.0337270088493824,NA,NA,19.6128189563751,3.9364367723465,1.68635044246912,NA,NA,0,1,0.75,NA,0,0,0.75,16,NA,0.25,0.5,NA,0.25,NA,98.060302734375,89.2252044677734,NA,92.8019027709961,NA,-4.76266002655029,-4.90922021865845,NA,3.31726002693176,NA,8.20773983001709,1.11609899997711,NA,2.84816002845764,NA,0.196128189563751,0.0337270088493824,NA,0.039364367723465,NA,19.6128189563751,1.68635044246912,NA,3.9364367723465,0,1,0.75,NA,0,0,0.75,0,NA,NA,0,NA,NA,0,NA,"2024-08-28",0
"Reed Garrett",16866,"2024-08-27","@ARI",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,0.1,3,2,0,0,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0.5,0,2,1,0,1,1,0,0,0,0,0,4.72206241920756,0,0.666666666666667,6.00000625849423,0.666666666666667,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,78.7896047094219,187.926204380887,2,0,0.666666666,0.333333333,1,0,0,0,2,7,9,0.00324000092223287,-0.0158600006252527,0.0191000010818243,0.106000006198883,0.0107070710510015,0.362666666507721,0.061999998986721,0.123999997973442,0.340000003576279,1,1,-0.0514554120600224,0.060389238136271,0,0,0.55555556,97.2,0.33333333,91,NA,NA,0.11111111,90,NA,-0.425037235021591,-0.229239955544472,NA,-0.0238054171204567,-8.50074470043182,-7.64133185148239,NA,-2.38054171204567,0.6,0.75,0.66666667,0.66666667,1,0.83333333,0.44444444,0.66666667,0.11111111,1,1,1,2,0,1,3,0.33333333,0.33333333,0.33333333,0.66666667,0,0.33333333,0.0183463836647299,72.56129,60.01644,70.25926,NA,NA,NA,80,80,80,20,62.81692,42.9049,28.85037,61.53859,22.78674,65.42041,64.56993,66.79355,-0.8326,2.82819,102.8,115.58,118.02,NA,NA,NA,165.24,186.64,218.06,107.12,57.36,74.28,107.94,69.3,79.5,111.268888888889,105.395555555556,115.135555555556,0.55555556,0.22222222,0.11111111,NA,0.11111111,97.3599975585937,93.75,89.8000030517578,NA,86.3000030517578,-5.24340019226074,1.62038850784302,-8.61292266845703,NA,7.40278434753418,9.04352111816406,5.32151699066162,1.68775975704193,NA,0.810881495475769,-0.431845527142286,0.310734406113625,-0.0242429338395596,NA,-0.544301271438599,-8.63691054284573,15.5367203056812,-2.42429338395596,NA,-54.4301271438599,0.6,0.75,0.66666667,0.66666667,1,0.83333333,0.44444444,18.66666667,NA,0.55555556,0.11111111,NA,0.33333333,NA,97.4278198242187,89.888801574707,NA,91.3038330078125,NA,-4.92806625366211,-8.16802024841309,NA,4.29298655192057,NA,8.09591598510742,0.119728997349739,NA,2.54913965861003,NA,-0.431845527142286,-0.0242429338395596,NA,-0.233566865324974,NA,-8.63691054284573,-2.42429338395596,NA,-7.78556217749914,0.5,0.8,0.66666667,0.5,1,0.83333333,0.55555556,3,78.0336761474609,18.0425198872884,0,0,93.0606,0,0,"2024-08-27",0
"Reed Garrett",16866,"2024-08-22","@SDP",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,151.731004947569,150.806929171676,2,0,1,0,0,0,0,0,5,8,13,0.0754719972610474,-0.0670540034770966,0.142526000738144,0.457000017166138,0.0498636104166508,1.57546675205231,1.48539996147156,1.48539996147156,1.62419998645782,1,1,0.0283055063337088,0.0195990255535764,1,0,0.30769231,96.75,0.46153846,88.66666667,NA,NA,0.23076923,88.66666667,NA,0.119096159934998,-0.321702212095261,NA,0.885525643825531,2.97740399837494,-5.36170353492101,NA,29.517521460851,0.44444444,0.5,0.46153846,0.75,1,0.83333333,0.30769231,0.66666667,0.07692308,0,2,0,0,0,2,2,0,1,0,0,0,1,6.4629799048044,NA,NA,NA,30.32639,77.06033,20.99659,39.4833,68.67342,27.74083,20,72.0258,45.21293,55.22883,54.80201,58.13478,27.22558,72.50433,30.68172,1.5403,6.38754,NA,NA,NA,111.1,74.54,93.3,125.38,82.44,100.98,115.2,-37.64,-13.14,126.14,102.24,114.3,118.812307692308,56.8676923076923,75.3553846153846,NA,0.23076923,0.23076923,0.30769231,0.23076923,NA,92.0999959309896,88.3666687011719,96.6500015258789,85.2666676839193,NA,0.967545668284098,-7.27112007141113,-11.3749885559082,7.59592310587565,NA,5.37224197387695,1.13482324282328,6.03291606903076,0.764722983042399,NA,-0.30683821439743,0.90099535882473,0.120255548506975,-0.0229568891227245,NA,-10.2279404799143,30.033178627491,3.00638871267438,-0.765229637424151,0.375,0.6,0.46153846,1,0.66666667,0.83333333,0.38461538,19.5,NA,NA,0.23076923,0.30769231,0.46153846,NA,NA,88.4451293945312,96.7385025024414,88.75634765625,NA,NA,-6.60793685913086,-10.434365272522,5.50453503926595,NA,NA,0.0510746687650681,4.70481729507446,1.90515279769897,NA,NA,0.90099535882473,0.120255548506975,-0.329795103520155,NA,NA,30.033178627491,3.00638871267438,-5.49658505866925,0.375,0.6,0.46153846,1,0.66666667,0.83333333,0.38461538,2,94.3752899169922,3.63630676269531,0,0,94.4914,0,0,"2024-08-22",0
"Reed Garrett",16866,"2024-08-18","MIA",25,2024,"NYM","H",31,0,1,9,1,0,0,0,0,0,0,0,1,5,0,1,1,0,3,0,0,0,0,1,9,27,0,0.33333333,0,0,0,1,0,0,0,0,0,0.2,0.6,-0.4,17.0040490840149,0,0,3,0,0.66666667,10.1664797782898,-1.16647977828979,11.6784881845117,227.074849031134,248.986205265099,284.008600773789,0,0,0,1,0,0,0,0,14,13,27,0.100729964673519,-0.175622045993805,0.276352018117905,0.517000019550323,0.0562262125313282,2.65199995040894,2.2917332649231,3.2195999622345,3.51999998092651,1,1,-0.0048216013237834,0.0428042433136472,1,0,0.25925926,97.57142857,0.37037037,90.7,NA,NA,0.37037037,88.6,NA,-0.454738736152649,0.250029355287552,NA,-0.220933184027672,-6.49626765932356,2.50029355287552,NA,-2.20933184027672,0.16666667,0.77777778,0.37037037,0.66666667,0.85714286,0.8,0.33333333,0.4,0.07407407,1,0,0,1,0,0,1,1,0,0,1,0,0,12.161855416752,20,59.30427,20,41.47939,59.54125,34.17599,20,48.39391,20,79.35559,47.98664,54.15609,20,47.36161,20,20,54.0551,20,3.27213,8.98529,118.44,-73.36,-52.08,111.34,108.5,124.06,138.88,46.36,67.84,108.56,117.12,135.78,98.24,-11.94,0.900000000000006,109.019259259259,28.1659259259259,45.1348148148148,0.18518519,0.2962963,0.37037037,0.07407407,0.07407407,97.8799987792969,91.5749969482422,88.5599975585938,97,86.1499938964844,-4.93296585083008,1.37556374073029,-6.05473442077637,-8.56828308105469,6.96678686141968,9.88276824951172,3.65947151184082,1.12286367416382,4.05682802200317,0.115832388401031,-0.489377204328775,0.106766201555729,-0.228936493396759,0.0229212380945683,0.144624400883913,-9.78754408657551,1.33457751944661,-2.28936493396759,1.14606190472841,7.23122004419565,0.125,0.72727273,0.37037037,0.5,0.875,0.8,0.40740741,22.5,NA,0.18518519,0.37037037,0.07407407,0.37037037,NA,98.1737182617187,88.8079711914063,97.2583465576172,90.7280700683594,NA,-4.07097015380859,-5.72199974060059,-8.32242012023926,3.22228889465332,NA,8.73766403198242,0.059998083114624,3.13631010055542,2.07561225891113,NA,-0.489377204328775,-0.228936493396759,0.0229212380945683,0.251390602439642,NA,-9.78754408657551,-2.28936493396759,1.14606190472841,2.51390602439642,0.125,0.72727273,0.37037037,0.5,0.875,0.8,0.40740741,1,68.4565963745117,33.8673667907715,0,0,68.4566,0,0,"2024-08-18",0
"Reed Garrett",16866,"2024-08-15","OAK",25,2024,"NYM","H",31,0,1,18,1,0,0,0,0,0,0,1,1,7,3,2,2,0,1,0,0,0,0,1,9,9,27,1,0,0,2,1,2,0,0,0,0,0.14285714,0.14285714,0,5.4426270424455,0,0.5,4,0.6,0.5,4.1664797782898,13.8335202217102,5.67848818451166,454.149698062268,103.103404788804,139.014259199392,2,0.4,0.4,0.2,0,0,0,0,12,12,24,-0.293905973434448,-0.383614003658295,0.0897080078721046,-1.54100000858307,-0.167591080069542,2.23231434822083,1.45740008354187,1.45740008354187,0.928200006484985,1,1,-0.118119701743126,-0.0135400591990075,0,1,0.375,96.11111111,0.375,89.66666667,NA,NA,0.25,88,NA,0.233832150697708,-1.08785796165466,NA,-0.417708337306976,2.59813500775231,-12.0873106850518,NA,-6.96180562178294,0.23529412,0.71428571,0.375,0.75,0.8,0.77777778,0.29166667,0.42857143,0.08333333,2,2,1,0,3,2,5,0.4,0.4,0.2,0,0.6,0.4,6.69407779051548,71.84022,70.7521,76.98495,20,75.94914,20,20,60.24935,20,80,51.81635,80,26.99622,58.47953,20,33.47092,66.55662,23.98133,1.1523,5.80554,129.36,130.74,139.7,134.16,-2.02,28.9,112.9,44.58,67.76,101.66,142.18,162.3,117.6,68.42,88.04,118.171304347826,71.5956521739131,93.8313043478261,0.08333333,0.25,0.25,0.29166667,0.125,96.25,91.9833374023438,88,95.8571428571429,85.2333374023438,-5.19607353210449,0.227868914604187,-8.33472061157227,-10.6063014439174,7.44182141621908,9.71010780334473,4.91394074757894,0.456613024075826,5.19459860665458,2.39786990483602,0.199564710259438,-1.08899392187595,-0.436811942607164,0.0337872616946697,-0.0121274664998055,9.97823551297188,-18.1498986979326,-7.28019904345274,0.48267516706671,-0.404248883326848,0.13333333,0.77777778,0.375,0.5,0.85714286,0.77777778,0.375,18.9375,NA,0.08333333,0.25,0.29166667,0.375,NA,96.2322540283203,87.9609985351562,95.8236868722098,89.6766425238715,NA,-4.80338001251221,-7.88994471232096,-10.4829275948661,3.12138769361708,NA,9.14303493499756,-0.974725325902303,4.10410581316267,3.16868612501356,NA,0.199564710259438,-0.436811942607164,0.0337872616946697,-1.10112138837576,NA,9.97823551297188,-7.28019904345274,0.48267516706671,-12.234682093064,0.2,0.66666667,0.375,0.66666667,0.83333333,0.77777778,0.375,5,89.834130859375,8.51982727050781,0,0,101.032,2,0.4,"2024-08-15",0
"Reed Garrett",16866,"2024-08-10","@SEA",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-67.0931957668724,-66.6845831899186,0,0,0,0,0,0,0,0,5,9,14,0.0132200084626675,0,0.0132200084626675,0.430000007152557,0.048835888504982,0.183799996972084,0.249599993228912,0.249599993228912,0.172200009226799,1,1,0.0721914544701576,-0.000265400713609684,0,0,0.21428571,97.33333333,0.5,89.57142857,NA,NA,0.28571429,90,NA,0.216794580221176,0.534251928329468,NA,0.047891229391098,7.22648600737254,7.63217040470668,NA,1.19728073477745,0.45454545,0.66666667,0.5,0.2,1,0.42857143,0.21428571,0.33333333,0.28571429,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.68845835847855,80,69.45517,80,67.9257,65.62471,80,57.61072,51.27868,36.87108,80,40.70632,80,20,52.27504,20.1503,71.37145,57.50831,67.84864,-1.20232,2.27361,157.7,139.66,182.38,110.86,82.4,96.08,109.14,96.56,114.42,105.64,172.96,194.2,143,85.2,109.62,124.874285714286,120.288571428571,144.241428571429,0.14285714,0.28571429,0.28571429,0.07142857,0.21428571,97.1499938964844,93.25,89.8249969482422,96.9000015258789,84.8333333333333,-5.37721061706543,0.623337984085083,-7.77481079101562,-10.1298017501831,8.72592163085938,10.2473659515381,4.84983777999878,1.4668036699295,5.57071256637573,0.0846205155054728,0.254098132252693,0.463707089424133,0.0472069829702377,-0.0350487045943737,0.0776951983571053,12.7049066126347,11.5926772356033,1.18017457425594,-3.50487045943737,2.58983994523684,0.375,0.66666667,0.5,0,0.75,0.42857143,0.42857143,22.72727273,NA,0.14285714,0.28571429,0.07142857,0.5,NA,97.0550537109375,89.6594543457031,96.8302001953125,89.499502999442,NA,-4.73787975311279,-6.96690273284912,-9.22743988037109,5.28661128452846,NA,9.54501533508301,-0.243548005819321,4.41647005081177,1.60338429042271,NA,0.254098132252693,0.0472069829702377,-0.0350487045943737,0.541402287781239,NA,12.7049066126347,1.18017457425594,-3.50487045943737,7.73431839687484,0.375,0.66666667,0.5,0,0.75,0.42857143,0.42857143,0,NA,NA,0,NA,NA,0,NA,"2024-08-10",0
"Reed Garrett",16866,"2024-07-09","WSN",25,2024,"NYM","H",31,0,0,40.5000422448361,1,0,0,0,0,0,0,0,0.2,5,2,3,3,1,1,0,0,0,0,1,13.500014081612,13.500014081612,27.000028163224,1,0,0,1,1,1,0,0,0,0,0.2,0.2,0,5.87600908401489,13.500014081612,0.5,4.50000469387067,0.5,0,24.1665016830196,16.3335405618165,6.93449631797012,1021.83788650008,589.379938963673,169.366604586542,1,0.333333333,0.333333333,0.333333333,0,1,0,0,10,13,23,-0.0054519958794117,-0.0316699892282486,0.0262179914861917,-1.75499999523163,-0.190864607691765,0.327439993619919,0.137799993157387,0.137799993157387,0.36039999127388,1,1,-0.121326200664043,0.104675834228537,0,0,0.43478261,97.1,0.2173913,88.8,NA,NA,0.34782609,89.75,NA,-1.5298011302948,0.181786507368088,NA,-0.656043350696564,-15.298011302948,3.63573014736176,NA,-8.20054188370705,0.28571429,0.44444444,0.34782609,0.75,1,0.875,0.39130435,0.4,0.04347826,3,0,0,1,1,1,3,1,0,0,0.33333333,0.33333333,0.33333333,23.4340589221747,80,65.65175,80,20,43.19965,20,27.10736,63.97278,20,20,68.58695,20,37.22924,48.74534,42.99822,20,52.91772,20,1.9925,7.06584,149.02,116.72,133.12,88.48,55.86,64.32,105.28,78.2,87.64,109.8,10.18,49.08,125.36,90,103.14,107.985217391304,69.3226086956522,82.5304347826087,0.04347826,0.08695652,0.34782609,0.39130435,0.13043478,98.0999984741211,92.75,89.6374969482422,97.0777791341146,85.9666646321615,-4.68312788009644,2.78841638565063,-6.67846393585205,-9.40533701578776,7.2430788675944,10.188796043396,4.09124803543091,1.57498633861542,5.69117779201931,1.82567723592122,0,0.214052550494671,-0.67490903660655,-1.53500479087234,-0.0307330414652824,0,10.7026275247335,-8.43636295758188,-17.0556087874704,-1.02443471550941,0.25,0.57142857,0.34782609,0.75,1,0.875,0.30434783,19.55555556,NA,0.04347826,0.34782609,0.39130435,0.2173913,NA,98.1284027099609,89.6161880493164,97.0723741319444,88.6563415527344,NA,-4.32275009155273,-6.70822238922119,-9.43483225504557,5.75269813537598,NA,9.41431999206543,0.191090509295464,4.61644575330946,1.8002758026123,NA,0,-0.67490903660655,-1.53500479087234,0.183319509029388,NA,0,-8.43636295758188,-17.0556087874704,3.66639018058777,0.26666667,0.5,0.34782609,0.75,1,0.875,0.34782609,3,94.2030334472656,7.27893511454264,1,0.33333333,103.834,2,0.66666667,"2024-07-09",0
"Reed Garrett",16866,"2024-07-07","@PIT",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1620045506571,29.9783111930123,1,0.5,0.5,0,0,0,1,9,8,15,23,0.0894099995493889,-0.0559199899435043,0.145329982042313,0.521000027656555,0.0519182868301868,1.94113337993622,1.51380002498627,1.51380002498627,2.49140000343323,1,1,0.0319902859628201,0.0140704332404769,1,0,0.34782609,96.625,0.17391304,89.75,NA,NA,0.47826087,88.63636364,NA,-0.322434544563293,0.0694210082292557,NA,0.840133666992188,-4.03043180704117,1.73552520573139,NA,7.63757879083807,0.5,0.6,0.52173913,0.88888889,1,0.91666667,0.2173913,0.33333333,0.04347826,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,3.68244760268354,NA,NA,NA,79.20199,38.56412,65.76858,80,76.28585,80,74.96646,59.80996,73.21491,23.7896,44.49319,38.79221,52.03769,48.92768,56.48135,-0.00118,4.07532,NA,NA,NA,104.84,146.16,149.02,129.68,112.4,136.28,107.96,126,143.02,114.28,81.16,92.8,111.786086956522,110.384347826087,120.502608695652,NA,0.08695652,0.47826087,0.34782609,0.08695652,NA,92.1499938964844,88.5636374733665,96.6125030517578,87.3000030517578,NA,1.36461353302002,-5.55272327769886,-9.13929462432861,4.07458782196045,NA,4.63991546630859,1.63512368635698,5.42945671081543,2.99539709091187,NA,0.00184798240661621,0.853861305862665,-0.327201910316944,0.0682137757539749,NA,0.0923991203308105,7.76237550784241,-4.0900238789618,3.41068878769875,0.53333333,0.5,0.52173913,0.875,1,0.91666667,0.34782609,22.5,NA,NA,0.47826087,0.34782609,0.17391304,NA,NA,88.4218472567472,96.5002517700195,89.6150207519531,NA,NA,-5.63536071777344,-9.12837219238281,3.14387011528015,NA,NA,0.504270726984197,4.538489818573,3.01908493041992,NA,NA,0.853861305862665,-0.327201910316944,0.0700617581605911,NA,NA,7.76237550784241,-4.0900238789618,1.75154395401478,0.53333333,0.5,0.52173913,0.875,1,0.91666667,0.34782609,2,87.1265258789062,1.5205078125,0,0,96.4545,1,0.5,"2024-07-07",0
"Reed Garrett",16866,"2024-07-06","@PIT",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,2,0,0,0,0,2,18,18,9,1,0,0,0,1,1,0,0,0,0,0.33333333,0.33333333,0,7.10122907962273,0,0.25,3,0.5,1,5.1664797782898,-5.1664797782898,6.67848818451166,0,127.417204868187,163.179982795125,0,0.5,0,0.5,0,0,0,0,13,13,26,0.057159997522831,-0.174454003572464,0.231613993644714,0.521000027656555,0.0519182868301868,2.21702861785889,1.1003999710083,1.1003999710083,1.08799993991852,1,1,-0.0368018038570881,0.0625840590171652,0,0,0.26923077,97.57142857,0.26923077,89.71428571,NA,NA,0.46153846,89,NA,-0.24787937104702,0.138263061642647,NA,-0.15812474489212,-3.54113387210028,1.97518659489495,NA,-1.31770620743434,0.15,0.33333333,0.19230769,0.33333333,1,0.6,0.23076923,0.33333333,0.07692308,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,6.76251948677643,43.62544,45.27284,52.6296,20,52.2981,20,54.16821,56.69104,53.26632,37.81038,59.9407,33.16074,62.83837,53.74349,61.55567,34.89359,58.8202,21.51054,1.06392,5.67297,99.86,62.92,24.26,103.7,-23.6,-1.09999999999999,119.26,82.32,110,108,43.28,68.64,114.3,127.56,147.38,110.901538461538,72.0046153846154,91.9530769230769,0.03846154,0.15384615,0.46153846,0.23076923,0.11538462,98.4000015258789,92.5999984741211,89.0583292643229,97.4166666666667,85.9666646321615,-6.70225429534912,1.68488240242004,-5.25251483917236,-9.22667694091797,8.79494857788086,7.69836330413818,4.08168792724609,0.248150825500488,5.44195810953776,-0.16146789987882,0,-0.109405554831028,-0.163206327706575,-0.255827337503433,0.246653839945793,0,-2.7351388707757,-1.36005273088813,-4.26378895839055,8.22179466485977,0.16666667,0.25,0.19230769,0.33333333,1,0.6,0.30769231,19.8,NA,0.03846154,0.46153846,0.23076923,0.26923077,NA,98.3751983642578,88.9857076009115,97.3835042317708,89.7058454241071,NA,-6.72698020935059,-5.39487330118815,-9.34738032023112,5.07773862566267,NA,6.84649991989136,-0.847054402033488,4.27926317850749,1.39090320042201,NA,0,-0.163206327706575,-0.255827337503433,0.137248285114765,NA,0,-1.36005273088813,-4.26378895839055,1.96068978735379,0.16666667,0.25,0.19230769,0.33333333,1,0.6,0.30769231,2,71.2219161987305,29.4137935638428,0,0,72.887,0,0,"2024-07-06",0
