"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Orion Kerkering",31776,"2024-09-03","@TOR",26,2024,"PHI","A",23,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,0,0,0,1.54372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.5491818091038,78.3097583844777,3,0.25,0.75,0,0,0,3,27,2,9,11,0.0290899947285652,-0.0146060111001134,0.043696004897356,0.479000002145767,0.0506075024604797,0.486000001430511,0.510999977588654,0.510999977588654,1.76919996738434,1,1,0.0241447482258081,0.0357112078296252,0,0,0.27272727,97.66666667,0.72727273,86.25,0.177677512168884,-0.299545049667358,5.92258373896281,-3.74431312084198,0.33333333,0.75,0.63636364,1,1,1,0.72727273,0.5,0,4,0,0,0,3,1,4,1,0,0,0,0.75,0.25,4.82188978519004,NA,80,46.56354,80,20,80,20,80,67.21672,80,80,71.94238,80,-3.16705,-0.67348,78.64,118.28,104.22,125.62,2.10000000000001,23.56,119.02,146.78,169.64,112.278181818182,128.445454545455,144.465454545455,0.18181818,0.09090909,0.72727273,98.5,96,86.2750015258789,-7.15714645385742,-9.78550624847412,8.99363994598389,7.39123630523682,1.85219311714172,0.274738997220993,0.214739695191383,-0.0350487045943737,-0.301005274057388,10.7369847595692,-3.50487045943737,-3.76256592571735,0.5,0.66666667,0.63636364,1,1,1,0.81818182,15.28571429,0.18181818,0.09090909,0.72727273,98.5854034423828,96.0921020507812,86.3637847900391,-6.78171539306641,-9.48686027526855,9.95694351196289,6.30823040008545,1.1413300037384,-1.01730024814606,0.214739695191383,-0.0350487045943737,-0.301005274057388,10.7369847595692,-3.50487045943737,-3.76256592571735,0.66666667,0.625,0.63636364,1,1,1,0.72727273,4,96.5110931396484,-2.78133964538574,1,0.25,116.886,2,0.5,"2024-09-03",0
"Orion Kerkering",31776,"2024-09-01","ATL",26,2024,"PHI","H",23,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,100.171606488235,102.47548198021,1,0,1,0,0,0,0,0,8,8,16,0.0877900123596191,-0.0590820014476776,0.146872013807297,0.500999927520752,0.0513056851923466,1.57973337173462,1.54019999504089,1.54019999504089,1.8503999710083,1,1,0.0398340821266174,0.0157385948392567,1,0,0.625,97.8,0.375,87.83333333,-0.392168760299683,0.984679996967316,-3.92168760299683,16.4113332827886,0.2,0.66666667,0.375,0.5,0.5,0.5,0.375,0.66666667,0.1875,1,0,0,0,1,0,1,1,0,0,0,1,0,3.90090606102421,NA,42.35,72.43411,20,20,60.98861,20,80,80,80,31.80749,80,20,1.25564,5.96055,118.78,55.22,80.12,144.72,-96.52,-78.6,145.26,128.98,169.6,135.195,44.945,73.995,0.375,0.25,0.375,98.1166687011719,97.1500015258789,87.6666666666667,-7.03496424357096,-10.3806400299072,8.59507751464844,10.1261113484701,5.41565227508545,0.410172979036967,-0.164525896310806,-0.237781267613173,1.1368862092495,-2.74209827184677,-5.94453169032931,18.9481034874916,0.11111111,0.71428571,0.375,0,0.6,0.5,0.4375,16.30769231,0.375,0.25,0.375,98.0093688964844,97.0548782348633,87.5511372884115,-7.01737149556478,-10.2857847213745,9.36259460449219,9.19636027018229,4.347092628479,-0.735263347625732,-0.164525896310806,-0.237781267613173,1.1368862092495,-2.74209827184677,-5.94453169032931,18.9481034874916,0,0.75,0.375,NA,0.5,0.5,0.5,1,56.3948936462402,6.81038856506348,0,0,56.3949,0,0,"2024-09-01",0
"Orion Kerkering",31776,"2024-08-29","ATL",26,2024,"PHI","H",23,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166479063033887,-0.166479063033887,2.43449221310316,0,5.68189087563119,60.6207492086641,0,0,0,1,0,0,5,33.750008046629,5,11,16,0.0683659836649895,0,0.0683659836649895,0.938000023365021,0.0960573479533195,0.676100015640259,0.821133315563202,0.501399993896484,2.16020011901855,1,1,0.101285479962826,-0.00016732867828885,1,0,0.375,98.33333333,0.625,86.9,0.132661312818527,0.888292670249939,2.21102188030879,8.88292670249939,0.33333333,0.42857143,0.375,0.66666667,1,0.83333333,0.4375,0.5,0.0625,0,0,2,0,2,0,2,0,0,1,0,1,0,-1.12932551442029,NA,20,72.65192,20,72.4336,63.94405,65.15435,80,80,80,80,80,78.22011,-2.77217,-0.08116,98.22,7.81999999999999,18.02,132.4,134.06,156.52,150.08,151.4,194.36,141.31375,137.0075,171.51375,0.0625,0.3125,0.625,97.6999969482422,98.1200012207031,86.95,-7.10274457931519,-10.3413688659668,9.86727676391602,9.00740909576416,6.21578369140625,-0.205641150474548,-0.0350487045943737,0.168067011982203,0.899593148380518,-3.50487045943737,3.36134023964405,8.99593148380518,0.2,0.45454545,0.375,0,1,0.83333333,0.6875,14.08333333,0.125,0.25,0.625,98.4611053466797,97.6057281494141,86.7935668945313,-7.6551251411438,-10.4161243438721,10.7019638061523,7.83253479003906,4.76778221130371,-1.46695995330811,-0.0700974091887474,0.203115716576576,0.899593148380518,-3.50487045943737,5.07789291441441,8.99593148380518,0.2,0.45454545,0.375,0,1,0.83333333,0.6875,2,85.3208389282227,43.030387878418,0,0,92.6605,0,0,"2024-08-29",0
"Orion Kerkering",31776,"2024-08-26","HOU",26,2024,"PHI","H",23,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.3043324508413,29.9783111930123,2,0.333333333,0.666666666,0,0,0,0,0,8,10,18,0.0877900123596191,-0.0214080326259136,0.109198041260242,0.500999987125397,0.0513056851923466,1.23529994487762,1.54019999504089,1.54019999504089,1.8503999710083,1,1,0.0510273799300194,0.0200403900667777,1,0,0.33333333,97.33333333,0.66666667,86.83333333,-0.289724588394165,0.516254723072052,-4.82874313990275,4.3021226922671,0.11111111,0.44444444,0.27777778,0,0.75,0.6,0.5,0.5,0.11111111,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,3.15355698908997,NA,20,47.88637,20,80,65.11191,80,80,73.15357,67.52654,78.47865,74.89385,60.02356,-1.64386,1.6113,123.66,-51.32,-45.04,120.62,170.04,210.02,125.58,115.42,140.28,124.264444444444,109.031111111111,135.186666666667,0.11111111,0.22222222,0.66666667,98.5500030517578,96.5999984741211,86.8083292643229,-8.31679439544678,-9.86451244354248,9.4389705657959,8.72041130065918,3.71440625190735,0.161032597223918,-0.138118088245392,-0.156903650611639,0.522510837763548,-6.90590441226959,-3.92259126529098,4.3542569813629,0.125,0.4,0.27777778,0,0.75,0.6,0.55555556,14.92857143,0.11111111,0.22222222,0.66666667,98.4723968505859,96.5030288696289,86.7178446451823,-7.62317991256714,-9.72166442871094,10.220999399821,7.51447486877441,2.55495262145996,-1.04892873764038,-0.138118088245392,-0.156903650611639,0.522510837763548,-6.90590441226959,-3.92259126529098,4.3542569813629,0.14285714,0.36363636,0.27777778,0,0.75,0.6,0.61111111,3,93.6508992513021,-19.1531270345052,0,0,101.438,2,0.66666667,"2024-08-26",0
"Orion Kerkering",31776,"2024-08-24","@KCR",26,2024,"PHI","A",23,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,1,0,0.5,0.5,0,0,0,0,4,6,10,0.0407099984586239,0,0.0407099984586239,0.533999979496002,0.0522760637104511,0.521799981594086,0.783399999141693,0.783399999141693,0.739600002765656,1,1,0.0783374458551407,-0.000319048203504368,0,0,0.6,98.16666667,0.4,88.25,0.578188359737396,0.150032699108124,9.63647266228994,3.75081747770309,0.33333333,1,0.6,0.5,1,0.83333333,0.4,0.66666667,0.1,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-0.370622724792965,NA,80,61.09539,80,31.28601,74.02686,39.96447,58.88101,75.82896,46.07992,77.17105,71.6301,78.3482,-1.56263,1.73315,94.26,152.68,153.8,122.04,75.78,107.46,134.38,99.86,122.8,115.864,116.172,132.132,0.4,0.2,0.4,98.4749984741211,97.3499984741211,88.0250015258789,-6.55255365371704,-10.0341320037842,5.69826030731201,8.55715560913086,5.57308626174927,-0.582479298114777,0.269513644278049,0.316138166934252,0.151071928441525,6.73784110695124,15.8069083467126,3.77679821103811,0.25,0.83333333,0.6,0,1,0.83333333,0.6,15.57142857,0.4,0.2,0.4,98.5256195068359,97.4219055175781,88.0718536376953,-6.23903751373291,-9.9380350112915,6.65816736221313,7.58612728118896,4.54565477371216,-2.00884485244751,0.269513644278049,0.316138166934252,0.151071928441525,6.73784110695124,15.8069083467126,3.77679821103811,0.25,0.83333333,0.6,0,1,0.83333333,0.6,2,98.2744293212891,-2.03866577148438,0,0,99.9812,2,1,"2024-08-24",0
"Orion Kerkering",31776,"2024-08-21","@ATL",26,2024,"PHI","A",23,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,8,11,0.142444014549255,0,0.142444014549255,0.507000029087067,0.0515243895351887,1.8659999370575,2.48359990119934,2.48359990119934,3.48559999465942,1,1,0.0764148682355881,-7.83090962152844e-05,1,0,0.27272727,96.66666667,0.72727273,86.5,0.327509075403214,0.400711983442307,10.9169691801071,5.00889979302883,0.28571429,0.5,0.36363636,0.5,1,0.75,0.36363636,0.66666667,0.09090909,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.370622724792965,NA,80,52.08247,80,80,62.03591,80,80,65.41804,80,80,69.12305,80,-3.0957,-0.56646,106.08,183.2,178.78,111.22,154.62,171.26,129.22,101.26,127.16,123.376363636364,121.009090909091,140.554545454545,0.18181818,0.09090909,0.72727273,96.9499969482422,96.1999969482422,86.4499969482422,-6.87708330154419,-10.2138328552246,7.14784622192383,8.90816688537598,4.80389928817749,1.38418745994568,0.273570865392685,0.057969942688942,0.44739443808794,13.6785432696342,5.7969942688942,5.59243047609925,0.4,0.33333333,0.36363636,0.5,1,0.75,0.54545455,14.125,0.18181818,0.09090909,0.72727273,96.9606018066406,96.1519012451172,86.4206237792969,-6.7293701171875,-9.96821022033691,7.62279224395752,8.05083465576172,3.68913006782532,0.317250847816467,0.273570865392685,0.057969942688942,0.44739443808794,13.6785432696342,5.7969942688942,5.59243047609925,0.4,0.33333333,0.36363636,0.5,1,0.75,0.54545455,2,96.1457672119141,9.48416042327881,0,0,98.3039,1,0.5,"2024-08-21",0
"Orion Kerkering",31776,"2024-08-20","@ATL",26,2024,"PHI","A",23,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.9267571299725,54.144034788745,1,0.5,0.5,0,0,0,0,0,9,12,21,0.0436360314488411,-0.0560000017285347,0.0996360331773758,0.506999969482422,0.0515243895351887,1.17895996570587,0.755999982357025,0.755999982357025,0.535999953746796,1,1,0.00697180582210422,0.0300405039408614,0,0,0.38095238,97.125,0.61904762,86.84615385,-0.380478531122208,0.362412571907043,-4.7559816390276,2.78778901466957,0.16666667,0.55555556,0.33333333,0.5,0.8,0.71428571,0.42857143,0.8,0.0952381,1,0,1,0,0,2,2,0.5,0,0.5,0,0,1,4.52196508106066,NA,47.05702,40.37362,45.76236,71.08423,62.86772,80,80,74.44857,80,80,69.58946,80,-2.63571,0.12353,105.86,68.42,52.74,110.24,123.7,116.28,123.46,160.38,185.18,117.380952380952,133.244761904762,143.80380952381,0.23809524,0.14285714,0.61904762,97.4200012207031,96.5333353678385,86.7615403395433,-7.64070358276367,-9.92102559407552,7.75878378061148,8.54477386474609,4.82935206095378,0.650220210735615,-0.00290707871317863,-0.345563605427742,0.365967374294996,-0.0581415742635727,-11.5187868475914,2.81513364842305,0.27272727,0.4,0.33333333,0.66666667,0.75,0.71428571,0.47619048,17.8,0.23809524,0.14285714,0.61904762,97.3859008789063,96.5481669108073,86.7214167668269,-7.30443572998047,-9.58880615234375,8.57196983924279,7.61408767700195,4.04431660970052,-0.562030352078951,-0.00290707871317863,-0.345563605427742,0.365967374294996,-0.0581415742635727,-11.5187868475914,2.81513364842305,0.27272727,0.4,0.33333333,0.66666667,0.75,0.71428571,0.47619048,2,100.086738586426,12.0251064300537,0,0,104.446,2,1,"2024-08-20",0
"Orion Kerkering",31776,"2024-08-15","WSN",26,2024,"PHI","H",23,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,9,0.4,2,0.333333333333333,1,14.1664797782898,-5.16647977828979,2.67848818451166,217.547775557952,336.395853279548,66.5170884121943,2,0.25,0.5,0.25,0,1,2,18,5,14,19,0.00161402672529221,-0.0109399612993002,0.0125539880245924,-0.499000012874603,-0.0511008687317371,0.12848000228405,0.110399998724461,0.110399998724461,0.0301999989897013,1,1,-0.0728470906615257,0.0854095649501223,0,0,0.52631579,96.5,0.47368421,86.77777778,-1.60948777198792,0.425611704587936,-16.0948777198792,4.72901893986596,0.46153846,0.5,0.47368421,0.83333333,1,0.88888889,0.31578947,0.8,0.05263158,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,15.144295017137,NA,69.01757,52.50377,69.10873,63.72024,63.22611,46.31362,78.1518,62.7403,80,79.28383,60.72124,80,-1.69388,1.53627,99.36,122.78,112.78,108.52,96.38,116.88,123.06,115.42,131.2,112.032631578947,115.125263157895,122.152631578947,0.36842105,0.15789474,0.47368421,96.7142857142857,96.3333333333333,86.7111138237847,-7.67993436540876,-9.86773300170898,7.61790551079644,9.02572577340262,5.17840544382731,0.563680330912272,-1.28847670927644,-0.326007477939129,0.43030497059226,-18.4068101325205,-10.8669159313043,4.781166339914,0.45454545,0.5,0.47368421,0.8,1,0.88888889,0.42105263,16.28571429,0.36842105,0.15789474,0.47368421,96.4756120954241,96.0937296549479,86.4484117296007,-7.29310989379883,-9.68923695882162,8.55441538492838,8.15481730869838,3.90851656595866,-1.00320487552219,-1.28847670927644,-0.326007477939129,0.43030497059226,-18.4068101325205,-10.8669159313043,4.781166339914,0.5,0.42857143,0.47368421,0.83333333,1,0.88888889,0.36842105,4,94.0960693359375,2.58179950714111,0,0,100.983,1,0.25,"2024-08-15",0
"Orion Kerkering",31776,"2024-08-13","MIA",26,2024,"PHI","H",23,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0.5,0,2,0,0,0,1,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.9405169074213,-18.3531359984531,2,0,1,0,0,0,0,0,7,11,18,0.0243860092014074,-0.0163319930434227,0.0407180041074753,0.500999987125397,0.0513056814670563,0.566200017929077,0.430999994277954,0.430999994277954,0.350999981164932,1,1,0.0279410779476166,0.0151285236581927,0,0,0.55555556,96,0.44444444,86.125,0.22698563337326,0.0810583606362343,2.2698563337326,1.01322950795293,0.36363636,0.71428571,0.5,0.25,0.6,0.44444444,0.38888889,0.25,0.27777778,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.932421876156159,NA,80,41.07864,80,35.12402,63.1661,39.70123,76.51023,69.27731,64.66056,66.33321,65.27644,62.14,-0.88931,2.74313,127.84,261.38,234.94,108.76,93.62,106.8,124.54,127.14,158.08,116.833333333333,117.837777777778,136.71,0.11111111,0.44444444,0.44444444,96.0999984741211,95.8499984741211,86.0500030517578,-8.81587314605713,-11.0500755310059,7.36257028579712,8.72532081604004,6.07389211654663,0.783941268920898,0.299428157508373,-0.071156095713377,0.0802697874605656,14.9714078754187,-0.889451196417212,1.00337234325707,0.33333333,0.66666667,0.5,0.33333333,0.5,0.44444444,0.5,16.30769231,0.05555556,0.5,0.44444444,96.1285018920898,95.8160332573785,85.975227355957,-8.59930992126465,-10.591182284885,8.14308547973633,8.52521991729736,4.95505566067166,-0.619598925113678,0.23420649766922,-0.00593443587422371,0.0802697874605656,23.420649766922,-0.0659381763802634,1.00337234325707,0.3,0.75,0.5,0.33333333,0.5,0.44444444,0.44444444,2,77.4076919555664,-12.8763513565063,0,0,90.4335,0,0,"2024-08-13",0
"Orion Kerkering",31776,"2024-08-11","@ARI",26,2024,"PHI","A",23,0,0,0,1,0,0,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,3,27,0,18,3,1,0,1,0,2,0,1,0,0,0.5,0,0.5,0.472145751588559,0,0.333333333333333,2,0.666666666666667,0.5,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-65.1853662656838,-66.6845831899186,1,0.666666666,0.333333333,0,0,0,3,27,5,18,23,-0.00501998653635383,-0.00904001016169786,0.00402002315968275,-0.488999933004379,-0.0493939407169819,0.0556666664779186,0.0520000010728836,0.0520000010728836,0.114000000059605,1,1,-0.0514889359474182,-0.0386904632150071,0,0,0.52173913,96.91666667,0.47826087,86.90909091,-0.628867626190186,-0.253572523593903,-5.24056355158488,-2.30520475994457,0.58333333,0.54545455,0.56521739,0.57142857,0.66666667,0.61538462,0.47826087,0.5,0.2173913,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,2.77786601640231,NA,79.25547,52.09484,80,80,40.37867,80,62.86907,65.98605,47.83608,80,58.2368,80,-1.9725,1.11834,90.16,134.18,123.2,107.88,143.32,130.86,127.2,105.48,120.96,111.726956521739,122.440869565217,123.793913043478,0.30434783,0.2173913,0.47826087,96.7857142857143,96.8200012207031,86.7909102006392,-7.09400285993304,-9.49911956787109,7.30192982066761,8.83500126429966,5.71777877807617,0.402063196355646,0.240609239786863,-0.878081634640694,-0.258962385356426,3.43727485409805,-17.5616326928139,-2.35420350324024,0.42857143,0.625,0.56521739,0,0.8,0.61538462,0.69565217,16.41176471,0.30434783,0.2173913,0.47826087,96.7372000558036,96.7312377929688,86.6982199928977,-7.17784118652344,-9.54828033447266,7.86021978204901,7.822327205113,4.50137405395508,-0.947205630215732,0.240609239786863,-0.878081634640694,-0.258962385356426,3.43727485409805,-17.5616326928139,-2.35420350324024,0.42857143,0.625,0.56521739,0,0.8,0.61538462,0.69565217,3,83.2620340983073,7.9883066813151,0,0,96.5405,1,0.33333333,"2024-08-11",0
"Orion Kerkering",31776,"2024-08-08","@ARI",26,2024,"PHI","A",23,0,0,18,1,0,0,0,0,0,1,0,1,7,2,2,2,1,2,0,0,0,0,2,18,18,18,1,0,0,1,1,1,0,0,0,0,0.28571429,0.28571429,0,6.5520351989702,9,0.4,4,0.5,0.76923077,18.1664797782898,-0.166479778289794,6.67848818451166,435.095551115905,430.885551996073,163.179982795125,1,0.333333333,0.333333333,0.333333333,0,1,1,9,9,20,29,-0.145700007677078,-0.390680015087128,0.244980022311211,-1.4889999628067,-0.150404050946236,2.3731427192688,1.06199991703033,1.06199991703033,1.54999995231628,1,1,-0.144044950604439,0.0826495669665046,0,1,0.65517241,96.52631579,0.34482759,87.4,-0.217897295951843,-1.43440914154053,-1.14682787343075,-14.3440914154053,0.47058824,0.66666667,0.55172414,0.75,0.875,0.8125,0.4137931,0.71428571,0.10344828,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,18.4498253583305,NA,38.54263,50.23508,27.98424,80,38.13331,64.51886,58.3676,76.01336,35.06793,55.06429,56.94144,36.15453,-0.18921,3.79328,91.16,65.64,47.5,80.34,107.98,93.16,133.56,102.7,130.02,103.542068965517,87.1793103448276,85.4020689655172,0.44827586,0.20689655,0.34482759,96.7538499098558,95.7000020345052,87.3299987792969,-5.64033743051382,-9.09596061706543,7.61463088989258,9.03449953519381,5.64236895243327,1.42546987533569,-0.380548220127821,0.150969784706831,-1.43733064457774,-2.92729400098324,2.51616307844718,-14.3733064457774,0.4,0.71428571,0.55172414,0.66666667,0.9,0.8125,0.48275862,16.63636364,0.44827586,0.20689655,0.34482759,97.0330904447115,95.9752197265625,87.5767822265625,-5.57265237661508,-9.33275159200033,8.14004516601562,7.93531329815204,4.41452662150065,-0.20155041217804,-0.380548220127821,0.150969784706831,-1.43733064457774,-2.92729400098324,2.51616307844718,-14.3733064457774,0.4,0.71428571,0.55172414,0.66666667,0.9,0.8125,0.48275862,3,91.2040608723958,-0.393318812052409,1,0.33333333,102.297,1,0.33333333,"2024-08-08",0
"Orion Kerkering",31776,"2024-08-07","@LAD",26,2024,"PHI","A",23,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.5491818091038,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,4,10,14,0.0349799990653992,0,0.0349799990653992,0.477999985218048,0.0505820102989674,0.464000016450882,0.708000004291534,0.708000004291534,0.657999992370605,1,1,0.0756371393799782,-0.000249213032561604,0,0,0.42857143,96.5,0.57142857,85.875,0.374271810054779,0.299721896648407,6.23786350091298,3.74652370810509,0.2,0.55555556,0.42857143,1,0.8,0.83333333,0.64285714,0.66666667,0.07142857,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,1.17625130432056,NA,76.26361,42.35781,80,20,46.58553,20,80,59.96575,80,79.80453,54.97697,80,-1.72623,1.48775,100.66,121.24,90.64,89.9,38.8,39.46,126.58,119.12,133.14,114.702857142857,114.14,111.27,0.35714286,0.07142857,0.57142857,96.7599975585938,95.1999969482422,85.8499984741211,-6.8059196472168,-8.34244155883789,7.58618211746216,8.82046813964844,5.25609064102173,-0.624633431434631,0.414173681288958,-0.0350487045943737,0.303118869662285,8.28347362577915,-3.50487045943737,3.78898587077856,0.4,0.44444444,0.42857143,1,0.75,0.83333333,0.64285714,14.27272727,0.35714286,0.07142857,0.57142857,96.7611450195313,95.2303009033203,85.8567352294922,-6.73134231567383,-8.18332958221436,8.11749649047852,8.06809616088867,4.04627990722656,-1.65560460090637,0.414173681288958,-0.0350487045943737,0.303118869662285,8.28347362577915,-3.50487045943737,3.78898587077856,0.25,0.5,0.42857143,1,0.8,0.83333333,0.71428571,3,74.5531514485677,11.6030057271322,0,0,96.7105,1,0.33333333,"2024-08-07",0
"Orion Kerkering",31776,"2024-08-03","@SEA",26,2024,"PHI","A",23,0,0,0,1,1,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,2,1,0,0,0,0,0,0,0.25,-0.25,9.54535408401489,0,0.333333333333333,2,0.333333333333333,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,147.416455846498,187.345706390858,2,0,0.666666666,0.333333333,0,0,1,9,6,7,13,0.0478760115802288,-0.0664239823818207,0.11429999768734,0.430000007152557,0.048835888504982,1.28170001506805,0.932600021362305,0.932600021362305,1.0025999546051,1,1,-0.0197156053036451,0.0570691287626323,0,0,0.38461538,96.4,0.61538462,85.75,0.682863473892212,-0.758067190647125,13.6572694778442,-9.47583988308907,0,0.5,0.30769231,NA,1,1,0.61538462,0.5,0,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,4.68488514049159,42,40.6162,58.43893,34.15082,73.25027,50.74117,75.35466,73.26165,67.87689,59.20481,74.13903,67.51078,64.64501,-1.37426,2.0157,113.22,97.84,76.66,96.66,100.86,102.38,114.4,105.98,122.92,110.124615384615,103.546153846154,111.063076923077,0.15384615,0.23076923,0.61538462,96.75,96.1333312988281,85.8499984741211,-6.43854808807373,-9.15309015909831,9.75577068328857,9.20928192138672,6.18498229980469,-0.217537000775337,-0.144789353013039,0.838075816631317,-0.767364036291838,-7.23946765065193,27.9358605543772,-9.59205045364797,0,0.44444444,0.30769231,NA,1,1,0.69230769,14.33333333,0.15384615,0.23076923,0.61538462,97.0168991088867,96.4215291341146,86.1010513305664,-6.19816970825195,-8.73721694946289,10.7405738830566,8.57102489471436,5.20153649648031,-1.38870644569397,-0.144789353013039,0.838075816631317,-0.767364036291838,-7.23946765065193,27.9358605543772,-9.59205045364797,0,0.44444444,0.30769231,NA,1,1,0.69230769,3,92.2809244791667,-8.08227856953939,0,0,99.2561,1,0.33333333,"2024-08-03",0
