"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxKC%","pfxvFC","pfxvSI","pfxvKC","pfxFC-X","pfxSI-X","pfxKC-X","pfxFC-Z","pfxSI-Z","pfxKC-Z","pfxwFC","pfxwSI","pfxwKC","pfxwFC/C","pfxwSI/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFC%","piSI%","piSL%","pivCU","pivFC","pivSI","pivSL","piCU-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFC","piwSI","piwSL","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Brendon Little",21574,"2024-09-03","PHI",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.29677181860536,2.29606542354053,1,0.5,0.5,0,0,0,2,27.000028163224,3,6,9,0.0327980220317841,-0.0171720329672098,0.0499700531363487,0.252999991178513,0.0267300568521023,0.788599967956543,0.417400002479553,0.834800004959106,0.567199945449829,1,1,0.0166436210274696,0.024946568377143,0,0,0.22222222,94,NA,NA,0.11111111,93,0.66666667,85.83333333,NA,0.294189721345901,NA,-0.431666076183319,0.234925910830498,14.7094860672951,NA,-43.1666076183319,3.91543184717496,0.42857143,0.5,0.44444444,0.33333333,1,0.5,0.22222222,0.66666667,0.22222222,0,0,2,1,0,1,2,0,0,1,0.5,0,0.5,3.80371073084586,38.23693,71.37465,25.75495,48.35867,45.32724,42.60345,80,56.21904,80,52.55144,48.39511,46.36522,-0.0331,4.02744,115.6,77.12,93.92,114.46,101.94,112.4,85.44,211.8,219.52,111.488888888889,108.631111111111,120.195555555556,0.11111111,0.22222222,0.66666667,92.8000030517578,94.1000061035156,85.6833292643229,0.119123823940754,10.5961437225342,-0.907053311665853,4.22103452682495,0.597374737262726,-3.22361183166504,-0.438009142875671,0.297828514128923,0.259710926562548,-43.8009142875671,14.8914257064462,4.32851544270913,0.4,0.5,0.44444444,0,1,0.5,0.44444444,19.33333333,0.66666667,0.11111111,0.22222222,NA,85.7631530761719,92.9152984619141,94.2125549316406,NA,-1.22914759318034,0.0105290003120899,10.3658294677734,NA,-5.09023348490397,3.03206992149353,-0.980477511882782,NA,0.259710926562548,-0.438009142875671,0.297828514128923,NA,4.32851544270913,-43.8009142875671,14.8914257064462,NA,0.4,0.5,0.44444444,0,1,0.5,0.44444444,2,77.0970306396484,-32.7837142944336,0,0,103.664,1,0.5,"2024-09-03",0
"Brendon Little",21574,"2024-09-01","@MIN",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,1,0.2,4,0,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0.5,0,2,0,0,0,1,0,0,0.25,0.25,0,5.04972908401489,0,0,1.50000156462356,0,1,4.66648134291335,-4.66648134291335,4.66648134291335,0,114.280393430749,114.245245356712,2,0,1,0,0,0,0,0,8,8,16,-0.14258798956871,-0.214044004678726,0.0714560076594353,-0.564999997615814,-0.0592243224382401,3.0149998664856,1.56180000305176,3.12360000610352,2.90840005874634,1,1,-0.0515344478189945,0.00424158019611248,0,1,0.3125,94.4,NA,NA,0.1875,93.33333333,0.5,86.5,NA,-0.793001651763916,NA,0.387393832206726,-0.164523258805275,-15.8600330352783,NA,12.9131277402242,-2.05654073506594,0.3,0.33333333,0.3125,0.33333333,1,0.6,0.375,0.25,0.125,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,3.09268268417871,20,50.47512,20,66.22812,56.817,55.15064,80,48.04051,80,48.75529,53.19162,34.7032,0.20274,4.3812,107.62,38.66,58.72,111.48,136.88,148.5,93.58,227.4,231.3,106.9175,123.15875,135.96875,0.1875,0.3125,0.5,93.2333374023438,94.4200012207031,86.4375,0.39372996489207,9.10219116210937,-1.3521763086319,3.68976783752441,1.03849925994873,-4.46546983718872,0.393258430063725,0.272411089390516,-0.182184930890799,13.1086143354575,5.44822178781033,-2.27731163613498,0.3,0.33333333,0.3125,0.33333333,1,0.6,0.375,21.91666667,0.5,0.1875,0.3125,NA,86.34375,93.1401977539062,94.3307189941406,NA,-1.93628454208374,-0.140010327100754,8.59331817626953,NA,-6.32271385192871,2.53337319691976,-0.397539806365967,NA,-0.182184930890799,0.393258430063725,0.272411089390516,NA,-2.27731163613498,13.1086143354575,5.44822178781033,NA,0.27272727,0.4,0.3125,0.33333333,1,0.6,0.3125,2,80.8352584838867,-30.4316787719727,0,0,89.3867,0,0,"2024-09-01",0
"Brendon Little",21574,"2024-08-30","@MIN",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,0.750000178813977,0,1,2.41647959947582,-2.41647959947582,2.41647959947582,0,58.288597642855,58.2706704036851,1,0,1,0,0,0,0,0,8,9,17,0.0185479670763016,-0.00859198532998562,0.0271399524062872,0.583999991416931,0.0612159296870232,0.224800005555153,0.218266680836678,0.211600005626678,NA,0,1,0.0665367692708969,0.0159719790296051,0,0,0.29411765,94.6,NA,NA,0.11764706,92.5,0.58823529,86.7,NA,0.981652081012726,NA,-0.206824824213982,0.228632301092148,19.6330416202545,NA,-10.3412412106991,2.28632301092148,0.35714286,0.33333333,0.35294118,0,1,0.16666667,0.17647059,0.5,0.29411765,0,1,0,1,0,0,1,0,1,0,1,0,0,1.5125444813825,29.88289,34.7567,20,24.94361,51.87488,20,20,50.50636,72.53523,20,44.88656,20,2.23087,7.4234,103.04,96.8,92.72,129.46,60.5,79.92,70.82,-21.36,-28.28,114.790588235294,61.5458823529412,70.9552941176471,0.11764706,0.29411765,0.58823529,92.5500030517578,94.7,86.7099975585938,0.753188848495483,9.58958282470703,-2.12068290710449,3.99629330635071,0.20695378780365,-4.04665603637695,-0.212438460439444,0.997869245707989,0.22972447052598,-10.6219230219722,19.9573849141598,2.2972447052598,0.27272727,0.5,0.35294118,0,0.33333333,0.16666667,0.35294118,18.92307692,0.58823529,0.11764706,0.29411765,NA,86.5290710449219,92.3719482421875,94.5483764648438,NA,-3.10247497558594,0.0335792526602745,9.06309585571289,NA,-5.88207321166992,2.87998485565186,-1.09774293899536,NA,0.22972447052598,-0.212438460439444,0.997869245707989,NA,2.2972447052598,-10.6219230219722,19.9573849141598,NA,0.25,0.6,0.35294118,0,0.33333333,0.16666667,0.29411765,1,67.9143295288086,-42.190788269043,0,0,67.9143,0,0,"2024-08-30",0
"Brendon Little",21574,"2024-08-28","@BOS",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,0,0,1,6,2,2,1,1,0,0,0,0,0,1,9,0,18,1,0,1,1,2,1,0,0,1,1,0.16666667,0,0.16666667,4.07892353529245,9,0.333333333333333,2,0.25,0,14.1664797782898,-5.16647977828979,4.19049659073353,226.31131824936,350.689975747894,102.403901559937,0.5,0.25,0.25,0.5,0,0.5,0,0,3,11,14,-0.0650520622730255,-0.110247999429703,0.0451959334313869,-1.2389999628067,-0.11936416476965,0.53219997882843,0.877066671848297,1.48720002174377,0.126800000667572,1,1,-0.0874405428767204,-0.0347918225138782,0,1,0.71428571,94.6,NA,NA,NA,NA,0.28571429,87.75,NA,-1.30733275413513,NA,NA,-0.275471717119217,-13.0733275413513,NA,NA,-6.88679292798042,0.57142857,0.71428571,0.64285714,0.25,1,0.66666667,0.5,1,0.21428571,1,4,0,2,2,1,5,0.2,0.8,0,0.4,0.4,0.2,15.8037522747304,47.99558,80,40.82835,67.99619,49.26176,65.81778,NA,NA,NA,56.27156,70.15789,49.62392,-0.26422,3.68076,128.68,73.86,103.36,140.16,106.04,139.46,NA,NA,NA,131.96,83.0542857142857,113.674285714286,NA,0.71428571,0.28571429,NA,94.4599975585938,87.5250015258789,NA,10.4835342407227,-0.566592991352081,NA,-0.666013288497925,-4.42720794677734,NA,-1.31007234379649,-0.292075645178556,NA,-13.1007234379649,-7.30189112946391,0.57142857,0.71428571,0.64285714,0.25,1,0.66666667,0.5,14.875,0.28571429,NA,0.71428571,NA,87.5225524902344,NA,94.5070129394531,NA,-0.998762547969818,NA,10.247078704834,NA,-6.06080770492554,NA,-1.8272346496582,NA,-0.292075645178556,NA,-1.31007234379649,NA,-7.30189112946391,NA,-13.1007234379649,NA,0.57142857,0.71428571,0.64285714,0.25,1,0.66666667,0.5,5,90.3696085611979,3.50595760345459,1,0.2,100.526,1,0.2,"2024-08-28",0
"Brendon Little",21574,"2024-08-26","@BOS",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,1,0,0,1.1,4,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,0.750000178813977,0.333333333333333,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,39.6246757256752,39.612488761715,2,0.333333333,0.666666666,0,0,0,2,13.5000032186516,4,9,13,0.0393880046904087,-0.0238000005483627,0.0631880015134811,0.660999953746796,0.0636801570653915,0.561200022697449,0.553733348846436,0.680400013923645,NA,0,1,0.0480489134788513,0.022136409217836,0,0,0.61538462,94.875,NA,NA,NA,NA,0.38461538,87.2,NA,0.570630848407745,NA,NA,0.266312569379807,7.13288560509682,NA,NA,5.32625138759613,0.2,0.875,0.61538462,0,0.85714286,0.75,0.61538462,0.5,0.15384615,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,3.12073723166501,58.71885,63.54614,52.8346,37.05727,49.23267,40.1274,NA,NA,NA,50.12647,53.70114,47.04823,0.11755,4.25342,126.1,107.94,130.68,129.76,68.64,90.86,NA,NA,NA,127.507692307692,92.8246153846154,115.364615384615,NA,0.61538462,0.38461538,NA,94.8125,87.2400024414062,NA,9.47397422790527,-1.25429410934448,NA,0.196548506617546,-4.09826622009277,NA,0.622477602213621,0.269219566136599,NA,7.78097002767026,5.38439132273197,0.2,0.875,0.61538462,0,0.85714286,0.75,0.61538462,18.22222222,0.38461538,NA,0.61538462,NA,87.3319396972656,NA,94.9097518920898,NA,-1.55908861160278,NA,9.25267887115479,NA,-5.40093803405762,NA,-0.90876442193985,NA,0.269219566136599,NA,0.622477602213621,NA,5.38439132273197,NA,7.78097002767026,NA,0.2,0.875,0.61538462,0,0.85714286,0.75,0.61538462,3,94.0318603515625,-3.0408198038737,0,0,109.998,1,0.33333333,"2024-08-26",0
"Brendon Little",21574,"2024-08-22","LAA",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0.5,0,2,1,0,0,1,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.1820729804239,64.7888072114456,2,0,0.666666666,0.333333333,0,0,0,0,2,7,9,0.0154840312898159,-0.0154779991135001,0.0309620313346386,0.479000002145767,0.0506075024604797,0.400999993085861,0.331000000238419,0.331000000238419,0.251000016927719,1,1,0.0297939367592335,0.00881960827018127,0,0,0.77777778,94,NA,NA,0.11111111,94,0.11111111,86,NA,0.0627429932355881,NA,0.210907548666,-0.0207000374794006,0.896328474794115,NA,21.0907548666,-2.07000374794006,0,0.83333333,0.55555556,NA,1,1,0.66666667,0.75,0,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,0.0351950909909407,65.44565,56.67243,63.80995,80,45.75122,80,51.24302,55.2484,54.13649,75.20863,50.91582,78.98184,-1.44071,1.91603,116.12,121.5,136.02,159.34,188.56,219.64,87.56,90.8,74.14,117.748888888889,125.54,138.435555555556,0.11111111,0.77777778,0.11111111,94.0999984741211,93.8714250837054,86.0999984741211,0.706366717815399,9.13795362200056,-1.09225249290466,4.02776479721069,0.659643650054932,-2.76137852668762,0.255611628293991,0.0618040934205055,-0.0210469514131546,25.5611628293991,0.882915620292936,-2.10469514131546,0,0.83333333,0.55555556,NA,1,1,0.66666667,18.8,0.11111111,0.11111111,0.77777778,NA,86.3311004638672,94.3713989257812,94.125741141183,NA,-1.48781001567841,0.509998977184296,8.85908998761858,NA,-4.94320011138916,2.35564994812012,-1.10119874136788,NA,-0.0210469514131546,0.255611628293991,0.0618040934205055,NA,-2.10469514131546,25.5611628293991,0.882915620292936,NA,0,0.83333333,0.55555556,NA,1,1,0.66666667,3,86.6234029134115,-9.26641082763672,0,0,92.8339,0,0,"2024-08-22",0
"Brendon Little",21574,"2024-08-21","CIN",14,2024,"TOR","H",27,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,1,2,1,0,0,0,0,1,0,1,27.000028163224,0,27.000028163224,1,1,0,2,0,1,0,2,0,0,0.25,0,0.25,0.992229084014893,0,0.25,3.00000312924711,0.333333333333333,-1,-2.83352648020443,29.8335546434285,-2.83352648020443,678.934662932121,-72.358975922824,-72.3367211985741,2,0.333333333,0.666666666,0,0,0,0,0,7,12,19,-0.294539988040924,-0.332021981477737,0.0374819822609425,-2.53999996185303,-0.26835709810257,1.74451434612274,1.06810009479523,2.13620018959045,2.2590000629425,1,1,-0.15989738702774,-0.00894042659961769,0,1,0.78947368,93.93333333,NA,NA,NA,NA,0.21052632,85.25,NA,-0.0766589045524597,NA,NA,-0.538304448127747,-0.511059363683065,NA,NA,-13.4576112031937,0.2,0.66666667,0.42105263,0.5,1,0.875,0.47368421,NA,0.05263158,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,3.12073723166501,30.38712,59.66488,27.44415,77.9224,53.78701,55.42937,NA,NA,NA,40.82306,54.07788,29.11175,0.69554,5.1204,111.8,104.92,128.94,94.36,133.86,145.12,NA,NA,NA,108.128421052632,111.012631578947,132.346315789474,NA,0.78947368,0.21052632,NA,93.8533365885417,85.4499969482422,NA,10.575966389974,-1.22389554977417,NA,0.332429695129395,-5.39359664916992,NA,-0.0795717053115368,0.531979229301214,NA,-0.530478035410245,13.2994807325304,0.22222222,0.6,0.42105263,0.5,1,0.875,0.52631579,18.66666667,0.21052632,NA,0.78947368,NA,85.7178268432617,NA,94.1355305989583,NA,-1.48132455348969,NA,10.2299173990885,NA,-7.6350679397583,NA,-1.48511619567871,NA,0.531979229301214,NA,-0.0795717053115368,NA,13.2994807325304,NA,-0.530478035410245,NA,0.22222222,0.6,0.42105263,0.5,1,0.875,0.52631579,3,91.211903889974,-0.761603434880575,0,0,105.788,1,0.33333333,"2024-08-21",0
"Brendon Little",21574,"2024-08-19","CIN",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,2,0,1,0,0,0,0,0,0.25,-0.25,7.96547908401489,0,0.333333333333333,2,0.333333333333333,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,151.608189429451,151.561560819707,2,0.333333333,0.666666666,0,0,0,0,0,5,3,8,0.0106739979237318,-0.00971600320190191,0.0203900001943111,0.47900003194809,0.0506075024604797,0.190750002861023,0.190999999642372,0.190999999642372,0.122399993240833,1,1,0.0187752470374107,0.0371828015268595,0,0,0.625,94.2,NA,NA,0.25,93.5,0.125,86,NA,0.435578256845474,NA,-0.154520392417908,-0.0620911717414856,8.71156513690948,NA,-7.72601962089539,-6.20911717414856,0,1,0.375,NA,1,1,0.375,0.5,0,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,10.7344123131674,39.41866,59.62922,33.9904,20,45.72749,20,20,54.3837,20,20,53.55116,20,3.31375,9.04772,110.8,65.72,79.6,84.38,-25.76,-27.48,97.5,-59.82,-77.3,104.1725,22.9,26.99,0.25,0.625,0.125,93.5,94,85.5999984741211,0.952099084854126,10.1760208129883,-1.15855193138123,4.27234029769897,-0.208653378486633,-3.19093608856201,-0.158791106194258,0.442410726100206,-0.0633736774325371,-7.93955530971289,8.84821452200413,-6.33736774325371,0,0.75,0.375,NA,1,1,0.5,15.5,0.125,0.25,0.625,NA,85.8599014282227,93.71875,94.2262390136719,NA,-1.40112996101379,0.363741964101791,9.80835571289063,NA,-4.28410005569458,3.08805513381958,-1.62913436889648,NA,-0.0633736774325371,-0.158791106194258,0.442410726100206,NA,-6.33736774325371,-7.93955530971289,8.84821452200413,NA,0,0.75,0.375,NA,1,1,0.5,3,85.3211568196615,-11.7850062052409,0,0,96.3371,1,0.33333333,"2024-08-19",0
"Brendon Little",21574,"2024-08-16","@CHC",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,4.67848818451166,226.31131824936,400.460422327505,114.543946394147,3,0,0.75,0.25,0,1,0,0,3,7,10,-0.041231993585825,-0.0522319935262203,0.0109999990090728,-0.531000018119812,-0.0569131821393967,0.201800003647804,0.372000008821487,0.372000008821487,0.098800003528595,1,1,-0.06447434425354,-0.139846730278183,0,0,0.9,94.77777778,NA,NA,NA,NA,0.1,87,NA,0.671268999576569,NA,NA,-1.44541954994202,7.45854443973965,NA,NA,-144.541954994202,0,0.85714286,0.6,NA,1,1,0.7,0.5,0,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,15.4923030748625,67.42514,64.2554,63.66451,59.09282,63.16194,59.15706,NA,NA,NA,74.00535,59.74973,74.14014,-1.36595,2.02817,109.78,121.54,136.56,157.84,59.8,99.52,NA,NA,NA,114.586,115.366,132.856,NA,0.9,0.1,NA,94.6999986436632,86.6999969482422,NA,9.11534542507595,-1.68839919567108,NA,0.226474152670966,-3.33347582817078,NA,0.679232142865658,-1.44668138027191,NA,7.54702380961842,-144.668138027191,0,0.75,0.6,NA,1,1,0.8,18.16666667,0.1,NA,0.9,NA,86.7819976806641,NA,94.7890964084201,NA,-2.5235800743103,NA,8.6746588812934,NA,-4.53011989593506,NA,-0.874668651156955,NA,-1.44668138027191,NA,0.679232142865658,NA,-144.668138027191,NA,7.54702380961842,NA,0,0.75,0.6,NA,1,1,0.8,4,97.4915084838867,0.483580112457275,1,0.25,105.977,2,0.5,"2024-08-16",0
"Brendon Little",21574,"2024-08-14","@LAA",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,2,0,1,0,0,0,0,0,0.25,-0.25,7.96547908401489,0,0.333333333333333,2,0.333333333333333,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,151.608189429451,151.561560819707,2,0.333333333,0.666666666,0,0,0,2,18,5,6,11,0.00748000014573336,-0.0241759978234768,0.0316559970378876,0.508000016212463,0.051547434180975,0.324499994516373,0.165600001811981,0.165600001811981,0.0199999995529652,1,1,-0.0215747077018023,0.0446255559980599,0,0,0.90909091,94.7,NA,NA,NA,NA,0.09090909,85,NA,0.721835315227509,NA,NA,-0.502868592739105,7.21835315227509,NA,NA,-50.2868592739105,0,0.66666667,0.36363636,NA,0.75,0.75,0.54545455,0.5,0.09090909,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,10.7344123131674,80,80,77.76922,48.96108,41.58963,46.49008,NA,NA,NA,80,76.29703,80,-2.6442,0.11079,129.32,151.58,184.46,102.72,96.8,102.06,NA,NA,NA,126.901818181818,146.6,176.969090909091,NA,0.90909091,0.09090909,NA,94.6799987792969,85.3000030517578,NA,10.0845695495605,-3.15019512176514,NA,-0.196437835693359,-3.18550777435303,NA,0.730820201337337,-0.510574221611023,NA,7.30820201337337,-51.0574221611023,0,0.44444444,0.36363636,NA,0.75,0.75,0.81818182,16.42857143,0.09090909,NA,0.90909091,NA,85.2424011230469,NA,94.6534606933594,NA,-4.00368976593018,NA,9.63895263671875,NA,-4.43965005874634,NA,-1.37192640304565,NA,-0.510574221611023,NA,0.730820201337337,NA,-51.0574221611023,NA,7.30820201337337,NA,0,0.4,0.36363636,NA,0.75,0.75,0.90909091,3,93.3585713704427,-3.6791098912557,0,0,102.082,2,0.66666667,"2024-08-14",0
"Brendon Little",21574,"2024-08-10","OAK",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,3,4,7,0.0490780137479305,-0.0329639986157417,0.0820420160889626,0.47900003194809,0.0506075024604797,0.89466667175293,0.869599997997284,0.869599997997284,0.629599988460541,1,1,0.0392633378505707,0.0155928620029138,0,0,0.85714286,93.33333333,NA,NA,NA,NA,0.14285714,87,NA,0.64665424823761,NA,NA,-0.0344077162444592,10.7775708039602,NA,NA,-3.44077162444592,0.2,1,0.42857143,1,1,1,0.28571429,0.33333333,0,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,6.22820573169423,71.56579,64.44608,70.08102,20,39.85507,20,NA,NA,NA,63.46687,55.14963,60.50553,-0.71124,3.01023,121.54,110.32,137.84,85.54,36.18,26.74,NA,NA,NA,116.397142857143,99.7285714285714,121.968571428571,NA,0.85714286,0.14285714,NA,93.2833353678385,86.5,NA,8.89144007364909,-2.26336145401001,NA,0.241345147291819,-4.83070421218872,NA,0.657526265829802,-0.0350487045943737,NA,10.9587710971634,-3.50487045943737,0.25,0.66666667,0.42857143,1,1,1,0.42857143,14.5,0.14285714,NA,0.85714286,NA,86.4994964599609,NA,93.2857971191406,NA,-3.33300995826721,NA,8.44293530782064,NA,-6.85178995132446,NA,-1.18490854899089,NA,-0.0350487045943737,NA,0.657526265829802,NA,-3.50487045943737,NA,10.9587710971634,NA,0.25,0.66666667,0.42857143,1,1,1,0.42857143,3,86.8512369791667,2.87601852416992,0,0,100.353,2,0.66666667,"2024-08-10",0
"Brendon Little",21574,"2024-08-04","@NYY",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,NA,0,0,3,0,1,12.1664797782898,-12.1664797782898,12.1664797782898,0,300.919529168283,300.82697836781,0,0,0,0,0,0,0,0,8,2,10,-0.0923279970884323,-0.0923279970884323,0,-0.662000000476837,-0.0687435120344162,1.31226658821106,0.262599974870682,0.525199949741364,4.1923999786377,1,1,-0.0791923180222511,0.00883466515059038,0,1,0.6,94.5,NA,NA,NA,NA,0.4,86.25,0.4,-0.298815846443176,NA,NA,-0.32903641462326,-4.98026410738627,NA,NA,-8.22591036558151,0.1,NA,0.1,0,NA,0,NA,0.33333333,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,545.260637207329,20,72.10169,20,20,54.32469,20,NA,NA,NA,20,61.87583,20,6.52645,13.86677,129.78,-48.3,-24.66,91.98,-74.46,-49.9,NA,NA,NA,114.66,-58.764,-34.756,NA,0.6,0.4,NA,94.5499979654948,86.4499969482422,NA,9.20065307617188,-1.1937301158905,NA,-0.0634191334247589,-3.09060168266296,NA,-0.306873872876167,-0.337116733193398,NA,-5.11456454793612,-8.42791832983494,0.125,0,0.1,0,NA,0,0.2,22,0.4,NA,0.6,NA,86.1474990844727,NA,94.2416687011719,NA,-2.29642987251282,NA,8.50416310628255,NA,-4.71155738830566,NA,-1.39159568150838,NA,-0.337116733193398,NA,-0.306873872876167,NA,-8.42791832983494,NA,-5.11456454793612,NA,0.125,0,0.1,0,NA,0,0.2,0,NA,NA,0,NA,NA,0,NA,"2024-08-04",0
"Brendon Little",21574,"2024-08-02","@NYY",14,2024,"TOR","A",27,1,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,0,0,0,2,10.8000041198746,0,5.40000205993731,2,0,0,2,1,1,0,0,0,0,0.33333333,0,0.33333333,1.64500686612628,0,0.166666666666667,0.600000228881923,0.25,1,0.766478862762102,-0.766478862762102,1.67368425256661,0,17.2279608813907,39.7917274688199,2,0.25,0.5,0.25,0,0,0,0,10,16,26,0.159507989883423,-0.0208119992166758,0.180319994688034,1.39100003242493,0.144444435834885,1.33520007133484,1.54773342609406,2.53200006484985,1.0324000120163,1,1,0.0674760565161705,0.0519876802734464,1,0,0.61538462,94.4375,NA,NA,NA,NA,0.38461538,86.4,NA,-0.0546092912554741,NA,NA,0.503104865550995,-0.341308070346713,NA,NA,5.03104865550995,0.21428571,0.75,0.46153846,0.33333333,0.77777778,0.66666667,0.46153846,0.33333333,0.15384615,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,1.45892406404358,49.81972,67.40582,59.83756,52.46677,54.70158,50.69044,NA,NA,NA,51.18967,59.36888,59.70672,0.0515,4.15434,115.86,93.78,118.92,135.6,118.78,147.78,NA,NA,NA,123.452307692308,103.395384615385,130.02,NA,0.61538462,0.38461538,NA,94.1437530517578,86.3700012207031,NA,9.47604656219482,-1.40456457138062,NA,-0.205188095569611,-3.90505905151367,NA,-0.0534699745476246,0.497262977063656,NA,-0.334187340922654,4.97262977063656,0.18181818,0.66666667,0.46153846,0,0.8,0.66666667,0.57692308,19.75,0.38461538,NA,0.61538462,NA,86.261279296875,NA,94.0713272094727,NA,-2.16880741119385,NA,8.92822456359863,NA,-5.45663414001465,NA,-1.31821274757385,NA,0.497262977063656,NA,-0.0534699745476246,NA,4.97262977063656,NA,-0.334187340922654,NA,0.25,0.64285714,0.46153846,0.33333333,0.77777778,0.66666667,0.53846154,4,82.8154754638672,-2.15682315826416,0,0,98.2105,1,0.25,"2024-08-02",0
