"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tyler Anderson",12880,"2024-09-26","@CHW",1,2024,"LAA","A",34,0,1,8.30769291714103,1,1,0,0,0,0,0,0,4.1,22,4,5,4,0,3,0,1,0,0,2,4.15384645857051,6.23076968785577,8.30769291714103,0.66666667,0.166666666,0,6,6,4,0,1,0,0,0.09090909,0.13636364,-0.04545455,6.66576214944438,0,0.222222222222222,1.61538473388853,0.25,0.375,5.01263375987669,3.29505915726434,7.10618401438121,202.651675908826,119.838292966642,174.939118348358,1,0.25,0.375,0.375,0,0,0,0,39,44,83,-0.168836027383804,-0.532230138778687,0.36339408159256,-2.45300006866455,-0.252756327390671,1.36431813240051,1.00399994850159,0.870000004768372,0.378199994564056,1,1,-0.0531103163957596,-0.0706408992292486,0,0,0.41463415,89.47058824,NA,NA,0.17073171,84.28571429,NA,NA,0.41463415,79.05882353,0.01204819,-1.74566769599915,NA,0.879483103752136,NA,0.0222278088331223,-5.13431675293866,NA,6.28202216965812,NA,0.0653759083327125,0.21153846,0.86666667,0.45121951,0.45454545,0.88461538,0.75675676,0.36585366,0.40909091,0.10843373,11,1,4,1,11,4,16,0.6875,0.0625,0.25,0.0625,0.6875,0.25,6.11133741407045,38,41.35216,58.85774,34.50852,31.98616,47.38728,21.02345,NA,NA,NA,NA,NA,NA,63.09606,48.96256,65.64247,33.6984,53.80609,27.00231,1.13817,5.78435,98.34,64.84,67.32,NA,NA,NA,83.48,89.76,80.64,NA,NA,NA,NA,NA,NA,103.12,106.6,110.78,92.9946341463415,82.3024390243903,80.2629268292683,0.41463415,0.17073171,NA,NA,NA,0.41463415,89.4647073184743,84.1428571428571,NA,NA,NA,79.0529426125919,1.98153125538545,-2.45729882376535,NA,NA,NA,6.16266497443704,10.9974006204044,6.10043498447963,NA,NA,NA,7.79577726476333,-0.70130517333746,0.890717007219791,NA,NA,NA,0.0375891290605068,-2.06266227452194,6.36226433728423,NA,NA,NA,0.110556261942667,0.21276596,0.77142857,0.45121951,0.5,0.85185185,0.75675676,0.42682927,16.91803279,0.41463415,NA,0.41463415,0.17073171,NA,NA,79.1283748851103,NA,89.5461641199448,84.19970703125,NA,NA,6.60714362649357,NA,2.11806353400735,-2.38048008510045,NA,NA,5.75945506376379,NA,9.69753579532399,4.76698739188058,NA,NA,0.0225376076996326,NA,-0.70130517333746,0.890717007219791,NA,NA,0.0662870814695078,NA,-2.06266227452194,6.36226433728423,NA,NA,0.18367347,0.84848485,0.45121951,0.44444444,0.85714286,0.75675676,0.40243902,16,92.8573837280273,18.7146892547607,1,0.0625,109.245,7,0.4375,"2024-09-26",0
"Tyler Anderson",12880,"2024-09-20","@HOU",1,2024,"LAA","A",34,0,1,10.1250024139887,1,1,0,0,0,0,0,0,2.2,18,8,6,3,2,0,0,1,0,0,4,13.5000032186516,0,27.0000064373032,4,0,0,1,4,8,1,0,0,0,0.22222222,0,0.22222222,3.73367970217328,6.75000160932579,0.470588235294118,3.00000071525591,0.545454545454545,0.48387097,11.0414816558366,-0.916479241847863,3.55949248132413,246.981770780453,266.136542334594,86.7060529156765,0.25,0.615384615,0.076923076,0.307692307,0.25,0.5,1,3.3750008046629,25,50,75,-0.400924026966095,-0.642364025115967,0.241440027952194,-4.78900003433228,-0.507578194141388,1.12132227420807,0.926666676998138,0.870000004768372,0.17739999294281,1,1,-0.3797507584095,0.0222049964212737,0,0,0.46666667,90.94285714,NA,NA,0.24,85.44444444,NA,NA,0.29333333,80.81818182,NA,-3.10744142532349,NA,-1.18351423740387,NA,-0.571698904037476,-8.87840407235282,NA,-6.57507909668816,NA,-2.59863138198853,0.4,0.74285714,0.56,0.5625,0.88461538,0.76190476,0.46666667,0.44444444,0.13333333,6,4,3,3,5,5,13,0.46153846,0.30769231,0.23076923,0.23076923,0.38461538,0.38461538,16.5950954070949,13,80,62.06348,80,38.0742,48.31894,41.68203,20,20,20,NA,NA,NA,59.51269,48.51898,62.13656,57.86497,52.27508,61.80732,-0.36321,3.53228,111.8,148.02,159.42,NA,NA,NA,105.42,76.8,69.68,91.18,0.120000000000005,-69.8,NA,NA,NA,107.4,93.92,95,107.548421052632,100.462105263158,99.818947368421,0.45333333,0.24,0.01333333,NA,NA,0.29333333,90.9147087545956,85.4055582682292,90.4000015258789,NA,NA,80.7090897993608,3.08225833668428,-1.88196478949653,9.19319725036621,NA,NA,7.41705530340021,11.8914426915786,6.6782718234592,7.9344367980957,NA,NA,8.04786959561435,-3.04828907549381,-0.127362694591284,-0.0897959321737289,NA,NA,-0.556353040039539,-8.96555610439357,-0.707570525507132,-8.97959321737289,NA,NA,-2.52887745472518,0.34285714,0.75,0.56,0.75,0.76666667,0.76190476,0.53333333,18.58928571,0.29333333,NA,0.45333333,0.22666667,0.01333333,0.01333333,80.7126631303267,NA,90.9367101332721,85.5898365693934,90.390998840332,82.3267974853516,7.30523473566229,NA,2.88658972347484,-2.42055331959444,8.2652702331543,-1.17929005622864,6.18717748468572,NA,10.4303831212661,5.51635562672335,7.03079986572266,0.913520991802216,-0.556353040039539,NA,-3.04828907549381,-0.0892843715846539,-0.0897959321737289,-0.0380783230066299,-2.52887745472518,NA,-8.96555610439357,-0.525202185792082,-8.97959321737289,-3.80783230066299,0.32352941,0.75609756,0.56,0.72727273,0.77419355,0.76190476,0.54666667,13,89.1921198918269,25.8494145320012,2,0.15384615,105.865,7,0.53846154,"2024-09-20",0
"Tyler Anderson",12880,"2024-09-14","HOU",1,2024,"LAA","H",34,0,1,7.2,1,1,0,0,0,0,0,0,5,25,7,4,4,1,3,0,0,2,0,4,7.2,5.4,12.6,1.33333333,0,1,8,6,3,1,0,1,1,0.16,0.12,0.04,5.37146988401489,1.8,0.318181818181818,2,0.352941176470588,0.69767442,5.96647977828979,1.23352022171021,5.18088986575603,175.631439570069,142.984672684389,127.042479182115,1.333333333,0.176470588,0.470588235,0.352941176,0.166666666,0.166666666,2,3.6,34,63,97,-0.239441990852356,-0.663850069046021,0.424408078193665,-1.46020007133484,-0.148168444633484,1.08041381835938,1.02771997451782,0.870000004768372,0.666999995708466,1,1,-0.172030821442604,-0.049589808341595,0,0,0.36082474,90.34285714,0.03092784,82,0.16494845,84.875,NA,NA,0.44329897,80,NA,-1.67441463470459,0.047891229391098,-0.00466450303792953,NA,-0.194479286670685,-4.78404181344169,1.5963743130366,-0.0291531439870596,NA,-0.452277410862058,0.40298507,0.86666667,0.54639175,0.51851852,0.76923077,0.64150943,0.30927835,0.6,0.19587629,10,6,2,4,11,3,18,0.55555556,0.33333333,0.11111111,0.22222222,0.61111111,0.16666667,5.75560986504615,35,56.82927,62.02465,45.49894,47.04833,51.78694,43.97886,80,80,80,52.81779,43.98093,61.76252,36.50951,45.90155,38.9627,49.13417,58.89383,41.14015,0.1792,4.34589,108.26,89.08,96.56,NA,NA,NA,109.6,89.9,91.68,103.78,172.14,178.04,114.54,136.9,117.98,98.22,90.22,91.42,107.161649484536,92.7385567010309,96.3944329896907,0.34020619,0.16494845,0.02061856,0.03092784,NA,0.44329897,90.3272742069129,84.8249969482422,89.4499969482422,82.0333353678385,NA,79.9232546784157,2.93885895700166,-1.94129991531372,11.5284061431885,-0.562905589739482,NA,7.54529447333757,11.9088837594697,7.24311399459839,6.27309036254883,2.97914441426595,NA,8.33583175304324,-0.360650915652514,0.0341259725391865,-1.3218456171453,0.0472069680690765,NA,-0.226723086088896,-1.09288156258337,0.213287328369915,-66.092280857265,1.57356560230255,NA,-0.527262990904409,0.41269841,0.79411765,0.54639175,0.5,0.77777778,0.64150943,0.35051546,18.43661972,0.44329897,NA,0.34020619,0.15463918,0.02061856,0.04123711,80.1479435410611,NA,90.5676861387311,85.1370524088542,89.6743011474609,82.5506744384766,7.47581446448038,NA,2.72250828598485,-2.45461832682292,11.152250289917,-1.45127809047699,6.68458592614462,NA,10.8454192190459,6.3797129313151,5.2432599067688,1.2303614616394,-0.226723086088896,NA,-0.360650915652514,0.0722042955458164,-1.3218456171453,0.00912864506244659,-0.527262990904409,NA,-1.09288156258337,0.481361970305443,-66.092280857265,0.228216126561165,0.41935484,0.77142857,0.54639175,0.5,0.77777778,0.64150943,0.36082474,18,86.1076875574448,15.203171673943,1,0.05555556,112.067,6,0.33333333,"2024-09-14",0
"Tyler Anderson",12880,"2024-09-07","@TEX",1,2024,"LAA","A",34,0,0,1.8,1,1,0,0,0,0,0,0,5,19,1,2,1,0,2,0,0,0,0,7,12.6,3.6,1.8,3.5,1,0,1,7,2,2,1,0,0,0.36842105,0.10526316,0.2631579,3.42526924510617,0,0.0588235294117647,0.6,0.1,0.33333333,1.5664797782898,0.233520221710205,3.68329154700041,43.9078598925173,36.2126478584911,89.7858727873824,0.142857142,0.2,0.1,0.7,0.285714285,0,4,7.2,34,58,92,-0.00225999113172293,-0.448660016059875,0.446400046348572,0.455000013113022,0.0472481772303581,1.19305264949799,1.06008005142212,0.910000026226044,1.37360000610352,1,1,0.183044373989105,-0.184938666862663,0,0,0.51086957,89.68085106,0.10869565,81.8,0.05434783,85,NA,NA,0.32608696,79.2,NA,2.18987035751343,-0.345218926668167,0.304011970758438,NA,-0.0828956812620163,4.65929863300729,-3.45218926668167,6.08023941516876,NA,-0.276318937540054,0.30909091,0.89189189,0.54347826,0.47058824,0.78787879,0.68,0.40217391,0.63157895,0.17391304,3,6,1,3,4,3,10,0.3,0.6,0.1,0.3,0.4,0.3,1.22497618553179,64,49.43421,68.80063,37.54767,54.95452,42.05546,58.03812,80,76.75958,80,80,41.30256,80,31.6445,58.2087,47.73526,49.36999,53.88295,49.14687,0.16455,4.32392,115.14,89.82,100.68,NA,NA,NA,97.9,118.9,103.94,92.7,140.56,143,104.72,83.7,81.7,101.1,93.76,90.18,104.323913043478,104.695869565217,100.560869565217,0.48913043,0.05434783,0.02173913,0.10869565,NA,0.32608696,89.8377766927083,85.0200012207031,87,81.7599975585938,NA,79.1399983723958,2.94289754231771,-1.63831062316895,11.4222965240479,-1.5789870262146,NA,7.79690399169922,11.6655314127604,6.93133926391602,5.21590614318848,1.99863567352295,NA,8.02215423583984,2.11085675284266,0.30753842741251,0.0895345062017441,-0.334263268858194,NA,-0.0903197452425957,4.69079278409481,6.1507685482502,4.4767253100872,-3.34263268858194,NA,-0.301065817475319,0.25,0.86363636,0.54347826,0.33333333,0.78947368,0.68,0.47826087,17.26760563,0.32608696,NA,0.48913043,0.06521739,0.02173913,0.09782609,79.4689697265625,NA,90.1748372395833,84.9608968098958,87.3386001586914,81.9286973741319,7.44704386393229,NA,2.42829267713759,-2.42155838012695,10.6506500244141,-2.05338329739041,6.18435414632161,NA,10.4109564887153,5.28087838490804,3.85993504524231,0.184113886621263,-0.0903197452425957,NA,2.11085675284266,0.28329549357295,0.0895345062017441,-0.310020335018635,-0.301065817475319,NA,4.69079278409481,4.72159155954917,4.4767253100872,-3.44467038909594,0.23404255,0.86666667,0.54347826,0.27272727,0.79487179,0.68,0.48913043,10,89.8798767089844,37.6361328125,0,0,106.743,4,0.4,"2024-09-07",0
"Tyler Anderson",12880,"2024-08-31","SEA",1,2024,"LAA","H",34,0,0,9,1,1,0,0,0,0,0,0,4,21,6,4,4,2,3,0,0,0,0,3,6.75,6.75,13.5,1,0,0,6,6,3,1,0,0,0,0.14285714,0.14285714,0,6.04034132736093,4.5,0.333333333333333,2.25,0.307692307692308,0.80645161,10.4164797782898,-1.41647977828979,6.1844923876226,219.539299462587,250.970015974217,152.009670761905,1,0.2,0.4,0.4,0.166666666,0.333333333,1,2.25,37,46,83,-0.248453989624977,-0.550271987915039,0.301818013191223,-1.96819996833801,-0.199715867638588,1.08439087867737,0.937849998474121,0.870000004768372,0.476999998092651,1,1,-0.164392530918121,-0.0647259488758221,0,0,0.37349398,89.22580645,NA,NA,0.22891566,84.36842105,NA,NA,0.39759036,78.90909091,NA,-2.19329047203064,NA,0.147275403141975,NA,-0.463178664445877,-7.07513055493755,NA,0.775133700747239,NA,-1.40357171044205,0.25925926,0.75862069,0.43373494,0.92857143,0.68181818,0.77777778,0.34939759,0.38095238,0.09638554,10,3,2,1,9,5,15,0.66666667,0.2,0.13333333,0.06666667,0.6,0.33333333,10.2193201341862,24,40.50266,59.07169,28.355,24.51286,45.96927,20.22947,20,80,20,NA,NA,NA,20,44.0855,20,20,52.23816,20,2.20028,7.37751,103.78,91.76,94.4,NA,NA,NA,88.64,68.22,63.32,89.64,21.32,20.74,104.8,-27.68,-24.36,94.42,70.94,65.94,96.4949397590361,72.8840963855422,71.4120481927711,0.36144578,0.18072289,0.01204819,0.04819277,NA,0.39759036,89.3066650390625,84.9,86.1999969482422,81.9000015258789,NA,78.9454530658144,2.75979359944661,-1.38091621398926,11.0584201812744,-2.53440380096436,NA,7.35821671919389,11.535981241862,6.60800069173177,3.05498671531677,4.25620460510254,NA,8.06893366033381,-2.19702049717307,0.394148416817188,-0.0350487045943737,-0.249604679644108,NA,-0.469303041696548,-7.32340165724357,2.62765611211459,-3.50487045943737,-6.2401169911027,NA,-1.42213042938348,0.17021277,0.77777778,0.43373494,0.875,0.75,0.77777778,0.43373494,18.98360656,0.39759036,NA,0.34939759,0.24096386,0.01204819,NA,78.7438520951705,NA,89.1732219827586,84.2044555664063,85.9984970092773,NA,7.31547777580492,NA,2.46626176505253,-2.00959358215332,10.9135999679565,NA,6.86927471738873,NA,10.7498400457974,5.35393600463867,1.90432000160217,NA,-0.469303041696548,NA,-2.39663874730468,0.344161987304688,-0.0350487045943737,NA,-1.42213042938348,NA,-8.26427154242992,1.72080993652344,-3.50487045943737,NA,0.1875,0.77142857,0.43373494,0.77777778,0.77777778,0.77777778,0.42168675,15,89.5818684895833,14.2771677652995,1,0.06666667,108.066,4,0.26666667,"2024-08-31",0
"Tyler Anderson",12880,"2024-08-25","@TOR",1,2024,"LAA","A",34,0,1,3.6,1,1,0,0,0,0,0,0,5,23,4,2,2,0,4,1,0,0,0,3,5.4,7.2,7.2,0.75,0.125,0,8,4,4,0,1,0,0,0.13043478,0.17391304,-0.04347826,6.41603532282655,0,0.210526315789474,1.6,0.25,0.75,4.3664797782898,-0.766479778289795,5.57608650326729,87.8157197850346,104.158481838608,136.874011034069,2,0.25,0.5,0.25,0,0,1,1.8,33,64,97,-0.0219700187444687,-0.49400007724762,0.47203004360199,0.395000010728836,0.0417326837778091,1.39701735973358,1.00399994850159,0.870000004768372,0.810999989509583,1,1,0.0220544058829546,-0.0377807807854529,0,0,0.36082474,89.48571429,NA,NA,0.25773196,84.04,NA,NA,0.3814433,79.35135135,0.04123711,0.101318523287773,NA,0.697624266147614,NA,-0.19992458820343,0.289481495107923,NA,2.79049706459045,NA,-0.540336724874136,0.35820896,0.76666667,0.48453608,0.70833333,0.82608696,0.76595745,0.30927835,0.69565217,0.11340206,10,3,3,3,8,5,16,0.625,0.1875,0.1875,0.1875,0.5,0.3125,5.58749374431545,50,60.42024,59.08135,59.44846,44.41215,35.15016,47.18292,25.84007,50.87538,27.61774,NA,NA,NA,54.25299,56.76204,50.93853,50.72894,51.85294,51.70035,0.08012,4.19727,102.26,102.48,108.7,NA,NA,NA,75.52,96.84,73.5,93.64,43.34,3.72,96.26,20.42,27.34,103.18,94.18,89.98,94.2335416666667,92.6445833333334,85.21125,0.28865979,0.2371134,0.06185567,0.03092784,NA,0.3814433,89.8678588867188,84.5130456012228,87.4833374023438,82.6333312988281,NA,79.208106788429,1.25493104117257,-2.67525847061821,8.74201265970866,-2.32486931482951,NA,5.88630923709354,9.96829332624163,4.74477817701257,3.39065996805827,3.36468601226807,NA,6.72446462270376,-0.0636454299092293,0.914524149149656,0.288159385323524,-0.302261125296354,NA,-0.204706266522408,-0.227305106818676,3.97619195282459,4.80265642205874,-10.0753708432118,NA,-0.553260179790291,0.26530612,0.70833333,0.48453608,0.61538462,0.82352941,0.76595745,0.49484536,19.93243243,0.3814433,NA,0.29896907,0.25773196,0.06185567,NA,79.3522487331081,NA,90.0658169450431,84.149736328125,87.6391194661458,NA,5.87984982052365,NA,1.04051004607102,-3.15697448730469,8.35571670532227,NA,5.13125156711888,NA,8.92772069470636,3.35000854492188,2.21490669250488,NA,-0.204706266522408,NA,-0.153441362082958,0.702058956027031,0.288159385323524,NA,-0.553260179790291,NA,-0.529108145113649,2.80823582410812,4.80265642205874,NA,0.26,0.72340426,0.48453608,0.61538462,0.82352941,0.76595745,0.48453608,16,84.766357421875,12.916895866394,0,0,98.7876,3,0.1875,"2024-08-25",0
"Tyler Anderson",12880,"2024-08-20","@KCR",1,2024,"LAA","A",34,1,0,6,1,1,0,0,0,0,0,0,6,30,11,5,4,0,2,0,0,0,0,2,3,3,16.5,1,0,1,12,6,7,0,0,1,1,0.06666667,0.06666667,0,5.55170686237858,0,0.392857142857143,2.16666666666667,0.423076923076923,0.61538462,3.49981311162313,2.50018688837687,5.011821517845,146.359532975058,83.1276284638099,122.836469591264,2,0.28,0.48,0.24,0,0,7,10.5,31,64,95,-0.152518004179001,-0.826125979423523,0.673608005046844,-2.18799996376038,-0.214194819331169,1.30056667327881,0.94668573141098,0.870000004768372,2.6476001739502,1,1,-0.219210356473923,0.101939933271017,0,0,0.33684211,90.6875,NA,NA,0.21052632,85.1,NA,NA,0.45263158,79.95348837,NA,-1.22105550765991,NA,-2.24738669395447,NA,1.42556703090668,-3.81579846143723,NA,-11.2369334697723,NA,3.31527216489925,0.43076923,0.66666667,0.50526316,0.57142857,0.95,0.72916667,0.31578947,0.76666667,0.13684211,16,4,6,3,16,7,26,0.61538462,0.15384615,0.23076923,0.11538462,0.61538462,0.26923077,5.26035287736425,36,64.0998,58.93202,57.50324,42.7226,42.77656,46.28784,31.59772,70.87507,32.11843,NA,NA,NA,27.26572,46.353,43.59284,47.6562,53.86418,48.99673,0.27102,4.48362,108.68,113.56,124.22,NA,NA,NA,98.06,88.52,82.02,91.34,87.36,83.38,NA,NA,NA,106.38,68.6,67.58,104.432340425532,95.4451063829787,97.831914893617,0.31578947,0.21052632,0.02105263,NA,NA,0.45263158,90.5966634114583,85.0450012207031,89.3999938964844,NA,NA,79.8441871820494,3.66439056396484,-0.567313432693481,11.3172435760498,NA,NA,7.55279966842297,11.0677663167318,6.3345085144043,5.52322959899902,NA,NA,7.30487486373547,-1.22317975759506,-2.27545736730099,0.0197252556681633,NA,NA,1.46745283529162,-4.07726585865021,-11.3772868365049,0.986262783408165,NA,NA,3.4126810123061,0.41818182,0.65,0.51578947,0.56521739,0.88461538,0.73469388,0.42105263,17.29230769,0.45263158,NA,0.31578947,0.21052632,0.02105263,NA,80.1237906522529,NA,90.8957275390625,85.3175720214844,89.6834487915039,NA,7.1573003724564,NA,3.14061991373698,-1.44435052871704,10.2996501922607,NA,5.62497870866642,NA,10.0323099772135,5.06682815551758,4.03482484817505,NA,1.46745283529162,NA,-1.22317975759506,-2.27545736730099,0.0197252556681633,NA,3.4126810123061,NA,-4.07726585865021,-11.3772868365049,0.986262783408165,NA,0.40350877,0.68421053,0.51578947,0.56521739,0.88461538,0.73469388,0.4,26,87.65453125,11.000146484375,1,0.03846154,111.943,8,0.30769231,"2024-08-20",0
"Tyler Anderson",12880,"2024-08-14","TOR",1,2024,"LAA","H",34,0,1,11.1176483061901,1,1,0,0,0,0,0,0,5.2,28,6,7,7,2,4,0,1,0,0,8,12.7058837785029,6.35294188925147,9.52941283387721,2,0.166666666,0,6,9,0,0,1,0,0,0.28571429,0.14285714,0.14285714,4.37638214102551,3.17647094462574,0.260869565217391,1.76470608034763,0.307692307692308,0.48780488,7.57824497915887,3.5394033270312,5.39143455545184,271.19563564582,182.096362239096,132.280319352112,0.666666666,0,0.4,0.6,0,0.222222222,1,1.58823547231287,31,67,98,-0.273941993713379,-0.475846022367477,0.201904028654099,-4.39219999313354,-0.445682406425476,0.487014293670654,0.605400025844574,0.870000004768372,0.165600001811981,1,1,-0.29066801071167,-0.271824707209734,0,0,0.39795918,90.28205128,NA,NA,0.24489796,85.66666667,0.01020408,74,0.34693878,79.82352941,NA,-1.6092255115509,NA,-1.50642442703247,-0.0238054171204567,-0.204678982496262,-4.12621926038693,NA,-6.27676844596863,-2.38054171204567,-0.601997007341946,0.41666667,0.76315789,0.55102041,0.4,0.86206897,0.64814815,0.3877551,0.78571429,0.19387755,6,4,5,2,8,5,15,0.4,0.26666667,0.33333333,0.13333333,0.53333333,0.33333333,5.52185331306523,28,55.10492,68.85554,48.51078,58.17548,44.54028,66.35868,20,63.09444,20,NA,NA,NA,45.56372,36.5644,61.89933,51.14074,53.95246,58.37642,0.05454,4.1589,119.82,78.86,88,102.72,51.64,57.1,88.94,109.98,97.46,87.12,55.6,44.24,NA,NA,NA,97.64,69.62,69.12,101.780204081633,87.4510204081633,85.4857142857143,0.37755102,0.23469388,0.03061224,NA,0.01020408,0.34693878,90.181079761402,85.5782629925272,89.8666687011719,NA,73.5,79.7529440487132,2.46695049388989,-1.35748324186906,10.03377978007,NA,-0.804271757602692,7.8438128303079,11.1257596402555,7.08220307723336,5.97222010294596,NA,-4.88291501998901,7.45620996811811,-1.34798830375075,-1.55377154797316,-0.241651438176632,NA,-0.0242429338395596,-0.147617187350988,-3.64321163175879,-6.7555284694485,-8.05504793922107,NA,-2.42429338395596,-0.434168198091142,0.40740741,0.72727273,0.55102041,0.40909091,0.8125,0.64814815,0.44897959,17.94285714,0.34693878,0.01020408,0.36734694,0.23469388,0.03061224,0.01020408,79.7163947610294,73.4642028808594,90.236334906684,85.7440238620924,89.8760986328125,82.6110000610352,7.43619312959559,-1.56053996086121,2.00453503926595,-2.11613066300102,9.42603302001953,-0.87373298406601,5.86731585334329,-5.86294984817505,10.2207319471571,6.26184878141984,5.35304005940755,2.49121999740601,-0.147617187350988,-0.0242429338395596,-1.38735267147422,-1.67303331941366,-0.241651438176632,0.158626139163971,-0.434168198091142,-2.42429338395596,-3.85375742076172,-7.27405791049418,-8.05504793922107,15.8626139163971,0.40740741,0.72727273,0.55102041,0.40909091,0.8125,0.64814815,0.44897959,15,88.43369140625,22.1472106933594,2,0.13333333,101.583,5,0.33333333,"2024-08-14",0
