"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxCH%","pfxvSI","pfxvSL","pfxvCH","pfxSI-X","pfxSL-X","pfxCH-X","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwSI","pfxwSL","pfxwCH","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piSI%","piSL%","pivCH","pivSI","pivSL","piCH-X","piSI-X","piSL-X","piCH-Z","piSI-Z","piSL-Z","piwCH","piwSI","piwSL","piwCH/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Josh Hader",14212,"2024-09-27","@CLE",21,2024,"HOU","A",30,0,0,18,1,0,0,0,0,0,0,0,1,6,2,2,2,0,1,0,0,0,0,1,9,9,18,1,0,0,1,1,2,0,0,0,0,0.16666667,0.16666667,0,5.73367352628778,0,0.4,3,0.5,0.33333333,4.1664797782898,13.8335202217102,5.67848818451166,453.506654252709,102.760933900373,139.421515985497,1,0.5,0.25,0.25,0,0,0,0,7,16,23,0.00702399853616953,-0.0924400016665459,0.0994639992713928,-1.51999998092651,-0.160337552428246,0.865333318710327,0.185599997639656,0.185599997639656,NA,0,1,-0.0823261439800262,0.0904432456613043,0,0,0.60869565,95.71428571,0.34782609,82.875,0.04347826,89,NA,-1.03334891796112,0.262958705425262,-0.0373910665512085,-7.38106369972229,3.28698381781578,-3.73910665512085,0.5,0.66666667,0.56521739,0.57142857,0.83333333,0.69230769,0.39130435,0.83333333,0.17391304,1,3,0,0,4,0,4,0.25,0.75,0,0,1,0,8.28461157822871,20,53.67915,20,63.66213,77.03869,65.78648,33.4581,60.71565,25.25266,53.87685,71.11389,52.38695,-0.11544,3.90393,101.34,57.42,29.08,130.98,85.96,107.24,116.94,85.7,91.5,124.807826086957,84.6286956521739,98.3669565217391,0.60869565,0.34782609,0.04347826,95.6285749162946,82.7874984741211,89.0999984741211,5.02236175537109,-1.08056950569153,8.10484600067139,11.3138885498047,-0.0245328396558762,3.65951657295227,-1.04866511002183,0.264728620648384,-0.0380783230066299,-7.4904650715845,3.3091077581048,-3.80783230066299,0.46153846,0.7,0.56521739,0.5,0.85714286,0.69230769,0.43478261,18.76470588,0.04347826,0.60869565,0.34782609,89.1210021972656,95.6385759626116,82.7780380249023,7.42906999588013,4.22326006208147,-2.29552721977234,2.14721989631653,10.4123011997768,-1.49137794971466,-0.0380783230066299,-1.04866511002183,0.264728620648384,-3.80783230066299,-7.4904650715845,3.3091077581048,0.46153846,0.7,0.56521739,0.5,0.85714286,0.69230769,0.43478261,4,91.4463119506836,10.794849395752,0,0,99.1708,1,0.25,"2024-09-27",0
"Josh Hader",14212,"2024-09-24","SEA",21,2024,"HOU","H",30,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,0,0,0,3,20.2500048279774,0,0,3,0,0,0,1,0,0,0,0,0,0.75,0,0.75,-0.543708415985107,0,0,0,0,1,-1.33352129459407,1.33352129459407,-0.19951471955943,0,-35.3485790435308,-6.80891031869213,0,0,0,1,0,0,0,0,5,12,17,0.277121990919113,0,0.277121990919113,0.956999957561493,0.101430840790272,2.67374992370605,3.36179995536804,4.4210000038147,NA,0,1,0.102275967597961,0.00136947375842297,1,0,0.76470588,96.38461538,0.23529412,84.5,NA,NA,NA,0.758765041828156,0.289995968341827,NA,5.83665416790889,7.24989920854568,NA,0.53846154,0.75,0.58823529,0.28571429,0,0.2,0.23529412,0.75,0.47058824,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.97149497362867,NA,NA,NA,28.86346,80,24.28377,50.03935,76.79099,37.4379,34.24592,80,22.52977,1.10415,5.73332,NA,NA,NA,116.94,47.7,67.04,115.76,67.84,81.28,116.71875,51.47625,69.71,0.76470588,0.23529412,NA,96.3230731670673,84.5,NA,5.13117100642278,0.0656944438815117,NA,11.3139484112079,1.36572027206421,NA,0.80933853238821,0.281939499080181,NA,6.22568101837085,7.04848747700453,NA,0.53846154,0.75,0.58823529,0.28571429,0,0.2,0.23529412,18.61538462,NA,0.76470588,0.23529412,NA,96.356435922476,84.517822265625,NA,4.36106226994441,-0.488074481487274,NA,9.98883056640625,-0.524183988571167,NA,0.80933853238821,0.281939499080181,NA,6.22568101837085,7.04848747700453,0.53846154,0.75,0.58823529,0.28571429,0,0.2,0.23529412,1,102.37232208252,18.9987335205078,0,0,102.372,1,1,"2024-09-24",0
"Josh Hader",14212,"2024-09-22","LAA",21,2024,"HOU","H",30,0,1,108.000112652896,1,0,0,0,0,0,0,1,0.1,6,3,4,4,0,2,0,0,0,0,0,0,54.0000563264481,81.0000844896721,0,0,0,1,0,2,0,0,1,0,0,0.33333333,-0.33333333,11.4582846324343,0,0.75,15.0000156462356,0.75,0.2,21.1664985537725,86.8336140991237,21.1664985537725,2721.04276378503,529.64527119525,524.725571778343,1,0.666666666,0.333333333,0,0,0,0,0,8,14,22,-0.815450012683868,-0.97544002532959,0.159990012645721,-4.17899990081787,-0.442925274372101,5.48023319244385,2.83219981193542,2.83219981193542,0.17739999294281,1,1,-0.152446493506432,0.00364807853967217,0,1,0.72727273,96.1875,0.27272727,84.66666667,NA,NA,NA,-1.41202652454376,-0.652031600475311,NA,-8.82516577839851,-10.8671933412552,NA,0.25,0.8,0.5,1,1,1,0.45454545,0.83333333,0,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,24.0474417188675,NA,NA,NA,25.39519,80,20,30.55113,67.64684,20,25.73183,78.17336,20,1.6331,6.52674,NA,NA,NA,101.52,46.36,55.88,126.96,55.12,63.7,108.788571428571,48.8628571428571,58.1142857142857,0.72727273,0.27272727,NA,96.0687484741211,84.6166687011719,NA,4.78711557388306,-0.683163642883301,NA,11.671820640564,1.45328823725382,NA,-1.43669472634792,-0.662484545260668,NA,-8.97934203967452,-11.0414090876778,NA,0.23076923,0.88888889,0.5,1,1,1,0.40909091,21.0625,NA,0.72727273,0.27272727,NA,96.181640625,84.7135823567708,NA,4.03767204284668,-1.28078667322795,NA,10.4081754684448,-0.131418824195862,NA,-1.43669472634792,-0.662484545260668,NA,-8.97934203967452,-11.0414090876778,0.23076923,0.88888889,0.5,1,1,1,0.40909091,4,95.8705444335938,7.88414827982585,0,0,102.132,2,0.5,"2024-09-22",0
"Josh Hader",14212,"2024-09-20","LAA",21,2024,"HOU","H",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.7931442840951,15.0336680287444,0,0,0,1,0,0,0,0,5,11,16,0.0699459910392761,0,0.0699459910392761,0.476999998092651,0.0505564361810684,0.926933288574219,1.45379996299744,1.45379996299744,NA,0,1,0.0759790539741516,-0.000519480020490973,1,0,0.75,96.08333333,0.25,84.5,NA,NA,NA,0.556549608707428,0.243426203727722,NA,4.63791340589523,6.08565509319305,NA,0.5,0.83333333,0.625,0.2,0.8,0.5,0.375,0.66666667,0.3125,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.69263629235201,NA,NA,NA,80,80,75.13394,74.08031,80,43.84531,80,80,80,-3.45138,-1.09998,NA,NA,NA,113.02,148.12,159.1,153.22,116.58,169.34,123.07,140.235,161.66,0.75,0.25,NA,96.0999959309896,84.3499984741211,NA,4.93546199798584,-0.302978813648224,NA,11.613894144694,-0.108629420399666,NA,0.544905267655849,0.24629832804203,NA,4.54087723046541,6.15745820105076,NA,0.375,0.875,0.625,0,0.71428571,0.5,0.5,18.38461538,NA,0.75,0.25,NA,96.1289978027344,84.353271484375,NA,4.11823081970215,-1.13957178592682,NA,10.3540318806966,-2.0975878238678,NA,0.544905267655849,0.24629832804203,NA,4.54087723046541,6.15745820105076,0.375,0.875,0.625,0,0.71428571,0.5,0.5,1,92.3020324707031,50.8167572021484,0,0,92.302,0,0,"2024-09-20",0
"Josh Hader",14212,"2024-09-19","LAA",21,2024,"HOU","H",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.4284869896923,102.403901559937,0,0,0,1,0,0,0,0,1,6,7,0.0699459910392761,0,0.0699459910392761,0.476999998092651,0.0505564361810684,0.926933288574219,1.45379996299744,1.45379996299744,NA,0,1,0.0759790539741516,-0.000519480020490973,1,0,0.28571429,96,0.71428571,83.2,NA,NA,NA,0.200305253267288,0.554336130619049,NA,10.0152626633644,11.086722612381,NA,0.6,1,0.71428571,0.33333333,0.5,0.4,0.28571429,0.66666667,0.42857143,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,-0.51056282429966,NA,NA,NA,20,80,20,56.17013,45.66672,53.55172,43.95027,60.802,20,0.50126,4.82898,NA,NA,NA,106,65.38,76.96,101.26,118.22,118.5,102.614285714286,103.122857142857,106.631428571429,0.28571429,0.71428571,NA,95.8000030517578,83.0599975585938,NA,6.16911220550537,-1.25403032302856,NA,11.2474136352539,-0.391167974472046,NA,0.202594328671694,0.560797531157732,NA,10.1297164335847,11.2159506231546,NA,0.5,1,0.71428571,0,0.66666667,0.4,0.42857143,18,NA,0.28571429,0.71428571,NA,95.992301940918,83.195703125,NA,5.03351974487305,-1.92569923400879,NA,10.073070526123,-2.05033302307129,NA,0.202594328671694,0.560797531157732,NA,10.1297164335847,11.2159506231546,0.5,1,0.71428571,0,0.66666667,0.4,0.42857143,2,80.5844650268555,35.0060577392578,0,0,91.6909,0,0,"2024-09-19",0
"Josh Hader",14212,"2024-09-17","@SDP",21,2024,"HOU","A",30,1,0,0,1,0,0,0,0,0,0,1,1.1,4,0,0,0,0,0,0,0,1,0,2,13.5000032186516,0,0,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,2.31765339213936,2.29612547777477,1,0.5,0.5,0,0,0,1,6.75000160932579,2,10,12,-0.11013999581337,-0.263109982013702,0.152969986200333,-0.203000009059906,-0.0221494827419519,2.06319999694824,2.83806681632996,4.08780002593994,4.38119983673096,1,1,0.0339362509548664,-0.0873193432272016,0,1,0.58333333,96.85714286,0.41666667,84.4,NA,NA,NA,0.685263633728027,0.350885689258575,NA,9.78948048182896,7.01771378517151,NA,0.625,0.75,0.66666667,0.4,1,0.625,0.33333333,0.75,0.25,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,1.66860074245878,NA,NA,NA,78.21567,79.51516,71.84006,59.97474,59.76494,61.60841,78.96628,72.50385,78.44802,-1.67416,1.56585,NA,NA,NA,112.48,110.36,124.24,124.76,120.04,130.6,117.596666666667,114.393333333333,126.89,0.58333333,0.41666667,NA,96.471426827567,84.5599975585938,NA,5.54994801112584,-0.648487234115601,NA,11.3950053623744,0.184870004653931,NA,0.693382613360882,0.354772210121155,NA,9.90546590515545,7.0954442024231,NA,0.66666667,0.66666667,0.66666667,0.25,1,0.625,0.5,18.875,NA,0.58333333,0.41666667,NA,96.4434552873884,84.50830078125,NA,4.92393439156668,-1.43620414733887,NA,10.3908942086356,-1.34890041351318,NA,0.693382613360882,0.354772210121155,NA,9.90546590515545,7.0954442024231,0.66666667,0.66666667,0.66666667,0.25,1,0.625,0.5,2,80.49267578125,3.05721855163574,0,0,89.4127,0,0,"2024-09-17",0
"Josh Hader",14212,"2024-09-15","@LAA",21,2024,"HOU","A",30,0,0,0,1,0,0,0,0,1,0,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.31759277485121,58.7187657997406,1,0,0.5,0.5,0,0,0,0,1,8,9,0.0436580032110214,-0.0254640020430088,0.0691220015287399,-1.41899991035461,-0.143987834453583,1.16926670074463,0.657000005245209,1.31400001049042,NA,0,1,0.00553527334704995,0.0318026609182622,0,0,1,96.55555556,NA,NA,NA,NA,NA,0.0144449174404144,NA,NA,0.160499082671271,NA,NA,0.66666667,0.66666667,0.66666667,1,0.5,0.83333333,0.33333333,1,0.11111111,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,-0.366050639128842,NA,NA,NA,80,80,80,NA,NA,NA,80,79.09497,80,-4.64735,-2.89393,NA,NA,NA,119.6,143.38,160.72,NA,NA,NA,119.6,143.38,160.72,1,NA,NA,96.544440375434,NA,NA,4.63202497694227,NA,NA,11.8800116644965,NA,NA,0.0127493739128113,NA,NA,0.141659710142348,NA,NA,0.66666667,0.66666667,0.66666667,1,0.75,0.83333333,0.66666667,25.5,NA,1,NA,NA,96.8280978732639,NA,NA,3.68237431844076,NA,NA,10.8596462673611,NA,NA,0.0127493739128113,NA,NA,0.141659710142348,NA,0.66666667,0.66666667,0.66666667,1,0.75,0.83333333,0.66666667,2,59.3385620117188,24.9255981445312,0,0,61.6038,0,0,"2024-09-15",0
"Josh Hader",14212,"2024-09-13","@LAA",21,2024,"HOU","A",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.7931442840951,15.0336680287444,0,0,0,1,0,0,0,0,3,11,14,0.0927079990506172,0,0.0927079990506172,0.508000016212463,0.0515474379062653,1.2092000246048,1.8510000705719,1.8510000705719,NA,0,1,0.0771777555346489,-0.000508885898364397,1,0,0.78571429,96.09090909,0.21428571,85.33333333,NA,NA,NA,0.594129979610443,0.188318461179733,NA,5.40118163282221,6.27728203932444,NA,0.33333333,0.75,0.57142857,0,0.66666667,0.5,0.57142857,1,0.28571429,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.69263629235201,NA,NA,NA,80,80,75.84706,74.4617,69.85838,79.19311,80,79.55865,80,-2.65238,0.09852,NA,NA,NA,133.16,141.66,166.9,115.08,155.36,157.96,129.285714285714,144.595714285714,164.984285714286,0.78571429,0.21428571,NA,96,85.2666625976562,NA,6.23095772483132,0.436796466509501,NA,11.0036489313299,1.8305549621582,NA,0.601000927388668,0.190202657133341,NA,5.46364479444244,6.34008857111136,NA,0.33333333,0.75,0.57142857,0,0.66666667,0.5,0.57142857,18,NA,0.78571429,0.21428571,NA,96.1427334872159,85.3847961425781,NA,5.47284004905007,-0.412031014760335,NA,10.2569025213068,0.65278700987498,NA,0.601000927388668,0.190202657133341,NA,5.46364479444244,6.34008857111136,0.33333333,0.75,0.57142857,0,0.66666667,0.5,0.57142857,1,96.5262451171875,57.8481063842773,0,0,96.5262,1,1,"2024-09-13",0
"Josh Hader",14212,"2024-09-12","OAK",21,2024,"HOU","H",30,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,0.678488184511662,226.753327126354,303.647458995523,15.0336680287444,1,0,0.5,0.5,0,1,0,0,5,12,17,0.0133500061929226,-0.00793796218931675,0.0212879683822393,-0.523000001907349,-0.0554319024085999,0.247800007462502,0.323200017213821,0.323200017213821,NA,0,1,0.026130422949791,0.0277436924290909,0,0,0.64705882,95.72727273,0.35294118,83.5,NA,NA,NA,-1.01490986347198,0.337896317243576,NA,-9.22645330429077,5.63160528739293,NA,0.46153846,1,0.58823529,0.33333333,1,0.6,0.23529412,0.75,0.23529412,0,1,1,0,0,2,2,0,0.5,0.5,0,0,1,10.6539310094201,NA,NA,NA,80,80,79.16497,37.27264,62.71539,22.57534,80,74.72139,69.06689,-1.8141,1.35594,NA,NA,NA,85.16,162.32,155.26,127.1,83.96,88.86,99.9623529411765,134.663529411765,131.824705882353,0.64705882,0.35294118,NA,95.5999977805398,83.5333353678385,NA,4.65797840465199,-1.10124643643697,NA,11.5374249545011,0.594668587048849,NA,-1.01134488359094,0.341498773545027,NA,-9.19404439628124,5.69164622575045,NA,0.6,0.57142857,0.58823529,0.5,0.75,0.6,0.41176471,19.30769231,NA,0.64705882,0.35294118,NA,95.8214777166193,83.7296193440755,NA,4.02952991832386,-1.61645698547363,NA,10.4062881469727,-0.980701843897502,NA,-1.01134488359094,0.341498773545027,NA,-9.19404439628124,5.69164622575045,0.66666667,0.5,0.58823529,0.5,0.75,0.6,0.47058824,2,102.02823638916,9.88958644866943,1,0.5,102.289,2,1,"2024-09-12",0
"Josh Hader",14212,"2024-09-10","OAK",21,2024,"HOU","H",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,102.760933900373,177.036610333989,0,0,0,1,0,0,0,0,5,11,16,0.13255400955677,-0.0586600191891193,0.191214025020599,0.476999998092651,0.0505564399063587,2.33115005493164,2.28640007972717,2.28640007972717,2.66939997673035,1,1,0.042821329087019,0.0140407374609268,1,0,0.5,95.875,0.5,83,NA,NA,NA,0.285507082939148,0.1665258705616,NA,3.56883853673935,2.08157338202,NA,0.45454545,1,0.625,0.4,1,0.7,0.3125,0.75,0.1875,0,0,2,0,2,0,2,0,0,1,0,1,0,2.65375204889469,NA,NA,NA,76.15413,80,55.72702,65.51037,74.01365,47.24747,78.88003,80,55.5855,-1.6688,1.57389,NA,NA,NA,96.88,158.04,162.68,115.26,89.14,101.92,106.07,123.59,132.3,0.5,0.5,NA,95.8249969482422,83.1125030517578,NA,4.73348379135132,-1.96396827697754,NA,11.8115253448486,0.687118053436279,NA,0.287804264575243,0.16494894772768,NA,3.59755330719054,2.061861846596,NA,0.5,0.83333333,0.625,0.4,1,0.7,0.375,19.58333333,NA,0.5,0.5,NA,96.1111907958984,83.3585357666016,NA,3.78805994987488,-2.59780502319336,NA,10.5115995407104,-1.09630954265594,NA,0.287804264575243,0.16494894772768,NA,3.59755330719054,2.061861846596,0.5,0.83333333,0.625,0.4,1,0.7,0.375,2,94.3415603637695,37.8284187316895,0,0,95.0983,1,0.5,"2024-09-10",0
