"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","XX%","wFB","wCT","wCB","wFB/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxCU%","pfxvFA","pfxvFC","pfxvCU","pfxFA-X","pfxFC-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","pivCU","pivFA","pivFC","piCU-X","piFA-X","piFC-X","piCU-Z","piFA-Z","piFC-Z","piwCU","piwFA","piwFC","piwCU/C","piwFA/C","piwFC/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Pierce Johnson",13435,"2024-08-30","@PHI",16,2024,"ATL","A",33,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,2,18,9,9,2,0,0,0,2,0,1,0,0,0,0.4,0.2,0.2,4.22640908401489,9,0.25,2,0,1,15.1664797782898,-6.16647977828979,5.19049659073353,216.213834824856,376.149293900343,127.221589227109,0,0,0,1,0.5,0.5,0,0,11,14,25,0.0023260023444891,-0.037101998925209,0.0394280031323433,-0.499000012874603,-0.0511008687317371,0.453240007162094,0.24099999666214,0.24099999666214,0.331000000238419,1,1,-0.04389363899827,0.0490255830185102,0,0,0.28,95.42857143,0.08,91,0.64,84.75,NA,0.364455163478851,-0.096498891711235,-1.2036304473877,5.20650233541216,-4.82494458556175,-7.5226902961731,0.14285714,0.81818182,0.44,0.5,0.66666667,0.63636364,0.44,0.2,0.16,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,12.0630185748023,50.76979,54.17832,58.63256,20,44.29129,20,20,56.07366,20,25.49379,46.41907,28.17572,1.64789,6.54893,108.72,103.84,117.86,65.24,99,83.56,95.44,27.72,32.66,94.9316666666667,96.085,100.755833333333,0.28,0.08,0.64,95.2571411132812,91.1000061035156,84.8187484741211,-4.62878145490374,1.33813953399658,5.52527141571045,9.43539101736886,4.45009326934814,-2.32948970794678,0.351151220500469,-0.0984223820269108,-1.20654543489218,5.01644600714956,-4.92111910134554,-7.54090896807611,0.15384615,0.75,0.44,0.5,0.66666667,0.63636364,0.48,20.6,0.64,0.28,0.08,84.8129806518555,95.281973702567,91.0776519775391,5.87709760665894,-4.41376004900251,1.96658504009247,-3.60571932792664,8.45864159720285,3.5190749168396,-1.20654543489218,0.351151220500469,-0.0984223820269108,-7.54090896807611,5.01644600714956,-4.92111910134554,0.16666667,0.69230769,0.44,0.5,0.66666667,0.63636364,0.52,2,94.3762054443359,51.5322303771973,1,0.5,106.817,1,0.5,"2024-08-30",0
"Pierce Johnson",13435,"2024-08-27","@MIN",16,2024,"ATL","A",33,0,0,9,1,0,0,0,0,0,0,0,1,6,3,2,1,0,0,0,0,0,0,1,9,0,27,1,0,0,1,2,2,0,0,0,0,0.16666667,0,0.16666667,4.07892353529245,0,0.5,3,0.6,0.33333333,1.1664797782898,7.8335202217102,4.19049659073353,216.213834824856,30.617345380642,103.055865631376,0.5,0.4,0.2,0.4,0,0,0,0,6,14,20,0.0416039973497391,-0.0889320001006126,0.130535989999771,-0.89900004863739,-0.0942348018288612,1.18006670475006,0.894800007343292,0.894800007343292,NA,0,1,-0.064494214951992,0.0997498468432001,0,0,0.35,95.42857143,0.05,93,0.6,85.41666667,NA,0.157324433326721,0.0389156937599182,-0.822139739990234,2.24749190466745,3.89156937599182,-6.85116449991862,0.22222222,0.81818182,0.55,1,0.77777778,0.81818182,0.55,0.66666667,0.1,2,3,0,0,4,1,5,0.4,0.6,0,0,0.8,0.2,4.6916336221667,74.05488,54.05678,76.4539,31.50154,49.67531,20,80,44.46755,80,58.00799,46.81724,57.5241,-0.3721,3.51894,110.96,114.36,128.78,111.94,77.02,69.2,73.32,161.24,149.56,109.421,103.635,108.966,0.35,0.05,0.6,95.3999982561384,92.5999984741211,85.3916625976562,-6.80227170671736,-2.47015142440796,5.92143567403158,9.6663077218192,7.93742656707764,-2.04582866032918,0.200802035629749,0.039364367723465,-0.79462444037199,2.86860050899642,3.9364367723465,-6.62187033643325,0.33333333,0.64285714,0.55,1,0.77777778,0.81818182,0.7,19.21428571,0.6,0.35,0.05,85.4370930989583,95.4634399414062,92.6513977050781,6.13593610127767,-6.60042299543108,-2.03830003738403,-3.25004990895589,8.86086436680385,6.76836013793945,-0.79462444037199,0.200802035629749,0.039364367723465,-6.62187033643325,2.86860050899642,3.9364367723465,0.28571429,0.69230769,0.55,0.5,0.77777778,0.72727273,0.65,5,90.3975952148437,18.2774353027344,0,0,101.292,2,0.4,"2024-08-27",0
"Pierce Johnson",13435,"2024-08-26","@MIN",16,2024,"ATL","A",33,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,10.5257290840149,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,7.70250499695539,216.213834824856,400.830147366036,187.926090042024,0,0.25,0,0.75,0,0.333333333,0,0,4,9,13,0.00329200038686395,-0.00643599964678288,0.00972799956798553,-0.515999972820282,-0.0540880486369133,0.116200000047684,0.151600003242493,0.151600003242493,0.188800007104874,1,1,0.000215699619730003,0.0281147684139451,0,0,0.38461538,94.6,NA,NA,0.61538462,84.375,NA,0.249701231718063,NA,-0.91063779592514,4.99402463436127,NA,-11.3829724490643,0,0.75,0.46153846,NA,1,1,0.61538462,0.75,0,1,1,2,0,2,2,4,0.25,0.25,0.5,0,0.5,0.5,22.8447028089034,60.96087,45.86585,60.66799,29.95042,42.38493,26.05243,NA,NA,NA,43.73967,36.11484,43.26466,0.51434,4.8486,108.46,94.06,98.8,85.38,66.78,51.34,NA,NA,NA,99.5830769230769,83.5676923076923,80.5461538461538,0.38461538,NA,0.61538462,94.5799987792969,NA,84.2624969482422,-5.84480781555176,NA,5.31379652023315,9.87277069091797,NA,-2.54820489883423,0.252598103135824,NA,-0.863761454820633,5.05196206271648,NA,-10.7970181852579,0.2,0.625,0.46153846,1,1,1,0.61538462,17.88888889,0.61538462,0.38461538,NA,84.3136367797852,94.6486572265625,NA,5.41434240341187,-5.45723419189453,NA,-3.84314870834351,8.82466201782227,NA,-0.863761454820633,0.252598103135824,NA,-10.7970181852579,5.05196206271648,NA,0.16666667,0.71428571,0.46153846,1,1,1,0.53846154,4,96.3143768310547,31.7098808288574,0,0,106.068,2,0.5,"2024-08-26",0
"Pierce Johnson",13435,"2024-08-24","WSN",16,2024,"ATL","H",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,79.9790523120279,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,0,4,4,0.0746199935674667,0,0.0746199935674667,0.507000029087067,0.0515243895351887,0.972133278846741,1.51199996471405,1.51199996471405,NA,0,1,0.0772429928183556,-0.000483977165697536,1,0,NA,NA,NA,NA,1,84.5,NA,NA,NA,0.673993706703186,NA,NA,16.8498426675797,0,1,0.75,NA,1,1,0.75,1,0,1,0,2,2,0,1,3,0.33333333,0,0.66666667,0.66666667,0,0.33333333,1.18350823831122,80,49.51449,80,NA,NA,NA,NA,NA,NA,80,43.02318,80,-3.02432,-0.45939,90.82,131.28,132.16,NA,NA,NA,NA,NA,NA,90.82,131.28,132.16,NA,NA,1,NA,NA,84.6750030517578,NA,NA,5.34047985076904,NA,NA,-2.03228211402893,NA,NA,0.682243853807449,NA,NA,17.0560963451862,NA,0.75,0.75,NA,1,1,1,18,1,NA,NA,84.5502777099609,NA,NA,6.11299514770508,NA,NA,-3.46255254745483,NA,NA,0.682243853807449,NA,NA,17.0560963451862,NA,NA,NA,0.75,0.75,NA,1,1,1,3,88.58203125,-21.7604268391927,0,0,97.1821,2,0.66666667,"2024-08-24",0
"Pierce Johnson",13435,"2024-08-22","PHI",16,2024,"ATL","H",33,0,0,0,1,0,0,0,0,0,1,0,1.1,5,0,0,0,0,2,0,0,0,0,2,13.5000032186516,13.5000032186516,0,1,0,0,1,0,0,0,0,0,0,0.4,0.4,0,8.26752908401489,0,0,1.50000035762795,0,1,4.66648013591775,-4.66648013591775,4.66648013591775,0,117.00034133713,114.558352420415,1,0,1,0,0,0,0,0,12,12,24,0.18560403585434,-0.146007999777794,0.331612020730972,0.832000017166138,0.0845528468489647,2.71016001701355,2.19466662406921,2.26160001754761,2.87839984893799,1,1,0.0313321426510811,0.0371523876678575,1,0,0.16666667,95.5,NA,NA,0.83333333,84.95,NA,-0.00381079316139221,NA,0.693344175815582,-0.0952698290348053,NA,3.46672087907791,0.25,0.25,0.25,0.25,1,0.5,0.33333333,0.8,0.125,1,0,0,0,0,1,1,1,0,0,0,0,1,4.64920010491245,36.08878,54.48583,32.96326,80,57.34935,80,NA,NA,NA,38.40076,50.17998,35.14982,0.84603,5.34614,107.88,43.64,54.38,67.6,203.6,195.56,NA,NA,NA,101.166666666667,70.3,77.91,0.16666667,NA,0.83333333,95.3000030517578,NA,84.9950012207031,-5.93997764587402,NA,4.48824653625488,9.68495941162109,NA,-2.49751510620117,-0.00468265265226364,NA,0.697842631489038,-0.117066316306591,NA,3.48921315744519,0.21428571,0.3,0.25,0,1,0.5,0.41666667,20,0.83333333,0.16666667,NA,84.8158081054687,95.1495742797852,NA,5.06660194396973,-5.47612762451172,NA,-3.95844650268555,8.57131195068359,NA,0.697842631489038,-0.00468265265226364,NA,3.48921315744519,-0.117066316306591,NA,0.23076923,0.27272727,0.25,0,1,0.5,0.45833333,1,101.683151245117,-9.65033340454102,0,0,101.683,1,1,"2024-08-22",0
"Pierce Johnson",13435,"2024-08-17","@LAA",16,2024,"ATL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,0,0,0,1.54372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.9790523120279,78.3097583844777,3,0.25,0.75,0,0,0,0,0,2,12,14,0.00169800012372434,-0.00288400007411838,0.00458199996501207,0.508000016212463,0.0515474379062653,0.0489000007510185,0.0414000004529953,0.0414000004529953,0.011400000192225,1,1,-0.0706886351108551,0.105412563488074,0,0,0.14285714,94.5,0.14285714,91.5,0.71428571,84,NA,-0.460050493478775,0.054188709706068,0.502088189125061,-23.0025246739388,2.7094354853034,5.02088189125061,0.6,0.77777778,0.71428571,0.33333333,0.85714286,0.7,0.64285714,1,0.21428571,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,4.85163864561877,62.04473,48.744,62.97338,77.83762,51.86181,77.46872,45.02806,33.89276,25.76249,60.59864,42.20226,56.44997,-0.53304,3.27753,107.52,99.5,89.78,91.4,75.16,45.88,99.9,92.44,75.8,104.128571428571,95.0142857142857,81.5114285714286,0.14285714,0.14285714,0.71428571,94.5500030517578,91.3999938964844,84.1299987792969,-5.62442541122437,-0.0319365635514259,5.52696838378906,9.9424352645874,5.02576160430908,-2.24818305969238,-0.46685853600502,0.054773960262537,0.50968886911869,-23.342926800251,2.73869801312685,5.0968886911869,0.6,0.77777778,0.71428571,0.33333333,0.85714286,0.7,0.64285714,21.2,0.71428571,0.14285714,0.14285714,84.1551391601563,94.5939025878906,91.4638977050781,6.09225807189941,-5.11304998397827,0.621353983879089,-3.61015281677246,8.80510520935059,3.88265514373779,0.50968886911869,-0.46685853600502,0.054773960262537,5.0968886911869,-23.342926800251,2.73869801312685,0.6,0.77777778,0.71428571,0.33333333,0.85714286,0.7,0.64285714,4,90.4530334472656,-5.44839191436768,0,0,107.251,1,0.25,"2024-08-17",0
"Pierce Johnson",13435,"2024-08-16","@LAA",16,2024,"ATL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,79.9790523120279,114.84853560366,2,0.25,0.5,0.25,0,0,0,0,5,10,15,0.00624796003103256,-0.172757998108864,0.179005950689316,0.502000033855438,0.050938606262207,2.44050002098083,1.21160006523132,2.42320013046265,0.757000029087067,1,1,0.0147801619023085,-0.012220047181014,0,0,0.26666667,95.25,0.06666667,90,0.66666667,84.6,NA,0.218016922473907,0.276328653097153,-0.420347273349762,5.45042306184769,27.6328653097153,-4.20347273349762,0.25,0.71428571,0.46666667,1,1,1,0.46666667,0.75,0,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,4.59633330851626,75.12358,53.32871,80,22.31231,41.76893,32.39732,80,67.91535,80,60.49406,45.53248,71.54724,-0.52655,3.28727,97.28,127.38,125.92,70.48,90.62,67.74,91.56,156.6,150.9,89.752,119.525333333333,112.070666666667,0.26666667,0.06666667,0.66666667,94.9749984741211,90,84.7200012207031,-5.77319812774658,1.09300982952118,5.56309432983398,9.72580909729004,5.02686643600464,-2.68876991271973,0.221270333975554,0.279854565858841,-0.424065321683884,5.53175834938884,27.9854565858841,-4.24065321683884,0.25,0.71428571,0.46666667,1,1,1,0.46666667,20.18181818,0.66666667,0.26666667,0.06666667,84.688037109375,94.9774475097656,89.9961013793945,5.97546691894531,-5.18175029754639,1.71161997318268,-4.10203514099121,8.64093780517578,4.06927013397217,-0.424065321683884,0.221270333975554,0.279854565858841,-4.24065321683884,5.53175834938884,27.9854565858841,0.25,0.71428571,0.46666667,1,1,1,0.46666667,4,93.2016067504883,2.15900993347168,1,0.25,105.333,1,0.25,"2024-08-16",0
"Pierce Johnson",13435,"2024-08-13","@SFG",16,2024,"ATL","A",33,0,0,9,1,0,0,0,0,0,0,1,1,5,1,1,1,0,1,0,0,1,0,0,0,9,9,0,0.333333333,0,3,1,0,0,1,0,0,0,0.2,-0.2,7.43248908401489,0,0.25,2,0.25,0.5,6.1664797782898,2.8335202217102,7.67848818451166,216.213834824856,154.021612709107,187.345706390858,3,0,0.75,0.25,0,0,0,0,9,11,20,-0.206750005483627,-0.52140200138092,0.314651966094971,-0.526000082492828,-0.0559276938438416,2.88686656951904,2.46160006523132,2.46160006523132,2.23239994049072,1,1,-0.0934748351573944,0.0218573909476081,0,1,0.3,94.33333333,NA,NA,0.7,83.85714286,NA,-0.897122144699097,NA,0.385252118110657,-14.9520357449849,NA,2.75180084364755,0.18181818,0.77777778,0.45,1,1,1,0.45,0.2,0,3,0,1,0,2,2,4,0.75,0,0.25,0,0.5,0.5,3.90048650081726,30.35362,56.80579,25.57857,49.5726,33.21149,62.82519,NA,NA,NA,28.42686,43.87991,27.05496,1.46567,6.2756,94.26,69.48,76.08,61.84,182.02,154.68,NA,NA,NA,84.534,103.242,99.66,0.3,NA,0.7,94.2333374023438,NA,83.8142874581473,-7.09800338745117,NA,5.93135179792132,9.52051862080892,NA,-2.54805646623884,-0.907619941979647,NA,0.388905439525843,-15.1269990329941,NA,2.77789599661316,0.18181818,0.77777778,0.45,1,1,1,0.45,20.2,0.7,0.3,NA,83.9337158203125,94.3802185058594,NA,6.55891854422433,-6.53979365030925,NA,-4.04979433332171,8.31849479675293,NA,0.388905439525843,-0.907619941979647,NA,2.77789599661316,-15.1269990329941,NA,0.25,0.75,0.45,1,1,1,0.4,4,89.0437316894531,-3.3630542755127,0,0,97.2481,2,0.5,"2024-08-13",0
"Pierce Johnson",13435,"2024-08-10","@COL",16,2024,"ATL","A",33,1,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,2,2,0,0,0,0,0,0.2,0,0.2,3.29696908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,42.9577632869254,96.8693432446014,1,0,0.5,0.5,0,0,3,20.2500048279774,6,13,19,0.150879994034767,-0.0242279935628176,0.17510798573494,1.00199997425079,0.0872062668204308,1.35567998886108,1.68760001659393,1.7771999835968,1.2688000202179,1,1,0.0809897929430008,0.0303049043856235,1,0,0.15789474,95.33333333,0.05263158,92,0.78947368,84.73333333,NA,-0.149122357368469,0.0389156937599182,0.612980425357819,-4.97074524561564,3.89156937599182,4.08653616905212,0.3,0.66666667,0.47368421,0.66666667,1,0.88888889,0.47368421,0.6,0.05263158,2,2,0,0,1,3,4,0.5,0.5,0,0,0.25,0.75,0.189102832496347,72.03966,56.22834,73.1563,20,20,20,80,36.7741,80,49.27909,44.49533,50.49423,0.1702,4.33239,105.82,114.42,115.86,68.24,48.94,-9.16,81.38,129.76,121.08,98.6,104.888421052632,96.3947368421053,0.15789474,0.05263158,0.78947368,95.2666625976562,91.5999984741211,84.786669921875,-5.087508837382,-1.90937876701355,3.52805302937826,6.12068430582682,3.20914363861084,-2.20886840820312,-0.152117189019918,0.039364367723465,0.619674544781446,-5.07057296733061,3.9364367723465,4.13116363187631,0.3,0.66666667,0.47368421,0.66666667,1,0.88888889,0.47368421,22.92857143,0.78947368,0.15789474,0.05263158,84.85595703125,95.3430379231771,91.6496963500977,3.92745997111003,-5.13953336079915,-1.59795999526978,-2.86655197143555,6.42055320739746,2.94445991516113,0.619674544781446,-0.152117189019918,0.039364367723465,4.13116363187631,-5.07057296733061,3.9364367723465,0.3,0.66666667,0.47368421,0.66666667,1,0.88888889,0.47368421,4,93.9875335693359,8.50749683380127,1,0.25,104.057,2,0.5,"2024-08-10",0
"Pierce Johnson",13435,"2024-08-09","@COL",16,2024,"ATL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,0,1,0,0,0,0,0.75,0,0.75,-0.459145915985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-68.1060684821298,-66.6845831899186,0,1,0,0,0,0,0,0,6,12,18,0.0418679639697075,-0.0222880244255066,0.0641559883952141,0.629000008106232,0.0547432564198971,0.759299993515015,0.646000027656555,0.646000027656555,NA,0,1,0.046989805996418,0.00815040778903039,0,0,0.27777778,96,NA,NA,0.72222222,85.38461538,NA,0.160171046853065,NA,0.174813792109489,3.20342093706131,NA,1.3447214777653,0.25,0.7,0.5,0.5,0.57142857,0.55555556,0.55555556,1,0.22222222,1,0,0,0,0,1,1,1,0,0,0,0,1,0.3966427970737,64.64733,58.05797,63.58301,53.68309,38.26509,67.52834,NA,NA,NA,59.30047,47.52693,63.99801,-0.45239,3.39851,102.88,110.04,119.7,89.82,126.28,85.04,NA,NA,NA,99.2522222222222,114.551111111111,110.072222222222,0.27777778,NA,0.72222222,95.8,NA,85.3615347055288,-4.80968246459961,NA,4.58988923292894,8.02932968139648,NA,-2.13330342219426,0.161106202751398,NA,0.175342585891485,3.22212405502796,NA,1.34878912224219,0.25,0.7,0.5,0.5,0.57142857,0.55555556,0.55555556,22.14285714,0.72222222,0.27777778,NA,85.4244478665865,95.8954223632813,NA,4.93551635742188,-4.70380401611328,NA,-2.65650088970478,8.01207809448242,NA,0.175342585891485,0.161106202751398,NA,1.34878912224219,3.22212405502796,NA,0.25,0.7,0.5,0.5,0.57142857,0.55555556,0.55555556,1,102.516670227051,7.53358125686646,0,0,102.517,1,1,"2024-08-09",0
"Pierce Johnson",13435,"2024-08-07","MIL",16,2024,"ATL","H",33,0,1,81.0000844896721,1,0,0,0,0,0,0,0,0.1,5,1,3,3,0,3,0,0,0,0,0,0,81.0000844896721,27.000028163224,0,0,0,1,0,1,0,0,0,0,0,0.6,-0.6,20.2105690840149,0,0.5,12.0000125169885,0.5,0.25,30.1665079415138,50.8335765481583,30.1665079415138,1945.92654318326,746.362790978143,730.784976053949,1,0.5,0.5,0,0,0,2,54.0000563264481,13,10,23,-0.237471967935562,-0.313071966171265,0.0756000056862831,-1.49199998378754,-0.151626020669937,2.28171420097351,1.60960006713867,1.93119990825653,2.59439992904663,1,1,-0.114107683300972,0.0100315602553062,0,1,0.2173913,95.6,0.08695652,92,0.69565217,85,NA,-0.38562485575676,-0.15001705288887,-0.65800416469574,-7.71249711513519,-7.50085264444351,-4.11252602934837,0.07142857,0.66666667,0.30434783,0,1,0.85714286,0.39130435,0.4,0.04347826,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,33.048626942442,67.38968,55.38175,66.56572,50.59395,42.78614,53.92001,51.17953,42.46444,46.77968,60.53884,47.14506,61.01661,-0.52933,3.2831,108.62,112.2,115.78,94.16,118.92,112.58,100.38,104.68,96.86,104.76,113.006956521739,113.439130434783,0.2173913,0.08695652,0.69565217,95.5799987792969,91.5999984741211,84.9250030517578,-6.11591262817383,-0.803846001625061,4.59864711761475,9.83269271850586,4.7179217338562,-2.59757828712463,-0.395868074148893,-0.153169609606266,-0.673418421298265,-7.91736148297787,-7.6584804803133,-4.20886513311416,0.08333333,0.54545455,0.30434783,0,1,0.85714286,0.47826087,20.64705882,0.69565217,0.2173913,0.08695652,84.8672866821289,95.5460571289063,91.5570983886719,5.30223321914673,-5.53426818847656,0.0214100033044815,-4.05155372619629,9.03792572021484,3.77015495300293,-0.673418421298265,-0.395868074148893,-0.153169609606266,-4.20886513311416,-7.91736148297787,-7.6584804803133,0.08333333,0.54545455,0.30434783,0,1,0.85714286,0.47826087,2,84.0595397949219,-4.09514331817627,0,0,109.944,1,0.5,"2024-08-07",0
"Pierce Johnson",13435,"2024-08-03","MIA",16,2024,"ATL","H",33,0,1,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,1,0,0,0,0,0,0,9,18,0,0,0,2,0,2,0,0,0,0,0,0.2,-0.2,7.43248908401489,0,0.5,3,0.5,0.66666667,6.1664797782898,2.8335202217102,6.1664797782898,216.213834824856,154.021612709107,150.806929171676,2,0.5,0.5,0,0,0,0,0,9,14,23,-0.13782000541687,-0.340251982212067,0.202431976795197,-0.493000000715256,-0.0501016266644001,2.15296006202698,1.54119992256165,1.54119992256165,0.908399999141693,1,1,-0.0637959986925125,-0.000218196390658135,0,1,0.39130435,95,NA,NA,0.60869565,85.64285714,NA,-1.21727907657623,NA,0.678122520446777,-13.5253230730693,NA,4.84373228890555,0.23076923,0.7,0.43478261,0.66666667,1,0.9,0.43478261,0.6,0.04347826,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,14.0013903235128,49.71147,62.31659,47.50294,60.40379,37.04817,68.37833,NA,NA,NA,50.91011,47.53744,53.0091,0.06887,4.1804,113.52,63.1,72.76,82.26,140.74,119.58,NA,NA,NA,101.287826086957,93.4808695652174,91.0808695652174,0.39130435,NA,0.60869565,95,NA,85.6499982561384,-7.11938137478299,NA,4.38043648856027,8.73245239257812,NA,-1.82984624590193,-1.23133949190378,NA,0.686052076518536,-13.681549910042,NA,4.9003719751324,0.3,0.53846154,0.43478261,0.66666667,1,0.9,0.56521739,21.88888889,0.60869565,0.39130435,NA,85.7472708565848,95.1074896918403,NA,4.82348142351423,-6.78168572319878,NA,-3.27054868425642,7.78973558213976,NA,0.686052076518536,-1.23133949190378,NA,4.9003719751324,-13.681549910042,NA,0.36363636,0.5,0.43478261,0.75,1,0.9,0.52173913,4,94.6682968139648,6.31195545196533,0,0,106.97,2,0.5,"2024-08-03",0
"Pierce Johnson",13435,"2024-07-31","@MIL",16,2024,"ATL","A",33,1,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,6.75000160932579,2,0,0,2,0,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.31006240967923,0,0.2,1.50000035762795,0.333333333333333,1,2.41647959947582,-2.41647959947582,2.41647959947582,0,61.4684077994767,60.185461366509,2,0.333333333,0.666666666,0,0,0,4,27.0000064373032,11,16,27,0.145523995161057,-0.0616820007562637,0.20720599591732,0.935999989509583,0.0961479172110558,1.86626660823822,1.86266660690308,2.51079988479614,0.598200023174286,1,1,0.0516990460455418,0.0262769486588982,1,0,0.14814815,96.5,0.07407407,92,0.77777778,85.9047619,NA,0.0101915262639523,0.00152462720870972,0.167200416326523,0.254788156598806,0.0762313604354858,0.796192458697728,0.27777778,0.66666667,0.40740741,0.6,1,0.81818182,0.33333333,0.66666667,0.07407407,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,3.89429022602983,57.89511,61.83839,52.91892,70.4036,52.15808,65.47039,57.11133,44.8656,56.43817,57.09171,57.2307,50.79997,-0.31517,3.60434,112.32,93.04,110.4,103.16,139.58,126,95.68,131.38,111.68,109.73037037037,102.774814814815,112.805925925926,0.14814815,0.07407407,0.77777778,96.5250015258789,92.0999984741211,85.8761916387649,-5.68114614486694,-0.217772513628006,4.21451568603516,9.08845233917236,4.76733636856079,-2.12615657988049,0.00987372174859047,0.00128604471683502,0.152196921408176,0.246843043714762,0.0643022358417511,0.72474724480084,0.26666667,0.58333333,0.40740741,0.5,1,0.81818182,0.44444444,21.47619048,0.77777778,0.14814815,0.07407407,85.6104096912202,96.2720031738281,91.8137969970703,4.78598385765439,-4.98862743377686,0.152643501758575,-3.52115994408017,8.21212482452393,3.919105052948,0.152196921408176,0.00987372174859047,0.00128604471683502,0.72474724480084,0.246843043714762,0.0643022358417511,0.25,0.63636364,0.40740741,0.5,1,0.81818182,0.40740741,3,78.6496276855469,-6.17554092407227,0,0,95.2433,1,0.33333333,"2024-07-31",0
