"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Austin Adams",13801,"2024-07-19","LAA",10,2024,"OAK","H",33,0,0,0,1,0,0,0,0,0,1,0,0.1,2,0,0,0,0,1,0,0,1,0,0,0,27.000028163224,0,0,0,0,1,0,0,0,0,0,0,0,0.5,-0.5,15.4342290840149,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,311.609250951066,300.827211911999,1,0,1,0,0,0,7,189.000197142568,6,4,10,0.0406319983303547,-0.0393160171806812,0.0799480155110359,0.409999996423721,0.044956136494875,2.17199993133545,0.813199996948242,1.62639999389648,0.0115999998524785,1,1,0.00121072924230248,0.017496452900826,0,0,0.7,92.71428571,0.3,87.66666667,NA,0.28448960185051,-0.386330485343933,4.064137169293,-12.8776828447978,0.125,1,0.3,0,1,0.66666667,0.2,0.5,0.1,1,0,0,0,1,0,1,1,0,0,0,1,0,11.5772316392745,52.0268,62.31665,65.62269,20,65.89423,20,20,63.28007,20,4.04633,10.14659,88.48,104.62,98.74,NA,NA,NA,78.88,-142.92,-165.44,85.6,30.358,19.486,0.7,NA,0.3,92.5857107979911,NA,87.6666666666667,-5.0425180707659,NA,1.96048482259115,6.41834586007254,NA,-1.99868520100911,0.287831075489521,NA,-0.395086675882339,4.11187250699316,NA,-13.1695558627446,0,0.6,0.3,NA,0.66666667,0.66666667,0.5,23.5,0.7,NA,0.3,93.0675746372768,NA,88.1442667643229,-3.72488730294364,NA,3.89433987935384,5.62803159441267,NA,-3.36081981658936,0.287831075489521,NA,-0.395086675882339,4.11187250699316,NA,-13.1695558627446,0,0.6,0.3,NA,0.66666667,0.66666667,0.5,1,99.4875869750977,-4.85418510437012,0,0,99.4876,1,1,"2024-07-19",0
"Austin Adams",13801,"2024-07-13","@PHI",10,2024,"OAK","A",33,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,2,18,9,9,2,0,0,0,2,0,0,0,0,0,0.4,0.2,0.2,4.22640908401489,9,0.25,2,0,1,15.1664797782898,-6.16647977828979,5.19049659073353,232.334658747697,388.916651286261,127.281471151288,0,0,0,1,0,0.5,0,0,7,10,17,-0.0413939580321312,-0.0643699988722801,0.0229760427027941,-0.499000012874603,-0.0511008687317371,0.275799989700317,0.400999993085861,0.400999993085861,0.110399998724461,1,1,-0.104287996888161,-0.0457988761284396,0,0,0.47058824,92.625,0.52941176,87.11111111,NA,-1.17598247528076,0.222780749201775,-14.6997809410095,2.4753416577975,0.09090909,0.5,0.23529412,0,0.66666667,0.5,0.35294118,0.4,0.11764706,0,1,1,0,0,2,2,0,0.5,0.5,0,0,1,12.9214995528262,56.99738,65.66213,57.78714,20,52.79747,20,25.72754,61.65032,20,1.63337,6.52715,87.08,109.52,105.6,NA,NA,NA,94.12,44.14,31.06,90.8070588235294,74.9070588235294,66.1376470588235,0.47058824,NA,0.52941176,92.5625,NA,86.9333292643229,-3.59690880775452,NA,5.42078993055556,4.72713232040405,NA,0.336790349748399,-1.17511336505413,NA,0.221296694129705,-14.6889170631766,NA,2.45885215699673,0.125,0.33333333,0.23529412,0,0.66666667,0.5,0.52941176,17.5,0.47058824,NA,0.52941176,92.5528259277344,NA,86.9094984266493,-2.85532379150391,NA,6.15041775173611,4.15159130096436,NA,-0.443307134840224,-1.17511336505413,NA,0.221296694129705,-14.6889170631766,NA,2.45885215699673,0,0.4,0.23529412,NA,0.5,0.5,0.58823529,2,95.7951812744141,31.7919692993164,1,0.5,101.018,1,0.5,"2024-07-13",0
"Austin Adams",13801,"2024-07-10","@BOS",10,2024,"OAK","A",33,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-74.9293634896886,-72.3367211985741,0,0,0,0,0,0,1,27.000028163224,2,3,5,0.0361960083246231,0,0.0361960083246231,0.246999993920326,0.0237957611680031,1.23679995536804,0.618399977684021,1.23679995536804,1.13719999790192,1,1,0.0292658545076847,6.2719201013306e-10,0,0,0.6,92.66666667,0.4,87,NA,0.0971044600009918,0.169208109378815,3.23681533336639,8.46040546894073,0.6,NA,0.6,0,NA,0,NA,NA,0.6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.70499516569614,20,60.03681,20,20,57.34293,20,20,59.62328,20,5.25584,11.96085,80.58,-8.81999999999999,-3.64000000000001,NA,NA,NA,97.66,48.62,40.16,87.412,14.156,13.88,0.6,NA,0.4,92.7333374023438,NA,86.8500061035156,-4.41970729827881,NA,4.60759305953979,4.68776384989421,NA,0.0771433711051941,0.0983867309987545,NA,0.170832820236683,3.27955769995848,NA,8.54164101183414,0.6,NA,0.6,0,NA,0,0,18,0.6,NA,0.4,92.8264973958333,NA,86.9394989013672,-4.15200328826904,NA,5.35530471801758,4.21611658732096,NA,-0.432005047798157,0.0983867309987545,NA,0.170832820236683,3.27955769995848,NA,8.54164101183414,0.6,NA,0.6,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,"2024-07-10",0
"Austin Adams",13801,"2024-07-09","@BOS",10,2024,"OAK","A",33,0,0,9,1,0,0,0,0,0,0,0,1,6,0,1,1,0,1,0,2,1,0,1,9,9,0,1,0,0,0,1,1,1,0,0,0,0.16666667,0.16666667,0,5.98386797026267,0,0,1,0,0.66666667,10.1664797782898,-1.16647977828979,11.6784881845117,232.334658747697,260.070580869741,288.686933533601,0,0.5,0,0.5,1,0,3,27,13,8,21,-0.00265197269618511,-0.00420399196445942,0.00155201903544366,-0.453000009059906,-0.0436416156589985,0.0281142853200436,0.0284000001847744,0.0284000001847744,NA,0,1,-0.0531456954777241,-0.041182602965432,0,0,0.28571429,94,0.71428571,87.66666667,NA,-0.184855043888092,-0.239364877343178,-3.08091739813487,-1.59576584895452,0.22222222,0.33333333,0.23809524,0.5,1,0.6,0.14285714,0.33333333,0.0952381,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,13.08891573016,20,61.33415,20,20,63.82979,20,20,69.51299,20,3.67665,9.59207,79.68,6.47999999999999,-2.69999999999999,NA,NA,NA,74.84,39.2,20.7,76.2228571428572,29.8514285714286,14.0142857142857,0.28571429,NA,0.71428571,93.7999979654948,NA,87.7733317057292,-4.15241622924805,NA,4.65230305989583,5.48721249898275,NA,-1.58199577331543,-0.182610314339399,NA,-0.269829347729683,-3.04350523898999,NA,-1.79886231819789,0.21428571,0.28571429,0.23809524,0.33333333,1,0.6,0.33333333,17.33333333,0.28571429,NA,0.71428571,93.6663309733073,NA,87.6486897786458,-3.60611947377523,NA,5.5539545694987,4.80370171864827,NA,-2.6954216003418,-0.182610314339399,NA,-0.269829347729683,-3.04350523898999,NA,-1.79886231819789,0.21428571,0.28571429,0.23809524,0.33333333,1,0.6,0.33333333,2,83.4381256103516,42.8215789794922,0,0,96.5853,1,0.5,"2024-07-09",0
"Austin Adams",13801,"2024-07-05","BAL",10,2024,"OAK","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,79.6860822866131,189.77413509113,0,0,0,1,0.333333333,0,0,0,5,7,12,0.0459040030837059,0,0.0459040030837059,0.453000009059906,0.0496710501611233,0.624533295631409,0.832799971103668,0.832799971103668,0.592799961566925,1,1,0.0736132264137268,-0.000111936082525896,0,0,0.33333333,93.75,0.66666667,86.875,NA,-0.0322868339717388,0.799283981323242,-0.80717084929347,9.99104976654053,0.25,0.75,0.41666667,1,1,1,0.33333333,0.33333333,0,0,1,2,1,0,2,3,0,0.33333333,0.66666667,0.33333333,0,0.66666667,-0.2826920594603,53.42198,66.79308,50.16304,62.66568,47.36954,63.93588,62.85987,57.95294,62.94339,-0.67353,3.0668,89.72,104.66,97.76,NA,NA,NA,77.5,145.34,130.24,81.5733333333333,131.78,119.413333333333,0.33333333,NA,0.66666667,93.3499984741211,NA,86.8874969482422,-4.919189453125,NA,4.3248815536499,7.30405139923096,NA,-0.912677705287933,-0.0332007221877575,NA,0.791494127362967,-0.830018054693937,NA,9.89367659203708,0.33333333,0.5,0.41666667,1,1,1,0.5,18.11111111,0.33333333,NA,0.66666667,93.5478515625,NA,87.1285400390625,-3.60172748565674,NA,5.81313896179199,6.40265226364136,NA,-2.09459948539734,-0.0332007221877575,NA,0.791494127362967,-0.830018054693937,NA,9.89367659203708,0.28571429,0.6,0.41666667,1,1,1,0.41666667,3,88.9669087727865,51.0418345133464,1,0.33333333,100.541,1,0.33333333,"2024-07-05",0
"Austin Adams",13801,"2024-07-04","LAA",10,2024,"OAK","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,1,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-23.3907740466029,15.0336680287444,0,0.5,0,0.5,1,0,0,0,8,10,18,0.0247200448065996,-0.00652799149975181,0.0312480367720127,0.453000009059906,0.0496710538864136,0.342199981212616,0.53959995508194,0.53959995508194,0.439600020647049,1,1,0.0319087021052837,0.0403298898402855,0,0,0.33333333,93,0.66666667,87.33333333,NA,0.134056970477104,0.20196595788002,2.23428284128507,1.68304964900017,0.18181818,0.57142857,0.33333333,0,0.75,0.5,0.38888889,0.25,0.16666667,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,0.567628753749006,20,60.76267,20,31.66356,60.85866,27.03621,20.23645,66.06622,20,1.97451,7.03886,95.82,47.72,50,NA,NA,NA,80.4,97.88,95.56,85.54,81.16,80.3733333333333,0.33333333,NA,0.66666667,93.0833333333333,NA,87.2166646321615,-6.73097165425618,NA,4.62524668375651,5.56372133890788,NA,-0.119912306467692,0.116825699806213,NA,0.203168019652367,1.94709499677022,NA,1.69306683043639,0.18181818,0.57142857,0.33333333,0,0.75,0.5,0.38888889,16.14285714,0.33333333,NA,0.66666667,93.3594156901042,NA,87.5051676432292,-5.15998522440592,NA,6.64725685119629,4.65497334798177,NA,-1.08061774571737,0.116825699806213,NA,0.203168019652367,1.94709499677022,NA,1.69306683043639,0.18181818,0.57142857,0.33333333,0,0.75,0.5,0.38888889,2,85.2641754150391,51.0629196166992,0,0,92.686,0,0,"2024-07-04",0
"Austin Adams",13801,"2024-06-30","@ARI",10,2024,"OAK","A",33,0,0,0,1,0,0,0,0,0,0,0,0.2,4,2,0,0,0,0,0,1,0,0,0,0,0,27.000028163224,0,0,0,3,0,0,0,0,0,0,0,0,0,1.54372908401489,0,0.666666666666667,3.00000312924711,0.666666666666667,1,7.66648447216047,-7.66648447216047,7.66648447216047,0,195.647666618839,188.878031978827,3,0,1,0,0,0,0,0,4,5,9,-0.193120002746582,-0.203979998826981,0.010860001668334,-1.41299998760223,-0.142727270722389,1.29449999332428,1.96599996089935,3.93199992179871,0.114000000059605,1,1,-0.121992968022823,-0.027192048386987,0,1,0.33333333,94,0.66666667,88.83333333,NA,-0.893718957901001,-0.165554866194725,-29.7906319300334,-2.75924776991208,0,0.6,0.33333333,NA,1,1,0.55555556,0.25,0,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,4.78913458624662,20,66.77856,20,58.81211,52.6265,58.88936,26.11078,62.05467,20,1.60956,6.49143,104.4,-77.2,-61.5,75.72,73.72,47.8,76.88,141.3,123.56,82.8666666666667,85.2355555555556,74.0177777777778,0.22222222,0.11111111,0.66666667,94.1999969482422,93.1999969482422,88.7333374023438,-4.15869808197021,-8.45453071594238,2.50907103220622,6.37294864654541,2.11837244033813,-2.2275325457255,-0.399521514773369,-0.510574221611023,-0.168783642351627,-19.9760757386684,-51.0574221611023,-2.81306070586046,0,0.6,0.33333333,NA,1,1,0.55555556,16,0.22222222,0.11111111,0.66666667,93.7791976928711,92.8168029785156,88.3470052083333,-3.32133007049561,-7.61674976348877,3.69687175750732,5.57186508178711,1.09019994735718,-3.27263355255127,-0.399521514773369,-0.510574221611023,-0.168783642351627,-19.9760757386684,-51.0574221611023,-2.81306070586046,0,0.6,0.33333333,NA,1,1,0.55555556,3,95.5212707519531,-6.4124075571696,0,0,101.124,2,0.66666667,"2024-06-30",0
"Austin Adams",13801,"2024-06-26","@LAA",10,2024,"OAK","A",33,0,0,27,1,0,0,0,0,0,0,1,0,3,1,3,3,0,1,0,1,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0.33333333,-0.33333333,NA,0,1,2,1,0,9.16647977828979,17.8335202217102,9.16647977828979,697.003976243091,234.301366786437,226.194269593759,0,1,0,0,0,0,0,0,7,9,16,-0.524724006652832,-0.524724006652832,0,-3.88499999046326,-0.394216120243073,4.03706693649292,1.48370003700256,2.96740007400513,0.437000006437302,1,1,-0.12510447204113,-0.00487207155035921,0,1,0.3125,93.4,0.6875,88.09090909,NA,-0.0986293628811836,-1.31687331199646,-1.97258725762367,-11.9715755636042,0.18181818,0.8,0.375,1,0.75,0.83333333,0.3125,0.33333333,0.0625,1,0,0,0,1,0,1,1,0,0,0,1,0,85.6328931269276,24.50103,59.00457,20,20,59.91763,20,20,64.97825,20,2.99201,8.56511,74.64,52.22,28.82,NA,NA,NA,101.36,19.76,17.74,93.01,29.90375,21.2025,0.3125,NA,0.6875,93.5400024414062,NA,88.1363636363636,-5.41506271362305,NA,2.79795057123358,5.69635314941406,NA,-1.32673341577703,-0.102591916918755,NA,-1.33613612875342,-2.05183833837509,NA,-12.1466920795766,0.11111111,0.71428571,0.375,1,0.8,0.83333333,0.4375,21.53846154,0.3125,NA,0.6875,93.7422424316406,NA,88.2877363725142,-4.4030517578125,NA,3.94154808738015,5.02222595214844,NA,-2.11231890591708,-0.102591916918755,NA,-1.33613612875342,-2.05183833837509,NA,-12.1466920795766,0.125,0.625,0.375,1,0.8,0.83333333,0.5,1,106.776763916016,11.9749040603638,0,0,106.777,1,1,"2024-06-26",0
"Austin Adams",13801,"2024-06-23","MIN",10,2024,"OAK","H",33,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1476541200051,27.173712862954,1,0,1,0,0,0,0,0,2,8,10,0.0259719975292683,0,0.0259719975292683,0.914999961853027,0.10032894462347,0.488000005483627,0.377400010824203,0.754800021648407,0.217999994754791,1,1,0.061687558889389,-0.00846625307499876,0,0,0.6,93.66666667,0.4,87.25,NA,0.0875146389007568,0.568482041358948,1.45857731501261,14.2120510339737,0.5,0.5,0.5,0.5,0.66666667,0.6,0.6,1,0.2,0,1,0,1,0,0,1,0,1,0,1,0,0,-0.898796238625999,76.21366,69.65906,73.30607,79.95898,45.66213,79.8681,80,61.1165,80,-2.07224,0.96873,106.72,115.12,123.4,NA,NA,NA,100.2,149.68,147.4,104.112,128.944,133,0.6,NA,0.4,93.6166687011719,NA,86.875,-5.64059511820475,NA,4.3447060585022,7.14711316426595,NA,-1.36147820949554,0.0882128104567528,NA,0.575618728995323,1.47021350761255,NA,14.3904682248831,0.5,0.5,0.5,0.5,0.66666667,0.6,0.6,19,0.6,NA,0.4,93.7200113932292,NA,86.9793243408203,-4.30696487426758,NA,5.96680736541748,6.11144193013509,NA,-2.70463180541992,0.0882128104567528,NA,0.575618728995323,1.47021350761255,NA,14.3904682248831,0.66666667,0.42857143,0.5,0.5,0.66666667,0.6,0.7,1,60.4689979553223,-8.5715389251709,0,0,60.469,0,0,"2024-06-23",0
"Austin Adams",13801,"2024-06-21","MIN",10,2024,"OAK","H",33,0,0,81.0000844896721,1,0,0,0,0,0,0,1,0.1,5,2,3,3,1,2,0,0,0,0,0,0,54.0000563264481,54.0000563264481,0,0,0,2,1,0,0,0,0,0,0,0.4,-0.4,13.2447290840149,27.000028163224,0.666666666666667,12.0000125169885,0.5,0.38461538,60.166539233985,20.8335452556871,25.702528503886,2091.01410982696,1548.53281716148,637.570972530743,2,0,0.666666666,0.333333333,0,1,0,0,10,9,19,-0.542760014533997,-0.574760019779205,0.0319999977946281,-3.03099989891052,-0.332346498966217,1.5543999671936,1.29799997806549,1.29799997806549,1.2228000164032,1,1,-0.233489528298378,-0.115687019558815,0,1,0.42105263,93.375,0.57894737,87.54545455,NA,-1.76743483543396,-0.522691428661346,-22.0929354429245,-4.7517402605577,0.09090909,0.375,0.21052632,1,1,1,0.42105263,0.4,0,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,31.6613806375147,20,60.56855,20,44.65552,49.48482,44.48072,20,56.8456,20,2.08984,7.21185,83.08,14.36,11.54,NA,NA,NA,78.86,105.4,102.84,80.6368421052632,67.0673684210526,64.3978947368421,0.42105263,NA,0.57894737,93.3125,NA,87.6727294921875,-6.34327507019043,NA,4.18010676990856,6.96451044082642,NA,-0.714288061315363,-1.77718270942569,NA,-0.534946348518133,-22.2147838678211,NA,-4.86314862289212,0,0.4,0.21052632,NA,1,1,0.52631579,16.07142857,0.42105263,NA,0.57894737,93.707878112793,NA,88.0585715553977,-4.65411853790283,NA,5.69102720780806,5.59662485122681,NA,-2.0632530559193,-1.77718270942569,NA,-0.534946348518133,-22.2147838678211,NA,-4.86314862289212,0,0.44444444,0.21052632,NA,1,1,0.47368421,3,97.1971944173177,4.69860204060872,0,0,102.391,2,0.66666667,"2024-06-21",0
"Austin Adams",13801,"2024-06-19","KCR",10,2024,"OAK","H",33,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.3907740466029,-22.5814263197472,1,0.5,0.5,0,0,0,1,9,2,13,15,0.03745998442173,-0.0321840271353722,0.0696440115571022,0.453000009059906,0.0496710538864136,0.774100005626678,0.804400026798248,0.804400026798248,0.306400001049042,1,1,0.0130570223554969,0.0353346378298096,0,0,0.33333333,94.8,0.66666667,88.6,NA,-0.564253747463226,0.539523124694824,-11.2850749492645,5.39523124694824,0.66666667,0.5,0.6,0.66666667,0.66666667,0.66666667,0.4,0.75,0.2,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,1.62851626200512,80,60.17015,80,59.64833,56.60811,58.25881,80,62.5066,80,-1.98166,1.1046,100.72,144.14,131.3,NA,NA,NA,101.22,131.68,127.14,101.053333333333,135.833333333333,128.526666666667,0.33333333,NA,0.66666667,94.6800048828125,NA,88.5200012207031,-5.94621658325195,NA,4.32579231262207,6.20475807189941,NA,-0.256930875778198,-0.569111119955778,NA,0.545399911701679,-11.3822223991156,NA,5.45399911701679,0.6,0.6,0.6,0.33333333,0.83333333,0.66666667,0.66666667,18.18181818,0.33333333,NA,0.66666667,94.9411804199219,NA,88.7976867675781,-4.54705390930176,NA,5.92157287597656,5.24425811767578,NA,-1.60399169921875,-0.569111119955778,NA,0.545399911701679,-11.3822223991156,NA,5.45399911701679,0.66666667,0.55555556,0.6,0.25,0.8,0.55555556,0.6,2,81.193359375,4.30108976364136,0,0,100.734,1,0.5,"2024-06-19",0
"Austin Adams",13801,"2024-06-18","KCR",10,2024,"OAK","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.3907740466029,-22.5814263197472,2,0,1,0,0,0,0,0,5,12,17,0.0247200466692448,-0.0343479700386524,0.0590680167078972,0.453000009059906,0.0496710538864136,0.674600005149841,0.53959995508194,0.53959995508194,0.439600020647049,1,1,0.018710820004344,0.017933186044476,0,0,0.35294118,94.83333333,0.64705882,88.90909091,NA,0.132788419723511,-0.146201327443123,2.21314032872518,-1.32910297675566,0.375,0.66666667,0.52941176,0.66666667,0.66666667,0.66666667,0.52941176,0.5,0.17647059,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,-0.898796238625999,70.78725,57.24971,69.25555,80,59.5455,80,80,63.25975,80,-2.37059,0.52121,84.12,105.36,87,NA,NA,NA,113.58,158.18,162.34,103.182352941176,139.537647058824,135.749411764706,0.35294118,NA,0.64705882,94.7999979654948,NA,88.7272727272727,-6.43948682149251,NA,3.96319025213068,5.9698174794515,NA,-0.978228308937766,0.133755203336477,NA,-0.146109756082296,2.22925338894129,NA,-1.32827050983906,0.28571429,0.7,0.52941176,0.5,0.71428571,0.66666667,0.58823529,18.15384615,0.35294118,NA,0.64705882,95.0665283203125,NA,89.0021084872159,-5.06728013356527,NA,5.48890165849166,4.91159820556641,NA,-2.11266604336825,0.133755203336477,NA,-0.146109756082296,2.22925338894129,NA,-1.32827050983906,0.28571429,0.7,0.52941176,0.5,0.71428571,0.66666667,0.58823529,2,60.4773101806641,5.36380290985107,0,0,72.0746,0,0,"2024-06-18",0
"Austin Adams",13801,"2024-06-16","@MIN",10,2024,"OAK","A",33,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,2,1,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,41.0322519458658,96.0351437366616,0.5,0.25,0.25,0.5,0,0,2,13.5000032186516,7,14,21,0.00190800428390503,-0.112867996096611,0.114776000380516,-0.088999979197979,-0.00932914018630981,1.20767998695374,1.52253329753876,1.55320000648499,1.80159997940063,1,1,0.0299008227884769,-0.0283209305119495,0,0,0.33333333,93.42857143,0.66666667,87.71428571,NA,0.121217042207718,0.392874389886856,1.73167203153883,2.80624564204897,0.46666667,0.83333333,0.57142857,0.57142857,1,0.75,0.28571429,0.8,0.14285714,1,0,3,1,2,1,4,0.25,0,0.75,0.25,0.5,0.25,2.37183248082254,44.28053,66.28084,37.19913,44.97362,51.36476,35.50899,44.86651,60.86853,33.15788,0.44434,4.7436,94.94,91.1,87.02,NA,NA,NA,93.74,94.54,87.96,94.14,93.3933333333333,87.6466666666667,0.33333333,NA,0.66666667,93.4571446010045,NA,87.6428571428571,-3.70474624633789,NA,4.35309737069266,5.04580415998186,NA,-1.25613035474505,0.122103530913591,NA,0.438386362046003,1.74433615590845,NA,3.13133115747145,0.36363636,0.8,0.57142857,0.5,0.875,0.75,0.47619048,19.6875,0.33333333,NA,0.66666667,93.3434884207589,NA,87.5382254464286,-2.83112144470215,NA,5.40082931518555,4.48404284885951,NA,-2.0104158946446,0.122103530913591,NA,0.438386362046003,1.74433615590845,NA,3.13133115747145,0.36363636,0.8,0.57142857,0.5,0.875,0.75,0.47619048,4,80.8479690551758,12.7547092437744,0,0,94.5424,0,0,"2024-06-16",2
"Austin Adams",13801,"2024-06-14","@MIN",10,2024,"OAK","A",33,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-74.9293634896886,-72.3367211985741,0,0,0,0,0,0,1,27.000028163224,1,3,4,0.035180002450943,0,0.035180002450943,0.223000004887581,0.0233752634376287,1.26719999313354,0.633599996566772,1.26719999313354,1.9099999666214,1,1,0.0277619976550341,-6.20967225556379e-10,0,0,0.25,94,0.75,89,NA,0.054188709706068,0.212123870849609,5.4188709706068,7.07079569498698,0.66666667,1,0.75,0.5,0,0.33333333,0.25,1,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.70499516569614,79.0613,54.22712,80,69.83073,56.88684,79.56147,78.82688,61.93658,80,-1.6655,1.57884,90.86,154.98,146.82,NA,NA,NA,109.7,128.36,125.68,104.99,135.015,130.965,0.25,NA,0.75,93.6999969482422,NA,89.0999959309896,-5.41412258148193,NA,1.85645548502604,6.19854640960693,NA,-1.08486374219259,0.054773960262537,NA,0.214445605874062,5.4773960262537,NA,7.14818686246872,0.66666667,1,0.75,0.5,0,0.33333333,0.25,21.33333333,0.25,NA,0.75,93.6312026977539,NA,89.0092366536458,-4.77171993255615,NA,2.69250679016113,5.74762010574341,NA,-1.83409976959229,0.054773960262537,NA,0.214445605874062,5.4773960262537,NA,7.14818686246872,0.66666667,1,0.75,0.5,0,0.33333333,0.25,0,NA,NA,0,NA,NA,0,NA,"2024-06-14",0
