"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxvFA","pfxvFC","pfxvSL","pfxFA-X","pfxFC-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSL%","pivFA","pivFC","pivSL","piFA-X","piFC-X","piSL-X","piFA-Z","piFC-Z","piSL-Z","piwFA","piwFC","piwSL","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Bryan Hudson",19924,"2024-09-02","STL",23,2024,"MIL","H",27,0,0,0,1,0,0,0,0,0,1,0,1.2,7,0,0,0,0,2,0,0,1,0,2,10.8000041198746,10.8000041198746,0,1,0,0,1,1,1,0,0,0,0,0.28571429,0.28571429,0,6.5520351989702,0,0,1.20000045776385,0,1,4.36648023605364,-4.36648023605364,5.27368562585815,0,106.470239053338,129.231912456126,1,0.333333333,0.333333333,0.333333333,0,0,4,21.6000082397492,14,19,33,0.08269003033638,-0.0141580319032073,0.0968480631709099,0.903999924659729,0.0928608030080795,0.745824992656708,0.789733350276947,1.97039997577667,0.139400005340576,1,1,0.0371816009283066,0.0736889533579333,1,0,0.51515152,89.47058824,0.15151515,78.6,0.33333333,85.18181818,NA,0.659586131572723,0.115117073059082,-0.376390010118484,3.87991842101602,2.30234146118164,-3.4217273647135,0.27777778,0.6,0.42424242,0.6,1,0.85714286,0.45454545,0.57142857,0.06060606,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,5.89017836846853,66.27457,55.9474,65.29154,73.20466,80,64.71561,20,41.79227,20,49.56471,55.68474,44.31414,0.15245,4.30577,96.74,95.62,76.68,141.2,115.7,145.96,92.62,47.56,44.84,102.352727272727,85.5551515151515,78.4933333333333,0.51515152,0.33333333,0.15151515,89.3411793428309,85.0818204012784,78.4400024414062,4.1172072466682,2.04086737199263,-8.33295211791992,7.55433026482077,3.42872515591708,-3.50639343261719,0.671382658183575,-0.386772241443396,0.115955948829651,3.94930975402103,-3.51611128584905,2.31911897659302,0.26315789,0.64285714,0.42424242,0.6,1,0.85714286,0.42424242,21.28,0.57575758,0.27272727,0.15151515,89.4007439864309,84.9619004991319,78.7347595214844,3.13361137791684,0.20930712752872,-9.72066040039062,6.46899173134252,1.24907875061035,-4.78995590209961,0.454340375959873,-0.169729959219694,0.115955948829651,2.39126513663091,-1.88588843577438,2.31911897659302,0.27777778,0.6,0.42424242,0.6,1,0.85714286,0.45454545,3,84.1915893554688,15.2282791137695,0,0,95.0635,1,0.33333333,"2024-09-02",0
"Bryan Hudson",19924,"2024-08-30","@CIN",23,2024,"MIL","A",27,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,4.5,0,0,0,0,3,3,0,1,0,0,0,0,0.14285714,-0.14285714,7.78591274388265,0,0,0.5,0,1,4.6664797782898,-4.6664797782898,6.9344923876226,0,113.663303365282,169.36650960685,1,0,0.5,0.5,0.333333333,0,0,0,8,11,19,0.14852999150753,-0.0323800072073936,0.180909991264343,1.12199997901917,0.106099292635918,1.10357141494751,1.26999998092651,1.16999995708466,1.51999998092651,1,1,0.122490853071213,0.0120994321570385,1,0,0.47368421,88.44444444,0.15789474,79.66666667,0.36842105,83.28571429,NA,0.331705629825592,-0.0924988240003586,0.832592487335205,3.68561810917324,-3.08329413334529,11.8941783905029,0.1,0.88888889,0.47368421,1,1,1,0.47368421,0.57142857,0,3,3,0,1,4,1,6,0.5,0.5,0,0.16666667,0.66666667,0.16666667,2.19977357617482,28.18126,45.85048,27.3812,20,45.09758,20,39.78172,45.32997,54.34904,20,44.73132,20,2.82805,8.31917,82.48,54.6,43.28,130.24,-123.34,-130.78,97.98,99.18,101.54,96.5473684210526,45.2747368421053,40.3273684210526,0.47368421,0.36842105,0.15789474,88.7666693793403,82.7571411132812,79.3666687011719,4.67866939968533,2.03874778747559,-5.03239854176839,6.27383083767361,3.30918175833566,-2.70278390248617,0.24744751304388,0.927243683487177,-0.0941739790141582,2.74941681159867,13.2463383355311,-3.13913263380527,0.11111111,0.8,0.47368421,1,1,1,0.52631579,20.66666667,0.52631579,0.31578947,0.15789474,88.5486083984375,82.6201833089193,79.5304667154948,3.51600608825684,0.690412123998006,-6.46816317240397,5.46874885559082,1.75466171900431,-3.98276996612549,0.29761765152216,0.877073545008898,-0.0941739790141582,2.9761765152216,14.617892416815,-3.13913263380527,0.1,0.88888889,0.47368421,1,1,1,0.47368421,6,87.5710144042969,25.297737121582,0,0,101.375,2,0.33333333,"2024-08-30",1
"Bryan Hudson",19924,"2024-08-27","SFG",23,2024,"MIL","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,0,0.5,0,0.5,0,0,2,18,5,7,12,0.0547940209507942,0,0.0547940209507942,0.499000012874603,0.051258347928524,0.722400009632111,0.969000041484833,0.969000041484833,1.73000001907349,1,1,0.075968936085701,-0.000118963466378047,0,0,0.5,89.66666667,0.08333333,83,0.41666667,84.6,NA,0.694631278514862,-0.0373910665512085,0.139016926288605,11.5771879752477,-3.73910665512085,2.78033852577209,0.28571429,0.6,0.41666667,1,1,1,0.41666667,0.66666667,0,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,3.53497391380382,64.25038,48.62566,75.55814,37.13889,47.74208,20,20,48.61338,20,27.85686,47.29736,30.23954,1.50108,6.32871,85.18,151.64,146.42,129.06,104.1,96.78,87.72,36.12,31.72,89.895,99.545,94.4916666666667,0.5,0.41666667,0.08333333,89.75,84.7799987792969,82.9000015258789,4.47174485524495,0.726112604141235,-3.85146117210388,6.60471725463867,2.37443962097168,-2.70176815986633,0.704621952027082,0.139059778302908,-0.0380783230066299,11.7436992004514,2.78119556605816,-3.80783230066299,0.16666667,0.66666667,0.41666667,1,1,1,0.5,18.66666667,0.5,0.41666667,0.08333333,89.7448120117188,84.7466003417969,82.8901977539062,3.38915506998698,-0.490139627456665,-4.8468599319458,5.68077659606934,1.39477024078369,-4.06934022903442,0.704621952027082,0.139059778302908,-0.0380783230066299,11.7436992004514,2.78119556605816,-3.80783230066299,0.16666667,0.66666667,0.41666667,1,1,1,0.5,2,78.5383911132812,22.2427444458008,0,0,89.2187,0,0,"2024-08-27",0
"Bryan Hudson",19924,"2024-08-23","@OAK",23,2024,"MIL","A",27,1,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,4.5,0,0,1,0,0,1,3,1,1,0,0,0,0.16666667,0,0.16666667,4.72872909190039,0,0,0,0,1,2.1664797782898,-2.1664797782898,4.4344923876226,0,53.7210093010372,108.952200617518,0.333333333,0.2,0.2,0.6,0.333333333,0,0,0,7,15,22,0.0666920095682144,0,0.0666920095682144,0.906000018119812,0.0993421003222466,0.452399998903275,0.687000036239624,0.701200008392334,0.62279999256134,1,1,0.147504717111588,-8.648163437322e-05,1,0,0.5,89.90909091,0.18181818,79.25,0.31818182,84.28571429,NA,0.739538013935089,0.219021856784821,0.507813274860382,6.72307285395536,5.47554641962051,7.25447535514832,0.3,0.58333333,0.45454545,1,1,1,0.54545455,1,0,1,1,3,1,3,1,5,0.2,0.2,0.6,0.2,0.6,0.2,1.50326321390157,80,49.22641,80,80,51.5017,80,34.08899,48.60762,47.63881,73.42243,48.71688,80,-1.32974,2.08248,96.34,157.04,135.64,86.76,173.22,122.56,86.12,114.44,99.22,91.3463636363636,146.427272727273,121.673636363636,0.5,0.31818182,0.18181818,89.8272705078125,84.2000034877232,78.9250030517578,4.79113734852184,1.55667931692941,-7.90237092971802,8.11334922096946,2.07401398250035,-2.10939979553223,0.78972589224577,0.514739748090506,0.221406385302544,7.17932629314336,7.35342497272151,5.53515963256359,0.33333333,0.53846154,0.45454545,1,1,1,0.59090909,17.625,0.5,0.31818182,0.18181818,90.0369096235795,84.4118129185268,79.1303558349609,4.50813016024503,1.38506194523403,-8.14626789093018,6.89586916836825,0.693694591522217,-3.79485249519348,0.78972589224577,0.514739748090506,0.221406385302544,7.17932629314336,7.35342497272151,5.53515963256359,0.25,0.57142857,0.45454545,1,1,1,0.63636364,5,86.288720703125,32.2337036132812,1,0.2,106.223,1,0.2,"2024-08-23",0
"Bryan Hudson",19924,"2024-08-21","@STL",23,2024,"MIL","A",27,0,0,18,1,0,0,0,0,0,0,1,1,5,2,2,2,1,0,0,0,0,0,1,9,0,18,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,9,0.4,2,0.333333333333333,0,14.1664797782898,3.83352022171021,5.70250499695539,436.06502491453,341.44402080941,139.594642850558,0.333333333,0,0.25,0.75,0,0.333333333,2,18,6,9,15,-0.292332023382187,-0.410643994808197,0.118312001228333,-1.51999998092651,-0.160337552428246,1.58120000362396,1.51479995250702,1.51479995250702,1.67040002346039,1,1,-0.132314398884773,-0.0525654535767681,0,1,0.66666667,90.1,NA,NA,0.33333333,84.6,NA,0.166425853967667,NA,-1.56899631023407,1.66425853967667,NA,-31.3799262046814,0.125,0.85714286,0.46666667,0,0.83333333,0.71428571,0.46666667,0.4,0.13333333,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,9.70888956309797,50.12313,49.59418,49.96798,NA,NA,NA,25.33774,50.29681,37.6164,41.56859,46.21898,45.65283,0.64922,5.05092,91.1,114.06,104.28,NA,NA,NA,91.38,60.8,57.78,91.1933333333333,96.3066666666667,88.78,0.66666667,0.33333333,NA,90.1099975585937,84.5799987792969,NA,5.51153182983398,2.10677261352539,NA,7.73359222412109,2.96101837158203,NA,0.171011202037334,-1.57346433028579,NA,1.71011202037334,-31.4692866057158,NA,0.25,0.71428571,0.46666667,0.5,0.8,0.71428571,0.46666667,19.1,0.66666667,0.33333333,NA,90.2618408203125,84.725,NA,4.66612396240234,0.820907402038574,NA,6.61868515014648,1.645481300354,NA,0.171011202037334,-1.57346433028579,NA,1.71011202037334,-31.4692866057158,NA,0.28571429,0.625,0.46666667,0.5,0.8,0.71428571,0.53333333,4,98.8008041381836,18.2020416259766,2,0.5,103.354,3,0.75,"2024-08-21",0
"Bryan Hudson",19924,"2024-08-18","CLE",23,2024,"MIL","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0,0.5,0.5,0,0,0,0,5,11,16,0.140923991799355,0,0.140923991799355,0.88400000333786,0.0908063650131226,1.93226659297943,1.30479991436005,2.60959982872009,1.49779999256134,1,1,0.0751405209302902,-0.00220855993102728,1,0,0.3125,90.6,0.4375,79.42857143,0.25,84,NA,0.203131467103958,0.481665939092636,0.0434236712753773,4.06262934207916,6.88094198703766,1.08559178188443,0.44444444,0.71428571,0.5625,0.5,0.8,0.66666667,0.4375,0.66666667,0.1875,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,-0.369798744422303,51.27782,49.95771,60.66583,55.25289,58.98684,54.82702,43.79789,65.94883,49.73759,53.07331,60.51501,58.02039,-0.06552,3.97881,99.36,122.92,93.82,97.4,111.84,111.76,87.24,88.6,66.74,95.4725,109.4925,94.89875,0.3125,0.25,0.4375,90.6,84,79.2999965122768,4.29498901367188,2.316401720047,-6.61341258457729,6.81162948608398,2.44000649452209,-3.67159870692662,0.247811827808619,0.0436800308525562,0.487443376332521,4.95623655617237,1.09200077131391,6.96347680475031,0.16666667,0.8,0.5625,0,0.75,0.66666667,0.625,22.61538462,0.3125,0.25,0.4375,90.4503601074219,83.8628692626953,79.1383754185268,3.23984184265137,1.05526077747345,-8.21232441493443,5.74374008178711,1.34165382385254,-5.1239013671875,0.247811827808619,0.0436800308525562,0.487443376332521,4.95623655617237,1.09200077131391,6.96347680475031,0.16666667,0.8,0.5625,0,0.75,0.66666667,0.625,2,57.7601852416992,20.5967807769775,0,0,61.2948,0,0,"2024-08-18",0
"Bryan Hudson",19924,"2024-08-15","LAD",23,2024,"MIL","H",27,1,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,1,2,0,0,0,0,0,0.4,0,0.4,1.53488908401489,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,0.5,0,0.333333333,0.666666666,0,0,3,13.5,8,17,25,0.143904030323029,0,0.143904030323029,1.38300001621246,0.142064720392227,0.892066657543182,1.10533332824707,1.51919996738434,1.49779999256134,1,1,0.158794119954109,0.00252121349793455,1,0,0.56,90.5,0.04,80,0.4,85.1,NA,0.968505382537842,0,0.275851547718048,6.91789558955601,0,2.75851547718048,0.30769231,0.83333333,0.56,0.5,1,0.85714286,0.48,0.4,0.08,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,-0.68082486479874,58.2453,49.36303,61.4569,69.06189,79.39937,80,39.51964,51.36961,51.60604,53.17333,49.33419,63.14442,-0.07174,3.96948,101.48,137.9,123.96,113.24,139.14,112.96,87.32,85.4,77.78,96.2864,116.9496,105.048,0.56,0.4,0.04,90.6499982561384,84.9400024414062,80.4000015258789,5.90952301025391,2.46536502838135,-7.1517767906189,8.0775032043457,2.27232360839844,-3.63944888114929,0.979916151612997,0.27879161387682,0,6.99940108294998,2.7879161387682,0,0.22222222,0.75,0.56,1,0.83333333,0.85714286,0.64,19.5,0.56,0.4,0.04,90.4485560825893,84.7217590332031,80.2258987426758,4.75456237792969,1.27754030227661,-8.55710983276367,7.10703441074916,1.01082715988159,-5.03841018676758,0.979916151612997,0.27879161387682,0,6.99940108294998,2.7879161387682,0,0.22222222,0.75,0.56,1,0.83333333,0.85714286,0.64,3,82.3134256998698,35.1069056193034,0,0,97.1169,1,0.33333333,"2024-08-15",0
"Bryan Hudson",19924,"2024-08-12","LAD",23,2024,"MIL","H",27,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0,9,9,0,0,0,2,0,2,0,0,0,0,0,0.2,-0.2,7.43248908401489,0,0.25,2,0.25,0.5,6.1664797782898,2.8335202217102,6.1664797782898,218.032512457265,149.628679803828,150.806929171676,2,0.5,0.5,0,0,0,0,0,7,17,24,-0.0573139898478985,-0.0982879921793938,0.0409740023314953,-0.500999987125397,-0.0514637902379036,0.521628558635712,0.598600029945374,0.598600029945374,0.25900000333786,1,1,-0.0667298212647438,-0.0431452783613192,0,0,0.5,91.08333333,0.20833333,80.6,0.29166667,85.71428571,NA,0.705296039581299,-0.45812925696373,-0.351052075624466,5.87746699651082,-9.1625851392746,-5.01502965177809,0.1,0.71428571,0.45833333,1,0.9,0.90909091,0.58333333,0.8,0.04166667,0,1,3,0,2,2,4,0,0.25,0.75,0,0.5,0.5,13.8846003314285,68.16102,50.25266,73.63613,20,80,20,79.7656,62.71058,80,64.71603,61.4144,74.32715,-0.78884,2.89383,116.82,97.64,92.48,84.7,78.3,78.6,98.88,155.6,140.22,104.895833333333,110.515833333333,103.5125,0.5,0.29166667,0.20833333,91.0916646321615,85.5857107979911,80.6200012207031,5.48384348551432,2.44867924281529,-6.07186813354492,7.84545580546061,1.83251776014056,-2.46892967224121,0.756308119744062,-0.356844168156385,-0.468213703483343,6.30256766453385,-5.09777383080551,-9.36427406966686,0,0.61111111,0.45833333,NA,0.90909091,0.90909091,0.75,21.05263158,0.5,0.29166667,0.20833333,90.9321797688802,85.4199741908482,80.4624816894531,4.40614096323649,1.26760796138218,-8.06997604370117,6.92701021830241,0.754601274217878,-3.86718788146973,0.756308119744062,-0.356844168156385,-0.468213703483343,6.30256766453385,-5.09777383080551,-9.36427406966686,0,0.61111111,0.45833333,NA,0.90909091,0.90909091,0.75,4,92.1518402099609,3.4321436882019,0,0,101.82,2,0.5,"2024-08-12",0
"Bryan Hudson",19924,"2024-07-23","@CHC",23,2024,"MIL","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.7440916753395,103.055865631376,0,0,0,1,0.5,0,0,0,5,6,11,0.073027990758419,0,0.073027990758419,0.468999981880188,0.0502679497003555,0.983999967575073,1.31439995765686,1.31439995765686,1.50440001487732,1,1,0.0742103531956673,5.08701251286658e-06,1,0,0.45454545,89.2,0.18181818,77.5,0.36363636,84.5,NA,0.361923724412918,-0.0047970823943615,0.415042161941528,7.23847448825836,-0.239854119718075,10.3760540485382,0.28571429,0.5,0.36363636,1,1,1,0.36363636,0.33333333,0,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-1.50907174854473,46.95711,51.79642,47.94614,20,58.20415,20,51.63381,46.06223,72.52316,35.41583,51.31925,47.04343,1.03147,5.6243,85.2,97.38,82.92,111.68,14.54,32.66,93.2,142.42,154.4,92.9236363636364,98.6963636363636,99.7745454545454,0.45454545,0.36363636,0.18181818,89.1200012207031,84.1750030517578,77.3499984741211,3.91824722290039,1.48013937473297,-6.11300468444824,7.03978271484375,1.90953087806702,-5.67672920227051,0.348071455955505,0.42072419449687,-0.00540373474359512,6.96142911911011,10.5181048624218,-0.270186737179756,0.2,0.5,0.36363636,1,1,1,0.54545455,18.5,0.45454545,0.36363636,0.18181818,89.3155029296875,84.3701477050781,77.5491027832031,2.96134204864502,0.232800751924515,-8.13521957397461,6.09771995544434,0.747757017612457,-7.14850997924805,0.348071455955505,0.42072419449687,-0.00540373474359512,6.96142911911011,10.5181048624218,-0.270186737179756,0.28571429,0.5,0.36363636,1,1,1,0.36363636,2,90.2079772949219,57.5502243041992,0,0,91.0312,0,0,"2024-07-23",0
"Bryan Hudson",19924,"2024-07-20","@MIN",23,2024,"MIL","A",27,0,0,6.75000160932579,1,0,0,0,0,0,1,0,1.1,6,1,1,1,0,1,0,0,0,0,0,0,6.75000160932579,6.75000160932579,0,0,0,2,1,2,0,0,0,0,0,0.16666667,-0.16666667,7.78467351869311,0,0.2,1.50000035762795,0.2,0.5,5.41648031473173,1.33352129459407,6.55048688976636,163.524423330209,131.646004446779,160.086738886414,2,0.4,0.4,0.2,0,0,0,0,6,12,18,0.0493560209870338,-0.147040009498596,0.196396023035049,0.301999986171722,0.0316561833024025,1.72826671600342,2.18939995765686,1.9099999666214,3.5239999294281,1,1,0.00834528543055058,0.0202128187845029,0,0,0.44444444,90.25,0.16666667,81.33333333,0.38888889,85.57142857,NA,0.402922570705414,-0.465972900390625,-0.0851820930838585,5.03653213381767,-15.5324300130208,-1.21688704405512,0.25,0.83333333,0.44444444,1,1,1,0.33333333,0.5,0,0,4,1,1,3,1,5,0,0.8,0.2,0.2,0.6,0.2,10.166275661757,40.98435,55.72194,35.36062,49.69727,54.67097,60.92541,22.96258,48.30789,32.07799,34.41015,53.27996,34.82753,1.09395,5.71802,79.18,68.76,58.1,100.56,184.4,150.92,92.74,85.98,90.36,88.0166666666667,94.73,86.1155555555555,0.44444444,0.38888889,0.16666667,90.1999969482422,85.5142822265625,80.8666687011719,5.58324480056763,1.1235248701913,-5.70613161722819,6.65266990661621,3.18898119245257,-3.67602475484212,0.447520028799772,-0.0882721580564976,-0.469556666910648,5.59400035999715,-1.26103082937854,-15.6518888970216,0.125,0.7,0.44444444,1,1,1,0.55555556,21.16666667,0.44444444,0.38888889,0.16666667,89.9793243408203,85.2684587751116,80.6275329589844,4.58400869369507,0.372656856264387,-6.94702021280925,5.89805364608765,2.5469777243478,-4.65819994608561,0.447520028799772,-0.0882721580564976,-0.469556666910648,5.59400035999715,-1.26103082937854,-15.6518888970216,0.125,0.7,0.44444444,1,1,1,0.55555556,5,86.2610900878906,-0.521565628051758,0,0,101.35,2,0.4,"2024-07-20",0
