"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSL%","pivCU","pivFA","pivFC","pivSL","piCU-X","piFA-X","piFC-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCU","piwFA","piwFC","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Austin Voth",15047,"2024-09-28","OAK",11,2024,"SEA","H",32,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-23.4117289157625,15.0336680287444,0,0.5,0,0.5,0,0,0,0,6,8,14,0.111215978860855,-0.0302920062094927,0.141507983207703,0.430000007152557,0.048835888504982,1.65264999866486,2.12220001220703,2.12220001220703,2.75139999389648,1,1,0.0440405756235123,0.0232549672625824,1,0,0.35714286,94,0.07142857,81,0.28571429,89.25,0.28571429,75.75,NA,0.649682939052582,-0.04739710688591,-0.472417086362839,0.188626751303673,12.9936587810516,-4.739710688591,-11.810427159071,4.71566878259182,0.33333333,0.6,0.42857143,0.33333333,1,0.66666667,0.35714286,0.5,0.14285714,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,1.43313091633442,37.21914,47.45551,41.59389,40.87154,54.55124,30.732,20,33.00319,20,78.68674,40.78499,80,42.47099,44.72458,43.90852,0.59316,4.96683,92.62,105.52,90.9,107.48,127.78,139.52,90.98,30.88,26.1,88.6,120.58,126.1,96.6614285714286,112.441428571429,113.692857142857,0.35714286,0.28571429,0.07142857,0.28571429,93.8599975585937,89.125,80.8000030517578,75.625,-3.75363006591797,0.742361009120941,8.44992733001709,8.08247947692871,10.2922485351563,3.68931818008423,-2.4067440032959,-7.7213716506958,0.658657561987638,-0.48078491538763,-0.0483221560716629,0.190443225204945,13.1731512397528,-12.0196228846908,-4.83221560716629,4.76108063012362,0.14285714,0.71428571,0.42857143,0,0.8,0.66666667,0.5,19.5,0.28571429,0.35714286,0.28571429,0.07142857,75.7817764282227,94.0227172851562,89.2570266723633,80.9602966308594,9.15786457061768,-3.0461238861084,1.79702496528625,10.128399848938,-9.81147480010986,9.25192031860352,2.25629258155823,-4.16583013534546,0.190443225204945,0.658657561987638,-0.48078491538763,-0.0483221560716629,4.76108063012362,13.1731512397528,-12.0196228846908,-4.83221560716629,0.25,0.66666667,0.42857143,0.5,0.75,0.66666667,0.42857143,2,97.9852447509766,24.3061656951904,0,0,98.2088,2,1,"2024-09-28",0
"Austin Voth",15047,"2024-09-21","@TEX",11,2024,"SEA","A",32,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,1,0,1,2,1,0,1,0,0,0.2,0,0.2,3.74716908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,28.1728704898465,102.403901559937,0.5,0.25,0.25,0.5,0,0,3,27,5,15,20,0.139880001544952,-0.13919198513031,0.279071986675262,0.49099999666214,0.0509865023195744,3.34119987487793,2.47359991073608,2.47359991073608,0.428799986839294,1,1,0.00737095950171351,0.0344942406608667,1,0,0.25,93.6,0.05,79,0.45,89.33333333,0.25,76,NA,-0.716102242469788,0.054188709706068,-0.452744990587234,0.676068842411041,-14.3220448493958,5.4188709706068,-5.03049989541372,13.5213768482208,0.61538462,0.57142857,0.6,0.75,1,0.83333333,0.35,0.8,0.1,1,1,2,2,1,1,4,0.25,0.25,0.5,0.5,0.25,0.25,2.3138324699093,74.89229,47.32615,76.67839,80,40.31191,80,80,54.96938,64.95646,39.06899,39.18569,20,64.54673,41.36088,50.09655,-0.77832,2.90961,118.3,154.6,146.3,110.96,136.62,134.88,110.12,134.36,143.84,100.62,116.66,100.48,108.1,132.02,122.703,0.25,0.45,0.05,0.25,93.5400024414062,89.3333333333333,79.4000015258789,75.8400024414063,-4.42415275573731,0.210215846697489,10.684814453125,7.83326568603516,9.68717956542969,3.55099381340875,0.219715982675552,-6.62191696166992,-0.722973048686981,-0.460439745336771,0.054773960262537,0.655287459492683,-14.4594609737396,-5.11599717040857,5.4773960262537,13.1057491898537,0.61538462,0.57142857,0.6,0.75,1,0.83333333,0.35,20.73333333,0.25,0.25,0.45,0.05,76.4346801757813,94.146337890625,89.9071790907118,79.9496002197266,8.32995986938477,-3.87997589111328,0.941298484802246,11.3255996704102,-8.06501388549805,8.56867599487305,2.34706285264757,-1.01263999938965,0.655287459492683,-0.722973048686981,-0.460439745336771,0.054773960262537,13.1057491898537,-14.4594609737396,-5.11599717040857,5.4773960262537,0.61538462,0.57142857,0.6,0.75,1,0.83333333,0.35,4,76.8666000366211,13.389533996582,1,0.25,102.042,1,0.25,"2024-09-21",0
"Austin Voth",15047,"2024-09-17","NYY",11,2024,"SEA","H",32,0,0,27,1,0,0,0,0,0,0,0,1,6,1,3,3,0,2,0,0,0,0,0,0,18,9,0,0,0,3,0,1,0,0,0,0,0,0.33333333,-0.33333333,10.1040624080919,0,0.25,3,0.25,0,9.16647977828979,17.8335202217102,9.16647977828979,714.475525611685,234.511268112282,226.194269593759,3,0.25,0.75,0,0,0,0,0,15,11,26,-0.000451999279903248,-0.00473999930545688,0.00428800005465746,-0.203000023961067,-0.023055087774992,0.0835666656494141,0.0556666664779186,0.0373999997973442,0.199599996209145,1,1,0.00462444918230176,-0.0100332958365348,0,0,0.19230769,93.4,0.07692308,80.5,0.46153846,88.08333333,0.26923077,75.28571429,NA,0.464424580335617,-0.0818048268556595,-0.871517062187195,0.149860084056854,9.28849160671234,-4.09024134278297,-7.26264218489329,2.14085834366935,0.05882353,0.66666667,0.26923077,0,0.83333333,0.71428571,0.34615385,0.33333333,0.07692308,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,10.530443231666,37.50707,49.25556,37.94722,58.86857,41.94682,80,23.81963,53.97531,20,20,48.6688,20,28.74027,47.31787,20,1.4462,6.24639,110.5,98.7,89.14,83.6,123.24,131.26,104.92,50.76,68.6,98.72,33.42,41.76,99.4607692307692,69.6023076923077,73.7923076923077,0.19230769,0.46153846,0.07692308,0.26923077,93.3400024414063,88.1749979654948,80.6500015258789,75.2000034877232,-3.12078132629395,1.35047324498494,8.8968334197998,8.16283307756696,9.61965866088867,2.87175718943278,2.02799892425537,-7.07342256818499,0.468751773238182,-0.888706255704165,-0.0833708606660366,0.150481514632702,9.37503546476364,-7.40588546420137,-4.16854303330183,2.14973592332431,0,0.7,0.26923077,NA,0.71428571,0.71428571,0.38461538,19.7,0.26923077,0.19230769,0.46153846,0.07692308,75.4444405691964,93.5964172363281,88.4199015299479,80.8864974975586,9.19287436349051,-2.36010398864746,2.30531771977743,10.3438501358032,-9.25126320975167,8.23912582397461,1.42885605494181,0.0995109975337982,0.150481514632702,0.468751773238182,-0.888706255704165,-0.0833708606660366,2.14973592332431,9.37503546476364,-7.40588546420137,-4.16854303330183,0,0.63636364,0.26923077,NA,0.71428571,0.71428571,0.42307692,4,82.8226013183594,-21.1512832641602,0,0,98.204,2,0.5,"2024-09-17",0
"Austin Voth",15047,"2024-09-13","TEX",11,2024,"SEA","H",32,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,0,1,1,0,2,0,0,0,0,1,13.500014081612,27.000028163224,0,0.5,0,0,0,0,1,0,0,0,0,0.25,0.5,-0.25,12.8643540840149,0,0,3.00000312924711,0,0.5,9.16648603678403,4.33352804482799,9.16648603678403,357.238135434255,234.511429533241,226.194425289884,0,1,0,0,0,0,0,0,10,11,21,0.00173999648541212,-0.010232001543045,0.0119719989597797,0.0329999923706055,0.00374786835163832,0.228300005197525,0.287000000476837,0.287000000476837,0.56659996509552,1,1,-0.0018619013717398,0.0094834363949505,0,0,0.23809524,93.4,NA,NA,0.57142857,88.41666667,0.19047619,75.75,NA,-0.0566885061562061,NA,0.0202044472098351,-0.0336166508495808,-1.13377012312412,NA,0.168370393415292,-0.840416271239519,0.375,0.6,0.42857143,0.16666667,0.66666667,0.33333333,0.23809524,0.5,0.28571429,0,0,1,1,0,0,1,0,0,1,1,0,0,17.6424758005812,20,58.11663,20,59.28876,41.55072,71.72044,NA,NA,NA,39.68355,46.51044,20,35.66542,47.66128,20,1.01597,5.60105,80.3,25.1,14.62,109.24,127.4,136.74,NA,NA,NA,104.56,91,82.46,101.053333333333,87.1142857142857,82.4619047619048,0.23809524,0.57142857,NA,0.19047619,93.3599975585937,88.3416646321615,NA,75.5999984741211,-3.81444778442383,1.33907111485799,NA,8.1317081451416,10.1426643371582,3.20406277974447,NA,-8.11499977111816,-0.0580055937170982,0.0155677981674671,NA,-0.037357222288847,-1.16011187434196,0.129731651395559,NA,-0.933930557221174,0.35714286,0.57142857,0.42857143,0,0.75,0.33333333,0.33333333,18.47058824,0.19047619,0.23809524,0.57142857,NA,75.8867263793945,93.6344848632812,88.6096903483073,NA,9.50076961517334,-2.99128608703613,2.55529578526815,NA,-10.2951774597168,9.17970962524414,1.80982303619385,NA,-0.037357222288847,-0.0580055937170982,0.0155677981674671,NA,-0.933930557221174,-1.16011187434196,0.129731651395559,NA,0.30769231,0.625,0.42857143,0,0.6,0.33333333,0.38095238,1,72.5540313720703,16.9658966064453,0,0,72.554,0,0,"2024-09-13",0
"Austin Voth",15047,"2024-09-12","TEX",11,2024,"SEA","H",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,79.7574698954555,152.159040742638,0.5,0,0.333333333,0.666666666,0.5,0,0,0,3,6,9,0.0301879905164242,0,0.0301879905164242,0.430000007152557,0.048835888504982,0.419333338737488,0.55919998884201,0.55919998884201,NA,0,1,0.0721785426139832,-0.000188105108315267,0,0,0.33333333,93.66666667,NA,NA,0.44444444,88.5,0.22222222,76.5,NA,0.0540259703993797,NA,0.490292906761169,0.184940278530121,1.80086567997932,NA,12.2573226690292,9.24701392650604,0.2,0.5,0.33333333,1,1,1,0.44444444,0.66666667,0,2,1,0,2,1,0,3,0.66666667,0.33333333,0,0.66666667,0.33333333,0,-0.132101794602133,71.24112,47.01105,78.52513,67.00916,56.84422,80,NA,NA,NA,80,55.94169,76.8674,80,52.15418,80,-1.88503,1.24955,118.74,145.58,138.74,91,119.84,120.28,NA,NA,NA,94.9,125.28,128.08,98.8977777777778,127.977777777778,127.848888888889,0.33333333,0.44444444,NA,0.22222222,93.6333312988281,88.3499984741211,NA,76.3000030517578,-3.66148535410563,1.3478102684021,NA,8.74355697631836,11.0445887247721,3.20897912979126,NA,-6.8799934387207,0.0544858016073704,0.496353555470705,NA,0.169429257512093,1.81619338691235,12.4088388867676,NA,8.47146287560463,0,0.5,0.33333333,NA,1,1,0.66666667,15,0.22222222,0.33333333,0.44444444,NA,76.4865570068359,93.8202718098958,88.5138244628906,NA,10.0730152130127,-3.10124333699544,2.40130996704102,NA,-8.87765502929688,9.75553639729818,1.82220005989075,NA,0.169429257512093,0.0544858016073704,0.496353555470705,NA,8.47146287560463,1.81619338691235,12.4088388867676,NA,0,0.6,0.33333333,NA,1,1,0.55555556,3,81.924326578776,32.2886174519857,0,0,84.0761,0,0,"2024-09-12",0
"Austin Voth",15047,"2024-09-10","SDP",11,2024,"SEA","H",32,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,6,2,2,2,0,2,0,0,0,0,2,27.000028163224,27.000028163224,27.000028163224,1,0,0,1,0,1,0,0,0,0,0.33333333,0.33333333,0,7.13978463503951,0,0.5,6.00000625849423,1,0.5,6.16648290753691,20.8335452556871,6.16648290753691,714.47627086851,157.134449714348,151.56163866777,1,0.5,0.5,0,0,0,0,0,10,12,22,-0.0640240013599396,-0.0881580039858818,0.0241340007632971,-2.02300000190735,-0.229755818843842,0.542966663837433,0.287000000476837,0.287000000476837,0.17960000038147,1,1,-0.10097412019968,-0.0169410403876162,0,1,0.18181818,93.25,0.13636364,80.66666667,0.36363636,89,0.31818182,75.28571429,NA,-0.265938371419907,-0.105488210916519,-0.875708699226379,0.224002406001091,-6.64845928549767,-3.51627369721731,-10.9463587403297,3.20003437144416,0.26666667,0.57142857,0.36363636,0,1,0.5,0.31818182,0.66666667,0.18181818,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,6.88857778595463,62.40608,50.66522,54.00871,80,44.06996,80,20,49.14117,20,35.9148,39.72123,20,47.95134,45.17486,24.33226,0.25269,4.45613,96.14,133.5,122.68,81.5,161.8,168.04,131.4,55.7,55.84,97.38,67.14,73.02,98.7372727272727,103.905454545455,103.754545454545,0.18181818,0.36363636,0.13636364,0.31818182,93.5500030517578,89.1124954223633,80.5333353678385,75.2857142857143,-3.12540864944458,1.42856693267822,9.46116193135579,8.40132904052734,9.62532043457031,3.83349561691284,-1.21091953913371,-7.74462563650949,-0.27406307309866,-0.892031867057085,-0.107447430491447,0.214214507490396,-6.85157682746649,-11.1503983382136,-3.58158101638158,3.06020724986281,0.30769231,0.44444444,0.36363636,0,1,0.5,0.40909091,20.1875,0.31818182,0.18181818,0.36363636,0.13636364,75.5448172433036,93.8057479858398,89.3724517822266,80.8050333658854,9.36863926478795,-2.28894329071045,2.38916635513306,11.0855534871419,-9.75824737548828,8.31549263000488,2.49262261390686,-2.9694299697876,0.214214507490396,-0.27406307309866,-0.892031867057085,-0.107447430491447,3.06020724986281,-6.85157682746649,-11.1503983382136,-3.58158101638158,0.33333333,0.4,0.36363636,0,1,0.5,0.45454545,2,97.2629852294922,0.849156498908997,0,0,99.6984,1,0.5,"2024-09-10",0
"Austin Voth",15047,"2024-09-05","@OAK",11,2024,"SEA","A",32,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-23.4117289157625,15.0336680287444,1,0,0.5,0.5,0,0,2,18,8,10,18,0.0802839994430542,-0.0503960028290749,0.130679994821548,0.453000009059906,0.0496710538864136,1.58470010757446,1.61760008335114,1.61760008335114,0.381200015544891,1,1,0.0280927699059248,0.0225691812476828,1,0,0.16666667,94.66666667,0.11111111,79,0.27777778,89.4,0.44444444,74.75,NA,0.196176201105118,-0.0818048268556595,-0.00704247504472733,0.199848979711533,6.53920670350393,-4.09024134278297,-0.140849500894547,2.49811224639416,0.41176471,1,0.44444444,0.28571429,1,0.375,0.05555556,0.75,0.27777778,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.970858547828242,20,47.28433,20,44.08056,37.57039,36.8262,20,35.41793,20,65.65401,35.14463,50.74944,23.52153,38.61402,20,1.77042,6.73272,98.14,77.3,67.6,114,149.74,154.26,92.76,19.32,21.06,91.66,124.9,143.1,98.3855555555556,96.1533333333334,97.8444444444444,0.16666667,0.27777778,0.11111111,0.44444444,94.5333353678385,89.2599975585938,79.3000030517578,74.625,-3.8537130355835,0.345673155784607,7.8650426864624,7.21993684768677,10.2780323028564,4.40950546264648,-2.72072768211365,-8.04364776611328,0.198606956750154,-0.00711557641625404,-0.0833708606660366,0.200516607612371,6.62023189167182,-0.142311528325081,-4.16854303330183,2.50645759515464,0.33333333,0.66666667,0.44444444,0,0.75,0.375,0.33333333,19.92307692,0.44444444,0.16666667,0.27777778,0.11111111,74.557975769043,94.4474690755208,89.1633422851562,79.2029495239258,9.14793491363525,-2.2744099299113,1.94865741729736,10.2887001037598,-10.5841398239136,8.86901664733887,2.94159049987793,-5.3934497833252,0.200516607612371,0.198606956750154,-0.00711557641625404,-0.0833708606660366,2.50645759515464,6.62023189167182,-0.142311528325081,-4.16854303330183,0.33333333,0.66666667,0.44444444,0,0.75,0.375,0.33333333,2,94.8996276855469,11.0035705566406,0,0,95.0881,1,0.5,"2024-09-05",0
"Austin Voth",15047,"2024-09-02","@OAK",11,2024,"SEA","A",32,0,1,9,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,9,1,1,0,1,16.1664797782898,-7.16647977828979,4.67848818451166,238.158508537228,415.057366031914,114.543946394147,0,0,0,1,0,1,0,0,3,3,6,-0.372191995382309,-0.372191995382309,0,-1.00300002098083,-0.109978072345257,2.20959997177124,2.20959997177124,2.20959997177124,NA,0,1,-0.168443158268929,1.07430037088463e-09,0,1,0.16666667,94,0.33333333,80,0.33333333,88.5,0.16666667,71,NA,-0.0344077162444592,-1.29328167438507,0.0141809731721878,-0.0968978852033615,-3.44077162444592,-64.6640837192535,0.70904865860939,-9.68978852033615,0.25,0.5,0.33333333,0,1,0.5,0.33333333,NA,0.16666667,1,0,0,0,0,1,1,1,0,0,0,0,1,2056.4916917704,20,60.76455,20,20,50.21866,20,80,51.76721,80,20,47.02888,20,20,54.50832,20,2.40145,7.67927,85.54,-79.62,-95.04,87.18,15.34,17.16,83.06,211.16,212.94,94.1,79.88,110.84,87.84,86.3,94.9466666666667,0.16666667,0.33333333,0.33333333,0.16666667,93.8000030517578,88.6000061035156,79.9499969482422,70.8000030517578,-5.11745405197144,1.04420053958893,9.60817623138428,10.0487470626831,10.624137878418,4.35137748718262,-1.42683959007263,-1.1882598400116,-0.0350487045943737,0.0141537040472031,-1.29166377335787,-0.0991095378994942,-3.50487045943737,0.707685202360153,-64.5831886678934,-9.91095378994942,0,0.66666667,0.33333333,NA,0.5,0.5,0.5,22,NA,0.16666667,0.33333333,0.5,NA,93.7403030395508,88.5449981689453,76.8492329915365,NA,-3.49422001838684,2.64582490921021,11.6860669453939,NA,9.05632972717285,2.5653350353241,-3.74929682413737,NA,-0.0350487045943737,0.0141537040472031,-1.39077331125736,NA,-3.50487045943737,0.707685202360153,-46.3591103752454,0,0.66666667,0.33333333,NA,0.5,0.5,0.5,1,107.03150177002,31.4031982421875,1,1,107.032,1,1,"2024-09-02",0
"Austin Voth",15047,"2024-08-30","@LAA",11,2024,"SEA","A",32,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,79.7574698954555,114.543946394147,2,0,0.666666666,0.333333333,1,0,1,9,7,10,17,0.055479995906353,0,0.055479995906353,0.508000016212463,0.0515474379062653,0.725533366203308,1.08120000362396,1.08120000362396,0.611200034618378,1,1,0.076437920331955,2.99562547249471e-05,0,0,0.23529412,94.75,0.11764706,79.5,0.47058824,89.25,0.17647059,75.66666667,NA,0.0628014653921127,0.0228863731026649,0.44564163684845,0.142664209008217,1.57003663480282,1.14431865513325,5.57052046060562,4.75547363360723,0.46153846,0.25,0.41176471,0.66666667,1,0.71428571,0.23529412,NA,0.11764706,1,0,2,2,1,0,3,0.33333333,0,0.66666667,0.66666667,0.33333333,0,0.0180078369444169,80,59.25409,73.17582,63.70582,50.17446,61.59351,20,29.00066,20,53.58668,53.99054,38.75584,60.15505,51.29195,42.76837,-0.50548,3.31887,107.22,119.42,121.68,105.88,132.64,143.78,85.4,73.32,69.62,109.06,106.16,122.64,105.203529411765,110.867058823529,121.207058823529,0.23529412,0.47058824,0.11764706,0.17647059,94.5999984741211,89.2249984741211,79.5,75.8666636149089,-3.65184450149536,0.510021209716797,7.19970798492432,7.05227279663086,10.1144933700562,2.97587442398071,-3.11994361877441,-7.96267064412435,0.0633005239069462,0.451344162225723,0.0229212380945683,0.144677925854921,1.58251309767365,5.64180202782154,1.14606190472841,4.82259752849738,0.36363636,0.5,0.41176471,0.75,0.66666667,0.71428571,0.35294118,18.42857143,0.17647059,0.23529412,0.47058824,0.11764706,75.7764994303385,94.5088272094727,89.1214370727539,79.3934478759766,8.25883992513021,-3.15479254722595,1.40002489089966,8.46442031860352,-9.4602731068929,9.14385509490967,2.07429790496826,-4.4779200553894,0.144677925854921,0.0633005239069462,0.451344162225723,0.0229212380945683,4.82259752849738,1.58251309767365,5.64180202782154,1.14606190472841,0.36363636,0.5,0.41176471,0.75,0.66666667,0.71428571,0.35294118,3,77.5488077799479,13.8447100321452,0,0,100.322,1,0.33333333,"2024-08-30",0
"Austin Voth",15047,"2024-08-28","TBR",11,2024,"SEA","H",32,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,3,20.2500048279774,0,0,3,0,0,0,1,0,1,0,0,0,0.75,0,0.75,-0.543708415985107,0,0,0,0,1,-1.33352129459407,1.33352129459407,-0.19951471955943,0,-36.3079064393069,-6.80891031869213,0,0,0,1,1,0,0,0,5,10,15,0.0828859880566597,0,0.0828859880566597,0.883000016212463,0.100283935666084,0.815699994564056,1.10266673564911,1.6496000289917,0.77180004119873,1,1,0.0992997512221336,0.00231357305029986,1,0,0.26666667,94,0.2,80,0.46666667,88.28571429,0.06666667,75,NA,0.164726763963699,0.0770750790834427,0.59318733215332,0.219981610774994,4.11816909909248,2.56916930278142,8.47410474504743,21.9981610774994,0.36363636,0.75,0.46666667,0.5,0.66666667,0.57142857,0.26666667,0.5,0.2,1,0,0,1,0,0,1,1,0,0,1,0,0,-2.51080620755557,20,52.81114,21.13455,59.80232,42.21089,54.9236,53.34025,46.18191,46.89683,75.4298,38.93309,60.7163,65.60425,43.9406,57.23387,-0.84402,2.81106,117.42,48.12,49.26,121.36,116.16,119.06,97.88,113.18,119.72,98.12,133.2,132.98,105.556,118.98,121.034666666667,0.26666667,0.46666667,0.2,0.06666667,94,88.1428571428571,79.6333312988281,74.5,-3.91607999801636,0.743591172354562,9.03020095825195,8.45111274719238,10.1916837692261,4.26742417471749,0.0186276435852051,-8.61114406585693,0.166123449802399,0.582398019731045,0.0776951983571053,0.222849875688553,4.15308624505997,8.3199717104435,2.58983994523684,22.2849875688553,0.5,0.42857143,0.46666667,0.5,0.66666667,0.57142857,0.46666667,19.90909091,0.06666667,0.26666667,0.46666667,0.2,74.8404998779297,94.3198699951172,88.4345703125,79.9462687174479,9.52141952514648,-3.02365756034851,1.66149289267404,10.3412799835205,-10.2259998321533,9.43253517150879,2.99285779680525,-1.49112526575724,0.222849875688553,0.166123449802399,0.582398019731045,0.0776951983571053,22.2849875688553,4.15308624505997,8.3199717104435,2.58983994523684,0.5,0.42857143,0.46666667,0.25,0.66666667,0.42857143,0.46666667,1,91.934196472168,73.5851364135742,0,0,91.9342,0,0,"2024-08-28",0
