"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tayler Scott",13652,"2024-09-16","@SDP",21,2024,"HOU","A",32,0,0,9,1,0,0,0,0,0,0,0,1,5,3,1,1,1,0,0,0,0,0,1,9,0,27,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,9,0.6,3,0.666666666666667,1,14.1664797782898,-5.16647977828979,2.67848818451166,226.753327126354,353.86909026931,64.7888072114456,2,0.25,0.5,0.25,0,1,1,9,5,11,16,-0.0485139936208725,-0.0837460160255432,0.0352320224046707,-0.452000021934509,-0.0493180528283119,0.336199998855591,0.51173335313797,0.553200006484985,0.20660001039505,1,1,-0.126009657979012,-0.0182913348407739,0,0,0.5625,92.22222222,0.25,83,0.1875,84.33333333,NA,-1.66694474220276,0.218915477395058,-0.41188508272171,-18.5216082466973,5.47288693487644,-13.7295027573903,0.375,0.625,0.5,0,1,0.625,0.5,0.8,0.1875,3,0,1,0,1,3,4,0.75,0,0.25,0,0.25,0.75,14.9574715724068,NA,72.30325,55.52852,80,36.23428,59.28542,20,76.20878,48.92386,73.96766,20,50.30071,20,60.31492,53.55013,59.89961,-0.51542,3.30396,96.16,122.46,127.7,87.9,98.02,91.18,92.9,142.46,138.1,74.96,103.66,89,90.3375,120.88,118.47875,0.4375,0.1875,0.125,0.25,91.9571446010045,84.2999979654948,92.4000015258789,83.1500015258789,-10.995484488351,-8.89495722452799,-13.0216722488403,4.78693675994873,5.29358618600028,-3.32058811187744,2.64227247238159,-0.710350275039673,-1.64873298630118,-0.418283887207508,-0.0240093097090721,0.220897395163774,-23.5533283757312,-13.9427962402503,-1.20046548545361,5.52243487909436,0.375,0.625,0.5,0,1,0.625,0.5,18,0.1875,0.4375,NA,0.125,0.25,84.1522318522135,91.8384399414062,NA,92.2893981933594,83.0234527587891,-7.65432675679525,-9.70542689732143,NA,-11.9256496429443,6.74847507476807,-4.39424991607666,4.55671010698591,NA,1.61297500133514,-1.90379238128662,-0.418283887207508,-1.64873298630118,NA,-0.0240093097090721,0.220897395163774,-13.9427962402503,-23.5533283757312,NA,-1.20046548545361,5.52243487909436,0.375,0.625,0.5,0,1,0.625,0.5,4,99.9749069213867,8.91430473327637,1,0.25,104.996,3,0.75,"2024-09-16",0
"Tayler Scott",13652,"2024-09-14","@LAA",21,2024,"HOU","A",32,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,4,0,1,1,0,2,0,1,0,0,0,0,54.0000563264481,0,0,0,0,0,1,0,0,0,0,0,0,0.5,-0.5,16.9904790840149,0,0,6.00000625849423,0,0.66666667,30.1665079415138,-3.16647977828979,34.7025378916274,680.260690946258,755.642847661135,861.469332397087,0,0,0,1,0,0,0,0,11,6,17,-0.209177985787392,-0.278397977352142,0.0692200064659119,-1.07299995422363,-0.108878739178181,2.81054997444153,1.72259998321533,1.72259998321533,5.99180030822754,1,1,-0.0859067440032959,0.0114807463552888,0,1,0.58823529,91.9,0.05882353,81,0.35294118,84.83333333,NA,-0.31212705373764,0.0389156937599182,-0.448270916938782,-3.1212705373764,3.89156937599182,-7.4711819489797,0.08333333,0.6,0.23529412,0,1,0.75,0.29411765,0.5,0.05882353,1,0,0,0,1,0,1,1,0,0,0,1,0,29.2306580099872,NA,33.38804,72.0662,34.80417,20,51.44127,20,80,40.59911,80,20,37.23338,20,20,53.70715,20,3.59525,9.46997,100.04,134.78,149.2,79.52,0.640000000000001,-2.02,74.98,166.5,163.02,89.84,-9.97999999999999,-23.06,87.7235294117647,38.2105882352941,35.8435294117647,0.41176471,0.35294118,0.17647059,0.05882353,91.8571428571429,84.8333333333333,91.7333374023438,81.3000030517578,-10.7472566877093,-6.45874214172363,-12.0384508768717,7.00270938873291,6.03960364205497,-1.3020273844401,2.53178977966309,-1.08478021621704,-0.125637874007225,-0.458620056509972,-0.197531919926405,0.039364367723465,-1.79482677153179,-7.64366760849953,-6.58439733088017,3.9364367723465,0.08333333,0.6,0.23529412,0,1,0.75,0.29411765,17.84615385,0.35294118,0.41176471,NA,0.17647059,0.05882353,85.0755157470703,92.1113455636161,NA,91.9680379231771,81.4981994628906,-5.43728192647298,-9.76570565359933,NA,-11.3934656778971,8.13090038299561,-2.36023489634196,5.39870997837612,NA,1.64484659830729,-1.93552994728088,-0.458620056509972,-0.125637874007225,NA,-0.197531919926405,0.039364367723465,-7.64366760849953,-1.79482677153179,NA,-6.58439733088017,3.9364367723465,0.08333333,0.6,0.23529412,0,1,0.75,0.29411765,1,82.7685775756836,53.0691986083984,0,0,82.7686,0,0,"2024-09-14",0
"Tayler Scott",13652,"2024-09-11","OAK",21,2024,"HOU","H",32,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0.25,-0.25,9.17835408401489,0,0,1,0,1,9.16647977828979,-9.16647977828979,9.16647977828979,0,228.315012084842,226.194269593759,1,0,1,0,0,0,1,9,10,7,17,0.0262000001966953,-0.0497160032391548,0.0759160071611404,0.476999968290329,0.050556443631649,0.628600001335144,0.460599988698959,0.460599988698959,0.626399993896484,1,1,0.00777765829116106,0.0339022655730557,0,0,0.47058824,94,0.11764706,83.5,0.41176471,86.71428571,NA,0.160919934511185,-0.343453258275986,0.00458985194563866,2.01149918138981,-17.1726629137993,0.0655693135091237,0.3125,0,0.29411765,1,NA,1,0.05882353,0.25,0,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,11.8621949068692,NA,20,51.16425,20,44.6465,46.478,41.19636,20,42.39234,20,30.78665,39.43419,73.25137,20,44.14538,20,2.74158,8.18946,94.3,60.78,62.36,96.9,19.42,22.16,83.7,20.64,19.42,58.86,145.78,124.48,79.8475,85.0525,77.775,0.35294118,0.41176471,0.11764706,0.11764706,93.8666687011719,86.7571411132812,93.8000030517578,83.25,-10.4863764444987,-5.12500653948103,-11.2096815109253,5.27020454406738,5.344939549764,-1.89012554713658,2.91674041748047,-1.94244599342346,0.128112927079201,0.00227450579404831,0.0151214338839054,-0.351199340075254,2.13521545132001,0.0324929399149759,0.756071694195271,-17.5599670037627,0.30769231,0.25,0.29411765,1,1,1,0.23529412,18.38461538,0.41176471,0.41176471,NA,0.05882353,0.11764706,86.8214285714286,93.7921142578125,NA,94.8546981811523,83.2808532714844,-4.14459146772112,-9.37042999267578,NA,-10.8977003097534,7.06728506088257,-2.95926284790039,4.14958436148507,NA,1.6641800403595,-3.13031005859375,0.00227450579404831,0.17828306555748,NA,-0.0350487045943737,-0.351199340075254,0.0324929399149759,2.54690093653543,NA,-3.50487045943737,-17.5599670037627,0.25,0.4,0.29411765,1,1,1,0.29411765,2,86.6028366088867,8.07124328613281,0,0,86.6028,0,0,"2024-09-11",0
"Tayler Scott",13652,"2024-09-04","@CIN",21,2024,"HOU","A",32,0,0,3.85714338263694,1,0,0,0,0,0,0,0,2.1,11,4,1,1,0,1,0,0,0,0,1,3.85714338263694,3.85714338263694,15.4285735305478,1,0,0,3,3,3,0,0,0,0,0.09090909,0.09090909,0,5.66127453978398,0,0.4,2.1428574347983,0.444444444444444,0.8,3.59505126524946,0.262092117387485,5.53906233809949,97.180010579592,88.411897859753,135.952939788546,1,0.333333333,0.333333333,0.333333333,0,0,1,3.85714338263694,20,38,58,-0.0243300199508667,-0.0370300486683846,0.0127000268548727,-1.3400000333786,-0.126713946461678,0.103500001132488,0.114625006914139,0.274000018835068,0.0209999997168779,1,1,-0.110229730606079,-0.124842923351889,0,0,0.56896552,93.21212121,0.17241379,83.8,0.25862069,86,NA,-0.218719884753227,-0.866329729557037,0.140448018908501,-0.662787529555234,-8.66329729557037,0.936320126056671,0.46153846,0.63157895,0.51724138,0.83333333,0.83333333,0.83333333,0.32758621,0.63636364,0.0862069,5,3,1,0,6,3,9,0.55555556,0.33333333,0.11111111,0,0.66666667,0.33333333,5.82189160187013,NA,37.22795,47.18372,37.44205,NA,NA,NA,41.55357,58.36764,33.27098,72.3402,45.75613,80,44.11681,47.56324,51.50278,0.49091,4.81346,110.76,62.6,61.7,NA,NA,NA,93.66,95.78,90.58,85.06,143.8,131.72,101.165172413793,89.3206896551724,84.7879310344828,0.56896552,0.25862069,NA,0.17241379,93.1696999289773,85.913330078125,NA,83.7400024414062,-10.0683196096709,-7.04386291503906,NA,8.14271697998047,5.90502328583688,-2.69842834472656,NA,0.580646085739136,-0.185749690979719,0.0989524386823177,NA,-0.87713235616684,-0.562877851453694,0.659682924548785,NA,-8.7713235616684,0.42424242,0.64,0.51724138,0.85714286,0.8125,0.83333333,0.43103448,18.73913043,0.25862069,0.56896552,NA,NA,0.17241379,86.0600423177083,93.3398363517992,NA,NA,83.9068298339844,-6.1294428507487,-9.02508729876894,NA,NA,9.48077011108398,-3.79612604777018,5.37394020774148,NA,NA,-0.297691059112549,0.0989524386823177,-0.185749690979719,NA,NA,-0.87713235616684,0.659682924548785,-0.562877851453694,NA,NA,-8.7713235616684,0.38235294,0.70833333,0.51724138,0.84615385,0.82352941,0.83333333,0.4137931,9,93.3625623914931,14.4879794650608,1,0.11111111,109.987,2,0.22222222,"2024-09-04",0
"Tayler Scott",13652,"2024-09-01","KCR",21,2024,"HOU","H",32,0,0,9,1,0,0,0,0,0,1,0,1,6,2,1,1,0,1,0,0,0,0,2,18,9,18,2,0,0,0,0,3,0,0,0,0,0.33333333,0.16666667,0.16666667,3.79739574356156,0,0.4,3,0.666666666666667,0.66666667,2.1664797782898,6.8335202217102,2.1664797782898,226.753327126354,52.539302626586,52.0512824543046,0,1,0,0,0,0,1,9,12,21,33,-0.0196439940482378,-0.229983985424042,0.210339993238449,-0.523000001907349,-0.0554319024085999,1.83645713329315,0.894800007343292,0.894800007343292,0.890600025653839,1,1,-0.0533871650695801,0.0426904852004388,0,0,0.51515152,94.23529412,0.18181818,84.5,0.3030303,87.2,NA,-0.548221528530121,-0.0146991275250912,0.133835166692734,-3.22483252076542,-0.24498545875152,1.33835166692734,0.33333333,0.77777778,0.45454545,0.625,1,0.8,0.27272727,0.83333333,0.09090909,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,11.231361472786,NA,23.30089,40.05061,30.38566,32.16569,20,65.2589,53.20268,62.01328,66.60098,20,44.51207,27.46263,20,43.30871,30.23738,2.02622,7.11642,106.48,67.2,54.56,103.08,93.76,56.1,74.12,126.88,89.66,102.28,71.26,68.5,99.4341176470588,79.7070588235294,64.8994117647059,0.48484848,0.3030303,0.03030303,0.18181818,94.1312484741211,87.1400024414063,94.0999984741211,84.5,-10.0481510162354,-5.93918495178223,-9.63523960113525,7.96239471435547,5.7475266456604,-2.26961288452148,2.37466621398926,-0.96742312113444,-0.562010888010263,0.13390102237463,0,-0.0142466574907303,-3.51256805006415,1.3390102237463,0,-0.237444291512171,0.40909091,0.54545455,0.45454545,0.66666667,1,0.8,0.33333333,18.22222222,0.3030303,0.51515152,NA,NA,0.18181818,87.3279296875,94.3286348230698,NA,NA,84.6860860188802,-5.01354713439941,-8.75009065515855,NA,NA,9.28687795003255,-3.46498985290527,4.83273539823644,NA,NA,-2.0545269648234,0.13390102237463,-0.562010888010263,NA,NA,-0.0142466574907303,1.3390102237463,-3.30594640006037,NA,NA,-0.237444291512171,0.39130435,0.6,0.45454545,0.66666667,1,0.8,0.3030303,3,97.256103515625,9.44540278116862,0,0,100.496,2,0.66666667,"2024-09-01",0
"Tayler Scott",13652,"2024-08-27","@PHI",21,2024,"HOU","A",32,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,2.19049659073353,0,-22.7931442840951,52.648762377236,0,0,0,1,0,0,0,0,4,9,13,0.00974399968981743,-0.00471400516107678,0.0144580053165555,0.500999987125397,0.0513056814670563,0.155550003051758,0.160599991679192,0.160599991679192,0.110399998724461,1,1,0.0281502977013588,0.0344919362983101,0,0,0.69230769,93.22222222,0.07692308,84,0.23076923,85,NA,0.0358464866876602,-0.0344077162444592,0.0228863731026649,0.398294296529558,-3.44077162444592,0.762879103422165,0.55555556,0.5,0.53846154,0.6,0.5,0.57142857,0.30769231,0.25,0.23076923,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-1.1153938997372,NA,77.58148,41.3211,80,NA,NA,NA,20,52.30266,20,20,48.31511,24.85547,53.05631,39.73759,54.45779,-0.06447,3.98039,100.3,132.4,124.98,NA,NA,NA,89.8,35.8,24.66,93.4,88.62,80.52,97.9,114.866153846154,107.003076923077,0.69230769,0.23076923,NA,0.07692308,93.1999986436632,84.8666687011719,NA,83.8000030517578,-10.1961457994249,-5.61354637145996,NA,7.66259622573853,5.40426381429036,-3.46091238657633,NA,0.488638997077942,0.0800092108547688,0.0229212380945683,NA,-0.0350487045943737,0.888991231719653,0.764041269818942,NA,-3.50487045943737,0.55555556,0.5,0.53846154,0.6,0.5,0.57142857,0.30769231,16.22222222,0.23076923,0.69230769,NA,NA,0.07692308,84.880864461263,93.2490573459201,NA,NA,83.8060989379883,-5.01557318369548,-9.12006123860677,NA,NA,9.57793045043945,-4.34977022806803,4.70743009779188,NA,NA,-0.685397982597351,0.0229212380945683,0.0800092108547688,NA,NA,-0.0350487045943737,0.764041269818942,0.888991231719653,NA,NA,-3.50487045943737,0.42857143,0.66666667,0.53846154,0.66666667,0.5,0.57142857,0.46153846,2,96.3684844970703,23.0464096069336,1,0.5,105.284,1,0.5,"2024-08-27",0
"Tayler Scott",13652,"2024-08-24","@BAL",21,2024,"HOU","A",32,0,0,0,1,0,0,0,0,0,0,1,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.539302626586,52.0512824543046,1,0.5,0.5,0,0,0,0,0,11,12,23,-0.394699960947037,-0.457459956407547,0.0627599805593491,-2.01099991798401,-0.216236561536789,1.49959993362427,2.0533332824707,4.73199987411499,0.694000005722046,1,1,-0.0443271398544312,-0.218876366692223,0,1,0.69565217,92.3125,0.13043478,83,0.17391304,85.5,NA,0.960414528846741,-0.370501816272736,-0.917251706123352,6.00259080529213,-12.3500605424245,-22.9312926530838,0.15384615,0.7,0.39130435,1,0.57142857,0.66666667,0.43478261,0.4,0.13043478,0,2,0,0,2,0,2,0,1,0,0,1,0,4.46618109821845,NA,66.67672,43.12249,68.48757,NA,NA,NA,20,48.90449,20,20,41.37737,21.53406,28.78778,39.28408,26.94894,1.44325,6.24197,101.46,127.82,141.62,NA,NA,NA,114.84,-189.8,-136.66,84.06,48.92,34.86,100.179130434783,72.6695652173913,86.755652173913,0.69565217,0.17391304,NA,0.13043478,92.21875,85.3000030517578,NA,83.2999979654948,-8.88301658630371,-5.56590509414673,NA,7.97476959228516,5.50863599777222,-3.57124853134155,NA,-2.59114011128744,0.972452808171511,-0.927894409745932,NA,-0.378908254206181,6.07783005107194,-23.1973602436483,NA,-12.630275140206,0.15384615,0.7,0.39130435,1,0.57142857,0.66666667,0.43478261,15.66666667,0.17391304,0.69565217,NA,NA,0.13043478,85.1324234008789,92.0719680786133,NA,NA,83.1122334798177,-5.21578979492188,-8.09807205200195,NA,NA,9.25484339396159,-4.5543851852417,4.99146604537964,NA,NA,-3.59684689839681,-0.927894409745932,0.972452808171511,NA,NA,-0.378908254206181,-23.1973602436483,6.07783005107194,NA,NA,-12.630275140206,0.15384615,0.7,0.39130435,1,0.57142857,0.66666667,0.43478261,2,101.135635375977,1.33618068695068,0,0,105.915,2,1,"2024-08-24",0
"Tayler Scott",13652,"2024-08-23","@BAL",21,2024,"HOU","A",32,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.7931442840951,15.0336680287444,0,0,0,1,1,0,0,0,6,9,15,0.0501799993216991,0,0.0501799993216991,0.467000007629395,0.0502150543034077,0.672666668891907,1.01600003242493,1.01600003242493,0.983999967575073,1,1,0.0746410712599754,-4.24600275185649e-05,0,0,0.4,93,0.33333333,83.2,0.26666667,84.75,NA,0.425511240959167,0.530044257640839,-0.18442477285862,7.09185401598612,10.6008851528168,-4.61061932146549,0,0.71428571,0.33333333,NA,0.6,0.6,0.46666667,0.33333333,0.13333333,0,1,0,1,0,0,1,0,1,0,1,0,0,-2.59183623720248,NA,80,43.42487,80,NA,NA,NA,80,43.9805,80,20,45.59637,24.29142,63.09166,44.92131,76.38502,-0.68793,3.0452,95.78,165.92,156.34,NA,NA,NA,92.72,157.42,152.8,82.24,64.3,41.04,91.1493333333333,135.988,124.413333333333,0.4,0.26666667,NA,0.33333333,92.9500020345052,85.0250015258789,NA,83.2400024414062,-10.5227705637614,-5.54043436050415,NA,8.05477523803711,5.53428014119466,-3.73418712615967,NA,-1.76692447662354,0.431486111134291,-0.18821831420064,NA,0.536579195410013,7.19143518557151,-4.70545785501599,NA,10.7315839082003,0,0.5,0.33333333,NA,0.6,0.6,0.66666667,16.16666667,0.26666667,0.4,NA,NA,0.33333333,84.9383773803711,92.9318644205729,NA,NA,83.1788818359375,-4.88280487060547,-9.27654202779134,NA,NA,9.46497421264649,-4.50918483734131,4.89716498057048,NA,NA,-2.58248405456543,-0.18821831420064,0.431486111134291,NA,NA,0.536579195410013,-4.70545785501599,7.19143518557151,NA,NA,10.7315839082003,0,0.5,0.33333333,NA,0.6,0.6,0.66666667,1,78.9640884399414,77.9178619384766,0,0,78.9641,0,0,"2024-08-23",0
"Tayler Scott",13652,"2024-08-21","BOS",21,2024,"HOU","H",32,0,0,4.5,1,0,0,0,0,0,0,0,2,9,2,1,1,0,2,0,0,0,0,1,4.5,9,9,0.5,0,0,1,2,3,0,0,0,0,0.11111111,0.22222222,-0.11111111,7.63372908126978,0,0.285714285714286,2,0.333333333333333,0.75,5.1664797782898,-0.666479778289795,6.67848818451166,113.376663563177,127.871749537267,164.299085576848,0.5,0.5,0.166666666,0.333333333,0,0,0,0,16,18,34,-0.0656880065798759,-0.208835989236832,0.143147990107536,-0.0459999814629555,-0.00487545784562826,0.976119995117188,0.705600023269653,0.950600028038025,0.273200005292892,1,1,-0.0403897203505039,-0.0269052914395064,0,1,0.58823529,93.05,0.05882353,84,0.35294118,84.58333333,NA,-0.201203405857086,0.339404165744781,-0.718645930290222,-1.00601702928543,16.9702082872391,-5.98871608575185,0.28,0.88888889,0.44117647,0.71428571,0.75,0.73333333,0.26470588,0.44444444,0.11764706,3,2,1,0,3,3,6,0.5,0.33333333,0.16666667,0,0.5,0.5,10.4091665423306,NA,35.20363,50.67333,22.02783,20,50.96697,20,80,46.26493,80,NA,NA,NA,20.63978,46.55737,20,1.94945,7.00127,93.3,82.76,77.18,82.5,104.22,96.12,60.92,221,210.54,64.8,45.14,25.78,80.3835294117647,79.5076470588235,68.5547058823529,0.5,0.35294118,0.08823529,0.05882353,92.7529440487132,84.5916646321615,93.2999979654948,84.0999984741211,-10.5564916274127,-5.06529808044434,-12.0333582560221,7.24357271194458,5.65450107350069,-3.0973326365153,1.26042159398397,-0.295228868722916,0.596341758966446,-0.778175972402096,-0.800582073628902,0.343935146927834,3.50789269980262,-6.48479977001746,-26.6860691209634,17.1967573463917,0.22727273,0.83333333,0.44117647,0.6,0.8,0.73333333,0.35294118,18.76,0.35294118,0.5,NA,0.08823529,0.05882353,84.5495758056641,92.7384105009191,NA,93.2826944986979,84.0573501586914,-4.14265823364258,-9.46238798253676,NA,-11.3430328369141,8.51976013183594,-4.29387251536051,4.81373775706572,NA,0.068954661488533,-1.4982590675354,-0.778175972402096,0.596341758966446,NA,-0.800582073628902,0.343935146927834,-6.48479977001746,3.50789269980262,NA,-26.6860691209634,17.1967573463917,0.2173913,0.90909091,0.44117647,0.6,0.8,0.73333333,0.32352941,6,91.4236958821615,16.2860717773438,0,0,100.769,2,0.33333333,"2024-08-21",0
"Tayler Scott",13652,"2024-08-19","BOS",21,2024,"HOU","H",32,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,5,1,1,1,1,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,6.75000160932579,0.2,0.750000178813977,0,1,11.4164817452435,-4.66648013591775,5.06849914576575,170.06503589143,284.814396659665,124.246471224135,0.333333333,0,0.25,0.75,0,0.333333333,1,6.75000160932579,6,13,19,-0.240394026041031,-0.301201999187469,0.0608079805970192,-1.30299997329712,-0.138102814555168,0.739520013332367,1.05373334884644,1.25999999046326,0.866400003433228,1,1,-0.138767525553703,-0.186300115222895,0,1,0.52631579,93,0.05263158,86,0.42105263,85,NA,-0.993766486644745,0.193908214569092,0.367496252059937,-9.93766486644745,19.3908214569092,4.59370315074921,0.46153846,0.66666667,0.52631579,0.83333333,1,0.9,0.31578947,0.6,0.05263158,2,0,2,0,4,0,4,0.5,0,0.5,0,1,0,9.61048484725197,NA,30.58453,48.85335,30.65892,NA,NA,NA,80,76.65059,39.95544,NA,NA,NA,39.02851,47.4711,46.09336,0.80703,5.28764,96.84,71.06,74.42,NA,NA,NA,146.56,139.5,169.36,86.82,121.72,109.18,95.2378947368421,95.9926315789474,94.0526315789474,0.52631579,0.42105263,NA,0.05263158,92.8400024414063,84.9124984741211,NA,86,-10.6722297668457,-5.23587131500244,NA,6.89872741699219,5.38117179870605,-2.8115758895874,NA,0.429418474435806,-0.990036517381668,0.371728219091892,NA,0.196128189563751,-9.90036517381668,4.64660273864865,NA,19.6128189563751,0.5,0.57142857,0.52631579,0.83333333,1,0.9,0.36842105,19.57142857,0.42105263,0.52631579,NA,NA,0.05263158,84.8131484985352,92.7756713867188,NA,NA,85.9459991455078,-4.28972387313843,-9.64238815307617,NA,NA,8.55508041381836,-4.06605386734009,4.53617477416992,NA,NA,-0.815685987472534,0.371728219091892,-0.990036517381668,NA,NA,0.196128189563751,4.64660273864865,-9.90036517381668,NA,NA,19.6128189563751,0.5,0.57142857,0.52631579,0.83333333,1,0.9,0.36842105,4,85.2931671142578,25.2847862243652,0,0,99.2265,2,0.5,"2024-08-19",0
