"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFC%","piSI%","piSL%","pivCH","pivFC","pivSI","pivSL","piCH-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFC","piwSI","piwSL","piwCH/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kody Funderburk",24993,"2024-09-27","BAL",8,2024,"MIN","H",27,0,0,36,1,0,0,0,0,0,0,0,1,8,5,4,4,0,0,0,0,0,0,1,9,0,45,1,0,0,4,1,2,0,0,0,0,0.125,0,0.125,2.92590095901489,0,0.625,5,0.714285714285714,0.2,1.1664797782898,34.8335202217102,2.67848818451166,899.269885913803,27.2359536102518,64.7888072114456,4,0.285714285,0.571428571,0.142857142,0,0,0,0,14,27,41,-0.0622760020196438,-0.0626199990510941,0.000343999825417995,-3.51600003242493,-0.368553459644318,0.232500001788139,0.245999991893768,0.245999991893768,0.00719999987632036,1,1,-0.23028938472271,-0.037564385344748,0,1,0.2195122,93.22222222,0.31707317,81.15384615,0.36585366,91.8,0.09756098,89.25,NA,-0.233404606580734,-0.418727815151215,-0.443210482597351,-0.703074336051941,-2.59338451756371,-3.22098319347088,-2.95473655064901,-17.5768584012985,0.375,0.58823529,0.46341463,0.66666667,0.9,0.78947368,0.41463415,0.5,0.09756098,3,3,1,2,2,3,7,0.42857143,0.42857143,0.14285714,0.28571429,0.28571429,0.42857143,3.82978261130234,20,68.51822,20,80,80,80,44.20268,61.27309,42.95198,53.54042,47.01099,42.19572,53.84312,66.73771,47.66912,-0.11335,3.90707,131.66,-3.3,15.32,136.68,106.48,143.88,140.92,101.22,101.92,98.06,110.94,113.04,123.0735,95.465,105.822,0.36585366,0.2195122,0.31707317,0.09756098,91.7466634114583,93.2888861762153,81.046151968149,89.375,-0.229270728429159,10.6220550537109,-9.07686908428485,9.93461894989014,5.50107218424479,3.98793707953559,-2.07910772470328,0.106374204158783,-0.450893465429544,-0.237105466425419,-0.419851381331682,-0.714269414544106,-3.00595643619696,-2.63450518250465,-3.22962601024371,-17.8567353636026,0.375,0.58823529,0.46341463,0.66666667,0.9,0.78947368,0.41463415,18.36363636,0.09756098,0.36585366,0.2195122,0.31707317,89.2845001220703,91.6508870442708,93.2117919921875,80.9551156850962,8.8961181640625,-1.15473467508952,9.80902438693576,-10.350831251878,-1.27950382232666,4.77370910644531,2.93981975979275,-3.2566783611591,-0.714269414544106,-0.450893465429544,-0.237105466425419,-0.419851381331682,-17.8567353636026,-3.00595643619696,-2.63450518250465,-3.22962601024371,0.36,0.625,0.46341463,0.66666667,0.9,0.78947368,0.3902439,7,79.4880894252232,7.20770808628627,0,0,96.0049,1,0.14285714,"2024-09-27",0
"Kody Funderburk",24993,"2024-07-12","@SFG",8,2024,"MIN","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,151.908708993923,151.561560819707,2,0,1,0,0,0,0,0,8,9,17,0.000408008112572134,-0.000300017592962831,0.000708025705534965,0.474000006914139,0.0503987222909927,0.0135999992489815,0.00539999967440963,0.00539999967440963,NA,0,1,-0.0178576298058033,0.0478582279751517,0,0,0.05882353,93,0.35294118,82.16666667,0.35294118,92.5,0.23529412,89.25,NA,0.177071928977966,-0.313926130533218,0.0923073887825012,0.727466344833374,17.7071928977966,-5.23210217555364,1.53845647970835,18.1866586208344,0.11111111,0.5,0.29411765,1,0.5,0.6,0.47058824,0.33333333,0.11764706,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,6.72016485019963,80,80,67.72321,80,58.02924,74.1088,20,65.70633,20,80,40.43972,80,40.20022,71.11655,22.56633,0.73424,5.17845,115.9,126,138.04,167.54,98.4,123.58,102.98,-47.52,-35.1,96.7,153.36,155.34,107.601176470588,72.7905882352941,82.1870588235294,0.35294118,0.05882353,0.35294118,0.23529412,92.5,92.6999969482422,82.0833333333333,89.1999969482422,0.162104427814484,10.1617679595947,-6.56293932596842,11.2450160980225,6.77455584208171,6.64227390289307,-1.09827303886414,-0.346632421016693,0.0929829962551594,0.179726630449295,-0.321995299309492,0.740741509944201,1.54971660425266,17.9726630449295,-5.36658832182487,18.518537748605,0,0.55555556,0.29411765,NA,0.6,0.6,0.52941176,14.42857143,0.23529412,0.35294118,0.05882353,0.35294118,89.495849609375,92.7984720865885,92.9971008300781,82.3993021647135,10.5858097076416,-0.771732807159424,9.27935981750488,-7.42456181844075,-1.63966500759125,5.81199010213216,5.64925003051758,-2.17285537719727,0.740741509944201,0.0929829962551594,0.179726630449295,-0.321995299309492,18.518537748605,1.54971660425266,17.9726630449295,-5.36658832182487,0,0.5,0.29411765,NA,0.6,0.6,0.58823529,2,83.4137954711914,-33.0988388061523,0,0,104.259,1,0.5,"2024-07-12",0
"Kody Funderburk",24993,"2024-07-08","@CHW",8,2024,"MIN","A",27,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.1050557637202,114.543946394147,2,0,0.666666666,0.333333333,1,0,0,0,4,8,12,0.197071999311447,0,0.197071999311447,1.11600005626678,0.114992275834084,2.4674665927887,3.18860006332397,3.18860006332397,NA,0,1,0.0809999629855156,-0.00113181000326219,1,0,NA,NA,0.08333333,80,0.33333333,92.25,0.58333333,87.85714286,NA,NA,-0.0879258811473846,0.49343279004097,0.286014229059219,NA,-8.79258811473846,12.3358197510242,4.08591755798885,0.28571429,0.8,0.5,1,0.75,0.83333333,0.41666667,1,0.08333333,1,0,2,2,1,0,3,0.33333333,0,0.66666667,0.66666667,0.33333333,0,0.0190764514895588,73.89257,56.68233,80,NA,NA,NA,20,56.77159,20,45.32761,42.14693,37.20592,49.07728,59.84353,45.93761,0.18274,4.3512,76.62,127.98,122.94,NA,NA,NA,117.38,-74.76,-99.76,89.7,110.5,103.96,84.3766666666667,105.258333333333,98.055,0.33333333,NA,0.08333333,0.58333333,92.125,NA,80.0999984741211,87.7142857142857,-0.0853604227304459,NA,-8.74922657012939,9.28712899344308,6.06024265289307,NA,-2.13710522651672,1.1539408820016,0.482922691851854,NA,-0.0897959321737289,0.289117116481066,12.0730672962964,NA,-8.97959321737289,4.13024452115808,0.2,0.71428571,0.5,1,0.8,0.83333333,0.58333333,16.66666667,0.58333333,0.33333333,NA,0.08333333,87.5658133370536,91.9435272216797,NA,79.8966979980469,9.12095696585519,-0.506187498569489,NA,-8.75866985321045,0.188905852181571,5.05098247528076,NA,-2.84419989585876,0.289117116481066,0.482922691851854,NA,-0.0897959321737289,4.13024452115808,12.0730672962964,NA,-8.97959321737289,0,0.75,0.5,NA,0.83333333,0.83333333,0.66666667,3,64.7987060546875,9.26479466756185,0,0,66.1522,0,0,"2024-07-08",0
"Kody Funderburk",24993,"2024-07-05","HOU",8,2024,"MIN","H",27,0,0,27,1,0,0,0,0,0,0,0,1,7,2,3,3,1,1,0,1,0,0,0,0,9,18,0,0,0,1,2,2,0,0,0,0,0,0.14285714,-0.14285714,8.12183110916828,9,0.4,3,0.25,0.38461538,22.1664797782898,4.83352022171021,12.1904965907335,674.452414435352,550.86152622167,301.424458290742,0.5,0.4,0.2,0.4,0,0.5,7,63,10,16,26,-0.00521999970078468,-0.00539200007915497,0.00017200002912432,-2.51600003242493,-0.26373165845871,0.0110285710543394,0.0199999995529652,0.0199999995529652,NA,0,1,-0.21439354121685,-0.258922509889405,0,0,0.03846154,92,0.42307692,82.18181818,0.5,92.38461538,0.03846154,90,NA,-0.343453258275986,-1.35371446609497,-0.0574179738759995,-0.0238054171204567,-34.3453258275986,-12.3064951463179,-0.441676722123073,-2.38054171204567,0.33333333,0.90909091,0.57692308,0.8,0.9,0.86666667,0.42307692,0.42857143,0.07692308,2,2,1,0,4,1,5,0.4,0.4,0.2,0,0.8,0.2,32.2719605394413,20,63.13162,20,20,76.15735,20,20,60.62336,20,49.39151,46.74864,40.66988,28.70559,61.57774,20,1.44835,6.24962,106.34,38.18,42.62,115.54,4.56,25.62,99.46,53,46.94,100.58,103.9,100.3,100.903076923077,76.0169230769231,72.6338461538462,0.5,0.03846154,0.42307692,0.03846154,92.484619140625,92.3000030517578,82.1363636363636,90.0999984741211,-0.140296615087069,8.53493690490723,-7.07472714510831,10.0317096710205,6.14737701416016,3.19948792457581,-1.13160566850142,-0.210778415203094,-0.0605553947389126,-0.351199358701706,-1.35759497433901,-0.0242429338395596,-0.465810728760866,-35.1199358701706,-12.341772493991,-2.42429338395596,0.28571429,0.91666667,0.57692308,0.75,0.90909091,0.86666667,0.46153846,17.31578947,0.03846154,0.5,0.03846154,0.42307692,89.9686965942383,92.2972506009615,92.1729965209961,81.9508112127131,9.39533996582031,-0.657196485079252,8.51064014434814,-7.64476082541726,-1.51960003376007,5.25836533766526,2.43458008766174,-2.23717724193226,-0.0242429338395596,-0.0605553947389126,-0.351199358701706,-1.35759497433901,-2.42429338395596,-0.465810728760866,-35.1199358701706,-12.341772493991,0.33333333,0.90909091,0.57692308,0.8,0.9,0.86666667,0.42307692,5,90.0037719726563,16.2838104248047,1,0.2,102.499,2,0.4,"2024-07-05",0
"Kody Funderburk",24993,"2024-07-03","DET",8,2024,"MIN","H",27,0,0,9,1,0,0,0,0,0,0,0,2,8,2,2,2,1,0,0,0,0,0,2,9,0,9,2,0,0,3,2,1,0,0,0,0,0.25,0,0.25,2.52382283401489,4.5,0.25,1,0.2,0,7.6664797782898,1.3335202217102,2.67848818451166,224.817471478451,189.310535609024,64.7888072114456,1.5,0.166666666,0.5,0.333333333,0,0.5,0,0,10,27,37,-0.0010559989605099,-0.00566399982199073,0.00460800109431148,-1.03200006484985,-0.108176097273827,0.0295000001788139,0.0385999977588654,0.0571999996900558,NA,0,1,-0.0189820751547813,-0.016814499560777,0,0,0.05405405,93.5,0.48648649,82.61111111,0.45945946,92.88235294,NA,NA,NA,-0.096498891711235,0.0807868987321854,-1.02827394008636,NA,-4.82494458556175,0.448816104067696,-6.04867023580215,NA,0.40909091,0.66666667,0.51351351,0.66666667,0.9,0.78947368,0.40540541,0.5,0.10810811,4,2,0,1,3,2,6,0.66666667,0.33333333,0,0.16666667,0.5,0.33333333,7.68139382985893,NA,NA,NA,20,74.1094,20,40.98915,61.69728,41.57514,58.32095,50.88933,44.44424,44.81327,64.35349,33.36896,0.44764,4.74855,NA,NA,NA,104.98,-14.5,-4.72,116.2,97.58,102.34,101.74,122.18,120.54,108.94972972973,102.824324324324,104.915135135135,0.45945946,0.05405405,0.48648649,NA,92.9000028722427,93.6000061035156,82.6222195095486,NA,-0.288515006794649,9.06200122833252,-6.74673673841688,NA,5.57768429026884,6.89886379241943,-1.86069573296441,NA,-1.02521420642734,-0.0984223820269108,0.0897208340466022,NA,-6.03067180251374,-4.92111910134554,0.498449078036679,NA,0.42857143,0.625,0.51351351,0.66666667,0.9,0.78947368,0.43243243,15.93103448,NA,0.45945946,0.05405405,0.48648649,NA,92.8484676585478,93.5531463623047,82.5728352864583,NA,-0.934851702521829,7.94653511047363,-7.58225674099392,NA,4.82497361127068,5.74071025848389,-3.01613892449273,NA,-1.02521420642734,-0.0984223820269108,0.0897208340466022,NA,-6.03067180251374,-4.92111910134554,0.498449078036679,0.42857143,0.625,0.51351351,0.66666667,0.9,0.78947368,0.43243243,6,91.8601888020833,4.19570732116699,1,0.16666667,108.881,2,0.33333333,"2024-07-03",0
"Kody Funderburk",24993,"2024-06-30","@SEA",8,2024,"MIN","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1050557637202,76.9288520456552,3,0,1,0,0,0,0,0,2,8,10,0.075995996594429,0,0.075995996594429,0.430000007152557,0.048835888504982,1.04646670818329,1.56879997253418,1.56879997253418,1.62839996814728,1,1,0.0728802233934402,-0.000258709493240444,1,0,0.4,94.25,0.2,83.5,0.2,93.5,0.2,90.5,NA,0.212085232138634,0.196974948048592,0.0151102766394615,0.212085232138634,5.30213080346584,9.84874740242958,0.755513831973076,10.6042616069317,0.6,0.6,0.6,0.33333333,1,0.66666667,0.5,0.33333333,0.2,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,1.37254027396224,80,53.63932,80,73.66197,61.16313,64.46345,20,69.78951,20,80,70.6072,76.21103,72.59628,64.7772,63.46329,-1.27841,2.15948,96.44,115.22,114.78,127.8,114.84,139.3,129.42,22.52,40.18,91.14,126.06,127.28,114.52,98.696,112.168,0.2,0.4,0.2,0.2,93.1499938964844,94.1749954223633,83.4499969482422,90.1999969482422,-1.81059384346008,9.133957862854,-7.51693773269653,9.2218017578125,5.85166263580322,4.09683227539062,-2.83468341827393,0.441154032945633,0.0151214338839054,0.214739698916674,0.199618265032768,0.214739695191383,0.756071694195271,5.36849247291684,9.98091325163841,10.7369847595692,0.33333333,0.71428571,0.6,0,0.8,0.66666667,0.7,15.42857143,0.2,0.2,0.4,0.2,90.2686004638672,93.1730041503906,94.2453231811523,83.4596481323242,8.68615913391113,-2.41615009307861,8.55922508239746,-8.19421005249023,-0.527865529060364,5.1029052734375,2.99207758903503,-4.17524003982544,0.214739695191383,0.0151214338839054,0.214739698916674,0.199618265032768,10.7369847595692,0.756071694195271,5.36849247291684,9.98091325163841,0.33333333,0.71428571,0.6,0,0.8,0.66666667,0.7,3,92.8734334309896,-20.97314453125,0,0,106.227,1,0.33333333,"2024-06-30",0
"Kody Funderburk",24993,"2024-06-27","@ARI",8,2024,"MIN","A",27,0,0,4.5,1,0,0,0,0,0,0,0,2,10,2,1,1,0,1,0,1,1,0,4,18,4.5,9,4,0,0,1,1,2,0,0,0,0,0.4,0.1,0.3,2.24696908401489,0,0.25,1.5,0.5,0.75,2.1664797782898,2.3335202217102,2.92248398140073,112.408735739225,52.170504686986,70.8588296285504,1,0.5,0.25,0.25,0,0,0,0,13,21,34,0.00254000001586974,-0.00872000027447939,0.0112600000575185,0.0220000147819519,0.00222221994772553,0.0605454556643963,0.0370000004768372,0.0419999994337559,NA,0,1,-0.0320495553314686,0.0740015067702185,0,0,0.29411765,93.9,0.35294118,83.41666667,0.35294118,92.75,NA,NA,NA,0.341408640146255,0.582086086273193,-1.09461808204651,NA,3.41408640146255,4.85071738560995,-9.12181735038757,NA,0.27777778,0.4375,0.35294118,0.4,0.85714286,0.66666667,0.47058824,0.6,0.11764706,1,2,1,0,2,2,4,0.25,0.5,0.25,0,0.5,0.5,4.39574612219461,NA,NA,NA,60.62535,71.14486,62.24772,47.68104,65.52108,41.7893,42.90141,60.74493,26.66947,53.40401,68.92516,40.69049,-0.08607,3.94799,NA,NA,NA,123.28,97.72,119.1,115.78,84.3,93.98,94.94,82.6,84.8,110.630588235294,87.6470588235294,98.1282352941176,0.35294118,0.29411765,0.35294118,NA,92.6583353678385,93.9,83.2749989827474,NA,-1.00167099634806,9.64414901733398,-7.29195213317871,NA,5.85541534423828,4.13739547729492,-1.58332777023315,NA,-1.11535000801086,0.351306393742561,0.574085108935833,NA,-9.29458340009053,3.51306393742561,4.78404257446527,NA,0.2,0.47368421,0.35294118,0,0.88888889,0.66666667,0.55882353,16.20833333,NA,0.35294118,0.29411765,0.35294118,NA,92.454823811849,93.7197814941406,83.0656992594401,NA,-1.8694019317627,8.9554817199707,-8.42303403218587,NA,4.80762926737467,3.11017112731934,-3.06821346282959,NA,-1.11535000801086,0.351306393742561,0.574085108935833,NA,-9.29458340009053,3.51306393742561,4.78404257446527,0.2,0.47368421,0.35294118,0,0.88888889,0.66666667,0.55882353,4,82.9880065917969,14.3339948654175,0,0,94.1605,0,0,"2024-06-27",0
"Kody Funderburk",24993,"2024-06-21","@OAK",8,2024,"MIN","A",27,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,2,1,1,0,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,0,0,2,1,1,0,0,0,0,0.33333333,0,0.33333333,1.64500686612628,0,0.333333333333333,1.50000035762795,0.5,0.5,0.166479063033887,6.58352254629191,1.30048563806852,168.613143809344,2.30138469893262,30.5074529652481,2,0.25,0.5,0.25,0,0,4,27.0000064373032,6,16,22,-0.287384003400803,-0.321411997079849,0.0340280011296272,-2.0789999961853,-0.227960526943207,0.75953334569931,1.12880003452301,2.47040009498596,1.9099999666214,1,1,-0.0907372534275055,-0.287631918943992,0,1,0.18181818,93.25,0.36363636,82.75,0.45454545,92.6,NA,NA,NA,0.0724043697118759,-0.503325343132019,0.165640443563461,NA,1.8101092427969,-6.29156678915024,1.65640443563461,NA,0.46666667,0.71428571,0.54545455,0.57142857,0.8,0.66666667,0.31818182,0.83333333,0.18181818,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,1.46861819051756,NA,NA,NA,48.43199,72.92339,56.65817,45.00853,61.9596,28.91226,56.88053,46.07165,47.22194,53.88425,62.02337,41.74251,-0.1159,3.90324,97.1,107.8,68.84,130.12,84.44,115.52,156.3,94.14,107.66,110.14,118.78,124.52,130.949,103.224,113.642,0.45454545,0.13636364,0.36363636,0.04545455,92.4700012207031,94,82.7125015258789,90.9000015258789,-1.08376998901367,10.1630350748698,-8.64974975585938,9.22749423980713,5.49681587219238,3.88846143086751,-1.12534463405609,2.32277798652649,0.166012983769178,0.0730913765728474,-0.507929116487503,0,1.66012983769178,2.43637921909491,-6.34911395609379,0,0.33333333,0.8,0.54545455,0.25,0.875,0.66666667,0.45454545,18.1875,0.04545455,0.45454545,0.13636364,0.36363636,91.2813034057617,92.8772338867188,94.4559631347656,83.1214447021484,9.12010955810547,-1.4353931427002,9.75660006205241,-8.86692810058594,1.07502996921539,4.30747184753418,2.33014329274495,-2.65164875984192,0,0.166012983769178,0.0730913765728474,-0.507929116487503,0,1.66012983769178,2.43637921909491,-6.34911395609379,0.33333333,0.8,0.54545455,0.5,0.75,0.66666667,0.45454545,4,89.5342559814453,3.78378582000732,1,0.25,106.453,1,0.25,"2024-06-21",0
"Kody Funderburk",24993,"2024-05-26","TEX",8,2024,"MIN","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0.333333333,0,3,1,1,0,1,0,0,0,0,0,4.32832908401489,0,0.2,0.750000178813977,0.2,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,77.1050557637202,105.140179533128,3,0.2,0.6,0.2,0,0,1,6.75000160932579,8,11,19,-0.017035998404026,-0.04279600456357,0.025760006159544,-0.162000000476837,-0.0169811360538006,0.260733336210251,0.330799996852875,0.500400006771088,0.195999994874001,1,1,0.00644115079194307,-0.0717799319836527,0,0,0.26315789,91.8,0.21052632,83.25,0.52631579,92.2,NA,NA,NA,-0.373043656349182,-0.600899040699005,0.747317135334015,NA,-7.46087312698364,-15.0224760174751,7.47317135334015,NA,0,0.625,0.26315789,NA,1,1,0.42105263,0.6,0,3,0,2,0,5,0,5,0.6,0,0.4,0,1,0,3.8302476516907,NA,NA,NA,21.53716,66.30746,32.64284,43.1325,73.6406,20,39.06627,56.61057,29.85731,36.05598,65.86022,20,0.9917,5.56464,80.1,55.22,47.74,128.36,53.22,86.86,139.4,85.1,96.34,88.88,103.38,112.14,107.365263157895,86.4368421052632,100.102105263158,0.52631579,0.21052632,0.21052632,0.05263158,92.2700012207031,92.5249938964844,83.375,88.6999969482422,-0.172887027263641,10.4087686538696,-8.34497261047363,9.52505874633789,7.07089691162109,5.07161331176758,0.346420347690582,3.85871696472168,0.756656926125288,-0.34333560988307,-0.611875560134649,-0.0350487045943737,7.56656926125288,-8.58339024707675,-15.2968890033662,-3.50487045943737,0,0.5,0.26315789,NA,1,1,0.52631579,15.14285714,0.05263158,0.52631579,0.21052632,0.21052632,88.8046035766602,92.3323486328125,92.5812530517578,83.4381256103516,8.39706993103027,-1.19205207824707,9.35093021392822,-9.78377246856689,2.07680010795593,5.88244476318359,3.67279005050659,-1.14981973171234,-0.0350487045943737,0.756656926125288,-0.34333560988307,-0.611875560134649,-3.50487045943737,7.56656926125288,-8.58339024707675,-15.2968890033662,0,0.5,0.26315789,NA,1,1,0.52631579,5,87.2520751953125,8.93777465820312,0,0,94.7661,0,0,"2024-05-26",0
"Kody Funderburk",24993,"2024-05-25","TEX",8,2024,"MIN","H",27,0,0,9,1,0,0,0,0,0,0,0,1,6,1,1,1,0,2,0,0,0,0,1,9,18,9,0.5,0,0,1,2,0,1,0,0,0,0.16666667,0.33333333,-0.16666667,9.29281241806656,0,0.25,3,0.333333333333333,0.66666667,7.1664797782898,1.8335202217102,10.1904965907335,224.817471478451,176.843260070657,251.669319108041,0.5,0,0.333333333,0.666666666,0.5,0,0,0,13,12,25,-0.0851520076394081,-0.170740008354187,0.0855880007147789,-0.515999972820282,-0.0540880486369133,1.0472571849823,0.956000030040741,0.956000030040741,0.580399990081787,1,1,-0.0760176256299019,-0.00529192169093823,0,1,0.44,94.27272727,0.24,84.16666667,0.28,93.71428571,0.04,90,NA,-1.1964567899704,0.338904350996017,0.223603397607803,-0.0238054171204567,-10.8768799088218,5.64840584993362,3.19433425154005,-2.38054171204567,0.13333333,0.5,0.28,0,1,0.71428571,0.4,0.66666667,0.08,1,1,1,1,0,2,3,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,3.90854365303876,80,44.67018,80,41.41839,63.05544,47.26655,24.9227,56.79064,20,20,54.63728,20.07925,34.8327,59.72508,32.12749,1.0677,5.67864,89.68,173.2,160.6,109.7,30.16,53.1,101.56,15.72,10.24,100.64,72.82,59.98,104.4088,44.3608,49.04,0.28,0.44,0.24,0.04,93.5714285714286,94.281815962358,84.2166646321615,89.8000030517578,0.978282587868827,9.78498216108842,-4.72064876556396,9.56571865081787,6.89762224469866,4.94141145185991,-0.146745900313059,1.29433619976044,0.224883988499641,-1.2160741314292,0.342632807791233,-0.0242429338395596,3.21262840713773,-11.055219376629,5.71054679652055,-2.42429338395596,0.18181818,0.35714286,0.28,0,1,0.71428571,0.56,15.57894737,0.04,0.28,0.44,0.24,89.9449996948242,93.6806815011161,94.4114213423295,84.3072509765625,8.91242027282715,0.165395430156163,8.95487629283558,-6.04101689656575,-0.160759001970291,6.00873838152204,3.82879985462535,-1.58398628234863,-0.0242429338395596,0.224883988499641,-1.2160741314292,0.342632807791233,-2.42429338395596,3.21262840713773,-11.055219376629,5.71054679652055,0.18181818,0.35714286,0.28,0,1,0.71428571,0.56,3,95.2056681315104,31.6127065022786,0,0,102.716,2,0.66666667,"2024-05-25",0
